NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:12 PM,,,,,
Jul 1997,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1812501 IN FSP PIKE CO DPW,267,,513,,780,,128,,193,,321,,45976
1812701 IN FSP PORTER CO DPW,1348,,2318,,3666,,601,,973,,1574,,265506
1812901 IN FSP POSEY CO DPW,605,,840,,1445,,261,,325,,586,,92789
1813101 IN FSP PULASKI CO DFC,182,,523,,705,,86,,170,,256,,40393
1813301 IN FSP PUTNAM CO DPW,245,,749,,994,,123,,273,,396,,64585
1813501 IN FSP RANDOLPH CO DPW,646,,1339,,1985,,272,,512,,784,,127057
1813701 IN FSP RIPLEY CO DPW,213,,542,,755,,116,,194,,310,,43953
1813901 IN FSP RUSH CO DPW,205,,445,,650,,87,,168,,255,,39750
1814101 IN FSP ST JOSEPH CO DPW,8190,,10234,,18424,,3271,,4009,,7280,,1397476
1814301 IN FSP SCOTT CO DPW,747,,1307,,2054,,335,,456,,791,,126498
1814501 IN FSP SHELBY CO DPW,431,,929,,1360,,189,,377,,566,,86022
1814701 IN FSP SPENCER CO DPW,221,,642,,863,,108,,226,,334,,48340
1814901 IN FSP STARKE CO DPW,419,,1077,,1496,,182,,374,,556,,93137
1815101 IN FSP STEUBEN CO DPW,243,,697,,940,,123,,273,,396,,56978
1815301 IN FSP SULLIVAN CO DPW,495,,1310,,1805,,217,,479,,696,,111824
1815501 IN FSP SWITZERLAND CO DPW,127,,343,,470,,61,,116,,177,,25353
1815701 IN FSP TIPPECANOE CO DPW,1775,,3254,,5029,,772,,1292,,2064,,346016
1815901 IN FSP TIPTON CO DPW,175,,380,,555,,76,,155,,231,,32800
1816101 IN FSP UNION CO DPW,99,,209,,308,,46,,74,,120,,18243
1816301 IN FSP VANDERBURGH CO DPW,6369,,7506,,13875,,2798,,3162,,5960,,935935
1816501 IN FSP VERMILLION CO DPW,240,,569,,809,,111,,219,,330,,48102
1816701 IN FSP VIGO CO DPW,2955,,5637,,8592,,1301,,2070,,3371,,562149
1816901 IN FSP WABASH CO DPW,331,,709,,1040,,171,,279,,450,,66218
1817101 IN FSP WARREN CO DPW,41,,124,,165,,23,,44,,67,,7919
1817301 IN FSP WARRICK CO DPW,468,,1168,,1636,,200,,410,,610,,98381
1817501 IN FSP WASHINGTON CO DPW,514,,1029,,1543,,245,,361,,606,,93670
1817701 IN FSP WAYNE CO DPW,2106,,3285,,5391,,973,,1303,,2276,,363372
1817901 IN FSP WELLS CO DPW,129,,364,,493,,67,,149,,216,,27267
1818101 IN FSP WHITE CO DPW,328,,836,,1164,,138,,309,,447,,69795
1818301 IN FSP WHITLEY CO DPW,114,,406,,520,,60,,164,,224,,33556
1900101 IA FSP ADAIR CO DHS,171,,189,,360,,78,,77,,155,,22099
1900301 IA FSP ADAMS CO DHS,145,,158,,303,,59,,57,,116,,18140
1900501 IA FSP ALLAMAKEE CO DHS,254,,285,,539,,117,,113,,230,,29933
1900701 IA FSP APPANOOSE CO DHS,891,,646,,1537,,325,,295,,620,,91489
1900901 IA FSP AUDUBON CO DHS,109,,164,,273,,40,,54,,94,,14497
1901101 IA FSP BENTON CO DHS,484,,422,,906,,189,,158,,347,,51330
1901301 IA FSP BLACK HAWK CO DHS,7251,,3879,,11130,,2886,,1765,,4651,,703446
1901501 IA FSP BOONE CO DHS,590,,531,,1121,,247,,209,,456,,69074
1901701 IA FSP BREMER CO DHS,231,,313,,544,,108,,119,,227,,30668
1901901 IA FSP BUCHANAN CO DHS,489,,368,,857,,199,,130,,329,,46019
1902101 IA FSP BUENA VISTA CO DHS,362,,424,,786,,160,,181,,341,,51412
1902301 IA FSP BUTLER CO DHS,272,,237,,509,,102,,108,,210,,26088
1902501 IA FSP CALHOUN CO DHS,244,,313,,557,,103,,131,,234,,31328
1902701 IA FSP CARROLL CO DHS,380,,371,,751,,158,,145,,303,,42200
1902901 IA FSP CASS CO DHS,279,,420,,699,,126,,164,,290,,37922
1903101 IA FSP CEDAR CO DHS,372,,329,,701,,147,,150,,297,,42347
1903301 IA FSP CERRO GORDO CO DHS,1185,,1296,,2481,,522,,584,,1106,,149604
1903501 IA FSP CHEROKEE CO DHS,173,,230,,403,,80,,98,,178,,22337
1903701 IA FSP CHICKASAW CO DHS,206,,193,,399,,84,,76,,160,,20753
1903901 IA FSP CLARKE CO DHS,336,,252,,588,,141,,100,,241,,36141
1904101 IA FSP CLAY CO DHS,309,,365,,674,,142,,167,,309,,38666
1904301 IA FSP CLAYTON CO DHS,158,,329,,487,,77,,116,,193,,25938
1904501 IA FSP CLINTON CO DHS,2201,,1410,,3611,,909,,624,,1533,,228524
1904701 IA FSP CRAWFORD CO DHS,429,,514,,943,,176,,188,,364,,54866
1904901 IA FSP DALLAS CO DHS,497,,563,,1060,,212,,227,,439,,68412
1905101 IA FSP DAVIS CO DHS,187,,192,,379,,83,,84,,167,,22218
1905301 IA FSP DECATUR CO DHS,416,,361,,777,,194,,155,,349,,41384
1905501 IA FSP DELAWARE CO DHS,381,,305,,686,,159,,108,,267,,37251
1905701 IA FSP DES MOINES CO DHS,1880,,1576,,3456,,753,,657,,1410,,226519
1905901 IA FSP DICKINSON CO DHS,237,,297,,534,,99,,129,,228,,30110
1906101 IA FSP DUBUQUE CO DHS,2112,,1569,,3681,,873,,647,,1520,,222850
1906301 IA FSP EMMET CO DHS,183,,285,,468,,67,,117,,184,,24109
1906501 IA FSP FAYETTE CO DHS,739,,508,,1247,,285,,216,,501,,74123
1906701 IA FSP FLOYD CO DHS,485,,478,,963,,190,,181,,371,,54397
1906901 IA FSP FRANKLIN CO DHS,231,,310,,541,,111,,118,,229,,32018
1907101 IA FSP FREMONT CO DHS,289,,275,,564,,115,,113,,228,,31008
1907301 IA FSP GREENE CO DHS,300,,193,,493,,111,,88,,199,,26196
1907501 IA FSP GRUNDY CO DHS,140,,160,,300,,52,,64,,116,,18687
1907701 IA FSP GUTHRIE CO DHS,204,,273,,477,,84,,115,,199,,26164
1907901 IA FSP HAMILTON CO DHS,311,,349,,660,,147,,155,,302,,38869
1908101 IA FSP HANCOCK CO DHS,133,,237,,370,,58,,93,,151,,21612
1908301 IA FSP HARDIN CO DHS,441,,492,,933,,185,,200,,385,,58011
1908501 IA FSP HARRISON CO DHS,393,,572,,965,,176,,198,,374,,58011
1908701 IA FSP HENRY CO DHS,529,,454,,983,,227,,197,,424,,59304
1908901 IA FSP HOWARD CO DHS,164,,236,,400,,66,,85,,151,,23224
1909101 IA FSP HUMBOLDT CO DHS,213,,174,,387,,94,,78,,172,,21152
1909301 IA FSP IDA CO DHS,123,,160,,283,,53,,54,,107,,16705
1909501 IA FSP IOWA CO DHS,158,,251,,409,,69,,92,,161,,23551
1909701 IA FSP JACKSON CO DHS,530,,491,,1021,,226,,203,,429,,60094
1909901 IA FSP JASPER CO DHS,725,,528,,1253,,321,,228,,549,,78862
1910101 IA FSP JEFFERSON CO DHS,507,,410,,917,,216,,211,,427,,60760
1910301 IA FSP JOHNSON CO DHS,1703,,1199,,2902,,699,,634,,1333,,202204
1910501 IA FSP JONES CO DHS,387,,381,,768,,146,,151,,297,,47015
1910701 IA FSP KEOKUK CO DHS,465,,361,,826,,166,,150,,316,,46348
1910901 IA FSP KOSSUTH CO DHS,280,,330,,610,,120,,124,,244,,30804
1911102 IA FSP LEE CO DHS,1721,,1215,,2936,,675,,512,,1187,,182595
1911301 IA EBT LINN CO DHS,1495,,906,,2401,,571,,337,,908,,162877
1911301 IA FSP LINN CO DHS,3374,,2781,,6155,,1427,,1413,,2840,,407900
1911501 IA FSP LOUISA CO DHS,499,,327,,826,,172,,130,,302,,51642
1911701 IA FSP LUCAS CO DHS,456,,279,,735,,177,,125,,302,,41916
1911901 IA FSP LYON CO DHS,119,,214,,333,,54,,67,,121,,16472
1912101 IA FSP MADISON CO DHS,185,,215,,400,,75,,91,,166,,23797
1912301 IA FSP MAHASKA CO DHS,898,,567,,1465,,354,,274,,628,,92118
1912501 IA FSP MARION CO DHS,600,,537,,1137,,250,,242,,492,,67464
1912701 IA FSP MARSHALL CO DHS,1430,,1129,,2559,,540,,555,,1095,,167134
1912901 IA FSP MILLS CO DHS,423,,354,,777,,143,,130,,273,,48614
1913101 IA FSP MITCHELL CO DHS,125,,136,,261,,57,,63,,120,,14323
1913301 IA FSP MONONA CO DHS,207,,390,,597,,108,,159,,267,,36200
1913501 IA FSP MONROE CO DHS,251,,330,,581,,119,,130,,249,,30392
1913701 IA FSP MONTGOMERY CO DHS,490,,326,,816,,182,,135,,317,,50953
1913901 IA FSP MUSCATINE CO DHS,1892,,1086,,2978,,704,,454,,1158,,197691
1914101 IA FSP O BRIEN CO DHS,224,,176,,400,,92,,80,,172,,21308
1914301 IA FSP OSCEOLA CO DHS,89,,114,,203,,38,,43,,81,,11890
1914501 IA FSP PAGE CO DHS,623,,451,,1074,,258,,215,,473,,59870
1914701 IA FSP PALO ALTO CO DHS,195,,188,,383,,112,,82,,194,,17956
1914901 IA FSP PLYMOUTH CO DHS,293,,297,,590,,140,,123,,263,,31838
1915101 IA FSP POCAHONTAS CO DHS,190,,189,,379,,74,,90,,164,,20371
1915301 IA FSP POLK CO DHS,12825,,7321,,20146,,5026,,3376,,8402,,1396020
1915501 IA FSP POTTAWATTAMIE CO DHS,3668,,2525,,6193,,1418,,996,,2414,,416838
1915701 IA FSP POWESHIEK CO DHS,404,,286,,690,,169,,124,,293,,44907
1915901 IA FSP RINGGOLD CO DHS,166,,236,,402,,65,,100,,165,,22718
1916101 IA FSP SAC CO DHS,202,,258,,460,,86,,100,,186,,22905
1916301 IA FSP SCOTT CO DHS,8663,,4041,,12704,,3221,,1817,,5038,,857691
1916501 IA FSP SHELBY CO DHS,195,,279,,474,,87,,95,,182,,27143
1916701 IA FSP SIOUX CO DHS,198,,361,,559,,86,,117,,203,,29837
1916901 IA FSP STORY CO DHS,1175,,798,,1973,,484,,424,,908,,138547
1917101 IA FSP TAMA CO DHS,351,,263,,614,,132,,108,,240,,35961
1917301 IA FSP TAYLOR CO DHS,268,,232,,500,,96,,87,,183,,27678
1917501 IA FSP UNION CO DHS,450,,363,,813,,196,,153,,349,,45944
1917701 IA FSP VAN BUREN CO DHS,199,,182,,381,,78,,74,,152,,24427
1917901 IA FSP WAPELLO CO DHS,2397,,1448,,3845,,994,,698,,1692,,236749
1918101 IA FSP WARREN CO DHS,610,,447,,1057,,248,,180,,428,,64533
1918301 IA FSP WASHINGTON CO DHS,393,,391,,784,,157,,161,,318,,45838
1918501 IA FSP WAYNE CO DHS,286,,184,,470,,121,,81,,202,,25528
1918701 IA FSP WEBSTER CO DHS,1815,,1285,,3100,,746,,565,,1311,,192653
1918901 IA FSP WINNEBAGO CO DHS,187,,285,,472,,82,,98,,180,,24619
1919101 IA FSP WINNESHIEK CO DHS,268,,237,,505,,124,,99,,223,,25333
1919301 IA FSP WOODBURY CO DHS,2947,,2672,,5619,,1215,,1051,,2266,,351119
1919501 IA FSP WORTH CO DHS,102,,132,,234,,52,,54,,106,,13723
1919701 IA FSP WRIGHT CO DHS,268,,303,,571,,115,,129,,244,,32567
2000101 KS EBT ALLEN,461,,602,,1063,,224,,234,,458,,55656
2000301 KS EBT ANDERSON,137,,268,,405,,68,,100,,168,,22355
2000501 KS EBT ATCHISON,624,,689,,1313,,277,,288,,565,,77032
2000701 KS EBT BARBER,91,,143,,234,,52,,62,,114,,11984
2000901 KS EBT BARTON,762,,1053,,1815,,364,,445,,809,,99999
2001101 KS EBT BOURBON,678,,755,,1433,,313,,312,,625,,77071
2001301 KS EBT BROWN,408,,520,,928,,177,,205,,382,,46620
2001501 KS EBT BUTLER,1176,,1200,,2376,,522,,479,,1001,,141714
2001701 KS EBT CHASE,64,,156,,220,,34,,63,,97,,11596
2001901 KS EBT CHAUTAUQUA,196,,198,,394,,76,,86,,162,,20010
2002101 KS EBT CHEROKEE,1175,,1202,,2377,,521,,446,,967,,134173
2002301 KS EBT CHEYENNE,16,,58,,74,,8,,22,,30,,3993
2002501 KS EBT CLARK,27,,59,,86,,12,,23,,35,,4533
2002701 KS EBT CLAY,169,,234,,403,,87,,93,,180,,22002
2002901 KS EBT CLOUD,187,,294,,481,,95,,113,,208,,26176
2003101 KS EBT COFFEY,235,,224,,459,,97,,91,,188,,26574
2003301 KS EBT COMANCHE,13,,43,,56,,7,,19,,26,,2785
2003501 KS EBT COWLEY,1078,,1338,,2416,,517,,562,,1079,,136620
2003701 KS EBT CRAWFORD,1388,,1638,,3026,,648,,647,,1295,,170394
2003901 KS EBT DECATUR,47,,39,,86,,22,,21,,43,,4491
2004101 KS EBT DICKINSON,312,,405,,717,,160,,170,,330,,39557
2004301 KS EBT DONIPHAN,254,,347,,601,,127,,149,,276,,32320
2004501 KS EBT DOUGLAS,1886,,1546,,3432,,861,,693,,1554,,211835
2004701 KS EBT EDWARDS,39,,91,,130,,18,,34,,52,,7645
2004901 KS EBT ELK,118,,136,,254,,55,,52,,107,,14257
2005101 KS EBT ELLIS,420,,740,,1160,,252,,323,,575,,65375
2005301 KS EBT ELLSWORTH,73,,100,,173,,35,,38,,73,,10260
2005501 KS EBT FINNEY,520,,847,,1367,,240,,299,,539,,70736
2005701 KS EBT FORD,627,,748,,1375,,266,,334,,600,,79043
2005901 KS EBT FRANKLIN,717,,649,,1366,,330,,271,,601,,80901
2006101 KS EBT GEARY,954,,1469,,2423,,410,,517,,927,,136738
2006301 KS EBT GOVE,11,,30,,41,,5,,12,,17,,1991
2006501 KS EBT GRAHAM,49,,47,,96,,33,,27,,60,,4418
2006701 KS EBT GRANT,134,,117,,251,,53,,43,,96,,14296
2006901 KS EBT GRAY,44,,91,,135,,21,,35,,56,,6551
2007101 KS EBT GREELEY,7,,27,,34,,5,,11,,16,,1610
2007301 KS EBT GREENWOOD,339,,321,,660,,151,,122,,273,,37739
2007501 KS EBT HAMILTON,57,,45,,102,,24,,20,,44,,6323
2007701 KS EBT HARPER,132,,195,,327,,63,,78,,141,,17535
2007901 KS EBT HARVEY,649,,747,,1396,,321,,321,,642,,80270
2008101 KS EBT HASKELL,41,,85,,126,,21,,27,,48,,6666
2008301 KS EBT HODGEMAN,11,,32,,43,,8,,13,,21,,2521
2008501 KS EBT JACKSON,267,,435,,702,,115,,155,,270,,42545
2008701 KS EBT JEFFERSON,235,,362,,597,,118,,145,,263,,33588
2008901 KS EBT JEWELL,54,,63,,117,,28,,30,,58,,5132
2009101 KS EBT JOHNSON,2149,,2396,,4545,,1136,,1088,,2224,,265001
2009301 KS EBT KEARNY,91,,117,,208,,30,,39,,69,,11889
2009501 KS EBT KINGMAN,108,,224,,332,,57,,93,,150,,18423
2009701 KS EBT KIOWA,44,,53,,97,,26,,25,,51,,4896
2009901 KS EBT LABETTE,977,,1001,,1978,,457,,453,,910,,109493
2010101 KS EBT LANE,23,,43,,66,,14,,15,,29,,4532
2010301 KS EBT LEAVENWORTH,1220,,1454,,2674,,570,,604,,1174,,155259
2010501 KS EBT LINCOLN,56,,46,,102,,31,,22,,53,,5977
2010701 KS EBT LINN,233,,283,,516,,110,,102,,212,,29621
2010901 KS EBT LOGAN,69,,67,,136,,28,,27,,55,,7004
2011101 KS EBT LYON,809,,1310,,2119,,383,,515,,898,,123123
2011301 KS EBT MCPHERSON,180,,224,,404,,88,,81,,169,,21737
2011501 KS EBT MARION,228,,229,,457,,120,,85,,205,,22863
2011701 KS EBT MARSHALL,328,,498,,826,,166,,193,,359,,43670
2011901 KS EBT MEADE,23,,39,,62,,16,,20,,36,,3001
2012101 KS EBT MIAMI,416,,556,,972,,195,,239,,434,,54179
2012301 KS EBT MITCHELL,63,,125,,188,,35,,49,,84,,8055
2012501 KS EBT MONTGOMERY,1728,,1432,,3160,,794,,625,,1419,,183532
2012701 KS EBT MORRIS,118,,127,,245,,59,,57,,116,,12692
2012901 KS EBT MORTON,31,,88,,119,,19,,30,,49,,5785
2013101 KS EBT NEMAHA,89,,139,,228,,49,,64,,113,,12424
2013301 KS EBT NEOSHO,514,,700,,1214,,255,,273,,528,,66773
2013501 KS EBT NESS,9,,47,,56,,6,,24,,30,,2346
2013701 KS EBT NORTON,74,,146,,220,,34,,62,,96,,11425
2013901 KS EBT OSAGE,368,,471,,839,,156,,180,,336,,48118
2014101 KS EBT OSBORNE,78,,99,,177,,38,,44,,82,,9609
2014301 KS EBT OTTAWA,56,,128,,184,,32,,49,,81,,9084
2014501 KS EBT PAWNEE,170,,178,,348,,75,,75,,150,,19533
2014701 KS EBT PHILLIPS,75,,132,,207,,43,,53,,96,,12024
2014901 KS EBT POTTAWATOMIE,220,,363,,583,,98,,128,,226,,30797
2015101 KS EBT PRATT,178,,298,,476,,84,,127,,211,,25945
2015301 KS EBT RAWLINS,27,,53,,80,,21,,27,,48,,3495
2015501 KS EBT RENO,1841,,2201,,4042,,869,,937,,1806,,241688
2015701 KS EBT REPUBLIC,96,,157,,253,,38,,50,,88,,11642
2015901 KS EBT RICE,195,,309,,504,,88,,115,,203,,29240
2016101 KS EBT RILEY,659,,877,,1536,,326,,367,,693,,91310
2016301 KS EBT ROOKS,107,,151,,258,,50,,59,,109,,13072
2016501 KS EBT RUSH,95,,101,,196,,44,,50,,94,,10098
2016701 KS EBT RUSSELL,149,,335,,484,,78,,132,,210,,25154
2016901 KS EBT SALINE,1200,,1580,,2780,,602,,673,,1275,,158401
2017101 KS EBT SCOTT,45,,56,,101,,24,,21,,45,,4772
2017301 KS EBT Sedgwick County,18509,,12861,,31370,,8055,,5811,,13866,,2059068
2017501 KS EBT SEWARD,563,,673,,1236,,263,,262,,525,,70330
2017701 KS EBT SHAWNEE,5896,,4449,,10345,,2772,,2018,,4790,,632133
2017901 KS EBT SHERIDAN,18,,37,,55,,10,,16,,26,,2689
2018101 KS EBT SHERMAN,146,,261,,407,,60,,96,,156,,24061
2018301 KS EBT SMITH,82,,78,,160,,36,,28,,64,,8853
2018501 KS EBT STAFFORD,96,,201,,297,,47,,73,,120,,15316
2018701 KS EBT STANTON,10,,30,,40,,6,,16,,22,,1514
2018901 KS EBT STEVENS,70,,94,,164,,31,,32,,63,,8291
2019101 KS EBT SUMNER,400,,625,,1025,,183,,221,,404,,52454
2019301 KS EBT THOMAS,120,,178,,298,,49,,67,,116,,16409
2019501 KS EBT TREGO,28,,78,,106,,16,,33,,49,,5725
2019701 KS EBT WABAUNSEE,48,,82,,130,,29,,26,,55,,6274
2019901 KS EBT WALLACE,13,,39,,52,,9,,10,,19,,2843
2020101 KS EBT WASHINGTON,115,,117,,232,,53,,42,,95,,12365
2020301 KS EBT WICHITA,44,,71,,115,,20,,31,,51,,6905
2020501 KS EBT WILSON,320,,411,,731,,148,,163,,311,,37601
2020701 KS EBT WOODSON,88,,162,,250,,49,,57,,106,,12414
2020901 KS EBT WyandotteCounty,8878,,7208,,16086,,3668,,2822,,6490,,989843
2100101 KY FSP ADAIR,240,,1843,,2083,,78,,737,,815,,118639
2100301 KY FSP ALLEN,85,,1072,,1157,,27,,436,,463,,64036
2100501 KY FSP ANDERSON,99,,529,,628,,34,,221,,255,,43739
2100701 KY FSP BALLARD,59,,566,,625,,23,,270,,293,,36907
2100901 KY FSP BARREN,458,,2543,,3001,,159,,1097,,1256,,177653
2101101 KY FSP BATH,249,,1804,,2053,,88,,699,,787,,125842
2101301 KY FSP BELL,948,,5988,,6936,,342,,2274,,2616,,450679
2101501 KY FSP BOONE,327,,2145,,2472,,126,,906,,1032,,175720
2101701 KY FSP BOURBON,219,,1225,,1444,,75,,490,,565,,91645
2101901 KY FSP BOYD,1102,,5075,,6177,,407,,2079,,2486,,440944
2102101 KY FSP BOYLE,281,,1523,,1804,,104,,658,,762,,120710
2102301 KY FSP BRACKEN,109,,605,,714,,37,,237,,274,,45444
2102501 KY FSP BREATHITT,696,,4457,,5153,,249,,1836,,2085,,320861
2102701 KY FSP BRECKINRIDGE,207,,1854,,2061,,79,,774,,853,,133474
2102901 KY FSP BULLITT,497,,2923,,3420,,189,,1114,,1303,,246435
2103101 KY FSP BUTLER,175,,1409,,1584,,66,,556,,622,,95489
2103301 KY FSP CALDWELL,195,,1237,,1432,,68,,519,,587,,91590
2103501 KY FSP CALLOWAY,392,,1613,,2005,,150,,706,,856,,135827
2103701 KY FSP CAMPBELL,1236,,4028,,5264,,424,,1537,,1961,,400611
2103901 KY FSP CARLISLE,40,,356,,396,,12,,159,,171,,19603
2104101 KY FSP CARROLL,140,,892,,1032,,52,,375,,427,,67238
2104301 KY FSP CARTER,517,,4271,,4788,,179,,1532,,1711,,318894
2104501 KY FSP CASEY,149,,1863,,2012,,55,,783,,838,,117751
2104701 KY FSP CHRISTIAN,1158,,6109,,7267,,388,,2334,,2722,,493240
2104901 KY FSP CLARK,414,,2151,,2565,,154,,953,,1107,,168102
2105101 KY FSP CLAY,493,,7330,,7823,,178,,2768,,2946,,468806
2105301 KY FSP CLINTON,172,,2051,,2223,,64,,866,,930,,131783
2105501 KY FSP CRITTENDEN,180,,831,,1011,,60,,371,,431,,64702
2105701 KY FSP CUMBERLAND,163,,1281,,1444,,58,,558,,616,,79611
2105901 KY FSP DAVIESS,1743,,6228,,7971,,626,,2710,,3336,,554542
2106101 KY FSP EDMONSON,109,,1395,,1504,,39,,584,,623,,91141
2106301 KY FSP ELLIOTT,279,,1555,,1834,,85,,615,,700,,116565
2106501 KY FSP ESTILL,366,,2803,,3169,,131,,1084,,1215,,206128
2106703 KY FSP FAYETTE,3292,,8247,,11539,,1203,,3155,,4358,,906874
2106901 KY FSP FLEMING,276,,1422,,1698,,87,,542,,629,,106758
2107101 KY FSP FLOYD,2023,,8531,,10554,,683,,3339,,4022,,721114
2107301 KY FSP FRANKLIN,532,,2040,,2572,,210,,915,,1125,,181571
2107501 KY FSP FULTON,325,,1281,,1606,,114,,616,,730,,102164
2107701 KY FSP GALLATIN,99,,617,,716,,37,,252,,289,,47706
2107901 KY FSP GARRARD,217,,1109,,1326,,79,,440,,519,,89483
2108101 KY FSP GRANT,196,,1325,,1521,,69,,509,,578,,103835
2108301 KY FSP GRAVES,401,,2259,,2660,,144,,1028,,1172,,166186
2108501 KY FSP GRAYSON,253,,2651,,2904,,92,,1083,,1175,,183316
2108701 KY FSP GREEN,167,,966,,1133,,60,,432,,492,,72071
2108901 KY FSP GREENUP,488,,3410,,3898,,176,,1279,,1455,,259862
2109101 KY FSP HANCOCK,114,,604,,718,,37,,237,,274,,48245
2109301 KY FSP HARDIN,1213,,4684,,5897,,419,,1799,,2218,,401023
2109501 KY FSP HARLAN,1429,,8026,,9455,,505,,3117,,3622,,661545
2109701 KY FSP HARRISON,203,,1046,,1249,,68,,424,,492,,76474
2109901 KY FSP HART,255,,2249,,2504,,94,,930,,1024,,160137
2110101 KY FSP HENDERSON,776,,3057,,3833,,283,,1362,,1645,,260870
2110301 KY FSP HENRY,122,,1401,,1523,,48,,552,,600,,94816
2110501 KY FSP HICKMAN,93,,371,,464,,36,,174,,210,,27726
2110701 KY FSP HOPKINS,785,,4596,,5381,,277,,1849,,2126,,366511
2110901 KY FSP JACKSON,402,,3118,,3520,,133,,1206,,1339,,219733
2111103 KY FSP JEFFERSON,14780,,36149,,50929,,5049,,14062,,19111,,3878902
2111301 KY FSP JESSAMINE,406,,1973,,2379,,150,,828,,978,,171671
2111501 KY FSP JOHNSON,755,,4994,,5749,,267,,1930,,2197,,395165
2111703 KY FSP KENTON,2060,,6689,,8749,,718,,2592,,3310,,673375
2111901 KY FSP KNOTT,690,,4607,,5297,,239,,1763,,2002,,348878
2112101 KY FSP KNOX,1294,,8203,,9497,,464,,3325,,3789,,639049
2112301 KY FSP LARUE,199,,1151,,1350,,65,,500,,565,,87293
2112501 KY FSP LAUREL,966,,6916,,7882,,346,,2599,,2945,,517152
2112701 KY FSP LAWRENCE,515,,3569,,4084,,207,,1345,,1552,,265270
2112901 KY FSP LEE,280,,2146,,2426,,104,,897,,1001,,152521
2113101 KY FSP LESLIE,449,,3474,,3923,,173,,1469,,1642,,266513
2113301 KY FSP LETCHER,816,,5808,,6624,,302,,2279,,2581,,448139
2113501 KY FSP LEWIS,308,,2352,,2660,,96,,819,,915,,177658
2113701 KY FSP LINCOLN,323,,2497,,2820,,107,,963,,1070,,173704
2113901 KY FSP LIVINGSTON,88,,721,,809,,39,,304,,343,,51598
2114101 KY FSP LOGAN,302,,2023,,2325,,101,,864,,965,,153677
2114301 KY FSP LYON,76,,404,,480,,27,,181,,208,,30975
2114501 KY FSP MCCRACKEN,1318,,5154,,6472,,472,,2472,,2944,,471761
2114701 KY FSP MCCREARY,673,,5023,,5696,,219,,1894,,2113,,361489
2114901 KY FSP MCLEAN,109,,785,,894,,40,,316,,356,,58413
2115101 KY FSP MADISON,1217,,4057,,5274,,481,,1703,,2184,,373260
2115301 KY FSP MAGOFFIN,700,,3808,,4508,,234,,1480,,1714,,296622
2115501 KY FSP MARION,260,,1817,,2077,,95,,790,,885,,135885
2115701 KY FSP MARSHALL,216,,1554,,1770,,83,,704,,787,,117661
2115901 KY FSP MARTIN,849,,3497,,4346,,270,,1374,,1644,,291796
2116101 KY FSP MASON,337,,1882,,2219,,117,,785,,902,,147363
2116301 KY FSP MEADE,170,,1060,,1230,,56,,380,,436,,79421
2116501 KY FSP MENIFEE,73,,1178,,1251,,30,,463,,493,,78833
2116701 KY FSP MERCER,285,,1271,,1556,,101,,521,,622,,106111
2116901 KY FSP METCALFE,147,,1201,,1348,,48,,486,,534,,81501
2117101 KY FSP MONROE,141,,1635,,1776,,47,,684,,731,,107291
2117301 KY FSP MONTGOMERY,236,,2419,,2655,,96,,1015,,1111,,175932
2117501 KY FSP MORGAN,383,,2862,,3245,,135,,1100,,1235,,201384
2117701 KY FSP MUHLENBERG,263,,3107,,3370,,98,,1146,,1244,,206051
2117901 KY FSP NELSON,581,,2124,,2705,,199,,898,,1097,,179876
2118101 KY FSP NICHOLAS,99,,840,,939,,32,,321,,353,,55256
2118301 KY FSP OHIO,331,,2633,,2964,,121,,1030,,1151,,195859
2118501 KY FSP OLDHAM,107,,670,,777,,41,,287,,328,,47165
2118701 KY FSP OWEN,119,,1051,,1170,,41,,370,,411,,76563
2118901 KY FSP OWSLEY,305,,1857,,2162,,102,,786,,888,,124604
2119101 KY FSP PENDLETON,131,,1124,,1255,,42,,421,,463,,83206
2119301 KY FSP PERRY,1059,,7197,,8256,,390,,2894,,3284,,557349
2119501 KY FSP PIKE,1839,,10619,,12458,,678,,4406,,5084,,842627
2119701 KY FSP POWELL,196,,2160,,2356,,75,,839,,914,,149833
2119901 KY FSP PULASKI,640,,5975,,6615,,241,,2382,,2623,,402411
2120101 KY FSP ROBERTSON,14,,250,,264,,5,,97,,102,,14693
2120301 KY FSP ROCKCASTLE,178,,2365,,2543,,66,,933,,999,,160584
2120501 KY FSP ROWAN,310,,2047,,2357,,117,,881,,998,,154802
2120701 KY FSP RUSSELL,226,,2196,,2422,,81,,923,,1004,,149856
2120901 KY FSP SCOTT,284,,1710,,1994,,106,,713,,819,,134351
2121101 KY FSP SHELBY,151,,1151,,1302,,55,,506,,561,,81107
2121301 KY FSP SIMPSON,152,,894,,1046,,54,,377,,431,,68576
2121501 KY FSP SPENCER,100,,497,,597,,35,,201,,236,,37672
2121701 KY FSP TAYLOR,197,,2127,,2324,,73,,863,,936,,137609
