NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:20 PM,,,,,
Jan 1995,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1810301 IN FSP MIAMI CO DPW,1072,,2248,,3320,,440,,753,,1193,,199542
1810501 IN FSP MONROE COUNTY DPW,1985,,4280,,6265,,911,,1794,,2705,,399727
1810701 IN FSP MONTGOMERY COUNTY DFC,630,,1414,,2044,,263,,521,,784,,124583
1810901 IN FSP MORGAN CO DPW,1050,,3385,,4435,,452,,1183,,1635,,273556
1811101 IN FSP NEWTON CO DPW,346,,649,,995,,118,,227,,345,,64717
1811301 IN FSP NOBLE CO DPW,392,,978,,1370,,187,,330,,517,,77029
1811501 IN FSP OHIO CO DPW,79,,156,,235,,40,,68,,108,,13740
1811701 IN FSP ORANGE CO DPW,532,,1486,,2018,,222,,521,,743,,112280
1811901 IN FSP OWEN CO DPW,490,,1278,,1768,,187,,428,,615,,109590
1812101 IN FSP PARKE CO DPW,385,,819,,1204,,150,,272,,422,,70632
1812301 IN FSP PERRY CO DPW,361,,888,,1249,,165,,308,,473,,72208
1812501 IN FSP PIKE CO DPW,415,,933,,1348,,189,,319,,508,,81181
1812701 IN FSP PORTER CO DPW,1851,,3552,,5403,,774,,1356,,2130,,379084
1812901 IN FSP POSEY CO DPW,738,,1215,,1953,,305,,437,,742,,121846
1813101 IN FSP PULASKI CO DFC,264,,806,,1070,,95,,236,,331,,57152
1813301 IN FSP PUTNAM CO DPW,367,,1138,,1505,,162,,379,,541,,90197
1813501 IN FSP RANDOLPH CO DPW,948,,1918,,2866,,373,,715,,1088,,180107
1813701 IN FSP RIPLEY CO DPW,470,,1257,,1727,,205,,404,,609,,102420
1813901 IN FSP RUSH CO DPW,284,,775,,1059,,103,,264,,367,,58368
1814101 IN FSP ST JOSEPH CO DPW,10817,,12076,,22893,,4038,,4798,,8836,,1681076
1814301 IN FSP SCOTT CO DPW,1139,,1669,,2808,,440,,562,,1002,,173880
1814501 IN FSP SHELBY CO DPW,705,,1672,,2377,,285,,592,,877,,148868
1814701 IN FSP SPENCER CO DPW,322,,997,,1319,,132,,322,,454,,78061
1814901 IN FSP STARKE CO DPW,600,,1590,,2190,,242,,488,,730,,135267
1815101 IN FSP STEUBEN CO DPW,466,,1248,,1714,,196,,442,,638,,105005
1815301 IN FSP SULLIVAN CO DPW,621,,1589,,2210,,252,,560,,812,,131150
1815501 IN FSP SWITZERLAND CO DPW,219,,581,,800,,84,,182,,266,,47578
1815701 IN FSP TIPPECANOE CO DPW,2474,,4723,,7197,,1025,,1832,,2857,,487161
1815901 IN FSP TIPTON CO DPW,244,,610,,854,,110,,223,,333,,46580
1816101 IN FSP UNION CO DPW,149,,389,,538,,64,,126,,190,,30497
1816301 IN FSP VANDERBURGH CO DPW,7926,,11877,,19803,,3259,,4927,,8186,,1315314
1816501 IN FSP VERMILLION CO DPW,355,,902,,1257,,151,,313,,464,,73578
1816701 IN FSP VIGO CO DPW,3431,,6653,,10084,,1409,,2312,,3721,,623843
1816901 IN FSP WABASH CO DPW,585,,1164,,1749,,250,,404,,654,,110506
1817101 IN FSP WARREN CO DPW,122,,323,,445,,44,,96,,140,,26036
1817301 IN FSP WARRICK CO DPW,683,,1916,,2599,,276,,643,,919,,148988
1817501 IN FSP WASHINGTON CO DPW,707,,1708,,2415,,289,,565,,854,,143408
1817701 IN FSP WAYNE CO DPW,3459,,5663,,9122,,1422,,2152,,3574,,605542
1817901 IN FSP WELLS CO DPW,247,,756,,1003,,109,,263,,372,,58564
1818101 IN FSP WHITE CO DPW,426,,1155,,1581,,167,,408,,575,,96924
1818301 IN FSP WHITLEY CO DPW,252,,580,,832,,100,,228,,328,,53796
1900101 IA FSP ADAIR CO DHS,198,,261,,459,,81,,106,,187,,25331
1900301 IA FSP ADAMS CO DHS,222,,145,,367,,80,,62,,142,,20084
1900501 IA FSP ALLAMAKEE CO DHS,335,,298,,633,,138,,114,,252,,37624
1900701 IA FSP APPANOOSE CO DHS,1018,,817,,1835,,362,,384,,746,,114911
1900901 IA FSP AUDUBON CO DHS,143,,146,,289,,50,,61,,111,,15440
1901101 IA FSP BENTON CO DHS,710,,433,,1143,,259,,161,,420,,69592
1901301 IA FSP BLACK HAWK CO DHS,8301,,3877,,12178,,3163,,2004,,5167,,781317
1901501 IA FSP BOONE CO DHS,898,,493,,1391,,333,,247,,580,,91666
1901701 IA FSP BREMER CO DHS,483,,371,,854,,188,,144,,332,,51738
1901901 IA FSP BUCHANAN CO DHS,726,,529,,1255,,255,,183,,438,,74900
1902101 IA FSP BUENA VISTA CO DHS,479,,416,,895,,197,,154,,351,,53307
1902301 IA FSP BUTLER CO DHS,411,,418,,829,,156,,160,,316,,45910
1902501 IA FSP CALHOUN CO DHS,345,,306,,651,,139,,138,,277,,38351
1902701 IA FSP CARROLL CO DHS,515,,421,,936,,207,,167,,374,,54879
1902901 IA FSP CASS CO DHS,553,,434,,987,,201,,172,,373,,61181
1903101 IA FSP CEDAR CO DHS,491,,351,,842,,183,,163,,346,,54779
1903301 IA FSP CERRO GORDO CO DHS,1749,,1376,,3125,,711,,654,,1365,,191429
1903501 IA FSP CHEROKEE CO DHS,317,,237,,554,,129,,111,,240,,35167
1903701 IA FSP CHICKASAW CO DHS,246,,281,,527,,96,,96,,192,,28882
1903901 IA FSP CLARKE CO DHS,473,,343,,816,,173,,132,,305,,54215
1904101 IA FSP CLAY CO DHS,442,,411,,853,,197,,181,,378,,48235
1904301 IA FSP CLAYTON CO DHS,294,,383,,677,,118,,129,,247,,39128
1904501 IA FSP CLINTON CO DHS,3041,,1404,,4445,,1210,,676,,1886,,288410
1904701 IA FSP CRAWFORD CO DHS,648,,546,,1194,,240,,225,,465,,75432
1904901 IA FSP DALLAS CO DHS,911,,527,,1438,,325,,224,,549,,98124
1905101 IA FSP DAVIS CO DHS,322,,225,,547,,132,,101,,233,,33610
1905301 IA FSP DECATUR CO DHS,516,,523,,1039,,232,,235,,467,,63375
1905501 IA FSP DELAWARE CO DHS,463,,438,,901,,174,,164,,338,,52002
1905701 IA FSP DES MOINES CO DHS,2176,,1516,,3692,,831,,694,,1525,,237939
1905901 IA FSP DICKINSON CO DHS,301,,307,,608,,128,,145,,273,,38891
1906101 IA FSP DUBUQUE CO DHS,2489,,1652,,4141,,957,,728,,1685,,253902
1906301 IA FSP EMMET CO DHS,293,,419,,712,,97,,215,,312,,44138
1906501 IA FSP FAYETTE CO DHS,770,,742,,1512,,298,,286,,584,,84302
1906701 IA FSP FLOYD CO DHS,734,,636,,1370,,271,,242,,513,,81093
1906901 IA FSP FRANKLIN CO DHS,292,,296,,588,,101,,134,,235,,32504
1907101 IA FSP FREMONT CO DHS,423,,282,,705,,155,,114,,269,,41224
1907301 IA FSP GREENE CO DHS,362,,230,,592,,135,,104,,239,,36078
1907501 IA FSP GRUNDY CO DHS,192,,167,,359,,63,,65,,128,,22117
1907701 IA FSP GUTHRIE CO DHS,400,,308,,708,,143,,139,,282,,42009
1907901 IA FSP HAMILTON CO DHS,386,,413,,799,,161,,174,,335,,49200
1908101 IA FSP HANCOCK CO DHS,258,,277,,535,,87,,111,,198,,29809
1908301 IA FSP HARDIN CO DHS,693,,567,,1260,,256,,258,,514,,76335
1908501 IA FSP HARRISON CO DHS,532,,616,,1148,,219,,215,,434,,65751
1908701 IA FSP HENRY CO DHS,667,,495,,1162,,269,,214,,483,,73374
1908901 IA FSP HOWARD CO DHS,174,,355,,529,,85,,118,,203,,28662
1909101 IA FSP HUMBOLDT CO DHS,286,,236,,522,,121,,100,,221,,29955
1909301 IA FSP IDA CO DHS,103,,205,,308,,43,,72,,115,,18371
1909501 IA FSP IOWA CO DHS,264,,243,,507,,96,,90,,186,,29317
1909701 IA FSP JACKSON CO DHS,731,,687,,1418,,287,,269,,556,,83572
1909901 IA FSP JASPER CO DHS,962,,611,,1573,,386,,280,,666,,97801
1910101 IA FSP JEFFERSON CO DHS,755,,485,,1240,,285,,282,,567,,89217
1910301 IA FSP JOHNSON CO DHS,1916,,1082,,2998,,769,,598,,1367,,209694
1910501 IA FSP JONES CO DHS,521,,456,,977,,195,,171,,366,,62348
1910701 IA FSP KEOKUK CO DHS,483,,385,,868,,173,,154,,327,,51533
1910901 IA FSP KOSSUTH CO DHS,463,,419,,882,,165,,161,,326,,51729
1911102 IA FSP LEE CO DHS,2064,,1287,,3351,,779,,565,,1344,,206970
1911301 IA EBT LINN CO DHS,1576,,780,,2356,,597,,345,,942,,163604
1911301 IA FSP LINN CO DHS,4691,,3345,,8036,,1868,,1749,,3617,,529748
1911501 IA FSP LOUISA CO DHS,541,,342,,883,,195,,158,,353,,57293
1911701 IA FSP LUCAS CO DHS,640,,327,,967,,251,,150,,401,,62524
1911901 IA FSP LYON CO DHS,164,,254,,418,,68,,82,,150,,22440
1912101 IA FSP MADISON CO DHS,344,,253,,597,,128,,108,,236,,36639
1912301 IA FSP MAHASKA CO DHS,841,,677,,1518,,352,,285,,637,,93786
1912501 IA FSP MARION CO DHS,1118,,502,,1620,,428,,226,,654,,102560
1912701 IA FSP MARSHALL CO DHS,1788,,1108,,2896,,668,,547,,1215,,186954
1912901 IA FSP MILLS CO DHS,603,,340,,943,,197,,152,,349,,63356
1913101 IA FSP MITCHELL CO DHS,114,,189,,303,,56,,77,,133,,17417
1913301 IA FSP MONONA CO DHS,304,,496,,800,,136,,180,,316,,46040
1913501 IA FSP MONROE CO DHS,474,,352,,826,,180,,143,,323,,51637
1913701 IA FSP MONTGOMERY CO DHS,539,,426,,965,,208,,167,,375,,56435
1913901 IA FSP MUSCATINE CO DHS,2146,,1382,,3528,,759,,570,,1329,,231681
1914101 IA FSP O BRIEN CO DHS,270,,304,,574,,108,,104,,212,,30349
1914301 IA FSP OSCEOLA CO DHS,128,,126,,254,,53,,48,,101,,14623
1914501 IA FSP PAGE CO DHS,831,,498,,1329,,333,,225,,558,,74823
1914701 IA FSP PALO ALTO CO DHS,295,,270,,565,,147,,142,,289,,32861
1914901 IA FSP PLYMOUTH CO DHS,288,,368,,656,,135,,147,,282,,37177
1915101 IA FSP POCAHONTAS CO DHS,204,,349,,553,,86,,133,,219,,30145
1915301 IA FSP POLK CO DHS,18088,,7909,,25997,,6773,,3937,,10710,,1832482
1915501 IA FSP POTTAWATTAMIE CO DHS,5195,,2687,,7882,,1932,,1115,,3047,,529746
1915701 IA FSP POWESHIEK CO DHS,625,,264,,889,,244,,114,,358,,55666
1915901 IA FSP RINGGOLD CO DHS,233,,232,,465,,81,,96,,177,,25363
1916101 IA FSP SAC CO DHS,312,,282,,594,,123,,113,,236,,32648
1916301 IA FSP SCOTT CO DHS,11890,,4425,,16315,,4290,,2230,,6520,,1136826
1916501 IA FSP SHELBY CO DHS,351,,357,,708,,135,,127,,262,,43609
1916701 IA FSP SIOUX CO DHS,293,,457,,750,,114,,152,,266,,38884
1916901 IA FSP STORY CO DHS,1547,,914,,2461,,582,,515,,1097,,180789
1917101 IA FSP TAMA CO DHS,476,,328,,804,,171,,129,,300,,48412
1917301 IA FSP TAYLOR CO DHS,331,,250,,581,,120,,101,,221,,32051
1917501 IA FSP UNION CO DHS,755,,403,,1158,,309,,192,,501,,73008
1917701 IA FSP VAN BUREN CO DHS,218,,263,,481,,85,,93,,178,,28566
1917901 IA FSP WAPELLO CO DHS,2780,,1547,,4327,,1084,,779,,1863,,269743
1918101 IA FSP WARREN CO DHS,1094,,521,,1615,,418,,220,,638,,106147
1918301 IA FSP WASHINGTON CO DHS,502,,415,,917,,195,,167,,362,,58229
1918501 IA FSP WAYNE CO DHS,285,,390,,675,,107,,144,,251,,37234
1918701 IA FSP WEBSTER CO DHS,2272,,1341,,3613,,897,,648,,1545,,225970
1918901 IA FSP WINNEBAGO CO DHS,251,,227,,478,,106,,88,,194,,28455
1919101 IA FSP WINNESHIEK CO DHS,317,,380,,697,,138,,145,,283,,39993
1919301 IA FSP WOODBURY CO DHS,4015,,2688,,6703,,1568,,1084,,2652,,426815
1919501 IA FSP WORTH CO DHS,185,,159,,344,,76,,68,,144,,20438
1919701 IA FSP WRIGHT CO DHS,425,,346,,771,,161,,145,,306,,47758
2000101 KS FSP ALLEN,726,,758,,1484,,309,,272,,581,,91858
2000301 KS FSP ANDERSON,262,,363,,625,,107,,122,,229,,39732
2000501 KS FSP ATCHISON,1009,,634,,1643,,400,,259,,659,,108618
2000701 KS FSP BARBER,117,,153,,270,,57,,66,,123,,15449
2000901 KS FSP BARTON,1453,,1360,,2813,,596,,554,,1150,,177286
2001101 KS FSP BOURBON,923,,759,,1682,,372,,314,,686,,104079
2001301 KS FSP BROWN,683,,623,,1306,,268,,230,,498,,75291
2001501 KS FSP BUTLER,1838,,1477,,3315,,698,,581,,1279,,215609
2001701 KS FSP CHASE,120,,115,,235,,47,,51,,98,,13155
2001901 KS FSP CHAUTAUQUA,208,,279,,487,,90,,106,,196,,27455
2002101 KS FSP CHEROKEE,1698,,1380,,3078,,685,,490,,1175,,199140
2002301 KS FSP CHEYENNE,36,,85,,121,,16,,29,,45,,7193
2002501 KS FSP CLARK,27,,50,,77,,13,,23,,36,,4572
2002701 KS FSP CLAY,283,,286,,569,,117,,93,,210,,31918
2002901 KS FSP CLOUD,315,,338,,653,,127,,140,,267,,37789
2003101 KS FSP COFFEY,249,,315,,564,,102,,128,,230,,34057
2003301 KS FSP COMANCHE,34,,27,,61,,13,,11,,24,,4033
2003501 KS FSP COWLEY,1904,,1805,,3709,,778,,707,,1485,,233466
2003701 KS FSP CRAWFORD,2210,,1628,,3838,,918,,684,,1602,,243987
2003901 KS FSP DECATUR,49,,80,,129,,24,,35,,59,,7014
2004101 KS FSP DICKINSON,563,,742,,1305,,236,,283,,519,,76279
2004301 KS FSP DONIPHAN,450,,415,,865,,175,,173,,348,,54396
2004501 KS FSP DOUGLAS,2619,,1682,,4301,,1125,,747,,1872,,291057
2004701 KS FSP EDWARDS,86,,117,,203,,33,,44,,77,,11939
2004901 KS FSP ELK,202,,200,,402,,76,,69,,145,,26025
2005101 KS FSP ELLIS,670,,697,,1367,,325,,310,,635,,85989
2005301 KS FSP ELLSWORTH,118,,142,,260,,51,,49,,100,,16491
2005501 KS FSP FINNEY,1015,,1307,,2322,,394,,422,,816,,134267
2005701 KS FSP FORD,1071,,1044,,2115,,409,,403,,812,,131655
2005901 KS FSP FRANKLIN,973,,933,,1906,,416,,353,,769,,120350
2006101 KS FSP GEARY,1989,,2088,,4077,,744,,713,,1457,,251898
2006301 KS FSP GOVE,9,,56,,65,,5,,24,,29,,3258
2006501 KS FSP GRAHAM,77,,76,,153,,37,,34,,71,,8349
2006701 KS FSP GRANT,228,,342,,570,,77,,109,,186,,32773
2006901 KS FSP GRAY,79,,135,,214,,29,,47,,76,,11495
2007101 KS FSP GREELEY,10,,22,,32,,9,,9,,18,,1681
2007301 KS FSP GREENWOOD,387,,362,,749,,167,,142,,309,,44721
2007501 KS FSP HAMILTON,53,,59,,112,,22,,21,,43,,7228
2007701 KS FSP HARPER,236,,317,,553,,102,,126,,228,,32166
2007901 KS FSP HARVEY,954,,882,,1836,,404,,376,,780,,114064
2008101 KS FSP HASKELL,103,,181,,284,,39,,52,,91,,16196
2008301 KS FSP HODGEMAN,22,,18,,40,,8,,12,,20,,2530
2008501 KS FSP JACKSON,373,,428,,801,,142,,151,,293,,50289
2008701 KS FSP JEFFERSON,419,,415,,834,,160,,152,,312,,53313
2008901 KS FSP JEWELL,97,,109,,206,,41,,47,,88,,11955
2009101 KS FSP JOHNSON,4415,,2767,,7182,,1901,,1171,,3072,,493731
2009301 KS FSP KEARNY,90,,136,,226,,37,,36,,73,,12558
2009501 KS FSP KINGMAN,272,,256,,528,,102,,97,,199,,34192
2009701 KS FSP KIOWA,71,,95,,166,,33,,32,,65,,9069
2009901 KS FSP LABETTE,1644,,1076,,2720,,670,,462,,1132,,168189
2010101 KS FSP LANE,37,,82,,119,,17,,29,,46,,7767
2010301 KS FSP LEAVENWORTH,2277,,1639,,3916,,907,,666,,1573,,261694
2010501 KS FSP LINCOLN,58,,64,,122,,30,,34,,64,,6430
2010701 KS FSP LINN,384,,301,,685,,155,,116,,271,,43384
2010901 KS FSP LOGAN,43,,103,,146,,22,,36,,58,,7388
2011101 KS FSP LYON,1552,,1257,,2809,,622,,538,,1160,,188365
2011301 KS FSP MCPHERSON,506,,386,,892,,220,,174,,394,,56470
2011501 KS FSP MARION,305,,289,,594,,119,,97,,216,,33574
2011701 KS FSP MARSHALL,300,,300,,600,,130,,105,,235,,32545
2011901 KS FSP MEADE,44,,33,,77,,21,,17,,38,,4615
2012101 KS FSP MIAMI,768,,676,,1444,,298,,238,,536,,86453
2012301 KS FSP MITCHELL,88,,173,,261,,44,,62,,106,,14332
2012501 KS FSP MONTGOMERY,2628,,1618,,4246,,1072,,694,,1766,,262933
2012701 KS FSP MORRIS,214,,204,,418,,85,,79,,164,,28040
2012901 KS FSP MORTON,73,,91,,164,,34,,26,,60,,11175
2013101 KS FSP NEMAHA,108,,202,,310,,58,,72,,130,,15081
2013301 KS FSP NEOSHO,1005,,811,,1816,,379,,315,,694,,109471
2013501 KS FSP NESS,33,,41,,74,,15,,14,,29,,3761
2013701 KS FSP NORTON,104,,185,,289,,44,,64,,108,,15364
2013901 KS FSP OSAGE,520,,443,,963,,198,,183,,381,,60865
2014101 KS FSP OSBORNE,114,,143,,257,,53,,50,,103,,12715
2014301 KS FSP OTTAWA,171,,169,,340,,67,,66,,133,,18252
2014501 KS FSP PAWNEE,173,,153,,326,,70,,71,,141,,19354
2014701 KS FSP PHILLIPS,94,,134,,228,,42,,54,,96,,13683
2014901 KS FSP POTTAWATOMIE,433,,476,,909,,159,,154,,313,,54193
2015101 KS FSP PRATT,318,,279,,597,,127,,130,,257,,37851
2015301 KS FSP RAWLINS,50,,65,,115,,22,,26,,48,,5839
2015501 KS FSP RENO,3648,,2170,,5818,,1450,,919,,2369,,384384
2015701 KS FSP REPUBLIC,85,,151,,236,,32,,50,,82,,12603
2015901 KS FSP RICE,501,,358,,859,,181,,127,,308,,53510
2016101 KS FSP RILEY,1213,,1418,,2631,,509,,570,,1079,,175458
2016301 KS FSP ROOKS,144,,152,,296,,53,,58,,111,,18357
2016501 KS FSP RUSH,115,,125,,240,,53,,51,,104,,16117
2016701 KS FSP RUSSELL,277,,317,,594,,115,,115,,230,,34666
2016901 KS FSP SALINE,2027,,1509,,3536,,864,,635,,1499,,222104
2017101 KS FSP SCOTT,62,,103,,165,,27,,39,,66,,8365
2017301 KS FSP Sedgwick County,26194,,14746,,40940,,10454,,6532,,16986,,2892854
2017501 KS FSP SEWARD,1330,,1017,,2347,,474,,342,,816,,158206
2017701 KS FSP SHAWNEE,9319,,5207,,14526,,3856,,2442,,6298,,956842
2017901 KS FSP SHERIDAN,42,,52,,94,,16,,19,,35,,4747
2018101 KS FSP SHERMAN,251,,235,,486,,77,,80,,157,,27836
2018301 KS FSP SMITH,81,,135,,216,,39,,44,,83,,11223
2018501 KS FSP STAFFORD,157,,202,,359,,62,,76,,138,,21158
2018701 KS FSP STANTON,36,,61,,97,,13,,24,,37,,5896
2018901 KS FSP STEVENS,159,,164,,323,,63,,51,,114,,18525
2019101 KS FSP SUMNER,946,,812,,1758,,352,,312,,664,,108239
2019301 KS FSP THOMAS,142,,262,,404,,55,,99,,154,,24781
2019501 KS FSP TREGO,50,,69,,119,,23,,36,,59,,7106
2019701 KS FSP WABAUNSEE,154,,170,,324,,55,,53,,108,,18684
2019901 KS FSP WALLACE,30,,10,,40,,13,,4,,17,,2733
2020101 KS FSP WASHINGTON,141,,190,,331,,63,,69,,132,,16829
2020301 KS FSP WICHITA,66,,96,,162,,27,,34,,61,,10776
2020501 KS FSP WILSON,491,,475,,966,,201,,184,,385,,55892
2020701 KS FSP WOODSON,171,,165,,336,,81,,55,,136,,20053
2020902 KS FSP WYANDOTTE,15225,,7124,,22349,,5643,,2939,,8582,,1518754
2100101 KY FSP ADAIR,280,,1900,,2180,,88,,737,,825,,129069
2100301 KY FSP ALLEN,152,,1444,,1596,,41,,544,,585,,90696
2100501 KY FSP ANDERSON,104,,728,,832,,32,,283,,315,,54900
2100701 KY FSP BALLARD,140,,774,,914,,46,,315,,361,,56090
2100901 KY FSP BARREN,552,,2852,,3404,,170,,1153,,1323,,201538
2101101 KY FSP BATH,311,,2175,,2486,,103,,815,,918,,160666
2101301 KY FSP BELL,1416,,6933,,8349,,459,,2474,,2933,,536639
2101501 KY FSP BOONE,574,,2817,,3391,,206,,1085,,1291,,234053
2101701 KY FSP BOURBON,310,,1491,,1801,,100,,551,,651,,125451
2101901 KY FSP BOYD,1755,,5620,,7375,,560,,2199,,2759,,509506
2102101 KY FSP BOYLE,466,,1851,,2317,,143,,729,,872,,147220
2102301 KY FSP BRACKEN,214,,819,,1033,,59,,286,,345,,71711
2102501 KY FSP BREATHITT,1044,,5104,,6148,,332,,2001,,2333,,376172
2102701 KY FSP BRECKINRIDGE,383,,2354,,2737,,119,,896,,1015,,176616
2102901 KY FSP BULLITT,903,,3530,,4433,,302,,1249,,1551,,306782
2103101 KY FSP BUTLER,305,,1627,,1932,,86,,615,,701,,118351
2103301 KY FSP CALDWELL,290,,1502,,1792,,82,,560,,642,,106353
2103501 KY FSP CALLOWAY,400,,1967,,2367,,150,,773,,923,,156273
2103701 KY FSP CAMPBELL,2321,,4645,,6966,,743,,1647,,2390,,534911
2103901 KY FSP CARLISLE,85,,464,,549,,27,,185,,212,,28641
2104101 KY FSP CARROLL,210,,1387,,1597,,68,,528,,596,,101802
2104301 KY FSP CARTER,747,,5172,,5919,,233,,1764,,1997,,387575
2104501 KY FSP CASEY,262,,2282,,2544,,88,,870,,958,,153641
2104701 KY FSP CHRISTIAN,1949,,6402,,8351,,559,,2325,,2884,,519930
2104901 KY FSP CLARK,940,,2918,,3858,,285,,1129,,1414,,239901
2105101 KY FSP CLAY,1053,,8233,,9286,,334,,2927,,3261,,556502
2105301 KY FSP CLINTON,245,,2338,,2583,,87,,920,,1007,,153499
2105501 KY FSP CRITTENDEN,210,,977,,1187,,65,,402,,467,,70798
2105701 KY FSP CUMBERLAND,254,,1242,,1496,,78,,545,,623,,81361
2105901 KY FSP DAVIESS,2680,,8035,,10715,,855,,3270,,4125,,716080
2106101 KY FSP EDMONSON,180,,1505,,1685,,56,,635,,691,,104247
2106301 KY FSP ELLIOTT,313,,1885,,2198,,91,,679,,770,,134182
2106501 KY FSP ESTILL,560,,3343,,3903,,188,,1251,,1439,,250385
2106703 KY FSP FAYETTE,5729,,10674,,16403,,1801,,3772,,5573,,1763388
2106901 KY FSP FLEMING,253,,1690,,1943,,81,,609,,690,,119368
2107101 KY FSP FLOYD,2784,,9172,,11956,,859,,3317,,4176,,807529
2107301 KY FSP FRANKLIN,884,,2647,,3531,,326,,1129,,1455,,254687
2107501 KY FSP FULTON,475,,1491,,1966,,150,,665,,815,,111692
2107701 KY FSP GALLATIN,140,,670,,810,,49,,255,,304,,54589
2107901 KY FSP GARRARD,263,,1303,,1566,,85,,496,,581,,98623
2108101 KY FSP GRANT,384,,1826,,2210,,116,,658,,774,,144357
2108301 KY FSP GRAVES,617,,2636,,3253,,207,,1102,,1309,,195529
2108501 KY FSP GRAYSON,434,,3340,,3774,,139,,1278,,1417,,241055
2108701 KY FSP GREEN,199,,1001,,1200,,64,,420,,484,,73257
2108901 KY FSP GREENUP,928,,4121,,5049,,273,,1377,,1650,,312532
2109101 KY FSP HANCOCK,142,,661,,803,,44,,241,,285,,53577
2109301 KY FSP HARDIN,1987,,6668,,8655,,581,,2195,,2776,,524609
2109501 KY FSP HARLAN,2001,,8949,,10950,,633,,3273,,3906,,723487
2109701 KY FSP HARRISON,411,,1332,,1743,,134,,510,,644,,114234
2109901 KY FSP HART,381,,2459,,2840,,129,,939,,1068,,176537
2110101 KY FSP HENDERSON,987,,3951,,4938,,319,,1585,,1904,,307518
2110301 KY FSP HENRY,269,,1664,,1933,,96,,605,,701,,127224
2110501 KY FSP HICKMAN,145,,538,,683,,48,,234,,282,,40112
2110701 KY FSP HOPKINS,1326,,5419,,6745,,424,,2050,,2474,,443204
2110901 KY FSP JACKSON,627,,3640,,4267,,189,,1324,,1513,,265768
2111103 KY FSP JEFFERSON,22970,,44066,,67036,,7252,,16587,,23839,,4839130
2111301 KY FSP JESSAMINE,747,,2798,,3545,,219,,971,,1190,,226695
2111501 KY FSP JOHNSON,999,,5263,,6262,,332,,1902,,2234,,407946
2111703 KY FSP KENTON,3838,,8232,,12070,,1158,,2993,,4151,,727851
2111901 KY FSP KNOTT,967,,5196,,6163,,313,,1863,,2176,,407741
2112101 KY FSP KNOX,2057,,9144,,11201,,661,,3438,,4099,,739005
2112301 KY FSP LARUE,342,,1308,,1650,,98,,507,,605,,104790
2112501 KY FSP LAUREL,1509,,7840,,9349,,489,,2752,,3241,,613061
2112701 KY FSP LAWRENCE,783,,3903,,4686,,273,,1403,,1676,,302896
2112901 KY FSP LEE,472,,2455,,2927,,151,,976,,1127,,189883
2113101 KY FSP LESLIE,629,,3840,,4469,,221,,1563,,1784,,298929
2113301 KY FSP LETCHER,1162,,6620,,7782,,372,,2445,,2817,,519018
2113501 KY FSP LEWIS,325,,2546,,2871,,95,,818,,913,,182555
2113701 KY FSP LINCOLN,484,,3210,,3694,,146,,1152,,1298,,221896
2113901 KY FSP LIVINGSTON,175,,986,,1161,,55,,360,,415,,67075
2114101 KY FSP LOGAN,400,,2182,,2582,,122,,899,,1021,,152520
2114301 KY FSP LYON,111,,455,,566,,34,,189,,223,,36232
2114501 KY FSP MCCRACKEN,1868,,5627,,7495,,633,,2516,,3149,,505731
2114701 KY FSP MCCREARY,971,,5597,,6568,,293,,1966,,2259,,404090
2114901 KY FSP MCLEAN,211,,863,,1074,,69,,339,,408,,66597
2115101 KY FSP MADISON,1588,,5530,,7118,,599,,2188,,2787,,508241
2115301 KY FSP MAGOFFIN,908,,4105,,5013,,281,,1484,,1765,,330843
2115501 KY FSP MARION,415,,2073,,2488,,135,,796,,931,,155134
2115701 KY FSP MARSHALL,308,,2146,,2454,,107,,865,,972,,153082
2115901 KY FSP MARTIN,1123,,3671,,4794,,329,,1370,,1699,,307255
2116101 KY FSP MASON,479,,1895,,2374,,142,,757,,899,,152094
2116301 KY FSP MEADE,392,,1670,,2062,,109,,526,,635,,120868
2116501 KY FSP MENIFEE,145,,1461,,1606,,42,,533,,575,,94486
2116701 KY FSP MERCER,346,,1699,,2045,,112,,615,,727,,134958
2116901 KY FSP METCALFE,151,,1262,,1413,,47,,474,,521,,83541
2117101 KY FSP MONROE,194,,1749,,1943,,60,,731,,791,,113050
2117301 KY FSP MONTGOMERY,574,,3035,,3609,,183,,1141,,1324,,234506
2117501 KY FSP MORGAN,572,,3129,,3701,,186,,1154,,1340,,224753
2117701 KY FSP MUHLENBERG,690,,3888,,4578,,217,,1340,,1557,,278437
2117901 KY FSP NELSON,923,,2772,,3695,,265,,1051,,1316,,228064
2118101 KY FSP NICHOLAS,210,,952,,1162,,54,,363,,417,,71921
2118301 KY FSP OHIO,552,,3584,,4136,,180,,1274,,1454,,256809
2118501 KY FSP OLDHAM,220,,999,,1219,,74,,362,,436,,76405
2118701 KY FSP OWEN,237,,1223,,1460,,72,,412,,484,,95359
2118901 KY FSP OWSLEY,434,,2196,,2630,,133,,864,,997,,161058
