NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:46 AM,,,,,
Jul 2010,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1802501 IN EBT CRAWFORD CO DFC,375,,1201,,1576,,210,,467,,677,,190455
1802701 IN EBT DAVIESS CO DFC,742,,2417,,3159,,400,,972,,1372,,384398
1802901 IN EBT DEARBORN CO DFC,776,,3737,,4513,,407,,1390,,1797,,571744
1803101 IN EBT DECATUR CO DPW,820,,2594,,3414,,354,,956,,1310,,446132
1803301 IN EBT DEKALB CO DPW,734,,4075,,4809,,388,,1476,,1864,,615747
1803501 IN EBT DELAWARE CO DPW,4800,,12854,,17654,,2608,,5508,,8116,,2404005
1803701 IN EBT DUBOIS CO DPW,495,,2025,,2520,,254,,814,,1068,,344100
1803901 IN EBT ELKHART CO DPW,6609,,22799,,29408,,2940,,8940,,11880,,3887493
1804101 IN EBT FAYETTE CO DPW,1798,,3731,,5529,,829,,1493,,2322,,699230
1804301 IN EBT FLOYD CO DPW,2748,,6105,,8853,,1359,,2587,,3946,,1165294
1804501 IN EBT FOUNTAIN CO DPW,469,,1412,,1881,,214,,529,,743,,232488
1804701 IN EBT FRANKLIN CO DPW,615,,1859,,2474,,283,,697,,980,,307149
1804901 IN EBT FULTON CO DPW,701,,2190,,2891,,307,,839,,1146,,349618
1805101 IN EBT GIBSON CO DPW,565,,2673,,3238,,306,,1009,,1315,,414644
1805301 IN EBT GRANT CO DFC,2865,,8698,,11563,,1568,,3560,,5128,,1506567
1805501 IN EBT GREENE CO DPW,833,,3364,,4197,,470,,1256,,1726,,506409
1805701 IN EBT HAMILTON CO DPW,1336,,6819,,8155,,657,,2494,,3151,,1050843
1805901 IN EBT HANCOCK CO DPW,997,,4222,,5219,,460,,1648,,2108,,663872
1806101 IN EBT HARRISON CO DPW,776,,3358,,4134,,413,,1291,,1704,,505836
1806301 IN EBT HENDRICKS CO DPW,869,,5590,,6459,,463,,2033,,2496,,789410
1806501 IN EBT HENRY CO DPW,2228,,5517,,7745,,1095,,2246,,3341,,1028449
1806701 IN EBT HOWARD CO DPW,3256,,9493,,12749,,1702,,3797,,5499,,1705500
1806901 IN EBT HUNTINGTON CO DPW,668,,3513,,4181,,339,,1336,,1675,,518228
1807101 IN EBT JACKSON CO DPW,1059,,3987,,5046,,557,,1579,,2136,,639965
1807301 IN EBT JASPER CO DPW,635,,2682,,3317,,305,,997,,1302,,414515
1807501 IN EBT JAY CO DPW,554,,2222,,2776,,289,,842,,1131,,345676
1807701 IN EBT JEFFERSON CO DPW,877,,3235,,4112,,482,,1307,,1789,,525828
1807901 IN EBT JENNINGS CO DPW,827,,3617,,4444,,465,,1338,,1803,,593618
1808101 IN EBT JOHNSON CO DPW,2169,,9517,,11686,,1035,,3584,,4619,,1543280
1808301 IN EBT KNOX CO DPW,1684,,3675,,5359,,876,,1550,,2426,,663830
1808501 IN EBT KOSCIUSKO CO DPW,920,,5947,,6867,,451,,2177,,2628,,862878
1808701 IN EBT LAGRANGE CO DPW,303,,1718,,2021,,149,,585,,734,,239442
1808901 IN EBT LAKE CO DPW,27993,,61231,,89224,,13504,,25407,,38911,,12632634
1809101 IN EBT LA PORTE CO DPW,4981,,13179,,18160,,2353,,5612,,7965,,2535191
1809301 IN EBT LAWRENCE CO DPW,1142,,4634,,5776,,631,,1726,,2357,,700665
1809501 IN EBT MADISON CO DPW,4736,,14348,,19084,,2580,,5815,,8395,,2562804
1809701 IN EBT MARION CO DPW,56237,,115069,,171306,,26827,,50805,,77632,,23774611
1809901 IN EBT MARSHALL CO DPW,859,,4101,,4960,,427,,1492,,1919,,578829
1810101 IN EBT MARTIN CO DPW,241,,833,,1074,,142,,330,,472,,126358
1810301 IN EBT MIAMI CO DPW,1027,,4147,,5174,,522,,1515,,2037,,659403
1810501 IN EBT MONROE COUNTY DPW,2245,,7594,,9839,,1321,,3339,,4660,,1312381
1810701 IN EBT MONTGOMERY COUNTY DFC,1061,,3302,,4363,,497,,1305,,1802,,547482
1810901 IN EBT MORGAN CO DPW,2428,,6544,,8972,,1076,,2441,,3517,,1180671
1811101 IN EBT NEWTON CO DPW,352,,1294,,1646,,168,,509,,677,,199551
1811301 IN EBT NOBLE CO DPW,701,,4106,,4807,,366,,1489,,1855,,598804
1811501 IN EBT OHIO CO DPW,84,,416,,500,,48,,155,,203,,61765
1811701 IN EBT ORANGE CO DPW,744,,2343,,3087,,392,,904,,1296,,376913
1811901 IN EBT OWEN CO DPW,640,,2444,,3084,,311,,926,,1237,,380750
1812101 IN EBT PARKE CO DPW,519,,1458,,1977,,221,,536,,757,,238402
1812301 IN EBT PERRY CO DPW,402,,1490,,1892,,213,,575,,788,,236916
1812501 IN EBT PIKE CO DPW,359,,915,,1274,,193,,363,,556,,152282
1812701 IN EBT PORTER CO DPW,2837,,10562,,13399,,1449,,4257,,5706,,1712882
1812901 IN EBT POSEY CO DPW,634,,1476,,2110,,306,,614,,920,,272650
1813101 IN EBT PULASKI CO DFC,475,,1366,,1841,,225,,522,,747,,227728
1813301 IN EBT PUTNAM CO DPW,661,,2979,,3640,,331,,1158,,1489,,472840
1813501 IN EBT RANDOLPH CO DPW,856,,2951,,3807,,412,,1075,,1487,,479961
1813701 IN EBT RIPLEY CO DPW,489,,2216,,2705,,246,,825,,1071,,343118
1813901 IN EBT RUSH CO DPW,553,,1626,,2179,,274,,630,,904,,272957
1814101 IN EBT ST JOSEPH CO DPW,11189,,28388,,39577,,5510,,11790,,17300,,5258510
1814301 IN EBT SCOTT CO DPW,1263,,3597,,4860,,674,,1429,,2103,,622121
1814501 IN EBT SHELBY CO DPW,1004,,4546,,5550,,516,,1832,,2348,,751793
1814701 IN EBT SPENCER CO DPW,404,,1323,,1727,,199,,506,,705,,204845
1814901 IN EBT STARKE CO DPW,1194,,3490,,4684,,562,,1372,,1934,,576483
1815101 IN EBT STEUBEN CO DPW,585,,3100,,3685,,308,,1143,,1451,,462614
1815301 IN EBT SULLIVAN CO DPW,654,,2032,,2686,,333,,785,,1118,,328603
1815501 IN EBT SWITZERLAND CO DPW,224,,1038,,1262,,125,,373,,498,,164712
1815701 IN EBT TIPPECANOE CO DPW,3630,,12676,,16306,,1891,,5246,,7137,,2198690
1815901 IN EBT TIPTON CO DPW,242,,1167,,1409,,118,,433,,551,,185824
1816101 IN EBT UNION CO DPW,333,,809,,1142,,130,,301,,431,,139077
1816301 IN EBT VANDERBURGH CO DPW,6382,,18730,,25112,,3475,,7806,,11281,,3261586
1816501 IN EBT VERMILLION CO DPW,430,,1526,,1956,,213,,573,,786,,237252
1816701 IN EBT VIGO CO DPW,4531,,12132,,16663,,2214,,4822,,7036,,2112811
1816901 IN EBT WABASH CO DPW,637,,2862,,3499,,316,,1133,,1449,,437900
1817101 IN EBT WARREN CO DPW,146,,543,,689,,76,,211,,287,,85783
1817301 IN EBT WARRICK CO DPW,621,,3321,,3942,,322,,1181,,1503,,481628
1817501 IN EBT WASHINGTON CO DPW,764,,3350,,4114,,426,,1271,,1697,,509660
1817701 IN EBT WAYNE CO DPW,3059,,7830,,10889,,1520,,3239,,4759,,1397290
1817901 IN EBT WELLS CO DPW,382,,1801,,2183,,208,,709,,917,,269568
1818101 IN EBT WHITE CO DPW,383,,2262,,2645,,201,,854,,1055,,329007
1818301 IN EBT WHITLEY CO DPW,410,,2193,,2603,,209,,849,,1058,,322567
1900101 IA EBT ADAIR CO DHS,87,,562,,649,,55,,243,,298,,78307
1900301 IA EBT ADAMS CO DHS,62,,376,,438,,35,,136,,171,,54169
1900501 IA EBT ALLAMAKEE CO DHS,256,,1250,,1506,,128,,553,,681,,188560
1900701 IA EBT APPANOOSE CO DHS,544,,1707,,2251,,311,,782,,1093,,275427
1900901 IA EBT AUDUBON CO DHS,62,,382,,444,,30,,146,,176,,50398
1901101 IA EBT BENTON CO DHS,364,,1873,,2237,,194,,784,,978,,275270
1901301 IA EBT BLACK HAWK CO DHS,4518,,12758,,17276,,2366,,6086,,8452,,2259636
1901501 IA EBT BOONE CO DHS,520,,2153,,2673,,260,,991,,1251,,352241
1901701 IA EBT BREMER CO DHS,197,,959,,1156,,107,,387,,494,,136952
1901901 IA EBT BUCHANAN CO DHS,343,,1363,,1706,,183,,557,,740,,195490
1902101 IA EBT BUENA VISTA CO DHS,501,,1855,,2356,,191,,715,,906,,281709
1902301 IA EBT BUTLER CO DHS,209,,1080,,1289,,91,,421,,512,,147526
1902501 IA EBT CALHOUN CO DHS,108,,765,,873,,61,,296,,357,,100570
1902701 IA EBT CARROLL CO DHS,287,,1205,,1492,,151,,537,,688,,189979
1902901 IA EBT CASS CO DHS,280,,1428,,1708,,167,,579,,746,,199253
1903101 IA EBT CEDAR CO DHS,236,,1101,,1337,,115,,435,,550,,162457
1903301 IA EBT CERRO GORDO CO DHS,898,,5008,,5906,,517,,2431,,2948,,750809
1903501 IA EBT CHEROKEE CO DHS,140,,781,,921,,76,,295,,371,,100557
1903701 IA EBT CHICKASAW CO DHS,126,,739,,865,,62,,308,,370,,106672
1903901 IA EBT CLARKE CO DHS,221,,1207,,1428,,118,,526,,644,,180217
1904101 IA EBT CLAY CO DHS,417,,1399,,1816,,207,,627,,834,,222945
1904301 IA EBT CLAYTON CO DHS,240,,993,,1233,,116,,426,,542,,146451
1904501 IA EBT CLINTON CO DHS,1772,,6215,,7987,,929,,2986,,3915,,1037216
1904701 IA EBT CRAWFORD CO DHS,340,,1519,,1859,,167,,581,,748,,230560
1904901 IA EBT DALLAS CO DHS,580,,3186,,3766,,300,,1244,,1544,,477693
1905101 IA EBT DAVIS CO DHS,193,,553,,746,,87,,226,,313,,90680
1905301 IA EBT DECATUR CO DHS,255,,1230,,1485,,138,,532,,670,,182022
1905501 IA EBT DELAWARE CO DHS,338,,1167,,1505,,174,,502,,676,,184804
1905701 IA EBT DES MOINES CO DHS,1404,,6203,,7607,,681,,2793,,3474,,1002438
1905901 IA EBT DICKINSON CO DHS,229,,829,,1058,,130,,370,,500,,128197
1906101 IA EBT DUBUQUE CO DHS,2319,,7369,,9688,,1104,,3370,,4474,,1256293
1906301 IA EBT EMMET CO DHS,191,,771,,962,,82,,308,,390,,117273
1906501 IA EBT FAYETTE CO DHS,525,,1953,,2478,,271,,855,,1126,,298056
1906701 IA EBT FLOYD CO DHS,297,,1506,,1803,,164,,625,,789,,218482
1906901 IA EBT FRANKLIN CO DHS,133,,915,,1048,,60,,330,,390,,119336
1907101 IA EBT FREMONT CO DHS,150,,716,,866,,88,,278,,366,,97831
1907301 IA EBT GREENE CO DHS,185,,914,,1099,,92,,344,,436,,130119
1907501 IA EBT GRUNDY CO DHS,93,,454,,547,,43,,188,,231,,60378
1907701 IA EBT GUTHRIE CO DHS,134,,740,,874,,74,,286,,360,,106398
1907901 IA EBT HAMILTON CO DHS,274,,1346,,1620,,145,,550,,695,,192763
1908101 IA EBT HANCOCK CO DHS,99,,837,,936,,54,,317,,371,,112132
1908301 IA EBT HARDIN CO DHS,311,,1544,,1855,,151,,601,,752,,216506
1908501 IA EBT HARRISON CO DHS,271,,1226,,1497,,153,,525,,678,,186279
1908701 IA EBT HENRY CO DHS,535,,2304,,2839,,253,,973,,1226,,360136
1908901 IA EBT HOWARD CO DHS,157,,742,,899,,75,,303,,378,,106877
1909101 IA EBT HUMBOLDT CO DHS,302,,563,,865,,145,,256,,401,,98898
1909301 IA EBT IDA CO DHS,60,,555,,615,,32,,199,,231,,71469
1909501 IA EBT IOWA CO DHS,188,,883,,1071,,92,,372,,464,,137063
1909701 IA EBT JACKSON CO DHS,495,,1700,,2195,,271,,725,,996,,264767
1909901 IA EBT JASPER CO DHS,887,,3415,,4302,,412,,1460,,1872,,543425
1910101 IA EBT JEFFERSON CO DHS,457,,1837,,2294,,249,,1017,,1266,,306134
1910301 IA EBT JOHNSON CO DHS,2073,,7355,,9428,,1042,,3718,,4760,,1312689
1910501 IA EBT JONES CO DHS,291,,1368,,1659,,150,,571,,721,,209530
1910701 IA EBT KEOKUK CO DHS,240,,985,,1225,,122,,407,,529,,145688
1910901 IA EBT KOSSUTH CO DHS,219,,862,,1081,,111,,345,,456,,119140
1911102 IA EBT LEE CO DHS,1321,,4590,,5911,,683,,2010,,2693,,751809
1911301 IA EBT LINN CO DHS,4330,,18818,,23148,,2314,,9311,,11625,,3147080
1911501 IA EBT LOUISA CO DHS,175,,1108,,1283,,92,,428,,520,,154753
1911701 IA EBT LUCAS CO DHS,264,,1201,,1465,,121,,455,,576,,170726
1911901 IA EBT LYON CO DHS,86,,573,,659,,42,,194,,236,,75444
1912101 IA EBT MADISON CO DHS,134,,1131,,1265,,74,,405,,479,,155863
1912301 IA EBT MAHASKA CO DHS,895,,2534,,3429,,399,,1234,,1633,,455188
1912501 IA EBT MARION CO DHS,537,,2259,,2796,,276,,959,,1235,,362108
1912701 IA EBT MARSHALL CO DHS,904,,5262,,6166,,458,,2307,,2765,,772916
1912901 IA EBT MILLS CO DHS,183,,1211,,1394,,97,,447,,544,,172502
1913101 IA EBT MITCHELL CO DHS,56,,491,,547,,38,,182,,220,,64457
1913301 IA EBT MONONA CO DHS,135,,900,,1035,,85,,382,,467,,120276
1913501 IA EBT MONROE CO DHS,183,,772,,955,,103,,321,,424,,112963
1913701 IA EBT MONTGOMERY CO DHS,319,,1481,,1800,,148,,590,,738,,218761
1913901 IA EBT MUSCATINE CO DHS,1203,,5289,,6492,,561,,2267,,2828,,820704
1914101 IA EBT O BRIEN CO DHS,218,,906,,1124,,101,,348,,449,,126203
1914301 IA EBT OSCEOLA CO DHS,69,,259,,328,,37,,107,,144,,37119
1914501 IA EBT PAGE CO DHS,371,,1779,,2150,,191,,728,,919,,258673
1914701 IA EBT PALO ALTO CO DHS,140,,547,,687,,83,,219,,302,,75730
1914901 IA EBT PLYMOUTH CO DHS,163,,1153,,1316,,80,,421,,501,,155641
1915101 IA EBT POCAHONTAS CO DHS,174,,669,,843,,71,,260,,331,,93310
1915301 IA EBT POLK CO DHS,11371,,45228,,56599,,5679,,21816,,27495,,7825876
1915501 IA EBT POTTAWATTAMIE CO DHS,2977,,11158,,14135,,1463,,4665,,6128,,1829764
1915701 IA EBT POWESHIEK CO DHS,444,,1143,,1587,,196,,503,,699,,202727
1915901 IA EBT RINGGOLD CO DHS,111,,432,,543,,60,,178,,238,,62832
1916101 IA EBT SAC CO DHS,134,,561,,695,,70,,228,,298,,83784
1916301 IA EBT SCOTT CO DHS,5920,,21339,,27259,,2847,,10059,,12906,,3717125
1916501 IA EBT SHELBY CO DHS,158,,867,,1025,,101,,384,,485,,123813
1916701 IA EBT SIOUX CO DHS,239,,1044,,1283,,101,,383,,484,,145134
1916901 IA EBT STORY CO DHS,1140,,4849,,5989,,539,,2351,,2890,,822405
1917101 IA EBT TAMA CO DHS,291,,1322,,1613,,132,,534,,666,,192490
1917301 IA EBT TAYLOR CO DHS,101,,550,,651,,57,,204,,261,,73084
1917501 IA EBT UNION CO DHS,357,,1520,,1877,,202,,662,,864,,232776
1917701 IA EBT VAN BUREN CO DHS,154,,727,,881,,77,,298,,375,,109555
1917901 IA EBT WAPELLO CO DHS,1494,,5556,,7050,,814,,2793,,3607,,931511
1918101 IA EBT WARREN CO DHS,469,,2915,,3384,,256,,1171,,1427,,430463
1918301 IA EBT WASHINGTON CO DHS,438,,1661,,2099,,225,,709,,934,,264024
1918501 IA EBT WAYNE CO DHS,178,,605,,783,,95,,251,,346,,96150
1918701 IA EBT WEBSTER CO DHS,1062,,4409,,5471,,560,,1966,,2526,,692904
1918901 IA EBT WINNEBAGO CO DHS,137,,879,,1016,,66,,354,,420,,124785
1919101 IA EBT WINNESHIEK CO DHS,269,,954,,1223,,130,,432,,562,,144574
1919301 IA EBT WOODBURY CO DHS,2331,,13949,,16280,,1238,,5815,,7053,,2070032
1919501 IA EBT WORTH CO DHS,85,,500,,585,,37,,210,,247,,66581
1919701 IA EBT WRIGHT CO DHS,259,,1210,,1469,,123,,486,,609,,175278
2000101 KS EBT ALLEN,732,,1173,,1905,,346,,503,,849,,213267
2000301 KS EBT ANDERSON,284,,616,,900,,122,,265,,387,,103988
2000501 KS EBT ATCHISON,781,,1690,,2471,,329,,750,,1079,,303027
2000701 KS EBT BARBER,85,,206,,291,,56,,99,,155,,32916
2000901 KS EBT BARTON,750,,2430,,3180,,407,,1060,,1467,,372701
2001101 KS EBT BOURBON,926,,1683,,2609,,396,,716,,1112,,301006
2001301 KS EBT BROWN,379,,1050,,1429,,187,,425,,612,,156135
2001501 KS EBT BUTLER,1160,,4100,,5260,,551,,1668,,2219,,638177
2001701 KS EBT CHASE,45,,161,,206,,25,,68,,93,,24166
2001901 KS EBT CHAUTAUQUA,137,,271,,408,,71,,116,,187,,47080
2002101 KS EBT CHEROKEE,1155,,2409,,3564,,569,,996,,1565,,409303
2002301 KS EBT CHEYENNE,30,,100,,130,,16,,49,,65,,14784
2002501 KS EBT CLARK,49,,79,,128,,20,,31,,51,,14271
2002701 KS EBT CLAY,138,,429,,567,,63,,169,,232,,64610
2002901 KS EBT CLOUD,276,,541,,817,,139,,230,,369,,88645
2003101 KS EBT COFFEY,217,,584,,801,,103,,231,,334,,87947
2003301 KS EBT COMANCHE,16,,78,,94,,10,,29,,39,,9431
2003501 KS EBT COWLEY,1358,,3564,,4922,,706,,1465,,2171,,580460
2003701 KS EBT CRAWFORD,1467,,4505,,5972,,833,,2015,,2848,,707805
2003901 KS EBT DECATUR,53,,129,,182,,27,,48,,75,,20029
2004101 KS EBT DICKINSON,307,,986,,1293,,164,,429,,593,,146424
2004301 KS EBT DONIPHAN,121,,535,,656,,69,,213,,282,,71896
2004501 KS EBT DOUGLAS,2223,,5483,,7706,,1093,,2722,,3815,,993254
2004701 KS EBT EDWARDS,35,,181,,216,,20,,72,,92,,24068
2004901 KS EBT ELK,60,,249,,309,,37,,99,,136,,32716
2005101 KS EBT ELLIS,478,,1366,,1844,,248,,620,,868,,214589
2005301 KS EBT ELLSWORTH,74,,238,,312,,40,,96,,136,,34344
2005501 KS EBT FINNEY,1044,,3574,,4618,,432,,1265,,1697,,540103
2005701 KS EBT FORD,928,,2689,,3617,,417,,1139,,1556,,456447
2005901 KS EBT FRANKLIN,804,,2403,,3207,,387,,1014,,1401,,383632
2006101 KS EBT GEARY,804,,2247,,3051,,389,,944,,1333,,368356
2006301 KS EBT GOVE,16,,73,,89,,9,,27,,36,,9249
2006501 KS EBT GRAHAM,63,,86,,149,,36,,46,,82,,13479
2006701 KS EBT GRANT,145,,510,,655,,61,,170,,231,,72945
2006901 KS EBT GRAY,63,,179,,242,,27,,73,,100,,30334
2007101 KS EBT GREELEY,9,,34,,43,,5,,14,,19,,6106
2007301 KS EBT GREENWOOD,233,,638,,871,,135,,267,,402,,95985
2007501 KS EBT HAMILTON,32,,139,,171,,17,,54,,71,,17756
2007701 KS EBT HARPER,79,,389,,468,,50,,150,,200,,47885
2007901 KS EBT HARVEY,708,,2475,,3183,,368,,1074,,1442,,380723
2008101 KS EBT HASKELL,26,,161,,187,,15,,56,,71,,23443
2008301 KS EBT HODGEMAN,20,,78,,98,,7,,32,,39,,11600
2008501 KS EBT JACKSON,296,,673,,969,,135,,255,,390,,115664
2008701 KS EBT JEFFERSON,333,,844,,1177,,141,,326,,467,,137613
2008901 KS EBT JEWELL,41,,137,,178,,30,,54,,84,,17471
2009101 KS EBT JOHNSON,5144,,15231,,20375,,2464,,6804,,9268,,2527914
2009301 KS EBT KEARNY,79,,233,,312,,28,,83,,111,,38816
2009501 KS EBT KINGMAN,135,,444,,579,,75,,160,,235,,63140
2009701 KS EBT KIOWA,61,,95,,156,,32,,47,,79,,18600
2009901 KS EBT LABETTE,1156,,2093,,3249,,567,,948,,1515,,368260
2010101 KS EBT LANE,28,,50,,78,,10,,22,,32,,7353
2010301 KS EBT LEAVENWORTH,1413,,4014,,5427,,654,,1774,,2428,,664796
2010501 KS EBT LINCOLN,67,,112,,179,,33,,54,,87,,20077
2010701 KS EBT LINN,334,,771,,1105,,154,,327,,481,,128981
2010901 KS EBT LOGAN,72,,113,,185,,34,,45,,79,,22321
2011101 KS EBT LYON,965,,3583,,4548,,520,,1597,,2117,,559540
2011301 KS EBT MCPHERSON,400,,1416,,1816,,221,,594,,815,,213108
2011501 KS EBT MARION,178,,546,,724,,78,,225,,303,,83747
2011701 KS EBT MARSHALL,207,,566,,773,,103,,230,,333,,81111
2011901 KS EBT MEADE,50,,212,,262,,26,,77,,103,,29281
2012101 KS EBT MIAMI,615,,1890,,2505,,313,,750,,1063,,300830
2012301 KS EBT MITCHELL,57,,226,,283,,39,,100,,139,,30340
2012501 KS EBT MONTGOMERY,1668,,3618,,5286,,861,,1567,,2428,,618961
2012701 KS EBT MORRIS,99,,298,,397,,54,,137,,191,,46229
2012901 KS EBT MORTON,45,,184,,229,,23,,71,,94,,27123
2013101 KS EBT NEMAHA,113,,281,,394,,55,,124,,179,,44050
2013301 KS EBT NEOSHO,772,,1580,,2352,,370,,707,,1077,,276054
2013501 KS EBT NESS,44,,140,,184,,25,,55,,80,,21830
2013701 KS EBT NORTON,85,,241,,326,,42,,107,,149,,35168
2013901 KS EBT OSAGE,464,,1216,,1680,,218,,497,,715,,192886
2014101 KS EBT OSBORNE,72,,229,,301,,35,,86,,121,,33305
2014301 KS EBT OTTAWA,105,,254,,359,,51,,108,,159,,41785
2014501 KS EBT PAWNEE,107,,392,,499,,52,,156,,208,,50165
2014701 KS EBT PHILLIPS,74,,276,,350,,41,,102,,143,,36860
2014901 KS EBT POTTAWATOMIE,292,,902,,1194,,127,,328,,455,,129571
2015101 KS EBT PRATT,178,,661,,839,,91,,299,,390,,92390
2015301 KS EBT RAWLINS,28,,84,,112,,21,,39,,60,,12143
2015501 KS EBT RENO,2258,,5315,,7573,,1125,,2410,,3535,,898467
2015701 KS EBT REPUBLIC,92,,201,,293,,47,,83,,130,,29674
2015901 KS EBT RICE,264,,603,,867,,113,,231,,344,,96689
2016101 KS EBT RILEY,814,,2110,,2924,,414,,1002,,1416,,361352
2016301 KS EBT ROOKS,99,,314,,413,,52,,117,,169,,42491
2016501 KS EBT RUSH,102,,196,,298,,53,,84,,137,,32899
2016701 KS EBT RUSSELL,226,,431,,657,,100,,189,,289,,73653
2016901 KS EBT SALINE,1808,,4551,,6359,,854,,2000,,2854,,775469
2017101 KS EBT SCOTT,78,,225,,303,,40,,95,,135,,35368
2017301 KS EBT Sedgwick County,18780,,52187,,70967,,9032,,24376,,33408,,9164824
2017501 KS EBT SEWARD,764,,2008,,2772,,354,,800,,1154,,335805
2017701 KS EBT SHAWNEE,8137,,15630,,23767,,3934,,7796,,11730,,2964999
2017901 KS EBT SHERIDAN,28,,39,,67,,12,,16,,28,,7569
2018101 KS EBT SHERMAN,220,,410,,630,,103,,179,,282,,72433
2018301 KS EBT SMITH,47,,218,,265,,25,,79,,104,,26922
2018501 KS EBT STAFFORD,51,,292,,343,,32,,117,,149,,37392
2018701 KS EBT STANTON,30,,128,,158,,12,,44,,56,,17599
2018901 KS EBT STEVENS,49,,303,,352,,22,,117,,139,,40856
2019101 KS EBT SUMNER,593,,1841,,2434,,286,,720,,1006,,281473
2019301 KS EBT THOMAS,119,,344,,463,,57,,141,,198,,50832
2019501 KS EBT TREGO,39,,93,,132,,21,,40,,61,,14275
2019701 KS EBT WABAUNSEE,78,,269,,347,,39,,102,,141,,38398
2019901 KS EBT WALLACE,21,,42,,63,,7,,20,,27,,7788
2020101 KS EBT WASHINGTON,73,,242,,315,,37,,96,,133,,35780
2020301 KS EBT WICHITA,10,,98,,108,,6,,36,,42,,10665
2020501 KS EBT WILSON,376,,814,,1190,,188,,348,,536,,136734
2020701 KS EBT WOODSON,143,,279,,422,,78,,123,,201,,46495
2020901 KS EBT WyandotteCounty,10080,,20203,,30283,,4430,,9524,,13954,,3944804
2100101 KY EBT ADAIR,58,,3374,,3432,,23,,1513,,1536,,386619
2100301 KY EBT ALLEN,17,,3709,,3726,,7,,1492,,1499,,452302
2100501 KY EBT ANDERSON,16,,2937,,2953,,6,,1177,,1183,,380721
2100701 KY EBT BALLARD,26,,1222,,1248,,9,,511,,520,,150202
2100901 KY EBT BARREN,209,,7645,,7854,,75,,3405,,3480,,965904
2101101 KY EBT BATH,52,,3412,,3464,,23,,1423,,1446,,439307
2101301 KY EBT BELL,153,,10256,,10409,,57,,4877,,4934,,1301008
2101501 KY EBT BOONE,339,,9954,,10293,,127,,4107,,4234,,1373994
2101701 KY EBT BOURBON,131,,3402,,3533,,48,,1526,,1574,,455587
2101901 KY EBT BOYD,398,,9329,,9727,,148,,4467,,4615,,1270724
2102101 KY EBT BOYLE,80,,4577,,4657,,29,,2118,,2147,,583506
2102301 KY EBT BRACKEN,93,,1700,,1793,,30,,667,,697,,222801
2102501 KY EBT BREATHITT,194,,5468,,5662,,115,,2705,,2820,,671999
2102701 KY EBT BRECKINRIDGE,47,,3977,,4024,,20,,1684,,1704,,491306
2102901 KY EBT BULLITT,148,,8514,,8662,,57,,3509,,3566,,1091485
2103101 KY EBT BUTLER,62,,2750,,2812,,24,,1184,,1208,,333144
2103301 KY EBT CALDWELL,25,,2307,,2332,,10,,984,,994,,279653
2103501 KY EBT CALLOWAY,76,,3929,,4005,,29,,1798,,1827,,502761
2103701 KY EBT CAMPBELL,320,,10175,,10495,,116,,4783,,4899,,1417872
2103901 KY EBT CARLISLE,11,,830,,841,,4,,354,,358,,102396
2104101 KY EBT CARROLL,31,,2346,,2377,,13,,993,,1006,,313289
2104301 KY EBT CARTER,114,,7261,,7375,,40,,3135,,3175,,907167
2104501 KY EBT CASEY,26,,3935,,3961,,11,,1778,,1789,,472958
2104701 KY EBT CHRISTIAN,478,,13185,,13663,,172,,5665,,5837,,1649787
2104901 KY EBT CLARK,164,,7035,,7199,,62,,3225,,3287,,957185
2105101 KY EBT CLAY,54,,9210,,9264,,26,,4426,,4452,,1121963
2105301 KY EBT CLINTON,13,,2822,,2835,,11,,1334,,1345,,321340
2105501 KY EBT CRITTENDEN,14,,1268,,1282,,7,,539,,546,,146408
2105701 KY EBT CUMBERLAND,58,,1682,,1740,,19,,777,,796,,194283
2105901 KY EBT DAVIESS,627,,14622,,15249,,226,,6696,,6922,,1901570
2106101 KY EBT EDMONSON,43,,2334,,2377,,18,,1070,,1088,,282042
2106301 KY EBT ELLIOTT,63,,2175,,2238,,24,,982,,1006,,271413
2106501 KY EBT ESTILL,74,,4887,,4961,,29,,2329,,2358,,641200
2106703 KY EBT FAYETTE,1351,,32425,,33776,,502,,15594,,16096,,4592976
2106901 KY EBT FLEMING,39,,2969,,3008,,15,,1290,,1305,,357673
2107101 KY EBT FLOYD,219,,13203,,13422,,81,,6319,,6400,,1683412
2107301 KY EBT FRANKLIN,278,,7416,,7694,,107,,3475,,3582,,1044839
2107501 KY EBT FULTON,90,,1880,,1970,,32,,1000,,1032,,235795
2107701 KY EBT GALLATIN,10,,1782,,1792,,4,,730,,734,,230002
2107901 KY EBT GARRARD,57,,3136,,3193,,23,,1389,,1412,,412489
2108101 KY EBT GRANT,93,,5509,,5602,,35,,2105,,2140,,728685
2108301 KY EBT GRAVES,41,,6198,,6239,,16,,2801,,2817,,766280
2108501 KY EBT GRAYSON,44,,5910,,5954,,15,,2595,,2610,,701352
2108701 KY EBT GREEN,56,,2241,,2297,,20,,983,,1003,,269792
