NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,01/22/2015,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,02:08 PM,,,,,
Jan 2012,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1801701 IN EBT CASS CO DPW,905,,4722,,5627,,517,,1842,,2359,,702167
1801901 IN EBT CLARK CO DPW,2473,,10580,,13053,,1498,,4439,,5937,,1663501
1802101 IN EBT CLAY CO DPW,701,,3127,,3828,,393,,1190,,1583,,470170
1802301 IN EBT CLINTON CO DFC,706,,4109,,4815,,365,,1547,,1912,,622420
1802501 IN EBT CRAWFORD CO DFC,301,,1420,,1721,,196,,530,,726,,203868
1802701 IN EBT DAVIESS CO DFC,630,,2801,,3431,,359,,1111,,1470,,427524
1802901 IN EBT DEARBORN CO DFC,682,,4398,,5080,,397,,1687,,2084,,649449
1803101 IN EBT DECATUR CO DPW,591,,2920,,3511,,335,,1096,,1431,,435088
1803301 IN EBT DEKALB CO DPW,696,,4139,,4835,,410,,1595,,2005,,582935
1803501 IN EBT DELAWARE CO DPW,4598,,14961,,19559,,2802,,6572,,9374,,2607990
1803701 IN EBT DUBOIS CO DPW,375,,2118,,2493,,223,,837,,1060,,288407
1803901 IN EBT ELKHART CO DPW,4909,,24830,,29739,,2516,,9668,,12184,,3869868
1804101 IN EBT FAYETTE CO DPW,1277,,4190,,5467,,719,,1672,,2391,,684807
1804301 IN EBT FLOYD CO DPW,2260,,7477,,9737,,1303,,3158,,4461,,1290784
1804501 IN EBT FOUNTAIN CO DPW,411,,1776,,2187,,216,,692,,908,,272837
1804701 IN EBT FRANKLIN CO DPW,429,,2233,,2662,,238,,827,,1065,,326100
1804901 IN EBT FULTON CO DPW,536,,2513,,3049,,278,,963,,1241,,374577
1805101 IN EBT GIBSON CO DPW,449,,2795,,3244,,280,,1075,,1355,,379148
1805301 IN EBT GRANT CO DFC,2839,,10412,,13251,,1683,,4312,,5995,,1721232
1805501 IN EBT GREENE CO DPW,820,,3945,,4765,,500,,1504,,2004,,570864
1805701 IN EBT HAMILTON CO DPW,1311,,8846,,10157,,729,,3313,,4042,,1295396
1805901 IN EBT HANCOCK CO DPW,812,,4769,,5581,,441,,1899,,2340,,728132
1806101 IN EBT HARRISON CO DPW,742,,3724,,4466,,423,,1473,,1896,,548777
1806301 IN EBT HENDRICKS CO DPW,802,,6291,,7093,,495,,2351,,2846,,882186
1806501 IN EBT HENRY CO DPW,1833,,6293,,8126,,1036,,2633,,3669,,1059487
1806701 IN EBT HOWARD CO DPW,3033,,11670,,14703,,1750,,4783,,6533,,1931332
1806901 IN EBT HUNTINGTON CO DPW,606,,3882,,4488,,356,,1525,,1881,,560077
1807101 IN EBT JACKSON CO DPW,911,,4853,,5764,,548,,1922,,2470,,724776
1807301 IN EBT JASPER CO DPW,573,,2923,,3496,,297,,1109,,1406,,440196
1807501 IN EBT JAY CO DPW,493,,2535,,3028,,281,,973,,1254,,372830
1807701 IN EBT JEFFERSON CO DPW,820,,3734,,4554,,492,,1539,,2031,,584659
1807901 IN EBT JENNINGS CO DPW,711,,3868,,4579,,438,,1411,,1849,,560350
1808101 IN EBT JOHNSON CO DPW,1817,,10274,,12091,,1023,,3937,,4960,,1549434
1808301 IN EBT KNOX CO DPW,1447,,4060,,5507,,853,,1717,,2570,,691612
1808501 IN EBT KOSCIUSKO CO DPW,965,,7173,,8138,,502,,2677,,3179,,1009419
1808701 IN EBT LAGRANGE CO DPW,268,,2099,,2367,,153,,749,,902,,282441
1808901 IN EBT LAKE CO DPW,21892,,71345,,93237,,12209,,29357,,41566,,12881314
1809101 IN EBT LA PORTE CO DPW,3957,,15007,,18964,,2107,,6201,,8308,,2508183
1809301 IN EBT LAWRENCE CO DPW,997,,5487,,6484,,613,,2102,,2715,,790516
1809501 IN EBT MADISON CO DPW,4505,,17990,,22495,,2735,,7527,,10262,,2961286
1809701 IN EBT MARION CO DPW,44678,,141575,,186253,,24802,,61269,,86071,,25677331
1809901 IN EBT MARSHALL CO DPW,709,,4349,,5058,,399,,1600,,1999,,617770
1810101 IN EBT MARTIN CO DPW,231,,976,,1207,,139,,400,,539,,143292
1810301 IN EBT MIAMI CO DPW,968,,4839,,5807,,540,,1842,,2382,,735268
1810501 IN EBT MONROE COUNTY DPW,2142,,9038,,11180,,1410,,4098,,5508,,1473756
1810701 IN EBT MONTGOMERY COUNTY DFC,859,,4015,,4874,,492,,1622,,2114,,619364
1810901 IN EBT MORGAN CO DPW,1778,,7785,,9563,,943,,2996,,3939,,1237223
1811101 IN EBT NEWTON CO DPW,353,,1480,,1833,,180,,578,,758,,229168
1811301 IN EBT NOBLE CO DPW,601,,4748,,5349,,349,,1773,,2122,,652292
1811501 IN EBT OHIO CO DPW,82,,388,,470,,49,,156,,205,,55691
1811701 IN EBT ORANGE CO DPW,602,,2587,,3189,,349,,999,,1348,,379101
1811901 IN EBT OWEN CO DPW,574,,2838,,3412,,323,,1066,,1389,,429782
1812101 IN EBT PARKE CO DPW,422,,1698,,2120,,208,,646,,854,,267063
1812301 IN EBT PERRY CO DPW,381,,1652,,2033,,216,,641,,857,,247708
1812501 IN EBT PIKE CO DPW,291,,1104,,1395,,178,,422,,600,,162750
1812701 IN EBT PORTER CO DPW,2441,,12772,,15213,,1400,,5226,,6626,,1997721
1812901 IN EBT POSEY CO DPW,513,,1804,,2317,,281,,747,,1028,,297713
1813101 IN EBT PULASKI CO DFC,370,,1451,,1821,,207,,572,,779,,220273
1813301 IN EBT PUTNAM CO DPW,592,,3622,,4214,,336,,1408,,1744,,528958
1813501 IN EBT RANDOLPH CO DPW,675,,3258,,3933,,370,,1196,,1566,,480976
1813701 IN EBT RIPLEY CO DPW,465,,2697,,3162,,252,,1004,,1256,,392423
1813901 IN EBT RUSH CO DPW,427,,1803,,2230,,245,,726,,971,,275100
1814101 IN EBT ST JOSEPH CO DPW,9341,,33857,,43198,,5267,,14033,,19300,,5834892
1814301 IN EBT SCOTT CO DPW,1122,,3799,,4921,,661,,1574,,2235,,622644
1814501 IN EBT SHELBY CO DPW,885,,4745,,5630,,507,,1925,,2432,,724857
1814701 IN EBT SPENCER CO DPW,321,,1434,,1755,,175,,582,,757,,216846
1814901 IN EBT STARKE CO DPW,834,,3624,,4458,,463,,1443,,1906,,552649
1815101 IN EBT STEUBEN CO DPW,489,,3561,,4050,,284,,1346,,1630,,493338
1815301 IN EBT SULLIVAN CO DPW,554,,2278,,2832,,324,,890,,1214,,350943
1815501 IN EBT SWITZERLAND CO DPW,228,,1266,,1494,,131,,489,,620,,191364
1815701 IN EBT TIPPECANOE CO DPW,3128,,14616,,17744,,1833,,6094,,7927,,2347268
1815901 IN EBT TIPTON CO DPW,197,,1343,,1540,,108,,494,,602,,195311
1816101 IN EBT UNION CO DPW,172,,898,,1070,,90,,317,,407,,134294
1816301 IN EBT VANDERBURGH CO DPW,5877,,20711,,26588,,3554,,8836,,12390,,3479109
1816501 IN EBT VERMILLION CO DPW,396,,1953,,2349,,211,,758,,969,,294259
1816701 IN EBT VIGO CO DPW,3749,,14479,,18228,,2149,,5787,,7936,,2311002
1816901 IN EBT WABASH CO DPW,560,,3422,,3982,,319,,1354,,1673,,486302
1817101 IN EBT WARREN CO DPW,98,,683,,781,,63,,243,,306,,88984
1817301 IN EBT WARRICK CO DPW,533,,3565,,4098,,304,,1304,,1608,,491735
1817501 IN EBT WASHINGTON CO DPW,737,,3648,,4385,,450,,1454,,1904,,538028
1817701 IN EBT WAYNE CO DPW,2577,,9409,,11986,,1500,,3928,,5428,,1515901
1817901 IN EBT WELLS CO DPW,298,,2112,,2410,,184,,800,,984,,281619
1818101 IN EBT WHITE CO DPW,325,,2367,,2692,,215,,920,,1135,,328180
1818301 IN EBT WHITLEY CO DPW,377,,2503,,2880,,214,,973,,1187,,349553
1900101 IA EBT ADAIR CO DHS,102,,725,,827,,59,,307,,366,,93157
1900301 IA EBT ADAMS CO DHS,64,,411,,475,,37,,153,,190,,55109
1900501 IA EBT ALLAMAKEE CO DHS,323,,1447,,1770,,150,,628,,778,,209396
1900701 IA EBT APPANOOSE CO DHS,563,,1816,,2379,,321,,851,,1172,,261853
1900901 IA EBT AUDUBON CO DHS,52,,502,,554,,28,,203,,231,,60061
1901101 IA EBT BENTON CO DHS,408,,2112,,2520,,221,,907,,1128,,286419
1901301 IA EBT BLACK HAWK CO DHS,4618,,15288,,19906,,2433,,7403,,9836,,2381753
1901501 IA EBT BOONE CO DHS,481,,2192,,2673,,251,,1014,,1265,,329664
1901701 IA EBT BREMER CO DHS,182,,1196,,1378,,116,,493,,609,,145239
1901901 IA EBT BUCHANAN CO DHS,327,,1653,,1980,,180,,686,,866,,208384
1902101 IA EBT BUENA VISTA CO DHS,351,,2191,,2542,,149,,847,,996,,287857
1902301 IA EBT BUTLER CO DHS,167,,1139,,1306,,80,,466,,546,,127086
1902501 IA EBT CALHOUN CO DHS,125,,916,,1041,,63,,364,,427,,110759
1902701 IA EBT CARROLL CO DHS,263,,1589,,1852,,154,,704,,858,,204476
1902901 IA EBT CASS CO DHS,321,,1632,,1953,,188,,680,,868,,207817
1903101 IA EBT CEDAR CO DHS,168,,1408,,1576,,92,,551,,643,,175222
1903301 IA EBT CERRO GORDO CO DHS,934,,5630,,6564,,534,,2747,,3281,,771046
1903501 IA EBT CHEROKEE CO DHS,144,,1094,,1238,,86,,432,,518,,122237
1903701 IA EBT CHICKASAW CO DHS,173,,853,,1026,,92,,352,,444,,112087
1903901 IA EBT CLARKE CO DHS,225,,1437,,1662,,123,,593,,716,,194818
1904101 IA EBT CLAY CO DHS,408,,1531,,1939,,208,,710,,918,,220747
1904301 IA EBT CLAYTON CO DHS,228,,1304,,1532,,123,,566,,689,,159254
1904501 IA EBT CLINTON CO DHS,1829,,7140,,8969,,973,,3487,,4460,,1086214
1904701 IA EBT CRAWFORD CO DHS,333,,1770,,2103,,162,,701,,863,,245814
1904901 IA EBT DALLAS CO DHS,483,,3799,,4282,,278,,1509,,1787,,506409
1905101 IA EBT DAVIS CO DHS,156,,767,,923,,85,,305,,390,,99544
1905301 IA EBT DECATUR CO DHS,241,,1370,,1611,,132,,610,,742,,188542
1905501 IA EBT DELAWARE CO DHS,309,,1111,,1420,,160,,466,,626,,161080
1905701 IA EBT DES MOINES CO DHS,1187,,7456,,8643,,634,,3404,,4038,,1074667
1905901 IA EBT DICKINSON CO DHS,193,,1179,,1372,,125,,536,,661,,148510
1906101 IA EBT DUBUQUE CO DHS,2110,,8547,,10657,,1076,,3966,,5042,,1267707
1906301 IA EBT EMMET CO DHS,173,,986,,1159,,78,,427,,505,,132497
1906501 IA EBT FAYETTE CO DHS,590,,2397,,2987,,304,,1059,,1363,,324932
1906701 IA EBT FLOYD CO DHS,338,,1872,,2210,,175,,786,,961,,253158
1906901 IA EBT FRANKLIN CO DHS,121,,991,,1112,,55,,371,,426,,116794
1907101 IA EBT FREMONT CO DHS,145,,807,,952,,82,,328,,410,,103245
1907301 IA EBT GREENE CO DHS,189,,1162,,1351,,100,,449,,549,,141300
1907501 IA EBT GRUNDY CO DHS,106,,680,,786,,47,,270,,317,,80484
1907701 IA EBT GUTHRIE CO DHS,114,,998,,1112,,71,,399,,470,,121813
1907901 IA EBT HAMILTON CO DHS,276,,1539,,1815,,144,,608,,752,,204744
1908101 IA EBT HANCOCK CO DHS,82,,965,,1047,,53,,362,,415,,108935
1908301 IA EBT HARDIN CO DHS,373,,1888,,2261,,176,,769,,945,,245732
1908501 IA EBT HARRISON CO DHS,273,,1523,,1796,,159,,623,,782,,196581
1908701 IA EBT HENRY CO DHS,413,,2749,,3162,,219,,1200,,1419,,362817
1908901 IA EBT HOWARD CO DHS,201,,816,,1017,,84,,343,,427,,113706
1909101 IA EBT HUMBOLDT CO DHS,152,,918,,1070,,95,,372,,467,,110655
1909301 IA EBT IDA CO DHS,67,,677,,744,,38,,257,,295,,77747
1909501 IA EBT IOWA CO DHS,189,,1059,,1248,,98,,447,,545,,140583
1909701 IA EBT JACKSON CO DHS,531,,2211,,2742,,278,,940,,1218,,315068
1909901 IA EBT JASPER CO DHS,868,,3979,,4847,,438,,1784,,2222,,572355
1910101 IA EBT JEFFERSON CO DHS,512,,2096,,2608,,275,,1193,,1468,,328717
1910301 IA EBT JOHNSON CO DHS,2191,,8811,,11002,,1164,,4435,,5599,,1436016
1910501 IA EBT JONES CO DHS,262,,1581,,1843,,152,,651,,803,,212693
1910701 IA EBT KEOKUK CO DHS,239,,1260,,1499,,127,,539,,666,,159646
1910901 IA EBT KOSSUTH CO DHS,195,,1022,,1217,,106,,428,,534,,127818
1911102 IA EBT LEE CO DHS,1213,,5535,,6748,,661,,2469,,3130,,803165
1911301 IA EBT LINN CO DHS,4594,,22710,,27304,,2534,,11253,,13787,,3430292
1911501 IA EBT LOUISA CO DHS,235,,1418,,1653,,115,,547,,662,,183051
1911701 IA EBT LUCAS CO DHS,296,,1288,,1584,,148,,495,,643,,178915
1911901 IA EBT LYON CO DHS,85,,590,,675,,39,,212,,251,,64917
1912101 IA EBT MADISON CO DHS,155,,1196,,1351,,85,,469,,554,,149126
1912301 IA EBT MAHASKA CO DHS,654,,3333,,3987,,328,,1624,,1952,,482345
1912501 IA EBT MARION CO DHS,491,,2542,,3033,,272,,1094,,1366,,365748
1912701 IA EBT MARSHALL CO DHS,926,,6145,,7071,,478,,2640,,3118,,822812
1912901 IA EBT MILLS CO DHS,218,,1372,,1590,,101,,527,,628,,181148
1913101 IA EBT MITCHELL CO DHS,86,,655,,741,,47,,259,,306,,80106
1913301 IA EBT MONONA CO DHS,152,,1005,,1157,,96,,410,,506,,120479
1913501 IA EBT MONROE CO DHS,237,,767,,1004,,117,,342,,459,,118231
1913701 IA EBT MONTGOMERY CO DHS,366,,1703,,2069,,172,,707,,879,,234685
1913901 IA EBT MUSCATINE CO DHS,1207,,6400,,7607,,598,,2788,,3386,,916034
1914101 IA EBT O BRIEN CO DHS,184,,1010,,1194,,95,,407,,502,,131540
1914301 IA EBT OSCEOLA CO DHS,64,,325,,389,,41,,139,,180,,39355
1914501 IA EBT PAGE CO DHS,336,,2010,,2346,,185,,837,,1022,,259966
1914701 IA EBT PALO ALTO CO DHS,138,,779,,917,,78,,300,,378,,95132
1914901 IA EBT PLYMOUTH CO DHS,181,,1503,,1684,,102,,543,,645,,176202
1915101 IA EBT POCAHONTAS CO DHS,145,,795,,940,,71,,300,,371,,100088
1915301 IA EBT POLK CO DHS,11006,,54452,,65458,,5776,,26211,,31987,,8537997
1915501 IA EBT POTTAWATTAMIE CO DHS,2718,,14367,,17085,,1511,,6209,,7720,,2074907
1915701 IA EBT POWESHIEK CO DHS,373,,1485,,1858,,173,,637,,810,,206044
1915901 IA EBT RINGGOLD CO DHS,95,,528,,623,,54,,212,,266,,61039
1916101 IA EBT SAC CO DHS,116,,816,,932,,71,,315,,386,,96690
1916301 IA EBT SCOTT CO DHS,6350,,24788,,31138,,3092,,11793,,14885,,4001555
1916501 IA EBT SHELBY CO DHS,173,,1000,,1173,,105,,431,,536,,129262
1916701 IA EBT SIOUX CO DHS,174,,1384,,1558,,86,,533,,619,,161317
1916901 IA EBT STORY CO DHS,971,,5737,,6708,,504,,2855,,3359,,894814
1917101 IA EBT TAMA CO DHS,228,,1843,,2071,,114,,731,,845,,223398
1917301 IA EBT TAYLOR CO DHS,92,,681,,773,,48,,259,,307,,77127
1917501 IA EBT UNION CO DHS,291,,1736,,2027,,188,,760,,948,,233453
1917701 IA EBT VAN BUREN CO DHS,182,,809,,991,,88,,337,,425,,110770
1917901 IA EBT WAPELLO CO DHS,1834,,6162,,7996,,935,,3138,,4073,,996677
1918101 IA EBT WARREN CO DHS,419,,3173,,3592,,250,,1263,,1513,,431799
1918301 IA EBT WASHINGTON CO DHS,463,,2057,,2520,,230,,890,,1120,,292607
1918501 IA EBT WAYNE CO DHS,157,,751,,908,,88,,320,,408,,101374
1918701 IA EBT WEBSTER CO DHS,1145,,5159,,6304,,597,,2414,,3011,,737025
1918901 IA EBT WINNEBAGO CO DHS,119,,989,,1108,,60,,420,,480,,124619
1919101 IA EBT WINNESHIEK CO DHS,217,,929,,1146,,116,,450,,566,,126134
1919301 IA EBT WOODBURY CO DHS,2357,,16656,,19013,,1275,,6997,,8272,,2242896
1919501 IA EBT WORTH CO DHS,70,,705,,775,,39,,305,,344,,81383
1919701 IA EBT WRIGHT CO DHS,210,,1558,,1768,,108,,624,,732,,205616
2000101 KS EBT ALLEN,755,,1374,,2129,,353,,621,,974,,247960
2000301 KS EBT ANDERSON,259,,590,,849,,112,,276,,388,,102381
2000501 KS EBT ATCHISON,678,,1804,,2482,,324,,848,,1172,,309939
2000701 KS EBT BARBER,80,,188,,268,,49,,99,,148,,27484
2000901 KS EBT BARTON,770,,2487,,3257,,423,,1125,,1548,,378410
2001101 KS EBT BOURBON,751,,1888,,2639,,359,,820,,1179,,306705
2001301 KS EBT BROWN,390,,1126,,1516,,202,,450,,652,,174307
2001501 KS EBT BUTLER,1322,,4459,,5781,,637,,1927,,2564,,711061
2001701 KS EBT CHASE,43,,142,,185,,24,,75,,99,,22585
2001901 KS EBT CHAUTAUQUA,127,,273,,400,,74,,120,,194,,43937
2002101 KS EBT CHEROKEE,1100,,2516,,3616,,563,,1088,,1651,,425764
2002301 KS EBT CHEYENNE,40,,96,,136,,18,,51,,69,,15658
2002501 KS EBT CLARK,45,,118,,163,,21,,42,,63,,18271
2002701 KS EBT CLAY,132,,412,,544,,70,,179,,249,,60100
2002901 KS EBT CLOUD,270,,661,,931,,139,,285,,424,,100591
2003101 KS EBT COFFEY,200,,541,,741,,117,,228,,345,,85074
2003301 KS EBT COMANCHE,22,,72,,94,,16,,39,,55,,9494
2003501 KS EBT COWLEY,1402,,3892,,5294,,717,,1722,,2439,,635634
2003701 KS EBT CRAWFORD,1462,,4882,,6344,,811,,2275,,3086,,760943
2003901 KS EBT DECATUR,55,,113,,168,,28,,51,,79,,18701
2004101 KS EBT DICKINSON,305,,1118,,1423,,167,,465,,632,,163145
2004301 KS EBT DONIPHAN,143,,479,,622,,75,,197,,272,,72198
2004501 KS EBT DOUGLAS,2336,,6294,,8630,,1129,,3100,,4229,,1101376
2004701 KS EBT EDWARDS,58,,183,,241,,26,,73,,99,,28366
2004901 KS EBT ELK,67,,220,,287,,43,,108,,151,,33441
2005101 KS EBT ELLIS,430,,1453,,1883,,224,,694,,918,,217523
2005301 KS EBT ELLSWORTH,102,,239,,341,,51,,110,,161,,36183
2005501 KS EBT FINNEY,1085,,3631,,4716,,476,,1347,,1823,,548510
2005701 KS EBT FORD,914,,2806,,3720,,427,,1185,,1612,,452600
2005901 KS EBT FRANKLIN,868,,2676,,3544,,424,,1203,,1627,,428919
2006101 KS EBT GEARY,833,,2386,,3219,,409,,1037,,1446,,399055
2006301 KS EBT GOVE,10,,104,,114,,7,,37,,44,,11553
2006501 KS EBT GRAHAM,55,,91,,146,,29,,56,,85,,14889
2006701 KS EBT GRANT,149,,458,,607,,60,,153,,213,,70354
2006901 KS EBT GRAY,76,,180,,256,,29,,76,,105,,32477
2007101 KS EBT GREELEY,1,,45,,46,,1,,16,,17,,3715
2007301 KS EBT GREENWOOD,266,,578,,844,,136,,270,,406,,99540
2007501 KS EBT HAMILTON,18,,129,,147,,13,,54,,67,,16195
2007701 KS EBT HARPER,108,,440,,548,,68,,185,,253,,61857
2007901 KS EBT HARVEY,727,,2608,,3335,,365,,1179,,1544,,401329
2008101 KS EBT HASKELL,31,,199,,230,,15,,65,,80,,24738
2008301 KS EBT HODGEMAN,26,,67,,93,,12,,25,,37,,11321
2008501 KS EBT JACKSON,264,,670,,934,,124,,278,,402,,106888
2008701 KS EBT JEFFERSON,312,,981,,1293,,135,,386,,521,,158094
2008901 KS EBT JEWELL,28,,164,,192,,20,,59,,79,,17846
2009101 KS EBT JOHNSON,4900,,17629,,22529,,2473,,8117,,10590,,2798606
2009301 KS EBT KEARNY,80,,264,,344,,32,,88,,120,,37879
2009501 KS EBT KINGMAN,156,,431,,587,,80,,172,,252,,69500
2009701 KS EBT KIOWA,51,,121,,172,,32,,60,,92,,18625
2009901 KS EBT LABETTE,1093,,2275,,3368,,588,,1049,,1637,,380493
2010101 KS EBT LANE,33,,69,,102,,15,,28,,43,,12739
2010301 KS EBT LEAVENWORTH,1403,,4636,,6039,,654,,2121,,2775,,737839
2010501 KS EBT LINCOLN,62,,170,,232,,27,,72,,99,,25546
2010701 KS EBT LINN,254,,930,,1184,,134,,418,,552,,142498
2010901 KS EBT LOGAN,75,,92,,167,,32,,43,,75,,17340
2011101 KS EBT LYON,963,,3775,,4738,,511,,1739,,2250,,588751
2011301 KS EBT MCPHERSON,376,,1568,,1944,,211,,692,,903,,227913
2011501 KS EBT MARION,238,,562,,800,,96,,238,,334,,93408
2011701 KS EBT MARSHALL,182,,539,,721,,98,,222,,320,,78183
2011901 KS EBT MEADE,57,,198,,255,,22,,72,,94,,27899
2012101 KS EBT MIAMI,630,,2331,,2961,,312,,946,,1258,,350729
2012301 KS EBT MITCHELL,83,,258,,341,,46,,116,,162,,35585
2012501 KS EBT MONTGOMERY,1649,,3975,,5624,,849,,1787,,2636,,662411
2012701 KS EBT MORRIS,82,,389,,471,,45,,184,,229,,55384
2012901 KS EBT MORTON,51,,204,,255,,26,,82,,108,,29661
2013101 KS EBT NEMAHA,90,,353,,443,,51,,152,,203,,51927
2013301 KS EBT NEOSHO,751,,1810,,2561,,363,,842,,1205,,298546
2013501 KS EBT NESS,32,,110,,142,,22,,44,,66,,15527
2013701 KS EBT NORTON,77,,226,,303,,36,,101,,137,,29944
2013901 KS EBT OSAGE,485,,1223,,1708,,236,,522,,758,,198184
2014101 KS EBT OSBORNE,70,,234,,304,,29,,89,,118,,32797
2014301 KS EBT OTTAWA,65,,335,,400,,44,,141,,185,,45592
2014501 KS EBT PAWNEE,145,,285,,430,,58,,120,,178,,48420
2014701 KS EBT PHILLIPS,120,,308,,428,,57,,123,,180,,44563
2014901 KS EBT POTTAWATOMIE,316,,1058,,1374,,143,,394,,537,,156450
2015101 KS EBT PRATT,179,,526,,705,,104,,267,,371,,75205
2015301 KS EBT RAWLINS,38,,70,,108,,20,,36,,56,,11705
2015501 KS EBT RENO,2204,,6163,,8367,,1147,,2935,,4082,,1008664
2015701 KS EBT REPUBLIC,58,,265,,323,,32,,111,,143,,33975
2015901 KS EBT RICE,282,,701,,983,,119,,294,,413,,114287
2016101 KS EBT RILEY,803,,2484,,3287,,398,,1194,,1592,,402999
2016301 KS EBT ROOKS,145,,280,,425,,66,,116,,182,,45644
2016501 KS EBT RUSH,58,,200,,258,,43,,89,,132,,28157
2016701 KS EBT RUSSELL,173,,541,,714,,94,,231,,325,,79133
2016901 KS EBT SALINE,1531,,5254,,6785,,791,,2360,,3151,,827505
2017101 KS EBT SCOTT,70,,239,,309,,36,,95,,131,,36539
2017301 KS EBT Sedgwick County,19106,,56471,,75577,,9270,,26876,,36146,,9813274
2017501 KS EBT SEWARD,632,,1952,,2584,,300,,848,,1148,,309466
2017701 KS EBT SHAWNEE,7976,,17458,,25434,,3977,,8830,,12807,,3162996
2017901 KS EBT SHERIDAN,30,,47,,77,,15,,20,,35,,9046
2018101 KS EBT SHERMAN,209,,463,,672,,97,,199,,296,,74237
2018301 KS EBT SMITH,81,,199,,280,,36,,79,,115,,26483
2018501 KS EBT STAFFORD,70,,241,,311,,37,,108,,145,,35664
2018701 KS EBT STANTON,40,,117,,157,,15,,43,,58,,17371
2018901 KS EBT STEVENS,41,,249,,290,,19,,93,,112,,30841
2019101 KS EBT SUMNER,539,,1920,,2459,,269,,781,,1050,,288411
2019301 KS EBT THOMAS,110,,359,,469,,58,,153,,211,,52723
2019501 KS EBT TREGO,21,,129,,150,,11,,57,,68,,17903
2019701 KS EBT WABAUNSEE,73,,291,,364,,34,,104,,138,,39994
2019901 KS EBT WALLACE,29,,38,,67,,11,,17,,28,,7354
2020101 KS EBT WASHINGTON,92,,203,,295,,38,,80,,118,,30578
2020301 KS EBT WICHITA,26,,80,,106,,10,,39,,49,,11932
2020501 KS EBT WILSON,405,,1020,,1425,,191,,445,,636,,162584
2020701 KS EBT WOODSON,109,,313,,422,,65,,141,,206,,48128
2020901 KS EBT WyandotteCounty,10158,,22584,,32742,,4533,,10875,,15408,,4244759
2100101 KY EBT ADAIR,50,,3860,,3910,,20,,1738,,1758,,442139
2100301 KY EBT ALLEN,27,,3939,,3966,,10,,1658,,1668,,474600
2100501 KY EBT ANDERSON,13,,3187,,3200,,4,,1351,,1355,,407519
2100701 KY EBT BALLARD,21,,1447,,1468,,7,,613,,620,,173834
2100901 KY EBT BARREN,197,,8435,,8632,,72,,3917,,3989,,1045322
2101101 KY EBT BATH,148,,3563,,3711,,50,,1580,,1630,,452844
2101301 KY EBT BELL,124,,10913,,11037,,47,,5345,,5392,,1401545
2101501 KY EBT BOONE,152,,10601,,10753,,53,,4548,,4601,,1397627
2101701 KY EBT BOURBON,149,,3841,,3990,,56,,1812,,1868,,505788
2101901 KY EBT BOYD,437,,10388,,10825,,164,,5088,,5252,,1399727
2102101 KY EBT BOYLE,102,,5175,,5277,,40,,2491,,2531,,656320
2102301 KY EBT BRACKEN,98,,1765,,1863,,34,,744,,778,,234218
2102501 KY EBT BREATHITT,181,,5589,,5770,,121,,2900,,3021,,693245
2102701 KY EBT BRECKINRIDGE,38,,4131,,4169,,14,,1785,,1799,,486758
2102901 KY EBT BULLITT,120,,9679,,9799,,42,,4116,,4158,,1231059
2103101 KY EBT BUTLER,87,,2952,,3039,,32,,1317,,1349,,357474
2103301 KY EBT CALDWELL,48,,2535,,2583,,18,,1105,,1123,,312561
2103501 KY EBT CALLOWAY,91,,4438,,4529,,37,,2114,,2151,,569473
2103701 KY EBT CAMPBELL,287,,11465,,11752,,101,,5611,,5712,,1566936
2103901 KY EBT CARLISLE,22,,885,,907,,5,,386,,391,,104342
2104101 KY EBT CARROLL,21,,2846,,2867,,6,,1271,,1277,,375101
2104301 KY EBT CARTER,145,,7661,,7806,,50,,3543,,3593,,962910
2104501 KY EBT CASEY,45,,4266,,4311,,14,,1949,,1963,,512943
2104701 KY EBT CHRISTIAN,531,,12566,,13097,,193,,5814,,6007,,1633094
2104901 KY EBT CLARK,183,,7246,,7429,,73,,3586,,3659,,995777
2105101 KY EBT CLAY,46,,9405,,9451,,22,,4693,,4715,,1139840
2105301 KY EBT CLINTON,14,,2910,,2924,,10,,1425,,1435,,329926
2105501 KY EBT CRITTENDEN,13,,1369,,1382,,5,,600,,605,,156283
2105701 KY EBT CUMBERLAND,46,,1801,,1847,,15,,863,,878,,207282
2105901 KY EBT DAVIESS,517,,15525,,16042,,190,,7394,,7584,,2000268
2106101 KY EBT EDMONSON,23,,2576,,2599,,9,,1198,,1207,,309815
2106301 KY EBT ELLIOTT,82,,2291,,2373,,28,,1129,,1157,,296803
2106501 KY EBT ESTILL,94,,5091,,5185,,32,,2503,,2535,,648635
2106703 KY EBT FAYETTE,1159,,35634,,36793,,426,,17799,,18225,,4801520
2106901 KY EBT FLEMING,33,,3140,,3173,,13,,1420,,1433,,376382
2107101 KY EBT FLOYD,243,,13657,,13900,,94,,6770,,6864,,1742183
2107301 KY EBT FRANKLIN,260,,8493,,8753,,97,,4102,,4199,,1188667
2107501 KY EBT FULTON,133,,1934,,2067,,48,,1071,,1119,,256481
