NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:48 AM,,,,,
Jul 2009,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
2707901 MN GRH LESUEUR CO DPW,16,,,,16,,16,,,,16,,1864
2707901 MN SSI LESUEUR CO DPW,0,,0,,0,,0,,0,,0,,0
2708101 MN EBT LINCOLN CO DPW,40,,156,,196,,28,,58,,86,,21179
2708101 MN GRH LINCOLN CO DPW,4,,,,4,,4,,,,4,,413
2708301 MN EBT LYON CO DPW,544,,1039,,1583,,311,,424,,735,,175946
2708301 MN GRH LYON CO DPW,13,,,,13,,13,,,,13,,1425
2708501 MN EBT MCLEOD CO DPW,554,,1413,,1967,,280,,565,,845,,229084
2708501 MN GRH MCLEOD CO DPW,9,,,,9,,9,,,,9,,1126
2708501 MN SSI MCLEOD CO DPW,0,,0,,0,,0,,0,,0,,0
2708701 MN EBT MAHNOMEN CO W D,514,,742,,1256,,225,,277,,502,,171855
2708701 MN GRH MAHNOMEN CO W D,20,,,,20,,20,,,,20,,2445
2708901 MN EBT MARSHALL CO DPW,110,,308,,418,,68,,122,,190,,43249
2708901 MN GRH MARSHALL CO DPW,13,,,,13,,13,,,,13,,1476
2709101 MN EBT MARTIN CO HSC,409,,1161,,1570,,241,,436,,677,,175513
2709101 MN GRH MARTIN CO HSC,27,,,,27,,27,,,,27,,3250
2709301 MN EBT MEEKER CO WELFAFE DEPT,394,,893,,1287,,208,,383,,591,,151771
2709301 MN GRH MEEKER CO WELFAFE DEPT,28,,,,28,,28,,,,28,,3124
2709501 MN EBT MILLE LACS CO DPW,474,,1338,,1812,,279,,501,,780,,220568
2709501 MN GRH MILLE LACS CO DPW,33,,,,33,,33,,,,33,,3778
2709501 MN SSI MILLE LACS CO DPW,0,,0,,0,,0,,0,,0,,0
2709701 MN EBT MORRISON CO SOC SER,629,,1411,,2040,,354,,559,,913,,232829
2709701 MN GRH MORRISON CO SOC SER,34,,,,34,,34,,,,34,,3647
2709901 MN EBT MOWER CO SOCIAL SERVIC,1029,,2048,,3077,,550,,824,,1374,,364167
2709901 MN GRH MOWER CO SOCIAL SERVIC,23,,,,23,,23,,,,23,,2835
2709901 MN SSI MOWER CO SOCIAL SERVIC,0,,0,,0,,0,,0,,0,,0
2710101 MN EBT MURRAY CO DPW,98,,274,,372,,62,,99,,161,,35072
2710101 MN GRH MURRAY CO DPW,11,,,,11,,11,,,,11,,1328
2710301 MN EBT NICOLLET CO DPW,709,,1140,,1849,,330,,483,,813,,219090
2710301 MN GRH NICOLLET CO DPW,19,,,,19,,19,,,,19,,1932
2710301 MN SSI NICOLLET CO DPW,0,,0,,0,,0,,0,,0,,0
2710501 MN EBT NOBLES CO FAM SVC AGC,656,,929,,1585,,312,,376,,688,,179779
2710501 MN GRH NOBLES CO FAM SVC AGC,35,,,,35,,35,,,,35,,4256
2710701 MN EBT NORMAN CO DPW,174,,428,,602,,95,,137,,232,,62185
2710701 MN GRH NORMAN CO DPW,13,,,,13,,13,,,,13,,1619
2710901 MN EBT OLMSTED CO CSS,3347,,6061,,9408,,1700,,2477,,4177,,1155475
2710901 MN GRH OLMSTED CO CSS,184,,,,184,,184,,,,184,,19931
2710901 MN SSI OLMSTED CO CSS,0,,0,,0,,0,,0,,0,,0
2711101 MN EBT OTTER TAIL CO DPW,1102,,2266,,3368,,596,,933,,1529,,366192
2711101 MN GRH OTTER TAIL CO DPW,107,,,,107,,107,,,,107,,12058
2711101 MN SSI OTTER TAIL CO DPW,0,,0,,0,,0,,0,,0,,0
2711301 MN EBT PENNINGTON CO DPW,284,,851,,1135,,168,,374,,542,,128984
2711301 MN GRH PENNINGTON CO DPW,24,,,,24,,24,,,,24,,2589
2711501 MN EBT PINE CO DPW,802,,2039,,2841,,415,,810,,1225,,339467
2711501 MN GRH PINE CO DPW,20,,,,20,,20,,,,20,,2023
2711501 MN SSI PINE CO DPW,0,,0,,0,,0,,0,,0,,0
2711701 MN EBT PIPESTONE CO FS,260,,451,,711,,135,,172,,307,,75602
2711701 MN GRH PIPESTONE CO FS,21,,,,21,,21,,,,21,,2462
2711901 MN EBT POLK CO DPW,959,,1911,,2870,,560,,778,,1338,,335693
2711901 MN GRH POLK CO DPW,33,,,,33,,33,,,,33,,3461
2712101 MN EBT POPE CO FAMILY SER DEP,136,,456,,592,,78,,182,,260,,66783
2712101 MN GRH POPE CO FAMILY SER DEP,10,,,,10,,10,,,,10,,1202
2712301 MN EBT RAMSEY CO DPW,31981,,26648,,58629,,15407,,10578,,25985,,7326691
2712301 MN GRH RAMSEY CO DPW,280,,,,280,,280,,,,280,,32175
2712301 MN SSI RAMSEY CO DPW,0,,0,,0,,0,,0,,0,,0
2712501 MN EBT RED LAKE CO DPW,90,,242,,332,,54,,92,,146,,36531
2712501 MN GRH RED LAKE CO DPW,7,,,,7,,7,,,,7,,816
2712701 MN EBT REDWOOD CO DPW,282,,673,,955,,150,,239,,389,,101544
2712701 MN GRH REDWOOD CO DPW,8,,,,8,,8,,,,8,,919
2712701 MN SSI REDWOOD CO DPW,0,,0,,0,,0,,0,,0,,0
2712901 MN EBT RENVILLE CO HUMAN SER,326,,944,,1270,,163,,326,,489,,146032
2712901 MN GRH RENVILLE CO HUMAN SER,19,,,,19,,19,,,,19,,2297
2712901 MN SSI RENVILLE CO HUMAN SER,0,,0,,0,,0,,0,,0,,0
2713101 MN EBT RICE CO DPW,1160,,2108,,3268,,552,,838,,1390,,408723
2713101 MN GRH RICE CO DPW,39,,,,39,,39,,,,39,,4244
2713101 MN SSI RICE CO DPW,0,,0,,0,,0,,0,,0,,0
2713301 MN EBT ROCK FAM SVR,137,,254,,391,,73,,100,,173,,42953
2713301 MN GRH ROCK FAM SVR,19,,,,19,,19,,,,19,,2199
2713501 MN EBT ROSEAU CO DPW,159,,498,,657,,100,,189,,289,,70429
2713501 MN GRH ROSEAU CO DPW,18,,,,18,,18,,,,18,,2015
2713701 MN EBT ST LOUIS CO FOOD ST UN,7278,,10909,,18187,,4564,,5065,,9629,,2156578
2713701 MN GRH ST LOUIS CO FOOD ST UN,28,,,,28,,28,,,,28,,3363
2713701 MN SSI ST LOUIS CO FOOD ST UN,0,,0,,0,,0,,0,,0,,0
2713901 MN EBT SCOTT COUNTY HUMAN SVS,1350,,2637,,3987,,684,,933,,1617,,472875
2713901 MN GRH SCOTT COUNTY HUMAN SVS,25,,,,25,,25,,,,25,,3220
2713901 MN SSI SCOTT COUNTY HUMAN SVS,0,,0,,0,,0,,0,,0,,0
2714101 MN EBT SHERBURNE CO DSS,902,,2545,,3447,,435,,866,,1301,,421007
2714101 MN GRH SHERBURNE CO DSS,6,,,,6,,6,,,,6,,523
2714101 MN SSI SHERBURNE CO DSS,0,,0,,0,,0,,0,,0,,0
2714301 MN EBT SIBLEY CO DPW,215,,570,,785,,106,,220,,326,,95166
2714301 MN GRH SIBLEY CO DPW,203,,,,203,,203,,,,203,,24004
2714301 MN SSI SIBLEY CO DPW,0,,0,,0,,0,,0,,0,,0
2714501 MN EBT STEARNS CO SOC SER CTR,2984,,6028,,9012,,1499,,2475,,3974,,1101673
2714501 MN GRH STEARNS CO SOC SER CTR,178,,,,178,,178,,,,178,,22265
2714501 MN SSI STEARNS CO SOC SER CTR,0,,0,,0,,0,,0,,0,,0
2714701 MN EBT STEELE CO SOC SER CTR,658,,2005,,2663,,358,,762,,1120,,309548
2714701 MN GRH STEELE CO SOC SER CTR,21,,,,21,,21,,,,21,,2383
2714701 MN SSI STEELE CO SOC SER CTR,0,,0,,0,,0,,0,,0,,0
2714901 MN EBT STEVENS CO DPW,75,,302,,377,,57,,116,,173,,41219
2714901 MN GRH STEVENS CO DPW,14,,,,14,,14,,,,14,,1742
2715101 MN EBT SWIFT CO DPW,191,,368,,559,,118,,160,,278,,56457
2715101 MN GRH SWIFT CO DPW,15,,,,15,,15,,,,15,,1924
2715301 MN EBT TODD CO DPW,535,,1354,,1889,,319,,547,,866,,202525
2715301 MN GRH TODD CO DPW,40,,,,40,,40,,,,40,,4926
2715301 MN SSI TODD CO DPW,0,,0,,0,,0,,0,,0,,0
2715504 MN EBT TRAVERSE,65,,202,,267,,35,,83,,118,,30113
2715504 MN GRH TRAVERSE,1,,,,1,,1,,,,1,,94
2715701 MN EBT WABASHA CO DSS,253,,645,,898,,126,,265,,391,,100067
2715701 MN GRH WABASHA CO DSS,33,,,,33,,33,,,,33,,3587
2715701 MN SSI WABASHA CO DSS,0,,0,,0,,0,,0,,0,,0
2715901 MN EBT WADENA CO SSD,464,,1018,,1482,,277,,407,,684,,168373
2715901 MN GRH WADENA CO SSD,39,,,,39,,39,,,,39,,4941
2715901 MN SSI WADENA CO SSD,0,,0,,0,,0,,0,,0,,0
2716101 MN EBT WASECA CO DPW,334,,1142,,1476,,179,,452,,631,,171376
2716101 MN GRH WASECA CO DPW,7,,,,7,,7,,,,7,,774
2716101 MN SSI WASECA CO DPW,0,,0,,0,,0,,0,,0,,0
2716301 MN EBT WASHINGTON CO DPW,2480,,4411,,6891,,1320,,1737,,3057,,842526
2716301 MN GRH WASHINGTON CO DPW,46,,,,46,,46,,,,46,,5151
2716301 MN SSI WASHINGTON CO DPW,0,,0,,0,,0,,0,,0,,0
2716501 MN EBT WATONWAN CO DPW,177,,442,,619,,81,,159,,240,,65759
2716501 MN GRH WATONWAN CO DPW,12,,,,12,,12,,,,12,,1451
2716701 MN EBT WILKIN CO FAM SER AGCY,125,,403,,528,,60,,143,,203,,61917
2716701 MN GRH WILKIN CO FAM SER AGCY,15,,,,15,,15,,,,15,,1775
2716901 MN EBT WINONA CO DPW,754,,1921,,2675,,430,,835,,1265,,313906
2716901 MN GRH WINONA CO DPW,99,,,,99,,99,,,,99,,11095
2717101 MN EBT WRIGHT COUNTY,1003,,3560,,4563,,544,,1374,,1918,,572627
2717101 MN GRH WRIGHT COUNTY,58,,,,58,,58,,,,58,,6377
2717101 MN SSI WRIGHT COUNTY,0,,0,,0,,0,,0,,0,,0
2717301 MN EBT YELLOW MEDICINE CO DPW,138,,373,,511,,83,,138,,221,,53327
2717301 MN GRH YELLOW MEDICINE CO DPW,6,,,,6,,6,,,,6,,736
2717501 MN EBT MILLIE LACS BAND,391,,6,,397,,133,,2,,135,,48846
2717501 MN GRH MILLIE LACS BAND,0,,,,0,,0,,,,0,,0
2800101 MS EBT ADAMS CO DPW,187,,6347,,6534,,54,,2873,,2927,,778773
2800301 MS EBT ALCORN CO DPW,323,,5714,,6037,,103,,2553,,2656,,683047
2800501 MS EBT AMITE CO DPW,97,,2309,,2406,,28,,1024,,1052,,271398
2800701 MS EBT ATTALA CO DPW,225,,3595,,3820,,75,,1591,,1666,,437767
2800901 MS EBT BENTON CO DPW,61,,2155,,2216,,20,,962,,982,,261120
2801102 MS EBT BOLIVAR CO DPW EAST,1200,,10661,,11861,,395,,5362,,5757,,1514648
2801301 MS EBT CALHOUN CO DPW,100,,2559,,2659,,33,,1155,,1188,,295637
2801501 MS EBT CARROLL CO DPW,19,,1355,,1374,,6,,649,,655,,151605
2801701 MS EBT CHICKASAW CO DPW,329,,3528,,3857,,98,,1610,,1708,,435559
2801901 MS EBT CHOCTAW CO DPW,109,,1674,,1783,,34,,833,,867,,211058
2802101 MS EBT CLAIBORNE CO DPW,150,,3208,,3358,,44,,1387,,1431,,430319
2802301 MS EBT CLARKE CO DPW,88,,3009,,3097,,27,,1308,,1335,,351151
2802501 MS EBT CLAY CO DPW,237,,5293,,5530,,78,,2315,,2393,,667839
2802701 MS EBT COAHOMA CO DPW,979,,8859,,9838,,304,,3931,,4235,,1232882
2802901 MS EBT COPIAH CO DPW,228,,6490,,6718,,68,,2981,,3049,,815082
2803101 MS EBT COVINGTON CO DPA,146,,3446,,3592,,40,,1417,,1457,,403753
2803301 MS EBT DESOTO CO DPW,585,,12733,,13318,,180,,5095,,5275,,1714934
2803501 MS EBT FORREST CO DPW,534,,12316,,12850,,159,,5214,,5373,,1615392
2803701 MS EBT FRANKLIN CO DPW,48,,1273,,1321,,16,,583,,599,,142564
2803901 MS EBT GEORGE CO DPW,64,,3278,,3342,,23,,1274,,1297,,416333
2804101 MS EBT GREENE CO DPW,43,,1896,,1939,,16,,798,,814,,230054
2804301 MS EBT GRENADA CO DPW,213,,3940,,4153,,66,,1799,,1865,,465869
2804501 MS EBT HANCOCK CO DPW,133,,5756,,5889,,44,,2384,,2428,,738690
2804701 MS EBT HARRISON CO DPW,1303,,25482,,26785,,423,,10901,,11324,,3508155
2804901 MS EBT HINDS CO DPW,4366,,52294,,56660,,1331,,22170,,23501,,7509348
2805101 MS EBT HOLMES CO DPW,862,,6845,,7707,,273,,3203,,3476,,921799
2805301 MS EBT HUMPHREYS CO DPW,931,,3374,,4305,,293,,1737,,2030,,521871
2805501 MS EBT ISSAQUENA CO DPW,30,,320,,350,,9,,148,,157,,40678
2805701 MS EBT ITAWAMBA CO DPW,95,,2910,,3005,,36,,1159,,1195,,339166
2805901 MS EBT JACKSON CO DPW,790,,15541,,16331,,246,,6497,,6743,,2109860
2806101 MS EBT JASPER CO DPW,46,,3197,,3243,,16,,1413,,1429,,356701
2806301 MS EBT JEFFERSON CO DPW,135,,1973,,2108,,41,,882,,923,,235891
2806501 MS EBT JEFFERSON DAVIS CO DPW,130,,2762,,2892,,39,,1246,,1285,,329827
2806701 MS EBT JONES CO DPW,549,,9369,,9918,,169,,3749,,3918,,1150003
2806901 MS EBT KEMPER CO DPW,82,,1901,,1983,,23,,894,,917,,219247
2807101 MS EBT LAFAYETTE CO DPW,65,,3844,,3909,,22,,1639,,1661,,478444
2807301 MS EBT LAMAR CO DPW,161,,5813,,5974,,55,,2298,,2353,,760334
2807501 MS EBT LAUDERDALE CO DPW,782,,14763,,15545,,241,,6415,,6656,,1917206
2807701 MS EBT LAWRENCE CO DPW,106,,2023,,2129,,32,,937,,969,,249203
2807901 MS EBT LEAKE CO DPW,106,,3450,,3556,,33,,1352,,1385,,392107
2808101 MS EBT LEE CO DPW,553,,13434,,13987,,182,,5495,,5677,,1695796
2808301 MS EBT LEFLORE CO DPW,426,,10338,,10764,,131,,4634,,4765,,1292174
2808501 MS EBT LINCOLN CO DPW,265,,5658,,5923,,86,,2549,,2635,,715433
2808701 MS EBT LOWNDES CO DPW,701,,11380,,12081,,231,,5217,,5448,,1531137
2808901 MS EBT MADISON CO DPW,640,,9091,,9731,,181,,3929,,4110,,1224673
2809101 MS EBT MARION CO DPW,244,,4888,,5132,,76,,2107,,2183,,613575
2809301 MS EBT MARSHALL CO DPW,334,,6107,,6441,,102,,2646,,2748,,789546
2809501 MS EBT MONROE CO DPW,352,,6202,,6554,,115,,2833,,2948,,775933
2809701 MS EBT MONTGOMERY CO DPW,67,,1908,,1975,,19,,892,,911,,214382
2809901 MS EBT NESHOBA CO DPW,183,,5642,,5825,,55,,2118,,2173,,674731
2810101 MS EBT NEWTON CO DPW,110,,3381,,3491,,39,,1373,,1412,,384062
2810301 MS EBT NOXUBEE CO FOOD STP PR,345,,4033,,4378,,114,,2059,,2173,,503443
2810501 MS EBT OKTIBBEHA CO DPW,399,,6249,,6648,,120,,2883,,3003,,841147
2810701 MS EBT PANOLA CO DPW,424,,7291,,7715,,136,,3077,,3213,,897946
2810901 MS EBT PEARL RIVER CO DPW,410,,9023,,9433,,126,,3570,,3696,,1201449
2811101 MS EBT PERRY COUNTY DPW,77,,2188,,2265,,27,,950,,977,,276241
2811301 MS EBT PIKE CO DPW,465,,8941,,9406,,139,,3654,,3793,,1144152
2811501 MS EBT PONTOTOC CO DPW,71,,4162,,4233,,23,,1650,,1673,,483519
2811701 MS EBT PRENTISS CO DPW,150,,3844,,3994,,45,,1620,,1665,,454131
2811901 MS EBT QUITMAN CO DPW,186,,2942,,3128,,53,,1471,,1524,,376310
2812101 MS EBT RANKIN CO DPW,387,,11513,,11900,,124,,4543,,4667,,1519795
2812301 MS EBT SCOTT CO DPW,147,,4783,,4930,,49,,1900,,1949,,575533
2812501 MS EBT SHARKEY CO DPW,114,,2012,,2126,,37,,1005,,1042,,264620
2812701 MS EBT SIMPSON CO DPW,218,,4612,,4830,,68,,1899,,1967,,565843
2812901 MS EBT SMITH CO DPW,62,,2425,,2487,,20,,958,,978,,286255
2813101 MS EBT STONE CO DPW,57,,2504,,2561,,21,,1038,,1059,,321773
2813301 MS EBT SUNFLOWER CO DPW,1155,,9236,,10391,,379,,4667,,5046,,1337720
2813501 MS EBT TALLAHATCHIE CO DPW,165,,3478,,3643,,49,,1459,,1508,,397879
2813701 MS EBT TATE CO DPW,194,,4319,,4513,,60,,1766,,1826,,558027
2813901 MS EBT TIPPAH CO DPW,124,,3636,,3760,,39,,1539,,1578,,419778
2814101 MS EBT TISHOMINGO CO DPW,91,,2325,,2416,,25,,1018,,1043,,257016
2814301 MS EBT TUNICA CO DPW,60,,3556,,3616,,19,,1487,,1506,,444558
2814501 MS EBT UNION CO DPW,32,,2983,,3015,,10,,1167,,1177,,332108
2814701 MS EBT WALTHALL CO DPW,177,,2794,,2971,,55,,1186,,1241,,345411
2814901 MS EBT WARREN CO DPW,503,,8847,,9350,,148,,3599,,3747,,1170522
2815101 MS EBT WASHINGTON CO DPW,2508,,17601,,20109,,789,,8387,,9176,,2604696
2815301 MS EBT WAYNE CO DPW,248,,4194,,4442,,82,,1847,,1929,,519683
2815501 MS EBT WEBSTER CO DPW,80,,1931,,2011,,25,,887,,912,,230675
2815701 MS EBT WILKINSON CO DPW,173,,2257,,2430,,56,,1122,,1178,,292748
2815901 MS EBT WINSTON CO DPW,241,,4165,,4406,,81,,1877,,1958,,516211
2816101 MS EBT YALOBUSHA CO DPW,121,,2892,,3013,,36,,1319,,1355,,345113
2816301 MS EBT YAZOO CO DPW,656,,7995,,8651,,206,,3715,,3921,,1115995
2992509 MO EBT Missouri Dept. Social Services,251830,,585646,,837476,,95490,,281424,,376914,,106782109
3020101 MT EBT LOOMIS AURMORED INK,12823,,87729,,100552,,8091,,36326,,44417,,13124450
3100001 NE EBT FOOD STAMP PROGRAM,32720,,109540,,142260,,15942,,45374,,61316,,17189488
3200101 NV EBT CHURCHILL COUNTY,505,,2003,,2508,,263,,838,,1101,,290345
3200301 NV EBT CLARK COUNTY,23332,,149945,,173277,,15488,,64895,,80383,,21724759
3200501 NV EBT DOUGLAS COUNTY,180,,1514,,1694,,116,,610,,726,,190488
3200701 NV EBT ELKO COUNTY,389,,1926,,2315,,206,,735,,941,,252696
3200901 NV EBT ESMERALDA COUNTY,4,,8,,12,,3,,3,,6,,1526
3201101 NV EBT EUREKA COUNTY,0,,38,,38,,0,,14,,14,,4644
3201301 NV EBT HUMBOLDT COUNTY,121,,757,,878,,85,,285,,370,,94686
3201501 NV EBT LANDER COUNTY,47,,251,,298,,27,,92,,119,,30433
3201701 NV EBT LINCOLN COUNTY,49,,228,,277,,34,,88,,122,,27879
3201901 NV EBT LYON COUNTY,358,,2918,,3276,,238,,1128,,1366,,354442
3202101 NV EBT MINERAL COUNTY,107,,457,,564,,76,,207,,283,,60189
3202301 NV EBT NYE COUNTY,743,,5620,,6363,,503,,2395,,2898,,766453
3202701 NV EBT PERSHING COUNTY,34,,266,,300,,21,,96,,117,,31115
3202901 NV EBT STOREY COUNTY,4,,45,,49,,3,,18,,21,,5852
3203101 NV EBT WASHOE COUNTY,3898,,27013,,30911,,2768,,12101,,14869,,3660633
3203301 NV EBT WHITE PINE,104,,528,,632,,70,,231,,301,,69729
3251001 NV EBT CARSON COUNTY,528,,4604,,5132,,361,,2029,,2390,,599555
3300008 NH EBT DEPT HEALTH & HUMAN SVCS,77091,,9768,,86859,,34028,,7908,,41936,,10913449
3400106 NJ EBT ATLANTIC CO DEPT OF SS,11848,,11112,,22960,,6532,,4613,,11145,,3151418
3400313 NJ EBT BERGEN,10784,,12673,,23457,,6909,,6453,,13362,,3082369
3400509 NJ EBT BURLINGTON,7493,,9007,,16500,,4136,,3979,,8115,,2162368
3400712 NJ EBT CAMDEN,27020,,21334,,48354,,13966,,8440,,22406,,6321127
3400902 NJ EBT CAPE MAY,3121,,3410,,6531,,1765,,1486,,3251,,867599
3401107 NJ EBT CUMBERLAND,10093,,11442,,21535,,5124,,4585,,9709,,2732022
3401328 NJ EBT ESSEX,52139,,39984,,92123,,27252,,17553,,44805,,12699954
3401506 NJ EBT GLOUCESTER CO RD SOC S,6406,,7560,,13966,,3419,,3109,,6528,,1824798
3401714 NJ EBT HUDSON,32868,,33769,,66637,,17779,,15094,,32873,,9181238
3401907 NJ EBT HUNTERDON,930,,821,,1751,,616,,437,,1053,,228951
3402113 NJ EBT MERCER,13130,,9002,,22132,,7029,,4143,,11172,,2959693
3402311 NJ EBT MIDDLESEX,11601,,12964,,24565,,6579,,5811,,12390,,3265225
3402510 NJ EBT MONMOUTH,8497,,10120,,18617,,4609,,4628,,9237,,2300831
3402710 NJ EBT MORRIS,3564,,4904,,8468,,2417,,2614,,5031,,1125041
3402910 NJ EBT OCEAN,8251,,19509,,27760,,4651,,6665,,11316,,3632145
3403107 NJ EBT PASSAIC CO BD SOC SERV,24092,,38119,,62211,,13217,,16633,,29850,,8397057
3403306 NJ EBT SALEM,3003,,2968,,5971,,1540,,1144,,2684,,749156
3403508 NJ EBT SOMERSET,2951,,4053,,7004,,1670,,2059,,3729,,904878
3403706 NJ EBT SUSSEX,1523,,1703,,3226,,831,,754,,1585,,381851
3403911 NJ EBT UNION,13021,,13723,,26744,,7286,,5932,,13218,,3596783
3404102 NJ EBT WARREN,2080,,2612,,4692,,1129,,1122,,2251,,601552
3500101 NM EBT BERNALILLO COUNTY,7061,,85098,,92159,,2716,,39341,,42057,,12356538
3500301 NM EBT CATRON COUNTY,26,,275,,301,,10,,133,,143,,37111
3500501 NM EBT CHAVES COUNTY,956,,10550,,11506,,337,,4316,,4653,,1399374
3500601 NM EBT CIBOLA COUNTY,312,,5041,,5353,,107,,1822,,1929,,664439
3500701 NM EBT COLFAX COUNTY,136,,1496,,1632,,51,,655,,706,,187309
3500901 NM EBT CURRY COUNTY,744,,6775,,7519,,252,,2654,,2906,,917954
3501101 NM EBT DE BACA COUNTY,33,,236,,269,,11,,110,,121,,27523
3501301 NM EBT DONA ANA COUNTY,3340,,38879,,42219,,1087,,15532,,16619,,5363929
3501501 NM EBT EDDY COUNTY,930,,7837,,8767,,329,,3213,,3542,,1086688
3501701 NM EBT GRANT COUNTY,472,,4715,,5187,,179,,2010,,2189,,645233
3501901 NM EBT GUADALUPE COUNTY,58,,651,,709,,21,,293,,314,,80707
3502101 NM EBT HARDING COUNTY,1,,14,,15,,1,,11,,12,,1467
3502301 NM EBT HIDALGO COUNTY,79,,779,,858,,29,,338,,367,,105703
3502501 NM EBT LEA COUNTY,808,,8314,,9122,,268,,3031,,3299,,1147226
3502701 NM EBT LINCOLN COUNTY,148,,2394,,2542,,58,,1057,,1115,,314034
3502801 NM EBT LOS ALAMOS COUNTY,16,,186,,202,,7,,87,,94,,26684
3502901 NM EBT LUNA COUNTY,530,,5690,,6220,,171,,2222,,2393,,738403
3503101 NM EBT MCKINLEY COUNTY,89,,2674,,2763,,32,,989,,1021,,334373
3503301 NM EBT MORA COUNTY,34,,597,,631,,16,,314,,330,,75444
3503401 NM EBT NAVAJO,46,,17149,,17195,,21,,5116,,5137,,1999603
3503501 NM EBT OTERO COUNTY,453,,6773,,7226,,159,,2806,,2965,,872454
3503701 NM EBT QUAY COUNTY,156,,1583,,1739,,70,,708,,778,,201604
3503901 NM EBT RIO ARRIBA COUNTY,704,,7443,,8147,,281,,3501,,3782,,1101325
3504101 NM EBT ROOSEVELT COUNTY,110,,2755,,2865,,36,,1009,,1045,,332351
3504301 NM EBT SANDOVAL COUNTY,977,,13110,,14087,,318,,4725,,5043,,1794563
3504501 NM EBT SAN JUAN COUNTY,119,,15814,,15933,,43,,5143,,5186,,1913043
3504701 NM EBT SAN MIGUEL COUNTY,434,,5423,,5857,,203,,2705,,2908,,740308
3504901 NM EBT SANTA FE COUNTY,1011,,12844,,13855,,395,,6236,,6631,,1956326
3505101 NM EBT SIERRA COUNTY,190,,1982,,2172,,74,,1016,,1090,,249912
3505301 NM EBT SOCORRO COUNTY,252,,2588,,2840,,101,,1219,,1320,,333858
3505501 NM EBT TAOS COUNTY,241,,4268,,4509,,124,,2015,,2139,,586205
3505701 NM EBT TORRANCE COUNTY,370,,3734,,4104,,125,,1623,,1748,,509177
3505901 NM EBT UNION COUNTY,14,,329,,343,,6,,135,,141,,36106
3506101 NM EBT VALENCIA COUNTY,1110,,12717,,13827,,397,,5329,,5726,,1770756
3506301 NM EBT ZUNI,8,,2317,,2325,,2,,602,,604,,261929
3600002 NY EBT NEW YORK STATE,901559,,1577045,,2478604,,595532,,720711,,1316243,,375766498
3700102 NC EBT ALAMANCE CO DSS,1717,,16489,,18206,,1080,,6984,,8064,,2327139
3700302 NC EBT ALEXANDER,356,,4313,,4669,,250,,1704,,1954,,568231
3700501 NC EBT ALLEGHANY CO DSS,179,,1251,,1430,,126,,495,,621,,167486
3700701 NC EBT ANSON CO DSS,824,,4826,,5650,,492,,2138,,2630,,694399
3700902 NC EBT ASHE,468,,3060,,3528,,333,,1191,,1524,,404605
3701104 NC EBT AVERY,208,,1708,,1916,,159,,708,,867,,219956
3701302 NC EBT BEAUFORT,925,,6495,,7420,,720,,2708,,3428,,894619
3701501 NC EBT BERTIE CO DSS,825,,3904,,4729,,643,,1731,,2374,,551850
3701702 NC EBT BLADEN,1275,,5172,,6447,,924,,2245,,3169,,750222
3701901 NC EBT BRUNSWICK CO DSS,1281,,10282,,11563,,824,,4062,,4886,,1462177
3702102 NC EBT BUNCOMBE,2853,,24135,,26988,,2054,,10858,,12912,,3492129
3702302 NC EBT BURKE,1290,,10944,,12234,,806,,4326,,5132,,1537279
3702501 NC EBT CABARRUS,1218,,17753,,18971,,782,,7249,,8031,,2533976
3702702 NC EBT CALDWELL,618,,12981,,13599,,497,,5457,,5954,,1719522
3702902 NC EBT CAMDEN,96,,675,,771,,60,,288,,348,,94645
3703101 NC EBT CARTERET,665,,6122,,6787,,503,,2659,,3162,,826622
3703301 NC EBT CASWELL CO DSS,562,,3569,,4131,,378,,1615,,1993,,522079
3703502 NC EBT CATAWBA CO DSS,1429,,20645,,22074,,1042,,9168,,10210,,2845054
3703702 NC EBT CHATHAM,346,,4077,,4423,,253,,1652,,1905,,558982
3703903 NC EBT CHEROKEE,346,,3338,,3684,,295,,1276,,1571,,416978
3704102 NC EBT CHOWAN CO DSS,308,,2579,,2887,,229,,1131,,1360,,365871
3704301 NC EBT CLAY CO DSS,206,,1604,,1810,,142,,643,,785,,217625
3704501 NC EBT CLEVELAND CO DSS - CCI,2379,,16976,,19355,,1397,,7067,,8464,,2461716
3704702 NC EBT COLUMBUS,2381,,8880,,11261,,1435,,3498,,4933,,1334947
3704901 NC EBT CRAVEN CO. DSS-CCI,1488,,10430,,11918,,964,,4314,,5278,,1484955
3705103 NC EBT CUMBERLAND COUNTY DSS,6416,,43826,,50242,,3924,,18408,,22332,,6529603
3705302 NC EBT CURRITUCK,143,,1745,,1888,,99,,682,,781,,233726
3705502 NC EBT DARE CO DSS-OW,248,,1864,,2112,,156,,839,,995,,265407
3705703 NC EBT DAVIDSON,1607,,21708,,23315,,1061,,9214,,10275,,2968883
