NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:51 AM,,,,,
Jan 2007,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
2714501 MN EBT STEARNS CO SOC SER CTR,2565,,3386,,5951,,1289,,1346,,2635,,536666
2714501 MN GRH STEARNS CO SOC SER CTR,172,,,,172,,172,,,,172,,13067
2714501 MN SSI STEARNS CO SOC SER CTR,,,,,,,,,,,,,0
2714701 MN EBT STEELE CO SOC SER CTR,613,,1144,,1757,,311,,399,,710,,152219
2714701 MN GRH STEELE CO SOC SER CTR,23,,,,23,,23,,,,23,,1575
2714701 MN SSI STEELE CO SOC SER CTR,,,,,,,,,,,,,0
2714901 MN EBT STEVENS CO DPW,54,,203,,257,,43,,92,,135,,22667
2714901 MN GRH STEVENS CO DPW,16,,,,16,,16,,,,16,,1345
2715101 MN EBT SWIFT CO DPW,162,,306,,468,,98,,129,,227,,34990
2715101 MN GRH SWIFT CO DPW,20,,,,20,,20,,,,20,,1638
2715301 MN EBT TODD CO DPW,436,,879,,1315,,273,,346,,619,,103655
2715301 MN GRH TODD CO DPW,42,,,,42,,42,,,,42,,3638
2715301 MN SSI TODD CO DPW,,,,,,,,,,,,,0
2715504 MN EBT TRAVERSE,46,,151,,197,,25,,53,,78,,16096
2715504 MN GRH TRAVERSE,1,,,,1,,1,,,,1,,59
2715701 MN EBT WABASHA CO DSS,228,,396,,624,,129,,156,,285,,56812
2715701 MN GRH WABASHA CO DSS,35,,,,35,,35,,,,35,,2608
2715701 MN SSI WABASHA CO DSS,,,,,,,,,,,,,0
2715901 MN EBT WADENA CO SSD,524,,626,,1150,,282,,242,,524,,99810
2715901 MN GRH WADENA CO SSD,41,,,,41,,41,,,,41,,3599
2715901 MN SSI WADENA CO SSD,,,,,,,,,,,,,0
2716101 MN EBT WASECA CO DPW,354,,565,,919,,180,,230,,410,,82322
2716101 MN GRH WASECA CO DPW,5,,,,5,,5,,,,5,,369
2716101 MN SSI WASECA CO DPW,,,,,,,,,,,,,0
2716301 MN EBT WASHINGTON CO DPW,2120,,2604,,4724,,1113,,1010,,2123,,431368
2716301 MN GRH WASHINGTON CO DPW,46,,,,46,,46,,,,46,,3477
2716301 MN SSI WASHINGTON CO DPW,,,,,,,,,,,,,0
2716501 MN EBT WATONWAN CO DPW,139,,224,,363,,75,,89,,164,,29831
2716501 MN GRH WATONWAN CO DPW,9,,,,9,,9,,,,9,,749
2716701 MN EBT WILKIN CO FAM SER AGCY,82,,220,,302,,51,,87,,138,,21046
2716701 MN GRH WILKIN CO FAM SER AGCY,14,,,,14,,14,,,,14,,1026
2716901 MN EBT WINONA CO DPW,794,,1061,,1855,,445,,462,,907,,157636
2716901 MN GRH WINONA CO DPW,82,,,,82,,82,,,,82,,6135
2717101 MN EBT WRIGHT COUNTY,834,,1850,,2684,,480,,739,,1219,,254483
2717101 MN GRH WRIGHT COUNTY,67,,,,67,,67,,,,67,,5008
2717101 MN SSI WRIGHT COUNTY,,,,,,,,,,,,,0
2717301 MN EBT YELLOW MEDICINE CO DPW,107,,215,,322,,77,,88,,165,,25752
2717301 MN GRH YELLOW MEDICINE CO DPW,4,,,,4,,4,,,,4,,258
2717501 MN EBT MILLIE LACS BAND,355,,8,,363,,126,,4,,130,,39187
2717501 MN GRH MILLIE LACS BAND,0,,,,0,,0,,,,0,,0
2800101 MS EBT ADAMS CO DPW,302,,5789,,6091,,93,,2514,,2607,,505672
2800301 MS EBT ALCORN CO DPW,216,,4326,,4542,,67,,1981,,2048,,357206
2800501 MS EBT AMITE CO DPW,89,,1970,,2059,,29,,903,,932,,169562
2800701 MS EBT ATTALA CO DPW,168,,3008,,3176,,54,,1372,,1426,,246426
2800901 MS EBT BENTON CO DPW,52,,1609,,1661,,16,,713,,729,,131856
2801102 MS EBT BOLIVAR CO DPW EAST,1042,,9120,,10162,,341,,4417,,4758,,890943
2801301 MS EBT CALHOUN CO DPW,132,,1966,,2098,,42,,923,,965,,159935
2801501 MS EBT CARROLL CO DPW,80,,1175,,1255,,25,,588,,613,,94376
2801701 MS EBT CHICKASAW CO DPW,332,,2575,,2907,,99,,1226,,1325,,232300
2801901 MS EBT CHOCTAW CO DPW,102,,1434,,1536,,37,,697,,734,,127132
2802101 MS EBT CLAIBORNE CO DPW,175,,2697,,2872,,53,,1150,,1203,,252033
2802301 MS EBT CLARKE CO DPW,108,,2419,,2527,,34,,1055,,1089,,191565
2802501 MS EBT CLAY CO DPW,226,,4367,,4593,,73,,1851,,1924,,408619
2802701 MS EBT COAHOMA CO DPW,1093,,7865,,8958,,329,,3309,,3638,,795613
2802901 MS EBT COPIAH CO DPW,305,,5078,,5383,,94,,2290,,2384,,450033
2803101 MS EBT COVINGTON CO DPA,159,,2537,,2696,,44,,1068,,1112,,200263
2803301 MS EBT DESOTO CO DPW,517,,7483,,8000,,168,,3018,,3186,,727593
2803501 MS EBT FORREST CO DPW,582,,9136,,9718,,177,,3842,,4019,,845222
2803701 MS EBT FRANKLIN CO DPW,66,,1123,,1189,,21,,486,,507,,93013
2803901 MS EBT GEORGE CO DPW,102,,2547,,2649,,35,,990,,1025,,235671
2804101 MS EBT GREENE CO DPW,44,,1393,,1437,,15,,610,,625,,122978
2804301 MS EBT GRENADA CO DPW,154,,2979,,3133,,50,,1355,,1405,,238982
2804501 MS EBT HANCOCK CO DPW,129,,3552,,3681,,42,,1468,,1510,,311305
2804701 MS EBT HARRISON CO DPW,1025,,17076,,18101,,318,,7008,,7326,,1626509
2804901 MS EBT HINDS CO DPW,4267,,43236,,47503,,1239,,17560,,18799,,4509274
2805101 MS EBT HOLMES CO DPW,934,,6214,,7148,,295,,2858,,3153,,609486
2805301 MS EBT HUMPHREYS CO DPW,806,,3111,,3917,,257,,1455,,1712,,329798
2805501 MS EBT ISSAQUENA CO DPW,27,,346,,373,,8,,152,,160,,31578
2805701 MS EBT ITAWAMBA CO DPW,129,,2182,,2311,,42,,882,,924,,180602
2805901 MS EBT JACKSON CO DPW,589,,10895,,11484,,189,,4461,,4650,,1050744
2806101 MS EBT JASPER CO DPW,108,,2474,,2582,,31,,1071,,1102,,193710
2806301 MS EBT JEFFERSON CO DPW,246,,1751,,1997,,74,,757,,831,,159762
2806501 MS EBT JEFFERSON DAVIS CO DPW,133,,2286,,2419,,39,,1043,,1082,,188282
2806701 MS EBT JONES CO DPW,600,,6635,,7235,,187,,2680,,2867,,559820
2806901 MS EBT KEMPER CO DPW,130,,1366,,1496,,37,,645,,682,,116748
2807101 MS EBT LAFAYETTE CO DPW,83,,2392,,2475,,28,,1051,,1079,,210930
2807301 MS EBT LAMAR CO DPW,183,,4417,,4600,,62,,1757,,1819,,402856
2807501 MS EBT LAUDERDALE CO DPW,967,,11640,,12607,,295,,4954,,5249,,1090986
2807701 MS EBT LAWRENCE CO DPW,67,,1720,,1787,,21,,779,,800,,148567
2807901 MS EBT LEAKE CO DPW,79,,2824,,2903,,26,,1100,,1126,,211254
2808101 MS EBT LEE CO DPW,569,,9639,,10208,,174,,3890,,4064,,872060
2808301 MS EBT LEFLORE CO DPW,540,,9041,,9581,,166,,3901,,4067,,812840
2808501 MS EBT LINCOLN CO DPW,355,,4623,,4978,,110,,2069,,2179,,420090
2808701 MS EBT LOWNDES CO DPW,553,,9115,,9668,,180,,4055,,4235,,878517
2808901 MS EBT MADISON CO DPW,627,,6819,,7446,,173,,2821,,2994,,647549
2809101 MS EBT MARION CO DPW,249,,3668,,3917,,84,,1613,,1697,,320240
2809301 MS EBT MARSHALL CO DPW,307,,4684,,4991,,97,,2058,,2155,,431808
2809501 MS EBT MONROE CO DPW,375,,4512,,4887,,121,,2068,,2189,,403717
2809701 MS EBT MONTGOMERY CO DPW,85,,1701,,1786,,24,,805,,829,,130422
2809901 MS EBT NESHOBA CO DPW,239,,3961,,4200,,66,,1540,,1606,,343537
2810101 MS EBT NEWTON CO DPW,109,,2375,,2484,,34,,1020,,1054,,183330
2810301 MS EBT NOXUBEE CO FOOD STP PR,434,,3340,,3774,,135,,1665,,1800,,315125
2810501 MS EBT OKTIBBEHA CO DPW,365,,4975,,5340,,111,,2281,,2392,,473731
2810701 MS EBT PANOLA CO DPW,374,,5965,,6339,,121,,2465,,2586,,507665
2810901 MS EBT PEARL RIVER CO DPW,412,,6058,,6470,,127,,2457,,2584,,567907
2811101 MS EBT PERRY COUNTY DPW,123,,1670,,1793,,37,,728,,765,,148258
2811301 MS EBT PIKE CO DPW,540,,7344,,7884,,157,,3020,,3177,,686909
2811501 MS EBT PONTOTOC CO DPW,113,,2756,,2869,,34,,1106,,1140,,235544
2811701 MS EBT PRENTISS CO DPW,142,,2850,,2992,,46,,1233,,1279,,235769
2811901 MS EBT QUITMAN CO DPW,307,,2533,,2840,,86,,1209,,1295,,234256
2812101 MS EBT RANKIN CO DPW,357,,7699,,8056,,105,,3093,,3198,,697912
2812301 MS EBT SCOTT CO DPW,158,,3453,,3611,,44,,1343,,1387,,269779
2812501 MS EBT SHARKEY CO DPW,192,,2010,,2202,,61,,922,,983,,192631
2812701 MS EBT SIMPSON CO DPW,314,,3879,,4193,,94,,1628,,1722,,353046
2812901 MS EBT SMITH CO DPW,66,,1824,,1890,,22,,727,,749,,141877
2813101 MS EBT STONE CO DPW,90,,1724,,1814,,28,,734,,762,,156966
2813301 MS EBT SUNFLOWER CO DPW,1150,,8167,,9317,,372,,3879,,4251,,846735
2813501 MS EBT TALLAHATCHIE CO DPW,169,,3058,,3227,,47,,1268,,1315,,237818
2813701 MS EBT TATE CO DPW,180,,3258,,3438,,60,,1319,,1379,,294643
2813901 MS EBT TIPPAH CO DPW,119,,2352,,2471,,42,,1064,,1106,,179065
2814101 MS EBT TISHOMINGO CO DPW,110,,1657,,1767,,35,,793,,828,,124346
2814301 MS EBT TUNICA CO DPW,82,,2623,,2705,,23,,1071,,1094,,223508
2814501 MS EBT UNION CO DPW,67,,1987,,2054,,21,,835,,856,,152200
2814701 MS EBT WALTHALL CO DPW,171,,2360,,2531,,51,,1016,,1067,,205906
2814901 MS EBT WARREN CO DPW,444,,7539,,7983,,129,,2952,,3081,,705699
2815101 MS EBT WASHINGTON CO DPW,2620,,16434,,19054,,807,,7553,,8360,,1790280
2815301 MS EBT WAYNE CO DPW,292,,3160,,3452,,97,,1439,,1536,,289018
2815501 MS EBT WEBSTER CO DPW,93,,1691,,1784,,30,,762,,792,,149883
2815701 MS EBT WILKINSON CO DPW,249,,2123,,2372,,79,,989,,1068,,195402
2815901 MS EBT WINSTON CO DPW,261,,3253,,3514,,78,,1470,,1548,,294779
2816101 MS EBT YALOBUSHA CO DPW,154,,2370,,2524,,45,,1071,,1116,,197380
2816301 MS EBT YAZOO CO DPW,768,,6574,,7342,,236,,2902,,3138,,660830
2900101 MO EBT ADAIR,519,,2039,,2558,,275,,942,,1217,,213587
2900301 MO EBT ANDREW,201,,701,,902,,95,,284,,379,,68330
2900501 MO EBT ATCHISON,129,,374,,503,,61,,184,,245,,37146
2900701 MO EBT AUDRAIN,717,,2064,,2781,,293,,950,,1243,,240352
2900901 MO EBT BARRY,1227,,3854,,5081,,469,,1584,,2053,,453624
2901101 MO EBT BARTON,548,,1280,,1828,,202,,553,,755,,154468
2901301 MO EBT BATES,453,,1532,,1985,,169,,631,,800,,169663
2901501 MO EBT BENTON,920,,2177,,3097,,331,,1052,,1383,,248184
2901701 MO EBT BOLLINGER,485,,1382,,1867,,197,,617,,814,,151024
2901901 MO EBT BOONE,4761,,8774,,13535,,1856,,4484,,6340,,1289211
2902101 MO EBT BUCHANAN,4194,,8040,,12234,,1582,,3817,,5399,,1116602
2902301 MO EBT BUTLER,3287,,5341,,8628,,1404,,2667,,4071,,721263
2902501 MO EBT CALDWELL,221,,764,,985,,89,,310,,399,,83920
2902701 MO EBT CALLAWAY,1069,,2868,,3937,,417,,1268,,1685,,349534
2902901 MO EBT CAMDEN,807,,3250,,4057,,313,,1440,,1753,,358272
2903101 MO EBT CAPE GIRARDEAU,2675,,5305,,7980,,1086,,2610,,3696,,728642
2903301 MO EBT CARROLL,326,,885,,1211,,119,,372,,491,,99895
2903501 MO EBT CARTER,451,,1099,,1550,,198,,470,,668,,125592
2903701 MO EBT CASS,1732,,4692,,6424,,624,,1988,,2612,,591912
2903901 MO EBT CEDAR,670,,1699,,2369,,276,,736,,1012,,198586
2904101 MO EBT CHARITON CO WO,214,,525,,739,,80,,232,,312,,57511
2904301 MO EBT CHRISTIAN,1322,,4335,,5657,,496,,1694,,2190,,509683
2904501 MO EBT CLARK,228,,623,,851,,80,,252,,332,,64686
2904701 MO EBT CLAY,3105,,9964,,13069,,1140,,4255,,5395,,1196382
2904901 MO EBT CLINTON,313,,947,,1260,,110,,392,,502,,106418
2905101 MO EBT COLE,2056,,3985,,6041,,782,,1888,,2670,,567802
2905301 MO EBT COOPER,438,,1238,,1676,,181,,562,,743,,142275
2905501 MO EBT CRAWFORD,1030,,3039,,4069,,393,,1293,,1686,,367431
2905701 MO EBT DADE,225,,785,,1010,,94,,321,,415,,84908
2905901 MO EBT DALLAS,675,,2079,,2754,,286,,883,,1169,,275752
2906101 MO EBT DAVIESS CO WO,170,,756,,926,,54,,294,,348,,72041
2906301 MO EBT DEKALB CO WO,248,,584,,832,,110,,250,,360,,68191
2906501 MO EBT DENT,637,,1959,,2596,,296,,819,,1115,,218770
2906701 MO EBT DOUGLAS,601,,1809,,2410,,281,,769,,1050,,213169
2906901 MO EBT DUNKLIN,3496,,5493,,8989,,1484,,2758,,4242,,757144
2907101 MO EBT FRANKLIN,1694,,5614,,7308,,699,,2284,,2983,,638494
2907301 MO EBT GASCONADE,205,,1194,,1399,,102,,483,,585,,115110
2907501 MO EBT GENTRY,106,,447,,553,,45,,173,,218,,45060
2907701 MO EBT GREENE,8663,,18861,,27524,,3742,,8633,,12375,,2846525
2907901 MO EBT GRUNDY,314,,969,,1283,,130,,400,,530,,96419
2908101 MO EBT HARRISON,261,,871,,1132,,105,,342,,447,,91098
2908301 MO EBT HENRY,956,,2237,,3193,,380,,1075,,1455,,271822
2908501 MO EBT HICKORY CO WO,327,,950,,1277,,149,,449,,598,,113020
2908701 MO EBT HOLT,126,,326,,452,,50,,133,,183,,34270
2908901 MO EBT HOWARD,290,,773,,1063,,125,,337,,462,,94103
2909101 MO EBT HOWELL,2170,,4843,,7013,,873,,2119,,2992,,600466
2909301 MO EBT IRON CO FAMILY SVCS,571,,1449,,2020,,241,,642,,883,,163141
2909503 MO EBT JACKSON CO DPW,32060,,55927,,87987,,11750,,28501,,40251,,8756696
2909701 MO EBT JASPER,4945,,11662,,16607,,1922,,5293,,7215,,1464816
2909901 MO EBT JEFFERSON,4028,,11996,,16024,,1686,,5130,,6816,,1455048
2910101 MO EBT JOHNSON,1181,,2822,,4003,,436,,1276,,1712,,369039
2910301 MO EBT KNOX,64,,304,,368,,37,,124,,161,,28887
2910501 MO EBT LACLEDE,1200,,3917,,5117,,504,,1591,,2095,,454853
2910701 MO EBT LAFAYETTE,992,,2432,,3424,,382,,1083,,1465,,303690
2910901 MO EBT LAWRENCE,1117,,3314,,4431,,445,,1397,,1842,,398780
2911101 MO EBT LEWIS CO WO,222,,637,,859,,90,,293,,383,,65284
2911301 MO EBT LINCOLN,1092,,3884,,4976,,384,,1571,,1955,,462108
2911501 MO EBT LINN,361,,1159,,1520,,156,,493,,649,,118212
2911701 MO EBT LIVINGSTON,474,,1083,,1557,,199,,499,,698,,127775
2911901 MO EBT MCDONALD,698,,3011,,3709,,272,,1147,,1419,,336837
2912101 MO EBT MACON,332,,1173,,1505,,159,,508,,667,,120991
2912301 MO EBT MADISON,669,,1411,,2080,,280,,650,,930,,163984
2912501 MO EBT MARIES,254,,808,,1062,,91,,341,,432,,97305
2912701 MO EBT MARION,1305,,2726,,4031,,550,,1242,,1792,,342648
2912901 MO EBT MERCER CO WO,70,,239,,309,,34,,103,,137,,25597
2913101 MO EBT MILLER,844,,2640,,3484,,295,,1140,,1435,,301532
2913301 MO EBT MISSISSIPPI,1528,,2345,,3873,,644,,1257,,1901,,326358
2913501 MO EBT MONITEAU,306,,988,,1294,,126,,419,,545,,112878
2913701 MO EBT MONROE CO FAMILY SVCS,128,,629,,757,,60,,253,,313,,58607
2913901 MO EBT MONTGOMERY,305,,1023,,1328,,132,,428,,560,,115739
2914101 MO EBT MORGAN,589,,2172,,2761,,232,,912,,1144,,226403
2914301 MO EBT NEW MADRID,1615,,2716,,4331,,722,,1388,,2110,,346659
2914501 MO EBT NEWTON,1381,,4406,,5787,,531,,1711,,2242,,504697
2914701 MO EBT NODAWAY,191,,859,,1050,,90,,391,,481,,79571
2914901 MO EBT OREGON CO FAMILY SVCS,632,,1324,,1956,,287,,584,,871,,154834
2915101 MO EBT OSAGE,128,,610,,738,,64,,245,,309,,61924
2915301 MO EBT OZARK,451,,1223,,1674,,210,,575,,785,,139548
2915501 MO EBT PEMISCOT,2500,,3648,,6148,,1034,,1779,,2813,,512420
2915701 MO EBT PERRY,447,,1297,,1744,,201,,573,,774,,146684
2915901 MO EBT PETTIS,1728,,3835,,5563,,635,,1691,,2326,,483057
2916101 MO EBT PHELPS,1374,,3214,,4588,,529,,1430,,1959,,392081
2916301 MO EBT PIKE,514,,1407,,1921,,217,,618,,835,,160259
2916501 MO EBT PLATTE,964,,2593,,3557,,343,,1096,,1439,,341266
2916701 MO EBT POLK,1097,,3507,,4604,,400,,1407,,1807,,426636
2916901 MO EBT PULASKI,1023,,2827,,3850,,425,,1251,,1676,,339109
2917101 MO EBT PUTNAM,193,,392,,585,,83,,194,,277,,46063
2917301 MO EBT RALLS CO WO,180,,622,,802,,75,,272,,347,,65118
2917501 MO EBT RANDOLPH,1270,,2621,,3891,,488,,1216,,1704,,330922
2917701 MO EBT RAY,557,,1465,,2022,,197,,622,,819,,172527
2917901 MO EBT REYNOLDS,378,,960,,1338,,164,,411,,575,,106318
2918101 MO EBT RIPLEY,1193,,2306,,3499,,550,,1088,,1638,,278968
2918301 MO EBT ST CHARLES,3657,,8757,,12414,,1380,,3832,,5212,,1209612
2918501 MO EBT ST CLAIR,376,,1130,,1506,,162,,523,,685,,125406
2918701 MO EBT ST FRANCOIS,2952,,6277,,9229,,1253,,2976,,4229,,788199
2918901 MO EBT ST LOUIS CO FAMILY SVC,33154,,45498,,78652,,12211,,21844,,34055,,7675577
2919301 MO EBT STE GENEVIEVE,461,,1144,,1605,,167,,506,,673,,143487
2919501 MO EBT SALINE,762,,1884,,2646,,315,,859,,1174,,216015
2919701 MO EBT SCHUYLER CO FAMILY SVCS,110,,350,,460,,48,,150,,198,,35031
2919901 MO EBT SCOTLAND,49,,273,,322,,25,,125,,150,,24233
2920101 MO EBT SCOTT,3006,,4718,,7724,,1255,,2358,,3613,,653841
2920301 MO EBT SHANNON,453,,1271,,1724,,206,,529,,735,,134078
2920501 MO EBT SHELBY,161,,558,,719,,68,,223,,291,,54456
2920701 MO EBT STODDARD,1303,,3377,,4680,,636,,1572,,2208,,364019
2920901 MO EBT STONE,671,,2906,,3577,,286,,1180,,1466,,317621
2921101 MO EBT SULLIVAN CO WD,212,,706,,918,,87,,300,,387,,74146
2921301 MO EBT TANEY,981,,4113,,5094,,404,,1799,,2203,,458341
2921501 MO EBT TEXAS,1070,,2571,,3641,,473,,1118,,1591,,298285
2921701 MO EBT VERNON,813,,2176,,2989,,342,,920,,1262,,248869
2921901 MO EBT WARREN,738,,2115,,2853,,276,,877,,1153,,265920
2922101 MO EBT WASHINGTON,1571,,4012,,5583,,633,,1786,,2419,,499912
2922301 MO EBT WAYNE,892,,1918,,2810,,402,,891,,1293,,228886
2922501 MO EBT WEBSTER,972,,2676,,3648,,391,,1046,,1437,,317507
2922701 MO EBT WORTH,36,,169,,205,,15,,75,,90,,14987
2922901 MO EBT WRIGHT,989,,2710,,3699,,436,,1130,,1566,,305799
2951002 MO EBT CITY OF ST LOUIS,42741,,50568,,93309,,16319,,30300,,46619,,9508462
3020101 MT EBT LOOMIS AURMORED INK,13853,,66385,,80238,,8006,,26903,,34909,,7551756
3100001 NE EBT FOOD STAMP PROGRAM,42355,,78659,,121014,,18787,,33399,,52186,,10548438
3200101 NV EBT CHURCHILL COUNTY,274,,1074,,1348,,183,,440,,623,,114165
3200301 NV EBT CLARK COUNTY,17045,,73403,,90448,,11789,,29925,,41714,,8284955
3200501 NV EBT DOUGLAS COUNTY,115,,784,,899,,80,,317,,397,,75093
3200701 NV EBT ELKO COUNTY,243,,1175,,1418,,171,,444,,615,,113223
3200901 NV EBT ESMERALDA COUNTY,11,,23,,34,,5,,11,,16,,2417
3201101 NV EBT EUREKA COUNTY,7,,12,,19,,3,,5,,8,,1856
3201301 NV EBT HUMBOLDT COUNTY,117,,454,,571,,86,,177,,263,,43147
3201501 NV EBT LANDER COUNTY,32,,139,,171,,22,,51,,73,,12894
3201701 NV EBT LINCOLN COUNTY,40,,104,,144,,35,,49,,84,,9978
3201901 NV EBT LYON COUNTY,274,,1393,,1667,,190,,518,,708,,141890
3202101 NV EBT MINERAL COUNTY,85,,333,,418,,62,,147,,209,,35843
3202301 NV EBT NYE COUNTY,637,,3214,,3851,,423,,1299,,1722,,337723
3202701 NV EBT PERSHING COUNTY,26,,183,,209,,19,,62,,81,,15464
3202901 NV EBT STOREY COUNTY,1,,17,,18,,1,,5,,6,,1819
3203101 NV EBT WASHOE COUNTY,2685,,12747,,15432,,2091,,5660,,7751,,1331711
3203301 NV EBT WHITE PINE,102,,332,,434,,76,,130,,206,,32379
3251001 NV EBT CARSON COUNTY,366,,2268,,2634,,285,,976,,1261,,224997
3300008 NH EBT DEPT HEALTH & HUMAN SVCS,53507,,5330,,58837,,24405,,4328,,28733,,5172150
3400106 NJ EBT ATLANTIC CO DEPT OF SS,11180,,8290,,19470,,6122,,3516,,9638,,1943338
3400313 NJ EBT BERGEN,9204,,7306,,16510,,5862,,3945,,9807,,1538604
3400509 NJ EBT BURLINGTON,6336,,4908,,11244,,3365,,2179,,5544,,1069659
3400712 NJ EBT CAMDEN,28758,,12846,,41604,,13348,,5259,,18607,,3890058
3400902 NJ EBT CAPE MAY,2526,,1831,,4357,,1441,,867,,2308,,486644
3401107 NJ EBT CUMBERLAND,9639,,7631,,17270,,4602,,3012,,7614,,1592281
3401328 NJ EBT ESSEX,50957,,23190,,74147,,23091,,10787,,33878,,7347951
3401506 NJ EBT GLOUCESTER CO RD SOC S,5752,,4413,,10165,,2870,,1862,,4732,,961429
3401714 NJ EBT HUDSON,32465,,21639,,54104,,17011,,9462,,26473,,5441423
3401907 NJ EBT HUNTERDON,602,,396,,998,,373,,209,,582,,97180
3402113 NJ EBT MERCER,12708,,4724,,17432,,6300,,2189,,8489,,1699315
3402311 NJ EBT MIDDLESEX,11010,,6551,,17561,,5891,,3128,,9019,,1609147
3402510 NJ EBT MONMOUTH,9002,,6357,,15359,,4647,,2902,,7549,,1355592
3402710 NJ EBT MORRIS,2711,,2350,,5061,,1756,,1305,,3061,,494451
3402910 NJ EBT OCEAN,6597,,10541,,17138,,3410,,3695,,7105,,1569803
3403107 NJ EBT PASSAIC CO BD SOC SERV,23307,,26296,,49603,,12055,,11241,,23296,,4842206
3403306 NJ EBT SALEM,2765,,1814,,4579,,1327,,724,,2051,,409958
3403508 NJ EBT SOMERSET,2403,,2345,,4748,,1350,,1225,,2575,,422821
3403706 NJ EBT SUSSEX,1074,,1128,,2202,,591,,480,,1071,,190116
3403911 NJ EBT UNION,13335,,8152,,21487,,6921,,3599,,10520,,2060820
3404102 NJ EBT WARREN,1926,,1705,,3631,,974,,725,,1699,,346182
3500101 NM EBT BERNALILLO COUNTY,4653,,56680,,61333,,1996,,24359,,26355,,5702684
3500301 NM EBT CATRON COUNTY,17,,287,,304,,6,,126,,132,,26884
3500501 NM EBT CHAVES COUNTY,709,,9089,,9798,,283,,3590,,3873,,803797
3500601 NM EBT CIBOLA COUNTY,314,,4262,,4576,,126,,1491,,1617,,410087
3500701 NM EBT COLFAX COUNTY,95,,1251,,1346,,34,,514,,548,,104307
3500901 NM EBT CURRY COUNTY,353,,6099,,6452,,146,,2266,,2412,,542498
3501101 NM EBT DE BACA COUNTY,26,,175,,201,,9,,85,,94,,14621
3501301 NM EBT DONA ANA COUNTY,2575,,30935,,33510,,873,,11939,,12812,,2985046
3501501 NM EBT EDDY COUNTY,705,,6320,,7025,,277,,2552,,2829,,609682
3501701 NM EBT GRANT COUNTY,428,,3645,,4073,,164,,1536,,1700,,357380
3501901 NM EBT GUADALUPE COUNTY,20,,518,,538,,11,,223,,234,,41339
3502101 NM EBT HARDING COUNTY,2,,45,,47,,1,,21,,22,,3937
3502301 NM EBT HIDALGO COUNTY,38,,600,,638,,18,,252,,270,,50730
3502501 NM EBT LEA COUNTY,530,,5953,,6483,,179,,2283,,2462,,557719
3502701 NM EBT LINCOLN COUNTY,122,,1825,,1947,,54,,769,,823,,167999
3502801 NM EBT LOS ALAMOS COUNTY,5,,102,,107,,2,,48,,50,,9135
3502901 NM EBT LUNA COUNTY,187,,4106,,4293,,67,,1502,,1569,,361264
3503101 NM EBT MCKINLEY COUNTY,152,,2027,,2179,,52,,724,,776,,186005
3503301 NM EBT MORA COUNTY,41,,609,,650,,16,,295,,311,,50404
3503401 NM EBT NAVAJO,40,,17002,,17042,,19,,4669,,4688,,1407626
3503501 NM EBT OTERO COUNTY,330,,4487,,4817,,114,,1740,,1854,,381504
3503701 NM EBT QUAY COUNTY,185,,1214,,1399,,67,,556,,623,,112237
3503901 NM EBT RIO ARRIBA COUNTY,649,,6362,,7011,,255,,2890,,3145,,671483
3504101 NM EBT ROOSEVELT COUNTY,120,,2427,,2547,,38,,924,,962,,207099
3504301 NM EBT SANDOVAL COUNTY,614,,8199,,8813,,217,,2806,,3023,,766404
3504501 NM EBT SAN JUAN COUNTY,98,,10137,,10235,,40,,3130,,3170,,813755
3504701 NM EBT SAN MIGUEL COUNTY,552,,4766,,5318,,235,,2336,,2571,,471075
3504901 NM EBT SANTA FE COUNTY,665,,8238,,8903,,292,,3884,,4176,,880291
3505101 NM EBT SIERRA COUNTY,86,,1487,,1573,,44,,759,,803,,125277
3505301 NM EBT SOCORRO COUNTY,213,,2305,,2518,,91,,1047,,1138,,210139
3505501 NM EBT TAOS COUNTY,144,,3219,,3363,,77,,1463,,1540,,301508
3505701 NM EBT TORRANCE COUNTY,328,,3610,,3938,,117,,1485,,1602,,360152
3505901 NM EBT UNION COUNTY,11,,364,,375,,7,,144,,151,,26375
3506101 NM EBT VALENCIA COUNTY,783,,9358,,10141,,277,,3774,,4051,,895616
3506301 NM EBT ZUNI,9,,2114,,2123,,4,,513,,517,,166497
3600002 NY EBT NEW YORK STATE,964042,,838059,,1802101,,586472,,361963,,948435,,192306978
3700102 NC EBT ALAMANCE CO DSS,1832,,9183,,11015,,1072,,3826,,4898,,998706
3700302 NC EBT ALEXANDER,330,,3046,,3376,,214,,1183,,1397,,292265
3700501 NC EBT ALLEGHANY CO DSS,182,,887,,1069,,136,,362,,498,,84400
3700701 NC EBT ANSON CO DSS,700,,3859,,4559,,453,,1589,,2042,,407148
3700902 NC EBT ASHE,418,,1971,,2389,,320,,766,,1086,,194629
3701104 NC EBT AVERY,230,,962,,1192,,167,,418,,585,,87533
3701302 NC EBT BEAUFORT,886,,5153,,6039,,711,,2091,,2802,,512164
