NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:33 PM,,,,,
Jan 1990,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1807301 IN FSP JASPER CO DPW,227,,855,,1082,,74,,292,,366,,63192
1807501 IN FSP JAY CO DPW,126,,1178,,1304,,44,,387,,431,,66455
1807701 IN FSP JEFFERSON CO DPW,341,,1701,,2042,,114,,603,,717,,116012
1807901 IN FSP JENNINGS CO DPW,212,,1758,,1970,,70,,559,,629,,113519
1808101 IN FSP JOHNSON CO DPW,523,,1915,,2438,,180,,748,,928,,140755
1808301 IN FSP KNOX CO DPW,764,,2699,,3463,,266,,1026,,1292,,185299
1808501 IN FSP KOSCIUSKO CO DPW,221,,1578,,1799,,73,,478,,551,,95016
1808701 IN FSP LAGRANGE CO DPW,73,,524,,597,,24,,156,,180,,30976
1808901 IN FSP LAKE CO DPW,26657,,24153,,50810,,8117,,9989,,18106,,3350036
1809101 IN FSP LA PORTE CO DPW,1995,,4721,,6716,,635,,1742,,2377,,404948
1809301 IN FSP LAWRENCE CO DPW,337,,1948,,2285,,106,,655,,761,,122474
1809501 IN FSP MADISON CO DPW,3101,,5119,,8220,,1006,,1898,,2904,,495559
1809701 IN FSP MARION CO DPW,20691,,29853,,50544,,6199,,11166,,17365,,3257629
1809901 IN FSP MARSHALL CO DPW,182,,892,,1074,,55,,286,,341,,59460
1810101 IN FSP MARTIN CO DPW,188,,531,,719,,55,,215,,270,,42750
1810301 IN FSP MIAMI CO DPW,423,,1709,,2132,,133,,560,,693,,116449
1810501 IN FSP MONROE COUNTY DPW,1259,,3182,,4441,,439,,1257,,1696,,255822
1810701 IN FSP MONTGOMERY COUNTY DFC,222,,914,,1136,,73,,343,,416,,64617
1810901 IN FSP MORGAN CO DPW,457,,2032,,2489,,151,,744,,895,,146792
1811101 IN FSP NEWTON CO DPW,137,,460,,597,,39,,155,,194,,36631
1811301 IN FSP NOBLE CO DPW,161,,718,,879,,53,,247,,300,,45527
1811501 IN FSP OHIO CO DPW,38,,160,,198,,13,,66,,79,,10709
1811701 IN FSP ORANGE CO DPW,209,,1159,,1368,,64,,405,,469,,77732
1811901 IN FSP OWEN CO DPW,3,,1028,,1031,,1,,331,,332,,63140
1812101 IN FSP PARKE CO DPW,191,,759,,950,,63,,270,,333,,52976
1812301 IN FSP PERRY CO DPW,181,,929,,1110,,64,,298,,362,,60447
1812501 IN FSP PIKE CO DPW,167,,817,,984,,57,,304,,361,,52892
1812701 IN FSP PORTER CO DPW,1016,,2028,,3044,,351,,742,,1093,,197162
1812901 IN FSP POSEY CO DPW,339,,1028,,1367,,110,,363,,473,,74232
1813101 IN FSP PULASKI CO DFC,59,,583,,642,,17,,189,,206,,37307
1813301 IN FSP PUTNAM CO DPW,91,,1005,,1096,,30,,328,,358,,58984
1813501 IN FSP RANDOLPH CO DPW,306,,1672,,1978,,100,,551,,651,,106646
1813701 IN FSP RIPLEY CO DPW,223,,1049,,1272,,67,,345,,412,,67533
1813901 IN FSP RUSH CO DPW,148,,583,,731,,47,,190,,237,,38772
1814101 IN FSP ST JOSEPH CO DPW,6879,,6820,,13699,,2248,,2463,,4711,,852803
1814301 IN FSP SCOTT CO DPW,621,,2019,,2640,,203,,675,,878,,84342
1814501 IN FSP SHELBY CO DPW,344,,1194,,1538,,105,,401,,506,,84342
1814701 IN FSP SPENCER CO DPW,131,,688,,819,,44,,228,,272,,44955
1814901 IN FSP STARKE CO DPW,303,,1183,,1486,,93,,382,,475,,87795
1815101 IN FSP STEUBEN CO DPW,70,,748,,818,,23,,236,,259,,45199
1815301 IN FSP SULLIVAN CO DPW,139,,1245,,1384,,43,,419,,462,,73221
1815501 IN FSP SWITZERLAND CO DPW,,,497,,497,,,,153,,153,,24781
1815701 IN FSP TIPPECANOE CO DPW,969,,3186,,4155,,322,,1176,,1498,,233638
1815901 IN FSP TIPTON CO DPW,115,,416,,531,,36,,168,,204,,27625
1816101 IN FSP UNION CO DPW,154,,421,,575,,55,,134,,189,,31346
1816301 IN FSP VANDERBURGH CO DPW,3926,,7537,,11463,,1264,,3094,,4358,,678856
1816501 IN FSP VERMILLION CO DPW,250,,846,,1096,,80,,308,,388,,60268
1816701 IN FSP VIGO CO DPW,1743,,5447,,7190,,558,,1942,,2500,,399794
1816901 IN FSP WABASH CO DPW,295,,939,,1234,,93,,338,,431,,70120
1817101 IN FSP WARREN CO DPW,60,,328,,388,,17,,98,,115,,17819
1817301 IN FSP WARRICK CO DPW,395,,1121,,1516,,127,,357,,484,,87209
1817501 IN FSP WASHINGTON CO DPW,360,,1348,,1708,,116,,427,,543,,93922
1817701 IN FSP WAYNE CO DPW,1813,,4990,,6803,,600,,1883,,2483,,401553
1817901 IN FSP WELLS CO DPW,110,,537,,647,,38,,183,,221,,35714
1818101 IN FSP WHITE CO DPW,155,,500,,655,,44,,175,,219,,39176
1818301 IN FSP WHITLEY CO DPW,54,,282,,336,,14,,109,,123,,19991
1900101 IA FSP ADAIR CO DHS,145,,312,,457,,64,,119,,183,,23115
1900301 IA FSP ADAMS CO DHS,121,,236,,357,,36,,101,,137,,17617
1900501 IA FSP ALLAMAKEE CO DHS,257,,391,,648,,102,,145,,247,,32748
1900701 IA FSP APPANOOSE CO DHS,823,,927,,1750,,290,,415,,705,,95384
1900901 IA FSP AUDUBON CO DHS,102,,223,,325,,32,,76,,108,,15008
1901101 IA FSP BENTON CO DHS,671,,595,,1266,,209,,283,,492,,67606
1901301 IA FSP BLACK HAWK CO DHS,7883,,4332,,12215,,2764,,2393,,5157,,663036
1901501 IA FSP BOONE CO DHS,614,,594,,1208,,226,,258,,484,,63452
1901701 IA FSP BREMER CO DHS,382,,406,,788,,135,,180,,315,,40220
1901901 IA FSP BUCHANAN CO DHS,680,,728,,1408,,231,,316,,547,,74349
1902101 IA FSP BUENA VISTA CO DHS,314,,423,,737,,105,,171,,276,,37523
1902301 IA FSP BUTLER CO DHS,419,,400,,819,,152,,157,,309,,40404
1902501 IA FSP CALHOUN CO DHS,298,,290,,588,,94,,140,,234,,28401
1902701 IA FSP CARROLL CO DHS,423,,437,,860,,164,,185,,349,,42798
1902901 IA FSP CASS CO DHS,467,,356,,823,,174,,142,,316,,41829
1903101 IA FSP CEDAR CO DHS,437,,377,,814,,141,,175,,316,,43534
1903301 IA FSP CERRO GORDO CO DHS,1599,,1155,,2754,,612,,594,,1206,,144499
1903501 IA FSP CHEROKEE CO DHS,204,,287,,491,,73,,128,,201,,24447
1903701 IA FSP CHICKASAW CO DHS,189,,379,,568,,68,,148,,216,,27746
1903901 IA FSP CLARKE CO DHS,298,,377,,675,,111,,134,,245,,35915
1904101 IA FSP CLAY CO DHS,395,,531,,926,,164,,235,,399,,45421
1904301 IA FSP CLAYTON CO DHS,334,,567,,901,,121,,203,,324,,44203
1904501 IA FSP CLINTON CO DHS,2617,,1553,,4170,,948,,745,,1693,,239290
1904701 IA FSP CRAWFORD CO DHS,484,,488,,972,,177,,209,,386,,49352
1904901 IA FSP DALLAS CO DHS,784,,607,,1391,,287,,269,,556,,77285
1905101 IA FSP DAVIS CO DHS,319,,348,,667,,111,,161,,272,,36690
1905301 IA FSP DECATUR CO DHS,381,,525,,906,,175,,210,,385,,44738
1905501 IA FSP DELAWARE CO DHS,489,,600,,1089,,158,,240,,398,,52875
1905701 IA FSP DES MOINES CO DHS,1921,,1390,,3311,,669,,633,,1302,,182776
1905901 IA FSP DICKINSON CO DHS,286,,336,,622,,109,,147,,256,,31211
1906101 IA FSP DUBUQUE CO DHS,2621,,2031,,4652,,952,,962,,1914,,243308
1906301 IA FSP EMMET CO DHS,400,,459,,859,,133,,189,,322,,45074
1906501 IA FSP FAYETTE CO DHS,635,,862,,1497,,225,,344,,569,,72355
1906701 IA FSP FLOYD CO DHS,595,,690,,1285,,206,,272,,478,,61543
1906901 IA FSP FRANKLIN CO DHS,273,,296,,569,,98,,125,,223,,29893
1907101 IA FSP FREMONT CO DHS,183,,330,,513,,65,,142,,207,,25242
1907301 IA FSP GREENE CO DHS,219,,282,,501,,80,,117,,197,,24548
1907501 IA FSP GRUNDY CO DHS,197,,180,,377,,71,,74,,145,,18727
1907701 IA FSP GUTHRIE CO DHS,260,,387,,647,,83,,162,,245,,31259
1907901 IA FSP HAMILTON CO DHS,361,,393,,754,,141,,175,,316,,37845
1908101 IA FSP HANCOCK CO DHS,198,,366,,564,,70,,143,,213,,26925
1908301 IA FSP HARDIN CO DHS,467,,513,,980,,176,,220,,396,,48085
1908501 IA FSP HARRISON CO DHS,527,,643,,1170,,193,,240,,433,,57310
1908701 IA FSP HENRY CO DHS,454,,428,,882,,164,,184,,348,,45416
1908901 IA FSP HOWARD CO DHS,212,,364,,576,,85,,148,,233,,27438
1909101 IA FSP HUMBOLDT CO DHS,286,,274,,560,,120,,122,,242,,24764
1909301 IA FSP IDA CO DHS,67,,200,,267,,31,,73,,104,,11512
1909501 IA FSP IOWA CO DHS,189,,207,,396,,71,,82,,153,,20739
1909701 IA FSP JACKSON CO DHS,656,,798,,1454,,236,,297,,533,,74594
1909901 IA FSP JASPER CO DHS,767,,804,,1571,,296,,341,,637,,81431
1910101 IA FSP JEFFERSON CO DHS,596,,560,,1156,,212,,288,,500,,63439
1910301 IA FSP JOHNSON CO DHS,1234,,917,,2151,,485,,458,,943,,116644
1910501 IA FSP JONES CO DHS,486,,406,,892,,171,,168,,339,,45756
1910701 IA FSP KEOKUK CO DHS,479,,432,,911,,157,,169,,326,,48840
1910901 IA FSP KOSSUTH CO DHS,303,,458,,761,,115,,184,,299,,36188
1911102 IA FSP LEE CO DHS,1821,,1239,,3060,,677,,562,,1239,,167022
1911301 IA FSP LINN CO DHS,5555,,3654,,9209,,2009,,1935,,3944,,519124
1911501 IA FSP LOUISA CO DHS,390,,328,,718,,125,,134,,259,,38671
1911701 IA FSP LUCAS CO DHS,430,,317,,747,,169,,148,,317,,39664
1911901 IA FSP LYON CO DHS,135,,299,,434,,40,,95,,135,,18765
1912101 IA FSP MADISON CO DHS,309,,260,,569,,114,,104,,218,,29377
1912301 IA FSP MAHASKA CO DHS,810,,839,,1649,,297,,368,,665,,86570
1912501 IA FSP MARION CO DHS,673,,674,,1347,,244,,273,,517,,72180
1912701 IA FSP MARSHALL CO DHS,1501,,984,,2485,,551,,497,,1048,,137979
1912901 IA FSP MILLS CO DHS,366,,338,,704,,132,,128,,260,,36517
1913101 IA FSP MITCHELL CO DHS,133,,277,,410,,44,,117,,161,,18710
1913301 IA FSP MONONA CO DHS,401,,428,,829,,152,,153,,305,,39127
1913501 IA FSP MONROE CO DHS,391,,428,,819,,134,,191,,325,,42832
1913701 IA FSP MONTGOMERY CO DHS,395,,247,,642,,157,,108,,265,,32142
1913901 IA FSP MUSCATINE CO DHS,2063,,1204,,3267,,678,,519,,1197,,180091
1914101 IA FSP O BRIEN CO DHS,192,,249,,441,,62,,123,,185,,21131
1914301 IA FSP OSCEOLA CO DHS,91,,158,,249,,32,,61,,93,,11322
1914501 IA FSP PAGE CO DHS,682,,610,,1292,,251,,255,,506,,64330
1914701 IA FSP PALO ALTO CO DHS,263,,392,,655,,110,,153,,263,,30181
1914901 IA FSP PLYMOUTH CO DHS,275,,440,,715,,95,,167,,262,,33263
1915101 IA FSP POCAHONTAS CO DHS,150,,253,,403,,55,,113,,168,,20518
1915301 IA FSP POLK CO DHS,14501,,7471,,21972,,5320,,3742,,9062,,1275374
1915501 IA FSP POTTAWATTAMIE CO DHS,4157,,2301,,6458,,1496,,930,,2426,,364774
1915701 IA FSP POWESHIEK CO DHS,361,,336,,697,,134,,147,,281,,37407
1915901 IA FSP RINGGOLD CO DHS,161,,314,,475,,66,,111,,177,,23104
1916101 IA FSP SAC CO DHS,217,,385,,602,,78,,134,,212,,27364
1916301 IA FSP SCOTT CO DHS,9625,,4281,,13906,,3277,,2084,,5361,,825091
1916501 IA FSP SHELBY CO DHS,233,,284,,517,,82,,107,,189,,25190
1916701 IA FSP SIOUX CO DHS,273,,533,,806,,101,,167,,268,,35656
1916901 IA FSP STORY CO DHS,948,,906,,1854,,369,,495,,864,,102897
1917101 IA FSP TAMA CO DHS,464,,414,,878,,169,,168,,337,,48317
1917301 IA FSP TAYLOR CO DHS,239,,290,,529,,79,,106,,185,,23466
1917501 IA FSP UNION CO DHS,581,,519,,1100,,216,,220,,436,,55665
1917701 IA FSP VAN BUREN CO DHS,225,,358,,583,,78,,129,,207,,29172
1917901 IA FSP WAPELLO CO DHS,2377,,1625,,4002,,891,,806,,1697,,215830
1918101 IA FSP WARREN CO DHS,869,,619,,1488,,335,,274,,609,,81661
1918301 IA FSP WASHINGTON CO DHS,456,,441,,897,,161,,168,,329,,47091
1918501 IA FSP WAYNE CO DHS,262,,395,,657,,96,,142,,238,,32810
1918701 IA FSP WEBSTER CO DHS,1958,,1516,,3474,,720,,766,,1486,,187983
1918901 IA FSP WINNEBAGO CO DHS,237,,198,,435,,94,,85,,179,,21428
1919101 IA FSP WINNESHIEK CO DHS,299,,420,,719,,115,,165,,280,,35850
1919301 IA FSP WOODBURY CO DHS,4552,,2832,,7384,,1593,,1176,,2769,,386389
1919501 IA FSP WORTH CO DHS,224,,205,,429,,89,,102,,191,,22231
1919701 IA FSP WRIGHT CO DHS,378,,326,,704,,137,,155,,292,,39670
2000101 KS FSP ALLEN,875,,540,,1415,,302,,206,,508,,75669
2000301 KS FSP ANDERSON,198,,160,,358,,79,,59,,138,,18741
2000501 KS FSP ATCHISON,888,,448,,1336,,310,,171,,481,,75034
2000701 KS FSP BARBER,44,,70,,114,,19,,30,,49,,5426
2000901 KS FSP BARTON,1265,,834,,2099,,457,,338,,795,,116652
2001101 KS FSP BOURBON,795,,525,,1320,,307,,213,,520,,70823
2001301 KS FSP BROWN,628,,440,,1068,,231,,166,,397,,58293
2001501 KS FSP BUTLER,1409,,901,,2310,,514,,366,,880,,129493
2001701 KS FSP CHASE,83,,110,,193,,36,,44,,80,,9373
2001901 KS FSP CHAUTAUQUA,290,,277,,567,,99,,105,,204,,29683
2002101 KS FSP CHEROKEE,1838,,842,,2680,,675,,319,,994,,156891
2002301 KS FSP CHEYENNE,33,,30,,63,,17,,10,,27,,3048
2002501 KS FSP CLARK,55,,66,,121,,18,,28,,46,,6314
2002701 KS FSP CLAY,211,,265,,476,,93,,85,,178,,23866
2002901 KS FSP CLOUD,263,,208,,471,,105,,79,,184,,23894
2003101 KS FSP COFFEY,225,,211,,436,,85,,79,,164,,21957
2003301 KS FSP COMANCHE,30,,37,,67,,12,,15,,27,,3395
2003501 KS FSP COWLEY,1822,,1034,,2856,,701,,427,,1128,,165341
2003701 KS FSP CRAWFORD,2203,,1121,,3324,,859,,455,,1314,,184594
2003901 KS FSP DECATUR,49,,36,,85,,24,,17,,41,,4487
2004101 KS FSP DICKINSON,500,,541,,1041,,200,,208,,408,,53982
2004301 KS FSP DONIPHAN,359,,300,,659,,128,,119,,247,,34241
2004501 KS FSP DOUGLAS,1873,,964,,2837,,743,,414,,1157,,154281
2004701 KS FSP EDWARDS,74,,94,,168,,31,,29,,60,,7756
2004901 KS FSP ELK,144,,143,,287,,69,,46,,115,,15498
2005101 KS FSP ELLIS,538,,507,,1045,,264,,223,,487,,48196
2005301 KS FSP ELLSWORTH,88,,98,,186,,41,,37,,78,,8615
2005501 KS FSP FINNEY,1250,,1006,,2256,,415,,301,,716,,118555
2005701 KS FSP FORD,998,,750,,1748,,361,,300,,661,,92871
2005901 KS FSP FRANKLIN,1028,,779,,1807,,389,,274,,663,,96702
2006101 KS FSP GEARY,1691,,1590,,3281,,626,,493,,1119,,178368
2006301 KS FSP GOVE,5,,25,,30,,3,,10,,13,,1473
2006501 KS FSP GRAHAM,104,,88,,192,,48,,33,,81,,9062
2006701 KS FSP GRANT,260,,259,,519,,71,,75,,146,,24972
2006901 KS FSP GRAY,73,,53,,126,,27,,18,,45,,7539
2007101 KS FSP GREELEY,13,,62,,75,,8,,17,,25,,3789
2007301 KS FSP GREENWOOD,392,,188,,580,,160,,87,,247,,32919
2007501 KS FSP HAMILTON,36,,44,,80,,18,,14,,32,,4063
2007701 KS FSP HARPER,197,,158,,355,,79,,68,,147,,20522
2007901 KS FSP HARVEY,832,,464,,1296,,346,,193,,539,,72465
2008101 KS FSP HASKELL,80,,41,,121,,27,,16,,43,,5714
2008301 KS FSP HODGEMAN,31,,33,,64,,12,,12,,24,,3153
2008501 KS FSP JACKSON,344,,327,,671,,125,,100,,225,,35744
2008701 KS FSP JEFFERSON,343,,265,,608,,133,,86,,219,,32742
2008901 KS FSP JEWELL,56,,101,,157,,26,,36,,62,,6964
2009101 KS FSP JOHNSON,2796,,1429,,4225,,1121,,579,,1700,,238520
2009301 KS FSP KEARNY,136,,91,,227,,41,,28,,69,,11064
2009501 KS FSP KINGMAN,207,,186,,393,,76,,68,,144,,22624
2009701 KS FSP KIOWA,70,,73,,143,,28,,29,,57,,7924
2009901 KS FSP LABETTE,1298,,771,,2069,,516,,299,,815,,111670
2010101 KS FSP LANE,42,,31,,73,,17,,10,,27,,3934
2010301 KS FSP LEAVENWORTH,2002,,993,,2995,,761,,396,,1157,,179136
2010501 KS FSP LINCOLN,59,,79,,138,,31,,30,,61,,6327
2010701 KS FSP LINN,346,,346,,692,,128,,105,,233,,36319
2010901 KS FSP LOGAN,47,,70,,117,,20,,24,,44,,5781
2011101 KS FSP LYON,1223,,794,,2017,,456,,322,,778,,113675
2011301 KS FSP MCPHERSON,220,,181,,401,,84,,65,,149,,21905
2011501 KS FSP MARION,246,,259,,505,,94,,106,,200,,24901
2011701 KS FSP MARSHALL,418,,333,,751,,164,,134,,298,,43679
2011901 KS FSP MEADE,53,,59,,112,,22,,23,,45,,4599
2012101 KS FSP MIAMI,692,,438,,1130,,262,,172,,434,,63509
2012301 KS FSP MITCHELL,78,,174,,252,,40,,57,,97,,11790
2012501 KS FSP MONTGOMERY,2657,,1150,,3807,,1013,,510,,1523,,210543
2012701 KS FSP MORRIS,226,,188,,414,,84,,68,,152,,22053
2012901 KS FSP MORTON,101,,80,,181,,39,,29,,68,,9882
2013101 KS FSP NEMAHA,145,,126,,271,,69,,46,,115,,11491
2013301 KS FSP NEOSHO,748,,626,,1374,,290,,241,,531,,71445
2013501 KS FSP NESS,34,,27,,61,,13,,9,,22,,3369
2013701 KS FSP NORTON,78,,95,,173,,32,,41,,73,,8455
2013901 KS FSP OSAGE,408,,323,,731,,154,,112,,266,,89705
2014101 KS FSP OSBORNE,87,,101,,188,,42,,41,,83,,9232
2014301 KS FSP OTTAWA,175,,172,,347,,70,,56,,126,,15132
2014501 KS FSP PAWNEE,152,,178,,330,,71,,71,,142,,18076
2014701 KS FSP PHILLIPS,105,,66,,171,,46,,29,,75,,8544
2014901 KS FSP POTTAWATOMIE,257,,413,,670,,96,,126,,222,,32479
2015101 KS FSP PRATT,240,,150,,390,,93,,74,,167,,20793
2015301 KS FSP RAWLINS,31,,38,,69,,23,,19,,42,,3489
2015501 KS FSP RENO,2851,,1311,,4162,,1100,,545,,1645,,236089
2015701 KS FSP REPUBLIC,81,,148,,229,,35,,46,,81,,11479
2015901 KS FSP RICE,579,,205,,784,,203,,82,,285,,46471
2016101 KS FSP RILEY,1251,,848,,2099,,484,,335,,819,,116869
2016301 KS FSP ROOKS,143,,100,,243,,59,,41,,100,,13298
2016501 KS FSP RUSH,93,,74,,167,,33,,29,,62,,7464
2016701 KS FSP RUSSELL,175,,163,,338,,77,,70,,147,,16411
2016901 KS FSP SALINE,1542,,1095,,2637,,612,,429,,1041,,144418
2017101 KS FSP SCOTT,81,,135,,216,,32,,36,,68,,10490
2017301 KS FSP Sedgwick County,22090,,7120,,29210,,8203,,3155,,11358,,1758182
2017501 KS FSP SEWARD,1158,,640,,1798,,402,,240,,642,,104146
2017701 KS FSP SHAWNEE,8252,,3376,,11628,,3182,,1400,,4582,,685163
2017901 KS FSP SHERIDAN,28,,36,,64,,12,,15,,27,,3116
2018101 KS FSP SHERMAN,401,,186,,587,,125,,75,,200,,30850
2018301 KS FSP SMITH,70,,100,,170,,39,,40,,79,,8022
2018501 KS FSP STAFFORD,134,,138,,272,,53,,50,,103,,14033
2018701 KS FSP STANTON,52,,62,,114,,18,,21,,39,,6157
2018901 KS FSP STEVENS,139,,97,,236,,45,,29,,74,,12138
2019101 KS FSP SUMNER,665,,494,,1159,,270,,209,,479,,63304
2019301 KS FSP THOMAS,169,,185,,354,,56,,61,,117,,19107
2019501 KS FSP TREGO,56,,50,,106,,20,,21,,41,,4933
2019701 KS FSP WABAUNSEE,135,,117,,252,,45,,35,,80,,13009
2019901 KS FSP WALLACE,24,,18,,42,,11,,8,,19,,2223
2020101 KS FSP WASHINGTON,112,,142,,254,,52,,59,,111,,11318
2020301 KS FSP WICHITA,92,,37,,129,,35,,17,,52,,6988
2020501 KS FSP WILSON,505,,389,,894,,195,,139,,334,,50117
2020701 KS FSP WOODSON,158,,76,,234,,56,,32,,88,,12506
2020902 KS FSP WYANDOTTE,12738,,3747,,16485,,4482,,1489,,5971,,939867
2100101 KY FSP ADAIR,280,,1722,,2002,,98,,672,,770,,111142
2100301 KY FSP ALLEN,249,,1510,,1759,,130,,529,,659,,97899
2100501 KY FSP ANDERSON,142,,647,,789,,46,,262,,308,,47125
2100701 KY FSP BALLARD,142,,664,,806,,53,,292,,345,,47430
2100901 KY FSP BARREN,680,,2868,,3548,,234,,1120,,1354,,192649
2101101 KY FSP BATH,180,,1970,,2150,,60,,684,,744,,127864
2101301 KY FSP BELL,1336,,6426,,7762,,454,,2134,,2588,,468662
2101501 KY FSP BOONE,569,,1949,,2518,,204,,746,,950,,155401
2101701 KY FSP BOURBON,363,,1303,,1666,,126,,484,,610,,100146
2101901 KY FSP BOYD,1222,,4127,,5349,,449,,1597,,2046,,333491
2102101 KY FSP BOYLE,553,,1785,,2338,,186,,713,,899,,140430
2102301 KY FSP BRACKEN,153,,792,,945,,53,,288,,341,,57056
2102501 KY FSP BREATHITT,958,,4881,,5839,,345,,1767,,2112,,357250
2102701 KY FSP BRECKINRIDGE,466,,2464,,2930,,200,,894,,1094,,173228
2102901 KY FSP BULLITT,702,,3105,,3807,,267,,1091,,1358,,234822
2103101 KY FSP BUTLER,160,,1545,,1705,,57,,574,,631,,93350
2103301 KY FSP CALDWELL,310,,1324,,1634,,95,,528,,623,,91886
2103501 KY FSP CALLOWAY,372,,1771,,2143,,145,,744,,889,,128873
2103701 KY FSP CAMPBELL,1973,,3743,,5716,,654,,1486,,2140,,363057
2103901 KY FSP CARLISLE,102,,429,,531,,38,,197,,235,,27115
2104101 KY FSP CARROLL,307,,1470,,1777,,107,,575,,682,,113745
2104301 KY FSP CARTER,621,,4612,,5233,,205,,1519,,1724,,309951
2104501 KY FSP CASEY,279,,2014,,2293,,92,,763,,855,,121414
2104701 KY FSP CHRISTIAN,2032,,5157,,7189,,635,,1905,,2540,,423698
2104901 KY FSP CLARK,773,,2513,,3286,,277,,971,,1248,,198751
2105101 KY FSP CLAY,718,,8007,,8725,,246,,2565,,2811,,507758
2105301 KY FSP CLINTON,244,,2282,,2526,,91,,840,,931,,139028
2105501 KY FSP CRITTENDEN,84,,1031,,1115,,29,,403,,432,,64812
2105701 KY FSP CUMBERLAND,182,,1253,,1435,,70,,489,,559,,79590
2105901 KY FSP DAVIESS,2170,,6526,,8696,,777,,2619,,3396,,547252
2106101 KY FSP EDMONSON,224,,1634,,1858,,85,,622,,707,,108116
2106301 KY FSP ELLIOTT,281,,1819,,2100,,99,,605,,704,,122593
2106501 KY FSP ESTILL,544,,3238,,3782,,195,,1171,,1366,,233641
2106703 KY FSP FAYETTE,5110,,9234,,14344,,1673,,3858,,5531,,923856
2106901 KY FSP FLEMING,181,,1373,,1554,,63,,492,,555,,86161
2107101 KY FSP FLOYD,1818,,8276,,10094,,612,,2708,,3320,,640205
2107301 KY FSP FRANKLIN,722,,1911,,2633,,268,,772,,1040,,166300
2107501 KY FSP FULTON,365,,1315,,1680,,128,,561,,689,,91643
2107701 KY FSP GALLATIN,98,,473,,571,,35,,179,,214,,33678
2107901 KY FSP GARRARD,172,,1078,,1250,,65,,388,,453,,74160
2108101 KY FSP GRANT,239,,1372,,1611,,83,,497,,580,,96204
2108301 KY FSP GRAVES,689,,2429,,3118,,235,,1007,,1242,,183578
2108501 KY FSP GRAYSON,383,,2763,,3146,,127,,1077,,1204,,185907
2108701 KY FSP GREEN,137,,1029,,1166,,49,,423,,472,,62920
2108901 KY FSP GREENUP,540,,3132,,3672,,198,,1072,,1270,,225089
2109101 KY FSP HANCOCK,86,,751,,837,,33,,257,,290,,51522
2109301 KY FSP HARDIN,1227,,4905,,6132,,414,,1687,,2101,,370151
2109501 KY FSP HARLAN,1500,,7474,,8974,,516,,2586,,3102,,572453
2109701 KY FSP HARRISON,342,,1335,,1677,,109,,519,,628,,98684
2109901 KY FSP HART,420,,2500,,2920,,170,,910,,1080,,169361
2110101 KY FSP HENDERSON,1091,,3644,,4735,,383,,1495,,1878,,294847
2110301 KY FSP HENRY,291,,1276,,1567,,98,,460,,558,,92940
2110501 KY FSP HICKMAN,168,,544,,712,,59,,238,,297,,40859
2110701 KY FSP HOPKINS,983,,4362,,5345,,333,,1648,,1981,,324375
2110901 KY FSP JACKSON,478,,3180,,3658,,162,,1135,,1297,,216222
2111103 KY FSP JEFFERSON,22535,,38119,,60654,,7379,,16552,,23931,,3893832
2111301 KY FSP JESSAMINE,408,,1777,,2185,,143,,676,,819,,134789
2111501 KY FSP JOHNSON,662,,5018,,5680,,232,,1655,,1887,,344055
2111703 KY FSP KENTON,3290,,6364,,9654,,1121,,2560,,3681,,625166
2111901 KY FSP KNOTT,891,,4894,,5785,,301,,1638,,1939,,362054
2112101 KY FSP KNOX,1938,,8128,,10066,,653,,2879,,3532,,649517
2112301 KY FSP LARUE,201,,1178,,1379,,73,,482,,555,,82854
2112501 KY FSP LAUREL,1375,,6627,,8002,,455,,2205,,2660,,495098
2112701 KY FSP LAWRENCE,466,,3524,,3990,,153,,1169,,1322,,248755
2112901 KY FSP LEE,441,,2238,,2679,,153,,801,,954,,161670
2113101 KY FSP LESLIE,741,,3874,,4615,,284,,1424,,1708,,304007
2113301 KY FSP LETCHER,930,,5660,,6590,,325,,1909,,2234,,423497
2113501 KY FSP LEWIS,210,,2188,,2398,,72,,712,,784,,134271
2113701 KY FSP LINCOLN,349,,2924,,3273,,125,,1023,,1148,,200824
2113901 KY FSP LIVINGSTON,137,,776,,913,,45,,320,,365,,53395
2114101 KY FSP LOGAN,489,,2059,,2548,,169,,851,,1020,,149201
2114301 KY FSP LYON,76,,441,,517,,28,,184,,212,,30381
2114501 KY FSP MCCRACKEN,2038,,4709,,6747,,722,,2167,,2889,,427119
2114701 KY FSP MCCREARY,957,,5671,,6628,,313,,1874,,2187,,400272
2114901 KY FSP MCLEAN,81,,876,,957,,29,,321,,350,,52048
2115101 KY FSP MADISON,1084,,4419,,5503,,389,,1716,,2105,,339988
2115301 KY FSP MAGOFFIN,612,,4322,,4934,,219,,1413,,1632,,299062
2115501 KY FSP MARION,529,,2113,,2642,,180,,766,,946,,156729
2115701 KY FSP MARSHALL,378,,1906,,2284,,138,,775,,913,,141053
2115901 KY FSP MARTIN,617,,3315,,3932,,212,,1166,,1378,,252834
2116101 KY FSP MASON,461,,1697,,2158,,152,,697,,849,,127045
