NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:34 PM,,,,,
Jul 1990,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
2815701 MS FSP WILKINSON CO DPW,1315,,1960,,3275,,357,,830,,1187,,181064
2815901 MS FSP WINSTON CO DPW,1545,,3078,,4623,,397,,1351,,1748,,249045
2816101 MS FSP YALOBUSHA CO DPW,640,,2473,,3113,,176,,1040,,1216,,161347
2816301 MS FSP YAZOO CO DPW,3529,,5377,,8906,,841,,2211,,3052,,498251
2900101 MO FSP ADAIR,516,,1259,,1775,,168,,535,,703,,95802
2900301 MO FSP ANDREW,240,,569,,809,,75,,219,,294,,43465
2900501 MO FSP ATCHISON,61,,390,,451,,21,,146,,167,,23884
2900701 MO FSP AUDRAIN,624,,1028,,1652,,212,,443,,655,,93296
2900901 MO FSP BARRY,809,,1546,,2355,,275,,597,,872,,133862
2901101 MO FSP BARTON,250,,655,,905,,98,,246,,344,,47521
2901301 MO FSP BATES,479,,1032,,1511,,152,,385,,537,,82140
2901501 MO FSP BENTON,493,,903,,1396,,165,,373,,538,,79597
2901701 MO FSP BOLLINGER,262,,744,,1006,,71,,307,,378,,49643
2901901 MO FSP BOONE,2657,,4029,,6686,,907,,1872,,2779,,410970
2902101 MO FSP BUCHANAN,3361,,5087,,8448,,1093,,2086,,3179,,498937
2902301 MO FSP BUTLER,2234,,4385,,6619,,705,,1999,,2704,,356410
2902501 MO FSP CALDWELL,197,,456,,653,,67,,172,,239,,32542
2902701 MO FSP CALLAWAY,694,,1508,,2202,,231,,598,,829,,125172
2902901 MO FSP CAMDEN,456,,1260,,1716,,154,,498,,652,,97793
2903101 MO FSP CAPE GIRARDEAU,1415,,2641,,4056,,473,,1205,,1678,,235646
2903301 MO FSP CARROLL,376,,704,,1080,,121,,289,,410,,58665
2903501 MO FSP CARTER,414,,836,,1250,,132,,343,,475,,69408
2903701 MO FSP CASS,1058,,2087,,3145,,330,,766,,1096,,187157
2903901 MO FSP CEDAR,456,,958,,1414,,165,,384,,549,,75455
2904101 MO FSP CHARITON CO WO,167,,451,,618,,53,,198,,251,,31837
2904301 MO FSP CHRISTIAN,571,,1394,,1965,,195,,503,,698,,106670
2904501 MO FSP CLARK,200,,520,,720,,60,,212,,272,,40683
2904701 MO FSP CLAY,1737,,3494,,5231,,619,,1430,,2049,,306773
2904901 MO FSP CLINTON,328,,518,,846,,104,,210,,314,,46691
2905101 MO FSP COLE,1104,,1731,,2835,,378,,771,,1149,,165312
2905301 MO FSP COOPER,288,,694,,982,,98,,291,,389,,53301
2905501 MO FSP CRAWFORD,718,,1396,,2114,,239,,519,,758,,120672
2905701 MO FSP DADE,167,,436,,603,,52,,183,,235,,31358
2905901 MO FSP DALLAS,326,,845,,1171,,114,,345,,459,,66482
2906101 MO FSP DAVIESS CO WO,186,,472,,658,,55,,183,,238,,35039
2906301 MO FSP DEKALB CO WO,130,,376,,506,,40,,136,,176,,26456
2906501 MO FSP DENT,474,,1284,,1758,,148,,518,,666,,93531
2906701 MO FSP DOUGLAS,418,,1104,,1522,,125,,465,,590,,80510
2906901 MO FSP DUNKLIN,3464,,4622,,8086,,1106,,2206,,3312,,425753
2907101 MO FSP FRANKLIN,1486,,2790,,4276,,466,,1024,,1490,,246864
2907301 MO FSP GASCONADE,160,,455,,615,,54,,186,,240,,31140
2907501 MO FSP GENTRY,68,,393,,461,,21,,166,,187,,21724
2907701 MO FSP GREENE,5133,,8873,,14006,,1808,,3974,,5782,,829281
2907901 MO FSP GRUNDY,275,,744,,1019,,89,,339,,428,,50724
2908101 MO FSP HARRISON,196,,716,,912,,70,,329,,399,,45263
2908301 MO FSP HENRY,815,,1466,,2281,,288,,599,,887,,126462
2908501 MO FSP HICKORY CO WO,176,,588,,764,,58,,246,,304,,39443
2908701 MO FSP HOLT,87,,358,,445,,25,,152,,177,,21736
2908901 MO FSP HOWARD,188,,504,,692,,67,,239,,306,,34765
2909101 MO FSP HOWELL,1376,,2944,,4320,,420,,1220,,1640,,230137
2909301 MO FSP IRON CO FAMILY SVCS,580,,1068,,1648,,171,,404,,575,,89871
2909503 MO FSP JACKSON CO DPW,28158,,32236,,60394,,9041,,14438,,23479,,3820286
2909701 MO FSP JASPER,3178,,5221,,8399,,1060,,2248,,3308,,474944
2909901 MO FSP JEFFERSON,3109,,4498,,7607,,1109,,1662,,2771,,470076
2910101 MO FSP JOHNSON,883,,1491,,2374,,315,,588,,903,,135498
2910301 MO FSP KNOX,89,,348,,437,,27,,139,,166,,21411
2910501 MO FSP LACLEDE,533,,1572,,2105,,176,,594,,770,,113863
2910701 MO FSP LAFAYETTE,700,,1432,,2132,,223,,538,,761,,130525
2910901 MO FSP LAWRENCE,669,,1526,,2195,,216,,613,,829,,117970
2911101 MO FSP LEWIS CO WO,223,,544,,767,,84,,209,,293,,42136
2911301 MO FSP LINCOLN,551,,1039,,1590,,173,,395,,568,,92901
2911501 MO FSP LINN,288,,852,,1140,,88,,374,,462,,57214
2911701 MO FSP LIVINGSTON,275,,842,,1117,,103,,368,,471,,56555
2911901 MO FSP MCDONALD,526,,1566,,2092,,160,,606,,766,,113106
2912101 MO FSP MACON,173,,647,,820,,60,,267,,327,,40800
2912301 MO FSP MADISON,486,,973,,1459,,148,,384,,532,,77638
2912501 MO FSP MARIES,162,,412,,574,,51,,167,,218,,31302
2912701 MO FSP MARION,1068,,1788,,2856,,334,,747,,1081,,162517
2912901 MO FSP MERCER CO WO,77,,298,,375,,23,,114,,137,,20032
2913101 MO FSP MILLER,536,,1583,,2119,,163,,598,,761,,111887
2913301 MO FSP MISSISSIPPI,1652,,2307,,3959,,545,,1060,,1605,,212112
2913501 MO FSP MONITEAU,88,,447,,535,,34,,173,,207,,25452
2913701 MO FSP MONROE CO FAMILY SVCS,82,,405,,487,,27,,152,,179,,22433
2913901 MO FSP MONTGOMERY,251,,631,,882,,88,,217,,305,,48259
2914101 MO FSP MORGAN,375,,1019,,1394,,145,,367,,512,,77571
2914301 MO FSP NEW MADRID,1926,,2709,,4635,,619,,1155,,1774,,240288
2914501 MO FSP NEWTON,956,,2207,,3163,,318,,841,,1159,,177268
2914701 MO FSP NODAWAY,289,,842,,1131,,93,,347,,440,,55812
2914901 MO FSP OREGON CO FAMILY SVCS,324,,1202,,1526,,100,,511,,611,,76501
2915101 MO FSP OSAGE,46,,290,,336,,12,,127,,139,,16882
2915301 MO FSP OZARK,375,,865,,1240,,115,,373,,488,,65077
2915501 MO FSP PEMISCOT,3122,,3713,,6835,,912,,1591,,2503,,345690
2915701 MO FSP PERRY,292,,566,,858,,107,,259,,366,,45537
2915901 MO FSP PETTIS,1102,,2160,,3262,,392,,930,,1322,,179267
2916101 MO FSP PHELPS,995,,1831,,2826,,322,,744,,1066,,157285
2916301 MO FSP PIKE,452,,1042,,1494,,121,,394,,515,,81887
2916501 MO FSP PLATTE,464,,1104,,1568,,164,,420,,584,,99731
2916701 MO FSP POLK,481,,1299,,1780,,158,,463,,621,,100970
2916901 MO FSP PULASKI,812,,2353,,3165,,265,,853,,1118,,171338
2917101 MO FSP PUTNAM,104,,243,,347,,31,,99,,130,,18354
2917301 MO FSP RALLS CO WO,197,,424,,621,,68,,146,,214,,32481
2917501 MO FSP RANDOLPH,803,,1445,,2248,,271,,594,,865,,130499
2917701 MO FSP RAY,443,,909,,1352,,139,,344,,483,,75810
2917901 MO FSP REYNOLDS,375,,832,,1207,,127,,347,,474,,62456
2918101 MO FSP RIPLEY,999,,1845,,2844,,285,,756,,1041,,157374
2918301 MO FSP ST CHARLES,2647,,3457,,6104,,856,,1378,,2234,,382697
2918501 MO FSP ST CLAIR,249,,861,,1110,,83,,356,,439,,55791
2918701 MO FSP ST FRANCOIS,2067,,3518,,5585,,656,,1428,,2084,,331555
2918901 MO FSP ST LOUIS CO FAMILY SVC,18760,,16237,,34997,,6461,,7158,,13619,,2276063
2919301 MO FSP STE GENEVIEVE,301,,582,,883,,96,,231,,327,,48333
2919501 MO FSP SALINE,543,,1280,,1823,,202,,487,,689,,93594
2919701 MO FSP SCHUYLER CO FAMILY SVCS,107,,312,,419,,30,,138,,168,,20913
2919901 MO FSP SCOTLAND,188,,299,,487,,65,,133,,198,,23794
2920101 MO FSP SCOTT,2327,,3426,,5753,,744,,1532,,2276,,317706
2920301 MO FSP SHANNON,484,,1156,,1640,,146,,427,,573,,86717
2920501 MO FSP SHELBY,170,,472,,642,,55,,204,,259,,32485
2920701 MO FSP STODDARD,1247,,2340,,3587,,481,,1093,,1574,,182848
2920901 MO FSP STONE,300,,1068,,1368,,95,,395,,490,,72946
2921101 MO FSP SULLIVAN CO WD,194,,358,,552,,67,,164,,231,,28197
2921301 MO FSP TANEY,221,,1006,,1227,,75,,397,,472,,61530
2921501 MO FSP TEXAS,725,,1673,,2398,,222,,627,,849,,128547
2921701 MO FSP VERNON,526,,1273,,1799,,179,,506,,685,,97244
2921901 MO FSP WARREN,255,,528,,783,,95,,201,,296,,47339
2922101 MO FSP WASHINGTON,1775,,2643,,4418,,506,,1018,,1524,,256814
2922301 MO FSP WAYNE,713,,1255,,1968,,239,,526,,765,,100680
2922501 MO FSP WEBSTER,383,,1082,,1465,,119,,443,,562,,76239
2922701 MO FSP WORTH,33,,230,,263,,10,,84,,94,,12049
2922901 MO FSP WRIGHT,626,,1609,,2235,,198,,646,,844,,116826
2951002 MO FSP CITY OF ST LOUIS,50414,,43019,,93433,,15849,,20752,,36601,,6040835
3000101 MT FSP BEAVERHEAD CO DPW,247,,272,,519,,75,,135,,210,,29740
3000302 MT FSP BIG HORN,1301,,1336,,2637,,305,,375,,680,,143291
3000501 MT FSP BLAINE CO TREASURER,460,,358,,818,,118,,127,,245,,50442
3000701 MT FSP BROADWATER,40,,112,,152,,13,,48,,61,,8196
3000901 MT FSP CARBON CO DPW,164,,280,,444,,49,,120,,169,,25466
3001101 MT FSP CARTER CO DPW,10,,41,,51,,3,,21,,24,,2948
3001302 MT FSP CASCADE          EXP,2768,,2437,,5205,,866,,1228,,2094,,294298
3001501 MT FSP CHOUTEAU CO DPW,96,,134,,230,,28,,51,,79,,13047
3001702 MT FSP CUSTER,372,,455,,827,,115,,236,,351,,48147
3001901 MT FSP DANIELS,10,,31,,41,,3,,16,,19,,1753
3002102 MT FSP DAWSON,261,,290,,551,,79,,131,,210,,31619
3002301 MT FSP DEER LDGE ANTI POV CNC,604,,400,,1004,,195,,247,,442,,57784
3002501 MT FSP FALLON CO TREASURER,42,,68,,110,,12,,30,,42,,6566
3002702 MT FSP FERGUS,131,,239,,370,,41,,112,,153,,20466
3002901 MT FSP FLATHEAD CO DPW,1917,,2188,,4105,,580,,936,,1516,,239961
3003101 MT FSP GALLATIN CO DPW,660,,1095,,1755,,223,,456,,679,,102201
3003301 MT FSP GARFIELD,25,,17,,42,,6,,9,,15,,2089
3003503 MT FSP GLACIER,1489,,1464,,2953,,374,,439,,813,,163126
3003701 MT FSP GOLDEN VALLEY,3,,16,,19,,1,,4,,5,,784
3003901 MT FSP GRANITE CO DPW,57,,96,,153,,18,,45,,63,,8167
3004101 MT FSP HILL CO DPW,971,,991,,1962,,277,,392,,669,,108972
3004301 MT FSP JEFFERSON,103,,111,,214,,26,,58,,84,,11823
3004501 MT FSP JUDITH BASIN,22,,47,,69,,8,,19,,27,,3289
3004701 MT FSP LAKE CO COMM,1206,,713,,1919,,361,,298,,659,,130945
3004902 MT FSP LEWIS AND CLARK,1368,,1418,,2786,,440,,774,,1214,,168751
3005301 MT FSP LINCOLN CO DHS,705,,709,,1414,,207,,306,,513,,88022
3005501 MT FSP MCCONE CO DPW,28,,26,,54,,7,,11,,18,,3027
3005701 MT FSP MADISON,100,,123,,223,,29,,50,,79,,12556
3005901 MT FSP MEAGHER CO DPW,33,,64,,97,,11,,24,,35,,5294
3006303 MT FSP MISSOULA,3120,,2370,,5490,,967,,1170,,2137,,356368
3006501 MT FSP MUSSELSHELL CO DPW,83,,106,,189,,23,,56,,79,,10372
3006702 MT FSP PARK,458,,325,,783,,207,,148,,355,,45671
3007102 MT FSP PHILLIPS,95,,230,,325,,36,,111,,147,,19143
3007301 MT FSP PONDERA CO DPW,242,,310,,552,,59,,119,,178,,32007
3007501 MT FSP POWDER RIVER,9,,26,,35,,3,,13,,16,,2042
3007702 MT FSP BUTTE SILVER BOW CNCIL,1884,,1128,,3012,,561,,669,,1230,,182229
3007901 MT FSP PRAIRIE CO DPW,15,,22,,37,,4,,14,,18,,1928
3008101 MT FSP RAVALLI CO DPW,679,,873,,1552,,202,,384,,586,,94860
3008302 MT FSP RICHLAND,308,,930,,1238,,98,,280,,378,,82954
3008501 MT FSP ROOSEVELT,1100,,770,,1870,,297,,275,,572,,114366
3008702 MT FSP ROSEBUD,828,,735,,1563,,209,,233,,442,,85568
3008901 MT FSP SANDERS CO TREAS,326,,283,,609,,93,,130,,223,,39106
3009102 MT FSP SHERIDAN,26,,87,,113,,9,,55,,64,,5923
3009501 MT FSP STILLWATER CO DPW,104,,210,,314,,30,,85,,115,,16762
3009701 MT FSP SWEET GRASS CO DPW,27,,66,,93,,9,,24,,33,,5306
3009901 MT FSP TETON CO DPW,42,,127,,169,,15,,75,,90,,8451
3010101 MT FSP TOOLE CO DPW,94,,127,,221,,28,,75,,103,,11514
3010301 MT FSP TREASURE,,,81,,81,,,,21,,21,,6213
3010501 MT FSP VALLEY CO DPW,302,,337,,639,,79,,156,,235,,33806
3010701 MT FSP WHEATLAND,14,,71,,85,,4,,29,,33,,3857
3010901 MT FSP WIBAUX CO DPW,22,,59,,81,,8,,27,,35,,4406
3011102 MT FSP YELLOWSTONE CO DPW,3770,,2986,,6756,,1205,,1366,,2571,,405765
3100101 NE FSP HASTINGS OFFICE DSS,667,,1841,,2508,,216,,832,,1048,,119796
3101901 NE FSP KEARNEY OFFICE DSS,974,,1866,,2840,,322,,834,,1156,,134821
3102301 NE FSP DAVID CITY OFFICE DSS,512,,1561,,2073,,162,,634,,796,,94185
3103301 NE FSP SIDNEY OFFICE,367,,594,,961,,106,,272,,378,,46185
3104101 NE FSP BROKEN BOW OFFICE DSS,652,,1996,,2648,,188,,819,,1007,,110132
3104301 NE FSP DAKOTA CITY OFFICE DSS,342,,962,,1304,,114,,405,,519,,59339
3104501 NE FSP CHADRON OFFICE DSS,912,,1342,,2254,,256,,523,,779,,111117
3104701 NE FSP LEXINGTON OFFICE DSS,373,,689,,1062,,114,,296,,410,,48405
3105301 NE FSP FREMONT OFFICE DSS,1057,,1896,,2953,,337,,800,,1137,,143875
3105501 NE FSP OMAHA OFFICE DSS,19420,,19202,,38622,,6021,,9457,,15478,,2167078
3106701 NE FSP BEATRICE OFFICE DSS,532,,640,,1172,,160,,314,,474,,52448
3107901 NE FSP GRAND ISLAND OFFCE DSS,1861,,2474,,4335,,577,,1090,,1667,,208036
3109501 NE FSP FAIRBURY OFFICE DSS,363,,949,,1312,,110,,474,,584,,57979
3110901 NE FSP LINCOLN OFFICE DSS,4429,,6310,,10739,,1486,,3183,,4669,,556703
3111101 NE FSP NORTH PLATTE DSS,1054,,1846,,2900,,334,,816,,1150,,135957
3111901 NE FSP NORFOLK OFF DSS,674,,1015,,1689,,206,,470,,676,,79241
3113101 NE FSP NEBRASKA CITY OFF DSS,564,,1257,,1821,,180,,517,,697,,90394
3113901 NE FSP PIERCE OFF DSS,494,,1511,,2005,,148,,590,,738,,86581
3114101 NE FSP COLUMBUS OFF DSS,526,,1577,,2103,,175,,684,,859,,100733
3114501 NE FSP MCCOOK OFF DSS,407,,1026,,1433,,125,,431,,556,,63306
3114701 NE FSP FALLS CITY OFF DSS,397,,856,,1253,,121,,389,,510,,56305
3115701 NE FSP GERING OFF DSS,2109,,3534,,5643,,630,,1316,,1946,,294951
3117301 NE FSP PENDER OFF DSS,1046,,630,,1676,,226,,192,,418,,84381
3200101 NV FSP CHURCHILL COUNTY,149,,412,,561,,55,,192,,247,,34566
3200301 NV FSP CLARK COUNTY,12014,,25615,,37629,,3813,,12693,,16506,,2500413
3200501 NV FSP DOUGLAS COUNTY,74,,184,,258,,29,,79,,108,,17420
3200701 NV FSP ELKO COUNTY,64,,339,,403,,20,,145,,165,,26212
3200901 NV FSP ESMERALDA COUNTY,11,,65,,76,,3,,31,,34,,4619
3201101 NV FSP EUREKA COUNTY,7,,9,,16,,2,,4,,6,,1017
3201301 NV FSP HUMBOLDT COUNTY,77,,407,,484,,27,,188,,215,,31603
3201501 NV FSP LANDER COUNTY,32,,84,,116,,12,,28,,40,,7141
3201701 NV FSP LINCOLN COUNTY,42,,117,,159,,15,,45,,60,,10782
3201901 NV FSP LYON COUNTY,282,,633,,915,,91,,259,,350,,51577
3202101 NV FSP MINERAL COUNTY,117,,289,,406,,43,,126,,169,,24671
3202301 NV FSP NYE COUNTY,143,,558,,701,,49,,227,,276,,44226
3202701 NV FSP PERSHING COUNTY,32,,154,,186,,10,,54,,64,,10674
3202901 NV FSP STOREY COUNTY,6,,14,,20,,3,,6,,9,,1470
3203101 NV FSP WASHOE COUNTY,1721,,5772,,7493,,604,,3036,,3640,,499356
3203301 NV FSP WHITE PINE,54,,217,,271,,19,,87,,106,,16181
3251001 NV FSP CARSON COUNTY,265,,948,,1213,,94,,474,,568,,77352
3300012 NH FSP NEW HAMPSHIRE,17069,,16704,,33773,,7722,,7234,,14956,,1839040
3400106 NJ FSP ATLANTIC CO DEPT OF SS,10994,,3012,,14006,,3397,,2178,,5575,,848406
3400313 NJ FSP BERGEN,5498,,3299,,8797,,1890,,2336,,4226,,532024
3400509 NJ FSP BURLINGTON,6063,,2521,,8584,,1973,,1496,,3469,,524703
3400712 NJ FSP CAMDEN,38983,,7794,,46777,,11751,,5158,,16909,,2933261
3400902 NJ FSP CAPE MAY,2968,,1127,,4095,,875,,684,,1559,,233852
3401107 NJ FSP CUMBERLAND,11588,,3207,,14795,,3363,,1914,,5277,,844831
3401328 NJ FSP ESSEX,84733,,22657,,107390,,26544,,16498,,43042,,7128603
3401506 NJ FSP GLOUCESTER CO RD SOC S,6108,,2088,,8196,,1933,,1257,,3190,,477514
3401714 NJ FSP HUDSON,40352,,11347,,51699,,12474,,7921,,20395,,3320158
3401907 NJ FSP HUNTERDON,480,,394,,874,,157,,269,,426,,49689
3402113 NJ FSP MERCER,10752,,3343,,14095,,3424,,2579,,6003,,846682
3402311 NJ FSP MIDDLESEX,11969,,4319,,16288,,3923,,2987,,6910,,1005148
3402510 NJ FSP MONMOUTH,11218,,4231,,15449,,3582,,2872,,6454,,946059
3402710 NJ FSP MORRIS,2042,,1346,,3388,,714,,799,,1513,,205714
3402910 NJ FSP OCEAN,8478,,4211,,12689,,2534,,2157,,4691,,760178
3403107 NJ FSP PASSAIC CO BD SOC SERV,16253,,5534,,21787,,4629,,3679,,8308,,1334704
3403306 NJ FSP SALEM,3294,,1120,,4414,,996,,704,,1700,,246816
3403508 NJ FSP SOMERSET,1903,,1089,,2992,,649,,792,,1441,,176983
3403706 NJ FSP SUSSEX,1106,,493,,1599,,346,,288,,634,,91466
3403911 NJ FSP UNION,14644,,5344,,19988,,4481,,3668,,8149,,1258227
3404102 NJ FSP WARREN,1814,,1166,,2980,,596,,652,,1248,,166926
3500101 NM FSP BERNALILLO COUNTY,5834,,30972,,36806,,2040,,12417,,14457,,2389066
3500301 NM FSP CATRON COUNTY,9,,152,,161,,3,,56,,59,,9497
3500501 NM FSP CHAVES COUNTY,1106,,5509,,6615,,349,,1912,,2261,,404615
3500601 NM FSP CIBOLA COUNTY,368,,2800,,3168,,124,,803,,927,,184680
3500701 NM FSP COLFAX COUNTY,158,,1137,,1295,,58,,388,,446,,72736
3500901 NM FSP CURRY COUNTY,903,,3849,,4752,,267,,1280,,1547,,288618
3501101 NM FSP DE BACA COUNTY,33,,256,,289,,13,,101,,114,,15074
3501301 NM FSP DONA ANA COUNTY,2605,,16076,,18681,,812,,4991,,5803,,1162662
3501501 NM FSP EDDY COUNTY,695,,4327,,5022,,219,,1470,,1689,,300235
3501701 NM FSP GRANT COUNTY,611,,2962,,3573,,204,,1040,,1244,,229186
3501901 NM FSP GUADALUPE COUNTY,141,,766,,907,,50,,297,,347,,49669
3502101 NM FSP HARDING COUNTY,4,,64,,68,,2,,22,,24,,4742
3502301 NM FSP HIDALGO COUNTY,148,,629,,777,,47,,218,,265,,48315
3502501 NM FSP LEA COUNTY,1097,,4951,,6048,,350,,1631,,1981,,369380
3502701 NM FSP LINCOLN COUNTY,165,,940,,1105,,57,,370,,427,,64381
3502901 NM FSP LUNA COUNTY,408,,2955,,3363,,130,,957,,1087,,198757
3503101 NM FSP MCKINLEY COUNTY,1117,,12180,,13297,,328,,2916,,3244,,815832
3503301 NM FSP MORA COUNTY,129,,800,,929,,40,,303,,343,,54123
3503501 NM FSP OTERO COUNTY,628,,3875,,4503,,221,,1289,,1510,,276437
3503701 NM FSP QUAY COUNTY,256,,1295,,1551,,92,,519,,611,,90175
3503901 NM FSP RIO ARRIBA COUNTY,855,,4702,,5557,,299,,1708,,2007,,339756
3504101 NM FSP ROOSEVELT COUNTY,353,,2147,,2500,,117,,742,,859,,143405
3504301 NM FSP SANDOVAL COUNTY,469,,4873,,5342,,149,,1306,,1455,,321765
3504501 NM FSP SAN JUAN COUNTY,839,,7800,,8639,,258,,2037,,2295,,512338
3504701 NM FSP SAN MIGUEL COUNTY,825,,3963,,4788,,287,,1583,,1870,,289003
3504901 NM FSP SANTA FE COUNTY,818,,3089,,3907,,296,,1238,,1534,,241158
3505101 NM FSP SIERRA COUNTY,145,,873,,1018,,47,,344,,391,,60706
3505301 NM FSP SOCORRO COUNTY,352,,2575,,2927,,120,,858,,978,,187590
3505501 NM FSP TAOS COUNTY,552,,2858,,3410,,207,,1121,,1328,,212212
3505701 NM FSP TORRANCE COUNTY,194,,1110,,1304,,62,,394,,456,,80392
3505901 NM FSP UNION COUNTY,70,,310,,380,,20,,116,,136,,20931
3506101 NM FSP VALENCIA COUNTY,825,,4168,,4993,,282,,1410,,1692,,318658
3600108 NY FSP ALBANY,8841,,6153,,14994,,4298,,2546,,6844,,857153
3600305 NY FSP ALLEGANY,3392,,2116,,5508,,1433,,728,,2161,,287197
3600706 NY FSP BROOME,7141,,3823,,10964,,3330,,1535,,4865,,719659
3600915 NY FSP CATTARAUGUS,3741,,3298,,7039,,1657,,1161,,2818,,396131
3601107 NY FSP CAYUGA-AUBURN,3104,,2592,,5696,,1349,,916,,2265,,300562
3601323 NY FSP CHAUTAUQUA-JAMESTOWN,8868,,4695,,13563,,3897,,1725,,5622,,715669
3601504 NY FSP CHEMUNG,4915,,3095,,8010,,2096,,1094,,3190,,415691
3601704 NY FSP CHENANGO,1776,,1842,,3618,,749,,657,,1406,,190379
3601903 NY FSP CLINTON COUNTY,3107,,3167,,6274,,1636,,1139,,2775,,332075
3602104 NY FSP COLUMBIA,1832,,1357,,3189,,902,,635,,1537,,165710
3602303 NY FSP CORTLAND COUNTY,1874,,1284,,3158,,841,,446,,1287,,158811
3602510 NY FSP DELAWARE,1630,,1470,,3100,,766,,545,,1311,,156548
3602712 NY FSP DUTCHESS-POUGHKEEPSIE,5305,,1938,,7243,,2470,,894,,3364,,393760
3602909 NY FSP ERIE,70362,,20900,,91262,,33831,,9136,,42967,,5528935
3603107 NY FSP ESSEX,1709,,1222,,2931,,807,,462,,1269,,142595
3603306 NY FSP FRANKLIN CO,2417,,1781,,4198,,1142,,604,,1746,,228780
3603506 NY FSP FULTON,2196,,1509,,3705,,1023,,542,,1565,,192741
3603706 NY FSP GENESEE,1269,,1104,,2373,,593,,412,,1005,,119460
3603901 NY FSP GREENE CO DEPT SOC SVC,1315,,999,,2314,,640,,388,,1028,,122893
3604103 NY FSP HAMILTON,42,,64,,106,,25,,22,,47,,5087
3604312 NY FSP HERKIMER,1718,,1687,,3405,,851,,613,,1464,,169901
3604513 NY FSP JEFFERSON,4169,,3506,,7675,,1886,,1101,,2987,,376640
3604906 NY FSP LEWIS,966,,1092,,2058,,394,,357,,751,,107643
3605108 NY FSP LIVINGSTON,2059,,1274,,3333,,992,,508,,1500,,181849
3605305 NY FSP MADISON,1313,,1567,,2880,,649,,576,,1225,,142646
3605508 NY FSP MONROE,55062,,10270,,65332,,28689,,3511,,32200,,3368851
3605710 NY FSP MONTGOMERY,1562,,2303,,3865,,739,,775,,1514,,204309
3605906 NY FSP NASSAU,13780,,4127,,17907,,7017,,2096,,9113,,910878
3606210 NY FSP NYC DEPT OF SOC SERVS,843777,,177876,,1021653,,394518,,64230,,458748,,60204344
3606210 NY SSI NYC DEPT OF SOC SERVS,4586,,877,,5463,,4404,,840,,5244,,197871
3606210 NY WRI NYC DEPT OF SOC SERVS,2352,,,,2352,,784,,,,784,,80062
3606314 NY FSP NIAGARA,11067,,5539,,16606,,5322,,2215,,7537,,926593
3606524 NY FSP ONEIDA,11912,,7304,,19216,,5709,,2697,,8406,,1044198
3606707 NY FSP ONONDAGA,21061,,8480,,29541,,9265,,3017,,12282,,1630499
3606907 NY FSP ONTARIO,2860,,1389,,4249,,1413,,550,,1963,,227123
3607115 NY FSP ORANGE,9219,,6180,,15399,,3892,,2011,,5903,,848692
3607305 NY FSP ORLEANS,1690,,1212,,2902,,783,,431,,1214,,146305
3607509 NY FSP OSWEGO,4691,,3270,,7961,,1930,,1113,,3043,,423886
3607705 NY FSP OTSEGO,1154,,1626,,2780,,549,,601,,1150,,140156
3607904 NY FSP PUTNAM,555,,277,,832,,325,,190,,515,,46041
3608306 NY FSP RENSSELAER,4994,,3581,,8575,,2478,,1332,,3810,,478768
3608707 NY FSP ROCKLAND,5625,,4989,,10614,,2376,,1187,,3563,,560255
3608918 NY FSP ST LAWRENCE CO DPT SOC,6037,,4235,,10272,,2686,,1449,,4135,,540749
3609115 NY FSP SARATOGA,2029,,2607,,4636,,982,,949,,1931,,245923
3609310 NY FSP SCHENECTADY,4704,,2469,,7173,,2242,,1008,,3250,,401227
3609508 NY FSP SCHOHARIE,866,,825,,1691,,421,,291,,712,,84770
3609704 NY FSP SCHUYLER,565,,592,,1157,,255,,196,,451,,57165
3609904 NY FSP SENECA,673,,622,,1295,,339,,283,,622,,61617
3610115 NY FSP STEUBE CO DEPT SOC SC,4471,,3368,,7839,,1987,,1104,,3091,,416590
3610316 NY FSP SUFFOLK CO DEPT SOC SV,32832,,8514,,41346,,14663,,3690,,18353,,2013389
3610521 NY FSP SULLIVAN,2279,,1857,,4136,,1077,,687,,1764,,209748
3610708 NY FSP TIOGA,1512,,1323,,2835,,661,,430,,1091,,165744
3610905 NY FSP TOMPKINS,2304,,1510,,3814,,1129,,565,,1694,,203151
3611109 NY FSP ULSTER,5662,,2370,,8032,,2705,,1052,,3757,,390109
3611305 NY FSP WARREN,1168,,1355,,2523,,606,,490,,1096,,121528
3611505 NY FSP WASHINGTON,1527,,1440,,2967,,738,,477,,1215,,144657
3611709 NY FSP WAYNE,3144,,1624,,4768,,1460,,700,,2160,,249022
3611925 NY FSP WESTCHESTER,32660,,6174,,38834,,16157,,2685,,18842,,2055027
3612107 NY FSP WYOMING,847,,878,,1725,,389,,347,,736,,91396
3612304 NY FSP YATES,765,,955,,1720,,345,,378,,723,,88790
3700102 NC FSP ALAMANCE CO DSS,1522,,2208,,3730,,711,,857,,1568,,197959
3700302 NC FSP ALEXANDER,193,,786,,979,,110,,268,,378,,48481
