NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:52 AM,,,,,
Jul 2007,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1801101 IN EBT BOONE CO DFC,600,,1593,,2193,,274,,646,,920,,199567
1801301 IN EBT BROWN CO DFC,187,,703,,890,,97,,276,,373,,78641
1801501 IN EBT CARROLL CO DPW,188,,728,,916,,87,,283,,370,,79883
1801701 IN EBT CASS CO DPW,973,,2529,,3502,,467,,990,,1457,,305210
1801901 IN EBT CLARK CO DPW,2460,,5037,,7497,,1287,,2177,,3464,,697332
1802101 IN EBT CLAY CO DPW,689,,2132,,2821,,340,,823,,1163,,271321
1802301 IN EBT CLINTON CO DFC,776,,2416,,3192,,353,,908,,1261,,306240
1802501 IN EBT CRAWFORD CO DFC,325,,815,,1140,,167,,328,,495,,97761
1802701 IN EBT DAVIESS CO DFC,841,,1848,,2689,,410,,784,,1194,,234167
1802901 IN EBT DEARBORN CO DFC,701,,2331,,3032,,353,,872,,1225,,286871
1803101 IN EBT DECATUR CO DPW,635,,1594,,2229,,283,,608,,891,,202943
1803301 IN EBT DEKALB CO DPW,717,,2616,,3333,,329,,962,,1291,,312371
1803501 IN EBT DELAWARE CO DPW,5839,,8573,,14412,,2826,,4032,,6858,,1428163
1803701 IN EBT DUBOIS CO DPW,318,,1169,,1487,,185,,505,,690,,122172
1803901 IN EBT ELKHART CO DPW,5378,,11369,,16747,,2294,,4467,,6761,,1623809
1804101 IN EBT FAYETTE CO DPW,1082,,2498,,3580,,526,,948,,1474,,332120
1804301 IN EBT FLOYD CO DPW,2931,,4138,,7069,,1357,,1757,,3114,,698392
1804501 IN EBT FOUNTAIN CO DPW,349,,1078,,1427,,168,,432,,600,,129213
1804701 IN EBT FRANKLIN CO DPW,476,,1307,,1783,,215,,501,,716,,164989
1804901 IN EBT FULTON CO DPW,469,,1308,,1777,,198,,525,,723,,165865
1805101 IN EBT GIBSON CO DPW,553,,1733,,2286,,285,,671,,956,,204853
1805301 IN EBT GRANT CO DFC,3085,,6097,,9182,,1517,,2468,,3985,,858472
1805501 IN EBT GREENE CO DPW,756,,2402,,3158,,414,,933,,1347,,290231
1805701 IN EBT HAMILTON CO DPW,952,,3339,,4291,,497,,1295,,1792,,402973
1805901 IN EBT HANCOCK CO DPW,712,,2417,,3129,,351,,991,,1342,,297102
1806101 IN EBT HARRISON CO DPW,641,,1864,,2505,,334,,748,,1082,,228240
1806301 IN EBT HENDRICKS CO DPW,589,,2610,,3199,,345,,1038,,1383,,291980
1806501 IN EBT HENRY CO DPW,1582,,3350,,4932,,817,,1421,,2238,,474241
1806701 IN EBT HOWARD CO DPW,3637,,6857,,10494,,1721,,2820,,4541,,1011488
1806901 IN EBT HUNTINGTON CO DPW,586,,2106,,2692,,299,,816,,1115,,240695
1807101 IN EBT JACKSON CO DPW,729,,2241,,2970,,402,,873,,1275,,268547
1807301 IN EBT JASPER CO DPW,607,,1382,,1989,,281,,555,,836,,190346
1807501 IN EBT JAY CO DPW,476,,1211,,1687,,230,,486,,716,,159671
1807701 IN EBT JEFFERSON CO DPW,864,,2017,,2881,,432,,847,,1279,,269097
1807901 IN EBT JENNINGS CO DPW,659,,2116,,2775,,359,,800,,1159,,251195
1808101 IN EBT JOHNSON CO DPW,2031,,5561,,7592,,937,,2253,,3190,,721665
1808301 IN EBT KNOX CO DPW,1817,,2976,,4793,,900,,1272,,2172,,440187
1808501 IN EBT KOSCIUSKO CO DPW,779,,3206,,3985,,397,,1214,,1611,,364641
1808701 IN EBT LAGRANGE CO DPW,108,,905,,1013,,74,,327,,401,,86529
1808901 IN EBT LAKE CO DPW,36668,,36179,,72847,,15105,,16378,,31483,,7441153
1809101 IN EBT LA PORTE CO DPW,4586,,8034,,12620,,2002,,3336,,5338,,1234670
1809301 IN EBT LAWRENCE CO DPW,1088,,3158,,4246,,571,,1228,,1799,,375515
1809501 IN EBT MADISON CO DPW,5812,,10064,,15876,,2769,,4331,,7100,,1549874
1809701 IN EBT MARION CO DPW,46455,,68934,,115389,,20531,,30093,,50624,,11795900
1809901 IN EBT MARSHALL CO DPW,624,,1902,,2526,,287,,716,,1003,,231030
1810101 IN EBT MARTIN CO DPW,311,,580,,891,,154,,261,,415,,81248
1810301 IN EBT MIAMI CO DPW,1190,,2659,,3849,,513,,989,,1502,,362365
1810501 IN EBT MONROE COUNTY DPW,2269,,5451,,7720,,1233,,2463,,3696,,744290
1810701 IN EBT MONTGOMERY COUNTY DFC,923,,2201,,3124,,421,,902,,1323,,282410
1810901 IN EBT MORGAN CO DPW,1865,,3997,,5862,,828,,1613,,2441,,569715
1811101 IN EBT NEWTON CO DPW,300,,792,,1092,,149,,310,,459,,99188
1811301 IN EBT NOBLE CO DPW,434,,2069,,2503,,231,,805,,1036,,229826
1811501 IN EBT OHIO CO DPW,78,,236,,314,,43,,90,,133,,25937
1811701 IN EBT ORANGE CO DPW,663,,1639,,2302,,322,,651,,973,,202592
1811901 IN EBT OWEN CO DPW,638,,1707,,2345,,291,,697,,988,,231115
1812101 IN EBT PARKE CO DPW,421,,1051,,1472,,166,,383,,549,,137002
1812301 IN EBT PERRY CO DPW,363,,956,,1319,,189,,402,,591,,116945
1812501 IN EBT PIKE CO DPW,338,,621,,959,,155,,274,,429,,85359
1812701 IN EBT PORTER CO DPW,2378,,6258,,8636,,1160,,2555,,3715,,819066
1812901 IN EBT POSEY CO DPW,730,,1045,,1775,,345,,441,,786,,170594
1813101 IN EBT PULASKI CO DFC,299,,854,,1153,,149,,334,,483,,96605
1813301 IN EBT PUTNAM CO DPW,379,,1588,,1967,,199,,635,,834,,184351
1813501 IN EBT RANDOLPH CO DPW,793,,2085,,2878,,358,,778,,1136,,267851
1813701 IN EBT RIPLEY CO DPW,347,,1485,,1832,,203,,542,,745,,164228
1813901 IN EBT RUSH CO DPW,398,,1154,,1552,,188,,477,,665,,150850
1814101 IN EBT ST JOSEPH CO DPW,10909,,17216,,28125,,4783,,7123,,11906,,2764748
1814301 IN EBT SCOTT CO DPW,1250,,2222,,3472,,627,,911,,1538,,334511
1814501 IN EBT SHELBY CO DPW,747,,2790,,3537,,363,,1117,,1480,,343488
1814701 IN EBT SPENCER CO DPW,491,,877,,1368,,214,,340,,554,,123697
1814901 IN EBT STARKE CO DPW,816,,2107,,2923,,409,,837,,1246,,270509
1815101 IN EBT STEUBEN CO DPW,486,,1696,,2182,,252,,649,,901,,205145
1815301 IN EBT SULLIVAN CO DPW,702,,1602,,2304,,325,,649,,974,,211247
1815501 IN EBT SWITZERLAND CO DPW,222,,590,,812,,119,,242,,361,,76538
1815701 IN EBT TIPPECANOE CO DPW,3345,,8305,,11650,,1606,,3457,,5063,,1162813
1815901 IN EBT TIPTON CO DPW,271,,612,,883,,115,,234,,349,,79468
1816101 IN EBT UNION CO DPW,191,,471,,662,,77,,174,,251,,60833
1816301 IN EBT VANDERBURGH CO DPW,7063,,11708,,18771,,3385,,5166,,8551,,1813272
1816501 IN EBT VERMILLION CO DPW,341,,944,,1285,,169,,374,,543,,107003
1816701 IN EBT VIGO CO DPW,4312,,9068,,13380,,2014,,3680,,5694,,1236224
1816901 IN EBT WABASH CO DPW,639,,1885,,2524,,329,,793,,1122,,234612
1817101 IN EBT WARREN CO DPW,77,,281,,358,,40,,115,,155,,28936
1817301 IN EBT WARRICK CO DPW,509,,1881,,2390,,277,,678,,955,,206101
1817501 IN EBT WASHINGTON CO DPW,756,,2089,,2845,,393,,804,,1197,,255164
1817701 IN EBT WAYNE CO DPW,2549,,5283,,7832,,1260,,2228,,3488,,733780
1817901 IN EBT WELLS CO DPW,314,,1076,,1390,,163,,446,,609,,125394
1818101 IN EBT WHITE CO DPW,387,,1433,,1820,,190,,579,,769,,163168
1818301 IN EBT WHITLEY CO DPW,353,,1253,,1606,,175,,501,,676,,145503
1900101 IA EBT ADAIR CO DHS,85,,411,,496,,56,,163,,219,,42216
1900301 IA EBT ADAMS CO DHS,60,,186,,246,,30,,73,,103,,21747
1900501 IA EBT ALLAMAKEE CO DHS,277,,687,,964,,128,,282,,410,,84460
1900701 IA EBT APPANOOSE CO DHS,594,,1359,,1953,,286,,623,,909,,171675
1900901 IA EBT AUDUBON CO DHS,55,,289,,344,,33,,113,,146,,29080
1901101 IA EBT BENTON CO DHS,345,,1294,,1639,,162,,546,,708,,149889
1901301 IA EBT BLACK HAWK CO DHS,4178,,8738,,12916,,2115,,3897,,6012,,1181930
1901501 IA EBT BOONE CO DHS,412,,1158,,1570,,215,,517,,732,,145525
1901701 IA EBT BREMER CO DHS,179,,730,,909,,101,,289,,390,,77001
1901901 IA EBT BUCHANAN CO DHS,301,,831,,1132,,153,,335,,488,,96594
1902101 IA EBT BUENA VISTA CO DHS,243,,957,,1200,,105,,386,,491,,106204
1902301 IA EBT BUTLER CO DHS,156,,570,,726,,81,,229,,310,,56919
1902501 IA EBT CALHOUN CO DHS,111,,544,,655,,59,,210,,269,,52614
1902701 IA EBT CARROLL CO DHS,202,,863,,1065,,121,,370,,491,,93098
1902901 IA EBT CASS CO DHS,245,,919,,1164,,142,,370,,512,,96469
1903101 IA EBT CEDAR CO DHS,207,,603,,810,,94,,246,,340,,70361
1903301 IA EBT CERRO GORDO CO DHS,809,,3079,,3888,,452,,1454,,1906,,343957
1903501 IA EBT CHEROKEE CO DHS,132,,474,,606,,73,,199,,272,,46286
1903701 IA EBT CHICKASAW CO DHS,106,,505,,611,,60,,199,,259,,48017
1903901 IA EBT CLARKE CO DHS,171,,709,,880,,101,,284,,385,,74614
1904101 IA EBT CLAY CO DHS,271,,867,,1138,,156,,375,,531,,91594
1904301 IA EBT CLAYTON CO DHS,211,,619,,830,,108,,255,,363,,67411
1904501 IA EBT CLINTON CO DHS,1774,,3900,,5674,,872,,1842,,2714,,531817
1904701 IA EBT CRAWFORD CO DHS,365,,1096,,1461,,169,,414,,583,,132447
1904901 IA EBT DALLAS CO DHS,574,,1787,,2361,,258,,705,,963,,215010
1905101 IA EBT DAVIS CO DHS,160,,305,,465,,69,,125,,194,,39659
1905301 IA EBT DECATUR CO DHS,258,,707,,965,,142,,320,,462,,83614
1905501 IA EBT DELAWARE CO DHS,399,,632,,1031,,166,,286,,452,,89551
1905701 IA EBT DES MOINES CO DHS,1500,,4445,,5945,,677,,1877,,2554,,568741
1905901 IA EBT DICKINSON CO DHS,171,,482,,653,,96,,208,,304,,56980
1906101 IA EBT DUBUQUE CO DHS,2238,,4481,,6719,,983,,1993,,2976,,621739
1906301 IA EBT EMMET CO DHS,144,,463,,607,,67,,179,,246,,53025
1906501 IA EBT FAYETTE CO DHS,487,,1265,,1752,,243,,536,,779,,148355
1906701 IA EBT FLOYD CO DHS,316,,994,,1310,,154,,410,,564,,106864
1906901 IA EBT FRANKLIN CO DHS,114,,520,,634,,61,,182,,243,,49060
1907101 IA EBT FREMONT CO DHS,204,,484,,688,,98,,190,,288,,58633
1907301 IA EBT GREENE CO DHS,178,,548,,726,,79,,194,,273,,59579
1907501 IA EBT GRUNDY CO DHS,73,,270,,343,,36,,113,,149,,28844
1907701 IA EBT GUTHRIE CO DHS,79,,448,,527,,44,,160,,204,,48007
1907901 IA EBT HAMILTON CO DHS,254,,770,,1024,,131,,308,,439,,86611
1908101 IA EBT HANCOCK CO DHS,87,,490,,577,,42,,178,,220,,48600
1908301 IA EBT HARDIN CO DHS,239,,967,,1206,,122,,411,,533,,101813
1908501 IA EBT HARRISON CO DHS,324,,982,,1306,,163,,404,,567,,106488
1908701 IA EBT HENRY CO DHS,455,,1405,,1860,,227,,606,,833,,172520
1908901 IA EBT HOWARD CO DHS,164,,372,,536,,74,,148,,222,,45001
1909101 IA EBT HUMBOLDT CO DHS,198,,421,,619,,102,,171,,273,,46429
1909301 IA EBT IDA CO DHS,73,,288,,361,,39,,127,,166,,27654
1909501 IA EBT IOWA CO DHS,156,,624,,780,,82,,265,,347,,70784
1909701 IA EBT JACKSON CO DHS,732,,907,,1639,,315,,407,,722,,133960
1909901 IA EBT JASPER CO DHS,743,,1977,,2720,,350,,860,,1210,,247462
1910101 IA EBT JEFFERSON CO DHS,460,,1216,,1676,,248,,622,,870,,157905
1910301 IA EBT JOHNSON CO DHS,2102,,5148,,7250,,994,,2541,,3535,,744731
1910501 IA EBT JONES CO DHS,232,,876,,1108,,125,,366,,491,,96532
1910701 IA EBT KEOKUK CO DHS,274,,688,,962,,132,,275,,407,,87259
1910901 IA EBT KOSSUTH CO DHS,207,,682,,889,,104,,294,,398,,77208
1911102 IA EBT LEE CO DHS,1026,,3192,,4218,,540,,1380,,1920,,391335
1911301 IA EBT LINN CO DHS,4551,,13038,,17589,,2241,,6434,,8675,,1754560
1911501 IA EBT LOUISA CO DHS,191,,828,,1019,,90,,316,,406,,95717
1911701 IA EBT LUCAS CO DHS,213,,707,,920,,114,,286,,400,,80196
1911901 IA EBT LYON CO DHS,88,,266,,354,,43,,109,,152,,26062
1912101 IA EBT MADISON CO DHS,149,,650,,799,,89,,231,,320,,70632
1912301 IA EBT MAHASKA CO DHS,956,,1468,,2424,,397,,741,,1138,,229933
1912501 IA EBT MARION CO DHS,564,,1499,,2063,,272,,615,,887,,191560
1912701 IA EBT MARSHALL CO DHS,723,,3344,,4067,,374,,1512,,1886,,364782
1912901 IA EBT MILLS CO DHS,163,,865,,1028,,77,,334,,411,,87615
1913101 IA EBT MITCHELL CO DHS,53,,288,,341,,35,,111,,146,,25982
1913301 IA EBT MONONA CO DHS,132,,721,,853,,84,,285,,369,,68959
1913501 IA EBT MONROE CO DHS,155,,503,,658,,89,,229,,318,,53317
1913701 IA EBT MONTGOMERY CO DHS,384,,1057,,1441,,167,,396,,563,,127102
1913901 IA EBT MUSCATINE CO DHS,1087,,3146,,4233,,513,,1323,,1836,,387592
1914101 IA EBT O BRIEN CO DHS,167,,499,,666,,80,,200,,280,,55481
1914301 IA EBT OSCEOLA CO DHS,37,,194,,231,,21,,76,,97,,18850
1914501 IA EBT PAGE CO DHS,358,,1192,,1550,,172,,477,,649,,133903
1914701 IA EBT PALO ALTO CO DHS,114,,319,,433,,74,,133,,207,,31190
1914901 IA EBT PLYMOUTH CO DHS,200,,693,,893,,94,,276,,370,,70274
1915101 IA EBT POCAHONTAS CO DHS,82,,427,,509,,42,,178,,220,,38920
1915301 IA EBT POLK CO DHS,8594,,25677,,34271,,4380,,11986,,16366,,3445699
1915501 IA EBT POTTAWATTAMIE CO DHS,2535,,7124,,9659,,1215,,2945,,4160,,874092
1915701 IA EBT POWESHIEK CO DHS,332,,783,,1115,,144,,350,,494,,100537
1915901 IA EBT RINGGOLD CO DHS,82,,318,,400,,51,,132,,183,,28455
1916101 IA EBT SAC CO DHS,77,,454,,531,,49,,167,,216,,39718
1916301 IA EBT SCOTT CO DHS,5456,,14802,,20258,,2524,,6699,,9223,,2052034
1916501 IA EBT SHELBY CO DHS,183,,691,,874,,97,,294,,391,,72236
1916701 IA EBT SIOUX CO DHS,187,,553,,740,,83,,206,,289,,53967
1916901 IA EBT STORY CO DHS,925,,2912,,3837,,443,,1353,,1796,,368296
1917101 IA EBT TAMA CO DHS,272,,755,,1027,,126,,315,,441,,84818
1917301 IA EBT TAYLOR CO DHS,69,,384,,453,,47,,139,,186,,36071
1917501 IA EBT UNION CO DHS,263,,1019,,1282,,171,,427,,598,,110219
1917701 IA EBT VAN BUREN CO DHS,180,,434,,614,,86,,186,,272,,52247
1917901 IA EBT WAPELLO CO DHS,1471,,3777,,5248,,761,,1846,,2607,,500497
1918101 IA EBT WARREN CO DHS,423,,1551,,1974,,207,,621,,828,,179263
1918301 IA EBT WASHINGTON CO DHS,352,,958,,1310,,182,,414,,596,,114333
1918501 IA EBT WAYNE CO DHS,160,,407,,567,,81,,160,,241,,47606
1918701 IA EBT WEBSTER CO DHS,1022,,2994,,4016,,517,,1298,,1815,,354961
1918901 IA EBT WINNEBAGO CO DHS,90,,522,,612,,59,,192,,251,,50838
1919101 IA EBT WINNESHIEK CO DHS,214,,524,,738,,111,,245,,356,,62503
1919301 IA EBT WOODBURY CO DHS,2114,,8632,,10746,,1098,,3458,,4556,,953132
1919501 IA EBT WORTH CO DHS,55,,279,,334,,39,,127,,166,,26236
1919701 IA EBT WRIGHT CO DHS,176,,770,,946,,84,,307,,391,,72723
2000101 KS EBT ALLEN,607,,971,,1578,,305,,392,,697,,133597
2000301 KS EBT ANDERSON,219,,390,,609,,101,,149,,250,,46910
2000501 KS EBT ATCHISON,466,,1119,,1585,,238,,484,,722,,137254
2000701 KS EBT BARBER,87,,165,,252,,57,,66,,123,,17474
2000901 KS EBT BARTON,645,,1330,,1975,,357,,581,,938,,152893
2001101 KS EBT BOURBON,638,,1044,,1682,,316,,400,,716,,132301
2001301 KS EBT BROWN,367,,726,,1093,,182,,290,,472,,84601
2001501 KS EBT BUTLER,1019,,2231,,3250,,474,,856,,1330,,271117
2001701 KS EBT CHASE,56,,133,,189,,26,,48,,74,,11791
2001901 KS EBT CHAUTAUQUA,116,,167,,283,,63,,76,,139,,21007
2002101 KS EBT CHEROKEE,1075,,1508,,2583,,556,,617,,1173,,205784
2002301 KS EBT CHEYENNE,27,,61,,88,,15,,26,,41,,5582
2002501 KS EBT CLARK,33,,67,,100,,16,,23,,39,,7083
2002701 KS EBT CLAY,219,,230,,449,,95,,95,,190,,33135
2002901 KS EBT CLOUD,216,,365,,581,,119,,159,,278,,41475
2003101 KS EBT COFFEY,193,,385,,578,,98,,156,,254,,44173
2003301 KS EBT COMANCHE,14,,53,,67,,9,,22,,31,,4494
2003501 KS EBT COWLEY,1092,,2436,,3528,,595,,956,,1551,,282015
2003701 KS EBT CRAWFORD,1664,,2839,,4503,,844,,1212,,2056,,378413
2003901 KS EBT DECATUR,39,,65,,104,,19,,28,,47,,6945
2004101 KS EBT DICKINSON,278,,607,,885,,159,,268,,427,,65704
2004301 KS EBT DONIPHAN,207,,313,,520,,92,,130,,222,,42615
2004501 KS EBT DOUGLAS,1692,,3342,,5034,,882,,1557,,2439,,460080
2004701 KS EBT EDWARDS,57,,105,,162,,26,,43,,69,,13131
2004901 KS EBT ELK,113,,173,,286,,49,,68,,117,,19911
2005101 KS EBT ELLIS,362,,793,,1155,,211,,386,,597,,82162
2005301 KS EBT ELLSWORTH,47,,172,,219,,30,,67,,97,,15491
2005501 KS EBT FINNEY,1213,,1905,,3118,,459,,658,,1117,,264577
2005701 KS EBT FORD,733,,1321,,2054,,343,,568,,911,,175032
2005901 KS EBT FRANKLIN,721,,1446,,2167,,365,,550,,915,,186333
2006101 KS EBT GEARY,563,,1318,,1881,,304,,522,,826,,153870
2006301 KS EBT GOVE,21,,43,,64,,10,,19,,29,,3544
2006501 KS EBT GRAHAM,31,,86,,117,,27,,42,,69,,7102
2006701 KS EBT GRANT,132,,240,,372,,50,,84,,134,,29963
2006901 KS EBT GRAY,37,,110,,147,,18,,47,,65,,11557
2007101 KS EBT GREELEY,6,,27,,33,,4,,9,,13,,2767
2007301 KS EBT GREENWOOD,196,,331,,527,,110,,157,,267,,40514
2007501 KS EBT HAMILTON,32,,76,,108,,18,,27,,45,,8195
2007701 KS EBT HARPER,95,,269,,364,,56,,108,,164,,26694
2007901 KS EBT HARVEY,566,,1496,,2062,,310,,621,,931,,170432
2008101 KS EBT HASKELL,40,,124,,164,,18,,40,,58,,14086
2008301 KS EBT HODGEMAN,19,,42,,61,,8,,14,,22,,5274
2008501 KS EBT JACKSON,253,,490,,743,,125,,186,,311,,61775
2008701 KS EBT JEFFERSON,247,,507,,754,,112,,201,,313,,65336
2008901 KS EBT JEWELL,60,,87,,147,,26,,41,,67,,8792
2009101 KS EBT JOHNSON,3874,,7122,,10996,,2008,,2971,,4979,,973890
2009301 KS EBT KEARNY,84,,120,,204,,29,,37,,66,,17581
2009501 KS EBT KINGMAN,126,,219,,345,,65,,82,,147,,27348
2009701 KS EBT KIOWA,27,,68,,95,,21,,30,,51,,6987
2009901 KS EBT LABETTE,969,,1430,,2399,,480,,608,,1088,,179712
2010101 KS EBT LANE,20,,41,,61,,9,,17,,26,,4927
2010301 KS EBT LEAVENWORTH,1404,,2388,,3792,,656,,1021,,1677,,333087
2010501 KS EBT LINCOLN,67,,73,,140,,30,,33,,63,,10694
2010701 KS EBT LINN,264,,511,,775,,136,,189,,325,,64875
2010901 KS EBT LOGAN,46,,64,,110,,22,,33,,55,,7752
2011101 KS EBT LYON,773,,1980,,2753,,435,,834,,1269,,239139
2011301 KS EBT MCPHERSON,329,,860,,1189,,191,,373,,564,,86725
2011501 KS EBT MARION,144,,300,,444,,64,,120,,184,,31066
2011701 KS EBT MARSHALL,174,,317,,491,,94,,129,,223,,33919
2011901 KS EBT MEADE,48,,131,,179,,22,,49,,71,,13009
2012101 KS EBT MIAMI,548,,1368,,1916,,280,,526,,806,,189421
2012301 KS EBT MITCHELL,103,,172,,275,,49,,73,,122,,19520
2012501 KS EBT MONTGOMERY,1435,,2639,,4074,,765,,1144,,1909,,376181
2012701 KS EBT MORRIS,93,,236,,329,,51,,94,,145,,25339
2012901 KS EBT MORTON,29,,124,,153,,17,,51,,68,,11617
2013101 KS EBT NEMAHA,104,,202,,306,,59,,76,,135,,22326
2013301 KS EBT NEOSHO,577,,934,,1511,,291,,404,,695,,124808
2013501 KS EBT NESS,27,,72,,99,,16,,31,,47,,8816
2013701 KS EBT NORTON,52,,138,,190,,29,,55,,84,,12850
2013901 KS EBT OSAGE,413,,655,,1068,,185,,257,,442,,83290
2014101 KS EBT OSBORNE,46,,143,,189,,18,,55,,73,,13609
2014301 KS EBT OTTAWA,89,,120,,209,,45,,52,,97,,16742
2014501 KS EBT PAWNEE,77,,187,,264,,44,,92,,136,,20869
2014701 KS EBT PHILLIPS,77,,178,,255,,36,,70,,106,,17741
2014901 KS EBT POTTAWATOMIE,204,,567,,771,,91,,195,,286,,60831
2015101 KS EBT PRATT,112,,431,,543,,71,,177,,248,,39408
2015301 KS EBT RAWLINS,23,,72,,95,,20,,27,,47,,6150
2015501 KS EBT RENO,2143,,3702,,5845,,1067,,1542,,2609,,487828
2015701 KS EBT REPUBLIC,77,,153,,230,,40,,63,,103,,15865
2015901 KS EBT RICE,234,,349,,583,,101,,135,,236,,49113
2016101 KS EBT RILEY,626,,1295,,1921,,351,,560,,911,,160179
2016301 KS EBT ROOKS,68,,181,,249,,46,,72,,118,,16882
2016501 KS EBT RUSH,80,,97,,177,,43,,43,,86,,12515
2016701 KS EBT RUSSELL,161,,286,,447,,88,,125,,213,,33712
2016901 KS EBT SALINE,1266,,2399,,3665,,666,,1026,,1692,,303155
2017101 KS EBT SCOTT,59,,146,,205,,30,,55,,85,,16527
2017301 KS EBT Sedgwick County,17956,,27659,,45615,,8546,,12876,,21422,,4208764
2017501 KS EBT SEWARD,550,,1168,,1718,,275,,481,,756,,143145
2017701 KS EBT SHAWNEE,6846,,9441,,16287,,3376,,4368,,7744,,1447730
2017901 KS EBT SHERIDAN,11,,50,,61,,5,,15,,20,,4834
2018101 KS EBT SHERMAN,149,,333,,482,,75,,123,,198,,36765
2018301 KS EBT SMITH,48,,118,,166,,20,,49,,69,,11047
2018501 KS EBT STAFFORD,79,,204,,283,,39,,77,,116,,22549
2018701 KS EBT STANTON,9,,52,,61,,5,,26,,31,,4941
2018901 KS EBT STEVENS,49,,182,,231,,27,,74,,101,,18696
2019101 KS EBT SUMNER,450,,1096,,1546,,234,,424,,658,,120648
2019301 KS EBT THOMAS,135,,204,,339,,76,,90,,166,,27075
2019501 KS EBT TREGO,36,,69,,105,,18,,35,,53,,7924
2019701 KS EBT WABAUNSEE,54,,172,,226,,32,,57,,89,,18129
2019901 KS EBT WALLACE,10,,44,,54,,4,,15,,19,,4006
2020101 KS EBT WASHINGTON,44,,127,,171,,26,,52,,78,,10682
2020301 KS EBT WICHITA,41,,68,,109,,15,,23,,38,,8334
2020501 KS EBT WILSON,370,,679,,1049,,188,,271,,459,,101591
2020701 KS EBT WOODSON,98,,177,,275,,62,,82,,144,,20893
2020901 KS EBT WyandotteCounty,8686,,9903,,18589,,3812,,4519,,8331,,1716213
2100101 KY EBT ADAIR,40,,2549,,2589,,11,,1150,,1161,,211897
2100301 KY EBT ALLEN,15,,2677,,2692,,7,,1066,,1073,,229450
2100501 KY EBT ANDERSON,22,,1605,,1627,,8,,631,,639,,145364
2100701 KY EBT BALLARD,22,,921,,943,,9,,382,,391,,78451
2100901 KY EBT BARREN,156,,5778,,5934,,58,,2569,,2627,,504631
2101101 KY EBT BATH,39,,2611,,2650,,18,,1078,,1096,,223834
2101301 KY EBT BELL,121,,8949,,9070,,44,,4030,,4074,,817188
2101501 KY EBT BOONE,232,,5713,,5945,,79,,2333,,2412,,560686
2101701 KY EBT BOURBON,104,,2243,,2347,,37,,972,,1009,,207016
2101901 KY EBT BOYD,291,,7677,,7968,,110,,3515,,3625,,740413
2102101 KY EBT BOYLE,86,,3271,,3357,,30,,1528,,1558,,289869
2102301 KY EBT BRACKEN,32,,1297,,1329,,13,,506,,519,,117951
2102501 KY EBT BREATHITT,175,,5007,,5182,,112,,2392,,2504,,445737
2102701 KY EBT BRECKINRIDGE,73,,2944,,3017,,24,,1280,,1304,,265004
2102901 KY EBT BULLITT,125,,5923,,6048,,47,,2394,,2441,,562243
2103101 KY EBT BUTLER,56,,2085,,2141,,21,,889,,910,,183471
2103301 KY EBT CALDWELL,66,,1710,,1776,,21,,731,,752,,148524
2103501 KY EBT CALLOWAY,71,,2932,,3003,,25,,1349,,1374,,287291
2103701 KY EBT CAMPBELL,353,,7316,,7669,,133,,3225,,3358,,794744
2103901 KY EBT CARLISLE,4,,517,,521,,1,,242,,243,,44998
2104101 KY EBT CARROLL,18,,1359,,1377,,7,,583,,590,,118291
2104301 KY EBT CARTER,98,,6354,,6452,,36,,2663,,2699,,580761
2104501 KY EBT CASEY,24,,3318,,3342,,10,,1479,,1489,,284237
2104701 KY EBT CHRISTIAN,195,,10799,,10994,,69,,4563,,4632,,985195
2104901 KY EBT CLARK,136,,5270,,5406,,49,,2382,,2431,,516794
2105101 KY EBT CLAY,94,,8375,,8469,,41,,3894,,3935,,734110
2105301 KY EBT CLINTON,21,,2489,,2510,,14,,1166,,1180,,202770
2105501 KY EBT CRITTENDEN,32,,1105,,1137,,12,,481,,493,,93997
2105701 KY EBT CUMBERLAND,31,,1470,,1501,,13,,671,,684,,115133
2105901 KY EBT DAVIESS,592,,10742,,11334,,214,,4840,,5054,,1001726
2106101 KY EBT EDMONSON,37,,1763,,1800,,14,,850,,864,,148419
2106301 KY EBT ELLIOTT,78,,1990,,2068,,26,,890,,916,,173965
2106501 KY EBT ESTILL,53,,4052,,4105,,21,,1828,,1849,,383769
2106703 KY EBT FAYETTE,976,,22011,,22987,,360,,10389,,10749,,2288694
2106901 KY EBT FLEMING,48,,2384,,2432,,16,,1043,,1059,,220772
2107101 KY EBT FLOYD,324,,11380,,11704,,123,,5225,,5348,,1052985
2107301 KY EBT FRANKLIN,179,,5061,,5240,,69,,2367,,2436,,522941
2107501 KY EBT FULTON,125,,1680,,1805,,44,,913,,957,,166629
2107701 KY EBT GALLATIN,8,,1071,,1079,,2,,430,,432,,99906
2107901 KY EBT GARRARD,71,,2255,,2326,,24,,979,,1003,,215946
2108101 KY EBT GRANT,86,,3892,,3978,,33,,1510,,1543,,398797
