NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,01/22/2015,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,02:10 PM,,,,,
Jul 2012,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1804101 IN EBT FAYETTE CO DPW,1197,,4236,,5433,,683,,1688,,2371,,682636
1804301 IN EBT FLOYD CO DPW,2114,,7588,,9702,,1270,,3203,,4473,,1288714
1804501 IN EBT FOUNTAIN CO DPW,384,,1740,,2124,,217,,672,,889,,260452
1804701 IN EBT FRANKLIN CO DPW,403,,2094,,2497,,240,,795,,1035,,318111
1804901 IN EBT FULTON CO DPW,506,,2456,,2962,,278,,963,,1241,,363403
1805101 IN EBT GIBSON CO DPW,437,,2721,,3158,,274,,1060,,1334,,375415
1805301 IN EBT GRANT CO DFC,2771,,10498,,13269,,1717,,4363,,6080,,1723600
1805501 IN EBT GREENE CO DPW,792,,3925,,4717,,485,,1523,,2008,,571232
1805701 IN EBT HAMILTON CO DPW,1177,,8964,,10141,,684,,3376,,4060,,1306075
1805901 IN EBT HANCOCK CO DPW,729,,4771,,5500,,422,,1896,,2318,,727206
1806101 IN EBT HARRISON CO DPW,654,,3638,,4292,,391,,1441,,1832,,531080
1806301 IN EBT HENDRICKS CO DPW,789,,6202,,6991,,501,,2402,,2903,,894769
1806501 IN EBT HENRY CO DPW,1723,,6206,,7929,,1005,,2607,,3612,,1046663
1806701 IN EBT HOWARD CO DPW,2951,,11775,,14726,,1746,,4843,,6589,,1923794
1806901 IN EBT HUNTINGTON CO DPW,572,,3853,,4425,,346,,1499,,1845,,544191
1807101 IN EBT JACKSON CO DPW,888,,4760,,5648,,562,,1934,,2496,,721522
1807301 IN EBT JASPER CO DPW,524,,2845,,3369,,286,,1090,,1376,,427119
1807501 IN EBT JAY CO DPW,447,,2434,,2881,,274,,955,,1229,,348758
1807701 IN EBT JEFFERSON CO DPW,776,,3667,,4443,,481,,1523,,2004,,570920
1807901 IN EBT JENNINGS CO DPW,698,,3644,,4342,,449,,1363,,1812,,534957
1808101 IN EBT JOHNSON CO DPW,1678,,10363,,12041,,983,,4022,,5005,,1551517
1808301 IN EBT KNOX CO DPW,1371,,4246,,5617,,817,,1796,,2613,,701829
1808501 IN EBT KOSCIUSKO CO DPW,871,,7124,,7995,,478,,2667,,3145,,1003102
1808701 IN EBT LAGRANGE CO DPW,290,,1715,,2005,,170,,621,,791,,232018
1808901 IN EBT LAKE CO DPW,20010,,71875,,91885,,11806,,29558,,41364,,14223808
1809101 IN EBT LA PORTE CO DPW,3722,,15159,,18881,,2087,,6233,,8320,,2480097
1809301 IN EBT LAWRENCE CO DPW,1005,,5482,,6487,,627,,2109,,2736,,788508
1809501 IN EBT MADISON CO DPW,4389,,17854,,22243,,2750,,7545,,10295,,2967133
1809701 IN EBT MARION CO DPW,43373,,154653,,198026,,25156,,66729,,91885,,27942766
1809901 IN EBT MARSHALL CO DPW,649,,4026,,4675,,387,,1508,,1895,,557024
1810101 IN EBT MARTIN CO DPW,212,,1054,,1266,,140,,420,,560,,152297
1810301 IN EBT MIAMI CO DPW,959,,4785,,5744,,536,,1832,,2368,,725754
1810501 IN EBT MONROE COUNTY DPW,2080,,9211,,11291,,1411,,4127,,5538,,1481895
1810701 IN EBT MONTGOMERY COUNTY DFC,780,,4008,,4788,,445,,1639,,2084,,611416
1810901 IN EBT MORGAN CO DPW,1648,,7536,,9184,,913,,2922,,3835,,1186140
1811101 IN EBT NEWTON CO DPW,290,,1459,,1749,,158,,575,,733,,218752
1811301 IN EBT NOBLE CO DPW,583,,4680,,5263,,352,,1769,,2121,,640841
1811501 IN EBT OHIO CO DPW,75,,467,,542,,48,,183,,231,,63619
1811701 IN EBT ORANGE CO DPW,541,,2656,,3197,,327,,1027,,1354,,387122
1811901 IN EBT OWEN CO DPW,572,,2764,,3336,,338,,1016,,1354,,413440
1812101 IN EBT PARKE CO DPW,374,,1753,,2127,,198,,655,,853,,266931
1812301 IN EBT PERRY CO DPW,356,,1590,,1946,,209,,624,,833,,235454
1812501 IN EBT PIKE CO DPW,307,,1043,,1350,,177,,414,,591,,158818
1812701 IN EBT PORTER CO DPW,2283,,12022,,14305,,1351,,5005,,6356,,1876698
1812901 IN EBT POSEY CO DPW,464,,1904,,2368,,268,,779,,1047,,313030
1813101 IN EBT PULASKI CO DFC,362,,1300,,1662,,205,,524,,729,,199855
1813301 IN EBT PUTNAM CO DPW,575,,3523,,4098,,330,,1401,,1731,,523178
1813501 IN EBT RANDOLPH CO DPW,667,,3246,,3913,,362,,1212,,1574,,487648
1813701 IN EBT RIPLEY CO DPW,450,,2672,,3122,,248,,997,,1245,,392171
1813901 IN EBT RUSH CO DPW,405,,1699,,2104,,243,,696,,939,,260434
1814101 IN EBT ST JOSEPH CO DPW,8861,,34195,,43056,,5182,,14266,,19448,,5853750
1814301 IN EBT SCOTT CO DPW,1015,,3642,,4657,,623,,1526,,2149,,587986
1814501 IN EBT SHELBY CO DPW,835,,4566,,5401,,513,,1860,,2373,,698739
1814701 IN EBT SPENCER CO DPW,311,,1398,,1709,,171,,561,,732,,198800
1814901 IN EBT STARKE CO DPW,775,,3394,,4169,,443,,1382,,1825,,519425
1815101 IN EBT STEUBEN CO DPW,460,,3333,,3793,,281,,1262,,1543,,458151
1815301 IN EBT SULLIVAN CO DPW,519,,2495,,3014,,319,,967,,1286,,373040
1815501 IN EBT SWITZERLAND CO DPW,212,,1275,,1487,,128,,482,,610,,191181
1815701 IN EBT TIPPECANOE CO DPW,2880,,14934,,17814,,1760,,6235,,7995,,2377041
1815901 IN EBT TIPTON CO DPW,168,,1369,,1537,,102,,509,,611,,199166
1816101 IN EBT UNION CO DPW,161,,894,,1055,,91,,334,,425,,130852
1816301 IN EBT VANDERBURGH CO DPW,5592,,21150,,26742,,3498,,9080,,12578,,3487195
1816501 IN EBT VERMILLION CO DPW,366,,1994,,2360,,214,,790,,1004,,294939
1816701 IN EBT VIGO CO DPW,3672,,14512,,18184,,2158,,5876,,8034,,2310216
1816901 IN EBT WABASH CO DPW,551,,3347,,3898,,323,,1358,,1681,,485794
1817101 IN EBT WARREN CO DPW,88,,722,,810,,62,,265,,327,,92480
1817301 IN EBT WARRICK CO DPW,500,,3523,,4023,,297,,1305,,1602,,477888
1817501 IN EBT WASHINGTON CO DPW,709,,3591,,4300,,459,,1441,,1900,,529843
1817701 IN EBT WAYNE CO DPW,2569,,9360,,11929,,1522,,3957,,5479,,1511934
1817901 IN EBT WELLS CO DPW,277,,2027,,2304,,181,,790,,971,,275734
1818101 IN EBT WHITE CO DPW,297,,2265,,2562,,199,,905,,1104,,312336
1818301 IN EBT WHITLEY CO DPW,359,,2356,,2715,,208,,936,,1144,,331132
1900101 IA EBT ADAIR CO DHS,99,,755,,854,,60,,317,,377,,94789
1900301 IA EBT ADAMS CO DHS,67,,425,,492,,42,,159,,201,,51055
1900501 IA EBT ALLAMAKEE CO DHS,320,,1421,,1741,,160,,594,,754,,198645
1900701 IA EBT APPANOOSE CO DHS,525,,1791,,2316,,316,,847,,1163,,268902
1900901 IA EBT AUDUBON CO DHS,62,,553,,615,,29,,220,,249,,65093
1901101 IA EBT BENTON CO DHS,355,,2165,,2520,,206,,918,,1124,,288377
1901301 IA EBT BLACK HAWK CO DHS,4327,,15949,,20276,,2360,,7732,,10092,,2472757
1901501 IA EBT BOONE CO DHS,494,,2380,,2874,,256,,1102,,1358,,346595
1901701 IA EBT BREMER CO DHS,188,,1179,,1367,,119,,486,,605,,144837
1901901 IA EBT BUCHANAN CO DHS,302,,1707,,2009,,176,,715,,891,,214064
1902101 IA EBT BUENA VISTA CO DHS,310,,2368,,2678,,139,,883,,1022,,295883
1902301 IA EBT BUTLER CO DHS,166,,1204,,1370,,79,,487,,566,,139598
1902501 IA EBT CALHOUN CO DHS,140,,864,,1004,,65,,359,,424,,108271
1902701 IA EBT CARROLL CO DHS,304,,1689,,1993,,168,,760,,928,,225537
1902901 IA EBT CASS CO DHS,327,,1701,,2028,,198,,707,,905,,211756
1903101 IA EBT CEDAR CO DHS,160,,1380,,1540,,85,,550,,635,,173908
1903301 IA EBT CERRO GORDO CO DHS,833,,5786,,6619,,511,,2830,,3341,,779981
1903501 IA EBT CHEROKEE CO DHS,137,,1076,,1213,,88,,437,,525,,127209
1903701 IA EBT CHICKASAW CO DHS,166,,853,,1019,,88,,352,,440,,115447
1903901 IA EBT CLARKE CO DHS,211,,1476,,1687,,115,,607,,722,,192577
1904101 IA EBT CLAY CO DHS,349,,1649,,1998,,187,,754,,941,,226511
1904301 IA EBT CLAYTON CO DHS,246,,1283,,1529,,132,,559,,691,,154335
1904501 IA EBT CLINTON CO DHS,1741,,7114,,8855,,944,,3500,,4444,,1097202
1904701 IA EBT CRAWFORD CO DHS,334,,1840,,2174,,175,,715,,890,,252227
1904901 IA EBT DALLAS CO DHS,483,,3988,,4471,,271,,1606,,1877,,510099
1905101 IA EBT DAVIS CO DHS,133,,734,,867,,77,,303,,380,,91726
1905301 IA EBT DECATUR CO DHS,195,,1374,,1569,,123,,581,,704,,181995
1905501 IA EBT DELAWARE CO DHS,261,,1165,,1426,,139,,489,,628,,158190
1905701 IA EBT DES MOINES CO DHS,1233,,7600,,8833,,658,,3474,,4132,,1087456
1905901 IA EBT DICKINSON CO DHS,222,,1140,,1362,,135,,518,,653,,150211
1906101 IA EBT DUBUQUE CO DHS,2145,,8778,,10923,,1104,,4107,,5211,,1309242
1906301 IA EBT EMMET CO DHS,167,,1037,,1204,,82,,439,,521,,138074
1906501 IA EBT FAYETTE CO DHS,555,,2310,,2865,,302,,1025,,1327,,311935
1906701 IA EBT FLOYD CO DHS,284,,1968,,2252,,158,,833,,991,,255818
1906901 IA EBT FRANKLIN CO DHS,126,,1043,,1169,,64,,396,,460,,125777
1907101 IA EBT FREMONT CO DHS,139,,856,,995,,82,,332,,414,,104360
1907301 IA EBT GREENE CO DHS,183,,1173,,1356,,97,,453,,550,,149402
1907501 IA EBT GRUNDY CO DHS,80,,708,,788,,40,,281,,321,,84618
1907701 IA EBT GUTHRIE CO DHS,142,,964,,1106,,76,,399,,475,,125390
1907901 IA EBT HAMILTON CO DHS,285,,1566,,1851,,141,,638,,779,,207481
1908101 IA EBT HANCOCK CO DHS,112,,936,,1048,,57,,354,,411,,111142
1908301 IA EBT HARDIN CO DHS,349,,1939,,2288,,172,,813,,985,,256147
1908501 IA EBT HARRISON CO DHS,246,,1510,,1756,,141,,648,,789,,203252
1908701 IA EBT HENRY CO DHS,362,,2828,,3190,,209,,1217,,1426,,363760
1908901 IA EBT HOWARD CO DHS,162,,828,,990,,74,,355,,429,,109999
1909101 IA EBT HUMBOLDT CO DHS,148,,915,,1063,,92,,369,,461,,107978
1909301 IA EBT IDA CO DHS,67,,667,,734,,36,,269,,305,,77195
1909501 IA EBT IOWA CO DHS,160,,1125,,1285,,93,,457,,550,,140531
1909701 IA EBT JACKSON CO DHS,488,,2159,,2647,,263,,929,,1192,,305473
1909901 IA EBT JASPER CO DHS,762,,4039,,4801,,418,,1785,,2203,,575427
1910101 IA EBT JEFFERSON CO DHS,426,,2197,,2623,,259,,1204,,1463,,328141
1910301 IA EBT JOHNSON CO DHS,2276,,9172,,11448,,1196,,4571,,5767,,1483351
1910501 IA EBT JONES CO DHS,254,,1639,,1893,,150,,667,,817,,215602
1910701 IA EBT KEOKUK CO DHS,246,,1267,,1513,,133,,556,,689,,161365
1910901 IA EBT KOSSUTH CO DHS,191,,1116,,1307,,99,,478,,577,,137929
1911102 IA EBT LEE CO DHS,1123,,5766,,6889,,632,,2581,,3213,,831425
1911301 IA EBT LINN CO DHS,4509,,22957,,27466,,2539,,11402,,13941,,3499981
1911501 IA EBT LOUISA CO DHS,183,,1463,,1646,,100,,580,,680,,183416
1911701 IA EBT LUCAS CO DHS,237,,1369,,1606,,132,,530,,662,,182704
1911901 IA EBT LYON CO DHS,80,,578,,658,,37,,202,,239,,58385
1912101 IA EBT MADISON CO DHS,145,,1257,,1402,,82,,488,,570,,153029
1912301 IA EBT MAHASKA CO DHS,648,,3248,,3896,,321,,1560,,1881,,461378
1912501 IA EBT MARION CO DHS,533,,2775,,3308,,277,,1201,,1478,,383481
1912701 IA EBT MARSHALL CO DHS,944,,6238,,7182,,472,,2683,,3155,,838502
1912901 IA EBT MILLS CO DHS,192,,1494,,1686,,102,,565,,667,,196711
1913101 IA EBT MITCHELL CO DHS,89,,667,,756,,50,,280,,330,,83721
1913301 IA EBT MONONA CO DHS,120,,1160,,1280,,82,,476,,558,,137658
1913501 IA EBT MONROE CO DHS,180,,773,,953,,100,,337,,437,,110870
1913701 IA EBT MONTGOMERY CO DHS,310,,1737,,2047,,154,,725,,879,,230456
1913901 IA EBT MUSCATINE CO DHS,1167,,6535,,7702,,590,,2876,,3466,,938567
1914101 IA EBT O BRIEN CO DHS,221,,996,,1217,,112,,412,,524,,135710
1914301 IA EBT OSCEOLA CO DHS,76,,365,,441,,41,,158,,199,,47264
1914501 IA EBT PAGE CO DHS,318,,2038,,2356,,187,,851,,1038,,266604
1914701 IA EBT PALO ALTO CO DHS,150,,754,,904,,80,,313,,393,,98508
1914901 IA EBT PLYMOUTH CO DHS,139,,1512,,1651,,85,,559,,644,,174876
1915101 IA EBT POCAHONTAS CO DHS,146,,789,,935,,71,,301,,372,,97655
1915301 IA EBT POLK CO DHS,10959,,58177,,69136,,5821,,28218,,34039,,8908864
1915501 IA EBT POTTAWATTAMIE CO DHS,2538,,14989,,17527,,1470,,6600,,8070,,2143155
1915701 IA EBT POWESHIEK CO DHS,299,,1545,,1844,,146,,686,,832,,205302
1915901 IA EBT RINGGOLD CO DHS,105,,557,,662,,59,,225,,284,,66479
1916101 IA EBT SAC CO DHS,105,,868,,973,,71,,332,,403,,97245
1916301 IA EBT SCOTT CO DHS,6299,,25669,,31968,,3106,,12229,,15335,,4140799
1916501 IA EBT SHELBY CO DHS,151,,1047,,1198,,101,,454,,555,,135113
1916701 IA EBT SIOUX CO DHS,131,,1459,,1590,,72,,560,,632,,168724
1916901 IA EBT STORY CO DHS,894,,6031,,6925,,486,,3030,,3516,,909185
1917101 IA EBT TAMA CO DHS,237,,1916,,2153,,123,,772,,895,,236286
1917301 IA EBT TAYLOR CO DHS,90,,734,,824,,55,,286,,341,,82019
1917501 IA EBT UNION CO DHS,264,,1803,,2067,,169,,798,,967,,237369
1917701 IA EBT VAN BUREN CO DHS,143,,823,,966,,76,,355,,431,,110260
1917901 IA EBT WAPELLO CO DHS,1662,,6294,,7956,,904,,3158,,4062,,1001612
1918101 IA EBT WARREN CO DHS,441,,3396,,3837,,259,,1393,,1652,,453116
1918301 IA EBT WASHINGTON CO DHS,378,,2147,,2525,,212,,927,,1139,,285738
1918501 IA EBT WAYNE CO DHS,131,,755,,886,,80,,314,,394,,95407
1918701 IA EBT WEBSTER CO DHS,1252,,5322,,6574,,639,,2514,,3153,,795116
1918901 IA EBT WINNEBAGO CO DHS,123,,1017,,1140,,61,,417,,478,,123289
1919101 IA EBT WINNESHIEK CO DHS,206,,985,,1191,,110,,464,,574,,127298
1919301 IA EBT WOODBURY CO DHS,2273,,17112,,19385,,1250,,7243,,8493,,2337522
1919501 IA EBT WORTH CO DHS,74,,673,,747,,46,,288,,334,,78971
1919701 IA EBT WRIGHT CO DHS,186,,1552,,1738,,103,,624,,727,,202936
2000101 KS EBT ALLEN,615,,1467,,2082,,307,,657,,964,,236153
2000301 KS EBT ANDERSON,208,,618,,826,,94,,285,,379,,97129
2000501 KS EBT ATCHISON,660,,1884,,2544,,303,,894,,1197,,321267
2000701 KS EBT BARBER,60,,162,,222,,47,,83,,130,,21660
2000901 KS EBT BARTON,769,,2397,,3166,,415,,1074,,1489,,368398
2001101 KS EBT BOURBON,663,,1983,,2646,,337,,847,,1184,,304346
2001301 KS EBT BROWN,312,,1169,,1481,,168,,470,,638,,169498
2001501 KS EBT BUTLER,1362,,4806,,6168,,650,,2053,,2703,,755169
2001701 KS EBT CHASE,27,,131,,158,,19,,77,,96,,20794
2001901 KS EBT CHAUTAUQUA,125,,314,,439,,70,,138,,208,,46621
2002101 KS EBT CHEROKEE,1039,,2722,,3761,,539,,1134,,1673,,436418
2002301 KS EBT CHEYENNE,35,,88,,123,,17,,45,,62,,13382
2002501 KS EBT CLARK,46,,84,,130,,19,,36,,55,,15678
2002701 KS EBT CLAY,123,,431,,554,,70,,185,,255,,62676
2002901 KS EBT CLOUD,204,,663,,867,,118,,289,,407,,94693
2003101 KS EBT COFFEY,197,,545,,742,,109,,244,,353,,88411
2003301 KS EBT COMANCHE,18,,67,,85,,14,,33,,47,,6896
2003501 KS EBT COWLEY,1353,,4143,,5496,,710,,1790,,2500,,662783
2003701 KS EBT CRAWFORD,1468,,5201,,6669,,817,,2422,,3239,,808954
2003901 KS EBT DECATUR,64,,134,,198,,32,,60,,92,,22906
2004101 KS EBT DICKINSON,261,,1171,,1432,,154,,495,,649,,171471
2004301 KS EBT DONIPHAN,153,,534,,687,,78,,206,,284,,75436
2004501 KS EBT DOUGLAS,2158,,6667,,8825,,1094,,3344,,4438,,1145577
2004701 KS EBT EDWARDS,53,,166,,219,,27,,70,,97,,25045
2004901 KS EBT ELK,75,,238,,313,,42,,108,,150,,35396
2005101 KS EBT ELLIS,360,,1471,,1831,,202,,708,,910,,214599
2005301 KS EBT ELLSWORTH,94,,250,,344,,46,,110,,156,,34691
2005501 KS EBT FINNEY,1099,,4085,,5184,,483,,1478,,1961,,593198
2005701 KS EBT FORD,848,,2845,,3693,,408,,1245,,1653,,471365
2005901 KS EBT FRANKLIN,886,,2849,,3735,,436,,1253,,1689,,460159
2006101 KS EBT GEARY,752,,2530,,3282,,382,,1108,,1490,,407640
2006301 KS EBT GOVE,15,,95,,110,,10,,35,,45,,11457
2006501 KS EBT GRAHAM,56,,87,,143,,30,,53,,83,,12822
2006701 KS EBT GRANT,144,,504,,648,,60,,171,,231,,71763
2006901 KS EBT GRAY,38,,223,,261,,17,,85,,102,,34326
2007101 KS EBT GREELEY,6,,46,,52,,3,,17,,20,,4473
2007301 KS EBT GREENWOOD,218,,595,,813,,123,,275,,398,,96564
2007501 KS EBT HAMILTON,20,,147,,167,,15,,56,,71,,19422
2007701 KS EBT HARPER,92,,398,,490,,62,,167,,229,,55181
2007901 KS EBT HARVEY,570,,2663,,3233,,321,,1220,,1541,,385760
2008101 KS EBT HASKELL,51,,244,,295,,20,,82,,102,,34901
2008301 KS EBT HODGEMAN,11,,78,,89,,7,,30,,37,,8764
2008501 KS EBT JACKSON,245,,810,,1055,,124,,315,,439,,118835
2008701 KS EBT JEFFERSON,279,,1058,,1337,,121,,424,,545,,163610
2008901 KS EBT JEWELL,38,,147,,185,,25,,54,,79,,18288
2009101 KS EBT JOHNSON,4882,,18005,,22887,,2472,,8186,,10658,,2872491
2009301 KS EBT KEARNY,62,,257,,319,,29,,95,,124,,36059
2009501 KS EBT KINGMAN,129,,399,,528,,69,,153,,222,,60671
2009701 KS EBT KIOWA,47,,103,,150,,33,,55,,88,,16521
2009901 KS EBT LABETTE,973,,2314,,3287,,542,,1071,,1613,,373720
2010101 KS EBT LANE,19,,74,,93,,8,,31,,39,,10322
2010301 KS EBT LEAVENWORTH,1353,,4607,,5960,,640,,2142,,2782,,741459
2010501 KS EBT LINCOLN,47,,155,,202,,25,,73,,98,,23210
2010701 KS EBT LINN,257,,956,,1213,,129,,428,,557,,143385
2010901 KS EBT LOGAN,46,,116,,162,,24,,48,,72,,17626
2011101 KS EBT LYON,932,,3743,,4675,,507,,1742,,2249,,578743
2011301 KS EBT MCPHERSON,376,,1600,,1976,,210,,722,,932,,229384
2011501 KS EBT MARION,213,,586,,799,,90,,259,,349,,90978
2011701 KS EBT MARSHALL,196,,525,,721,,104,,220,,324,,76802
2011901 KS EBT MEADE,53,,223,,276,,22,,82,,104,,31248
2012101 KS EBT MIAMI,579,,2290,,2869,,297,,953,,1250,,338711
2012301 KS EBT MITCHELL,86,,263,,349,,49,,118,,167,,36566
2012501 KS EBT MONTGOMERY,1554,,4355,,5909,,827,,1935,,2762,,698694
2012701 KS EBT MORRIS,87,,372,,459,,49,,175,,224,,53744
2012901 KS EBT MORTON,50,,193,,243,,26,,79,,105,,29954
2013101 KS EBT NEMAHA,86,,349,,435,,42,,148,,190,,49205
2013301 KS EBT NEOSHO,622,,1906,,2528,,320,,860,,1180,,291067
2013501 KS EBT NESS,26,,100,,126,,16,,43,,59,,13832
2013701 KS EBT NORTON,76,,240,,316,,41,,103,,144,,35257
2013901 KS EBT OSAGE,440,,1291,,1731,,225,,533,,758,,203523
2014101 KS EBT OSBORNE,37,,246,,283,,23,,85,,108,,30725
2014301 KS EBT OTTAWA,66,,304,,370,,39,,134,,173,,43555
2014501 KS EBT PAWNEE,91,,340,,431,,48,,153,,201,,48375
2014701 KS EBT PHILLIPS,111,,292,,403,,52,,117,,169,,41669
2014901 KS EBT POTTAWATOMIE,329,,994,,1323,,135,,385,,520,,150607
2015101 KS EBT PRATT,158,,468,,626,,96,,233,,329,,65362
2015301 KS EBT RAWLINS,44,,84,,128,,22,,40,,62,,13354
2015501 KS EBT RENO,2050,,6425,,8475,,1088,,3064,,4152,,1029396
2015701 KS EBT REPUBLIC,79,,225,,304,,42,,109,,151,,29980
2015901 KS EBT RICE,235,,733,,968,,108,,306,,414,,113302
2016101 KS EBT RILEY,730,,2556,,3286,,372,,1214,,1586,,403351
2016301 KS EBT ROOKS,80,,257,,337,,46,,115,,161,,33997
2016501 KS EBT RUSH,77,,217,,294,,46,,93,,139,,30511
2016701 KS EBT RUSSELL,159,,529,,688,,88,,217,,305,,76800
2016901 KS EBT SALINE,1438,,5458,,6896,,758,,2494,,3252,,859487
2017101 KS EBT SCOTT,75,,187,,262,,38,,78,,116,,30842
2017301 KS EBT Sedgwick County,18455,,60332,,78787,,9065,,28655,,37720,,10335067
2017501 KS EBT SEWARD,553,,2103,,2656,,269,,895,,1164,,331191
2017701 KS EBT SHAWNEE,7730,,18853,,26583,,3844,,9443,,13287,,3345191
2017901 KS EBT SHERIDAN,27,,66,,93,,14,,23,,37,,10270
2018101 KS EBT SHERMAN,181,,486,,667,,93,,203,,296,,71474
2018301 KS EBT SMITH,57,,202,,259,,34,,77,,111,,27019
2018501 KS EBT STAFFORD,73,,261,,334,,36,,117,,153,,36994
2018701 KS EBT STANTON,31,,129,,160,,11,,53,,64,,19906
2018901 KS EBT STEVENS,52,,254,,306,,25,,97,,122,,31541
2019101 KS EBT SUMNER,522,,1999,,2521,,268,,810,,1078,,303159
2019301 KS EBT THOMAS,92,,369,,461,,49,,159,,208,,54164
2019501 KS EBT TREGO,27,,97,,124,,17,,46,,63,,15812
2019701 KS EBT WABAUNSEE,52,,299,,351,,30,,108,,138,,39444
2019901 KS EBT WALLACE,20,,45,,65,,8,,16,,24,,7177
2020101 KS EBT WASHINGTON,89,,177,,266,,36,,75,,111,,30200
2020301 KS EBT WICHITA,19,,85,,104,,10,,41,,51,,11304
2020501 KS EBT WILSON,357,,1013,,1370,,192,,442,,634,,163247
2020701 KS EBT WOODSON,95,,298,,393,,61,,142,,203,,44356
2020901 KS EBT WyandotteCounty,9617,,24531,,34148,,4343,,11934,,16277,,4444622
2100101 KY EBT ADAIR,39,,3761,,3800,,15,,1737,,1752,,438768
2100301 KY EBT ALLEN,16,,4024,,4040,,6,,1704,,1710,,486867
2100501 KY EBT ANDERSON,8,,3016,,3024,,3,,1299,,1302,,399137
2100701 KY EBT BALLARD,23,,1434,,1457,,9,,611,,620,,173344
2100901 KY EBT BARREN,144,,8702,,8846,,56,,4019,,4075,,1076638
2101101 KY EBT BATH,100,,3474,,3574,,38,,1564,,1602,,438484
2101301 KY EBT BELL,234,,11143,,11377,,86,,5519,,5605,,1466769
2101501 KY EBT BOONE,122,,10649,,10771,,46,,4591,,4637,,1418080
2101701 KY EBT BOURBON,120,,3901,,4021,,46,,1859,,1905,,520489
2101901 KY EBT BOYD,345,,10451,,10796,,129,,5153,,5282,,1430614
2102101 KY EBT BOYLE,107,,5206,,5313,,40,,2515,,2555,,674496
2102301 KY EBT BRACKEN,93,,1760,,1853,,27,,737,,764,,227242
2102501 KY EBT BREATHITT,193,,5709,,5902,,128,,2953,,3081,,761626
2102701 KY EBT BRECKINRIDGE,28,,4137,,4165,,9,,1815,,1824,,494118
2102901 KY EBT BULLITT,130,,9876,,10006,,46,,4239,,4285,,1264504
2103101 KY EBT BUTLER,66,,2834,,2900,,23,,1270,,1293,,341094
2103301 KY EBT CALDWELL,38,,2563,,2601,,15,,1128,,1143,,316986
2103501 KY EBT CALLOWAY,108,,4533,,4641,,44,,2141,,2185,,579355
2103701 KY EBT CAMPBELL,287,,11329,,11616,,106,,5559,,5665,,1562590
2103901 KY EBT CARLISLE,2,,901,,903,,1,,393,,394,,106725
2104101 KY EBT CARROLL,30,,2859,,2889,,10,,1285,,1295,,385169
2104301 KY EBT CARTER,183,,7703,,7886,,61,,3595,,3656,,1002612
2104501 KY EBT CASEY,28,,4344,,4372,,10,,1998,,2008,,525771
2104701 KY EBT CHRISTIAN,475,,12298,,12773,,166,,5695,,5861,,1604387
2104901 KY EBT CLARK,185,,7455,,7640,,70,,3721,,3791,,1024407
2105101 KY EBT CLAY,37,,9461,,9498,,17,,4759,,4776,,1169099
2105301 KY EBT CLINTON,22,,3049,,3071,,12,,1484,,1496,,351393
2105501 KY EBT CRITTENDEN,16,,1324,,1340,,6,,577,,583,,150780
2105701 KY EBT CUMBERLAND,42,,1832,,1874,,17,,863,,880,,212654
2105901 KY EBT DAVIESS,523,,15716,,16239,,192,,7456,,7648,,2047852
2106101 KY EBT EDMONSON,27,,2502,,2529,,9,,1191,,1200,,304550
2106301 KY EBT ELLIOTT,35,,2288,,2323,,16,,1137,,1153,,344064
2106501 KY EBT ESTILL,74,,5151,,5225,,27,,2564,,2591,,663768
2106703 KY EBT FAYETTE,1112,,37167,,38279,,414,,18678,,19092,,5089528
2106901 KY EBT FLEMING,54,,3224,,3278,,18,,1456,,1474,,387443
2107101 KY EBT FLOYD,159,,13786,,13945,,65,,6845,,6910,,1805761
2107301 KY EBT FRANKLIN,223,,8617,,8840,,84,,4207,,4291,,1211914
2107501 KY EBT FULTON,135,,2010,,2145,,50,,1096,,1146,,261704
2107701 KY EBT GALLATIN,14,,1938,,1952,,6,,832,,838,,252866
2107901 KY EBT GARRARD,61,,3364,,3425,,25,,1571,,1596,,439009
2108101 KY EBT GRANT,101,,5667,,5768,,38,,2359,,2397,,752539
2108301 KY EBT GRAVES,34,,6849,,6883,,12,,3177,,3189,,843158
2108501 KY EBT GRAYSON,46,,6143,,6189,,19,,2851,,2870,,729947
2108701 KY EBT GREEN,37,,2406,,2443,,12,,1130,,1142,,288096
2108901 KY EBT GREENUP,73,,6715,,6788,,25,,3001,,3026,,869743
2109101 KY EBT HANCOCK,31,,1178,,1209,,10,,488,,498,,147745
2109301 KY EBT HARDIN,120,,14845,,14965,,50,,6479,,6529,,1859463
2109501 KY EBT HARLAN,260,,10574,,10834,,92,,5337,,5429,,1399438
2109701 KY EBT HARRISON,59,,3457,,3516,,21,,1629,,1650,,450148
2109901 KY EBT HART,106,,4146,,4252,,37,,1894,,1931,,494782
2110101 KY EBT HENDERSON,316,,8413,,8729,,113,,3993,,4106,,1123890
2110301 KY EBT HENRY,60,,2630,,2690,,21,,1126,,1147,,324241
