NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,03/29/2016,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,09:20 AM,,,,,
Jan 2013,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1805101 IN EBT GIBSON CO DPW,438,,2926,,3364,,269,,1135,,1404,,389850
1805301 IN EBT GRANT CO DFC,2745,,10752,,13497,,1745,,4468,,6213,,1738966
1805501 IN EBT GREENE CO DPW,762,,3963,,4725,,470,,1542,,2012,,567378
1805701 IN EBT HAMILTON CO DPW,1154,,9082,,10236,,701,,3456,,4157,,1308427
1805901 IN EBT HANCOCK CO DPW,746,,4973,,5719,,449,,2004,,2453,,734621
1806101 IN EBT HARRISON CO DPW,618,,3635,,4253,,377,,1438,,1815,,520641
1806301 IN EBT HENDRICKS CO DPW,766,,6595,,7361,,502,,2541,,3043,,923815
1806501 IN EBT HENRY CO DPW,1631,,6426,,8057,,988,,2721,,3709,,1053389
1806701 IN EBT HOWARD CO DPW,2869,,11963,,14832,,1761,,4959,,6720,,1916447
1806901 IN EBT HUNTINGTON CO DPW,577,,4025,,4602,,359,,1587,,1946,,569913
1807101 IN EBT JACKSON CO DPW,916,,4886,,5802,,592,,2016,,2608,,725910
1807301 IN EBT JASPER CO DPW,497,,2935,,3432,,281,,1141,,1422,,430007
1807501 IN EBT JAY CO DPW,453,,2468,,2921,,284,,986,,1270,,350713
1807701 IN EBT JEFFERSON CO DPW,776,,3661,,4437,,490,,1549,,2039,,562107
1807901 IN EBT JENNINGS CO DPW,661,,3842,,4503,,444,,1477,,1921,,551378
1808101 IN EBT JOHNSON CO DPW,1670,,10376,,12046,,994,,4048,,5042,,1545839
1808301 IN EBT KNOX CO DPW,1272,,4471,,5743,,794,,1882,,2676,,716128
1808501 IN EBT KOSCIUSKO CO DPW,838,,7273,,8111,,493,,2693,,3186,,1000815
1808701 IN EBT LAGRANGE CO DPW,253,,1819,,2072,,157,,672,,829,,243792
1808901 IN EBT LAKE CO DPW,19208,,74578,,93786,,11705,,30832,,42537,,12941358
1809101 IN EBT LA PORTE CO DPW,3478,,15807,,19285,,2030,,6458,,8488,,2527720
1809301 IN EBT LAWRENCE CO DPW,917,,5646,,6563,,610,,2199,,2809,,789918
1809501 IN EBT MADISON CO DPW,4460,,18517,,22977,,2826,,7834,,10660,,3017722
1809701 IN EBT MARION CO DPW,41041,,158588,,199629,,24947,,68682,,93629,,27732430
1809901 IN EBT MARSHALL CO DPW,611,,4317,,4928,,387,,1601,,1988,,586759
1810101 IN EBT MARTIN CO DPW,226,,1100,,1326,,147,,419,,566,,151510
1810301 IN EBT MIAMI CO DPW,898,,4887,,5785,,541,,1906,,2447,,722043
1810501 IN EBT MONROE COUNTY DPW,2086,,9320,,11406,,1435,,4270,,5705,,1472302
1810701 IN EBT MONTGOMERY COUNTY DFC,804,,4133,,4937,,479,,1666,,2145,,618114
1810901 IN EBT MORGAN CO DPW,1497,,7944,,9441,,856,,3076,,3932,,1212201
1811101 IN EBT NEWTON CO DPW,301,,1558,,1859,,170,,614,,784,,232725
1811301 IN EBT NOBLE CO DPW,571,,4620,,5191,,344,,1743,,2087,,624448
1811501 IN EBT OHIO CO DPW,70,,457,,527,,46,,179,,225,,63297
1811701 IN EBT ORANGE CO DPW,603,,2687,,3290,,353,,1064,,1417,,386871
1811901 IN EBT OWEN CO DPW,530,,2774,,3304,,333,,1047,,1380,,402675
1812101 IN EBT PARKE CO DPW,372,,1870,,2242,,199,,711,,910,,273452
1812301 IN EBT PERRY CO DPW,367,,1698,,2065,,220,,670,,890,,245606
1812501 IN EBT PIKE CO DPW,302,,1163,,1465,,182,,436,,618,,175051
1812701 IN EBT PORTER CO DPW,2262,,12424,,14686,,1380,,5169,,6549,,1920063
1812901 IN EBT POSEY CO DPW,405,,1896,,2301,,235,,776,,1011,,291407
1813101 IN EBT PULASKI CO DFC,315,,1375,,1690,,192,,548,,740,,202265
1813301 IN EBT PUTNAM CO DPW,558,,3577,,4135,,332,,1430,,1762,,527871
1813501 IN EBT RANDOLPH CO DPW,610,,3273,,3883,,349,,1248,,1597,,478845
1813701 IN EBT RIPLEY CO DPW,430,,2734,,3164,,250,,1018,,1268,,395455
1813901 IN EBT RUSH CO DPW,424,,1759,,2183,,257,,724,,981,,263519
1814101 IN EBT ST JOSEPH CO DPW,8483,,35823,,44306,,5145,,14952,,20097,,5945221
1814301 IN EBT SCOTT CO DPW,924,,3684,,4608,,598,,1528,,2126,,568806
1814501 IN EBT SHELBY CO DPW,743,,4828,,5571,,474,,1971,,2445,,706962
1814701 IN EBT SPENCER CO DPW,298,,1519,,1817,,163,,611,,774,,209548
1814901 IN EBT STARKE CO DPW,785,,3623,,4408,,462,,1492,,1954,,545537
1815101 IN EBT STEUBEN CO DPW,461,,3271,,3732,,285,,1272,,1557,,448416
1815301 IN EBT SULLIVAN CO DPW,506,,2616,,3122,,325,,1004,,1329,,386414
1815501 IN EBT SWITZERLAND CO DPW,220,,1335,,1555,,133,,499,,632,,196022
1815701 IN EBT TIPPECANOE CO DPW,2721,,15639,,18360,,1744,,6515,,8259,,2439429
1815901 IN EBT TIPTON CO DPW,174,,1364,,1538,,108,,512,,620,,194294
1816101 IN EBT UNION CO DPW,172,,941,,1113,,101,,343,,444,,138265
1816301 IN EBT VANDERBURGH CO DPW,5531,,21566,,27097,,3563,,9266,,12829,,3508600
1816501 IN EBT VERMILLION CO DPW,351,,2030,,2381,,215,,811,,1026,,295994
1816701 IN EBT VIGO CO DPW,3634,,14921,,18555,,2202,,6052,,8254,,2329167
1816901 IN EBT WABASH CO DPW,548,,3401,,3949,,335,,1398,,1733,,484439
1817101 IN EBT WARREN CO DPW,90,,739,,829,,65,,285,,350,,94199
1817301 IN EBT WARRICK CO DPW,491,,3610,,4101,,298,,1329,,1627,,484540
1817501 IN EBT WASHINGTON CO DPW,691,,3567,,4258,,448,,1477,,1925,,518965
1817701 IN EBT WAYNE CO DPW,2477,,9668,,12145,,1519,,4105,,5624,,1531587
1817901 IN EBT WELLS CO DPW,284,,2042,,2326,,191,,791,,982,,270634
1818101 IN EBT WHITE CO DPW,332,,2282,,2614,,216,,913,,1129,,315669
1818301 IN EBT WHITLEY CO DPW,338,,2356,,2694,,204,,932,,1136,,325482
1900101 IA EBT ADAIR CO DHS,107,,828,,935,,65,,347,,412,,93826
1900301 IA EBT ADAMS CO DHS,70,,408,,478,,40,,158,,198,,48636
1900501 IA EBT ALLAMAKEE CO DHS,273,,1523,,1796,,142,,609,,751,,187408
1900701 IA EBT APPANOOSE CO DHS,516,,1839,,2355,,303,,889,,1192,,263048
1900901 IA EBT AUDUBON CO DHS,65,,544,,609,,34,,224,,258,,60212
1901101 IA EBT BENTON CO DHS,318,,2179,,2497,,194,,956,,1150,,270298
1901301 IA EBT BLACK HAWK CO DHS,4227,,16492,,20719,,2372,,8045,,10417,,2403593
1901501 IA EBT BOONE CO DHS,502,,2358,,2860,,258,,1079,,1337,,323948
1901701 IA EBT BREMER CO DHS,185,,1222,,1407,,112,,502,,614,,141460
1901901 IA EBT BUCHANAN CO DHS,277,,1718,,1995,,161,,716,,877,,194354
1902101 IA EBT BUENA VISTA CO DHS,301,,2391,,2692,,150,,883,,1033,,276972
1902301 IA EBT BUTLER CO DHS,183,,1128,,1311,,89,,461,,550,,129500
1902501 IA EBT CALHOUN CO DHS,143,,902,,1045,,69,,379,,448,,102134
1902701 IA EBT CARROLL CO DHS,259,,1556,,1815,,150,,702,,852,,195151
1902901 IA EBT CASS CO DHS,338,,1709,,2047,,199,,710,,909,,193036
1903101 IA EBT CEDAR CO DHS,150,,1423,,1573,,83,,574,,657,,161600
1903301 IA EBT CERRO GORDO CO DHS,772,,5720,,6492,,497,,2790,,3287,,726904
1903501 IA EBT CHEROKEE CO DHS,130,,1063,,1193,,88,,444,,532,,115282
1903701 IA EBT CHICKASAW CO DHS,175,,860,,1035,,94,,365,,459,,106087
1903901 IA EBT CLARKE CO DHS,189,,1406,,1595,,111,,585,,696,,171461
1904101 IA EBT CLAY CO DHS,323,,1779,,2102,,180,,808,,988,,218963
1904301 IA EBT CLAYTON CO DHS,234,,1286,,1520,,131,,572,,703,,148252
1904501 IA EBT CLINTON CO DHS,1790,,7170,,8960,,969,,3605,,4574,,1059881
1904701 IA EBT CRAWFORD CO DHS,303,,1831,,2134,,160,,726,,886,,235232
1904901 IA EBT DALLAS CO DHS,443,,3943,,4386,,270,,1602,,1872,,488153
1905101 IA EBT DAVIS CO DHS,137,,756,,893,,83,,309,,392,,95272
1905301 IA EBT DECATUR CO DHS,205,,1306,,1511,,122,,584,,706,,167761
1905501 IA EBT DELAWARE CO DHS,276,,1145,,1421,,151,,497,,648,,156215
1905701 IA EBT DES MOINES CO DHS,1379,,7554,,8933,,709,,3521,,4230,,1068474
1905901 IA EBT DICKINSON CO DHS,224,,1238,,1462,,136,,564,,700,,154249
1906101 IA EBT DUBUQUE CO DHS,2161,,8936,,11097,,1104,,4221,,5325,,1246412
1906301 IA EBT EMMET CO DHS,180,,1042,,1222,,85,,452,,537,,132728
1906501 IA EBT FAYETTE CO DHS,500,,2346,,2846,,290,,1055,,1345,,292698
1906701 IA EBT FLOYD CO DHS,328,,1960,,2288,,180,,858,,1038,,252025
1906901 IA EBT FRANKLIN CO DHS,127,,1082,,1209,,69,,412,,481,,125440
1907101 IA EBT FREMONT CO DHS,160,,860,,1020,,89,,329,,418,,102742
1907301 IA EBT GREENE CO DHS,181,,1156,,1337,,95,,464,,559,,139238
1907501 IA EBT GRUNDY CO DHS,83,,716,,799,,45,,290,,335,,77776
1907701 IA EBT GUTHRIE CO DHS,120,,1080,,1200,,71,,452,,523,,131439
1907901 IA EBT HAMILTON CO DHS,290,,1642,,1932,,151,,680,,831,,213529
1908101 IA EBT HANCOCK CO DHS,84,,932,,1016,,49,,368,,417,,104504
1908301 IA EBT HARDIN CO DHS,366,,2019,,2385,,168,,816,,984,,235724
1908501 IA EBT HARRISON CO DHS,255,,1647,,1902,,152,,689,,841,,202231
1908701 IA EBT HENRY CO DHS,409,,2854,,3263,,231,,1251,,1482,,357371
1908901 IA EBT HOWARD CO DHS,157,,848,,1005,,72,,348,,420,,102894
1909101 IA EBT HUMBOLDT CO DHS,160,,870,,1030,,100,,365,,465,,106509
1909301 IA EBT IDA CO DHS,63,,662,,725,,30,,281,,311,,72855
1909501 IA EBT IOWA CO DHS,161,,1071,,1232,,90,,438,,528,,128542
1909701 IA EBT JACKSON CO DHS,479,,2214,,2693,,259,,964,,1223,,294364
1909901 IA EBT JASPER CO DHS,770,,4147,,4917,,410,,1848,,2258,,557127
1910101 IA EBT JEFFERSON CO DHS,377,,2273,,2650,,244,,1250,,1494,,317136
1910301 IA EBT JOHNSON CO DHS,2292,,9382,,11674,,1194,,4676,,5870,,1432175
1910501 IA EBT JONES CO DHS,253,,1672,,1925,,148,,690,,838,,210802
1910701 IA EBT KEOKUK CO DHS,250,,1200,,1450,,133,,507,,640,,147030
1910901 IA EBT KOSSUTH CO DHS,183,,1177,,1360,,104,,512,,616,,134006
1911102 IA EBT LEE CO DHS,1108,,5987,,7095,,632,,2703,,3335,,816941
1911301 IA EBT LINN CO DHS,4707,,23191,,27898,,2622,,11575,,14197,,3363273
1911501 IA EBT LOUISA CO DHS,191,,1407,,1598,,110,,563,,673,,171842
1911701 IA EBT LUCAS CO DHS,206,,1348,,1554,,122,,519,,641,,163628
1911901 IA EBT LYON CO DHS,72,,684,,756,,34,,232,,266,,64377
1912101 IA EBT MADISON CO DHS,140,,1158,,1298,,87,,467,,554,,139143
1912301 IA EBT MAHASKA CO DHS,580,,3333,,3913,,304,,1595,,1899,,448946
1912501 IA EBT MARION CO DHS,506,,2857,,3363,,274,,1203,,1477,,377922
1912701 IA EBT MARSHALL CO DHS,877,,6233,,7110,,456,,2672,,3128,,802725
1912901 IA EBT MILLS CO DHS,216,,1502,,1718,,115,,599,,714,,194137
1913101 IA EBT MITCHELL CO DHS,66,,730,,796,,42,,296,,338,,81064
1913301 IA EBT MONONA CO DHS,121,,1182,,1303,,81,,496,,577,,128518
1913501 IA EBT MONROE CO DHS,160,,848,,1008,,89,,379,,468,,113106
1913701 IA EBT MONTGOMERY CO DHS,327,,1840,,2167,,162,,772,,934,,234224
1913901 IA EBT MUSCATINE CO DHS,1057,,6876,,7933,,574,,3005,,3579,,922232
1914101 IA EBT O BRIEN CO DHS,189,,1060,,1249,,108,,443,,551,,127434
1914301 IA EBT OSCEOLA CO DHS,102,,342,,444,,52,,158,,210,,42236
1914501 IA EBT PAGE CO DHS,339,,2062,,2401,,196,,880,,1076,,258763
1914701 IA EBT PALO ALTO CO DHS,135,,781,,916,,77,,344,,421,,95714
1914901 IA EBT PLYMOUTH CO DHS,140,,1685,,1825,,86,,629,,715,,181507
1915101 IA EBT POCAHONTAS CO DHS,142,,856,,998,,67,,333,,400,,94288
1915301 IA EBT POLK CO DHS,10787,,60451,,71238,,5856,,29362,,35218,,8823710
1915501 IA EBT POTTAWATTAMIE CO DHS,2640,,15271,,17911,,1519,,6860,,8379,,2101234
1915701 IA EBT POWESHIEK CO DHS,282,,1483,,1765,,141,,673,,814,,190240
1915901 IA EBT RINGGOLD CO DHS,96,,542,,638,,54,,228,,282,,62379
1916101 IA EBT SAC CO DHS,104,,872,,976,,66,,356,,422,,94335
1916301 IA EBT SCOTT CO DHS,6177,,26255,,32432,,3085,,12707,,15792,,4058468
1916501 IA EBT SHELBY CO DHS,186,,994,,1180,,111,,431,,542,,127701
1916701 IA EBT SIOUX CO DHS,123,,1582,,1705,,73,,598,,671,,170295
1916901 IA EBT STORY CO DHS,846,,6072,,6918,,466,,3112,,3578,,858465
1917101 IA EBT TAMA CO DHS,281,,1948,,2229,,139,,790,,929,,231516
1917301 IA EBT TAYLOR CO DHS,100,,770,,870,,59,,305,,364,,83282
1917501 IA EBT UNION CO DHS,283,,1711,,1994,,185,,762,,947,,218013
1917701 IA EBT VAN BUREN CO DHS,134,,833,,967,,74,,352,,426,,101289
1917901 IA EBT WAPELLO CO DHS,1663,,6186,,7849,,890,,3104,,3994,,937522
1918101 IA EBT WARREN CO DHS,489,,3547,,4036,,277,,1467,,1744,,455099
1918301 IA EBT WASHINGTON CO DHS,355,,2127,,2482,,198,,917,,1115,,264436
1918501 IA EBT WAYNE CO DHS,132,,754,,886,,79,,314,,393,,93064
1918701 IA EBT WEBSTER CO DHS,1210,,5468,,6678,,621,,2633,,3254,,755567
1918901 IA EBT WINNEBAGO CO DHS,75,,933,,1008,,49,,414,,463,,108832
1919101 IA EBT WINNESHIEK CO DHS,187,,987,,1174,,108,,480,,588,,122261
1919301 IA EBT WOODBURY CO DHS,2143,,17677,,19820,,1213,,7561,,8774,,2286627
1919501 IA EBT WORTH CO DHS,86,,648,,734,,48,,278,,326,,72844
1919701 IA EBT WRIGHT CO DHS,169,,1583,,1752,,101,,652,,753,,188646
2000101 KS EBT ALLEN,627,,1437,,2064,,325,,667,,992,,236183
2000301 KS EBT ANDERSON,206,,667,,873,,88,,298,,386,,101043
2000501 KS EBT ATCHISON,607,,1963,,2570,,284,,919,,1203,,324910
2000701 KS EBT BARBER,59,,206,,265,,44,,94,,138,,25905
2000901 KS EBT BARTON,724,,2592,,3316,,418,,1114,,1532,,377940
2001101 KS EBT BOURBON,556,,2017,,2573,,306,,850,,1156,,293204
2001301 KS EBT BROWN,354,,1099,,1453,,178,,478,,656,,157154
2001501 KS EBT BUTLER,1409,,4867,,6276,,657,,2129,,2786,,765214
2001701 KS EBT CHASE,43,,130,,173,,25,,75,,100,,19809
2001901 KS EBT CHAUTAUQUA,121,,322,,443,,69,,137,,206,,47719
2002101 KS EBT CHEROKEE,1019,,2651,,3670,,521,,1123,,1644,,420283
2002301 KS EBT CHEYENNE,46,,93,,139,,23,,47,,70,,16872
2002501 KS EBT CLARK,33,,122,,155,,17,,45,,62,,17470
2002701 KS EBT CLAY,151,,471,,622,,74,,198,,272,,69206
2002901 KS EBT CLOUD,221,,654,,875,,124,,300,,424,,95599
2003101 KS EBT COFFEY,192,,533,,725,,103,,240,,343,,83068
2003301 KS EBT COMANCHE,16,,88,,104,,12,,38,,50,,10321
2003501 KS EBT COWLEY,1386,,4421,,5807,,712,,1961,,2673,,693030
2003701 KS EBT CRAWFORD,1573,,5146,,6719,,858,,2424,,3282,,808670
2003901 KS EBT DECATUR,45,,173,,218,,28,,66,,94,,22237
2004101 KS EBT DICKINSON,246,,1248,,1494,,151,,526,,677,,175932
2004301 KS EBT DONIPHAN,146,,609,,755,,78,,233,,311,,83494
2004501 KS EBT DOUGLAS,1951,,6840,,8791,,1045,,3449,,4494,,1123023
2004701 KS EBT EDWARDS,62,,173,,235,,28,,77,,105,,26995
2004901 KS EBT ELK,60,,225,,285,,36,,105,,141,,30108
2005101 KS EBT ELLIS,319,,1497,,1816,,186,,704,,890,,210383
2005301 KS EBT ELLSWORTH,71,,264,,335,,35,,113,,148,,36475
2005501 KS EBT FINNEY,934,,4287,,5221,,437,,1552,,1989,,591708
2005701 KS EBT FORD,723,,3039,,3762,,377,,1309,,1686,,467935
2005901 KS EBT FRANKLIN,820,,2818,,3638,,413,,1243,,1656,,442374
2006101 KS EBT GEARY,700,,2636,,3336,,354,,1160,,1514,,410280
2006301 KS EBT GOVE,13,,114,,127,,9,,37,,46,,13542
2006501 KS EBT GRAHAM,49,,65,,114,,28,,48,,76,,12076
2006701 KS EBT GRANT,132,,421,,553,,57,,154,,211,,64404
2006901 KS EBT GRAY,42,,194,,236,,17,,76,,93,,28162
2007101 KS EBT GREELEY,7,,41,,48,,4,,17,,21,,3953
2007301 KS EBT GREENWOOD,177,,641,,818,,116,,277,,393,,92327
2007501 KS EBT HAMILTON,21,,157,,178,,15,,62,,77,,19482
2007701 KS EBT HARPER,92,,425,,517,,58,,164,,222,,56126
2007901 KS EBT HARVEY,528,,2597,,3125,,312,,1203,,1515,,376297
2008101 KS EBT HASKELL,43,,240,,283,,17,,83,,100,,32947
2008301 KS EBT HODGEMAN,12,,76,,88,,8,,32,,40,,9573
2008501 KS EBT JACKSON,278,,823,,1101,,123,,343,,466,,123388
2008701 KS EBT JEFFERSON,300,,1108,,1408,,138,,449,,587,,172494
2008901 KS EBT JEWELL,30,,141,,171,,22,,55,,77,,15471
2009101 KS EBT JOHNSON,4649,,18202,,22851,,2393,,8255,,10648,,2789989
2009301 KS EBT KEARNY,38,,253,,291,,22,,92,,114,,33877
2009501 KS EBT KINGMAN,110,,425,,535,,66,,166,,232,,61869
2009701 KS EBT KIOWA,41,,124,,165,,27,,63,,90,,17782
2009901 KS EBT LABETTE,934,,2306,,3240,,510,,1105,,1615,,376485
2010101 KS EBT LANE,13,,99,,112,,7,,38,,45,,12745
2010301 KS EBT LEAVENWORTH,1340,,4706,,6046,,635,,2200,,2835,,744751
2010501 KS EBT LINCOLN,38,,193,,231,,24,,83,,107,,23909
2010701 KS EBT LINN,233,,994,,1227,,131,,430,,561,,145760
2010901 KS EBT LOGAN,59,,98,,157,,28,,45,,73,,15923
2011101 KS EBT LYON,919,,3883,,4802,,513,,1778,,2291,,590969
2011301 KS EBT MCPHERSON,349,,1668,,2017,,202,,729,,931,,232757
2011501 KS EBT MARION,179,,648,,827,,80,,279,,359,,93404
2011701 KS EBT MARSHALL,185,,582,,767,,101,,252,,353,,81932
2011901 KS EBT MEADE,48,,205,,253,,16,,79,,95,,27740
2012101 KS EBT MIAMI,626,,2394,,3020,,310,,1025,,1335,,361865
2012301 KS EBT MITCHELL,70,,226,,296,,46,,101,,147,,29112
2012501 KS EBT MONTGOMERY,1485,,4737,,6222,,823,,2137,,2960,,727751
2012701 KS EBT MORRIS,115,,393,,508,,55,,179,,234,,58870
2012901 KS EBT MORTON,51,,208,,259,,26,,83,,109,,29734
2013101 KS EBT NEMAHA,79,,334,,413,,41,,146,,187,,44253
2013301 KS EBT NEOSHO,625,,1966,,2591,,310,,878,,1188,,303415
2013501 KS EBT NESS,38,,93,,131,,21,,44,,65,,14346
2013701 KS EBT NORTON,85,,228,,313,,45,,107,,152,,35582
2013901 KS EBT OSAGE,437,,1346,,1783,,217,,564,,781,,204318
2014101 KS EBT OSBORNE,51,,244,,295,,29,,92,,121,,31629
2014301 KS EBT OTTAWA,75,,327,,402,,45,,139,,184,,47063
2014501 KS EBT PAWNEE,93,,346,,439,,50,,159,,209,,51157
2014701 KS EBT PHILLIPS,100,,346,,446,,51,,139,,190,,49001
2014901 KS EBT POTTAWATOMIE,361,,964,,1325,,137,,385,,522,,147598
2015101 KS EBT PRATT,165,,527,,692,,103,,241,,344,,74104
2015301 KS EBT RAWLINS,35,,86,,121,,19,,41,,60,,12421
2015501 KS EBT RENO,2051,,6449,,8500,,1076,,3097,,4173,,1011330
2015701 KS EBT REPUBLIC,70,,264,,334,,40,,112,,152,,33904
2015901 KS EBT RICE,203,,723,,926,,95,,303,,398,,106400
2016101 KS EBT RILEY,732,,2549,,3281,,373,,1247,,1620,,412444
2016301 KS EBT ROOKS,103,,306,,409,,51,,128,,179,,39381
2016501 KS EBT RUSH,62,,229,,291,,40,,96,,136,,31324
2016701 KS EBT RUSSELL,129,,595,,724,,75,,235,,310,,78002
2016901 KS EBT SALINE,1457,,5696,,7153,,753,,2631,,3384,,884343
2017101 KS EBT SCOTT,64,,203,,267,,33,,79,,112,,31522
2017301 KS EBT Sedgwick County,18278,,62434,,80712,,9033,,29566,,38599,,10427293
2017501 KS EBT SEWARD,527,,2044,,2571,,267,,859,,1126,,310240
2017701 KS EBT SHAWNEE,7376,,20044,,27420,,3724,,9996,,13720,,3421770
2017901 KS EBT SHERIDAN,15,,46,,61,,10,,18,,28,,6248
2018101 KS EBT SHERMAN,190,,477,,667,,93,,208,,301,,75530
2018301 KS EBT SMITH,57,,169,,226,,29,,76,,105,,24444
2018501 KS EBT STAFFORD,72,,284,,356,,36,,119,,155,,40258
2018701 KS EBT STANTON,17,,131,,148,,9,,48,,57,,17458
2018901 KS EBT STEVENS,50,,238,,288,,24,,84,,108,,31099
2019101 KS EBT SUMNER,529,,2119,,2648,,275,,863,,1138,,312939
2019301 KS EBT THOMAS,119,,378,,497,,58,,153,,211,,55230
2019501 KS EBT TREGO,19,,111,,130,,13,,48,,61,,16346
2019701 KS EBT WABAUNSEE,42,,330,,372,,26,,116,,142,,40844
2019901 KS EBT WALLACE,17,,47,,64,,7,,19,,26,,7065
2020101 KS EBT WASHINGTON,69,,167,,236,,30,,69,,99,,23280
2020301 KS EBT WICHITA,14,,90,,104,,7,,42,,49,,11654
2020501 KS EBT WILSON,374,,1114,,1488,,184,,489,,673,,168277
2020701 KS EBT WOODSON,118,,321,,439,,69,,149,,218,,50067
2020901 KS EBT WyandotteCounty,9265,,26124,,35389,,4283,,12643,,16926,,4591338
2100101 KY EBT ADAIR,35,,3963,,3998,,15,,1814,,1829,,459138
2100301 KY EBT ALLEN,28,,4073,,4101,,10,,1761,,1771,,482783
2100501 KY EBT ANDERSON,12,,2930,,2942,,5,,1293,,1298,,382146
2100701 KY EBT BALLARD,27,,1446,,1473,,10,,636,,646,,180696
2100901 KY EBT BARREN,170,,8890,,9060,,58,,4127,,4185,,1096476
2101101 KY EBT BATH,135,,3593,,3728,,49,,1647,,1696,,458244
2101301 KY EBT BELL,374,,11257,,11631,,132,,5622,,5754,,1476800
2101501 KY EBT BOONE,95,,11074,,11169,,34,,4821,,4855,,1431515
2101701 KY EBT BOURBON,118,,4076,,4194,,43,,1961,,2004,,544504
2101901 KY EBT BOYD,309,,10914,,11223,,118,,5468,,5586,,1458516
2102101 KY EBT BOYLE,118,,5364,,5482,,45,,2601,,2646,,674428
2102301 KY EBT BRACKEN,96,,1830,,1926,,31,,772,,803,,234687
2102501 KY EBT BREATHITT,162,,5859,,6021,,98,,3068,,3166,,726001
2102701 KY EBT BRECKINRIDGE,45,,4159,,4204,,15,,1887,,1902,,492775
2102901 KY EBT BULLITT,117,,10021,,10138,,43,,4379,,4422,,1260913
2103101 KY EBT BUTLER,72,,2968,,3040,,25,,1300,,1325,,352525
2103301 KY EBT CALDWELL,40,,2560,,2600,,11,,1162,,1173,,310540
2103501 KY EBT CALLOWAY,116,,4679,,4795,,44,,2219,,2263,,606840
2103701 KY EBT CAMPBELL,279,,11230,,11509,,103,,5482,,5585,,1515179
2103901 KY EBT CARLISLE,14,,1000,,1014,,5,,439,,444,,119912
2104101 KY EBT CARROLL,14,,2830,,2844,,6,,1306,,1312,,382881
2104301 KY EBT CARTER,199,,7896,,8095,,64,,3742,,3806,,993955
2104501 KY EBT CASEY,38,,4376,,4414,,14,,2050,,2064,,522750
2104701 KY EBT CHRISTIAN,505,,12480,,12985,,175,,5853,,6028,,1622603
2104901 KY EBT CLARK,183,,7562,,7745,,73,,3797,,3870,,1016090
2105101 KY EBT CLAY,34,,9520,,9554,,16,,4859,,4875,,1168080
2105301 KY EBT CLINTON,17,,2992,,3009,,10,,1479,,1489,,343799
2105501 KY EBT CRITTENDEN,32,,1322,,1354,,11,,585,,596,,152669
2105701 KY EBT CUMBERLAND,55,,1882,,1937,,21,,912,,933,,224988
2105901 KY EBT DAVIESS,466,,16092,,16558,,175,,7641,,7816,,2091654
2106101 KY EBT EDMONSON,22,,2514,,2536,,7,,1204,,1211,,301160
2106301 KY EBT ELLIOTT,79,,2236,,2315,,31,,1118,,1149,,293153
2106501 KY EBT ESTILL,95,,5071,,5166,,34,,2592,,2626,,654788
2106703 KY EBT FAYETTE,1233,,38295,,39528,,461,,19459,,19920,,5220757
2106901 KY EBT FLEMING,69,,3155,,3224,,25,,1464,,1489,,382920
2107101 KY EBT FLOYD,260,,14273,,14533,,96,,7131,,7227,,1822983
2107301 KY EBT FRANKLIN,272,,8876,,9148,,96,,4387,,4483,,1238928
2107501 KY EBT FULTON,167,,1989,,2156,,63,,1102,,1165,,258158
2107701 KY EBT GALLATIN,4,,1940,,1944,,2,,858,,860,,255192
2107901 KY EBT GARRARD,77,,3482,,3559,,28,,1638,,1666,,448927
2108101 KY EBT GRANT,92,,5835,,5927,,37,,2446,,2483,,769434
2108301 KY EBT GRAVES,52,,7001,,7053,,21,,3235,,3256,,864980
2108501 KY EBT GRAYSON,39,,6302,,6341,,16,,2987,,3003,,732233
2108701 KY EBT GREEN,45,,2527,,2572,,15,,1192,,1207,,298184
2108901 KY EBT GREENUP,55,,6885,,6940,,20,,3078,,3098,,856576
2109101 KY EBT HANCOCK,39,,1169,,1208,,14,,494,,508,,141648
2109301 KY EBT HARDIN,150,,15046,,15196,,57,,6676,,6733,,1864302
2109501 KY EBT HARLAN,344,,10963,,11307,,119,,5598,,5717,,1460964
2109701 KY EBT HARRISON,81,,3430,,3511,,30,,1633,,1663,,444442
2109901 KY EBT HART,95,,4361,,4456,,35,,1964,,1999,,518140
2110101 KY EBT HENDERSON,300,,8812,,9112,,110,,4194,,4304,,1154385
2110301 KY EBT HENRY,42,,2753,,2795,,13,,1197,,1210,,340666
2110501 KY EBT HICKMAN,20,,888,,908,,9,,442,,451,,104540
2110701 KY EBT HOPKINS,302,,9243,,9545,,114,,4359,,4473,,1190292
2110901 KY EBT JACKSON,28,,4788,,4816,,11,,2315,,2326,,569480
2111103 KY EBT JEFFERSON,5634,,133660,,139294,,2019,,68714,,70733,,18501736
2111301 KY EBT JESSAMINE,202,,8172,,8374,,68,,3571,,3639,,1099368
