NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,02/27/2018,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jan 2017,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1809501 IN EBT MADISON CO DPW,2758,,13955,,16713,,2061,,5759,,7820,,1990950
1809701 IN EBT MARION CO DPW,22867,,123374,,146241,,16272,,47659,,63931,,18388562
1809901 IN EBT MARSHALL CO DPW,400,,2672,,3072,,296,,1028,,1324,,343937
1810101 IN EBT MARTIN CO DPW,125,,657,,782,,105,,253,,358,,82519
1810301 IN EBT MIAMI CO DPW,578,,3400,,3978,,414,,1301,,1715,,457827
1810501 IN EBT MONROE COUNTY DPW,1385,,6658,,8043,,1064,,2945,,4009,,960532
1810701 IN EBT MONTGOMERY COUNTY DFC,473,,2821,,3294,,338,,1135,,1473,,376807
1810901 IN EBT MORGAN CO DPW,842,,4828,,5670,,601,,1911,,2512,,667447
1811101 IN EBT NEWTON CO DPW,239,,1252,,1491,,155,,471,,626,,171966
1811301 IN EBT NOBLE CO DPW,375,,2791,,3166,,282,,1108,,1390,,354030
1811501 IN EBT OHIO CO DPW,43,,263,,306,,35,,119,,154,,32741
1811701 IN EBT ORANGE CO DPW,367,,1675,,2042,,267,,698,,965,,213480
1811901 IN EBT OWEN CO DPW,334,,1804,,2138,,240,,716,,956,,247649
1812101 IN EBT PARKE CO DPW,221,,1411,,1632,,150,,522,,672,,180032
1812301 IN EBT PERRY CO DPW,232,,1343,,1575,,167,,549,,716,,182618
1812501 IN EBT PIKE CO DPW,187,,796,,983,,128,,346,,474,,108537
1812701 IN EBT PORTER CO DPW,1555,,8894,,10449,,1112,,3689,,4801,,1277019
1812901 IN EBT POSEY CO DPW,289,,1648,,1937,,216,,654,,870,,227947
1813101 IN EBT PULASKI CO DFC,191,,974,,1165,,131,,401,,532,,128742
1813301 IN EBT PUTNAM CO DPW,324,,2370,,2694,,253,,945,,1198,,318459
1813501 IN EBT RANDOLPH CO DPW,350,,2524,,2874,,260,,897,,1157,,329729
1813701 IN EBT RIPLEY CO DPW,281,,1827,,2108,,208,,704,,912,,236975
1813901 IN EBT RUSH CO DPW,243,,1278,,1521,,186,,509,,695,,167867
1814101 IN EBT ST JOSEPH CO DPW,4777,,26171,,30948,,3429,,10001,,13430,,3760240
1814301 IN EBT SCOTT CO DPW,537,,2566,,3103,,416,,1051,,1467,,353643
1814501 IN EBT SHELBY CO DPW,473,,3300,,3773,,362,,1350,,1712,,439073
1814701 IN EBT SPENCER CO DPW,175,,1076,,1251,,126,,468,,594,,139466
1814901 IN EBT STARKE CO DPW,479,,2465,,2944,,338,,990,,1328,,336798
1815101 IN EBT STEUBEN CO DPW,252,,1969,,2221,,208,,776,,984,,242485
1815301 IN EBT SULLIVAN CO DPW,327,,1909,,2236,,231,,750,,981,,240508
1815501 IN EBT SWITZERLAND CO DPW,154,,913,,1067,,108,,338,,446,,125205
1815701 IN EBT TIPPECANOE CO DPW,1651,,11515,,13166,,1228,,4471,,5699,,1590100
1815901 IN EBT TIPTON CO DPW,113,,657,,770,,82,,268,,350,,86969
1816101 IN EBT UNION CO DPW,99,,518,,617,,67,,209,,276,,64820
1816301 IN EBT VANDERBURGH CO DPW,3584,,16114,,19698,,2618,,6790,,9408,,2348822
1816501 IN EBT VERMILLION CO DPW,286,,1628,,1914,,198,,637,,835,,221046
1816701 IN EBT VIGO CO DPW,2396,,11497,,13893,,1701,,4599,,6300,,1620739
1816901 IN EBT WABASH CO DPW,342,,2157,,2499,,242,,902,,1144,,278643
1817101 IN EBT WARREN CO DPW,60,,492,,552,,51,,199,,250,,60961
1817301 IN EBT WARRICK CO DPW,333,,2392,,2725,,245,,912,,1157,,300572
1817501 IN EBT WASHINGTON CO DPW,431,,2347,,2778,,327,,980,,1307,,314898
1817701 IN EBT WAYNE CO DPW,1628,,6918,,8546,,1193,,2881,,4074,,991248
1817901 IN EBT WELLS CO DPW,194,,1291,,1485,,156,,500,,656,,155962
1818101 IN EBT WHITE CO DPW,188,,1510,,1698,,140,,587,,727,,186670
1818301 IN EBT WHITLEY CO DPW,205,,1334,,1539,,156,,559,,715,,167936
1900101 IA EBT ADAIR CO DHS,61,,697,,758,,47,,304,,351,,70748
1900301 IA EBT ADAMS CO DHS,40,,337,,377,,28,,133,,161,,39425
1900501 IA EBT ALLAMAKEE CO DHS,159,,1314,,1473,,96,,521,,617,,143072
1900701 IA EBT APPANOOSE CO DHS,364,,1602,,1966,,252,,784,,1036,,203585
1900901 IA EBT AUDUBON CO DHS,51,,468,,519,,31,,208,,239,,53380
1901101 IA EBT BENTON CO DHS,251,,1786,,2037,,172,,789,,961,,209599
1901301 IA EBT BLACK HAWK CO DHS,3619,,15700,,19319,,2162,,7568,,9730,,2110649
1901501 IA EBT BOONE CO DHS,238,,2088,,2326,,163,,945,,1108,,250710
1901701 IA EBT BREMER CO DHS,127,,1184,,1311,,92,,505,,597,,122597
1901901 IA EBT BUCHANAN CO DHS,217,,1451,,1668,,159,,626,,785,,164689
1902101 IA EBT BUENA VISTA CO DHS,242,,2239,,2481,,153,,854,,1007,,239585
1902301 IA EBT BUTLER CO DHS,148,,1151,,1299,,93,,489,,582,,120125
1902501 IA EBT CALHOUN CO DHS,81,,847,,928,,56,,338,,394,,93750
1902701 IA EBT CARROLL CO DHS,238,,1508,,1746,,139,,669,,808,,180571
1902901 IA EBT CASS CO DHS,231,,1487,,1718,,154,,639,,793,,167276
1903101 IA EBT CEDAR CO DHS,80,,1125,,1205,,63,,456,,519,,125649
1903301 IA EBT CERRO GORDO CO DHS,705,,4527,,5232,,463,,2278,,2741,,546770
1903501 IA EBT CHEROKEE CO DHS,101,,897,,998,,68,,423,,491,,95060
1903701 IA EBT CHICKASAW CO DHS,83,,839,,922,,61,,337,,398,,88581
1903901 IA EBT CLARKE CO DHS,139,,1315,,1454,,108,,557,,665,,155747
1904101 IA EBT CLAY CO DHS,198,,1470,,1668,,131,,681,,812,,168561
1904301 IA EBT CLAYTON CO DHS,153,,1166,,1319,,107,,514,,621,,124227
1904501 IA EBT CLINTON CO DHS,1203,,6730,,7933,,766,,3134,,3900,,889623
1904701 IA EBT CRAWFORD CO DHS,233,,1766,,1999,,123,,719,,842,,208435
1904901 IA EBT DALLAS CO DHS,390,,3357,,3747,,251,,1372,,1623,,394881
1905101 IA EBT DAVIS CO DHS,69,,632,,701,,53,,258,,311,,72688
1905301 IA EBT DECATUR CO DHS,152,,1094,,1246,,98,,514,,612,,133443
1905501 IA EBT DELAWARE CO DHS,215,,1180,,1395,,135,,485,,620,,139418
1905701 IA EBT DES MOINES CO DHS,1046,,6021,,7067,,617,,2718,,3335,,793977
1905901 IA EBT DICKINSON CO DHS,138,,1144,,1282,,100,,540,,640,,138350
1906101 IA EBT DUBUQUE CO DHS,1790,,8956,,10746,,1024,,4076,,5100,,1195915
1906301 IA EBT EMMET CO DHS,146,,977,,1123,,81,,423,,504,,116776
1906501 IA EBT FAYETTE CO DHS,336,,2225,,2561,,237,,956,,1193,,248606
1906701 IA EBT FLOYD CO DHS,286,,1703,,1989,,179,,721,,900,,204034
1906901 IA EBT FRANKLIN CO DHS,94,,1001,,1095,,58,,402,,460,,109578
1907101 IA EBT FREMONT CO DHS,109,,848,,957,,81,,339,,420,,97183
1907301 IA EBT GREENE CO DHS,137,,1029,,1166,,83,,435,,518,,110158
1907501 IA EBT GRUNDY CO DHS,48,,668,,716,,34,,271,,305,,69599
1907701 IA EBT GUTHRIE CO DHS,89,,936,,1025,,56,,415,,471,,105441
1907901 IA EBT HAMILTON CO DHS,141,,1190,,1331,,104,,528,,632,,141120
1908101 IA EBT HANCOCK CO DHS,85,,728,,813,,53,,300,,353,,79276
1908301 IA EBT HARDIN CO DHS,213,,1706,,1919,,133,,690,,823,,185976
1908501 IA EBT HARRISON CO DHS,205,,1396,,1601,,142,,617,,759,,158678
1908701 IA EBT HENRY CO DHS,325,,2206,,2531,,195,,920,,1115,,261058
1908901 IA EBT HOWARD CO DHS,114,,628,,742,,61,,294,,355,,70817
1909101 IA EBT HUMBOLDT CO DHS,86,,761,,847,,66,,325,,391,,85892
1909301 IA EBT IDA CO DHS,43,,575,,618,,30,,253,,283,,60149
1909501 IA EBT IOWA CO DHS,110,,917,,1027,,82,,369,,451,,105233
1909701 IA EBT JACKSON CO DHS,312,,1888,,2200,,184,,811,,995,,222912
1909901 IA EBT JASPER CO DHS,550,,3622,,4172,,355,,1683,,2038,,452045
1910101 IA EBT JEFFERSON CO DHS,275,,1794,,2069,,214,,920,,1134,,227480
1910301 IA EBT JOHNSON CO DHS,1903,,8724,,10627,,1045,,4010,,5055,,1203146
1910501 IA EBT JONES CO DHS,224,,1509,,1733,,146,,613,,759,,180216
1910701 IA EBT KEOKUK CO DHS,118,,1028,,1146,,86,,422,,508,,117673
1910901 IA EBT KOSSUTH CO DHS,114,,1016,,1130,,83,,454,,537,,109093
1911102 IA EBT LEE CO DHS,837,,4984,,5821,,563,,2223,,2786,,631308
1911301 IA EBT LINN CO DHS,4174,,22622,,26796,,2471,,10633,,13104,,2997288
1911501 IA EBT LOUISA CO DHS,147,,942,,1089,,86,,395,,481,,110636
1911701 IA EBT LUCAS CO DHS,175,,1061,,1236,,114,,428,,542,,125333
1911901 IA EBT LYON CO DHS,46,,509,,555,,29,,197,,226,,51517
1912101 IA EBT MADISON CO DHS,103,,1071,,1174,,72,,448,,520,,123547
1912301 IA EBT MAHASKA CO DHS,359,,2544,,2903,,240,,1179,,1419,,317228
1912501 IA EBT MARION CO DHS,338,,2588,,2926,,228,,1111,,1339,,311276
1912701 IA EBT MARSHALL CO DHS,586,,5117,,5703,,374,,2119,,2493,,589710
1912901 IA EBT MILLS CO DHS,137,,1352,,1489,,89,,563,,652,,160471
1913101 IA EBT MITCHELL CO DHS,73,,535,,608,,51,,242,,293,,58633
1913301 IA EBT MONONA CO DHS,90,,960,,1050,,67,,426,,493,,104759
1913501 IA EBT MONROE CO DHS,125,,765,,890,,76,,339,,415,,89542
1913701 IA EBT MONTGOMERY CO DHS,207,,1584,,1791,,125,,703,,828,,190749
1913901 IA EBT MUSCATINE CO DHS,820,,5690,,6510,,523,,2427,,2950,,708240
1914101 IA EBT O BRIEN CO DHS,146,,990,,1136,,83,,396,,479,,106914
1914301 IA EBT OSCEOLA CO DHS,32,,377,,409,,26,,167,,193,,40523
1914501 IA EBT PAGE CO DHS,262,,1863,,2125,,168,,816,,984,,213635
1914701 IA EBT PALO ALTO CO DHS,91,,677,,768,,54,,301,,355,,70268
1914901 IA EBT PLYMOUTH CO DHS,109,,1423,,1532,,73,,591,,664,,153166
1915101 IA EBT POCAHONTAS CO DHS,92,,795,,887,,60,,315,,375,,88678
1915301 IA EBT POLK CO DHS,8884,,59817,,68701,,5342,,27151,,32493,,7935687
1915501 IA EBT POTTAWATTAMIE CO DHS,2180,,13260,,15440,,1394,,6164,,7558,,1706715
1915701 IA EBT POWESHIEK CO DHS,169,,1259,,1428,,102,,585,,687,,148889
1915901 IA EBT RINGGOLD CO DHS,81,,451,,532,,57,,195,,252,,55164
1916101 IA EBT SAC CO DHS,76,,756,,832,,49,,318,,367,,81417
1916301 IA EBT SCOTT CO DHS,4479,,24491,,28970,,2680,,11301,,13981,,3434560
1916501 IA EBT SHELBY CO DHS,145,,901,,1046,,95,,399,,494,,103381
1916701 IA EBT SIOUX CO DHS,103,,1482,,1585,,71,,588,,659,,149042
1916901 IA EBT STORY CO DHS,548,,5053,,5601,,352,,2535,,2887,,644080
1917101 IA EBT TAMA CO DHS,161,,1669,,1830,,115,,674,,789,,178644
1917301 IA EBT TAYLOR CO DHS,91,,596,,687,,62,,261,,323,,71987
1917501 IA EBT UNION CO DHS,234,,1594,,1828,,160,,721,,881,,198547
1917701 IA EBT VAN BUREN CO DHS,96,,709,,805,,71,,303,,374,,81815
1917901 IA EBT WAPELLO CO DHS,1051,,5149,,6200,,672,,2508,,3180,,694905
1918101 IA EBT WARREN CO DHS,312,,2969,,3281,,204,,1263,,1467,,352355
1918301 IA EBT WASHINGTON CO DHS,218,,1720,,1938,,141,,703,,844,,197984
1918501 IA EBT WAYNE CO DHS,91,,707,,798,,65,,298,,363,,83619
1918701 IA EBT WEBSTER CO DHS,829,,5194,,6023,,525,,2478,,3003,,659550
1918901 IA EBT WINNEBAGO CO DHS,102,,807,,909,,65,,357,,422,,95242
1919101 IA EBT WINNESHIEK CO DHS,118,,869,,987,,84,,413,,497,,92415
1919301 IA EBT WOODBURY CO DHS,1983,,15143,,17126,,1155,,6461,,7616,,1874670
1919501 IA EBT WORTH CO DHS,61,,530,,591,,36,,226,,262,,59947
1919701 IA EBT WRIGHT CO DHS,149,,1443,,1592,,91,,594,,685,,171514
2000101 KS EBT ALLEN,304,,1326,,1630,,193,,620,,813,,176364
2000301 KS EBT ANDERSON,120,,494,,614,,69,,224,,293,,66660
2000501 KS EBT ATCHISON,374,,1454,,1828,,194,,646,,840,,203919
2000701 KS EBT BARBER,43,,170,,213,,37,,80,,117,,21957
2000901 KS EBT BARTON,684,,1994,,2678,,387,,909,,1296,,283216
2001101 KS EBT BOURBON,375,,1524,,1899,,215,,657,,872,,195896
2001301 KS EBT BROWN,257,,817,,1074,,141,,353,,494,,105148
2001501 KS EBT BUTLER,965,,3551,,4516,,502,,1614,,2116,,504266
2001701 KS EBT CHASE,20,,128,,148,,15,,64,,79,,15072
2001901 KS EBT CHAUTAUQUA,101,,325,,426,,52,,140,,192,,39159
2002101 KS EBT CHEROKEE,632,,2164,,2796,,353,,914,,1267,,295467
2002301 KS EBT CHEYENNE,29,,79,,108,,16,,38,,54,,11870
2002501 KS EBT CLARK,14,,121,,135,,8,,39,,47,,13122
2002701 KS EBT CLAY,114,,420,,534,,57,,173,,230,,52197
2002901 KS EBT CLOUD,152,,518,,670,,91,,216,,307,,69021
2003101 KS EBT COFFEY,117,,457,,574,,67,,190,,257,,59930
2003301 KS EBT COMANCHE,17,,100,,117,,10,,36,,46,,10678
2003501 KS EBT COWLEY,1011,,4070,,5081,,547,,1727,,2274,,562548
2003701 KS EBT CRAWFORD,1135,,4122,,5257,,671,,1930,,2601,,571982
2003901 KS EBT DECATUR,38,,128,,166,,24,,56,,80,,16266
2004101 KS EBT DICKINSON,257,,1114,,1371,,135,,452,,587,,142420
2004301 KS EBT DONIPHAN,102,,506,,608,,48,,197,,245,,61605
2004501 KS EBT DOUGLAS,1243,,5119,,6362,,751,,2373,,3124,,713629
2004701 KS EBT EDWARDS,35,,164,,199,,19,,73,,92,,22064
2004901 KS EBT ELK,43,,205,,248,,30,,89,,119,,23119
2005101 KS EBT ELLIS,309,,1304,,1613,,173,,601,,774,,166810
2005301 KS EBT ELLSWORTH,48,,222,,270,,20,,94,,114,,27636
2005501 KS EBT FINNEY,754,,2962,,3716,,366,,1097,,1463,,387561
2005701 KS EBT FORD,538,,2729,,3267,,272,,1153,,1425,,396870
2005901 KS EBT FRANKLIN,428,,1774,,2202,,271,,800,,1071,,226174
2006101 KS EBT GEARY,569,,2505,,3074,,277,,1046,,1323,,347070
2006301 KS EBT GOVE,10,,50,,60,,4,,16,,20,,5548
2006501 KS EBT GRAHAM,34,,97,,131,,20,,50,,70,,11592
2006701 KS EBT GRANT,92,,367,,459,,42,,134,,176,,49254
2006901 KS EBT GRAY,27,,155,,182,,12,,57,,69,,16412
2007101 KS EBT GREELEY,5,,32,,37,,1,,12,,13,,3146
2007301 KS EBT GREENWOOD,152,,558,,710,,94,,249,,343,,70722
2007501 KS EBT HAMILTON,44,,134,,178,,21,,58,,79,,19368
2007701 KS EBT HARPER,69,,409,,478,,44,,169,,213,,49750
2007901 KS EBT HARVEY,462,,2204,,2666,,270,,1040,,1310,,294331
2008101 KS EBT HASKELL,21,,160,,181,,14,,60,,74,,19830
2008301 KS EBT HODGEMAN,11,,53,,64,,7,,27,,34,,7839
2008501 KS EBT JACKSON,154,,625,,779,,85,,253,,338,,81093
2008701 KS EBT JEFFERSON,190,,706,,896,,98,,288,,386,,94737
2008901 KS EBT JEWELL,45,,111,,156,,22,,50,,72,,14145
2009101 KS EBT JOHNSON,2826,,12631,,15457,,1751,,5572,,7323,,1752292
2009301 KS EBT KEARNY,69,,222,,291,,28,,81,,109,,29878
2009501 KS EBT KINGMAN,74,,285,,359,,47,,123,,170,,34335
2009701 KS EBT KIOWA,31,,132,,163,,23,,61,,84,,16705
2009901 KS EBT LABETTE,737,,1902,,2639,,441,,903,,1344,,278857
2010101 KS EBT LANE,8,,61,,69,,4,,29,,33,,7742
2010301 KS EBT LEAVENWORTH,887,,3598,,4485,,449,,1556,,2005,,492050
2010501 KS EBT LINCOLN,38,,149,,187,,21,,63,,84,,18605
2010701 KS EBT LINN,159,,769,,928,,97,,333,,430,,106935
2010901 KS EBT LOGAN,26,,117,,143,,16,,52,,68,,14126
2011101 KS EBT LYON,661,,2155,,2816,,394,,990,,1384,,303116
2011301 KS EBT MCPHERSON,278,,1184,,1462,,169,,523,,692,,156900
2011501 KS EBT MARION,114,,517,,631,,62,,226,,288,,65531
2011701 KS EBT MARSHALL,124,,513,,637,,66,,225,,291,,64080
2011901 KS EBT MEADE,43,,178,,221,,16,,69,,85,,23491
2012101 KS EBT MIAMI,423,,1851,,2274,,241,,811,,1052,,249440
2012301 KS EBT MITCHELL,60,,211,,271,,38,,87,,125,,25735
2012501 KS EBT MONTGOMERY,1224,,3800,,5024,,709,,1663,,2372,,556468
2012701 KS EBT MORRIS,84,,267,,351,,43,,112,,155,,39557
2012901 KS EBT MORTON,24,,116,,140,,15,,55,,70,,15886
2013101 KS EBT NEMAHA,51,,320,,371,,29,,127,,156,,37992
2013301 KS EBT NEOSHO,365,,1500,,1865,,229,,676,,905,,191834
2013501 KS EBT NESS,8,,123,,131,,7,,44,,51,,12942
2013701 KS EBT NORTON,45,,213,,258,,25,,95,,120,,27649
2013901 KS EBT OSAGE,305,,939,,1244,,178,,399,,577,,139430
2014101 KS EBT OSBORNE,32,,173,,205,,22,,78,,100,,19427
2014301 KS EBT OTTAWA,72,,261,,333,,39,,117,,156,,35865
2014501 KS EBT PAWNEE,64,,411,,475,,32,,175,,207,,49490
2014701 KS EBT PHILLIPS,64,,255,,319,,31,,114,,145,,29611
2014901 KS EBT POTTAWATOMIE,196,,873,,1069,,101,,304,,405,,111161
2015101 KS EBT PRATT,119,,461,,580,,71,,211,,282,,55193
2015301 KS EBT RAWLINS,12,,92,,104,,11,,41,,52,,9991
2015501 KS EBT RENO,1575,,4944,,6519,,873,,2262,,3135,,726019
2015701 KS EBT REPUBLIC,55,,179,,234,,27,,79,,106,,19913
2015901 KS EBT RICE,173,,635,,808,,85,,248,,333,,87035
2016101 KS EBT RILEY,598,,2260,,2858,,282,,1067,,1349,,330261
2016301 KS EBT ROOKS,49,,277,,326,,30,,116,,146,,34994
2016501 KS EBT RUSH,58,,176,,234,,32,,73,,105,,26233
2016701 KS EBT RUSSELL,169,,548,,717,,80,,231,,311,,75046
2016901 KS EBT SALINE,1164,,4604,,5768,,618,,2106,,2724,,643753
2017101 KS EBT SCOTT,52,,200,,252,,27,,84,,111,,26359
2017301 KS EBT Sedgwick County,13397,,47925,,61322,,6984,,21090,,28074,,7219047
2017501 KS EBT SEWARD,332,,1427,,1759,,189,,604,,793,,191290
2017701 KS EBT SHAWNEE,5006,,15336,,20342,,2788,,7058,,9846,,2318762
2017901 KS EBT SHERIDAN,13,,46,,59,,8,,20,,28,,5798
2018101 KS EBT SHERMAN,119,,403,,522,,63,,182,,245,,52829
2018301 KS EBT SMITH,49,,163,,212,,30,,83,,113,,20073
2018501 KS EBT STAFFORD,75,,255,,330,,35,,107,,142,,33014
2018701 KS EBT STANTON,15,,47,,62,,7,,20,,27,,6895
2018901 KS EBT STEVENS,24,,219,,243,,15,,82,,97,,23447
2019101 KS EBT SUMNER,413,,1657,,2070,,214,,673,,887,,222030
2019301 KS EBT THOMAS,62,,331,,393,,38,,139,,177,,40303
2019501 KS EBT TREGO,30,,114,,144,,17,,53,,70,,14308
2019701 KS EBT WABAUNSEE,39,,248,,287,,21,,98,,119,,29708
2019901 KS EBT WALLACE,23,,52,,75,,10,,23,,33,,8207
2020101 KS EBT WASHINGTON,41,,182,,223,,19,,81,,100,,22290
2020301 KS EBT WICHITA,20,,89,,109,,11,,45,,56,,10803
2020501 KS EBT WILSON,270,,850,,1120,,153,,380,,533,,120167
2020701 KS EBT WOODSON,87,,271,,358,,51,,113,,164,,38792
2020901 KS EBT WyandotteCounty,5681,,19485,,25166,,2922,,8298,,11220,,2863782
2100101 KY EBT ADAIR,41,,3356,,3397,,17,,1507,,1524,,369824
2100301 KY EBT ALLEN,12,,2905,,2917,,5,,1314,,1319,,347558
2100501 KY EBT ANDERSON,9,,2357,,2366,,3,,1042,,1045,,295405
2100701 KY EBT BALLARD,5,,1014,,1019,,2,,450,,452,,116927
2100901 KY EBT BARREN,88,,6727,,6815,,33,,3094,,3127,,796371
2101101 KY EBT BATH,81,,2638,,2719,,26,,1234,,1260,,325833
2101301 KY EBT BELL,397,,8729,,9126,,130,,4422,,4552,,1122904
2101501 KY EBT BOONE,91,,7787,,7878,,36,,3278,,3314,,967064
2101701 KY EBT BOURBON,61,,3013,,3074,,22,,1497,,1519,,383567
2101901 KY EBT BOYD,260,,8480,,8740,,95,,4322,,4417,,1099899
2102101 KY EBT BOYLE,65,,3917,,3982,,25,,1924,,1949,,456028
2102301 KY EBT BRACKEN,55,,1294,,1349,,18,,558,,576,,157257
2102501 KY EBT BREATHITT,144,,5031,,5175,,52,,2706,,2758,,607871
2102701 KY EBT BRECKINRIDGE,23,,3417,,3440,,8,,1520,,1528,,396439
2102901 KY EBT BULLITT,71,,6374,,6445,,35,,2753,,2788,,777244
2103101 KY EBT BUTLER,50,,2180,,2230,,14,,1015,,1029,,253428
2103301 KY EBT CALDWELL,26,,1833,,1859,,9,,829,,838,,211058
2103501 KY EBT CALLOWAY,63,,3349,,3412,,23,,1555,,1578,,402257
2103701 KY EBT CAMPBELL,148,,7990,,8138,,60,,3792,,3852,,1012292
2103901 KY EBT CARLISLE,11,,642,,653,,4,,286,,290,,74944
2104101 KY EBT CARROLL,14,,1931,,1945,,5,,844,,849,,245973
2104301 KY EBT CARTER,118,,5709,,5827,,41,,2784,,2825,,689279
2104501 KY EBT CASEY,37,,3372,,3409,,14,,1609,,1623,,390675
2104701 KY EBT CHRISTIAN,264,,9805,,10069,,100,,4463,,4563,,1238308
2104901 KY EBT CLARK,73,,5474,,5547,,27,,2713,,2740,,683456
2105101 KY EBT CLAY,20,,7621,,7641,,7,,3838,,3845,,903745
2105301 KY EBT CLINTON,43,,2399,,2442,,13,,1187,,1200,,270739
2105501 KY EBT CRITTENDEN,12,,989,,1001,,5,,435,,440,,111800
2105701 KY EBT CUMBERLAND,12,,1389,,1401,,4,,667,,671,,150875
2105901 KY EBT DAVIESS,257,,11341,,11598,,92,,5085,,5177,,1358173
2106101 KY EBT EDMONSON,6,,2056,,2062,,3,,943,,946,,233970
2106301 KY EBT ELLIOTT,22,,1904,,1926,,9,,906,,915,,223168
2106501 KY EBT ESTILL,70,,3886,,3956,,27,,2069,,2096,,471082
2106703 KY EBT FAYETTE,839,,28767,,29606,,286,,13588,,13874,,3616665
2106901 KY EBT FLEMING,20,,2653,,2673,,8,,1241,,1249,,304111
2107101 KY EBT FLOYD,357,,12080,,12437,,121,,6079,,6200,,1520793
2107301 KY EBT FRANKLIN,86,,6317,,6403,,33,,2989,,3022,,804662
2107501 KY EBT FULTON,70,,1573,,1643,,24,,878,,902,,198937
2107701 KY EBT GALLATIN,13,,1067,,1080,,4,,443,,447,,129928
2107901 KY EBT GARRARD,58,,2580,,2638,,20,,1205,,1225,,319289
2108101 KY EBT GRANT,17,,3549,,3566,,8,,1522,,1530,,435526
2108301 KY EBT GRAVES,49,,5586,,5635,,18,,2528,,2546,,667986
2108501 KY EBT GRAYSON,43,,4412,,4455,,18,,2086,,2104,,498500
2108701 KY EBT GREEN,24,,1746,,1770,,7,,882,,889,,190915
2108901 KY EBT GREENUP,88,,5512,,5600,,29,,2501,,2530,,659154
2109101 KY EBT HANCOCK,0,,931,,931,,0,,397,,397,,111089
2109301 KY EBT HARDIN,114,,11117,,11231,,40,,4903,,4943,,1315655
2109501 KY EBT HARLAN,413,,9673,,10086,,140,,4956,,5096,,1272976
2109701 KY EBT HARRISON,21,,2543,,2564,,8,,1199,,1207,,312000
2109901 KY EBT HART,29,,2972,,3001,,13,,1420,,1433,,339096
2110101 KY EBT HENDERSON,174,,6203,,6377,,59,,2874,,2933,,780535
2110301 KY EBT HENRY,27,,2090,,2117,,8,,939,,947,,258419
2110501 KY EBT HICKMAN,7,,753,,760,,3,,369,,372,,85066
2110701 KY EBT HOPKINS,141,,7097,,7238,,51,,3264,,3315,,876184
2110901 KY EBT JACKSON,20,,3880,,3900,,7,,1922,,1929,,446030
2111103 KY EBT JEFFERSON,3249,,91840,,95089,,1094,,43151,,44245,,11650641
2111301 KY EBT JESSAMINE,91,,6663,,6754,,31,,2965,,2996,,863046
2111501 KY EBT JOHNSON,67,,6076,,6143,,26,,3018,,3044,,741848
2111703 KY EBT KENTON,353,,16788,,17141,,117,,7769,,7886,,2176302
2111901 KY EBT KNOTT,187,,5043,,5230,,62,,2634,,2696,,650263
2112101 KY EBT KNOX,204,,10644,,10848,,68,,5114,,5182,,1282403
2112301 KY EBT LARUE,24,,2068,,2092,,8,,985,,993,,234793
2112501 KY EBT LAUREL,136,,12806,,12942,,47,,5758,,5805,,1530494
2112701 KY EBT LAWRENCE,48,,4478,,4526,,14,,2162,,2176,,531099
2112901 KY EBT LEE,99,,2392,,2491,,32,,1359,,1391,,302724
2113101 KY EBT LESLIE,77,,3436,,3513,,24,,1726,,1750,,418988
2113301 KY EBT LETCHER,315,,7091,,7406,,100,,3663,,3763,,913147
2113501 KY EBT LEWIS,31,,3540,,3571,,10,,1594,,1604,,407129
2113701 KY EBT LINCOLN,70,,4754,,4824,,26,,2276,,2302,,556991
2113901 KY EBT LIVINGSTON,12,,1156,,1168,,4,,536,,540,,140170
2114101 KY EBT LOGAN,34,,3621,,3655,,9,,1720,,1729,,437221
2114301 KY EBT LYON,2,,791,,793,,1,,393,,394,,92933
2114501 KY EBT MCCRACKEN,179,,8436,,8615,,63,,4070,,4133,,1011313
2114701 KY EBT MCCREARY,74,,5691,,5765,,25,,2716,,2741,,667942
2114901 KY EBT MCLEAN,12,,1196,,1208,,4,,536,,540,,133410
2115101 KY EBT MADISON,160,,11375,,11535,,62,,5760,,5822,,1450257
2115301 KY EBT MAGOFFIN,110,,4438,,4548,,32,,2272,,2304,,528711
2115501 KY EBT MARION,18,,2963,,2981,,4,,1431,,1435,,351016
2115701 KY EBT MARSHALL,35,,3359,,3394,,11,,1570,,1581,,397562
2115901 KY EBT MARTIN,56,,3873,,3929,,19,,1946,,1965,,482796
2116101 KY EBT MASON,91,,3260,,3351,,30,,1631,,1661,,417398
2116301 KY EBT MEADE,25,,2943,,2968,,9,,1261,,1270,,350709
2116501 KY EBT MENIFEE,44,,1560,,1604,,16,,751,,767,,183327
2116701 KY EBT MERCER,22,,2787,,2809,,9,,1347,,1356,,336161
2116901 KY EBT METCALFE,25,,2184,,2209,,9,,962,,971,,256050
2117101 KY EBT MONROE,49,,2231,,2280,,15,,1016,,1031,,252663
