NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:00 PM,,,,,
Jul 2003,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1805101 IN EBT GIBSON CO DPW,464,,1189,,1653,,244,,445,,689,,125336
1805301 IN EBT GRANT CO DFC,3139,,4733,,7872,,1420,,1898,,3318,,632422
1805501 IN EBT GREENE CO DPW,692,,1702,,2394,,333,,667,,1000,,183066
1805701 IN EBT HAMILTON CO DPW,841,,2159,,3000,,390,,883,,1273,,251694
1805901 IN EBT HANCOCK CO DPW,537,,1479,,2016,,258,,618,,876,,162544
1806101 IN EBT HARRISON CO DPW,609,,1631,,2240,,302,,633,,935,,177996
1806301 IN EBT HENDRICKS CO DPW,459,,1807,,2266,,257,,713,,970,,175117
1806501 IN EBT HENRY CO DPW,1579,,2799,,4378,,756,,1144,,1900,,364794
1806701 IN EBT HOWARD CO DPW,3402,,4651,,8053,,1490,,1903,,3393,,692548
1806901 IN EBT HUNTINGTON CO DPW,553,,1580,,2133,,267,,590,,857,,162704
1807101 IN EBT JACKSON CO DPW,748,,1603,,2351,,383,,646,,1029,,193464
1807301 IN EBT JASPER CO DPW,531,,1013,,1544,,235,,402,,637,,127060
1807501 IN EBT JAY CO DPW,368,,975,,1343,,185,,400,,585,,103830
1807701 IN EBT JEFFERSON CO DPW,789,,1467,,2256,,368,,627,,995,,194954
1807901 IN EBT JENNINGS CO DPW,517,,1555,,2072,,258,,566,,824,,159716
1808101 IN EBT JOHNSON CO DPW,1874,,3478,,5352,,807,,1442,,2249,,454916
1808301 IN EBT KNOX CO DPW,1939,,2317,,4256,,863,,1018,,1881,,338626
1808501 IN EBT KOSCIUSKO CO DPW,622,,2378,,3000,,303,,901,,1204,,236276
1808701 IN EBT LAGRANGE CO DPW,161,,630,,791,,82,,234,,316,,60131
1808901 IN EBT LAKE CO DPW,38556,,27418,,65974,,14968,,12950,,27918,,5898975
1809101 IN EBT LA PORTE CO DPW,3658,,6089,,9747,,1528,,2488,,4016,,823922
1809301 IN EBT LAWRENCE CO DPW,950,,2128,,3078,,482,,872,,1354,,237783
1809501 IN EBT MADISON CO DPW,5206,,7264,,12470,,2343,,3024,,5367,,1052659
1809701 IN EBT MARION CO DPW,51151,,48381,,99532,,20311,,21578,,41889,,9129054
1809901 IN EBT MARSHALL CO DPW,589,,1928,,2517,,284,,715,,999,,201162
1810101 IN EBT MARTIN CO DPW,307,,523,,830,,145,,230,,375,,67963
1810301 IN EBT MIAMI CO DPW,987,,2045,,3032,,433,,774,,1207,,248984
1810501 IN EBT MONROE COUNTY DPW,2024,,4055,,6079,,1047,,1807,,2854,,499478
1810701 IN EBT MONTGOMERY COUNTY DFC,925,,1981,,2906,,399,,804,,1203,,243641
1810901 IN EBT MORGAN CO DPW,1696,,3410,,5106,,720,,1314,,2034,,426860
1811101 IN EBT NEWTON CO DPW,324,,661,,985,,136,,284,,420,,81740
1811301 IN EBT NOBLE CO DPW,580,,1537,,2117,,253,,610,,863,,181839
1811501 IN EBT OHIO CO DPW,66,,144,,210,,41,,58,,99,,16469
1811701 IN EBT ORANGE CO DPW,662,,1511,,2173,,302,,587,,889,,164495
1811901 IN EBT OWEN CO DPW,586,,1299,,1885,,246,,499,,745,,153473
1812101 IN EBT PARKE CO DPW,398,,779,,1177,,158,,273,,431,,96464
1812301 IN EBT PERRY CO DPW,395,,713,,1108,,186,,309,,495,,86430
1812501 IN EBT PIKE CO DPW,320,,653,,973,,146,,267,,413,,75135
1812701 IN EBT PORTER CO DPW,2124,,4722,,6846,,979,,1966,,2945,,579972
1812901 IN EBT POSEY CO DPW,660,,817,,1477,,307,,345,,652,,121079
1813101 IN EBT PULASKI CO DFC,323,,724,,1047,,137,,268,,405,,75934
1813301 IN EBT PUTNAM CO DPW,391,,1295,,1686,,200,,495,,695,,138226
1813501 IN EBT RANDOLPH CO DPW,803,,1512,,2315,,348,,571,,919,,183686
1813701 IN EBT RIPLEY CO DPW,374,,1125,,1499,,180,,412,,592,,116080
1813901 IN EBT RUSH CO DPW,266,,858,,1124,,133,,335,,468,,87997
1814101 IN EBT ST JOSEPH CO DPW,11310,,13036,,24346,,4568,,5547,,10115,,2126968
1814301 IN EBT SCOTT CO DPW,1271,,1731,,3002,,563,,672,,1235,,250055
1814501 IN EBT SHELBY CO DPW,765,,1802,,2567,,362,,731,,1093,,215561
1814701 IN EBT SPENCER CO DPW,313,,712,,1025,,147,,281,,428,,77643
1814901 IN EBT STARKE CO DPW,634,,1874,,2508,,296,,698,,994,,191556
1815101 IN EBT STEUBEN CO DPW,427,,1243,,1670,,203,,479,,682,,146990
1815301 IN EBT SULLIVAN CO DPW,626,,1313,,1939,,286,,507,,793,,145244
1815501 IN EBT SWITZERLAND CO DPW,153,,470,,623,,82,,184,,266,,51227
1815701 IN EBT TIPPECANOE CO DPW,2922,,5798,,8720,,1297,,2434,,3731,,761077
1815901 IN EBT TIPTON CO DPW,243,,624,,867,,106,,241,,347,,68213
1816101 IN EBT UNION CO DPW,113,,350,,463,,62,,126,,188,,33879
1816301 IN EBT VANDERBURGH CO DPW,7773,,9279,,17052,,3443,,4121,,7564,,1417127
1816501 IN EBT VERMILLION CO DPW,311,,747,,1058,,149,,280,,429,,73577
1816701 IN EBT VIGO CO DPW,4386,,6743,,11129,,1877,,2630,,4507,,884898
1816901 IN EBT WABASH CO DPW,550,,1422,,1972,,254,,582,,836,,159157
1817101 IN EBT WARREN CO DPW,80,,293,,373,,37,,95,,132,,27071
1817301 IN EBT WARRICK CO DPW,575,,1457,,2032,,271,,534,,805,,157520
1817501 IN EBT WASHINGTON CO DPW,742,,1508,,2250,,346,,590,,936,,171205
1817701 IN EBT WAYNE CO DPW,2613,,4348,,6961,,1207,,1809,,3016,,562552
1817901 IN EBT WELLS CO DPW,266,,840,,1106,,123,,332,,455,,90394
1818101 IN EBT WHITE CO DPW,398,,1262,,1660,,177,,515,,692,,137296
1818301 IN EBT WHITLEY CO DPW,338,,932,,1270,,148,,383,,531,,103874
1900101 IA FSP ADAIR CO DHS,90,,262,,352,,45,,110,,155,,28859
1900301 IA FSP ADAMS CO DHS,51,,154,,205,,26,,60,,86,,15516
1900501 IA FSP ALLAMAKEE CO DHS,172,,268,,440,,76,,111,,187,,33995
1900701 IA EBT APPANOOSE CO DHS,11,,48,,59,,4,,21,,25,,5390
1900701 IA FSP APPANOOSE CO DHS,753,,824,,1577,,313,,392,,705,,119946
1900901 IA EBT AUDUBON CO DHS,83,,114,,197,,33,,52,,85,,15131
1901101 IA EBT BENTON CO DHS,,,21,,21,,,,6,,6,,1800
1901101 IA FSP BENTON CO DHS,380,,525,,905,,144,,214,,358,,69334
1901301 IA EBT BLACK HAWK CO DHS,3,,6,,9,,2,,3,,5,,1402
1901301 IA FSP BLACK HAWK CO DHS,4771,,5090,,9861,,2164,,2259,,4423,,791732
1901501 IA FSP BOONE CO DHS,477,,618,,1095,,227,,284,,511,,89332
1901701 IA FSP BREMER CO DHS,252,,428,,680,,123,,177,,300,,50354
1901901 IA FSP BUCHANAN CO DHS,358,,414,,772,,150,,157,,307,,58611
1902101 IA FSP BUENA VISTA CO DHS,274,,486,,760,,124,,185,,309,,62169
1902301 IA FSP BUTLER CO DHS,199,,334,,533,,87,,126,,213,,38409
1902501 IA EBT CALHOUN CO DHS,,,1,,1,,,,1,,1,,356
1902501 IA FSP CALHOUN CO DHS,139,,356,,495,,78,,134,,212,,34777
1902701 IA FSP CARROLL CO DHS,290,,510,,800,,134,,230,,364,,63132
1902901 IA FSP CASS CO DHS,286,,476,,762,,134,,172,,306,,53732
1903101 IA EBT CEDAR CO DHS,9,,18,,27,,3,,6,,9,,2630
1903101 IA FSP CEDAR CO DHS,227,,273,,500,,82,,119,,201,,38133
1903301 IA FSP CERRO GORDO CO DHS,801,,1518,,2319,,404,,684,,1088,,177237
1903501 IA FSP CHEROKEE CO DHS,313,,520,,833,,142,,215,,357,,62968
1903701 IA EBT CHICKASAW CO DHS,0,,0,,0,,0,,0,,0,,0
1903901 IA FSP CLARKE CO DHS,197,,381,,578,,92,,143,,235,,43427
1904101 IA FSP CLAY CO DHS,351,,427,,778,,161,,208,,369,,58111
1904301 IA FSP CLAYTON CO DHS,225,,277,,502,,89,,115,,204,,38288
1904501 IA EBT CLINTON CO DHS,,,2,,2,,,,1,,1,,314
1904501 IA FSP CLINTON CO DHS,1590,,2190,,3780,,738,,962,,1700,,298695
1904701 IA FSP CRAWFORD CO DHS,307,,439,,746,,141,,176,,317,,58589
1904901 IA FSP DALLAS CO DHS,480,,620,,1100,,207,,264,,471,,91564
1905101 IA EBT DAVIS CO DHS,1,,8,,9,,1,,3,,4,,1218
1905101 IA FSP DAVIS CO DHS,144,,180,,324,,57,,66,,123,,24276
1905301 IA FSP DECATUR CO DHS,288,,390,,678,,128,,177,,305,,51484
1905501 IA FSP DELAWARE CO DHS,347,,275,,622,,150,,123,,273,,45167
1905701 IA EBT DES MOINES CO DHS,31,,103,,134,,14,,41,,55,,11461
1905701 IA FSP DES MOINES CO DHS,1565,,2263,,3828,,649,,964,,1613,,312008
1905901 IA FSP DICKINSON CO DHS,153,,254,,407,,82,,118,,200,,31100
1906101 IA EBT DUBUQUE CO DHS,5,,1,,6,,2,,1,,3,,752
1906101 IA FSP DUBUQUE CO DHS,1948,,1998,,3946,,836,,816,,1652,,306479
1906301 IA FSP EMMET CO DHS,141,,266,,407,,68,,110,,178,,31620
1906501 IA FSP FAYETTE CO DHS,653,,701,,1354,,294,,317,,611,,100881
1906701 IA FSP FLOYD CO DHS,334,,690,,1024,,157,,284,,441,,79008
1906901 IA FSP FRANKLIN CO DHS,346,,473,,819,,146,,187,,333,,56287
1907101 IA EBT FREMONT CO DHS,0,,0,,0,,0,,0,,0,,0
1907301 IA FSP GREENE CO DHS,227,,325,,552,,95,,119,,214,,37293
1907501 IA FSP GRUNDY CO DHS,83,,169,,252,,36,,75,,111,,19500
1907701 IA FSP GUTHRIE CO DHS,149,,296,,445,,66,,111,,177,,34658
1907901 IA FSP HAMILTON CO DHS,291,,412,,703,,131,,177,,308,,54986
1908101 IA FSP HANCOCK CO DHS,102,,245,,347,,48,,90,,138,,24355
1908301 IA FSP HARDIN CO DHS,297,,539,,836,,132,,230,,362,,61566
1908501 IA FSP HARRISON CO DHS,295,,620,,915,,134,,232,,366,,72780
1908701 IA EBT HENRY CO DHS,5,,9,,14,,3,,5,,8,,1955
1908701 IA FSP HENRY CO DHS,348,,582,,930,,165,,251,,416,,73084
1908901 IA FSP HOWARD CO DHS,134,,171,,305,,64,,65,,129,,20869
1909101 IA FSP HUMBOLDT CO DHS,251,,398,,649,,112,,181,,293,,44152
1909301 IA EBT IDA CO DHS,0,,0,,0,,0,,0,,0,,0
1909501 IA EBT IOWA CO DHS,,,5,,5,,,,2,,2,,469
1909501 IA FSP IOWA CO DHS,142,,356,,498,,68,,142,,210,,43461
1909701 IA FSP JACKSON CO DHS,421,,659,,1080,,202,,248,,450,,78775
1909901 IA EBT JASPER CO DHS,,,1,,1,,,,1,,1,,170
1909901 IA FSP JASPER CO DHS,637,,837,,1474,,282,,352,,634,,120161
1910101 IA EBT JEFFERSON CO DHS,,,21,,21,,,,10,,10,,1262
1910101 IA FSP JEFFERSON CO DHS,384,,518,,902,,190,,234,,424,,68755
1910301 IA EBT JOHNSON CO DHS,39,,95,,134,,13,,58,,71,,11937
1910301 IA FSP JOHNSON CO DHS,1780,,2168,,3948,,806,,1028,,1834,,332971
1910501 IA EBT JONES CO DHS,236,,572,,808,,119,,212,,331,,60169
1910501 IA FSP JONES CO DHS,0,,0,,0,,0,,0,,0,,0
1910701 IA EBT KEOKUK CO DHS,7,,22,,29,,2,,4,,6,,1107
1910701 IA FSP KEOKUK CO DHS,334,,308,,642,,131,,141,,272,,47529
1910901 IA FSP KOSSUTH CO DHS,222,,391,,613,,95,,156,,251,,45159
1911102 IA EBT LEE CO DHS,22,,86,,108,,7,,40,,47,,9373
1911102 IA FSP LEE CO DHS,1241,,1765,,3006,,544,,748,,1292,,239205
1911301 IA EBT LINN CO DHS,4626,,5666,,10292,,1988,,2592,,4580,,861124
1911301 IA FSP LINN CO DHS,10,,6,,16,,3,,2,,5,,2646
1911501 IA EBT LOUISA CO DHS,2,,20,,22,,1,,6,,7,,1915
1911501 IA FSP LOUISA CO DHS,209,,434,,643,,90,,153,,243,,51624
1911701 IA FSP LUCAS CO DHS,335,,375,,710,,141,,168,,309,,54439
1911901 IA FSP LYON CO DHS,121,,171,,292,,43,,71,,114,,20227
1912101 IA FSP MADISON CO DHS,170,,282,,452,,80,,117,,197,,35692
1912301 IA EBT MAHASKA CO DHS,11,,46,,57,,4,,18,,22,,4309
1912301 IA FSP MAHASKA CO DHS,759,,694,,1453,,326,,315,,641,,113904
1912501 IA FSP MARION CO DHS,497,,749,,1246,,214,,318,,532,,95602
1912701 IA FSP MARSHALL CO DHS,1018,,1752,,2770,,419,,817,,1236,,223641
1912901 IA FSP MILLS CO DHS,396,,302,,698,,129,,128,,257,,57625
1913101 IA FSP MITCHELL CO DHS,109,,189,,298,,45,,75,,120,,21639
1913301 IA FSP MONONA CO DHS,200,,439,,639,,93,,149,,242,,44518
1913501 IA EBT MONROE CO DHS,4,,10,,14,,1,,6,,7,,736
1913501 IA FSP MONROE CO DHS,217,,347,,564,,91,,148,,239,,39105
1913701 IA FSP MONTGOMERY CO DHS,381,,487,,868,,163,,189,,352,,64245
1913901 IA EBT MUSCATINE CO DHS,47,,62,,109,,16,,30,,46,,9327
1913901 IA FSP MUSCATINE CO DHS,1308,,1623,,2931,,522,,682,,1204,,241019
1914101 IA FSP O BRIEN CO DHS,221,,256,,477,,94,,106,,200,,30716
1914301 IA FSP OSCEOLA CO DHS,47,,92,,139,,21,,36,,57,,9035
1914501 IA FSP PAGE CO DHS,472,,621,,1093,,197,,260,,457,,84972
1914701 IA FSP PALO ALTO CO DHS,121,,168,,289,,79,,79,,158,,19271
1914901 IA FSP PLYMOUTH CO DHS,253,,341,,594,,107,,142,,249,,45174
1915101 IA FSP POCAHONTAS CO DHS,142,,332,,474,,66,,138,,204,,33624
1915301 IA EBT POLK CO DHS,2,,,,2,,1,,,,1,,228
1915301 IA FSP POLK CO DHS,8991,,10861,,19852,,3982,,4905,,8887,,1707127
1915501 IA FSP POTTAWATTAMIE CO DHS,3256,,3524,,6780,,1301,,1385,,2686,,563017
1915701 IA FSP POWESHIEK CO DHS,349,,370,,719,,143,,162,,305,,53426
1915901 IA FSP RINGGOLD CO DHS,119,,177,,296,,55,,82,,137,,22046
1916101 IA FSP SAC CO DHS,135,,240,,375,,61,,96,,157,,25719
1916301 IA EBT SCOTT CO DHS,163,,287,,450,,63,,145,,208,,40007
1916301 IA FSP SCOTT CO DHS,5512,,6672,,12184,,2309,,2825,,5134,,1055377
1916501 IA FSP SHELBY CO DHS,251,,288,,539,,94,,122,,216,,37739
1916701 IA FSP SIOUX CO DHS,210,,269,,479,,83,,102,,185,,36669
1916901 IA FSP STORY CO DHS,1072,,1171,,2243,,469,,577,,1046,,198662
1917101 IA FSP TAMA CO DHS,291,,486,,777,,115,,201,,316,,60313
1917301 IA FSP TAYLOR CO DHS,147,,200,,347,,64,,39,,103,,26511
1917501 IA FSP UNION CO DHS,305,,545,,850,,165,,213,,378,,65872
1917701 IA EBT VAN BUREN CO DHS,1,,7,,8,,1,,5,,6,,385
1917701 IA FSP VAN BUREN CO DHS,183,,228,,411,,84,,98,,182,,31091
1917901 IA EBT WAPELLO CO DHS,35,,110,,145,,14,,54,,68,,12077
1917901 IA FSP WAPELLO CO DHS,1644,,2042,,3686,,759,,942,,1701,,288318
1918101 IA FSP WARREN CO DHS,387,,604,,991,,175,,242,,417,,80313
1918301 IA EBT WASHINGTON CO DHS,14,,30,,44,,4,,10,,14,,1985
1918301 IA FSP WASHINGTON CO DHS,293,,485,,778,,134,,190,,324,,60189
1918501 IA FSP WAYNE CO DHS,262,,238,,500,,107,,94,,201,,37296
1918701 IA FSP WEBSTER CO DHS,1229,,1594,,2823,,549,,693,,1242,,224907
1918901 IA FSP WINNEBAGO CO DHS,218,,288,,506,,96,,119,,215,,37067
1919101 IA FSP WINNESHIEK CO DHS,182,,212,,394,,85,,95,,180,,27548
1919301 IA FSP WOODBURY CO DHS,2720,,4213,,6933,,1155,,1547,,2702,,551785
1919501 IA FSP WORTH CO DHS,78,,136,,214,,43,,60,,103,,15665
1919701 IA FSP WRIGHT CO DHS,252,,340,,592,,109,,142,,251,,45616
2000101 KS EBT ALLEN,549,,840,,1389,,282,,324,,606,,96791
2000301 KS EBT ANDERSON,266,,316,,582,,119,,119,,238,,39663
2000501 KS EBT ATCHISON,543,,818,,1361,,260,,347,,607,,95082
2000701 KS EBT BARBER,131,,190,,321,,66,,80,,146,,19089
2000901 KS EBT BARTON,720,,1169,,1889,,372,,494,,866,,131058
2001101 KS EBT BOURBON,653,,954,,1607,,306,,362,,668,,107469
2001301 KS EBT BROWN,348,,587,,935,,166,,237,,403,,56996
2001501 KS EBT BUTLER,1477,,2173,,3650,,633,,844,,1477,,268263
2001701 KS EBT CHASE,67,,161,,228,,26,,62,,88,,14229
2001901 KS EBT CHAUTAUQUA,215,,278,,493,,98,,123,,221,,31944
2002101 KS EBT CHEROKEE,1283,,1316,,2599,,615,,547,,1162,,182267
2002301 KS EBT CHEYENNE,15,,53,,68,,9,,23,,32,,3911
2002501 KS EBT CLARK,36,,67,,103,,19,,23,,42,,6496
2002701 KS EBT CLAY,157,,274,,431,,78,,106,,184,,26581
2002901 KS EBT CLOUD,220,,292,,512,,101,,122,,223,,30454
2003101 KS EBT COFFEY,210,,403,,613,,114,,156,,270,,40321
2003301 KS EBT COMANCHE,10,,54,,64,,8,,26,,34,,3779
2003501 KS EBT COWLEY,1244,,2437,,3681,,656,,922,,1578,,259192
2003701 KS EBT CRAWFORD,1883,,2271,,4154,,887,,948,,1835,,304321
2003901 KS EBT DECATUR,55,,43,,98,,27,,22,,49,,6568
2004101 KS EBT DICKINSON,331,,598,,929,,169,,256,,425,,57155
2004301 KS EBT DONIPHAN,225,,410,,635,,110,,141,,251,,39347
2004501 KS EBT DOUGLAS,1520,,2315,,3835,,769,,980,,1749,,289432
2004701 KS EBT EDWARDS,84,,147,,231,,36,,58,,94,,13963
2004901 KS EBT ELK,131,,166,,297,,63,,64,,127,,18727
2005101 KS EBT ELLIS,396,,793,,1189,,241,,362,,603,,77703
2005301 KS EBT ELLSWORTH,81,,157,,238,,38,,65,,103,,17154
2005501 KS EBT FINNEY,1176,,1787,,2963,,430,,574,,1004,,213936
2005701 KS EBT FORD,844,,1066,,1910,,348,,460,,808,,131380
2005901 KS EBT FRANKLIN,727,,1193,,1920,,340,,453,,793,,141571
2006101 KS EBT GEARY,717,,1633,,2350,,328,,554,,882,,150356
2006301 KS EBT GOVE,15,,59,,74,,7,,21,,28,,4394
2006501 KS EBT GRAHAM,61,,54,,115,,39,,29,,68,,6435
2006701 KS EBT GRANT,144,,258,,402,,57,,85,,142,,27465
2006901 KS EBT GRAY,84,,135,,219,,33,,47,,80,,15039
2007101 KS EBT GREELEY,6,,22,,28,,3,,8,,11,,1215
2007301 KS EBT GREENWOOD,285,,403,,688,,151,,167,,318,,45293
2007501 KS EBT HAMILTON,37,,86,,123,,20,,36,,56,,7501
2007701 KS EBT HARPER,147,,296,,443,,71,,109,,180,,30276
2007901 KS EBT HARVEY,700,,1000,,1700,,345,,442,,787,,123682
2008101 KS EBT HASKELL,53,,114,,167,,25,,36,,61,,11780
2008301 KS EBT HODGEMAN,16,,47,,63,,4,,16,,20,,3611
2008501 KS EBT JACKSON,225,,408,,633,,103,,152,,255,,45559
2008701 KS EBT JEFFERSON,234,,547,,781,,123,,194,,317,,55847
2008901 KS EBT JEWELL,56,,115,,171,,33,,46,,79,,9949
2009101 KS EBT JOHNSON,2923,,4004,,6927,,1519,,1675,,3194,,502893
2009301 KS EBT KEARNY,55,,121,,176,,26,,38,,64,,13560
2009501 KS EBT KINGMAN,157,,288,,445,,77,,108,,185,,30594
2009701 KS EBT KIOWA,76,,110,,186,,42,,39,,81,,13058
2009901 KS EBT LABETTE,1129,,1215,,2344,,528,,498,,1026,,150523
2010101 KS EBT LANE,40,,28,,68,,20,,14,,34,,4065
2010301 KS EBT LEAVENWORTH,1354,,1947,,3301,,650,,766,,1416,,242829
2010501 KS EBT LINCOLN,67,,90,,157,,33,,33,,66,,12201
2010701 KS EBT LINN,295,,513,,808,,141,,206,,347,,55275
2010901 KS EBT LOGAN,53,,45,,98,,26,,21,,47,,6391
2011101 KS EBT LYON,876,,1617,,2493,,437,,651,,1088,,179335
2011301 KS EBT MCPHERSON,318,,748,,1066,,170,,314,,484,,73321
2011501 KS EBT MARION,105,,291,,396,,58,,118,,176,,22862
2011701 KS EBT MARSHALL,179,,217,,396,,94,,100,,194,,25948
2011901 KS EBT MEADE,58,,135,,193,,30,,46,,76,,12037
2012101 KS EBT MIAMI,494,,785,,1279,,243,,305,,548,,90663
2012301 KS EBT MITCHELL,74,,140,,214,,39,,62,,101,,14382
2012501 KS EBT MONTGOMERY,1845,,1644,,3489,,887,,732,,1619,,248632
2012701 KS EBT MORRIS,78,,189,,267,,47,,68,,115,,16339
2012901 KS EBT MORTON,39,,82,,121,,21,,35,,56,,7212
2013101 KS EBT NEMAHA,109,,177,,286,,62,,68,,130,,17853
2013301 KS EBT NEOSHO,656,,828,,1484,,299,,325,,624,,96184
2013501 KS EBT NESS,29,,74,,103,,12,,28,,40,,7244
2013701 KS EBT NORTON,75,,111,,186,,37,,48,,85,,11113
2013901 KS EBT OSAGE,442,,538,,980,,198,,199,,397,,70186
2014101 KS EBT OSBORNE,78,,164,,242,,36,,66,,102,,14579
2014301 KS EBT OTTAWA,70,,100,,170,,33,,49,,82,,11394
2014501 KS EBT PAWNEE,65,,238,,303,,39,,90,,129,,18405
2014701 KS EBT PHILLIPS,94,,159,,253,,47,,65,,112,,16466
2014901 KS EBT POTTAWATOMIE,254,,607,,861,,116,,194,,310,,54345
2015101 KS EBT PRATT,185,,428,,613,,92,,157,,249,,40915
2015301 KS EBT RAWLINS,25,,70,,95,,19,,31,,50,,5652
2015501 KS EBT RENO,2239,,3121,,5360,,1072,,1272,,2344,,412194
2015701 KS EBT REPUBLIC,105,,168,,273,,45,,53,,98,,15890
2015901 KS EBT RICE,264,,392,,656,,125,,146,,271,,42160
2016101 KS EBT RILEY,665,,1047,,1712,,348,,444,,792,,121552
2016301 KS EBT ROOKS,106,,187,,293,,53,,69,,122,,17804
2016501 KS EBT RUSH,66,,93,,159,,40,,37,,77,,8821
2016701 KS EBT RUSSELL,150,,278,,428,,79,,128,,207,,30461
2016901 KS EBT SALINE,1404,,1887,,3291,,703,,771,,1474,,240027
2017101 KS EBT SCOTT,59,,83,,142,,27,,38,,65,,10073
2017301 KS EBT Sedgwick County,20759,,22475,,43234,,9447,,9960,,19407,,3518493
2017501 KS EBT SEWARD,740,,1034,,1774,,333,,411,,744,,126645
2017701 KS EBT SHAWNEE,5435,,5623,,11058,,2661,,2441,,5102,,816082
2017901 KS EBT SHERIDAN,11,,38,,49,,8,,14,,22,,3383
2018101 KS EBT SHERMAN,155,,247,,402,,71,,98,,169,,27174
2018301 KS EBT SMITH,53,,88,,141,,25,,37,,62,,9465
2018501 KS EBT STAFFORD,109,,304,,413,,53,,112,,165,,26705
2018701 KS EBT STANTON,8,,85,,93,,5,,27,,32,,5914
2018901 KS EBT STEVENS,100,,177,,277,,43,,66,,109,,19033
2019101 KS EBT SUMNER,533,,1076,,1609,,266,,389,,655,,114010
2019301 KS EBT THOMAS,133,,212,,345,,68,,91,,159,,24299
2019501 KS EBT TREGO,49,,103,,152,,26,,51,,77,,9278
2019701 KS EBT WABAUNSEE,63,,135,,198,,29,,58,,87,,14366
2019901 KS EBT WALLACE,22,,46,,68,,7,,11,,18,,4118
2020101 KS EBT WASHINGTON,105,,130,,235,,43,,50,,93,,12270
2020301 KS EBT WICHITA,47,,65,,112,,18,,22,,40,,7401
2020501 KS EBT WILSON,455,,633,,1088,,220,,244,,464,,70376
2020701 KS EBT WOODSON,136,,172,,308,,77,,62,,139,,19467
2020901 KS EBT WyandotteCounty,8396,,6818,,15214,,3685,,2809,,6494,,1171120
2100101 KY EBT ADAIR,54,,2094,,2148,,21,,865,,886,,149001
2100301 KY EBT ALLEN,23,,1931,,1954,,9,,746,,755,,148978
2100501 KY EBT ANDERSON,61,,1122,,1183,,22,,424,,446,,100612
2100701 KY EBT BALLARD,49,,1007,,1056,,19,,412,,431,,84929
2100901 KY EBT BARREN,346,,4220,,4566,,120,,1860,,1980,,351931
2101101 KY EBT BATH,72,,2058,,2130,,28,,840,,868,,160123
2101301 KY EBT BELL,176,,7904,,8080,,63,,3269,,3332,,645983
2101501 KY EBT BOONE,216,,3345,,3561,,79,,1354,,1433,,303166
2101701 KY EBT BOURBON,96,,1591,,1687,,34,,643,,677,,131192
2101901 KY EBT BOYD,434,,6246,,6680,,157,,2663,,2820,,533936
2102101 KY EBT BOYLE,152,,2545,,2697,,61,,1114,,1175,,218260
2102301 KY EBT BRACKEN,44,,880,,924,,16,,327,,343,,77039
2102501 KY EBT BREATHITT,141,,5186,,5327,,49,,2342,,2391,,416687
2102701 KY EBT BRECKINRIDGE,99,,2333,,2432,,37,,926,,963,,191738
2102901 KY EBT BULLITT,78,,4743,,4821,,26,,1832,,1858,,413185
2103101 KY EBT BUTLER,111,,1954,,2065,,41,,765,,806,,151443
2103301 KY EBT CALDWELL,32,,1398,,1430,,14,,588,,602,,114507
2103501 KY EBT CALLOWAY,168,,2435,,2603,,67,,1018,,1085,,211223
2103701 KY EBT CAMPBELL,625,,5860,,6485,,229,,2413,,2642,,560166
2103901 KY EBT CARLISLE,15,,444,,459,,5,,185,,190,,30915
2104101 KY EBT CARROLL,9,,975,,984,,3,,405,,408,,71095
2104301 KY EBT CARTER,154,,5314,,5468,,54,,1980,,2034,,440534
2104501 KY EBT CASEY,25,,2704,,2729,,9,,1110,,1119,,199720
2104701 KY EBT CHRISTIAN,467,,8383,,8850,,164,,3268,,3432,,619625
2104901 KY EBT CLARK,303,,3713,,4016,,106,,1590,,1696,,335711
2105101 KY EBT CLAY,146,,7897,,8043,,55,,3330,,3385,,609550
2105301 KY EBT CLINTON,25,,2113,,2138,,13,,944,,957,,155135
2105501 KY EBT CRITTENDEN,40,,1141,,1181,,13,,508,,521,,89644
2105701 KY EBT CUMBERLAND,48,,1262,,1310,,21,,560,,581,,90233
2105901 KY EBT DAVIESS,796,,9304,,10100,,281,,3977,,4258,,811022
2106101 KY EBT EDMONSON,63,,1628,,1691,,20,,708,,728,,126318
2106301 KY EBT ELLIOTT,158,,1902,,2060,,47,,819,,866,,152361
2106501 KY EBT ESTILL,162,,3239,,3401,,61,,1337,,1398,,272987
2106703 KY EBT FAYETTE,2230,,16813,,19043,,824,,7416,,8240,,1535818
2106901 KY EBT FLEMING,68,,2019,,2087,,26,,790,,816,,155458
2107101 KY EBT FLOYD,599,,11009,,11608,,213,,4596,,4809,,934374
2107301 KY EBT FRANKLIN,114,,3528,,3642,,47,,1580,,1627,,320839
2107501 KY EBT FULTON,195,,1633,,1828,,76,,785,,861,,147526
2107701 KY EBT GALLATIN,29,,1032,,1061,,8,,380,,388,,92428
