NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,03/29/2016,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,09:23 AM,,,,,
Jul 2013,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
2710301 MN GRH NICOLLET CO DPW,67,,0,,67,,67,,0,,67,,7637
2710301 MN SSI NICOLLET CO DPW,,,,,,,,,,,,,0
2710501 MN EBT NOBLES CO FAM SVC AGC,1598,,771,,2369,,682,,354,,1036,,251115
2710501 MN GRH NOBLES CO FAM SVC AGC,55,,0,,55,,55,,0,,55,,6692
2710701 MN EBT NORMAN CO DPW,590,,236,,826,,230,,106,,336,,77240
2710701 MN GRH NORMAN CO DPW,22,,0,,22,,22,,0,,22,,2801
2710901 MN EBT OLMSTED CO CSS,8733,,4638,,13371,,3915,,2141,,6056,,1535709
2710901 MN GRH OLMSTED CO CSS,405,,0,,405,,405,,0,,405,,48201
2710901 MN SSI OLMSTED CO CSS,,,,,,,,,,,,,0
2711101 MN EBT OTTER TAIL CO DPW,3531,,1371,,4902,,1525,,708,,2233,,493225
2711101 MN GRH OTTER TAIL CO DPW,221,,0,,221,,221,,0,,221,,25396
2711101 MN SSI OTTER TAIL CO DPW,,,,,,,,,,,,,0
2711301 MN EBT PENNINGTON CO DPW,973,,310,,1283,,439,,178,,617,,130772
2711301 MN GRH PENNINGTON CO DPW,41,,0,,41,,41,,0,,41,,4882
2711501 MN EBT PINE CO DPW,2924,,1114,,4038,,1362,,549,,1911,,449560
2711501 MN GRH PINE CO DPW,76,,0,,76,,76,,0,,76,,9528
2711501 MN SSI PINE CO DPW,,,,,,,,,,,,,0
2711701 MN EBT PIPESTONE CO FS,671,,365,,1036,,284,,157,,441,,99362
2711701 MN GRH PIPESTONE CO FS,29,,0,,29,,29,,0,,29,,3601
2711901 MN EBT POLK CO DPW,2599,,1344,,3943,,1193,,649,,1842,,426788
2711901 MN GRH POLK CO DPW,94,,0,,94,,94,,0,,94,,11239
2712101 MN EBT POPE CO FAMILY SER DEP,789,,247,,1036,,353,,129,,482,,106686
2712101 MN GRH POPE CO FAMILY SER DEP,39,,0,,39,,39,,0,,39,,4493
2712301 MN EBT RAMSEY CO DPW,45686,,43694,,89380,,21296,,20084,,41380,,10720497
2712301 MN GRH RAMSEY CO DPW,992,,0,,992,,992,,0,,992,,121647
2712301 MN SSI RAMSEY CO DPW,,,,,,,,,,,,,0
2712501 MN EBT RED LAKE CO DPW,249,,82,,331,,113,,41,,154,,30811
2712501 MN GRH RED LAKE CO DPW,9,,0,,9,,9,,0,,9,,1083
2712701 MN EBT REDWOOD CO DPW,1013,,357,,1370,,390,,173,,563,,128636
2712701 MN GRH REDWOOD CO DPW,62,,0,,62,,62,,0,,62,,7276
2712701 MN SSI REDWOOD CO DPW,,,,,,,,,,,,,0
2712901 MN EBT RENVILLE CO HUMAN SER,1267,,360,,1627,,468,,173,,641,,161683
2712901 MN GRH RENVILLE CO HUMAN SER,44,,0,,44,,44,,0,,44,,5304
2712901 MN SSI RENVILLE CO HUMAN SER,,,,,,,,,,,,,0
2713101 MN EBT RICE CO DPW,3462,,1598,,5060,,1495,,666,,2161,,589242
2713101 MN GRH RICE CO DPW,205,,0,,205,,205,,0,,205,,24104
2713101 MN SSI RICE CO DPW,,,,,,,,,,,,,0
2713301 MN EBT ROCK FAM SVR,465,,195,,660,,205,,92,,297,,62889
2713301 MN GRH ROCK FAM SVR,31,,0,,31,,31,,0,,31,,3954
2713501 MN EBT ROSEAU CO DPW,738,,236,,974,,300,,115,,415,,89219
2713501 MN GRH ROSEAU CO DPW,35,,0,,35,,35,,0,,35,,4163
2713701 MN EBT ST LOUIS CO FOOD ST UN,15093,,9119,,24212,,8149,,5308,,13457,,2760791
2713701 MN GRH ST LOUIS CO FOOD ST UN,591,,0,,591,,591,,0,,591,,70386
2713701 MN SSI ST LOUIS CO FOOD ST UN,,,,,,,,,,,,,0
2713901 MN EBT SCOTT COUNTY HUMAN SVS,5001,,1935,,6936,,1888,,881,,2769,,745664
2713901 MN GRH SCOTT COUNTY HUMAN SVS,97,,0,,97,,97,,0,,97,,12684
2713901 MN SSI SCOTT COUNTY HUMAN SVS,,,,,,,,,,,,,0
2714101 MN EBT SHERBURNE CO DSS,4199,,1323,,5522,,1640,,598,,2238,,602018
2714101 MN GRH SHERBURNE CO DSS,123,,0,,123,,123,,0,,123,,15428
2714101 MN SSI SHERBURNE CO DSS,,,,,,,,,,,,,0
2714301 MN EBT SIBLEY CO DPW,812,,275,,1087,,342,,119,,461,,108584
2714301 MN GRH SIBLEY CO DPW,29,,0,,29,,29,,0,,29,,3260
2714301 MN SSI SIBLEY CO DPW,,,,,,,,,,,,,0
2714501 MN EBT STEARNS CO SOC SER CTR,9142,,4972,,14114,,4259,,2139,,6398,,1646315
2714501 MN GRH STEARNS CO SOC SER CTR,443,,0,,443,,443,,0,,443,,54771
2714501 MN SSI STEARNS CO SOC SER CTR,,,,,,,,,,,,,0
2714701 MN EBT MN Prairie County Alliance,2899,,1238,,4137,,1252,,562,,1814,,443642
2714701 MN GRH MN Prairie County Alliance,91,,0,,91,,91,,0,,91,,10887
2714701 MN SSI MN Prairie County Alliance,,,,,,,,,,,,,0
2714901 MN EBT STEVENS CO DPW,385,,206,,591,,197,,102,,299,,61615
2714901 MN GRH STEVENS CO DPW,38,,0,,38,,38,,0,,38,,4873
2715101 MN EBT SWIFT CO DPW,584,,278,,862,,279,,139,,418,,90129
2715101 MN GRH SWIFT CO DPW,46,,0,,46,,46,,0,,46,,5544
2715301 MN EBT TODD CO DPW,1540,,683,,2223,,686,,366,,1052,,214134
2715301 MN GRH TODD CO DPW,89,,0,,89,,89,,0,,89,,10330
2715301 MN SSI TODD CO DPW,,,,,,,,,,,,,0
2715504 MN EBT TRAVERSE,246,,120,,366,,109,,56,,165,,41366
2715504 MN GRH TRAVERSE,5,,0,,5,,5,,0,,5,,626
2715701 MN EBT WABASHA CO DSS,1104,,332,,1436,,486,,173,,659,,153733
2715701 MN GRH WABASHA CO DSS,62,,0,,62,,62,,0,,62,,7387
2715701 MN SSI WABASHA CO DSS,,,,,,,,,,,,,0
2715901 MN EBT WADENA CO SSD,1301,,730,,2031,,593,,396,,989,,202603
2715901 MN GRH WADENA CO SSD,51,,0,,51,,51,,0,,51,,6405
2715901 MN SSI WADENA CO SSD,,,,,,,,,,,,,0
2716101 MN EBT WASECA CO DPW,1485,,528,,2013,,690,,251,,941,,214724
2716101 MN GRH WASECA CO DPW,55,,0,,55,,55,,0,,55,,6828
2716101 MN SSI WASECA CO DPW,,,,,,,,,,,,,0
2716301 MN EBT WASHINGTON CO DPW,7899,,3264,,11163,,3470,,1656,,5126,,1250147
2716301 MN GRH WASHINGTON CO DPW,257,,0,,257,,257,,0,,257,,30927
2716301 MN SSI WASHINGTON CO DPW,,,,,,,,,,,,,0
2716501 MN EBT WATONWAN CO DPW,776,,291,,1067,,305,,131,,436,,102689
2716501 MN GRH WATONWAN CO DPW,33,,0,,33,,33,,0,,33,,3744
2716701 MN EBT WILKIN CO FAM SER AGCY,629,,219,,848,,283,,116,,399,,83569
2716701 MN GRH WILKIN CO FAM SER AGCY,27,,0,,27,,27,,0,,27,,3072
2716901 MN EBT WINONA CO DPW,2616,,1173,,3789,,1333,,590,,1923,,410771
2716901 MN GRH WINONA CO DPW,152,,0,,152,,152,,0,,152,,17719
2717101 MN EBT WRIGHT COUNTY,5795,,1405,,7200,,2459,,731,,3190,,786888
2717101 MN GRH WRIGHT COUNTY,184,,0,,184,,184,,0,,184,,20565
2717101 MN SSI WRIGHT COUNTY,,,,,,,,,,,,,0
2717301 MN EBT YELLOW MEDICINE CO DPW,472,,210,,682,,210,,105,,315,,66031
2717301 MN GRH YELLOW MEDICINE CO DPW,43,,0,,43,,43,,0,,43,,5241
2717501 MN EBT MILLIE LACS BAND,20,,260,,280,,9,,91,,100,,18127
2717501 MN GRH MILLIE LACS BAND,0,,0,,0,,0,,0,,0,,0
2717701 MN EBT White Earth Nation,0,,0,,0,,0,,0,,0,,0
2800101 MS EBT ADAMS CO DPW,153,,7505,,7658,,48,,3589,,3637,,917542
2800301 MS EBT ALCORN CO DPW,242,,7039,,7281,,80,,3263,,3343,,816436
2800501 MS EBT AMITE CO DPW,71,,2554,,2625,,21,,1296,,1317,,297748
2800701 MS EBT ATTALA CO DPW,142,,4096,,4238,,47,,1897,,1944,,475142
2800901 MS EBT BENTON CO DPW,65,,2350,,2415,,19,,1124,,1143,,287557
2801102 MS EBT BOLIVAR CO DPW EAST,866,,12067,,12933,,293,,6343,,6636,,1636710
2801301 MS EBT CALHOUN CO DPW,62,,3279,,3341,,21,,1490,,1511,,369528
2801501 MS EBT CARROLL CO DPW,17,,1688,,1705,,6,,816,,822,,185007
2801701 MS EBT CHICKASAW CO DPW,178,,4320,,4498,,57,,2020,,2077,,506463
2801901 MS EBT CHOCTAW CO DPW,47,,2035,,2082,,17,,1034,,1051,,233618
2802101 MS EBT CLAIBORNE CO DPW,82,,3921,,4003,,26,,1921,,1947,,517675
2802301 MS EBT CLARKE CO DPW,54,,3777,,3831,,17,,1785,,1802,,443684
2802501 MS EBT CLAY CO DPW,284,,5845,,6129,,95,,2692,,2787,,722418
2802701 MS EBT COAHOMA CO DPW,1067,,10197,,11264,,344,,4871,,5215,,1423699
2802901 MS EBT COPIAH CO DPW,316,,7742,,8058,,99,,3853,,3952,,1010835
2803101 MS EBT COVINGTON CO DPA,42,,4252,,4294,,15,,1834,,1849,,491468
2803301 MS EBT DESOTO CO DPW,517,,19730,,20247,,152,,8191,,8343,,2608951
2803501 MS EBT FORREST CO DPW,351,,16531,,16882,,115,,7525,,7640,,2175264
2803701 MS EBT FRANKLIN CO DPW,18,,1605,,1623,,6,,784,,790,,183453
2803901 MS EBT GEORGE CO DPW,112,,4849,,4961,,32,,2105,,2137,,636866
2804101 MS EBT GREENE CO DPW,26,,2368,,2394,,11,,1065,,1076,,285830
2804301 MS EBT GRENADA CO DPW,171,,4874,,5045,,52,,2300,,2352,,575122
2804501 MS EBT HANCOCK CO DPW,84,,8747,,8831,,28,,4049,,4077,,1118200
2804701 MS EBT HARRISON CO DPW,1418,,42351,,43769,,437,,19848,,20285,,5781729
2804901 MS EBT HINDS CO DPW,4273,,63958,,68231,,1324,,29215,,30539,,8964186
2805101 MS EBT HOLMES CO DPW,485,,7630,,8115,,157,,3782,,3939,,962527
2805301 MS EBT HUMPHREYS CO DPW,615,,4140,,4755,,209,,2319,,2528,,595704
2805501 MS EBT ISSAQUENA CO DPW,25,,303,,328,,8,,164,,172,,41066
2805701 MS EBT ITAWAMBA CO DPW,102,,3754,,3856,,31,,1560,,1591,,445715
2805901 MS EBT JACKSON CO DPW,874,,23045,,23919,,282,,10548,,10830,,3161787
2806101 MS EBT JASPER CO DPW,81,,3752,,3833,,27,,1803,,1830,,426920
2806301 MS EBT JEFFERSON CO DPW,144,,2413,,2557,,45,,1093,,1138,,295108
2806501 MS EBT JEFFERSON DAVIS CO DPW,77,,3306,,3383,,23,,1609,,1632,,399669
2806701 MS EBT JONES CO DPW,359,,12960,,13319,,108,,5466,,5574,,1565156
2806901 MS EBT KEMPER CO DPW,40,,2272,,2312,,10,,1121,,1131,,263805
2807101 MS EBT LAFAYETTE CO DPW,70,,5209,,5279,,22,,2397,,2419,,645661
2807301 MS EBT LAMAR CO DPW,219,,8374,,8593,,72,,3542,,3614,,1095912
2807501 MS EBT LAUDERDALE CO DPW,660,,17636,,18296,,207,,8143,,8350,,2297682
2807701 MS EBT LAWRENCE CO DPW,84,,2654,,2738,,27,,1316,,1343,,330894
2807901 MS EBT LEAKE CO DPW,100,,4671,,4771,,32,,1953,,1985,,535595
2808101 MS EBT LEE CO DPW,367,,16216,,16583,,120,,6999,,7119,,1975645
2808301 MS EBT LEFLORE CO DPW,422,,12775,,13197,,138,,6131,,6269,,1622544
2808501 MS EBT LINCOLN CO DPW,235,,7114,,7349,,73,,3364,,3437,,908035
2808701 MS EBT LOWNDES CO DPW,691,,13671,,14362,,221,,6744,,6965,,1846650
2808901 MS EBT MADISON CO DPW,569,,11279,,11848,,177,,5178,,5355,,1500660
2809101 MS EBT MARION CO DPW,103,,6193,,6296,,36,,2804,,2840,,756676
2809301 MS EBT MARSHALL CO DPW,155,,7623,,7778,,51,,3393,,3444,,936434
2809501 MS EBT MONROE CO DPW,206,,7254,,7460,,69,,3438,,3507,,877943
2809701 MS EBT MONTGOMERY CO DPW,73,,2351,,2424,,21,,1123,,1144,,261333
2809901 MS EBT NESHOBA CO DPW,160,,7450,,7610,,55,,2916,,2971,,908758
2810101 MS EBT NEWTON CO DPW,115,,4527,,4642,,35,,1940,,1975,,514361
2810301 MS EBT NOXUBEE CO FOOD STP PR,309,,4301,,4610,,98,,2413,,2511,,541579
2810501 MS EBT OKTIBBEHA CO DPW,228,,8496,,8724,,72,,4387,,4459,,1105495
2810701 MS EBT PANOLA CO DPW,374,,9578,,9952,,119,,4273,,4392,,1194286
2810901 MS EBT PEARL RIVER CO DPW,274,,11959,,12233,,86,,5149,,5235,,1569930
2811101 MS EBT PERRY COUNTY DPW,100,,2672,,2772,,31,,1238,,1269,,333974
2811301 MS EBT PIKE CO DPW,308,,11061,,11369,,96,,4870,,4966,,1410260
2811501 MS EBT PONTOTOC CO DPW,71,,5081,,5152,,19,,1982,,2001,,577042
2811701 MS EBT PRENTISS CO DPW,76,,4833,,4909,,27,,2097,,2124,,553050
2811901 MS EBT QUITMAN CO DPW,134,,3180,,3314,,38,,1673,,1711,,401099
2812101 MS EBT RANKIN CO DPW,458,,15681,,16139,,152,,6459,,6611,,1976292
2812301 MS EBT SCOTT CO DPW,207,,6570,,6777,,62,,2802,,2864,,804953
2812501 MS EBT SHARKEY CO DPW,107,,2114,,2221,,34,,1153,,1187,,288456
2812701 MS EBT SIMPSON CO DPW,150,,6165,,6315,,45,,2654,,2699,,753276
2812901 MS EBT SMITH CO DPW,34,,2701,,2735,,10,,1146,,1156,,306976
2813101 MS EBT STONE CO DPW,48,,3230,,3278,,17,,1492,,1509,,415319
2813301 MS EBT SUNFLOWER CO DPW,598,,10304,,10902,,202,,5605,,5807,,1441973
2813501 MS EBT TALLAHATCHIE CO DPW,159,,3868,,4027,,51,,1843,,1894,,443208
2813701 MS EBT TATE CO DPW,121,,5871,,5992,,41,,2459,,2500,,739877
2813901 MS EBT TIPPAH CO DPW,72,,4411,,4483,,21,,1948,,1969,,509835
2814101 MS EBT TISHOMINGO CO DPW,38,,2643,,2681,,13,,1180,,1193,,277940
2814301 MS EBT TUNICA CO DPW,116,,4573,,4689,,35,,2047,,2082,,584161
2814501 MS EBT UNION CO DPW,63,,4272,,4335,,21,,1653,,1674,,473777
2814701 MS EBT WALTHALL CO DPW,124,,3336,,3460,,35,,1516,,1551,,407251
2814901 MS EBT WARREN CO DPW,533,,11676,,12209,,166,,5357,,5523,,1557855
2815101 MS EBT WASHINGTON CO DPW,1876,,20220,,22096,,626,,10382,,11008,,2903758
2815301 MS EBT WAYNE CO DPW,195,,5498,,5693,,68,,2585,,2653,,701444
2815501 MS EBT WEBSTER CO DPW,63,,2282,,2345,,20,,1100,,1120,,268366
2815701 MS EBT WILKINSON CO DPW,78,,2784,,2862,,26,,1512,,1538,,340330
2815901 MS EBT WINSTON CO DPW,180,,4423,,4603,,56,,2102,,2158,,541847
2816101 MS EBT YALOBUSHA CO DPW,96,,3282,,3378,,31,,1623,,1654,,390274
2816301 MS EBT YAZOO CO DPW,393,,8986,,9379,,127,,4433,,4560,,1183452
2992509 MO EBT Missouri Dept. Social Services,261174,,657602,,918776,,110252,,322113,,432365,,117345371
3020101 MT EBT LOOMIS AURMORED INK,12949,,116543,,129492,,8937,,50641,,59578,,16161724
3100001 NE EBT FOOD STAMP PROGRAM,38322,,144165,,182487,,16941,,63731,,80672,,22279825
3200101 NV EBT CHURCHILL COUNTY,450,,3058,,3508,,291,,1436,,1727,,389348
3200301 NV EBT CLARK COUNTY,28423,,250850,,279273,,19622,,115158,,134780,,34277653
3200501 NV EBT DOUGLAS COUNTY,263,,2475,,2738,,186,,1071,,1257,,296961
3200701 NV EBT ELKO COUNTY,274,,3215,,3489,,200,,1220,,1420,,377296
3200901 NV EBT ESMERALDA COUNTY,5,,21,,26,,4,,13,,17,,2487
3201101 NV EBT EUREKA COUNTY,7,,47,,54,,7,,23,,30,,6892
3201301 NV EBT HUMBOLDT COUNTY,144,,1090,,1234,,93,,432,,525,,136545
3201501 NV EBT LANDER COUNTY,46,,335,,381,,34,,142,,176,,41742
3201701 NV EBT LINCOLN COUNTY,39,,395,,434,,34,,174,,208,,47607
3201901 NV EBT LYON COUNTY,576,,5455,,6031,,386,,2358,,2744,,635536
3202101 NV EBT MINERAL COUNTY,125,,594,,719,,86,,283,,369,,78347
3202301 NV EBT NYE COUNTY,848,,7524,,8372,,620,,3684,,4304,,989677
3202701 NV EBT PERSHING COUNTY,41,,419,,460,,22,,145,,167,,44124
3202901 NV EBT STOREY COUNTY,9,,79,,88,,8,,44,,52,,9671
3203101 NV EBT WASHOE COUNTY,4684,,42633,,47317,,3380,,20650,,24030,,5608852
3203301 NV EBT WHITE PINE,90,,866,,956,,60,,382,,442,,105629
3251001 NV EBT CARSON COUNTY,921,,7154,,8075,,591,,3525,,4116,,934292
3300008 NH EBT DEPT HEALTH & HUMAN SVCS,104211,,11510,,115721,,45589,,9474,,55063,,13232207
3400106 NJ EBT ATLANTIC CO DEPT OF SS,14364,,27556,,41920,,7587,,13063,,20650,,5394241
3400313 NJ EBT BERGEN,13094,,23452,,36546,,8476,,12237,,20713,,4651476
3400509 NJ EBT BURLINGTON,9119,,17085,,26204,,4875,,8027,,12902,,3430239
3400712 NJ EBT CAMDEN,31664,,41021,,72685,,15932,,19172,,35104,,9458526
3400902 NJ EBT CAPE MAY,3671,,7011,,10682,,2005,,3395,,5400,,1331813
3401107 NJ EBT CUMBERLAND,11771,,19953,,31724,,6094,,8970,,15064,,4031695
3401328 NJ EBT ESSEX,56345,,75163,,131508,,28923,,35604,,64527,,17786368
3401506 NJ EBT GLOUCESTER CO RD SOC S,8524,,15348,,23872,,4456,,6952,,11408,,2869453
3401714 NJ EBT HUDSON,40581,,73288,,113869,,22600,,35629,,58229,,14790632
3401907 NJ EBT HUNTERDON,1045,,2304,,3349,,675,,1304,,1979,,402670
3402113 NJ EBT MERCER,17044,,18771,,35815,,9447,,9650,,19097,,4617992
3402311 NJ EBT MIDDLESEX,16190,,36951,,53141,,9262,,17621,,26883,,6545171
3402510 NJ EBT MONMOUTH,9740,,24809,,34549,,5464,,12474,,17938,,4291206
3402710 NJ EBT MORRIS,4395,,11302,,15697,,2990,,6150,,9140,,1953895
3402910 NJ EBT OCEAN,11679,,48874,,60553,,5965,,16687,,22652,,7101236
3403107 NJ EBT PASSAIC CO BD SOC SERV,33286,,69857,,103143,,17526,,32379,,49905,,13731253
3403306 NJ EBT SALEM,3391,,5598,,8989,,1675,,2575,,4250,,1097354
3403508 NJ EBT SOMERSET,3944,,9300,,13244,,2147,,4656,,6803,,1579517
3403706 NJ EBT SUSSEX,1707,,3669,,5376,,957,,1794,,2751,,591136
3403911 NJ EBT UNION,15682,,30819,,46501,,8775,,14567,,23342,,6046417
3404102 NJ EBT WARREN,2616,,5060,,7676,,1359,,2425,,3784,,922306
3500101 NM EBT BERNALILLO COUNTY,4745,,124114,,128859,,2189,,60971,,63160,,17250167
3500301 NM EBT CATRON COUNTY,9,,424,,433,,4,,195,,199,,52820
3500501 NM EBT CHAVES COUNTY,443,,15128,,15571,,182,,6466,,6648,,1893458
3500601 NM EBT CIBOLA COUNTY,335,,8112,,8447,,135,,3140,,3275,,1053213
3500701 NM EBT COLFAX COUNTY,116,,2513,,2629,,54,,1172,,1226,,316648
3500901 NM EBT CURRY COUNTY,409,,9210,,9619,,167,,3853,,4020,,1178112
3501101 NM EBT DE BACA COUNTY,10,,316,,326,,7,,153,,160,,35193
3501301 NM EBT DONA ANA COUNTY,2406,,56977,,59383,,894,,24247,,25141,,7490586
3501501 NM EBT EDDY COUNTY,427,,9099,,9526,,204,,4006,,4210,,1191290
3501701 NM EBT GRANT COUNTY,215,,6214,,6429,,107,,2943,,3050,,822130
3501901 NM EBT GUADALUPE COUNTY,46,,1078,,1124,,28,,536,,564,,131094
3502101 NM EBT HARDING COUNTY,1,,33,,34,,1,,19,,20,,3782
3502301 NM EBT HIDALGO COUNTY,33,,938,,971,,17,,454,,471,,113093
3502501 NM EBT LEA COUNTY,329,,9682,,10011,,123,,3888,,4011,,1247112
3502701 NM EBT LINCOLN COUNTY,147,,3655,,3802,,64,,1653,,1717,,477111
3502801 NM EBT LOS ALAMOS COUNTY,15,,415,,430,,9,,216,,225,,57908
3502901 NM EBT LUNA COUNTY,268,,8345,,8613,,96,,3640,,3736,,1038417
3503101 NM EBT MCKINLEY COUNTY,78,,3850,,3928,,32,,1527,,1559,,479917
3503301 NM EBT MORA COUNTY,36,,750,,786,,16,,411,,427,,91018
3503401 NM EBT NAVAJO,48,,22066,,22114,,17,,7656,,7673,,2679631
3503501 NM EBT OTERO COUNTY,296,,9379,,9675,,121,,4259,,4380,,1216562
3503701 NM EBT QUAY COUNTY,87,,2354,,2441,,47,,1167,,1214,,291454
3503901 NM EBT RIO ARRIBA COUNTY,420,,12820,,13240,,222,,6382,,6604,,1809649
3504101 NM EBT ROOSEVELT COUNTY,77,,3380,,3457,,32,,1376,,1408,,393222
3504301 NM EBT SANDOVAL COUNTY,675,,21732,,22407,,269,,8945,,9214,,2892498
3504501 NM EBT SAN JUAN COUNTY,198,,27010,,27208,,98,,10439,,10537,,3433665
3504701 NM EBT SAN MIGUEL COUNTY,322,,8250,,8572,,164,,4452,,4616,,1106220
3504901 NM EBT SANTA FE COUNTY,690,,18842,,19532,,368,,9564,,9932,,2668979
3505101 NM EBT SIERRA COUNTY,96,,3314,,3410,,49,,1736,,1785,,411066
3505301 NM EBT SOCORRO COUNTY,171,,3856,,4027,,80,,1924,,2004,,487565
3505501 NM EBT TAOS COUNTY,192,,7346,,7538,,115,,3797,,3912,,1019135
3505701 NM EBT TORRANCE COUNTY,250,,5401,,5651,,98,,2500,,2598,,712363
3505901 NM EBT UNION COUNTY,19,,466,,485,,10,,204,,214,,49910
3506101 NM EBT VALENCIA COUNTY,502,,18642,,19144,,241,,8433,,8674,,2471357
3506301 NM EBT ZUNI,0,,3631,,3631,,0,,1035,,1035,,409033
3600002 NY EBT NEW YORK STATE,996339,,2198131,,3194470,,664013,,1061759,,1725772,,462499460
3700102 NC EBT ALAMANCE CO DSS,21620,,4863,,26483,,9787,,1815,,11602,,3066442
3700302 NC EBT ALEXANDER,4505,,1810,,6315,,2020,,700,,2720,,697244
3700501 NC EBT ALLEGHANY CO DSS,1031,,1078,,2109,,494,,406,,900,,209897
3700701 NC EBT ANSON CO DSS,6173,,996,,7169,,3075,,416,,3491,,850501
3700902 NC EBT ASHE,4105,,1099,,5204,,1815,,415,,2230,,554717
3701104 NC EBT AVERY,2210,,458,,2668,,1002,,167,,1169,,264875
3701302 NC EBT BEAUFORT,9264,,1590,,10854,,4366,,596,,4962,,1227350
3701501 NC EBT BERTIE CO DSS,5384,,1068,,6452,,2857,,486,,3343,,727093
3701702 NC EBT BLADEN,7537,,1610,,9147,,3814,,712,,4526,,1035182
3701901 NC EBT BRUNSWICK CO DSS,13107,,3523,,16630,,6043,,1409,,7452,,1909824
3702102 NC EBT BUNCOMBE,35943,,6201,,42144,,17971,,2553,,20524,,4943354
3702302 NC EBT BURKE,14675,,1828,,16503,,6674,,655,,7329,,1897783
3702501 NC EBT CABARRUS,17521,,3198,,20719,,7401,,1092,,8493,,2664421
3702702 NC EBT CALDWELL,11639,,1433,,13072,,5468,,556,,6024,,1631648
3702902 NC EBT CAMDEN,928,,194,,1122,,418,,85,,503,,125636
3703101 NC EBT CARTERET,8113,,1672,,9785,,3919,,669,,4588,,1020016
3703301 NC EBT CASWELL CO DSS,4587,,786,,5373,,2293,,302,,2595,,649791
3703502 NC EBT CATAWBA CO DSS,22426,,9100,,31526,,10441,,3707,,14148,,3555600
3703702 NC EBT CHATHAM,6100,,1750,,7850,,2601,,601,,3202,,821476
3703903 NC EBT CHEROKEE,4442,,817,,5259,,2006,,308,,2314,,560496
3704102 NC EBT CHOWAN CO DSS,2998,,630,,3628,,1517,,278,,1795,,410825
3704301 NC EBT CLAY CO DSS,1756,,518,,2274,,794,,193,,987,,233868
3704501 NC EBT CLEVELAND CO DSS - CCI,20987,,4798,,25785,,9966,,1987,,11953,,3136832
3704702 NC EBT COLUMBUS,11203,,3314,,14517,,5150,,1273,,6423,,1675650
3704901 NC EBT CRAVEN CO. DSS-CCI,13063,,3291,,16354,,6093,,1326,,7419,,1865046
3705103 NC EBT CUMBERLAND COUNTY DSS,55367,,14135,,69502,,25648,,5807,,31455,,8693880
3705302 NC EBT CURRITUCK,2054,,499,,2553,,895,,192,,1087,,292096
3705502 NC EBT DARE CO DSS-OW,3213,,831,,4044,,1469,,327,,1796,,446078
3705703 NC EBT DAVIDSON,26238,,6349,,32587,,12019,,2438,,14457,,3733290
3705902 NC EBT DAVIE,5087,,878,,5965,,2209,,299,,2508,,689834
3706102 NC EBT DUPLIN CO. DSS-CCI,9625,,2620,,12245,,4024,,865,,4889,,1290894
3706303 NC EBT DURHAM CO DSS,38130,,8943,,47073,,18226,,3089,,21315,,5862370
3706502 NC EBT EDGECOMBE CO DSS,13375,,5512,,18887,,6799,,2190,,8989,,2249670
3706702 NC EBT FORSYTH,48371,,6497,,54868,,22067,,2334,,24401,,6761812
3706902 NC EBT FRANKLIN,10476,,2030,,12506,,4676,,769,,5445,,1436140
3707101 NC EBT GASTON,37924,,7319,,45243,,17993,,2862,,20855,,5529105
3707303 NC EBT GATES,1819,,215,,2034,,803,,100,,903,,218234
3707503 NC EBT GRAHAM CO DSS,1414,,327,,1741,,676,,146,,822,,185480
3707701 NC EBT GRANVILLE,7228,,1967,,9195,,3490,,775,,4265,,1062513
3707902 NC EBT GREENE,4164,,638,,4802,,1761,,215,,1976,,515867
3708107 NC EBT GUILFORD CO DSS,70922,,25941,,96863,,33159,,11345,,44504,,12280772
3708302 NC EBT HALIFAX,15032,,2848,,17880,,7866,,1322,,9188,,2032640
3708502 NC EBT HARNETT,18987,,4003,,22990,,8200,,1338,,9538,,2634415
3708702 NC EBT HAYWOOD,8175,,1913,,10088,,4015,,829,,4844,,1286163
3708905 NC EBT HENDERSON,12475,,1737,,14212,,5463,,635,,6098,,1590970
3709102 NC EBT HERTFORD,4779,,2009,,6788,,2484,,852,,3336,,786329
3709302 NC EBT HOKE CO. DSS-OW,9498,,2063,,11561,,4080,,726,,4806,,1320097
3709502 NC EBT HYDE,888,,143,,1031,,467,,71,,538,,113474
3709702 NC EBT IREDELL,13338,,3006,,16344,,5794,,1096,,6890,,1908482
3709902 NC EBT JACKSON,4842,,1142,,5984,,2201,,447,,2648,,675781
3710102 NC EBT JOHNSTON,26640,,7543,,34183,,11481,,2418,,13899,,3677191
3710301 NC EBT JONES CO DSS,2027,,500,,2527,,997,,216,,1213,,280268
3710502 NC EBT LEE CO. DSS-OW,10931,,2652,,13583,,4655,,903,,5558,,1544603
3710704 NC EBT LENOIR CO. DSS,12339,,2751,,15090,,5729,,1104,,6833,,1719115
