NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:39 AM,,,,,
Jan 2011,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1801901 IN EBT CLARK CO DPW,2826,,10191,,13017,,1567,,4226,,5793,,1701580
1802101 IN EBT CLAY CO DPW,812,,3048,,3860,,403,,1133,,1536,,501834
1802301 IN EBT CLINTON CO DFC,748,,3548,,4296,,352,,1345,,1697,,539231
1802501 IN EBT CRAWFORD CO DFC,354,,1304,,1658,,200,,498,,698,,198151
1802701 IN EBT DAVIESS CO DFC,759,,2533,,3292,,411,,1011,,1422,,393308
1802901 IN EBT DEARBORN CO DFC,763,,4111,,4874,,401,,1548,,1949,,628839
1803101 IN EBT DECATUR CO DPW,639,,2851,,3490,,324,,1049,,1373,,424455
1803301 IN EBT DEKALB CO DPW,724,,4468,,5192,,408,,1657,,2065,,640491
1803501 IN EBT DELAWARE CO DPW,4687,,13675,,18362,,2651,,5935,,8586,,2432724
1803701 IN EBT DUBOIS CO DPW,446,,2092,,2538,,249,,810,,1059,,290767
1803901 IN EBT ELKHART CO DPW,6338,,24501,,30839,,2925,,9523,,12448,,4003792
1804101 IN EBT FAYETTE CO DPW,1409,,3894,,5303,,749,,1557,,2306,,677707
1804301 IN EBT FLOYD CO DPW,2577,,6900,,9477,,1352,,2911,,4263,,1324276
1804501 IN EBT FOUNTAIN CO DPW,531,,1636,,2167,,242,,613,,855,,274389
1804701 IN EBT FRANKLIN CO DPW,500,,2081,,2581,,247,,782,,1029,,314849
1804901 IN EBT FULTON CO DPW,691,,2265,,2956,,314,,861,,1175,,358079
1805101 IN EBT GIBSON CO DPW,534,,2810,,3344,,297,,1057,,1354,,375486
1805301 IN EBT GRANT CO DFC,2797,,9488,,12285,,1585,,3863,,5448,,1592299
1805501 IN EBT GREENE CO DPW,898,,3646,,4544,,494,,1353,,1847,,538442
1805701 IN EBT HAMILTON CO DPW,1375,,7320,,8695,,711,,2700,,3411,,1102903
1805901 IN EBT HANCOCK CO DPW,867,,4477,,5344,,444,,1776,,2220,,676453
1806101 IN EBT HARRISON CO DPW,699,,3608,,4307,,387,,1411,,1798,,531612
1806301 IN EBT HENDRICKS CO DPW,904,,5867,,6771,,497,,2158,,2655,,880997
1806501 IN EBT HENRY CO DPW,2034,,5902,,7936,,1052,,2412,,3464,,1007897
1806701 IN EBT HOWARD CO DPW,3226,,10357,,13583,,1712,,4134,,5846,,1761556
1806901 IN EBT HUNTINGTON CO DPW,615,,3770,,4385,,333,,1460,,1793,,539507
1807101 IN EBT JACKSON CO DPW,1051,,4381,,5432,,577,,1747,,2324,,692546
1807301 IN EBT JASPER CO DPW,651,,2784,,3435,,311,,1050,,1361,,443598
1807501 IN EBT JAY CO DPW,528,,2335,,2863,,286,,878,,1164,,338745
1807701 IN EBT JEFFERSON CO DPW,835,,3505,,4340,,476,,1428,,1904,,547782
1807901 IN EBT JENNINGS CO DPW,777,,3812,,4589,,458,,1400,,1858,,549468
1808101 IN EBT JOHNSON CO DPW,2118,,9540,,11658,,1080,,3677,,4757,,1482127
1808301 IN EBT KNOX CO DPW,1568,,3841,,5409,,848,,1612,,2460,,663993
1808501 IN EBT KOSCIUSKO CO DPW,970,,6389,,7359,,485,,2346,,2831,,906427
1808701 IN EBT LAGRANGE CO DPW,332,,1937,,2269,,166,,666,,832,,251667
1808901 IN EBT LAKE CO DPW,25631,,65177,,90808,,13045,,26985,,40030,,12396091
1809101 IN EBT LA PORTE CO DPW,4620,,13878,,18498,,2297,,5859,,8156,,2419248
1809301 IN EBT LAWRENCE CO DPW,1139,,5149,,6288,,629,,1960,,2589,,783460
1809501 IN EBT MADISON CO DPW,4730,,16090,,20820,,2644,,6554,,9198,,2713474
1809701 IN EBT MARION CO DPW,53141,,122242,,175383,,26286,,53634,,79920,,24124414
1809901 IN EBT MARSHALL CO DPW,789,,4184,,4973,,416,,1538,,1954,,613080
1810101 IN EBT MARTIN CO DPW,243,,940,,1183,,146,,366,,512,,138474
1810301 IN EBT MIAMI CO DPW,979,,4314,,5293,,504,,1608,,2112,,666876
1810501 IN EBT MONROE COUNTY DPW,2380,,8496,,10876,,1453,,3785,,5238,,1407388
1810701 IN EBT MONTGOMERY COUNTY DFC,952,,3550,,4502,,484,,1423,,1907,,571750
1810901 IN EBT MORGAN CO DPW,2138,,7052,,9190,,1013,,2690,,3703,,1176476
1811101 IN EBT NEWTON CO DPW,369,,1410,,1779,,186,,537,,723,,219324
1811301 IN EBT NOBLE CO DPW,634,,4509,,5143,,349,,1628,,1977,,618473
1811501 IN EBT OHIO CO DPW,84,,482,,566,,51,,174,,225,,66650
1811701 IN EBT ORANGE CO DPW,692,,2426,,3118,,370,,931,,1301,,373295
1811901 IN EBT OWEN CO DPW,706,,2556,,3262,,338,,980,,1318,,411865
1812101 IN EBT PARKE CO DPW,503,,1460,,1963,,218,,549,,767,,239931
1812301 IN EBT PERRY CO DPW,395,,1537,,1932,,216,,601,,817,,231736
1812501 IN EBT PIKE CO DPW,339,,978,,1317,,194,,387,,581,,152598
1812701 IN EBT PORTER CO DPW,2698,,11281,,13979,,1433,,4525,,5958,,1769759
1812901 IN EBT POSEY CO DPW,634,,1576,,2210,,313,,656,,969,,283003
1813101 IN EBT PULASKI CO DFC,462,,1330,,1792,,226,,531,,757,,218113
1813301 IN EBT PUTNAM CO DPW,695,,3306,,4001,,359,,1276,,1635,,498772
1813501 IN EBT RANDOLPH CO DPW,804,,3058,,3862,,400,,1111,,1511,,481547
1813701 IN EBT RIPLEY CO DPW,479,,2440,,2919,,246,,893,,1139,,360190
1813901 IN EBT RUSH CO DPW,460,,1829,,2289,,244,,698,,942,,275636
1814101 IN EBT ST JOSEPH CO DPW,10749,,29993,,40742,,5472,,12457,,17929,,5337184
1814301 IN EBT SCOTT CO DPW,1254,,3622,,4876,,684,,1475,,2159,,616229
1814501 IN EBT SHELBY CO DPW,956,,4780,,5736,,524,,1918,,2442,,724563
1814701 IN EBT SPENCER CO DPW,353,,1456,,1809,,188,,565,,753,,211194
1814901 IN EBT STARKE CO DPW,1080,,3597,,4677,,532,,1407,,1939,,570965
1815101 IN EBT STEUBEN CO DPW,499,,3397,,3896,,281,,1239,,1520,,489630
1815301 IN EBT SULLIVAN CO DPW,613,,2103,,2716,,338,,814,,1152,,319074
1815501 IN EBT SWITZERLAND CO DPW,259,,1172,,1431,,139,,431,,570,,180930
1815701 IN EBT TIPPECANOE CO DPW,3415,,13254,,16669,,1861,,5562,,7423,,2182040
1815901 IN EBT TIPTON CO DPW,223,,1208,,1431,,111,,444,,555,,179800
1816101 IN EBT UNION CO DPW,289,,848,,1137,,122,,310,,432,,137921
1816301 IN EBT VANDERBURGH CO DPW,6361,,19785,,26146,,3574,,8402,,11976,,3327995
1816501 IN EBT VERMILLION CO DPW,430,,1758,,2188,,218,,667,,885,,265565
1816701 IN EBT VIGO CO DPW,4370,,12967,,17337,,2232,,5195,,7427,,2170851
1816901 IN EBT WABASH CO DPW,624,,2993,,3617,,333,,1176,,1509,,444166
1817101 IN EBT WARREN CO DPW,125,,667,,792,,68,,245,,313,,90600
1817301 IN EBT WARRICK CO DPW,565,,3489,,4054,,310,,1253,,1563,,472446
1817501 IN EBT WASHINGTON CO DPW,770,,3670,,4440,,425,,1411,,1836,,543146
1817701 IN EBT WAYNE CO DPW,2931,,8362,,11293,,1544,,3450,,4994,,1416351
1817901 IN EBT WELLS CO DPW,379,,1931,,2310,,208,,754,,962,,278202
1818101 IN EBT WHITE CO DPW,339,,2395,,2734,,199,,914,,1113,,336546
1818301 IN EBT WHITLEY CO DPW,416,,2280,,2696,,223,,891,,1114,,337036
1900101 IA EBT ADAIR CO DHS,87,,644,,731,,57,,286,,343,,88162
1900301 IA EBT ADAMS CO DHS,51,,377,,428,,32,,144,,176,,50417
1900501 IA EBT ALLAMAKEE CO DHS,304,,1201,,1505,,140,,544,,684,,188687
1900701 IA EBT APPANOOSE CO DHS,554,,1632,,2186,,318,,754,,1072,,263632
1900901 IA EBT AUDUBON CO DHS,46,,407,,453,,24,,164,,188,,48987
1901101 IA EBT BENTON CO DHS,386,,1892,,2278,,204,,796,,1000,,280766
1901301 IA EBT BLACK HAWK CO DHS,4550,,13277,,17827,,2385,,6372,,8757,,2297770
1901501 IA EBT BOONE CO DHS,534,,1984,,2518,,262,,910,,1172,,328866
1901701 IA EBT BREMER CO DHS,201,,926,,1127,,112,,380,,492,,131610
1901901 IA EBT BUCHANAN CO DHS,339,,1459,,1798,,176,,608,,784,,205762
1902101 IA EBT BUENA VISTA CO DHS,454,,1920,,2374,,179,,740,,919,,280835
1902301 IA EBT BUTLER CO DHS,187,,1120,,1307,,90,,439,,529,,144896
1902501 IA EBT CALHOUN CO DHS,117,,790,,907,,61,,311,,372,,101986
1902701 IA EBT CARROLL CO DHS,301,,1237,,1538,,157,,557,,714,,194629
1902901 IA EBT CASS CO DHS,316,,1532,,1848,,177,,617,,794,,203801
1903101 IA EBT CEDAR CO DHS,217,,1236,,1453,,108,,483,,591,,170636
1903301 IA EBT CERRO GORDO CO DHS,829,,5342,,6171,,500,,2603,,3103,,783486
1903501 IA EBT CHEROKEE CO DHS,117,,862,,979,,75,,322,,397,,109629
1903701 IA EBT CHICKASAW CO DHS,168,,712,,880,,81,,297,,378,,108284
1903901 IA EBT CLARKE CO DHS,235,,1337,,1572,,121,,577,,698,,198226
1904101 IA EBT CLAY CO DHS,402,,1434,,1836,,215,,653,,868,,221531
1904301 IA EBT CLAYTON CO DHS,244,,1047,,1291,,120,,441,,561,,144040
1904501 IA EBT CLINTON CO DHS,1824,,6363,,8187,,953,,3099,,4052,,1061483
1904701 IA EBT CRAWFORD CO DHS,306,,1586,,1892,,145,,608,,753,,236716
1904901 IA EBT DALLAS CO DHS,620,,3084,,3704,,308,,1258,,1566,,474720
1905101 IA EBT DAVIS CO DHS,193,,577,,770,,88,,240,,328,,90232
1905301 IA EBT DECATUR CO DHS,263,,1277,,1540,,143,,537,,680,,187295
1905501 IA EBT DELAWARE CO DHS,292,,1112,,1404,,159,,463,,622,,170881
1905701 IA EBT DES MOINES CO DHS,1386,,6532,,7918,,686,,2979,,3665,,1039880
1905901 IA EBT DICKINSON CO DHS,215,,996,,1211,,134,,459,,593,,145945
1906101 IA EBT DUBUQUE CO DHS,2113,,7563,,9676,,1039,,3486,,4525,,1228544
1906301 IA EBT EMMET CO DHS,141,,854,,995,,64,,346,,410,,117401
1906501 IA EBT FAYETTE CO DHS,617,,1956,,2573,,313,,878,,1191,,303555
1906701 IA EBT FLOYD CO DHS,326,,1577,,1903,,169,,652,,821,,232845
1906901 IA EBT FRANKLIN CO DHS,127,,915,,1042,,60,,334,,394,,118854
1907101 IA EBT FREMONT CO DHS,107,,748,,855,,77,,286,,363,,96643
1907301 IA EBT GREENE CO DHS,180,,958,,1138,,92,,372,,464,,133809
1907501 IA EBT GRUNDY CO DHS,112,,507,,619,,47,,217,,264,,68953
1907701 IA EBT GUTHRIE CO DHS,126,,799,,925,,71,,313,,384,,110352
1907901 IA EBT HAMILTON CO DHS,274,,1298,,1572,,146,,529,,675,,187128
1908101 IA EBT HANCOCK CO DHS,90,,835,,925,,50,,312,,362,,106042
1908301 IA EBT HARDIN CO DHS,327,,1557,,1884,,156,,629,,785,,223120
1908501 IA EBT HARRISON CO DHS,273,,1397,,1670,,161,,581,,742,,191762
1908701 IA EBT HENRY CO DHS,488,,2413,,2901,,248,,1050,,1298,,357501
1908901 IA EBT HOWARD CO DHS,185,,783,,968,,83,,321,,404,,115602
1909101 IA EBT HUMBOLDT CO DHS,207,,712,,919,,113,,296,,409,,102033
1909301 IA EBT IDA CO DHS,65,,604,,669,,34,,231,,265,,79510
1909501 IA EBT IOWA CO DHS,213,,877,,1090,,100,,372,,472,,134189
1909701 IA EBT JACKSON CO DHS,458,,1721,,2179,,253,,753,,1006,,266949
1909901 IA EBT JASPER CO DHS,825,,3424,,4249,,419,,1483,,1902,,523699
1910101 IA EBT JEFFERSON CO DHS,526,,1830,,2356,,278,,1010,,1288,,313043
1910301 IA EBT JOHNSON CO DHS,2160,,7532,,9692,,1077,,3809,,4886,,1336739
1910501 IA EBT JONES CO DHS,279,,1442,,1721,,147,,577,,724,,213188
1910701 IA EBT KEOKUK CO DHS,236,,931,,1167,,124,,392,,516,,137841
1910901 IA EBT KOSSUTH CO DHS,249,,912,,1161,,122,,366,,488,,132145
1911102 IA EBT LEE CO DHS,1334,,4689,,6023,,694,,2088,,2782,,757869
1911301 IA EBT LINN CO DHS,4451,,19686,,24137,,2384,,9752,,12136,,3196956
1911501 IA EBT LOUISA CO DHS,212,,1267,,1479,,107,,489,,596,,177115
1911701 IA EBT LUCAS CO DHS,266,,1162,,1428,,131,,460,,591,,172883
1911901 IA EBT LYON CO DHS,80,,531,,611,,39,,183,,222,,73176
1912101 IA EBT MADISON CO DHS,141,,1064,,1205,,75,,397,,472,,149081
1912301 IA EBT MAHASKA CO DHS,817,,2982,,3799,,369,,1436,,1805,,489735
1912501 IA EBT MARION CO DHS,504,,2194,,2698,,267,,907,,1174,,339317
1912701 IA EBT MARSHALL CO DHS,975,,5172,,6147,,487,,2312,,2799,,775812
1912901 IA EBT MILLS CO DHS,210,,1123,,1333,,99,,411,,510,,164508
1913101 IA EBT MITCHELL CO DHS,72,,450,,522,,45,,183,,228,,62578
1913301 IA EBT MONONA CO DHS,132,,854,,986,,87,,348,,435,,111214
1913501 IA EBT MONROE CO DHS,199,,669,,868,,108,,291,,399,,102782
1913701 IA EBT MONTGOMERY CO DHS,339,,1590,,1929,,151,,641,,792,,229549
1913901 IA EBT MUSCATINE CO DHS,1285,,5508,,6793,,600,,2402,,3002,,857685
1914101 IA EBT O BRIEN CO DHS,223,,924,,1147,,110,,349,,459,,126307
1914301 IA EBT OSCEOLA CO DHS,48,,313,,361,,33,,126,,159,,39047
1914501 IA EBT PAGE CO DHS,366,,1917,,2283,,198,,759,,957,,266064
1914701 IA EBT PALO ALTO CO DHS,166,,646,,812,,86,,262,,348,,91210
1914901 IA EBT PLYMOUTH CO DHS,185,,1198,,1383,,88,,439,,527,,169407
1915101 IA EBT POCAHONTAS CO DHS,154,,610,,764,,66,,245,,311,,87847
1915301 IA EBT POLK CO DHS,11131,,47469,,58600,,5716,,22792,,28508,,8056031
1915501 IA EBT POTTAWATTAMIE CO DHS,2890,,12292,,15182,,1471,,5236,,6707,,1981708
1915701 IA EBT POWESHIEK CO DHS,362,,1225,,1587,,171,,522,,693,,198621
1915901 IA EBT RINGGOLD CO DHS,93,,391,,484,,55,,173,,228,,53614
1916101 IA EBT SAC CO DHS,143,,602,,745,,75,,248,,323,,85056
1916301 IA EBT SCOTT CO DHS,6219,,22555,,28774,,2998,,10783,,13781,,3885625
1916501 IA EBT SHELBY CO DHS,161,,877,,1038,,102,,371,,473,,121519
1916701 IA EBT SIOUX CO DHS,216,,972,,1188,,98,,385,,483,,136669
1916901 IA EBT STORY CO DHS,1122,,5103,,6225,,545,,2536,,3081,,865666
1917101 IA EBT TAMA CO DHS,270,,1409,,1679,,127,,554,,681,,197945
1917301 IA EBT TAYLOR CO DHS,112,,574,,686,,59,,222,,281,,73816
1917501 IA EBT UNION CO DHS,401,,1495,,1896,,219,,671,,890,,236342
1917701 IA EBT VAN BUREN CO DHS,197,,715,,912,,90,,294,,384,,112841
1917901 IA EBT WAPELLO CO DHS,1547,,5829,,7376,,826,,2931,,3757,,966613
1918101 IA EBT WARREN CO DHS,475,,2769,,3244,,259,,1126,,1385,,418399
1918301 IA EBT WASHINGTON CO DHS,420,,1716,,2136,,220,,749,,969,,275545
1918501 IA EBT WAYNE CO DHS,169,,645,,814,,90,,270,,360,,93651
1918701 IA EBT WEBSTER CO DHS,1104,,4550,,5654,,580,,2053,,2633,,701276
1918901 IA EBT WINNEBAGO CO DHS,148,,841,,989,,70,,346,,416,,120792
1919101 IA EBT WINNESHIEK CO DHS,256,,926,,1182,,126,,438,,564,,141458
1919301 IA EBT WOODBURY CO DHS,2417,,14462,,16879,,1283,,6074,,7357,,2129508
1919501 IA EBT WORTH CO DHS,82,,521,,603,,40,,215,,255,,70842
1919701 IA EBT WRIGHT CO DHS,191,,1292,,1483,,100,,510,,610,,178117
2000101 KS EBT ALLEN,736,,1275,,2011,,352,,566,,918,,232824
2000301 KS EBT ANDERSON,306,,612,,918,,129,,259,,388,,106369
2000501 KS EBT ATCHISON,739,,1752,,2491,,329,,817,,1146,,312505
2000701 KS EBT BARBER,84,,225,,309,,53,,106,,159,,34701
2000901 KS EBT BARTON,788,,2601,,3389,,420,,1151,,1571,,391512
2001101 KS EBT BOURBON,898,,1773,,2671,,396,,773,,1169,,306413
2001301 KS EBT BROWN,390,,943,,1333,,198,,405,,603,,149506
2001501 KS EBT BUTLER,1273,,4278,,5551,,604,,1772,,2376,,678218
2001701 KS EBT CHASE,62,,172,,234,,31,,78,,109,,26835
2001901 KS EBT CHAUTAUQUA,127,,275,,402,,74,,125,,199,,45837
2002101 KS EBT CHEROKEE,1189,,2560,,3749,,584,,1084,,1668,,432554
2002301 KS EBT CHEYENNE,29,,92,,121,,14,,47,,61,,11672
2002501 KS EBT CLARK,42,,104,,146,,19,,40,,59,,16247
2002701 KS EBT CLAY,141,,433,,574,,68,,180,,248,,65933
2002901 KS EBT CLOUD,285,,592,,877,,141,,245,,386,,91080
2003101 KS EBT COFFEY,244,,601,,845,,112,,241,,353,,95085
2003301 KS EBT COMANCHE,19,,83,,102,,15,,35,,50,,10182
2003501 KS EBT COWLEY,1396,,3863,,5259,,718,,1649,,2367,,620413
2003701 KS EBT CRAWFORD,1586,,4480,,6066,,873,,2071,,2944,,714861
2003901 KS EBT DECATUR,69,,128,,197,,36,,51,,87,,21242
2004101 KS EBT DICKINSON,365,,1076,,1441,,177,,480,,657,,169713
2004301 KS EBT DONIPHAN,170,,482,,652,,83,,195,,278,,72456
2004501 KS EBT DOUGLAS,2322,,5827,,8149,,1134,,2863,,3997,,1041860
2004701 KS EBT EDWARDS,64,,192,,256,,29,,78,,107,,28455
2004901 KS EBT ELK,60,,219,,279,,35,,97,,132,,31934
2005101 KS EBT ELLIS,494,,1457,,1951,,261,,688,,949,,236198
2005301 KS EBT ELLSWORTH,90,,251,,341,,45,,109,,154,,36561
2005501 KS EBT FINNEY,1171,,3621,,4792,,478,,1335,,1813,,546765
2005701 KS EBT FORD,976,,2887,,3863,,433,,1212,,1645,,473476
2005901 KS EBT FRANKLIN,862,,2503,,3365,,416,,1082,,1498,,399426
2006101 KS EBT GEARY,835,,2460,,3295,,408,,1069,,1477,,405775
2006301 KS EBT GOVE,19,,74,,93,,9,,29,,38,,9512
2006501 KS EBT GRAHAM,69,,83,,152,,34,,47,,81,,14164
2006701 KS EBT GRANT,163,,485,,648,,65,,160,,225,,74051
2006901 KS EBT GRAY,73,,185,,258,,27,,78,,105,,33193
2007101 KS EBT GREELEY,8,,31,,39,,3,,12,,15,,4439
2007301 KS EBT GREENWOOD,237,,609,,846,,133,,273,,406,,95746
2007501 KS EBT HAMILTON,24,,175,,199,,15,,63,,78,,20621
2007701 KS EBT HARPER,112,,384,,496,,62,,158,,220,,53406
2007901 KS EBT HARVEY,797,,2514,,3311,,402,,1112,,1514,,399614
2008101 KS EBT HASKELL,42,,203,,245,,21,,66,,87,,27848
2008301 KS EBT HODGEMAN,30,,74,,104,,10,,32,,42,,12342
2008501 KS EBT JACKSON,245,,679,,924,,124,,265,,389,,106526
2008701 KS EBT JEFFERSON,314,,923,,1237,,146,,363,,509,,148212
2008901 KS EBT JEWELL,45,,124,,169,,31,,48,,79,,15446
2009101 KS EBT JOHNSON,5406,,16857,,22263,,2589,,7694,,10283,,2792563
2009301 KS EBT KEARNY,55,,246,,301,,25,,82,,107,,36712
2009501 KS EBT KINGMAN,159,,442,,601,,80,,164,,244,,68018
2009701 KS EBT KIOWA,47,,156,,203,,30,,67,,97,,22617
2009901 KS EBT LABETTE,1170,,2218,,3388,,579,,1003,,1582,,376002
2010101 KS EBT LANE,25,,69,,94,,10,,35,,45,,11147
2010301 KS EBT LEAVENWORTH,1468,,4237,,5705,,680,,1914,,2594,,696492
2010501 KS EBT LINCOLN,88,,139,,227,,33,,61,,94,,24798
2010701 KS EBT LINN,330,,842,,1172,,146,,373,,519,,140442
2010901 KS EBT LOGAN,64,,108,,172,,33,,43,,76,,18488
2011101 KS EBT LYON,1069,,3550,,4619,,559,,1612,,2171,,586562
2011301 KS EBT MCPHERSON,422,,1497,,1919,,227,,654,,881,,222940
2011501 KS EBT MARION,215,,608,,823,,95,,255,,350,,97909
2011701 KS EBT MARSHALL,178,,483,,661,,98,,203,,301,,70423
2011901 KS EBT MEADE,81,,236,,317,,33,,79,,112,,31504
2012101 KS EBT MIAMI,741,,2102,,2843,,342,,855,,1197,,341477
2012301 KS EBT MITCHELL,80,,257,,337,,44,,112,,156,,35549
2012501 KS EBT MONTGOMERY,1698,,3598,,5296,,871,,1624,,2495,,616086
2012701 KS EBT MORRIS,92,,347,,439,,55,,152,,207,,51069
2012901 KS EBT MORTON,38,,194,,232,,20,,80,,100,,26339
2013101 KS EBT NEMAHA,107,,346,,453,,57,,141,,198,,47368
2013301 KS EBT NEOSHO,751,,1743,,2494,,368,,803,,1171,,293774
2013501 KS EBT NESS,48,,123,,171,,25,,53,,78,,19945
2013701 KS EBT NORTON,85,,234,,319,,45,,105,,150,,33409
2013901 KS EBT OSAGE,448,,1383,,1831,,222,,559,,781,,209216
2014101 KS EBT OSBORNE,64,,239,,303,,32,,90,,122,,32599
2014301 KS EBT OTTAWA,63,,256,,319,,39,,114,,153,,37777
2014501 KS EBT PAWNEE,128,,353,,481,,57,,143,,200,,48273
2014701 KS EBT PHILLIPS,133,,267,,400,,56,,111,,167,,42359
2014901 KS EBT POTTAWATOMIE,311,,891,,1202,,140,,338,,478,,137329
2015101 KS EBT PRATT,180,,580,,760,,103,,284,,387,,84804
2015301 KS EBT RAWLINS,35,,85,,120,,25,,39,,64,,13369
2015501 KS EBT RENO,2255,,5773,,8028,,1157,,2699,,3856,,965102
2015701 KS EBT REPUBLIC,109,,197,,306,,51,,87,,138,,31016
2015901 KS EBT RICE,268,,657,,925,,116,,272,,388,,104813
2016101 KS EBT RILEY,857,,2382,,3239,,432,,1118,,1550,,398199
2016301 KS EBT ROOKS,136,,301,,437,,61,,119,,180,,45870
2016501 KS EBT RUSH,86,,210,,296,,48,,91,,139,,33337
2016701 KS EBT RUSSELL,223,,421,,644,,100,,187,,287,,73087
2016901 KS EBT SALINE,1678,,4996,,6674,,827,,2276,,3103,,821555
2017101 KS EBT SCOTT,83,,269,,352,,43,,108,,151,,41618
2017301 KS EBT Sedgwick County,19321,,55569,,74890,,9299,,26499,,35798,,9765090
2017501 KS EBT SEWARD,717,,2083,,2800,,347,,855,,1202,,334999
2017701 KS EBT SHAWNEE,8420,,16959,,25379,,4044,,8533,,12577,,3191607
2017901 KS EBT SHERIDAN,12,,62,,74,,10,,23,,33,,8355
2018101 KS EBT SHERMAN,206,,455,,661,,107,,197,,304,,73629
2018301 KS EBT SMITH,54,,161,,215,,29,,66,,95,,23216
2018501 KS EBT STAFFORD,67,,289,,356,,36,,123,,159,,35900
2018701 KS EBT STANTON,32,,144,,176,,14,,50,,64,,19826
2018901 KS EBT STEVENS,53,,294,,347,,26,,115,,141,,40356
2019101 KS EBT SUMNER,607,,1941,,2548,,300,,775,,1075,,296628
2019301 KS EBT THOMAS,127,,362,,489,,58,,156,,214,,56311
2019501 KS EBT TREGO,31,,73,,104,,16,,42,,58,,13328
2019701 KS EBT WABAUNSEE,80,,259,,339,,40,,99,,139,,37669
2019901 KS EBT WALLACE,33,,20,,53,,10,,13,,23,,5911
2020101 KS EBT WASHINGTON,85,,275,,360,,41,,101,,142,,38855
2020301 KS EBT WICHITA,42,,71,,113,,14,,30,,44,,12705
2020501 KS EBT WILSON,438,,910,,1348,,202,,402,,604,,157631
2020701 KS EBT WOODSON,136,,272,,408,,74,,118,,192,,45188
2020901 KS EBT WyandotteCounty,10489,,21335,,31824,,4628,,10174,,14802,,4168691
2100101 KY EBT ADAIR,51,,3516,,3567,,20,,1587,,1607,,412188
2100301 KY EBT ALLEN,22,,3710,,3732,,10,,1517,,1527,,451101
2100501 KY EBT ANDERSON,17,,3227,,3244,,6,,1313,,1319,,417150
2100701 KY EBT BALLARD,17,,1347,,1364,,6,,567,,573,,166035
2100901 KY EBT BARREN,231,,7875,,8106,,84,,3553,,3637,,987130
2101101 KY EBT BATH,75,,3503,,3578,,30,,1503,,1533,,447609
2101301 KY EBT BELL,160,,10544,,10704,,60,,5078,,5138,,1346401
2101501 KY EBT BOONE,247,,10189,,10436,,89,,4233,,4322,,1361431
2101701 KY EBT BOURBON,128,,3558,,3686,,50,,1620,,1670,,482125
2101901 KY EBT BOYD,474,,9717,,10191,,175,,4717,,4892,,1314956
2102101 KY EBT BOYLE,111,,4825,,4936,,39,,2277,,2316,,612776
2102301 KY EBT BRACKEN,118,,1780,,1898,,40,,709,,749,,233832
2102501 KY EBT BREATHITT,213,,5486,,5699,,130,,2775,,2905,,684543
2102701 KY EBT BRECKINRIDGE,52,,4160,,4212,,20,,1740,,1760,,505248
2102901 KY EBT BULLITT,160,,9102,,9262,,61,,3791,,3852,,1168069
2103101 KY EBT BUTLER,65,,2952,,3017,,24,,1266,,1290,,357881
2103301 KY EBT CALDWELL,53,,2417,,2470,,19,,1048,,1067,,298218
2103501 KY EBT CALLOWAY,79,,4162,,4241,,34,,1947,,1981,,540179
2103701 KY EBT CAMPBELL,303,,10832,,11135,,110,,5142,,5252,,1482854
2103901 KY EBT CARLISLE,9,,859,,868,,4,,366,,370,,98488
2104101 KY EBT CARROLL,37,,2624,,2661,,12,,1127,,1139,,350820
2104301 KY EBT CARTER,191,,7470,,7661,,66,,3314,,3380,,940272
2104501 KY EBT CASEY,26,,4038,,4064,,10,,1855,,1865,,483434
2104701 KY EBT CHRISTIAN,505,,12756,,13261,,181,,5769,,5950,,1652320
2104901 KY EBT CLARK,209,,7235,,7444,,81,,3385,,3466,,981396
2105101 KY EBT CLAY,78,,9309,,9387,,33,,4543,,4576,,1138026
2105301 KY EBT CLINTON,19,,2818,,2837,,11,,1351,,1362,,319992
2105501 KY EBT CRITTENDEN,18,,1289,,1307,,8,,559,,567,,148091
2105701 KY EBT CUMBERLAND,46,,1740,,1786,,17,,815,,832,,201837
2105901 KY EBT DAVIESS,668,,15075,,15743,,238,,7036,,7274,,1972474
2106101 KY EBT EDMONSON,40,,2443,,2483,,17,,1140,,1157,,298744
2106301 KY EBT ELLIOTT,53,,2230,,2283,,20,,1039,,1059,,281532
2106501 KY EBT ESTILL,79,,5035,,5114,,32,,2419,,2451,,657839
2106703 KY EBT FAYETTE,1341,,33936,,35277,,494,,16646,,17140,,4642299
2106901 KY EBT FLEMING,35,,3018,,3053,,13,,1348,,1361,,360607
2107101 KY EBT FLOYD,255,,13398,,13653,,94,,6524,,6618,,1715598
2107301 KY EBT FRANKLIN,366,,7971,,8337,,138,,3809,,3947,,1132875
2107501 KY EBT FULTON,107,,1892,,1999,,38,,990,,1028,,240845
2107701 KY EBT GALLATIN,11,,1796,,1807,,4,,755,,759,,230190
2107901 KY EBT GARRARD,93,,3188,,3281,,34,,1446,,1480,,419459
