NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:50 AM,,,,,
Jul 2008,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
2708901 MN GRH MARSHALL CO DPW,12,,,,12,,12,,,,12,,809
2709101 MN EBT MARTIN CO HSC,472,,751,,1223,,259,,304,,563,,91677
2709101 MN GRH MARTIN CO HSC,22,,,,22,,22,,,,22,,2129
2709301 MN EBT MEEKER CO WELFAFE DEPT,384,,616,,1000,,197,,254,,451,,75775
2709301 MN GRH MEEKER CO WELFAFE DEPT,30,,,,30,,30,,,,30,,2102
2709501 MN EBT MILLE LACS CO DPW,562,,864,,1426,,298,,345,,643,,126674
2709501 MN GRH MILLE LACS CO DPW,35,,,,35,,35,,,,35,,2794
2709501 MN SSI MILLE LACS CO DPW,,,,,,,,,,,,,0
2709701 MN EBT MORRISON CO SOC SER,520,,1007,,1527,,315,,399,,714,,132234
2709701 MN GRH MORRISON CO SOC SER,33,,,,33,,33,,,,33,,2659
2709901 MN EBT MOWER CO SOCIAL SERVIC,1087,,1343,,2430,,576,,538,,1114,,201790
2709901 MN GRH MOWER CO SOCIAL SERVIC,23,,,,23,,23,,,,23,,1916
2709901 MN SSI MOWER CO SOCIAL SERVIC,,,,,,,,,,,,,0
2710101 MN EBT MURRAY CO DPW,100,,197,,297,,60,,70,,130,,19998
2710101 MN GRH MURRAY CO DPW,13,,,,13,,13,,,,13,,1233
2710301 MN EBT NICOLLET CO DPW,627,,679,,1306,,304,,276,,580,,109356
2710301 MN GRH NICOLLET CO DPW,17,,,,17,,17,,,,17,,1147
2710301 MN SSI NICOLLET CO DPW,,,,,,,,,,,,,0
2710501 MN EBT NOBLES CO FAM SVC AGC,617,,602,,1219,,290,,228,,518,,99938
2710501 MN GRH NOBLES CO FAM SVC AGC,30,,,,30,,30,,,,30,,2294
2710701 MN EBT NORMAN CO DPW,231,,234,,465,,99,,81,,180,,32703
2710701 MN GRH NORMAN CO DPW,13,,,,13,,13,,,,13,,1153
2710901 MN EBT OLMSTED CO CSS,3134,,4444,,7578,,1579,,1630,,3209,,658158
2710901 MN GRH OLMSTED CO CSS,182,,,,182,,182,,,,182,,12943
2710901 MN SSI OLMSTED CO CSS,,,,,,,,,,,,,0
2711101 MN EBT OTTER TAIL CO DPW,1062,,1616,,2678,,594,,646,,1240,,204782
2711101 MN GRH OTTER TAIL CO DPW,103,,,,103,,103,,,,103,,8298
2711101 MN SSI OTTER TAIL CO DPW,,,,,,,,,,,,,0
2711301 MN EBT PENNINGTON CO DPW,284,,560,,844,,173,,247,,420,,70820
2711301 MN GRH PENNINGTON CO DPW,23,,,,23,,23,,,,23,,1869
2711501 MN EBT PINE CO DPW,840,,1300,,2140,,408,,537,,945,,183001
2711501 MN GRH PINE CO DPW,23,,,,23,,23,,,,23,,1639
2711501 MN SSI PINE CO DPW,,,,,,,,,,,,,0
2711701 MN EBT PIPESTONE CO FS,206,,266,,472,,107,,115,,222,,41291
2711701 MN GRH PIPESTONE CO FS,16,,,,16,,16,,,,16,,1376
2711901 MN EBT POLK CO DPW,1023,,1364,,2387,,556,,559,,1115,,198101
2711901 MN GRH POLK CO DPW,36,,,,36,,36,,,,36,,2555
2712101 MN EBT POPE CO FAMILY SER DEP,168,,318,,486,,87,,127,,214,,38154
2712101 MN GRH POPE CO FAMILY SER DEP,10,,,,10,,10,,,,10,,779
2712301 MN EBT RAMSEY CO DPW,33231,,17374,,50605,,15323,,6602,,21925,,4745631
2712301 MN GRH RAMSEY CO DPW,284,,,,284,,284,,,,284,,22738
2712301 MN SSI RAMSEY CO DPW,,,,,,,,,,,,,0
2712501 MN EBT RED LAKE CO DPW,134,,152,,286,,65,,62,,127,,22100
2712501 MN GRH RED LAKE CO DPW,8,,,,8,,8,,,,8,,730
2712701 MN EBT REDWOOD CO DPW,306,,472,,778,,152,,156,,308,,59521
2712701 MN GRH REDWOOD CO DPW,7,,,,7,,7,,,,7,,530
2712701 MN SSI REDWOOD CO DPW,,,,,,,,,,,,,0
2712901 MN EBT RENVILLE CO HUMAN SER,363,,655,,1018,,171,,235,,406,,85735
2712901 MN GRH RENVILLE CO HUMAN SER,20,,,,20,,20,,,,20,,1649
2712901 MN SSI RENVILLE CO HUMAN SER,,,,,,,,,,,,,0
2713101 MN EBT RICE CO DPW,1022,,1335,,2357,,482,,515,,997,,204224
2713101 MN GRH RICE CO DPW,41,,,,41,,41,,,,41,,3271
2713101 MN SSI RICE CO DPW,,,,,,,,,,,,,0
2713301 MN EBT ROCK FAM SVR,178,,139,,317,,78,,58,,136,,22599
2713301 MN GRH ROCK FAM SVR,18,,,,18,,18,,,,18,,1377
2713501 MN EBT ROSEAU CO DPW,137,,256,,393,,88,,107,,195,,31970
2713501 MN GRH ROSEAU CO DPW,16,,,,16,,16,,,,16,,1222
2713701 MN EBT ST LOUIS CO FOOD ST UN,7428,,7076,,14504,,4496,,3147,,7643,,1221849
2713701 MN GRH ST LOUIS CO FOOD ST UN,25,,,,25,,25,,,,25,,2269
2713701 MN SSI ST LOUIS CO FOOD ST UN,,,,,,,,,,,,,0
2713901 MN EBT SCOTT COUNTY HUMAN SVS,1291,,1582,,2873,,651,,563,,1214,,253646
2713901 MN GRH SCOTT COUNTY HUMAN SVS,28,,,,28,,28,,,,28,,2483
2713901 MN SSI SCOTT COUNTY HUMAN SVS,,,,,,,,,,,,,0
2714101 MN EBT SHERBURNE CO DSS,845,,1531,,2376,,397,,520,,917,,216353
2714101 MN GRH SHERBURNE CO DSS,8,,,,8,,8,,,,8,,609
2714101 MN SSI SHERBURNE CO DSS,,,,,,,,,,,,,0
2714301 MN EBT SIBLEY CO DPW,195,,409,,604,,94,,145,,239,,48472
2714301 MN GRH SIBLEY CO DPW,205,,,,205,,205,,,,205,,16642
2714301 MN SSI SIBLEY CO DPW,,,,,,,,,,,,,0
2714501 MN EBT STEARNS CO SOC SER CTR,3006,,3849,,6855,,1494,,1534,,3028,,597938
2714501 MN GRH STEARNS CO SOC SER CTR,172,,,,172,,172,,,,172,,14332
2714501 MN SSI STEARNS CO SOC SER CTR,,,,,,,,,,,,,0
2714701 MN EBT STEELE CO SOC SER CTR,747,,1178,,1925,,360,,440,,800,,154726
2714701 MN GRH STEELE CO SOC SER CTR,21,,,,21,,21,,,,21,,1532
2714701 MN SSI STEELE CO SOC SER CTR,,,,,,,,,,,,,0
2714901 MN EBT STEVENS CO DPW,113,,214,,327,,68,,85,,153,,25333
2714901 MN GRH STEVENS CO DPW,11,,,,11,,11,,,,11,,944
2715101 MN EBT SWIFT CO DPW,180,,308,,488,,117,,130,,247,,35307
2715101 MN GRH SWIFT CO DPW,17,,,,17,,17,,,,17,,1447
2715301 MN EBT TODD CO DPW,569,,855,,1424,,316,,355,,671,,114199
2715301 MN GRH TODD CO DPW,37,,,,37,,37,,,,37,,3129
2715301 MN SSI TODD CO DPW,,,,,,,,,,,,,0
2715504 MN EBT TRAVERSE,58,,146,,204,,28,,53,,81,,16719
2715504 MN GRH TRAVERSE,2,,,,2,,2,,,,2,,135
2715701 MN EBT WABASHA CO DSS,198,,432,,630,,118,,168,,286,,52094
2715701 MN GRH WABASHA CO DSS,35,,,,35,,35,,,,35,,2575
2715701 MN SSI WABASHA CO DSS,,,,,,,,,,,,,0
2715901 MN EBT WADENA CO SSD,496,,705,,1201,,275,,285,,560,,97959
2715901 MN GRH WADENA CO SSD,44,,,,44,,44,,,,44,,3798
2715901 MN SSI WADENA CO SSD,,,,,,,,,,,,,0
2716101 MN EBT WASECA CO DPW,391,,723,,1114,,201,,291,,492,,97585
2716101 MN GRH WASECA CO DPW,6,,,,6,,6,,,,6,,413
2716101 MN SSI WASECA CO DPW,,,,,,,,,,,,,0
2716301 MN EBT WASHINGTON CO DPW,2648,,2896,,5544,,1355,,1140,,2495,,515395
2716301 MN GRH WASHINGTON CO DPW,53,,,,53,,53,,,,53,,4040
2716301 MN SSI WASHINGTON CO DPW,,,,,,,,,,,,,0
2716501 MN EBT WATONWAN CO DPW,138,,293,,431,,77,,107,,184,,36672
2716501 MN GRH WATONWAN CO DPW,11,,,,11,,11,,,,11,,857
2716701 MN EBT WILKIN CO FAM SER AGCY,151,,328,,479,,67,,121,,188,,38816
2716701 MN GRH WILKIN CO FAM SER AGCY,13,,,,13,,13,,,,13,,998
2716901 MN EBT WINONA CO DPW,823,,1185,,2008,,445,,510,,955,,164417
2716901 MN GRH WINONA CO DPW,89,,,,89,,89,,,,89,,7169
2717101 MN EBT WRIGHT COUNTY,1132,,1981,,3113,,592,,820,,1412,,284809
2717101 MN GRH WRIGHT COUNTY,63,,,,63,,63,,,,63,,4990
2717101 MN SSI WRIGHT COUNTY,,,,,,,,,,,,,0
2717301 MN EBT YELLOW MEDICINE CO DPW,146,,240,,386,,80,,91,,171,,29849
2717301 MN GRH YELLOW MEDICINE CO DPW,4,,,,4,,4,,,,4,,403
2717501 MN EBT MILLIE LACS BAND,408,,15,,423,,144,,3,,147,,43654
2717501 MN GRH MILLIE LACS BAND,0,,0,,0,,0,,0,,0,,0
2800101 MS EBT ADAMS CO DPW,261,,5704,,5965,,80,,2509,,2589,,539761
2800301 MS EBT ALCORN CO DPW,286,,4829,,5115,,93,,2154,,2247,,430551
2800501 MS EBT AMITE CO DPW,116,,2122,,2238,,37,,904,,941,,193105
2800701 MS EBT ATTALA CO DPW,239,,3249,,3488,,77,,1433,,1510,,294260
2800901 MS EBT BENTON CO DPW,56,,1827,,1883,,19,,806,,825,,168634
2801102 MS EBT BOLIVAR CO DPW EAST,1053,,9703,,10756,,343,,4717,,5060,,1024008
2801301 MS EBT CALHOUN CO DPW,101,,2179,,2280,,32,,972,,1004,,187616
2801501 MS EBT CARROLL CO DPW,50,,1158,,1208,,17,,566,,583,,103346
2801701 MS EBT CHICKASAW CO DPW,320,,2923,,3243,,92,,1346,,1438,,279206
2801901 MS EBT CHOCTAW CO DPW,88,,1521,,1609,,32,,724,,756,,140780
2802101 MS EBT CLAIBORNE CO DPW,131,,2912,,3043,,38,,1258,,1296,,290426
2802301 MS EBT CLARKE CO DPW,92,,2517,,2609,,30,,1093,,1123,,217320
2802501 MS EBT CLAY CO DPW,256,,4614,,4870,,84,,1988,,2072,,449410
2802701 MS EBT COAHOMA CO DPW,905,,8120,,9025,,283,,3461,,3744,,852040
2802901 MS EBT COPIAH CO DPW,275,,5513,,5788,,82,,2430,,2512,,531326
2803101 MS EBT COVINGTON CO DPA,166,,2879,,3045,,43,,1159,,1202,,242014
2803301 MS EBT DESOTO CO DPW,570,,8557,,9127,,180,,3442,,3622,,896891
2803501 MS EBT FORREST CO DPW,546,,10325,,10871,,166,,4243,,4409,,1045728
2803701 MS EBT FRANKLIN CO DPW,52,,1105,,1157,,18,,483,,501,,93637
2803901 MS EBT GEORGE CO DPW,69,,2419,,2488,,21,,976,,997,,227006
2804101 MS EBT GREENE CO DPW,52,,1530,,1582,,17,,650,,667,,142337
2804301 MS EBT GRENADA CO DPW,180,,3063,,3243,,56,,1417,,1473,,272094
2804501 MS EBT HANCOCK CO DPW,117,,4297,,4414,,37,,1732,,1769,,410100
2804701 MS EBT HARRISON CO DPW,974,,19769,,20743,,307,,8181,,8488,,2037591
2804901 MS EBT HINDS CO DPW,4130,,46401,,50531,,1236,,18785,,20021,,5161106
2805101 MS EBT HOLMES CO DPW,1016,,6304,,7320,,318,,2861,,3179,,669017
2805301 MS EBT HUMPHREYS CO DPW,935,,3070,,4005,,300,,1482,,1782,,365706
2805501 MS EBT ISSAQUENA CO DPW,41,,309,,350,,12,,149,,161,,29308
2805701 MS EBT ITAWAMBA CO DPW,89,,2322,,2411,,31,,909,,940,,206672
2805901 MS EBT JACKSON CO DPW,732,,12023,,12755,,235,,4909,,5144,,1259524
2806101 MS EBT JASPER CO DPW,101,,2764,,2865,,34,,1179,,1213,,235032
2806301 MS EBT JEFFERSON CO DPW,134,,1937,,2071,,38,,819,,857,,174791
2806501 MS EBT JEFFERSON DAVIS CO DPW,125,,2351,,2476,,40,,1056,,1096,,217542
2806701 MS EBT JONES CO DPW,563,,7246,,7809,,175,,2865,,3040,,664803
2806901 MS EBT KEMPER CO DPW,93,,1586,,1679,,27,,745,,772,,136788
2807101 MS EBT LAFAYETTE CO DPW,78,,2895,,2973,,25,,1241,,1266,,274228
2807301 MS EBT LAMAR CO DPW,175,,4756,,4931,,56,,1906,,1962,,459485
2807501 MS EBT LAUDERDALE CO DPW,831,,12680,,13511,,250,,5380,,5630,,1282644
2807701 MS EBT LAWRENCE CO DPW,87,,1706,,1793,,28,,754,,782,,157219
2807901 MS EBT LEAKE CO DPW,87,,3062,,3149,,29,,1179,,1208,,251116
2808101 MS EBT LEE CO DPW,535,,10597,,11132,,178,,4226,,4404,,1012172
2808301 MS EBT LEFLORE CO DPW,438,,9228,,9666,,137,,4029,,4166,,894965
2808501 MS EBT LINCOLN CO DPW,253,,5052,,5305,,82,,2206,,2288,,490091
2808701 MS EBT LOWNDES CO DPW,494,,9626,,10120,,160,,4311,,4471,,968051
2808901 MS EBT MADISON CO DPW,574,,7237,,7811,,160,,3053,,3213,,759422
2809101 MS EBT MARION CO DPW,251,,4066,,4317,,83,,1715,,1798,,383525
2809301 MS EBT MARSHALL CO DPW,274,,4860,,5134,,85,,2114,,2199,,484824
2809501 MS EBT MONROE CO DPW,337,,5077,,5414,,109,,2277,,2386,,491471
2809701 MS EBT MONTGOMERY CO DPW,92,,1632,,1724,,27,,746,,773,,139907
2809901 MS EBT NESHOBA CO DPW,179,,4478,,4657,,56,,1670,,1726,,403226
2810101 MS EBT NEWTON CO DPW,106,,2769,,2875,,36,,1115,,1151,,237208
2810301 MS EBT NOXUBEE CO FOOD STP PR,403,,3687,,4090,,128,,1798,,1926,,354328
2810501 MS EBT OKTIBBEHA CO DPW,392,,5315,,5707,,117,,2406,,2523,,545501
2810701 MS EBT PANOLA CO DPW,463,,6293,,6756,,133,,2612,,2745,,577415
2810901 MS EBT PEARL RIVER CO DPW,392,,7057,,7449,,114,,2757,,2871,,706280
2811101 MS EBT PERRY COUNTY DPW,69,,1908,,1977,,24,,828,,852,,181600
2811301 MS EBT PIKE CO DPW,488,,7896,,8384,,145,,3192,,3337,,787570
2811501 MS EBT PONTOTOC CO DPW,87,,3094,,3181,,27,,1224,,1251,,278498
2811701 MS EBT PRENTISS CO DPW,91,,2891,,2982,,34,,1247,,1281,,251458
2811901 MS EBT QUITMAN CO DPW,227,,2746,,2973,,64,,1291,,1355,,268855
2812101 MS EBT RANKIN CO DPW,501,,9568,,10069,,153,,3771,,3924,,962572
2812301 MS EBT SCOTT CO DPW,132,,4015,,4147,,41,,1527,,1568,,342926
2812501 MS EBT SHARKEY CO DPW,167,,1903,,2070,,46,,909,,955,,193750
2812701 MS EBT SIMPSON CO DPW,240,,3929,,4169,,72,,1626,,1698,,377125
2812901 MS EBT SMITH CO DPW,62,,2030,,2092,,19,,796,,815,,177478
2813101 MS EBT STONE CO DPW,62,,1980,,2042,,19,,807,,826,,193137
2813301 MS EBT SUNFLOWER CO DPW,1151,,8753,,9904,,379,,4244,,4623,,975228
2813501 MS EBT TALLAHATCHIE CO DPW,167,,3120,,3287,,49,,1310,,1359,,268664
2813701 MS EBT TATE CO DPW,164,,3709,,3873,,54,,1458,,1512,,359261
2813901 MS EBT TIPPAH CO DPW,119,,2786,,2905,,40,,1191,,1231,,246969
2814101 MS EBT TISHOMINGO CO DPW,85,,1667,,1752,,28,,794,,822,,132595
2814301 MS EBT TUNICA CO DPW,52,,3053,,3105,,17,,1227,,1244,,274839
2814501 MS EBT UNION CO DPW,62,,2234,,2296,,19,,887,,906,,180360
2814701 MS EBT WALTHALL CO DPW,145,,2386,,2531,,42,,1015,,1057,,216903
2814901 MS EBT WARREN CO DPW,501,,7556,,8057,,145,,2983,,3128,,770601
2815101 MS EBT WASHINGTON CO DPW,2432,,16371,,18803,,758,,7544,,8302,,1855826
2815301 MS EBT WAYNE CO DPW,250,,3403,,3653,,82,,1511,,1593,,327904
2815501 MS EBT WEBSTER CO DPW,74,,1722,,1796,,23,,782,,805,,153763
2815701 MS EBT WILKINSON CO DPW,168,,2106,,2274,,57,,1007,,1064,,206646
2815901 MS EBT WINSTON CO DPW,232,,3230,,3462,,75,,1473,,1548,,311202
2816101 MS EBT YALOBUSHA CO DPW,109,,2448,,2557,,33,,1118,,1151,,220797
2816301 MS EBT YAZOO CO DPW,806,,7117,,7923,,248,,3235,,3483,,763986
2992509 MO EBT Missouri Dept. Social Services,230749,,480417,,711166,,89158,,227536,,316694,,69183849
3020101 MT EBT LOOMIS AURMORED INK,12460,,68486,,80946,,7781,,28024,,35805,,7886707
3100001 NE EBT FOOD STAMP PROGRAM,32899,,88949,,121848,,16280,,36236,,52516,,13067460
3200101 NV EBT CHURCHILL COUNTY,394,,1454,,1848,,224,,579,,803,,160461
3200301 NV EBT CLARK COUNTY,20282,,95833,,116115,,13493,,40370,,53863,,11539713
3200501 NV EBT DOUGLAS COUNTY,182,,958,,1140,,106,,372,,478,,107173
3200701 NV EBT ELKO COUNTY,334,,1228,,1562,,188,,456,,644,,135281
3200901 NV EBT ESMERALDA COUNTY,5,,22,,27,,4,,7,,11,,1969
3201101 NV EBT EUREKA COUNTY,3,,19,,22,,2,,7,,9,,1260
3201301 NV EBT HUMBOLDT COUNTY,128,,467,,595,,90,,170,,260,,48600
3201501 NV EBT LANDER COUNTY,19,,131,,150,,17,,49,,66,,11935
3201701 NV EBT LINCOLN COUNTY,49,,140,,189,,33,,65,,98,,15819
3201901 NV EBT LYON COUNTY,295,,1753,,2048,,201,,665,,866,,181962
3202101 NV EBT MINERAL COUNTY,97,,390,,487,,69,,179,,248,,43222
3202301 NV EBT NYE COUNTY,613,,3866,,4479,,456,,1583,,2039,,421838
3202701 NV EBT PERSHING COUNTY,31,,214,,245,,21,,77,,98,,20310
3202901 NV EBT STOREY COUNTY,1,,15,,16,,1,,9,,10,,1732
3203101 NV EBT WASHOE COUNTY,3196,,17013,,20209,,2406,,7634,,10040,,1931697
3203301 NV EBT WHITE PINE,93,,367,,460,,71,,152,,223,,34428
3251001 NV EBT CARSON COUNTY,524,,3072,,3596,,350,,1362,,1712,,340443
3300008 NH EBT DEPT HEALTH & HUMAN SVCS,59202,,5783,,64985,,27352,,4705,,32057,,6098697
3400106 NJ EBT ATLANTIC CO DEPT OF SS,11758,,9370,,21128,,6666,,3870,,10536,,2245879
3400313 NJ EBT BERGEN,9802,,9199,,19001,,6263,,4870,,11133,,1870517
3400509 NJ EBT BURLINGTON,6463,,6501,,12964,,3586,,2893,,6479,,1336315
3400712 NJ EBT CAMDEN,29423,,14824,,44247,,14045,,6022,,20067,,4332902
3400902 NJ EBT CAPE MAY,2811,,2713,,5524,,1591,,1182,,2773,,570335
3401107 NJ EBT CUMBERLAND,9653,,9175,,18828,,4805,,3587,,8392,,1842188
3401328 NJ EBT ESSEX,51795,,27218,,79013,,24524,,12324,,36848,,8199205
3401506 NJ EBT GLOUCESTER CO RD SOC S,5770,,5518,,11288,,3006,,2283,,5289,,1131359
3401714 NJ EBT HUDSON,31930,,26471,,58401,,16705,,11749,,28454,,6022120
3401907 NJ EBT HUNTERDON,686,,555,,1241,,453,,296,,749,,119432
3402113 NJ EBT MERCER,13088,,5884,,18972,,6629,,2759,,9388,,1953100
3402311 NJ EBT MIDDLESEX,11564,,8644,,20208,,6332,,3960,,10292,,1985446
3402510 NJ EBT MONMOUTH,8735,,7231,,15966,,4504,,3318,,7822,,1484273
3402710 NJ EBT MORRIS,3097,,3549,,6646,,2066,,1951,,4017,,665429
3402910 NJ EBT OCEAN,6301,,14231,,20532,,3955,,4901,,8856,,2120023
3403107 NJ EBT PASSAIC CO BD SOC SERV,24728,,31321,,56049,,12915,,13473,,26388,,5710670
3403306 NJ EBT SALEM,2840,,2159,,4999,,1447,,847,,2294,,483289
3403508 NJ EBT SOMERSET,2465,,2963,,5428,,1393,,1494,,2887,,518151
3403706 NJ EBT SUSSEX,1184,,1210,,2394,,701,,530,,1231,,221938
3403911 NJ EBT UNION,13284,,9742,,23026,,7044,,4214,,11258,,2324607
3404102 NJ EBT WARREN,1902,,2106,,4008,,1008,,898,,1906,,395697
3500101 NM EBT BERNALILLO COUNTY,4954,,64536,,69490,,2164,,28040,,30204,,6844015
3500301 NM EBT CATRON COUNTY,12,,250,,262,,5,,106,,111,,21554
3500501 NM EBT CHAVES COUNTY,672,,8820,,9492,,264,,3544,,3808,,826150
3500601 NM EBT CIBOLA COUNTY,232,,4313,,4545,,89,,1510,,1599,,420715
3500701 NM EBT COLFAX COUNTY,80,,1135,,1215,,35,,486,,521,,97460
3500901 NM EBT CURRY COUNTY,521,,6161,,6682,,199,,2338,,2537,,608100
3501101 NM EBT DE BACA COUNTY,20,,212,,232,,7,,100,,107,,16384
3501301 NM EBT DONA ANA COUNTY,2249,,32735,,34984,,758,,12641,,13399,,3281389
3501501 NM EBT EDDY COUNTY,703,,6210,,6913,,284,,2560,,2844,,623504
3501701 NM EBT GRANT COUNTY,394,,3569,,3963,,157,,1508,,1665,,378683
3501901 NM EBT GUADALUPE COUNTY,57,,532,,589,,29,,234,,263,,44172
3502101 NM EBT HARDING COUNTY,1,,25,,26,,1,,14,,15,,1692
3502301 NM EBT HIDALGO COUNTY,52,,569,,621,,24,,241,,265,,50268
3502501 NM EBT LEA COUNTY,442,,5537,,5979,,152,,2117,,2269,,547793
3502701 NM EBT LINCOLN COUNTY,113,,1846,,1959,,49,,790,,839,,171850
3502801 NM EBT LOS ALAMOS COUNTY,8,,134,,142,,4,,59,,63,,16021
3502901 NM EBT LUNA COUNTY,341,,4571,,4912,,108,,1748,,1856,,430632
3503101 NM EBT MCKINLEY COUNTY,90,,2010,,2100,,35,,730,,765,,200154
3503301 NM EBT MORA COUNTY,27,,602,,629,,13,,298,,311,,52527
3503401 NM EBT NAVAJO,31,,16080,,16111,,19,,4503,,4522,,1452284
3503501 NM EBT OTERO COUNTY,214,,4972,,5186,,82,,2020,,2102,,441588
3503701 NM EBT QUAY COUNTY,169,,1360,,1529,,73,,617,,690,,128891
3503901 NM EBT RIO ARRIBA COUNTY,650,,6343,,6993,,264,,2861,,3125,,698775
3504101 NM EBT ROOSEVELT COUNTY,89,,2263,,2352,,31,,852,,883,,193257
3504301 NM EBT SANDOVAL COUNTY,618,,9072,,9690,,223,,3179,,3402,,918000
3504501 NM EBT SAN JUAN COUNTY,86,,10221,,10307,,35,,3250,,3285,,885720
3504701 NM EBT SAN MIGUEL COUNTY,406,,4851,,5257,,189,,2346,,2535,,482490
3504901 NM EBT SANTA FE COUNTY,951,,9471,,10422,,406,,4427,,4833,,1099875
3505101 NM EBT SIERRA COUNTY,133,,1714,,1847,,63,,862,,925,,150582
3505301 NM EBT SOCORRO COUNTY,213,,2358,,2571,,99,,1074,,1173,,221482
3505501 NM EBT TAOS COUNTY,206,,3362,,3568,,101,,1564,,1665,,345845
3505701 NM EBT TORRANCE COUNTY,274,,3268,,3542,,91,,1356,,1447,,326060
3505901 NM EBT UNION COUNTY,13,,313,,326,,4,,128,,132,,23754
3506101 NM EBT VALENCIA COUNTY,694,,10174,,10868,,261,,4206,,4467,,1026662
3506301 NM EBT ZUNI,0,,2086,,2086,,0,,506,,506,,179063
3600002 NY EBT NEW YORK STATE,864142,,1166526,,2030668,,566459,,510647,,1077106,,219827018
3700102 NC EBT ALAMANCE CO DSS,1479,,11717,,13196,,922,,4995,,5917,,1302575
3700302 NC EBT ALEXANDER,350,,3329,,3679,,244,,1296,,1540,,340979
3700501 NC EBT ALLEGHANY CO DSS,173,,993,,1166,,127,,397,,524,,104312
3700701 NC EBT ANSON CO DSS,644,,4153,,4797,,399,,1852,,2251,,470606
3700902 NC EBT ASHE,400,,2297,,2697,,317,,888,,1205,,233511
3701104 NC EBT AVERY,193,,1290,,1483,,154,,522,,676,,122944
3701302 NC EBT BEAUFORT,912,,5278,,6190,,770,,2157,,2927,,569655
3701501 NC EBT BERTIE CO DSS,809,,3451,,4260,,622,,1472,,2094,,368254
3701702 NC EBT BLADEN,1017,,4568,,5585,,749,,2051,,2800,,499303
3701901 NC EBT BRUNSWICK CO DSS,1154,,7219,,8373,,794,,2760,,3554,,802501
3702102 NC EBT BUNCOMBE,2839,,17788,,20627,,2211,,7678,,9889,,2048728
3702302 NC EBT BURKE,983,,8535,,9518,,636,,3388,,4024,,886942
3702501 NC EBT CABARRUS,1062,,13698,,14760,,713,,5528,,6241,,1448629
3702702 NC EBT CALDWELL,521,,10421,,10942,,439,,4217,,4656,,1019740
3702902 NC EBT CAMDEN,87,,527,,614,,55,,236,,291,,56435
3703101 NC EBT CARTERET,544,,4376,,4920,,420,,1937,,2357,,444511
3703301 NC EBT CASWELL CO DSS,518,,3110,,3628,,327,,1469,,1796,,365847
3703502 NC EBT CATAWBA CO DSS,1253,,15855,,17108,,889,,6925,,7814,,1677321
3703702 NC EBT CHATHAM,306,,3329,,3635,,222,,1357,,1579,,326652
3703903 NC EBT CHEROKEE,346,,2492,,2838,,295,,963,,1258,,243177
3704102 NC EBT CHOWAN CO DSS,340,,2036,,2376,,246,,866,,1112,,225489
3704301 NC EBT CLAY CO DSS,195,,1102,,1297,,143,,422,,565,,113057
3704501 NC EBT CLEVELAND CO DSS - CCI,2050,,13451,,15501,,1276,,5383,,6659,,1519454
3704702 NC EBT COLUMBUS,1870,,7652,,9522,,1188,,3098,,4286,,854523
3704901 NC EBT CRAVEN CO. DSS-CCI,1241,,8459,,9700,,806,,3442,,4248,,890624
3705103 NC EBT CUMBERLAND COUNTY DSS,5495,,37377,,42872,,3281,,15228,,18509,,4225038
3705302 NC EBT CURRITUCK,126,,1357,,1483,,91,,521,,612,,144511
3705502 NC EBT DARE CO DSS-OW,148,,1145,,1293,,103,,540,,643,,124931
3705703 NC EBT DAVIDSON,1332,,17451,,18783,,954,,7388,,8342,,1839651
3705902 NC EBT DAVIE,170,,2969,,3139,,143,,1128,,1271,,308492
3706102 NC EBT DUPLIN CO. DSS-CCI,957,,5013,,5970,,732,,2058,,2790,,534830
3706303 NC EBT DURHAM CO DSS,2293,,21447,,23740,,1543,,9380,,10923,,2503610
3706502 NC EBT EDGECOMBE CO DSS,1319,,11032,,12351,,938,,4695,,5633,,1206309
3706702 NC EBT FORSYTH,4144,,27627,,31771,,2373,,11276,,13649,,3209758
3706902 NC EBT FRANKLIN,760,,6016,,6776,,540,,2365,,2905,,630434
3707101 NC EBT GASTON,2453,,23052,,25505,,1610,,9636,,11246,,2563151
3707303 NC EBT GATES,148,,1085,,1233,,117,,423,,540,,111318
3707503 NC EBT GRAHAM CO DSS,101,,913,,1014,,93,,393,,486,,89441
3707701 NC EBT GRANVILLE,696,,4130,,4826,,461,,1739,,2200,,457881
3707902 NC EBT GREENE,461,,2958,,3419,,290,,1160,,1450,,325710
3708107 NC EBT GUILFORD CO DSS,6518,,45091,,51609,,3731,,19584,,23315,,5416397
3708302 NC EBT HALIFAX,1847,,10829,,12676,,1350,,5053,,6403,,1218692
3708502 NC EBT HARNETT,1187,,11055,,12242,,863,,4320,,5183,,1160523
3708702 NC EBT HAYWOOD,1079,,5334,,6413,,698,,2283,,2981,,600366
3708905 NC EBT HENDERSON,900,,5427,,6327,,656,,2203,,2859,,572974
3709102 NC EBT HERTFORD,747,,3916,,4663,,526,,1684,,2210,,441006
