NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:27 PM,,,,,
Jan 1992,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1811301 IN FSP NOBLE CO DPW,331,,978,,1309,,101,,326,,427,,88141
1811501 IN FSP OHIO CO DPW,57,,288,,345,,20,,105,,125,,19444
1811701 IN FSP ORANGE CO DPW,299,,1750,,2049,,91,,585,,676,,125874
1811901 IN FSP OWEN CO DPW,553,,927,,1480,,149,,325,,474,,104252
1812101 IN FSP PARKE CO DPW,291,,778,,1069,,94,,281,,375,,64455
1812301 IN FSP PERRY CO DPW,214,,1105,,1319,,72,,371,,443,,78228
1812501 IN FSP PIKE CO DPW,245,,1030,,1275,,80,,357,,437,,75782
1812701 IN FSP PORTER CO DPW,1376,,3176,,4552,,448,,1151,,1599,,323996
1812901 IN FSP POSEY CO DPW,513,,1235,,1748,,170,,437,,607,,110619
1813101 IN FSP PULASKI CO DFC,100,,872,,972,,27,,257,,284,,63994
1813301 IN FSP PUTNAM CO DPW,250,,1270,,1520,,78,,423,,501,,96493
1813501 IN FSP RANDOLPH CO DPW,905,,1865,,2770,,278,,660,,938,,184268
1813701 IN FSP RIPLEY CO DPW,439,,1268,,1707,,129,,418,,547,,108368
1813901 IN FSP RUSH CO DPW,175,,908,,1083,,56,,266,,322,,66866
1814101 IN FSP ST JOSEPH CO DPW,8918,,12214,,21132,,2905,,4750,,7655,,1563135
1814301 IN FSP SCOTT CO DPW,866,,2560,,3426,,278,,873,,1151,,224198
1814501 IN FSP SHELBY CO DPW,527,,1826,,2353,,155,,615,,770,,148393
1814701 IN FSP SPENCER CO DPW,271,,930,,1201,,80,,304,,384,,75671
1814901 IN FSP STARKE CO DPW,519,,1839,,2358,,145,,559,,704,,151333
1815101 IN FSP STEUBEN CO DPW,284,,1301,,1585,,93,,448,,541,,106392
1815301 IN FSP SULLIVAN CO DPW,202,,1496,,1698,,63,,494,,557,,108271
1815501 IN FSP SWITZERLAND CO DPW,104,,556,,660,,30,,176,,206,,39399
1815701 IN FSP TIPPECANOE CO DPW,1437,,4669,,6106,,479,,1758,,2237,,417470
1815901 IN FSP TIPTON CO DPW,132,,547,,679,,45,,215,,260,,41393
1816101 IN FSP UNION CO DPW,209,,498,,707,,60,,173,,233,,45776
1816301 IN FSP VANDERBURGH CO DPW,5537,,12156,,17693,,1744,,5085,,6829,,1225119
1816501 IN FSP VERMILLION CO DPW,256,,1051,,1307,,77,,378,,455,,81570
1816701 IN FSP VIGO CO DPW,2158,,6180,,8338,,678,,2227,,2905,,536066
1816901 IN FSP WABASH CO DPW,469,,1364,,1833,,144,,472,,616,,118831
1817101 IN FSP WARREN CO DPW,68,,521,,589,,17,,154,,171,,31607
1817301 IN FSP WARRICK CO DPW,457,,1341,,1798,,148,,413,,561,,115477
1817501 IN FSP WASHINGTON CO DPW,516,,1936,,2452,,161,,633,,794,,151568
1817701 IN FSP WAYNE CO DPW,2568,,6886,,9454,,877,,2701,,3578,,643255
1817901 IN FSP WELLS CO DPW,181,,875,,1056,,61,,298,,359,,68835
1818101 IN FSP WHITE CO DPW,241,,966,,1207,,73,,338,,411,,77268
1818301 IN FSP WHITLEY CO DPW,102,,750,,852,,37,,256,,293,,55213
1900101 IA FSP ADAIR CO DHS,167,,294,,461,,73,,116,,189,,27029
1900301 IA FSP ADAMS CO DHS,173,,246,,419,,60,,89,,149,,25957
1900501 IA FSP ALLAMAKEE CO DHS,262,,405,,667,,116,,144,,260,,38308
1900701 IA FSP APPANOOSE CO DHS,1047,,830,,1877,,361,,376,,737,,116546
1900901 IA FSP AUDUBON CO DHS,161,,221,,382,,56,,76,,132,,20917
1901101 IA FSP BENTON CO DHS,627,,703,,1330,,241,,269,,510,,81472
1901301 IA FSP BLACK HAWK CO DHS,8038,,4248,,12286,,2961,,2093,,5054,,758009
1901501 IA FSP BOONE CO DHS,787,,741,,1528,,308,,320,,628,,102438
1901701 IA FSP BREMER CO DHS,391,,397,,788,,151,,154,,305,,46649
1901901 IA FSP BUCHANAN CO DHS,845,,644,,1489,,289,,236,,525,,88268
1902101 IA FSP BUENA VISTA CO DHS,413,,518,,931,,169,,194,,363,,56481
1902301 IA FSP BUTLER CO DHS,414,,440,,854,,153,,158,,311,,47569
1902501 IA FSP CALHOUN CO DHS,291,,355,,646,,115,,146,,261,,37377
1902701 IA FSP CARROLL CO DHS,443,,407,,850,,178,,173,,351,,48151
1902901 IA FSP CASS CO DHS,427,,502,,929,,168,,178,,346,,56717
1903101 IA FSP CEDAR CO DHS,466,,398,,864,,162,,177,,339,,53120
1903301 IA FSP CERRO GORDO CO DHS,1785,,1252,,3037,,730,,611,,1341,,186867
1903501 IA FSP CHEROKEE CO DHS,237,,345,,582,,95,,130,,225,,38014
1903701 IA FSP CHICKASAW CO DHS,227,,430,,657,,79,,158,,237,,35652
1903901 IA FSP CLARKE CO DHS,410,,420,,830,,151,,154,,305,,48563
1904101 IA FSP CLAY CO DHS,559,,540,,1099,,238,,213,,451,,61836
1904301 IA FSP CLAYTON CO DHS,359,,485,,844,,146,,166,,312,,48446
1904501 IA FSP CLINTON CO DHS,2841,,1585,,4426,,1093,,768,,1861,,289503
1904701 IA FSP CRAWFORD CO DHS,536,,450,,986,,204,,181,,385,,57007
1904901 IA FSP DALLAS CO DHS,911,,656,,1567,,333,,267,,600,,101622
1905101 IA FSP DAVIS CO DHS,285,,350,,635,,114,,138,,252,,37061
1905301 IA FSP DECATUR CO DHS,494,,532,,1026,,209,,230,,439,,59296
1905501 IA FSP DELAWARE CO DHS,428,,520,,948,,159,,204,,363,,54160
1905701 IA FSP DES MOINES CO DHS,2066,,1605,,3671,,779,,684,,1463,,234197
1905901 IA FSP DICKINSON CO DHS,241,,417,,658,,106,,170,,276,,39579
1906101 IA FSP DUBUQUE CO DHS,2770,,1805,,4575,,1074,,823,,1897,,281673
1906301 IA FSP EMMET CO DHS,338,,528,,866,,115,,236,,351,,52108
1906501 IA FSP FAYETTE CO DHS,868,,850,,1718,,331,,309,,640,,96568
1906701 IA FSP FLOYD CO DHS,606,,735,,1341,,215,,283,,498,,75889
1906901 IA FSP FRANKLIN CO DHS,269,,345,,614,,97,,142,,239,,34923
1907101 IA FSP FREMONT CO DHS,240,,389,,629,,83,,157,,240,,34915
1907301 IA FSP GREENE CO DHS,338,,283,,621,,125,,109,,234,,36186
1907501 IA FSP GRUNDY CO DHS,209,,237,,446,,76,,93,,169,,28962
1907701 IA FSP GUTHRIE CO DHS,319,,494,,813,,117,,181,,298,,46052
1907901 IA FSP HAMILTON CO DHS,425,,549,,974,,176,,228,,404,,61520
1908101 IA FSP HANCOCK CO DHS,248,,440,,688,,81,,147,,228,,37742
1908301 IA FSP HARDIN CO DHS,539,,638,,1177,,216,,249,,465,,64549
1908501 IA FSP HARRISON CO DHS,586,,736,,1322,,218,,270,,488,,76540
1908701 IA FSP HENRY CO DHS,597,,574,,1171,,230,,232,,462,,70906
1908901 IA FSP HOWARD CO DHS,223,,298,,521,,98,,115,,213,,28864
1909101 IA FSP HUMBOLDT CO DHS,272,,332,,604,,106,,138,,244,,32329
1909301 IA FSP IDA CO DHS,96,,199,,295,,35,,70,,105,,16518
1909501 IA FSP IOWA CO DHS,185,,274,,459,,77,,96,,173,,27173
1909701 IA FSP JACKSON CO DHS,694,,806,,1500,,265,,279,,544,,90176
1909901 IA FSP JASPER CO DHS,899,,848,,1747,,368,,372,,740,,103970
1910101 IA FSP JEFFERSON CO DHS,632,,617,,1249,,230,,301,,531,,80500
1910301 IA FSP JOHNSON CO DHS,1496,,1206,,2702,,605,,623,,1228,,176161
1910501 IA FSP JONES CO DHS,450,,489,,939,,176,,173,,349,,54640
1910701 IA FSP KEOKUK CO DHS,458,,508,,966,,162,,192,,354,,59426
1910901 IA FSP KOSSUTH CO DHS,442,,567,,1009,,161,,212,,373,,56708
1911102 IA FSP LEE CO DHS,2236,,1373,,3609,,835,,612,,1447,,232481
1911301 IA FSP LINN CO DHS,6205,,4307,,10512,,2363,,2108,,4471,,674384
1911501 IA FSP LOUISA CO DHS,591,,366,,957,,201,,158,,359,,61643
1911701 IA FSP LUCAS CO DHS,492,,328,,820,,199,,150,,349,,49872
1911901 IA FSP LYON CO DHS,142,,277,,419,,53,,88,,141,,21879
1912101 IA FSP MADISON CO DHS,335,,345,,680,,122,,128,,250,,40669
1912301 IA FSP MAHASKA CO DHS,881,,928,,1809,,329,,392,,721,,107788
1912501 IA FSP MARION CO DHS,890,,680,,1570,,339,,275,,614,,97063
1912701 IA FSP MARSHALL CO DHS,1716,,1158,,2874,,642,,576,,1218,,174873
1912901 IA FSP MILLS CO DHS,441,,525,,966,,149,,199,,348,,55643
1913101 IA FSP MITCHELL CO DHS,163,,318,,481,,60,,124,,184,,28103
1913301 IA FSP MONONA CO DHS,446,,516,,962,,176,,172,,348,,54282
1913501 IA FSP MONROE CO DHS,439,,344,,783,,163,,143,,306,,46129
1913701 IA FSP MONTGOMERY CO DHS,483,,351,,834,,193,,139,,332,,52542
1913901 IA FSP MUSCATINE CO DHS,2144,,1364,,3508,,728,,548,,1276,,215075
1914101 IA FSP O BRIEN CO DHS,256,,299,,555,,97,,113,,210,,28259
1914301 IA FSP OSCEOLA CO DHS,105,,196,,301,,38,,69,,107,,18157
1914501 IA FSP PAGE CO DHS,676,,684,,1360,,269,,279,,548,,75911
1914701 IA FSP PALO ALTO CO DHS,269,,471,,740,,127,,188,,315,,42373
1914901 IA FSP PLYMOUTH CO DHS,290,,395,,685,,126,,147,,273,,38013
1915101 IA FSP POCAHONTAS CO DHS,243,,360,,603,,94,,137,,231,,34359
1915301 IA FSP POLK CO DHS,17858,,8526,,26384,,6652,,4162,,10814,,1785173
1915501 IA FSP POTTAWATTAMIE CO DHS,5100,,3007,,8107,,1810,,1214,,3024,,522947
1915701 IA FSP POWESHIEK CO DHS,562,,391,,953,,214,,152,,366,,57130
1915901 IA FSP RINGGOLD CO DHS,204,,308,,512,,74,,115,,189,,30638
1916101 IA FSP SAC CO DHS,242,,407,,649,,99,,139,,238,,37003
1916301 IA FSP SCOTT CO DHS,10785,,4732,,15517,,3790,,2175,,5965,,1038553
1916501 IA FSP SHELBY CO DHS,257,,482,,739,,92,,156,,248,,41600
1916701 IA FSP SIOUX CO DHS,260,,487,,747,,106,,151,,257,,38226
1916901 IA FSP STORY CO DHS,1208,,1054,,2262,,470,,565,,1035,,143572
1917101 IA FSP TAMA CO DHS,592,,480,,1072,,198,,190,,388,,63427
1917301 IA FSP TAYLOR CO DHS,276,,306,,582,,97,,107,,204,,33017
1917501 IA FSP UNION CO DHS,601,,580,,1181,,236,,227,,463,,68612
1917701 IA FSP VAN BUREN CO DHS,257,,326,,583,,95,,116,,211,,34253
1917901 IA FSP WAPELLO CO DHS,2615,,1837,,4452,,1011,,854,,1865,,274988
1918101 IA FSP WARREN CO DHS,962,,771,,1733,,384,,319,,703,,106538
1918301 IA FSP WASHINGTON CO DHS,513,,464,,977,,192,,177,,369,,59383
1918501 IA FSP WAYNE CO DHS,261,,402,,663,,100,,139,,239,,37598
1918701 IA FSP WEBSTER CO DHS,2224,,1549,,3773,,843,,787,,1630,,233080
1918901 IA FSP WINNEBAGO CO DHS,226,,299,,525,,102,,101,,203,,27336
1919101 IA FSP WINNESHIEK CO DHS,303,,475,,778,,134,,169,,303,,43275
1919301 IA FSP WOODBURY CO DHS,5357,,3323,,8680,,1939,,1243,,3182,,525550
1919501 IA FSP WORTH CO DHS,187,,247,,434,,82,,109,,191,,25688
1919701 IA FSP WRIGHT CO DHS,431,,406,,837,,155,,171,,326,,48806
2000101 KS FSP ALLEN,818,,565,,1383,,298,,199,,497,,80175
2000301 KS FSP ANDERSON,249,,257,,506,,99,,81,,180,,30151
2000501 KS FSP ATCHISON,965,,525,,1490,,360,,211,,571,,95743
2000701 KS FSP BARBER,47,,74,,121,,25,,31,,56,,7773
2000901 KS FSP BARTON,1441,,1230,,2671,,538,,494,,1032,,158933
2001101 KS FSP BOURBON,1014,,739,,1753,,387,,280,,667,,102921
2001301 KS FSP BROWN,673,,684,,1357,,261,,239,,500,,76268
2001501 KS FSP BUTLER,1616,,1095,,2711,,572,,432,,1004,,172143
2001701 KS FSP CHASE,147,,95,,242,,57,,36,,93,,13618
2001901 KS FSP CHAUTAUQUA,300,,256,,556,,104,,94,,198,,31233
2002101 KS FSP CHEROKEE,2020,,1165,,3185,,759,,430,,1189,,203733
2002301 KS FSP CHEYENNE,22,,85,,107,,13,,27,,40,,6181
2002501 KS FSP CLARK,32,,72,,104,,15,,23,,38,,5377
2002701 KS FSP CLAY,270,,336,,606,,110,,104,,214,,33397
2002901 KS FSP CLOUD,316,,206,,522,,129,,84,,213,,31168
2003101 KS FSP COFFEY,253,,261,,514,,109,,93,,202,,30306
2003301 KS FSP COMANCHE,31,,43,,74,,12,,14,,26,,4171
2003501 KS FSP COWLEY,1957,,1309,,3266,,790,,553,,1343,,207987
2003701 KS FSP CRAWFORD,2441,,1390,,3831,,952,,559,,1511,,236322
2003901 KS FSP DECATUR,80,,56,,136,,31,,25,,56,,8123
2004101 KS FSP DICKINSON,552,,602,,1154,,225,,250,,475,,69893
2004301 KS FSP DONIPHAN,483,,369,,852,,166,,165,,331,,51038
2004501 KS FSP DOUGLAS,2304,,1332,,3636,,936,,540,,1476,,229350
2004701 KS FSP EDWARDS,144,,136,,280,,49,,46,,95,,15117
2004901 KS FSP ELK,147,,135,,282,,62,,47,,109,,17170
2005101 KS FSP ELLIS,633,,519,,1152,,302,,236,,538,,64425
2005301 KS FSP ELLSWORTH,127,,72,,199,,48,,34,,82,,12519
2005501 KS FSP FINNEY,1233,,1275,,2508,,457,,403,,860,,152916
2005701 KS FSP FORD,1165,,945,,2110,,413,,367,,780,,121613
2005901 KS FSP FRANKLIN,1182,,825,,2007,,445,,312,,757,,125315
2006101 KS FSP GEARY,1770,,2396,,4166,,652,,737,,1389,,240495
2006301 KS FSP GOVE,12,,34,,46,,7,,10,,17,,2323
2006501 KS FSP GRAHAM,104,,92,,196,,42,,37,,79,,10691
2006701 KS FSP GRANT,268,,229,,497,,79,,66,,145,,29838
2006901 KS FSP GRAY,63,,122,,185,,28,,43,,71,,10109
2007101 KS FSP GREELEY,27,,62,,89,,13,,19,,32,,4384
2007301 KS FSP GREENWOOD,383,,237,,620,,162,,105,,267,,39945
2007501 KS FSP HAMILTON,68,,72,,140,,29,,25,,54,,9171
2007701 KS FSP HARPER,272,,251,,523,,111,,99,,210,,30861
2007901 KS FSP HARVEY,966,,660,,1626,,404,,250,,654,,101745
2008101 KS FSP HASKELL,67,,79,,146,,24,,26,,50,,8734
2008301 KS FSP HODGEMAN,52,,40,,92,,17,,15,,32,,5010
2008501 KS FSP JACKSON,503,,333,,836,,162,,113,,275,,51498
2008701 KS FSP JEFFERSON,449,,460,,909,,165,,156,,321,,55982
2008901 KS FSP JEWELL,57,,118,,175,,31,,36,,67,,8812
2009101 KS FSP JOHNSON,4190,,2243,,6433,,1707,,923,,2630,,423454
2009301 KS FSP KEARNY,120,,115,,235,,40,,28,,68,,13196
2009501 KS FSP KINGMAN,193,,270,,463,,83,,100,,183,,28035
2009701 KS FSP KIOWA,73,,66,,139,,29,,25,,54,,7802
2009901 KS FSP LABETTE,1522,,974,,2496,,600,,383,,983,,148524
2010101 KS FSP LANE,54,,32,,86,,19,,15,,34,,5012
2010301 KS FSP LEAVENWORTH,2429,,1463,,3892,,940,,574,,1514,,257901
2010501 KS FSP LINCOLN,62,,80,,142,,30,,38,,68,,8944
2010701 KS FSP LINN,389,,300,,689,,140,,109,,249,,40512
2010901 KS FSP LOGAN,47,,75,,122,,15,,26,,41,,7591
2011101 KS FSP LYON,1537,,972,,2509,,578,,379,,957,,162028
2011301 KS FSP MCPHERSON,677,,498,,1175,,250,,190,,440,,73327
2011501 KS FSP MARION,292,,212,,504,,114,,83,,197,,29650
2011701 KS FSP MARSHALL,314,,276,,590,,123,,110,,233,,33175
2011901 KS FSP MEADE,42,,57,,99,,18,,25,,43,,5309
2012101 KS FSP MIAMI,844,,543,,1387,,318,,212,,530,,90584
2012301 KS FSP MITCHELL,115,,164,,279,,47,,66,,113,,16196
2012501 KS FSP MONTGOMERY,2731,,1756,,4487,,1082,,727,,1809,,272684
2012701 KS FSP MORRIS,329,,240,,569,,122,,99,,221,,35041
2012901 KS FSP MORTON,75,,85,,160,,32,,30,,62,,9157
2013101 KS FSP NEMAHA,164,,190,,354,,77,,58,,135,,16852
2013301 KS FSP NEOSHO,917,,826,,1743,,338,,316,,654,,93752
2013501 KS FSP NESS,39,,34,,73,,19,,12,,31,,4041
2013701 KS FSP NORTON,111,,167,,278,,43,,57,,100,,15011
2013901 KS FSP OSAGE,457,,463,,920,,164,,156,,320,,54519
2014101 KS FSP OSBORNE,69,,108,,177,,39,,45,,84,,8535
2014301 KS FSP OTTAWA,144,,174,,318,,65,,57,,122,,16774
2014501 KS FSP PAWNEE,148,,133,,281,,66,,58,,124,,15447
2014701 KS FSP PHILLIPS,84,,102,,186,,37,,38,,75,,10941
2014901 KS FSP POTTAWATOMIE,378,,433,,811,,144,,142,,286,,49034
2015101 KS FSP PRATT,262,,198,,460,,106,,81,,187,,28152
2015301 KS FSP RAWLINS,50,,74,,124,,24,,24,,48,,6789
2015501 KS FSP RENO,3382,,1972,,5354,,1298,,806,,2104,,351155
2015701 KS FSP REPUBLIC,121,,180,,301,,47,,53,,100,,14642
2015901 KS FSP RICE,531,,334,,865,,184,,124,,308,,54017
2016101 KS FSP RILEY,1177,,1105,,2282,,500,,438,,938,,140404
2016301 KS FSP ROOKS,104,,139,,243,,43,,56,,99,,12954
2016501 KS FSP RUSH,91,,104,,195,,40,,39,,79,,10521
2016701 KS FSP RUSSELL,228,,214,,442,,97,,92,,189,,27503
2016901 KS FSP SALINE,1757,,1264,,3021,,704,,501,,1205,,181409
2017101 KS FSP SCOTT,84,,136,,220,,34,,39,,73,,12074
2017301 KS FSP Sedgwick County,23409,,10395,,33804,,9038,,4414,,13452,,2274000
2017501 KS FSP SEWARD,1243,,836,,2079,,443,,318,,761,,131043
2017701 KS FSP SHAWNEE,9611,,4710,,14321,,3817,,2035,,5852,,941135
2017901 KS FSP SHERIDAN,21,,35,,56,,10,,19,,29,,2883
2018101 KS FSP SHERMAN,310,,260,,570,,99,,91,,190,,36095
2018301 KS FSP SMITH,70,,110,,180,,40,,43,,83,,7607
2018501 KS FSP STAFFORD,182,,148,,330,,65,,51,,116,,19825
2018701 KS FSP STANTON,48,,58,,106,,16,,23,,39,,6051
2018901 KS FSP STEVENS,150,,155,,305,,47,,45,,92,,16913
2019101 KS FSP SUMNER,885,,674,,1559,,342,,261,,603,,89396
2019301 KS FSP THOMAS,158,,224,,382,,62,,76,,138,,21431
2019501 KS FSP TREGO,45,,47,,92,,23,,26,,49,,5135
2019701 KS FSP WABAUNSEE,135,,199,,334,,45,,54,,99,,19525
2019901 KS FSP WALLACE,35,,6,,41,,17,,4,,21,,3127
2020101 KS FSP WASHINGTON,119,,148,,267,,59,,51,,110,,12212
2020301 KS FSP WICHITA,93,,83,,176,,37,,25,,62,,10126
2020501 KS FSP WILSON,608,,455,,1063,,222,,172,,394,,62023
2020701 KS FSP WOODSON,173,,130,,303,,64,,40,,104,,18038
2020902 KS FSP WYANDOTTE,15303,,5641,,20944,,5496,,2217,,7713,,1375395
2100101 KY FSP ADAIR,370,,1789,,2159,,119,,707,,826,,130100
2100301 KY FSP ALLEN,234,,1626,,1860,,93,,590,,683,,111482
2100501 KY FSP ANDERSON,151,,735,,886,,46,,292,,338,,61789
2100701 KY FSP BALLARD,150,,759,,909,,53,,322,,375,,57287
2100901 KY FSP BARREN,764,,3156,,3920,,247,,1245,,1492,,248543
2101101 KY FSP BATH,524,,2016,,2540,,149,,732,,881,,162681
2101301 KY FSP BELL,1699,,6775,,8474,,565,,2338,,2903,,564995
2101501 KY FSP BOONE,733,,2528,,3261,,263,,953,,1216,,223889
2101701 KY FSP BOURBON,460,,1672,,2132,,154,,604,,758,,138945
2101901 KY FSP BOYD,1844,,4679,,6523,,641,,1858,,2499,,460469
2102101 KY FSP BOYLE,583,,1839,,2422,,199,,758,,957,,159661
2102301 KY FSP BRACKEN,226,,790,,1016,,73,,297,,370,,68844
2102501 KY FSP BREATHITT,1518,,4968,,6486,,505,,1947,,2452,,431948
2102701 KY FSP BRECKINRIDGE,684,,2525,,3209,,256,,920,,1176,,227064
2102901 KY FSP BULLITT,1024,,3615,,4639,,381,,1268,,1649,,345677
2103101 KY FSP BUTLER,232,,1722,,1954,,74,,630,,704,,117370
2103301 KY FSP CALDWELL,360,,1289,,1649,,115,,526,,641,,105479
2103501 KY FSP CALLOWAY,497,,1949,,2446,,176,,817,,993,,166494
2103701 KY FSP CAMPBELL,2509,,4561,,7070,,852,,1853,,2705,,523503
2103901 KY FSP CARLISLE,85,,445,,530,,30,,193,,223,,30024
2104101 KY FSP CARROLL,452,,1374,,1826,,140,,549,,689,,126045
2104301 KY FSP CARTER,944,,4615,,5559,,290,,1584,,1874,,364905
2104501 KY FSP CASEY,377,,1985,,2362,,120,,773,,893,,140307
2104701 KY FSP CHRISTIAN,2243,,6201,,8444,,706,,2325,,3031,,552614
2104901 KY FSP CLARK,1021,,2877,,3898,,356,,1119,,1475,,269604
2105101 KY FSP CLAY,1760,,7559,,9319,,511,,2602,,3113,,580314
2105301 KY FSP CLINTON,421,,2164,,2585,,131,,840,,971,,157061
2105501 KY FSP CRITTENDEN,179,,1017,,1196,,53,,419,,472,,75983
2105701 KY FSP CUMBERLAND,251,,1226,,1477,,88,,495,,583,,92769
2105901 KY FSP DAVIESS,3066,,7497,,10563,,1070,,3118,,4188,,734474
2106101 KY FSP EDMONSON,401,,1755,,2156,,133,,682,,815,,141876
2106301 KY FSP ELLIOTT,452,,1724,,2176,,140,,609,,749,,135202
2106501 KY FSP ESTILL,940,,3281,,4221,,301,,1245,,1546,,286491
2106703 KY FSP FAYETTE,6191,,11377,,17568,,2076,,4943,,7019,,1283991
2106901 KY FSP FLEMING,334,,1528,,1862,,97,,566,,663,,115152
2107101 KY FSP FLOYD,3294,,7711,,11005,,1009,,2770,,3779,,766672
2107301 KY FSP FRANKLIN,890,,2288,,3178,,310,,951,,1261,,233913
2107501 KY FSP FULTON,548,,1565,,2113,,179,,702,,881,,136041
2107701 KY FSP GALLATIN,204,,596,,800,,65,,224,,289,,55383
2107901 KY FSP GARRARD,348,,1298,,1646,,109,,493,,602,,109234
2108101 KY FSP GRANT,479,,1642,,2121,,153,,597,,750,,143326
2108301 KY FSP GRAVES,760,,2690,,3450,,260,,1131,,1391,,218865
2108501 KY FSP GRAYSON,578,,3027,,3605,,181,,1207,,1388,,231785
2108701 KY FSP GREEN,220,,1020,,1240,,72,,420,,492,,73489
2108901 KY FSP GREENUP,1104,,3567,,4671,,359,,1260,,1619,,319607
2109101 KY FSP HANCOCK,169,,735,,904,,54,,269,,323,,60995
2109301 KY FSP HARDIN,1599,,5840,,7439,,533,,1999,,2532,,497473
2109501 KY FSP HARLAN,2357,,8048,,10405,,739,,2912,,3651,,726802
2109701 KY FSP HARRISON,429,,1411,,1840,,143,,573,,716,,120562
2109901 KY FSP HART,623,,2572,,3195,,213,,985,,1198,,210396
2110101 KY FSP HENDERSON,1313,,4295,,5608,,451,,1790,,2241,,385757
2110301 KY FSP HENRY,407,,1610,,2017,,134,,563,,697,,137232
2110501 KY FSP HICKMAN,130,,706,,836,,49,,296,,345,,50629
2110701 KY FSP HOPKINS,1620,,4854,,6474,,517,,1844,,2361,,436358
2110901 KY FSP JACKSON,918,,3356,,4274,,280,,1219,,1499,,283676
2111103 KY FSP JEFFERSON,26936,,45013,,71949,,8955,,20393,,29348,,5289184
2111301 KY FSP JESSAMINE,649,,2346,,2995,,222,,869,,1091,,213014
2111501 KY FSP JOHNSON,1259,,5081,,6340,,390,,1782,,2172,,421029
2111703 KY FSP KENTON,4018,,7659,,11677,,1388,,3200,,4588,,862316
2111901 KY FSP KNOTT,1628,,4519,,6147,,488,,1652,,2140,,421348
2112101 KY FSP KNOX,2752,,8205,,10957,,860,,3154,,4014,,772201
2112301 KY FSP LARUE,324,,1164,,1488,,105,,492,,597,,96867
2112501 KY FSP LAUREL,2142,,7306,,9448,,688,,2554,,3242,,646753
2112701 KY FSP LAWRENCE,958,,3620,,4578,,286,,1314,,1600,,307531
2112901 KY FSP LEE,561,,2284,,2845,,183,,871,,1054,,193446
2113101 KY FSP LESLIE,1152,,3959,,5111,,390,,1587,,1977,,362101
2113301 KY FSP LETCHER,1500,,6378,,7878,,471,,2213,,2684,,529458
2113501 KY FSP LEWIS,473,,2160,,2633,,134,,690,,824,,165405
2113701 KY FSP LINCOLN,853,,3057,,3910,,257,,1093,,1350,,256346
2113901 KY FSP LIVINGSTON,162,,946,,1108,,56,,389,,445,,67472
2114101 KY FSP LOGAN,591,,2239,,2830,,198,,943,,1141,,185997
2114301 KY FSP LYON,89,,421,,510,,29,,184,,213,,31906
2114501 KY FSP MCCRACKEN,2211,,5257,,7468,,780,,2476,,3256,,537170
2114701 KY FSP MCCREARY,1609,,5474,,7083,,491,,1922,,2413,,471090
2114901 KY FSP MCLEAN,167,,1002,,1169,,54,,369,,423,,75359
2115101 KY FSP MADISON,1631,,5532,,7163,,572,,2194,,2766,,494603
2115301 KY FSP MAGOFFIN,1249,,3859,,5108,,379,,1381,,1760,,342660
2115501 KY FSP MARION,682,,1956,,2638,,215,,771,,986,,174520
2115701 KY FSP MARSHALL,493,,2180,,2673,,172,,888,,1060,,178216
2115901 KY FSP MARTIN,1250,,3017,,4267,,390,,1140,,1530,,299890
2116101 KY FSP MASON,586,,1727,,2313,,186,,702,,888,,149073
2116301 KY FSP MEADE,610,,1874,,2484,,200,,642,,842,,177106
2116501 KY FSP MENIFEE,260,,1226,,1486,,76,,460,,536,,96105
2116701 KY FSP MERCER,400,,1383,,1783,,129,,523,,652,,125875
2116901 KY FSP METCALFE,219,,1403,,1622,,70,,536,,606,,102381
2117101 KY FSP MONROE,297,,1745,,2042,,97,,746,,843,,127500
2117301 KY FSP MONTGOMERY,823,,2796,,3619,,261,,1067,,1328,,233987
2117501 KY FSP MORGAN,772,,3215,,3987,,249,,1170,,1419,,257916
2117701 KY FSP MUHLENBERG,997,,4391,,5388,,320,,1521,,1841,,351540
2117901 KY FSP NELSON,917,,2533,,3450,,300,,1023,,1323,,233375
2118101 KY FSP NICHOLAS,168,,1011,,1179,,49,,372,,421,,73645
2118301 KY FSP OHIO,839,,3480,,4319,,252,,1284,,1536,,286861
2118501 KY FSP OLDHAM,265,,1270,,1535,,85,,427,,512,,99072
2118701 KY FSP OWEN,256,,1228,,1484,,82,,424,,506,,99620
2118901 KY FSP OWSLEY,596,,1921,,2517,,181,,738,,919,,167955
2119101 KY FSP PENDLETON,357,,1377,,1734,,111,,506,,617,,119704
2119301 KY FSP PERRY,1796,,7870,,9666,,567,,2737,,3304,,662703
2119501 KY FSP PIKE,3200,,10664,,13864,,1083,,4069,,5152,,971332
2119701 KY FSP POWELL,638,,2784,,3422,,204,,1027,,1231,,228018
2119901 KY FSP PULASKI,1485,,6323,,7808,,489,,2318,,2807,,496398
2120101 KY FSP ROBERTSON,41,,279,,320,,13,,102,,115,,19200
