NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:21 PM,,,,,
Jul 1995,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1807701 IN FSP JEFFERSON CO DPW,628,,1605,,2233,,294,,570,,864,,129896
1807901 IN FSP JENNINGS CO DPW,460,,1088,,1548,,193,,356,,549,,84885
1808101 IN FSP JOHNSON CO DPW,1139,,2623,,3762,,503,,1014,,1517,,230569
1808301 IN FSP KNOX CO DPW,1449,,2330,,3779,,634,,903,,1537,,220997
1808501 IN FSP KOSCIUSKO CO DPW,360,,1126,,1486,,168,,388,,556,,76887
1808701 IN FSP LAGRANGE CO DPW,146,,417,,563,,71,,146,,217,,28579
1808901 IN FSP LAKE CO DPW,35495,,33539,,69034,,13558,,14824,,28382,,5270985
1809101 IN FSP LA PORTE CO DPW,2998,,4873,,7871,,1233,,1916,,3149,,539346
1809301 IN FSP LAWRENCE CO DPW,722,,2163,,2885,,349,,754,,1103,,154418
1809501 IN FSP MADISON CO DPW,4801,,6411,,11212,,1996,,2386,,4382,,732702
1809701 IN FSP MARION CO DPW,37123,,56203,,93326,,14644,,21662,,36306,,6612232
1809901 IN FSP MARSHALL CO DPW,374,,1206,,1580,,160,,383,,543,,98521
1810101 IN FSP MARTIN CO DPW,287,,593,,880,,128,,216,,344,,53294
1810301 IN FSP MIAMI CO DPW,984,,1884,,2868,,408,,670,,1078,,169571
1810501 IN FSP MONROE COUNTY DPW,1698,,3742,,5440,,825,,1614,,2439,,332795
1810701 IN FSP MONTGOMERY COUNTY DFC,509,,1201,,1710,,222,,440,,662,,102032
1810901 IN FSP MORGAN CO DPW,793,,2878,,3671,,380,,987,,1367,,207480
1811101 IN FSP NEWTON CO DPW,307,,567,,874,,110,,208,,318,,53382
1811301 IN FSP NOBLE CO DPW,257,,647,,904,,140,,247,,387,,48514
1811501 IN FSP OHIO CO DPW,60,,108,,168,,35,,47,,82,,9727
1811701 IN FSP ORANGE CO DPW,446,,1275,,1721,,197,,438,,635,,97403
1811901 IN FSP OWEN CO DPW,380,,1073,,1453,,149,,375,,524,,85011
1812101 IN FSP PARKE CO DPW,330,,662,,992,,138,,218,,356,,56962
1812301 IN FSP PERRY CO DPW,346,,800,,1146,,160,,279,,439,,65714
1812501 IN FSP PIKE CO DPW,333,,818,,1151,,159,,291,,450,,67192
1812701 IN FSP PORTER CO DPW,1556,,3240,,4796,,672,,1298,,1970,,312877
1812901 IN FSP POSEY CO DPW,676,,1023,,1699,,289,,383,,672,,104779
1813101 IN FSP PULASKI CO DFC,225,,617,,842,,89,,181,,270,,47728
1813301 IN FSP PUTNAM CO DPW,300,,869,,1169,,137,,301,,438,,66787
1813501 IN FSP RANDOLPH CO DPW,844,,1747,,2591,,346,,641,,987,,153428
1813701 IN FSP RIPLEY CO DPW,367,,1119,,1486,,169,,357,,526,,83517
1813901 IN FSP RUSH CO DPW,272,,671,,943,,105,,224,,329,,52496
1814101 IN FSP ST JOSEPH CO DPW,9885,,11742,,21627,,3761,,4686,,8447,,1574525
1814301 IN FSP SCOTT CO DPW,1028,,1599,,2627,,417,,538,,955,,155031
1814501 IN FSP SHELBY CO DPW,658,,1614,,2272,,264,,567,,831,,134653
1814701 IN FSP SPENCER CO DPW,266,,927,,1193,,117,,307,,424,,66318
1814901 IN FSP STARKE CO DPW,547,,1602,,2149,,224,,499,,723,,126063
1815101 IN FSP STEUBEN CO DPW,334,,1098,,1432,,154,,399,,553,,86507
1815301 IN FSP SULLIVAN CO DPW,544,,1359,,1903,,230,,487,,717,,113070
1815501 IN FSP SWITZERLAND CO DPW,179,,587,,766,,76,,183,,259,,41789
1815701 IN FSP TIPPECANOE CO DPW,2100,,4179,,6279,,882,,1630,,2512,,403397
1815901 IN FSP TIPTON CO DPW,263,,646,,909,,111,,238,,349,,52532
1816101 IN FSP UNION CO DPW,142,,343,,485,,60,,110,,170,,26420
1816301 IN FSP VANDERBURGH CO DPW,7272,,10626,,17898,,3066,,4373,,7439,,1152319
1816501 IN FSP VERMILLION CO DPW,294,,637,,931,,128,,224,,352,,51804
1816701 IN FSP VIGO CO DPW,3036,,6172,,9208,,1284,,2170,,3454,,543141
1816901 IN FSP WABASH CO DPW,350,,959,,1309,,177,,347,,524,,72728
1817101 IN FSP WARREN CO DPW,93,,250,,343,,34,,78,,112,,18819
1817301 IN FSP WARRICK CO DPW,598,,1646,,2244,,239,,545,,784,,123599
1817501 IN FSP WASHINGTON CO DPW,595,,1463,,2058,,265,,482,,747,,114811
1817701 IN FSP WAYNE CO DPW,2923,,5002,,7925,,1244,,1910,,3154,,501219
1817901 IN FSP WELLS CO DPW,184,,606,,790,,88,,218,,306,,45119
1818101 IN FSP WHITE CO DPW,340,,1009,,1349,,144,,361,,505,,76933
1818301 IN FSP WHITLEY CO DPW,187,,525,,712,,76,,210,,286,,43811
1900101 IA FSP ADAIR CO DHS,187,,250,,437,,79,,103,,182,,25157
1900301 IA FSP ADAMS CO DHS,218,,141,,359,,80,,62,,142,,20642
1900501 IA FSP ALLAMAKEE CO DHS,335,,263,,598,,137,,103,,240,,34530
1900701 IA FSP APPANOOSE CO DHS,993,,706,,1699,,362,,323,,685,,103416
1900901 IA FSP AUDUBON CO DHS,149,,179,,328,,52,,66,,118,,17756
1901101 IA FSP BENTON CO DHS,662,,443,,1105,,241,,170,,411,,64675
1901301 IA FSP BLACK HAWK CO DHS,7935,,3855,,11790,,3074,,1942,,5016,,740192
1901501 IA FSP BOONE CO DHS,903,,489,,1392,,336,,237,,573,,92017
1901701 IA FSP BREMER CO DHS,428,,290,,718,,167,,116,,283,,44506
1901901 IA FSP BUCHANAN CO DHS,677,,479,,1156,,246,,167,,413,,68066
1902101 IA FSP BUENA VISTA CO DHS,445,,442,,887,,182,,165,,347,,53189
1902301 IA FSP BUTLER CO DHS,390,,369,,759,,148,,145,,293,,43589
1902501 IA FSP CALHOUN CO DHS,293,,293,,586,,118,,125,,243,,33942
1902701 IA FSP CARROLL CO DHS,489,,399,,888,,199,,157,,356,,49062
1902901 IA FSP CASS CO DHS,539,,433,,972,,195,,167,,362,,55446
1903101 IA FSP CEDAR CO DHS,452,,357,,809,,166,,171,,337,,50701
1903301 IA FSP CERRO GORDO CO DHS,1580,,1438,,3018,,670,,639,,1309,,184181
1903501 IA FSP CHEROKEE CO DHS,257,,206,,463,,112,,96,,208,,28109
1903701 IA FSP CHICKASAW CO DHS,213,,275,,488,,85,,104,,189,,27327
1903901 IA FSP CLARKE CO DHS,492,,324,,816,,182,,126,,308,,52662
1904101 IA FSP CLAY CO DHS,433,,367,,800,,202,,161,,363,,48198
1904301 IA FSP CLAYTON CO DHS,274,,315,,589,,111,,111,,222,,35830
1904501 IA FSP CLINTON CO DHS,3024,,1285,,4309,,1186,,635,,1821,,279127
1904701 IA FSP CRAWFORD CO DHS,593,,579,,1172,,225,,220,,445,,70154
1904901 IA FSP DALLAS CO DHS,872,,599,,1471,,323,,248,,571,,102145
1905101 IA FSP DAVIS CO DHS,313,,195,,508,,133,,91,,224,,31237
1905301 IA FSP DECATUR CO DHS,494,,470,,964,,222,,205,,427,,53067
1905501 IA FSP DELAWARE CO DHS,440,,449,,889,,161,,161,,322,,51988
1905701 IA FSP DES MOINES CO DHS,2185,,1434,,3619,,834,,665,,1499,,238201
1905901 IA FSP DICKINSON CO DHS,336,,286,,622,,134,,141,,275,,36998
1906101 IA FSP DUBUQUE CO DHS,2332,,1612,,3944,,916,,714,,1630,,234434
1906301 IA FSP EMMET CO DHS,259,,320,,579,,86,,135,,221,,30985
1906501 IA FSP FAYETTE CO DHS,784,,662,,1446,,304,,257,,561,,81251
1906701 IA FSP FLOYD CO DHS,658,,545,,1203,,245,,205,,450,,69943
1906901 IA FSP FRANKLIN CO DHS,297,,392,,689,,99,,159,,258,,40180
1907101 IA FSP FREMONT CO DHS,367,,272,,639,,142,,112,,254,,38133
1907301 IA FSP GREENE CO DHS,378,,276,,654,,140,,108,,248,,36809
1907501 IA FSP GRUNDY CO DHS,183,,183,,366,,63,,81,,144,,24324
1907701 IA FSP GUTHRIE CO DHS,328,,347,,675,,126,,134,,260,,38544
1907901 IA FSP HAMILTON CO DHS,360,,415,,775,,167,,168,,335,,48669
1908101 IA FSP HANCOCK CO DHS,208,,315,,523,,77,,130,,207,,30519
1908301 IA FSP HARDIN CO DHS,602,,737,,1339,,235,,292,,527,,81695
1908501 IA FSP HARRISON CO DHS,479,,613,,1092,,203,,223,,426,,61949
1908701 IA FSP HENRY CO DHS,660,,481,,1141,,266,,209,,475,,72430
1908901 IA FSP HOWARD CO DHS,161,,347,,508,,80,,123,,203,,26729
1909101 IA FSP HUMBOLDT CO DHS,293,,239,,532,,123,,110,,233,,29790
1909301 IA FSP IDA CO DHS,105,,186,,291,,48,,67,,115,,17063
1909501 IA FSP IOWA CO DHS,209,,217,,426,,81,,79,,160,,25409
1909701 IA FSP JACKSON CO DHS,652,,694,,1346,,271,,265,,536,,77809
1909901 IA FSP JASPER CO DHS,971,,537,,1508,,392,,253,,645,,95024
1910101 IA FSP JEFFERSON CO DHS,704,,475,,1179,,272,,276,,548,,77344
1910301 IA FSP JOHNSON CO DHS,1906,,1068,,2974,,761,,570,,1331,,203766
1910501 IA FSP JONES CO DHS,509,,442,,951,,196,,168,,364,,61340
1910701 IA FSP KEOKUK CO DHS,481,,386,,867,,174,,153,,327,,51338
1910901 IA FSP KOSSUTH CO DHS,428,,456,,884,,157,,173,,330,,47988
1911102 IA FSP LEE CO DHS,1896,,1204,,3100,,734,,537,,1271,,194599
1911301 IA EBT LINN CO DHS,1607,,873,,2480,,601,,360,,961,,168174
1911301 IA FSP LINN CO DHS,4418,,3210,,7628,,1763,,1706,,3469,,494954
1911501 IA FSP LOUISA CO DHS,512,,377,,889,,179,,161,,340,,56321
1911701 IA FSP LUCAS CO DHS,570,,303,,873,,223,,144,,367,,54028
1911901 IA FSP LYON CO DHS,183,,232,,415,,68,,81,,149,,23089
1912101 IA FSP MADISON CO DHS,323,,277,,600,,123,,119,,242,,36332
1912301 IA FSP MAHASKA CO DHS,858,,632,,1490,,362,,279,,641,,89945
1912501 IA FSP MARION CO DHS,1017,,514,,1531,,396,,221,,617,,93660
1912701 IA FSP MARSHALL CO DHS,1648,,1116,,2764,,620,,550,,1170,,177414
1912901 IA FSP MILLS CO DHS,589,,390,,979,,202,,153,,355,,64196
1913101 IA FSP MITCHELL CO DHS,121,,179,,300,,58,,76,,134,,17056
1913301 IA FSP MONONA CO DHS,271,,530,,801,,127,,203,,330,,45951
1913501 IA FSP MONROE CO DHS,437,,363,,800,,167,,146,,313,,46791
1913701 IA FSP MONTGOMERY CO DHS,497,,433,,930,,196,,171,,367,,54146
1913901 IA FSP MUSCATINE CO DHS,2154,,1249,,3403,,759,,518,,1277,,223149
1914101 IA FSP O BRIEN CO DHS,251,,295,,546,,104,,103,,207,,31026
1914301 IA FSP OSCEOLA CO DHS,112,,150,,262,,43,,54,,97,,14977
1914501 IA FSP PAGE CO DHS,737,,433,,1170,,289,,200,,489,,64148
1914701 IA FSP PALO ALTO CO DHS,261,,262,,523,,134,,129,,263,,28891
1914901 IA FSP PLYMOUTH CO DHS,314,,358,,672,,140,,138,,278,,36488
1915101 IA FSP POCAHONTAS CO DHS,193,,297,,490,,80,,123,,203,,26030
1915301 IA FSP POLK CO DHS,16829,,8207,,25036,,6369,,4061,,10430,,1760207
1915501 IA FSP POTTAWATTAMIE CO DHS,4770,,2571,,7341,,1763,,1053,,2816,,490445
1915701 IA FSP POWESHIEK CO DHS,612,,245,,857,,234,,124,,358,,53916
1915901 IA FSP RINGGOLD CO DHS,211,,219,,430,,75,,94,,169,,23565
1916101 IA FSP SAC CO DHS,259,,345,,604,,99,,140,,239,,33728
1916301 IA FSP SCOTT CO DHS,11441,,4385,,15826,,4139,,2216,,6355,,1090161
1916501 IA FSP SHELBY CO DHS,279,,375,,654,,113,,120,,233,,39199
1916701 IA FSP SIOUX CO DHS,282,,457,,739,,114,,143,,257,,39609
1916901 IA FSP STORY CO DHS,1472,,919,,2391,,564,,490,,1054,,172844
1917101 IA FSP TAMA CO DHS,522,,262,,784,,170,,109,,279,,47270
1917301 IA FSP TAYLOR CO DHS,301,,259,,560,,108,,94,,202,,29544
1917501 IA FSP UNION CO DHS,754,,376,,1130,,305,,171,,476,,68160
1917701 IA FSP VAN BUREN CO DHS,195,,271,,466,,81,,95,,176,,27722
1917901 IA FSP WAPELLO CO DHS,2625,,1489,,4114,,1059,,742,,1801,,247618
1918101 IA FSP WARREN CO DHS,971,,518,,1489,,386,,219,,605,,94573
1918301 IA FSP WASHINGTON CO DHS,522,,434,,956,,199,,171,,370,,57916
1918501 IA FSP WAYNE CO DHS,299,,324,,623,,114,,124,,238,,33503
1918701 IA FSP WEBSTER CO DHS,2306,,1390,,3696,,894,,666,,1560,,229502
1918901 IA FSP WINNEBAGO CO DHS,232,,292,,524,,98,,112,,210,,30884
1919101 IA FSP WINNESHIEK CO DHS,282,,332,,614,,123,,132,,255,,32725
1919301 IA FSP WOODBURY CO DHS,3732,,2743,,6475,,1457,,1101,,2558,,406564
1919501 IA FSP WORTH CO DHS,188,,135,,323,,76,,61,,137,,18438
1919701 IA FSP WRIGHT CO DHS,425,,371,,796,,168,,150,,318,,47802
2000101 KS FSP ALLEN,659,,844,,1503,,277,,288,,565,,90461
2000301 KS FSP ANDERSON,234,,338,,572,,96,,110,,206,,34702
2000501 KS FSP ATCHISON,926,,639,,1565,,374,,268,,642,,98934
2000701 KS FSP BARBER,96,,156,,252,,52,,67,,119,,14148
2000901 KS FSP BARTON,1231,,1439,,2670,,529,,582,,1111,,168596
2001101 KS FSP BOURBON,861,,822,,1683,,354,,330,,684,,99090
2001301 KS FSP BROWN,632,,641,,1273,,258,,236,,494,,75926
2001501 KS FSP BUTLER,1870,,1446,,3316,,721,,556,,1277,,214078
2001701 KS FSP CHASE,109,,111,,220,,42,,52,,94,,12641
2001901 KS FSP CHAUTAUQUA,179,,240,,419,,78,,94,,172,,23916
2002101 KS FSP CHEROKEE,1522,,1372,,2894,,636,,498,,1134,,180919
2002301 KS FSP CHEYENNE,43,,78,,121,,18,,27,,45,,6435
2002501 KS FSP CLARK,27,,40,,67,,12,,18,,30,,2934
2002701 KS FSP CLAY,245,,267,,512,,105,,97,,202,,29058
2002901 KS FSP CLOUD,267,,329,,596,,130,,126,,256,,35247
2003101 KS FSP COFFEY,250,,290,,540,,104,,109,,213,,32565
2003301 KS FSP COMANCHE,27,,58,,85,,12,,16,,28,,4750
2003501 KS FSP COWLEY,1826,,1777,,3603,,751,,677,,1428,,212173
2003701 KS FSP CRAWFORD,2063,,1676,,3739,,871,,656,,1527,,230288
2003901 KS FSP DECATUR,45,,63,,108,,22,,28,,50,,6542
2004101 KS FSP DICKINSON,603,,568,,1171,,260,,234,,494,,68731
2004301 KS FSP DONIPHAN,417,,409,,826,,173,,160,,333,,51139
2004501 KS FSP DOUGLAS,2594,,1614,,4208,,1154,,722,,1876,,286865
2004701 KS FSP EDWARDS,76,,120,,196,,28,,38,,66,,12223
2004901 KS FSP ELK,133,,177,,310,,58,,72,,130,,19269
2005101 KS FSP ELLIS,708,,761,,1469,,344,,331,,675,,84675
2005301 KS FSP ELLSWORTH,98,,190,,288,,45,,61,,106,,18300
2005501 KS FSP FINNEY,918,,1265,,2183,,377,,424,,801,,128564
2005701 KS FSP FORD,1008,,1034,,2042,,406,,409,,815,,124593
2005901 KS FSP FRANKLIN,1004,,818,,1822,,443,,328,,771,,115073
2006101 KS FSP GEARY,1634,,1958,,3592,,648,,653,,1301,,214256
2006301 KS FSP GOVE,11,,40,,51,,7,,14,,21,,3227
2006501 KS FSP GRAHAM,81,,75,,156,,41,,32,,73,,9179
2006701 KS FSP GRANT,228,,356,,584,,81,,114,,195,,34972
2006901 KS FSP GRAY,61,,114,,175,,28,,42,,70,,9781
2007101 KS FSP GREELEY,13,,16,,29,,8,,7,,15,,1676
2007301 KS FSP GREENWOOD,376,,349,,725,,157,,135,,292,,40422
2007501 KS FSP HAMILTON,59,,59,,118,,23,,21,,44,,7696
2007701 KS FSP HARPER,271,,269,,540,,112,,113,,225,,33022
2007901 KS FSP HARVEY,970,,845,,1815,,424,,355,,779,,112098
2008101 KS FSP HASKELL,97,,94,,191,,37,,31,,68,,11632
2008301 KS FSP HODGEMAN,23,,29,,52,,9,,12,,21,,2782
2008501 KS FSP JACKSON,436,,413,,849,,168,,150,,318,,53604
2008701 KS FSP JEFFERSON,451,,471,,922,,176,,162,,338,,57035
2008901 KS FSP JEWELL,97,,125,,222,,41,,45,,86,,12537
2009101 KS FSP JOHNSON,4028,,2772,,6800,,1795,,1188,,2983,,444073
2009301 KS FSP KEARNY,105,,168,,273,,38,,49,,87,,15278
2009501 KS FSP KINGMAN,228,,268,,496,,95,,97,,192,,31192
2009701 KS FSP KIOWA,86,,111,,197,,39,,37,,76,,11200
2009901 KS FSP LABETTE,1449,,972,,2421,,612,,425,,1037,,147284
2010101 KS FSP LANE,34,,69,,103,,14,,26,,40,,5767
2010301 KS FSP LEAVENWORTH,2247,,1693,,3940,,891,,678,,1569,,249897
2010501 KS FSP LINCOLN,87,,78,,165,,39,,35,,74,,9161
2010701 KS FSP LINN,385,,270,,655,,156,,108,,264,,41159
2010901 KS FSP LOGAN,52,,93,,145,,22,,39,,61,,7211
2011101 KS FSP LYON,1420,,1361,,2781,,590,,536,,1126,,178066
2011301 KS FSP MCPHERSON,481,,494,,975,,206,,199,,405,,58826
2011501 KS FSP MARION,252,,264,,516,,100,,90,,190,,28453
2011701 KS FSP MARSHALL,324,,255,,579,,140,,90,,230,,30659
2011901 KS FSP MEADE,35,,38,,73,,17,,18,,35,,4009
2012101 KS FSP MIAMI,744,,587,,1331,,295,,225,,520,,81038
2012301 KS FSP MITCHELL,90,,185,,275,,45,,60,,105,,14660
2012501 KS FSP MONTGOMERY,2365,,1751,,4116,,999,,748,,1747,,254185
2012701 KS FSP MORRIS,211,,193,,404,,83,,74,,157,,24242
2012901 KS FSP MORTON,59,,112,,171,,27,,33,,60,,9895
2013101 KS FSP NEMAHA,131,,177,,308,,67,,69,,136,,15794
2013301 KS FSP NEOSHO,849,,789,,1638,,351,,306,,657,,95891
2013501 KS FSP NESS,21,,44,,65,,10,,18,,28,,3732
2013701 KS FSP NORTON,118,,230,,348,,50,,76,,126,,19034
2013901 KS FSP OSAGE,542,,455,,997,,207,,179,,386,,64384
2014101 KS FSP OSBORNE,91,,149,,240,,44,,58,,102,,12043
2014301 KS FSP OTTAWA,123,,172,,295,,56,,67,,123,,15390
2014501 KS FSP PAWNEE,173,,215,,388,,72,,87,,159,,24037
2014701 KS FSP PHILLIPS,89,,114,,203,,43,,47,,90,,11243
2014901 KS FSP POTTAWATOMIE,412,,484,,896,,147,,158,,305,,52056
2015101 KS FSP PRATT,267,,274,,541,,109,,121,,230,,33943
2015301 KS FSP RAWLINS,44,,73,,117,,23,,30,,53,,6054
2015501 KS FSP RENO,3446,,2184,,5630,,1369,,919,,2288,,370476
2015701 KS FSP REPUBLIC,106,,148,,254,,39,,49,,88,,14676
2015901 KS FSP RICE,429,,339,,768,,151,,113,,264,,46048
2016101 KS FSP RILEY,1178,,1396,,2574,,496,,566,,1062,,163911
2016301 KS FSP ROOKS,122,,167,,289,,45,,61,,106,,16065
2016501 KS FSP RUSH,122,,148,,270,,50,,56,,106,,15751
2016701 KS FSP RUSSELL,195,,338,,533,,94,,121,,215,,29889
2016901 KS FSP SALINE,1863,,1741,,3604,,803,,733,,1536,,218766
2017101 KS FSP SCOTT,49,,100,,149,,22,,41,,63,,6985
2017301 KS FSP Sedgwick County,25325,,15296,,40621,,10276,,6827,,17103,,2815996
2017501 KS FSP SEWARD,1195,,996,,2191,,458,,347,,805,,145420
2017701 KS FSP SHAWNEE,8538,,5332,,13870,,3666,,2436,,6102,,903648
2017901 KS FSP SHERIDAN,32,,28,,60,,12,,16,,28,,3946
2018101 KS FSP SHERMAN,172,,285,,457,,56,,94,,150,,25005
2018301 KS FSP SMITH,65,,141,,206,,32,,41,,73,,10614
2018501 KS FSP STAFFORD,139,,175,,314,,56,,71,,127,,19122
2018701 KS FSP STANTON,38,,47,,85,,13,,18,,31,,4122
2018901 KS FSP STEVENS,154,,161,,315,,56,,53,,109,,20550
2019101 KS FSP SUMNER,807,,821,,1628,,321,,307,,628,,99234
2019301 KS FSP THOMAS,153,,232,,385,,57,,83,,140,,22690
2019501 KS FSP TREGO,49,,69,,118,,25,,30,,55,,6925
2019701 KS FSP WABAUNSEE,101,,189,,290,,39,,53,,92,,17800
2019901 KS FSP WALLACE,26,,47,,73,,15,,15,,30,,4463
2020101 KS FSP WASHINGTON,160,,195,,355,,74,,67,,141,,18963
2020301 KS FSP WICHITA,67,,58,,125,,27,,21,,48,,6892
2020501 KS FSP WILSON,394,,490,,884,,175,,193,,368,,50262
2020701 KS FSP WOODSON,141,,200,,341,,67,,75,,142,,20006
2020902 KS FSP WYANDOTTE,14812,,7715,,22527,,5516,,3128,,8644,,1478852
2100101 KY FSP ADAIR,276,,1865,,2141,,84,,712,,796,,126492
2100301 KY FSP ALLEN,176,,1357,,1533,,49,,506,,555,,86757
2100501 KY FSP ANDERSON,104,,655,,759,,34,,262,,296,,51850
2100701 KY FSP BALLARD,135,,714,,849,,43,,295,,338,,49891
2100901 KY FSP BARREN,481,,2860,,3341,,150,,1129,,1279,,188374
2101101 KY FSP BATH,304,,2011,,2315,,98,,752,,850,,141987
2101301 KY FSP BELL,1304,,6832,,8136,,434,,2418,,2852,,516140
2101501 KY FSP BOONE,477,,2759,,3236,,172,,1062,,1234,,221684
2101701 KY FSP BOURBON,335,,1367,,1702,,107,,513,,620,,110226
2101901 KY FSP BOYD,1584,,5466,,7050,,508,,2112,,2620,,479079
2102101 KY FSP BOYLE,438,,1918,,2356,,140,,748,,888,,149994
2102301 KY FSP BRACKEN,199,,701,,900,,56,,245,,301,,58603
2102501 KY FSP BREATHITT,927,,5185,,6112,,294,,1998,,2292,,364856
2102701 KY FSP BRECKINRIDGE,343,,2253,,2596,,111,,854,,965,,163398
2102901 KY FSP BULLITT,833,,3455,,4288,,276,,1208,,1484,,293007
2103101 KY FSP BUTLER,284,,1561,,1845,,83,,592,,675,,112241
2103301 KY FSP CALDWELL,317,,1399,,1716,,83,,534,,617,,103519
2103501 KY FSP CALLOWAY,425,,1918,,2343,,149,,764,,913,,150186
2103701 KY FSP CAMPBELL,2166,,4855,,7021,,685,,1650,,2335,,487098
2103901 KY FSP CARLISLE,82,,381,,463,,26,,163,,189,,23548
2104101 KY FSP CARROLL,224,,1338,,1562,,71,,512,,583,,98217
2104301 KY FSP CARTER,679,,4859,,5538,,210,,1646,,1856,,363510
2104501 KY FSP CASEY,272,,2015,,2287,,83,,793,,876,,128226
2104701 KY FSP CHRISTIAN,1755,,6432,,8187,,494,,2280,,2774,,497286
2104901 KY FSP CLARK,829,,2733,,3562,,244,,1047,,1291,,214230
2105101 KY FSP CLAY,932,,8038,,8970,,297,,2848,,3145,,536634
2105301 KY FSP CLINTON,267,,2109,,2376,,96,,849,,945,,138576
2105501 KY FSP CRITTENDEN,210,,916,,1126,,65,,370,,435,,65780
2105701 KY FSP CUMBERLAND,218,,1304,,1522,,67,,547,,614,,80377
2105901 KY FSP DAVIESS,2507,,8106,,10613,,789,,3217,,4006,,696077
2106101 KY FSP EDMONSON,150,,1463,,1613,,47,,605,,652,,96406
2106301 KY FSP ELLIOTT,328,,1816,,2144,,96,,645,,741,,132667
2106501 KY FSP ESTILL,571,,3135,,3706,,191,,1183,,1374,,235691
2106703 KY FSP FAYETTE,5514,,10843,,16357,,1697,,3688,,5385,,1150410
2106901 KY FSP FLEMING,264,,1514,,1778,,85,,562,,647,,107391
2107101 KY FSP FLOYD,2547,,9344,,11891,,789,,3335,,4124,,796718
2107301 KY FSP FRANKLIN,838,,2662,,3500,,305,,1071,,1376,,250005
2107501 KY FSP FULTON,461,,1499,,1960,,138,,630,,768,,110603
2107701 KY FSP GALLATIN,142,,709,,851,,48,,266,,314,,55479
2107901 KY FSP GARRARD,203,,1278,,1481,,69,,475,,544,,91317
2108101 KY FSP GRANT,356,,1822,,2178,,107,,634,,741,,144751
2108301 KY FSP GRAVES,534,,2399,,2933,,178,,1017,,1195,,175257
2108501 KY FSP GRAYSON,377,,3149,,3526,,125,,1196,,1321,,219879
2108701 KY FSP GREEN,153,,951,,1104,,49,,404,,453,,65474
2108901 KY FSP GREENUP,853,,3933,,4786,,251,,1315,,1566,,301742
2109101 KY FSP HANCOCK,153,,674,,827,,48,,238,,286,,51360
2109301 KY FSP HARDIN,1971,,5985,,7956,,551,,1991,,2542,,493827
2109501 KY FSP HARLAN,1774,,9139,,10913,,563,,3301,,3864,,714486
2109701 KY FSP HARRISON,406,,1216,,1622,,120,,480,,600,,104627
2109901 KY FSP HART,327,,2312,,2639,,110,,892,,1002,,166595
2110101 KY FSP HENDERSON,1000,,3912,,4912,,313,,1527,,1840,,302214
2110301 KY FSP HENRY,230,,1629,,1859,,82,,579,,661,,120060
2110501 KY FSP HICKMAN,122,,474,,596,,44,,211,,255,,35545
2110701 KY FSP HOPKINS,1233,,5368,,6601,,391,,2006,,2397,,433893
2110901 KY FSP JACKSON,509,,3515,,4024,,162,,1278,,1440,,252847
2111103 KY FSP JEFFERSON,21992,,44415,,66407,,6797,,16101,,22898,,4746797
2111301 KY FSP JESSAMINE,780,,2679,,3459,,224,,923,,1147,,215775
2111501 KY FSP JOHNSON,1010,,5276,,6286,,341,,1898,,2239,,414314
2111703 KY FSP KENTON,3623,,8346,,11969,,1072,,2949,,4021,,826775
2111901 KY FSP KNOTT,898,,5140,,6038,,286,,1873,,2159,,400312
2112101 KY FSP KNOX,1872,,8967,,10839,,596,,3337,,3933,,701031
2112301 KY FSP LARUE,346,,1277,,1623,,97,,489,,586,,102306
2112501 KY FSP LAUREL,1314,,7404,,8718,,423,,2600,,3023,,565370
2112701 KY FSP LAWRENCE,725,,3883,,4608,,247,,1369,,1616,,290347
2112901 KY FSP LEE,393,,2483,,2876,,127,,977,,1104,,179141
2113101 KY FSP LESLIE,607,,3876,,4483,,208,,1561,,1769,,301998
2113301 KY FSP LETCHER,1169,,6562,,7731,,375,,2410,,2785,,518121
2113501 KY FSP LEWIS,321,,2423,,2744,,93,,788,,881,,172907
2113701 KY FSP LINCOLN,471,,3072,,3543,,141,,1078,,1219,,215595
2113901 KY FSP LIVINGSTON,177,,828,,1005,,51,,316,,367,,60204
2114101 KY FSP LOGAN,396,,2169,,2565,,115,,894,,1009,,156694
2114301 KY FSP LYON,133,,413,,546,,39,,175,,214,,33179
2114501 KY FSP MCCRACKEN,1806,,5512,,7318,,612,,2444,,3056,,496993
2114701 KY FSP MCCREARY,775,,5577,,6352,,244,,1962,,2206,,391672
2114901 KY FSP MCLEAN,208,,892,,1100,,66,,340,,406,,68683
2115101 KY FSP MADISON,1500,,5234,,6734,,556,,2010,,2566,,460045
2115301 KY FSP MAGOFFIN,815,,4124,,4939,,264,,1475,,1739,,321245
2115501 KY FSP MARION,404,,2115,,2519,,130,,799,,929,,155220
2115701 KY FSP MARSHALL,253,,1861,,2114,,91,,760,,851,,128526
2115901 KY FSP MARTIN,991,,3879,,4870,,299,,1395,,1694,,306209
