NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:58 AM,,,,,
Jul 2004,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1804301 IN EBT FLOYD CO DPW,2958,,3341,,6299,,1316,,1430,,2746,,569673
1804501 IN EBT FOUNTAIN CO DPW,389,,1006,,1395,,173,,384,,557,,106148
1804701 IN EBT FRANKLIN CO DPW,450,,1051,,1501,,195,,391,,586,,122878
1804901 IN EBT FULTON CO DPW,438,,1194,,1632,,177,,458,,635,,131291
1805101 IN EBT GIBSON CO DPW,566,,1237,,1803,,272,,498,,770,,150428
1805301 IN EBT GRANT CO DFC,3208,,5386,,8594,,1470,,2210,,3680,,717452
1805501 IN EBT GREENE CO DPW,764,,1891,,2655,,382,,747,,1129,,215832
1805701 IN EBT HAMILTON CO DPW,911,,2729,,3640,,438,,1095,,1533,,320997
1805901 IN EBT HANCOCK CO DPW,576,,1818,,2394,,284,,746,,1030,,202801
1806101 IN EBT HARRISON CO DPW,688,,1677,,2365,,343,,666,,1009,,202982
1806301 IN EBT HENDRICKS CO DPW,587,,2078,,2665,,316,,839,,1155,,217125
1806501 IN EBT HENRY CO DPW,1567,,2997,,4564,,779,,1258,,2037,,393298
1806701 IN EBT HOWARD CO DPW,3538,,5431,,8969,,1559,,2227,,3786,,796128
1806901 IN EBT HUNTINGTON CO DPW,508,,1780,,2288,,252,,650,,902,,178314
1807101 IN EBT JACKSON CO DPW,745,,1741,,2486,,391,,730,,1121,,207214
1807301 IN EBT JASPER CO DPW,532,,1110,,1642,,261,,454,,715,,133645
1807501 IN EBT JAY CO DPW,359,,1020,,1379,,183,,412,,595,,106410
1807701 IN EBT JEFFERSON CO DPW,810,,1602,,2412,,394,,683,,1077,,213949
1807901 IN EBT JENNINGS CO DPW,562,,1486,,2048,,275,,555,,830,,161463
1808101 IN EBT JOHNSON CO DPW,1971,,4203,,6174,,849,,1695,,2544,,541608
1808301 IN EBT KNOX CO DPW,1895,,2631,,4526,,865,,1104,,1969,,374945
1808501 IN EBT KOSCIUSKO CO DPW,677,,2310,,2987,,336,,900,,1236,,247041
1808701 IN EBT LAGRANGE CO DPW,125,,662,,787,,78,,256,,334,,57288
1808901 IN EBT LAKE CO DPW,39371,,31581,,70952,,15439,,14901,,30340,,6588047
1809101 IN EBT LA PORTE CO DPW,4047,,6477,,10524,,1710,,2722,,4432,,930707
1809301 IN EBT LAWRENCE CO DPW,979,,2428,,3407,,493,,981,,1474,,277241
1809501 IN EBT MADISON CO DPW,5319,,8178,,13497,,2469,,3455,,5924,,1193771
1809701 IN EBT MARION CO DPW,51797,,58121,,109918,,21292,,26471,,47763,,10359356
1809901 IN EBT MARSHALL CO DPW,604,,1886,,2490,,294,,709,,1003,,198353
1810101 IN EBT MARTIN CO DPW,313,,586,,899,,156,,269,,425,,76023
1810301 IN EBT MIAMI CO DPW,1128,,2326,,3454,,491,,888,,1379,,296025
1810501 IN EBT MONROE COUNTY DPW,2102,,4360,,6462,,1110,,1960,,3070,,543447
1810701 IN EBT MONTGOMERY COUNTY DFC,911,,2175,,3086,,412,,886,,1298,,266542
1810901 IN EBT MORGAN CO DPW,1747,,3803,,5550,,752,,1491,,2243,,484041
1811101 IN EBT NEWTON CO DPW,303,,704,,1007,,132,,285,,417,,80599
1811301 IN EBT NOBLE CO DPW,469,,1521,,1990,,220,,620,,840,,180825
1811501 IN EBT OHIO CO DPW,64,,165,,229,,36,,72,,108,,19248
1811701 IN EBT ORANGE CO DPW,680,,1718,,2398,,323,,651,,974,,192667
1811901 IN EBT OWEN CO DPW,581,,1395,,1976,,251,,571,,822,,176175
1812101 IN EBT PARKE CO DPW,423,,837,,1260,,163,,319,,482,,109744
1812301 IN EBT PERRY CO DPW,413,,791,,1204,,200,,331,,531,,90512
1812501 IN EBT PIKE CO DPW,308,,732,,1040,,137,,312,,449,,85376
1812701 IN EBT PORTER CO DPW,2155,,5449,,7604,,1013,,2291,,3304,,655137
1812901 IN EBT POSEY CO DPW,713,,922,,1635,,327,,405,,732,,142478
1813101 IN EBT PULASKI CO DFC,321,,694,,1015,,142,,265,,407,,81746
1813301 IN EBT PUTNAM CO DPW,381,,1250,,1631,,202,,486,,688,,138974
1813501 IN EBT RANDOLPH CO DPW,790,,1565,,2355,,348,,607,,955,,193183
1813701 IN EBT RIPLEY CO DPW,332,,1216,,1548,,182,,444,,626,,127750
1813901 IN EBT RUSH CO DPW,307,,850,,1157,,144,,340,,484,,93067
1814101 IN EBT ST JOSEPH CO DPW,11617,,14473,,26090,,4795,,6221,,11016,,2370223
1814301 IN EBT SCOTT CO DPW,1250,,1879,,3129,,577,,756,,1333,,270989
1814501 IN EBT SHELBY CO DPW,791,,1966,,2757,,384,,785,,1169,,240818
1814701 IN EBT SPENCER CO DPW,296,,744,,1040,,146,,307,,453,,84488
1814901 IN EBT STARKE CO DPW,710,,1887,,2597,,332,,731,,1063,,212484
1815101 IN EBT STEUBEN CO DPW,544,,1342,,1886,,252,,517,,769,,169430
1815301 IN EBT SULLIVAN CO DPW,591,,1442,,2033,,278,,574,,852,,164860
1815501 IN EBT SWITZERLAND CO DPW,165,,527,,692,,87,,204,,291,,57173
1815701 IN EBT TIPPECANOE CO DPW,3253,,6767,,10020,,1459,,2891,,4350,,902421
1815901 IN EBT TIPTON CO DPW,262,,627,,889,,107,,246,,353,,72578
1816101 IN EBT UNION CO DPW,135,,376,,511,,62,,144,,206,,42838
1816301 IN EBT VANDERBURGH CO DPW,7783,,10795,,18578,,3532,,4787,,8319,,1644611
1816501 IN EBT VERMILLION CO DPW,320,,809,,1129,,158,,326,,484,,85157
1816701 IN EBT VIGO CO DPW,4330,,7500,,11830,,1906,,2991,,4897,,977283
1816901 IN EBT WABASH CO DPW,543,,1572,,2115,,277,,639,,916,,176202
1817101 IN EBT WARREN CO DPW,108,,296,,404,,45,,99,,144,,31123
1817301 IN EBT WARRICK CO DPW,497,,1693,,2190,,259,,609,,868,,165605
1817501 IN EBT WASHINGTON CO DPW,719,,1606,,2325,,352,,644,,996,,191541
1817701 IN EBT WAYNE CO DPW,2535,,4855,,7390,,1221,,2028,,3249,,623199
1817901 IN EBT WELLS CO DPW,296,,956,,1252,,144,,376,,520,,101250
1818101 IN EBT WHITE CO DPW,406,,1240,,1646,,188,,523,,711,,134113
1818301 IN EBT WHITLEY CO DPW,433,,935,,1368,,185,,382,,567,,115686
1900101 IA EBT ADAIR CO DHS,85,,313,,398,,47,,137,,184,,30997
1900301 IA EBT ADAMS CO DHS,57,,169,,226,,25,,65,,90,,15955
1900501 IA EBT ALLAMAKEE CO DHS,269,,467,,736,,111,,185,,296,,54949
1900701 IA EBT APPANOOSE CO DHS,692,,989,,1681,,307,,474,,781,,132286
1900901 IA EBT AUDUBON CO DHS,83,,154,,237,,36,,68,,104,,17469
1901101 IA EBT BENTON CO DHS,472,,714,,1186,,171,,303,,474,,92699
1901301 IA EBT BLACK HAWK CO DHS,5081,,6622,,11703,,2276,,2924,,5200,,959956
1901501 IA EBT BOONE CO DHS,547,,796,,1343,,258,,342,,600,,111151
1901701 IA EBT BREMER CO DHS,243,,518,,761,,120,,218,,338,,58905
1901901 IA EBT BUCHANAN CO DHS,364,,624,,988,,154,,234,,388,,75364
1902101 IA EBT BUENA VISTA CO DHS,342,,667,,1009,,136,,264,,400,,78902
1902301 IA EBT BUTLER CO DHS,216,,494,,710,,92,,187,,279,,49019
1902501 IA EBT CALHOUN CO DHS,133,,379,,512,,70,,147,,217,,37397
1902701 IA EBT CARROLL CO DHS,302,,730,,1032,,132,,294,,426,,82846
1902901 IA EBT CASS CO DHS,342,,634,,976,,162,,242,,404,,73751
1903101 IA EBT CEDAR CO DHS,186,,405,,591,,73,,163,,236,,47044
1903301 IA EBT CERRO GORDO CO DHS,860,,2074,,2934,,448,,905,,1353,,234310
1903501 IA EBT CHEROKEE CO DHS,211,,359,,570,,99,,140,,239,,41391
1903701 IA EBT CHICKASAW CO DHS,120,,368,,488,,54,,144,,198,,35226
1903901 IA EBT CLARKE CO DHS,233,,458,,691,,111,,176,,287,,56086
1904101 IA EBT CLAY CO DHS,399,,539,,938,,181,,240,,421,,71328
1904301 IA EBT CLAYTON CO DHS,275,,425,,700,,116,,172,,288,,51707
1904501 IA EBT CLINTON CO DHS,1728,,2930,,4658,,785,,1280,,2065,,382596
1904701 IA EBT CRAWFORD CO DHS,368,,677,,1045,,156,,275,,431,,82587
1904901 IA EBT DALLAS CO DHS,635,,940,,1575,,266,,391,,657,,128596
1905101 IA EBT DAVIS CO DHS,161,,298,,459,,67,,107,,174,,33916
1905301 IA EBT DECATUR CO DHS,338,,490,,828,,145,,245,,390,,69035
1905501 IA EBT DELAWARE CO DHS,445,,354,,799,,182,,169,,351,,58927
1905701 IA EBT DES MOINES CO DHS,1534,,3053,,4587,,673,,1294,,1967,,378930
1905901 IA EBT DICKINSON CO DHS,189,,422,,611,,92,,178,,270,,47219
1906101 IA EBT DUBUQUE CO DHS,2184,,2720,,4904,,927,,1103,,2030,,385512
1906301 IA EBT EMMET CO DHS,136,,348,,484,,70,,133,,203,,35302
1906501 IA EBT FAYETTE CO DHS,708,,990,,1698,,301,,424,,725,,124970
1906701 IA EBT FLOYD CO DHS,397,,710,,1107,,173,,308,,481,,86164
1906901 IA EBT FRANKLIN CO DHS,162,,310,,472,,67,,112,,179,,32596
1907101 IA EBT FREMONT CO DHS,223,,368,,591,,84,,144,,228,,44423
1907301 IA EBT GREENE CO DHS,238,,353,,591,,98,,130,,228,,46644
1907501 IA EBT GRUNDY CO DHS,114,,211,,325,,45,,96,,141,,24596
1907701 IA EBT GUTHRIE CO DHS,167,,375,,542,,69,,141,,210,,40702
1907901 IA EBT HAMILTON CO DHS,364,,530,,894,,155,,213,,368,,69093
1908101 IA EBT HANCOCK CO DHS,96,,271,,367,,44,,100,,144,,28012
1908301 IA EBT HARDIN CO DHS,375,,777,,1152,,149,,321,,470,,89121
1908501 IA EBT HARRISON CO DHS,314,,775,,1089,,155,,292,,447,,83162
1908701 IA EBT HENRY CO DHS,350,,772,,1122,,167,,315,,482,,84324
1908901 IA EBT HOWARD CO DHS,143,,232,,375,,67,,95,,162,,27853
1909101 IA EBT HUMBOLDT CO DHS,186,,292,,478,,85,,131,,216,,36073
1909301 IA EBT IDA CO DHS,86,,242,,328,,38,,77,,115,,23714
1909501 IA EBT IOWA CO DHS,129,,443,,572,,59,,209,,268,,54972
1909701 IA EBT JACKSON CO DHS,446,,905,,1351,,207,,338,,545,,99973
1909901 IA EBT JASPER CO DHS,731,,974,,1705,,309,,408,,717,,136365
1910101 IA EBT JEFFERSON CO DHS,583,,798,,1381,,265,,363,,628,,112957
1910301 IA EBT JOHNSON CO DHS,1897,,3092,,4989,,873,,1474,,2347,,429268
1910501 IA EBT JONES CO DHS,251,,604,,855,,129,,233,,362,,65772
1910701 IA EBT KEOKUK CO DHS,365,,506,,871,,149,,209,,358,,67203
1910901 IA EBT KOSSUTH CO DHS,239,,471,,710,,98,,187,,285,,51838
1911102 IA EBT LEE CO DHS,1227,,2366,,3593,,558,,949,,1507,,290576
1911301 IA EBT LINN CO DHS,5110,,8141,,13251,,2221,,3781,,6002,,1162183
1911501 IA EBT LOUISA CO DHS,209,,590,,799,,98,,201,,299,,65016
1911701 IA EBT LUCAS CO DHS,388,,492,,880,,154,,195,,349,,68245
1911901 IA EBT LYON CO DHS,189,,258,,447,,66,,93,,159,,31506
1912101 IA EBT MADISON CO DHS,159,,406,,565,,81,,156,,237,,42768
1912301 IA EBT MAHASKA CO DHS,794,,1036,,1830,,352,,442,,794,,142204
1912501 IA EBT MARION CO DHS,441,,1034,,1475,,203,,410,,613,,112835
1912701 IA EBT MARSHALL CO DHS,1131,,2295,,3426,,454,,1042,,1496,,279086
1912901 IA EBT MILLS CO DHS,355,,460,,815,,125,,183,,308,,71101
1913101 IA EBT MITCHELL CO DHS,76,,256,,332,,37,,94,,131,,25769
1913301 IA EBT MONONA CO DHS,170,,553,,723,,84,,195,,279,,55992
1913501 IA EBT MONROE CO DHS,210,,443,,653,,96,,185,,281,,52295
1913701 IA EBT MONTGOMERY CO DHS,340,,721,,1061,,148,,266,,414,,80707
1913901 IA EBT MUSCATINE CO DHS,1390,,2027,,3417,,572,,873,,1445,,284067
1914101 IA EBT O BRIEN CO DHS,228,,367,,595,,98,,145,,243,,40927
1914301 IA EBT OSCEOLA CO DHS,48,,111,,159,,22,,48,,70,,12951
1914501 IA EBT PAGE CO DHS,417,,757,,1174,,188,,310,,498,,89922
1914701 IA EBT PALO ALTO CO DHS,112,,249,,361,,74,,104,,178,,26316
1914901 IA EBT PLYMOUTH CO DHS,238,,493,,731,,106,,192,,298,,56079
1915101 IA EBT POCAHONTAS CO DHS,129,,366,,495,,61,,151,,212,,33548
1915301 IA EBT POLK CO DHS,9858,,15151,,25009,,4411,,6702,,11113,,2210118
1915501 IA EBT POTTAWATTAMIE CO DHS,3429,,4620,,8049,,1422,,1780,,3202,,654431
1915701 IA EBT POWESHIEK CO DHS,368,,555,,923,,146,,232,,378,,70199
1915901 IA EBT RINGGOLD CO DHS,98,,253,,351,,50,,115,,165,,28248
1916101 IA EBT SAC CO DHS,133,,344,,477,,60,,134,,194,,32576
1916301 IA EBT SCOTT CO DHS,5981,,9643,,15624,,2488,,4124,,6612,,1386249
1916501 IA EBT SHELBY CO DHS,210,,423,,633,,89,,177,,266,,44765
1916701 IA EBT SIOUX CO DHS,256,,360,,616,,105,,141,,246,,45284
1916901 IA EBT STORY CO DHS,1097,,1476,,2573,,490,,704,,1194,,219062
1917101 IA EBT TAMA CO DHS,287,,478,,765,,119,,179,,298,,57940
1917301 IA EBT TAYLOR CO DHS,107,,276,,383,,52,,100,,152,,28100
1917501 IA EBT UNION CO DHS,294,,703,,997,,166,,282,,448,,74413
1917701 IA EBT VAN BUREN CO DHS,148,,346,,494,,72,,132,,204,,36371
1917901 IA EBT WAPELLO CO DHS,1763,,2535,,4298,,811,,1156,,1967,,345570
1918101 IA EBT WARREN CO DHS,543,,883,,1426,,237,,347,,584,,119158
1918301 IA EBT WASHINGTON CO DHS,361,,624,,985,,169,,229,,398,,70924
1918501 IA EBT WAYNE CO DHS,246,,287,,533,,104,,118,,222,,37387
1918701 IA EBT WEBSTER CO DHS,1314,,2189,,3503,,588,,962,,1550,,282108
1918901 IA EBT WINNEBAGO CO DHS,157,,383,,540,,77,,146,,223,,42937
1919101 IA EBT WINNESHIEK CO DHS,216,,271,,487,,99,,119,,218,,35050
1919301 IA EBT WOODBURY CO DHS,3419,,5809,,9228,,1421,,2192,,3613,,759923
1919501 IA EBT WORTH CO DHS,70,,213,,283,,33,,81,,114,,20216
1919701 IA EBT WRIGHT CO DHS,299,,484,,783,,122,,196,,318,,60848
2000101 KS EBT ALLEN,604,,863,,1467,,311,,338,,649,,102426
2000301 KS EBT ANDERSON,228,,388,,616,,107,,142,,249,,44667
2000501 KS EBT ATCHISON,535,,819,,1354,,251,,339,,590,,104101
2000701 KS EBT BARBER,92,,174,,266,,64,,65,,129,,17051
2000901 KS EBT BARTON,703,,1236,,1939,,366,,517,,883,,135868
2001101 KS EBT BOURBON,675,,1020,,1695,,315,,385,,700,,118841
2001301 KS EBT BROWN,373,,596,,969,,184,,234,,418,,66857
2001501 KS EBT BUTLER,1459,,2255,,3714,,632,,874,,1506,,291170
2001701 KS EBT CHASE,42,,133,,175,,24,,49,,73,,12965
2001901 KS EBT CHAUTAUQUA,189,,256,,445,,92,,107,,199,,30085
2002101 KS EBT CHEROKEE,1322,,1418,,2740,,645,,561,,1206,,205536
2002301 KS EBT CHEYENNE,37,,53,,90,,17,,24,,41,,5791
2002501 KS EBT CLARK,40,,80,,120,,16,,29,,45,,7540
2002701 KS EBT CLAY,194,,245,,439,,81,,95,,176,,28811
2002901 KS EBT CLOUD,241,,275,,516,,111,,118,,229,,35049
2003101 KS EBT COFFEY,179,,332,,511,,97,,140,,237,,36719
2003301 KS EBT COMANCHE,13,,52,,65,,9,,24,,33,,4467
2003501 KS EBT COWLEY,1332,,2307,,3639,,678,,866,,1544,,274838
2003701 KS EBT CRAWFORD,2127,,2339,,4466,,948,,982,,1930,,346537
2003901 KS EBT DECATUR,27,,49,,76,,18,,24,,42,,5453
2004101 KS EBT DICKINSON,302,,566,,868,,172,,255,,427,,55430
2004301 KS EBT DONIPHAN,198,,393,,591,,99,,151,,250,,40185
2004501 KS EBT DOUGLAS,1448,,2465,,3913,,783,,1040,,1823,,311521
2004701 KS EBT EDWARDS,91,,104,,195,,41,,44,,85,,14470
2004901 KS EBT ELK,132,,164,,296,,60,,65,,125,,19805
2005101 KS EBT ELLIS,415,,912,,1327,,237,,413,,650,,91201
2005301 KS EBT ELLSWORTH,94,,152,,246,,42,,57,,99,,16285
2005501 KS EBT FINNEY,1260,,1747,,3007,,479,,584,,1063,,221203
2005701 KS EBT FORD,916,,1169,,2085,,398,,474,,872,,163658
2005901 KS EBT FRANKLIN,790,,1122,,1912,,369,,413,,782,,142818
2006101 KS EBT GEARY,652,,1650,,2302,,303,,602,,905,,153914
2006301 KS EBT GOVE,12,,59,,71,,10,,23,,33,,3970
2006501 KS EBT GRAHAM,43,,56,,99,,30,,32,,62,,6311
2006701 KS EBT GRANT,152,,291,,443,,56,,92,,148,,32325
2006901 KS EBT GRAY,58,,145,,203,,24,,54,,78,,15063
2007101 KS EBT GREELEY,7,,18,,25,,4,,7,,11,,1646
2007301 KS EBT GREENWOOD,281,,349,,630,,151,,156,,307,,43138
2007501 KS EBT HAMILTON,30,,31,,61,,17,,18,,35,,4528
2007701 KS EBT HARPER,109,,235,,344,,58,,98,,156,,23651
2007901 KS EBT HARVEY,710,,982,,1692,,352,,437,,789,,127184
2008101 KS EBT HASKELL,75,,113,,188,,26,,40,,66,,13031
2008301 KS EBT HODGEMAN,18,,39,,57,,5,,14,,19,,4913
2008501 KS EBT JACKSON,307,,458,,765,,140,,165,,305,,60107
2008701 KS EBT JEFFERSON,215,,521,,736,,116,,193,,309,,57730
2008901 KS EBT JEWELL,71,,111,,182,,36,,47,,83,,10705
2009101 KS EBT JOHNSON,3313,,4791,,8104,,1705,,2016,,3721,,639599
2009301 KS EBT KEARNY,88,,102,,190,,35,,34,,69,,16086
2009501 KS EBT KINGMAN,133,,273,,406,,65,,104,,169,,30778
2009701 KS EBT KIOWA,61,,137,,198,,38,,47,,85,,16378
2009901 KS EBT LABETTE,1172,,1215,,2387,,554,,526,,1080,,169699
2010101 KS EBT LANE,23,,29,,52,,15,,13,,28,,3589
2010301 KS EBT LEAVENWORTH,1314,,2057,,3371,,623,,820,,1443,,260587
2010501 KS EBT LINCOLN,63,,75,,138,,32,,24,,56,,10405
2010701 KS EBT LINN,275,,435,,710,,132,,168,,300,,54401
2010901 KS EBT LOGAN,66,,79,,145,,29,,30,,59,,9743
2011101 KS EBT LYON,902,,1664,,2566,,442,,678,,1120,,201126
2011301 KS EBT MCPHERSON,419,,708,,1127,,207,,296,,503,,80819
2011501 KS EBT MARION,147,,290,,437,,70,,114,,184,,29339
2011701 KS EBT MARSHALL,189,,249,,438,,105,,102,,207,,29872
2011901 KS EBT MEADE,74,,98,,172,,31,,37,,68,,11900
2012101 KS EBT MIAMI,503,,856,,1359,,244,,319,,563,,99173
2012301 KS EBT MITCHELL,55,,154,,209,,37,,63,,100,,15181
2012501 KS EBT MONTGOMERY,1800,,1717,,3517,,867,,731,,1598,,257193
2012701 KS EBT MORRIS,101,,208,,309,,55,,79,,134,,19987
2012901 KS EBT MORTON,74,,106,,180,,32,,39,,71,,13901
2013101 KS EBT NEMAHA,82,,178,,260,,48,,81,,129,,16602
2013301 KS EBT NEOSHO,705,,861,,1566,,318,,349,,667,,117123
2013501 KS EBT NESS,22,,60,,82,,11,,22,,33,,6040
2013701 KS EBT NORTON,84,,161,,245,,43,,64,,107,,17811
2013901 KS EBT OSAGE,440,,610,,1050,,200,,223,,423,,79961
2014101 KS EBT OSBORNE,60,,134,,194,,31,,57,,88,,13191
2014301 KS EBT OTTAWA,50,,109,,159,,25,,48,,73,,11496
2014501 KS EBT PAWNEE,76,,194,,270,,42,,80,,122,,17711
2014701 KS EBT PHILLIPS,122,,185,,307,,56,,72,,128,,21538
2014901 KS EBT POTTAWATOMIE,255,,625,,880,,102,,209,,311,,55864
2015101 KS EBT PRATT,210,,364,,574,,105,,151,,256,,39742
2015301 KS EBT RAWLINS,23,,62,,85,,15,,28,,43,,5087
2015501 KS EBT RENO,2291,,3451,,5742,,1096,,1378,,2474,,445958
2015701 KS EBT REPUBLIC,93,,174,,267,,41,,62,,103,,17803
2015901 KS EBT RICE,314,,384,,698,,143,,148,,291,,47836
2016101 KS EBT RILEY,715,,1109,,1824,,372,,466,,838,,139514
2016301 KS EBT ROOKS,132,,197,,329,,63,,73,,136,,21514
2016501 KS EBT RUSH,96,,99,,195,,52,,37,,89,,14901
2016701 KS EBT RUSSELL,177,,384,,561,,97,,144,,241,,38075
2016901 KS EBT SALINE,1475,,2104,,3579,,706,,869,,1575,,261915
2017101 KS EBT SCOTT,51,,78,,129,,27,,33,,60,,9972
2017301 KS EBT Sedgwick County,22466,,21386,,43852,,10149,,9208,,19357,,3753417
2017501 KS EBT SEWARD,757,,922,,1679,,345,,374,,719,,129552
2017701 KS EBT SHAWNEE,5994,,6802,,12796,,2918,,2888,,5806,,1010048
2017901 KS EBT SHERIDAN,7,,54,,61,,5,,19,,24,,4948
2018101 KS EBT SHERMAN,138,,314,,452,,65,,118,,183,,31975
2018301 KS EBT SMITH,45,,100,,145,,26,,38,,64,,10012
2018501 KS EBT STAFFORD,101,,270,,371,,48,,99,,147,,26836
2018701 KS EBT STANTON,17,,42,,59,,11,,19,,30,,3605
2018901 KS EBT STEVENS,98,,222,,320,,44,,78,,122,,25582
2019101 KS EBT SUMNER,592,,1047,,1639,,268,,396,,664,,124416
2019301 KS EBT THOMAS,134,,233,,367,,65,,93,,158,,24580
2019501 KS EBT TREGO,37,,92,,129,,21,,41,,62,,7995
2019701 KS EBT WABAUNSEE,71,,160,,231,,35,,56,,91,,17027
2019901 KS EBT WALLACE,17,,34,,51,,7,,12,,19,,2558
2020101 KS EBT WASHINGTON,75,,139,,214,,36,,51,,87,,12709
2020301 KS EBT WICHITA,40,,51,,91,,12,,16,,28,,4293
2020501 KS EBT WILSON,409,,669,,1078,,219,,258,,477,,76409
2020701 KS EBT WOODSON,147,,167,,314,,79,,65,,144,,21577
2020901 KS EBT WyandotteCounty,9337,,6863,,16200,,3958,,2825,,6783,,7116
2100101 KY EBT ADAIR,49,,2194,,2243,,18,,906,,924,,163709
2100301 KY EBT ALLEN,7,,2258,,2265,,2,,873,,875,,181242
2100501 KY EBT ANDERSON,83,,1183,,1266,,31,,468,,499,,112417
2100701 KY EBT BALLARD,32,,949,,981,,13,,388,,401,,78759
2100901 KY EBT BARREN,377,,4796,,5173,,133,,2122,,2255,,416806
2101101 KY EBT BATH,52,,2160,,2212,,20,,918,,938,,168662
2101301 KY EBT BELL,267,,8248,,8515,,98,,3471,,3569,,698508
2101501 KY EBT BOONE,208,,4016,,4224,,80,,1609,,1689,,367378
2101701 KY EBT BOURBON,76,,1715,,1791,,30,,716,,746,,146677
2101901 KY EBT BOYD,406,,6890,,7296,,152,,2938,,3090,,609588
2102101 KY EBT BOYLE,151,,2849,,3000,,55,,1243,,1298,,243285
2102301 KY EBT BRACKEN,29,,944,,973,,9,,368,,377,,85531
2102501 KY EBT BREATHITT,136,,5132,,5268,,43,,2392,,2435,,414813
2102701 KY EBT BRECKINRIDGE,138,,2499,,2637,,50,,1015,,1065,,207258
2102901 KY EBT BULLITT,102,,5334,,5436,,35,,2037,,2072,,466804
2103101 KY EBT BUTLER,131,,2067,,2198,,47,,833,,880,,170207
2103301 KY EBT CALDWELL,88,,1469,,1557,,32,,638,,670,,125200
2103501 KY EBT CALLOWAY,136,,2568,,2704,,51,,1099,,1150,,223921
2103701 KY EBT CAMPBELL,652,,6169,,6821,,235,,2609,,2844,,600978
2103901 KY EBT CARLISLE,12,,466,,478,,5,,208,,213,,35554
2104101 KY EBT CARROLL,21,,1117,,1138,,6,,472,,478,,89122
2104301 KY EBT CARTER,141,,5619,,5760,,49,,2175,,2224,,475334
2104501 KY EBT CASEY,40,,2878,,2918,,15,,1214,,1229,,223790
2104701 KY EBT CHRISTIAN,531,,8776,,9307,,192,,3586,,3778,,784650
2104901 KY EBT CLARK,271,,4246,,4517,,96,,1863,,1959,,390374
2105101 KY EBT CLAY,172,,8060,,8232,,63,,3487,,3550,,645544
2105301 KY EBT CLINTON,41,,2134,,2175,,25,,974,,999,,158962
2105501 KY EBT CRITTENDEN,69,,979,,1048,,26,,467,,493,,85643
2105701 KY EBT CUMBERLAND,66,,1293,,1359,,26,,560,,586,,95581
2105901 KY EBT DAVIESS,725,,9832,,10557,,267,,4226,,4493,,886086
2106101 KY EBT EDMONSON,68,,1747,,1815,,25,,765,,790,,139264
2106301 KY EBT ELLIOTT,140,,2139,,2279,,45,,907,,952,,174465
2106501 KY EBT ESTILL,109,,3493,,3602,,40,,1451,,1491,,296373
2106703 KY EBT FAYETTE,2013,,18295,,20308,,726,,8332,,9058,,1867588
2106901 KY EBT FLEMING,104,,2091,,2195,,33,,839,,872,,169281
2107101 KY EBT FLOYD,538,,11169,,11707,,185,,4782,,4967,,969954
2107301 KY EBT FRANKLIN,136,,4179,,4315,,53,,1882,,1935,,390726
2107501 KY EBT FULTON,180,,1599,,1779,,70,,816,,886,,144658
2107701 KY EBT GALLATIN,36,,1027,,1063,,12,,385,,397,,91834
2107901 KY EBT GARRARD,71,,1679,,1750,,29,,694,,723,,146587
2108101 KY EBT GRANT,138,,3092,,3230,,47,,1149,,1196,,283797
2108301 KY EBT GRAVES,265,,4343,,4608,,99,,1880,,1979,,380198
2108501 KY EBT GRAYSON,87,,3970,,4057,,32,,1648,,1680,,332210
2108701 KY EBT GREEN,27,,1480,,1507,,11,,646,,657,,106759
2108901 KY EBT GREENUP,112,,4984,,5096,,40,,1948,,1988,,418240
2109101 KY EBT HANCOCK,30,,760,,790,,12,,310,,322,,64596
2109301 KY EBT HARDIN,296,,8111,,8407,,108,,3089,,3197,,700576
2109501 KY EBT HARLAN,437,,9302,,9739,,150,,4052,,4202,,832020
2109701 KY EBT HARRISON,53,,1836,,1889,,17,,729,,746,,148240
2109901 KY EBT HART,98,,2903,,3001,,37,,1213,,1250,,230850
2110101 KY EBT HENDERSON,349,,4724,,5073,,129,,2149,,2278,,422814
2110301 KY EBT HENRY,74,,1641,,1715,,28,,675,,703,,136560
2110501 KY EBT HICKMAN,38,,564,,602,,14,,255,,269,,47299
2110701 KY EBT HOPKINS,590,,5824,,6414,,211,,2412,,2623,,532596
2110901 KY EBT JACKSON,35,,3255,,3290,,12,,1380,,1392,,248731
2111103 KY EBT JEFFERSON,9439,,69602,,79041,,3304,,31336,,34640,,7123624
2111301 KY EBT JESSAMINE,229,,4329,,4558,,80,,1692,,1772,,403256
2111501 KY EBT JOHNSON,258,,5492,,5750,,95,,2256,,2351,,473020
2111703 KY EBT KENTON,1043,,13054,,14097,,380,,5811,,6191,,1291351
2111901 KY EBT KNOTT,240,,4985,,5225,,87,,2198,,2285,,428090
2112101 KY EBT KNOX,544,,8876,,9420,,187,,3848,,4035,,745322
