NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,04/10/2017,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jul 2015,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1805701 IN EBT HAMILTON CO DPW,935,,7679,,8614,,644,,3026,,3670,,1069707
1805901 IN EBT HANCOCK CO DPW,596,,3966,,4562,,409,,1691,,2100,,570688
1806101 IN EBT HARRISON CO DPW,519,,3039,,3558,,339,,1248,,1587,,409611
1806301 IN EBT HENDRICKS CO DPW,712,,6062,,6774,,498,,2412,,2910,,812317
1806501 IN EBT HENRY CO DPW,1360,,5606,,6966,,904,,2419,,3323,,847122
1806701 IN EBT HOWARD CO DPW,2207,,10637,,12844,,1513,,4428,,5941,,1601517
1806901 IN EBT HUNTINGTON CO DPW,456,,3311,,3767,,325,,1374,,1699,,443395
1807101 IN EBT JACKSON CO DPW,744,,4147,,4891,,521,,1688,,2209,,583803
1807301 IN EBT JASPER CO DPW,447,,2720,,3167,,296,,1060,,1356,,389191
1807501 IN EBT JAY CO DPW,340,,1984,,2324,,243,,791,,1034,,263273
1807701 IN EBT JEFFERSON CO DPW,642,,3183,,3825,,466,,1354,,1820,,464838
1807901 IN EBT JENNINGS CO DPW,578,,3231,,3809,,404,,1282,,1686,,446682
1808101 IN EBT JOHNSON CO DPW,1334,,9508,,10842,,881,,3725,,4606,,1336729
1808301 IN EBT KNOX CO DPW,1011,,3883,,4894,,667,,1619,,2286,,583490
1808501 IN EBT KOSCIUSKO CO DPW,617,,5421,,6038,,413,,2073,,2486,,704076
1808701 IN EBT LAGRANGE CO DPW,199,,1488,,1687,,131,,582,,713,,190947
1808901 IN EBT LAKE CO DPW,15250,,69116,,84366,,10400,,28634,,39034,,11179978
1809101 IN EBT LA PORTE CO DPW,2659,,14335,,16994,,1741,,5838,,7579,,2160271
1809301 IN EBT LAWRENCE CO DPW,783,,4459,,5242,,551,,1805,,2356,,595412
1809501 IN EBT MADISON CO DPW,3705,,16963,,20668,,2607,,7302,,9909,,2585969
1809701 IN EBT MARION CO DPW,32678,,152435,,185113,,22426,,64369,,86795,,24586730
1809901 IN EBT MARSHALL CO DPW,521,,3320,,3841,,352,,1276,,1628,,432284
1810101 IN EBT MARTIN CO DPW,160,,828,,988,,122,,335,,457,,112020
1810301 IN EBT MIAMI CO DPW,736,,4202,,4938,,485,,1605,,2090,,584740
1810501 IN EBT MONROE COUNTY DPW,1736,,8951,,10687,,1293,,4081,,5374,,1356386
1810701 IN EBT MONTGOMERY COUNTY DFC,603,,3501,,4104,,409,,1428,,1837,,491714
1810901 IN EBT MORGAN CO DPW,1158,,6612,,7770,,751,,2637,,3388,,950109
1811101 IN EBT NEWTON CO DPW,246,,1325,,1571,,153,,548,,701,,191862
1811301 IN EBT NOBLE CO DPW,432,,3621,,4053,,307,,1411,,1718,,474871
1811501 IN EBT OHIO CO DPW,49,,352,,401,,35,,152,,187,,45823
1811701 IN EBT ORANGE CO DPW,436,,2314,,2750,,301,,949,,1250,,305188
1811901 IN EBT OWEN CO DPW,403,,2483,,2886,,281,,958,,1239,,351650
1812101 IN EBT PARKE CO DPW,272,,1761,,2033,,159,,671,,830,,241242
1812301 IN EBT PERRY CO DPW,276,,1481,,1757,,183,,596,,779,,205826
1812501 IN EBT PIKE CO DPW,215,,955,,1170,,142,,385,,527,,126889
1812701 IN EBT PORTER CO DPW,1851,,11515,,13366,,1243,,4828,,6071,,1691102
1812901 IN EBT POSEY CO DPW,357,,1770,,2127,,241,,726,,967,,256979
1813101 IN EBT PULASKI CO DFC,260,,1239,,1499,,167,,482,,649,,167937
1813301 IN EBT PUTNAM CO DPW,420,,3052,,3472,,288,,1239,,1527,,428240
1813501 IN EBT RANDOLPH CO DPW,448,,3078,,3526,,291,,1156,,1447,,415729
1813701 IN EBT RIPLEY CO DPW,312,,2362,,2674,,209,,893,,1102,,311368
1813901 IN EBT RUSH CO DPW,301,,1523,,1824,,213,,595,,808,,214531
1814101 IN EBT ST JOSEPH CO DPW,6648,,32220,,38868,,4512,,13142,,17654,,4908163
1814301 IN EBT SCOTT CO DPW,684,,3117,,3801,,491,,1302,,1793,,445649
1814501 IN EBT SHELBY CO DPW,681,,4163,,4844,,455,,1768,,2223,,586463
1814701 IN EBT SPENCER CO DPW,199,,1196,,1395,,132,,536,,668,,159360
1814901 IN EBT STARKE CO DPW,617,,3068,,3685,,389,,1274,,1663,,439840
1815101 IN EBT STEUBEN CO DPW,323,,2362,,2685,,235,,956,,1191,,294485
1815301 IN EBT SULLIVAN CO DPW,354,,2247,,2601,,254,,869,,1123,,290044
1815501 IN EBT SWITZERLAND CO DPW,185,,1119,,1304,,122,,419,,541,,150152
1815701 IN EBT TIPPECANOE CO DPW,2149,,13990,,16139,,1515,,5729,,7244,,2051253
1815901 IN EBT TIPTON CO DPW,171,,1160,,1331,,103,,458,,561,,157566
1816101 IN EBT UNION CO DPW,102,,709,,811,,72,,295,,367,,96234
1816301 IN EBT VANDERBURGH CO DPW,4703,,20222,,24925,,3307,,8822,,12129,,3126432
1816501 IN EBT VERMILLION CO DPW,342,,1877,,2219,,224,,754,,978,,256385
1816701 IN EBT VIGO CO DPW,2983,,14206,,17189,,2005,,5841,,7846,,2104385
1816901 IN EBT WABASH CO DPW,397,,2695,,3092,,267,,1133,,1400,,353994
1817101 IN EBT WARREN CO DPW,95,,608,,703,,68,,241,,309,,76973
1817301 IN EBT WARRICK CO DPW,373,,2956,,3329,,260,,1113,,1373,,384864
1817501 IN EBT WASHINGTON CO DPW,547,,3022,,3569,,394,,1276,,1670,,419444
1817701 IN EBT WAYNE CO DPW,2179,,8670,,10849,,1466,,3705,,5171,,1301162
1817901 IN EBT WELLS CO DPW,271,,1635,,1906,,192,,642,,834,,214824
1818101 IN EBT WHITE CO DPW,268,,1832,,2100,,183,,718,,901,,243732
1818301 IN EBT WHITLEY CO DPW,267,,1785,,2052,,196,,729,,925,,225555
1900101 IA EBT ADAIR CO DHS,69,,703,,772,,50,,297,,347,,78649
1900301 IA EBT ADAMS CO DHS,36,,346,,382,,26,,137,,163,,41991
1900501 IA EBT ALLAMAKEE CO DHS,197,,1253,,1450,,105,,504,,609,,139984
1900701 IA EBT APPANOOSE CO DHS,351,,1725,,2076,,247,,769,,1016,,211640
1900901 IA EBT AUDUBON CO DHS,56,,453,,509,,32,,199,,231,,51149
1901101 IA EBT BENTON CO DHS,267,,1856,,2123,,178,,789,,967,,211884
1901301 IA EBT BLACK HAWK CO DHS,3562,,16503,,20065,,2158,,7802,,9960,,2177351
1901501 IA EBT BOONE CO DHS,323,,2098,,2421,,195,,968,,1163,,268364
1901701 IA EBT BREMER CO DHS,172,,1174,,1346,,116,,495,,611,,125862
1901901 IA EBT BUCHANAN CO DHS,281,,1480,,1761,,169,,643,,812,,172919
1902101 IA EBT BUENA VISTA CO DHS,283,,2531,,2814,,159,,907,,1066,,280263
1902301 IA EBT BUTLER CO DHS,179,,1136,,1315,,93,,487,,580,,133122
1902501 IA EBT CALHOUN CO DHS,92,,781,,873,,60,,335,,395,,85561
1902701 IA EBT CARROLL CO DHS,241,,1637,,1878,,141,,701,,842,,185400
1902901 IA EBT CASS CO DHS,228,,1616,,1844,,154,,682,,836,,184574
1903101 IA EBT CEDAR CO DHS,136,,1267,,1403,,82,,507,,589,,150775
1903301 IA EBT CERRO GORDO CO DHS,742,,4876,,5618,,481,,2397,,2878,,585146
1903501 IA EBT CHEROKEE CO DHS,110,,987,,1097,,71,,439,,510,,101991
1903701 IA EBT CHICKASAW CO DHS,85,,861,,946,,60,,361,,421,,96229
1903901 IA EBT CLARKE CO DHS,141,,1174,,1315,,114,,492,,606,,137782
1904101 IA EBT CLAY CO DHS,207,,1605,,1812,,135,,728,,863,,175641
1904301 IA EBT CLAYTON CO DHS,143,,1251,,1394,,105,,525,,630,,123747
1904501 IA EBT CLINTON CO DHS,1272,,7104,,8376,,787,,3439,,4226,,943368
1904701 IA EBT CRAWFORD CO DHS,242,,1777,,2019,,127,,696,,823,,209529
1904901 IA EBT DALLAS CO DHS,430,,3531,,3961,,277,,1462,,1739,,426089
1905101 IA EBT DAVIS CO DHS,92,,608,,700,,56,,254,,310,,70576
1905301 IA EBT DECATUR CO DHS,174,,1126,,1300,,104,,504,,608,,141978
1905501 IA EBT DELAWARE CO DHS,216,,1112,,1328,,135,,476,,611,,127320
1905701 IA EBT DES MOINES CO DHS,1035,,6441,,7476,,614,,2910,,3524,,841551
1905901 IA EBT DICKINSON CO DHS,139,,1027,,1166,,102,,494,,596,,111647
1906101 IA EBT DUBUQUE CO DHS,1883,,9102,,10985,,1026,,4201,,5227,,1216864
1906301 IA EBT EMMET CO DHS,127,,980,,1107,,75,,421,,496,,110271
1906501 IA EBT FAYETTE CO DHS,418,,2209,,2627,,261,,965,,1226,,266831
1906701 IA EBT FLOYD CO DHS,261,,1924,,2185,,155,,810,,965,,225191
1906901 IA EBT FRANKLIN CO DHS,99,,987,,1086,,57,,396,,453,,109845
1907101 IA EBT FREMONT CO DHS,101,,853,,954,,65,,358,,423,,95053
1907301 IA EBT GREENE CO DHS,158,,1206,,1364,,85,,480,,565,,140860
1907501 IA EBT GRUNDY CO DHS,55,,620,,675,,32,,255,,287,,65154
1907701 IA EBT GUTHRIE CO DHS,90,,1001,,1091,,66,,405,,471,,103308
1907901 IA EBT HAMILTON CO DHS,174,,1444,,1618,,110,,615,,725,,168815
1908101 IA EBT HANCOCK CO DHS,56,,719,,775,,39,,293,,332,,71633
1908301 IA EBT HARDIN CO DHS,225,,1788,,2013,,131,,714,,845,,191774
1908501 IA EBT HARRISON CO DHS,201,,1392,,1593,,133,,624,,757,,165208
1908701 IA EBT HENRY CO DHS,336,,2279,,2615,,192,,946,,1138,,265063
1908901 IA EBT HOWARD CO DHS,97,,640,,737,,53,,287,,340,,73117
1909101 IA EBT HUMBOLDT CO DHS,89,,781,,870,,73,,351,,424,,84797
1909301 IA EBT IDA CO DHS,58,,616,,674,,30,,262,,292,,62506
1909501 IA EBT IOWA CO DHS,101,,930,,1031,,68,,399,,467,,105167
1909701 IA EBT JACKSON CO DHS,318,,1994,,2312,,190,,873,,1063,,242819
1909901 IA EBT JASPER CO DHS,687,,3771,,4458,,401,,1666,,2067,,494214
1910101 IA EBT JEFFERSON CO DHS,296,,1888,,2184,,209,,986,,1195,,239681
1910301 IA EBT JOHNSON CO DHS,1981,,8920,,10901,,1079,,4101,,5180,,1255899
1910501 IA EBT JONES CO DHS,226,,1605,,1831,,141,,638,,779,,190684
1910701 IA EBT KEOKUK CO DHS,139,,1030,,1169,,95,,426,,521,,115872
1910901 IA EBT KOSSUTH CO DHS,134,,1047,,1181,,84,,447,,531,,113158
1911102 IA EBT LEE CO DHS,900,,5122,,6022,,586,,2295,,2881,,669827
1911301 IA EBT LINN CO DHS,4322,,22264,,26586,,2522,,10438,,12960,,2975226
1911501 IA EBT LOUISA CO DHS,135,,1106,,1241,,90,,437,,527,,120343
1911701 IA EBT LUCAS CO DHS,185,,1160,,1345,,122,,458,,580,,133538
1911901 IA EBT LYON CO DHS,41,,548,,589,,25,,210,,235,,51277
1912101 IA EBT MADISON CO DHS,118,,1187,,1305,,78,,473,,551,,132803
1912301 IA EBT MAHASKA CO DHS,394,,2703,,3097,,246,,1229,,1475,,336295
1912501 IA EBT MARION CO DHS,349,,2681,,3030,,221,,1143,,1364,,325951
1912701 IA EBT MARSHALL CO DHS,629,,5584,,6213,,390,,2298,,2688,,632160
1912901 IA EBT MILLS CO DHS,158,,1324,,1482,,94,,565,,659,,167562
1913101 IA EBT MITCHELL CO DHS,72,,550,,622,,45,,250,,295,,59970
1913301 IA EBT MONONA CO DHS,104,,1106,,1210,,72,,503,,575,,126587
1913501 IA EBT MONROE CO DHS,137,,730,,867,,82,,313,,395,,91101
1913701 IA EBT MONTGOMERY CO DHS,216,,1557,,1773,,127,,679,,806,,178811
1913901 IA EBT MUSCATINE CO DHS,786,,6115,,6901,,499,,2624,,3123,,760470
1914101 IA EBT O BRIEN CO DHS,137,,1086,,1223,,85,,428,,513,,115276
1914301 IA EBT OSCEOLA CO DHS,50,,419,,469,,32,,174,,206,,43335
1914501 IA EBT PAGE CO DHS,257,,1884,,2141,,164,,820,,984,,214815
1914701 IA EBT PALO ALTO CO DHS,94,,756,,850,,62,,329,,391,,81905
1914901 IA EBT PLYMOUTH CO DHS,109,,1492,,1601,,70,,593,,663,,153461
1915101 IA EBT POCAHONTAS CO DHS,92,,800,,892,,53,,320,,373,,86848
1915301 IA EBT POLK CO DHS,9225,,59890,,69115,,5374,,27511,,32885,,8050542
1915501 IA EBT POTTAWATTAMIE CO DHS,2293,,13937,,16230,,1425,,6428,,7853,,1787936
1915701 IA EBT POWESHIEK CO DHS,149,,1261,,1410,,94,,563,,657,,139213
1915901 IA EBT RINGGOLD CO DHS,66,,529,,595,,49,,222,,271,,56828
1916101 IA EBT SAC CO DHS,90,,822,,912,,54,,341,,395,,89594
1916301 IA EBT SCOTT CO DHS,4928,,26359,,31287,,2812,,12395,,15207,,3746105
1916501 IA EBT SHELBY CO DHS,157,,937,,1094,,99,,417,,516,,106315
1916701 IA EBT SIOUX CO DHS,138,,1517,,1655,,85,,576,,661,,151238
1916901 IA EBT STORY CO DHS,646,,5207,,5853,,393,,2504,,2897,,656154
1917101 IA EBT TAMA CO DHS,170,,1719,,1889,,108,,690,,798,,197773
1917301 IA EBT TAYLOR CO DHS,86,,719,,805,,58,,299,,357,,77346
1917501 IA EBT UNION CO DHS,260,,1560,,1820,,171,,693,,864,,196070
1917701 IA EBT VAN BUREN CO DHS,117,,684,,801,,75,,288,,363,,78207
1917901 IA EBT WAPELLO CO DHS,1218,,5499,,6717,,755,,2656,,3411,,751331
1918101 IA EBT WARREN CO DHS,352,,3072,,3424,,216,,1301,,1517,,375341
1918301 IA EBT WASHINGTON CO DHS,215,,1902,,2117,,149,,767,,916,,215619
1918501 IA EBT WAYNE CO DHS,104,,713,,817,,74,,306,,380,,83270
1918701 IA EBT WEBSTER CO DHS,895,,5257,,6152,,534,,2490,,3024,,681213
1918901 IA EBT WINNEBAGO CO DHS,106,,906,,1012,,66,,381,,447,,104691
1919101 IA EBT WINNESHIEK CO DHS,181,,891,,1072,,114,,413,,527,,99560
1919301 IA EBT WOODBURY CO DHS,2024,,16612,,18636,,1151,,7031,,8182,,2059841
1919501 IA EBT WORTH CO DHS,58,,523,,581,,38,,213,,251,,58219
1919701 IA EBT WRIGHT CO DHS,129,,1485,,1614,,77,,611,,688,,171330
2000101 KS EBT ALLEN,566,,1160,,1726,,293,,534,,827,,182541
2000301 KS EBT ANDERSON,224,,427,,651,,107,,206,,313,,70962
2000501 KS EBT ATCHISON,597,,1566,,2163,,278,,666,,944,,240940
2000701 KS EBT BARBER,82,,129,,211,,47,,62,,109,,19946
2000901 KS EBT BARTON,830,,2174,,3004,,439,,939,,1378,,324637
2001101 KS EBT BOURBON,566,,1526,,2092,,276,,656,,932,,214673
2001301 KS EBT BROWN,326,,880,,1206,,164,,373,,537,,125860
2001501 KS EBT BUTLER,1483,,3721,,5204,,680,,1603,,2283,,597973
2001701 KS EBT CHASE,40,,117,,157,,24,,53,,77,,16571
2001901 KS EBT CHAUTAUQUA,159,,323,,482,,68,,132,,200,,50522
2002101 KS EBT CHEROKEE,932,,2264,,3196,,480,,941,,1421,,349997
2002301 KS EBT CHEYENNE,33,,86,,119,,18,,43,,61,,12856
2002501 KS EBT CLARK,24,,105,,129,,15,,40,,55,,13811
2002701 KS EBT CLAY,135,,398,,533,,66,,166,,232,,60118
2002901 KS EBT CLOUD,204,,546,,750,,111,,226,,337,,77917
2003101 KS EBT COFFEY,216,,454,,670,,114,,196,,310,,69544
2003301 KS EBT COMANCHE,12,,105,,117,,10,,38,,48,,10719
2003501 KS EBT COWLEY,1517,,3886,,5403,,752,,1640,,2392,,616124
2003701 KS EBT CRAWFORD,1698,,4330,,6028,,884,,1967,,2851,,682375
2003901 KS EBT DECATUR,65,,140,,205,,36,,64,,100,,21897
2004101 KS EBT DICKINSON,376,,1101,,1477,,179,,449,,628,,160509
2004301 KS EBT DONIPHAN,142,,550,,692,,68,,201,,269,,78082
2004501 KS EBT DOUGLAS,2173,,5118,,7291,,1078,,2406,,3484,,843019
2004701 KS EBT EDWARDS,43,,146,,189,,22,,65,,87,,22077
2004901 KS EBT ELK,78,,189,,267,,44,,87,,131,,27583
2005101 KS EBT ELLIS,424,,1295,,1719,,218,,572,,790,,190570
2005301 KS EBT ELLSWORTH,94,,202,,296,,39,,93,,132,,31671
2005501 KS EBT FINNEY,1249,,3574,,4823,,517,,1251,,1768,,499626
2005701 KS EBT FORD,757,,2882,,3639,,354,,1164,,1518,,436422
2005901 KS EBT FRANKLIN,777,,2111,,2888,,386,,918,,1304,,314079
2006101 KS EBT GEARY,777,,2110,,2887,,371,,879,,1250,,330905
2006301 KS EBT GOVE,5,,44,,49,,4,,15,,19,,4285
2006501 KS EBT GRAHAM,60,,80,,140,,28,,46,,74,,13721
2006701 KS EBT GRANT,134,,422,,556,,52,,147,,199,,61269
2006901 KS EBT GRAY,40,,191,,231,,17,,72,,89,,25553
2007101 KS EBT GREELEY,9,,50,,59,,4,,18,,22,,6266
2007301 KS EBT GREENWOOD,217,,554,,771,,121,,236,,357,,82386
2007501 KS EBT HAMILTON,44,,122,,166,,23,,49,,72,,19209
2007701 KS EBT HARPER,126,,394,,520,,59,,162,,221,,56474
2007901 KS EBT HARVEY,635,,2085,,2720,,318,,959,,1277,,302893
2008101 KS EBT HASKELL,42,,127,,169,,19,,47,,66,,16770
2008301 KS EBT HODGEMAN,21,,67,,88,,10,,32,,42,,9808
2008501 KS EBT JACKSON,245,,665,,910,,115,,261,,376,,99368
2008701 KS EBT JEFFERSON,255,,816,,1071,,123,,316,,439,,118440
2008901 KS EBT JEWELL,57,,123,,180,,28,,47,,75,,18157
2009101 KS EBT JOHNSON,4714,,13746,,18460,,2415,,5947,,8362,,2142633
2009301 KS EBT KEARNY,58,,229,,287,,24,,80,,104,,32170
2009501 KS EBT KINGMAN,129,,272,,401,,66,,121,,187,,39604
2009701 KS EBT KIOWA,40,,107,,147,,24,,50,,74,,12644
2009901 KS EBT LABETTE,997,,1918,,2915,,527,,863,,1390,,303979
2010101 KS EBT LANE,14,,77,,91,,9,,30,,39,,9237
2010301 KS EBT LEAVENWORTH,1516,,3538,,5054,,676,,1493,,2169,,553788
2010501 KS EBT LINCOLN,58,,184,,242,,25,,73,,98,,25063
2010701 KS EBT LINN,266,,798,,1064,,145,,320,,465,,112457
2010901 KS EBT LOGAN,34,,144,,178,,23,,57,,80,,16139
2011101 KS EBT LYON,898,,2299,,3197,,472,,1053,,1525,,354200
2011301 KS EBT MCPHERSON,356,,1227,,1583,,205,,519,,724,,173183
2011501 KS EBT MARION,154,,497,,651,,77,,220,,297,,66117
2011701 KS EBT MARSHALL,175,,520,,695,,93,,208,,301,,69501
2011901 KS EBT MEADE,59,,146,,205,,24,,60,,84,,22621
2012101 KS EBT MIAMI,690,,1840,,2530,,331,,798,,1129,,285269
2012301 KS EBT MITCHELL,83,,279,,362,,51,,105,,156,,40400
2012501 KS EBT MONTGOMERY,1665,,3574,,5239,,854,,1508,,2362,,583434
2012701 KS EBT MORRIS,116,,305,,421,,58,,126,,184,,46767
2012901 KS EBT MORTON,46,,143,,189,,24,,51,,75,,22362
2013101 KS EBT NEMAHA,99,,327,,426,,52,,128,,180,,43713
2013301 KS EBT NEOSHO,619,,1528,,2147,,318,,657,,975,,234540
2013501 KS EBT NESS,40,,114,,154,,17,,43,,60,,17215
2013701 KS EBT NORTON,57,,198,,255,,29,,88,,117,,25565
2013901 KS EBT OSAGE,461,,943,,1404,,234,,399,,633,,156166
2014101 KS EBT OSBORNE,46,,191,,237,,26,,78,,104,,24429
2014301 KS EBT OTTAWA,95,,293,,388,,49,,119,,168,,42964
2014501 KS EBT PAWNEE,88,,400,,488,,45,,156,,201,,54950
2014701 KS EBT PHILLIPS,96,,304,,400,,42,,128,,170,,38985
2014901 KS EBT POTTAWATOMIE,309,,865,,1174,,133,,316,,449,,126937
2015101 KS EBT PRATT,165,,442,,607,,97,,197,,294,,61046
2015301 KS EBT RAWLINS,34,,103,,137,,17,,41,,58,,12458
2015501 KS EBT RENO,2127,,4647,,6774,,1071,,2108,,3179,,754001
2015701 KS EBT REPUBLIC,93,,211,,304,,38,,93,,131,,27095
2015901 KS EBT RICE,242,,554,,796,,109,,217,,326,,88362
2016101 KS EBT RILEY,763,,2261,,3024,,361,,1015,,1376,,348081
2016301 KS EBT ROOKS,82,,285,,367,,44,,116,,160,,41024
2016501 KS EBT RUSH,84,,160,,244,,43,,72,,115,,25133
2016701 KS EBT RUSSELL,211,,544,,755,,92,,216,,308,,78324
2016901 KS EBT SALINE,1698,,4662,,6360,,836,,2069,,2905,,720946
2017101 KS EBT SCOTT,48,,153,,201,,27,,67,,94,,21471
2017301 KS EBT Sedgwick County,19882,,48584,,68466,,9428,,20789,,30217,,8236399
2017501 KS EBT SEWARD,541,,1515,,2056,,252,,628,,880,,224615
2017701 KS EBT SHAWNEE,7725,,15566,,23291,,3741,,7088,,10829,,2682863
2017901 KS EBT SHERIDAN,22,,39,,61,,10,,14,,24,,6213
2018101 KS EBT SHERMAN,176,,428,,604,,86,,176,,262,,60853
2018301 KS EBT SMITH,58,,213,,271,,35,,88,,123,,26548
2018501 KS EBT STAFFORD,85,,232,,317,,43,,87,,130,,35098
2018701 KS EBT STANTON,14,,65,,79,,7,,25,,32,,8056
2018901 KS EBT STEVENS,71,,226,,297,,29,,76,,105,,31252
2019101 KS EBT SUMNER,657,,1598,,2255,,310,,655,,965,,245101
2019301 KS EBT THOMAS,113,,294,,407,,60,,124,,184,,44995
2019501 KS EBT TREGO,38,,95,,133,,21,,43,,64,,14948
2019701 KS EBT WABAUNSEE,49,,232,,281,,28,,85,,113,,29356
2019901 KS EBT WALLACE,33,,62,,95,,14,,24,,38,,10240
2020101 KS EBT WASHINGTON,55,,143,,198,,27,,63,,90,,19004
2020301 KS EBT WICHITA,18,,64,,82,,10,,32,,42,,8487
2020501 KS EBT WILSON,420,,866,,1286,,196,,385,,581,,140233
2020701 KS EBT WOODSON,125,,269,,394,,62,,118,,180,,43559
2020901 KS EBT WyandotteCounty,9344,,19439,,28783,,4181,,8195,,12376,,3355750
2100101 KY EBT ADAIR,69,,3463,,3532,,29,,1555,,1584,,379555
2100301 KY EBT ALLEN,13,,3356,,3369,,6,,1449,,1455,,384276
2100501 KY EBT ANDERSON,19,,2393,,2412,,7,,1064,,1071,,284981
2100701 KY EBT BALLARD,14,,1138,,1152,,5,,515,,520,,130687
2100901 KY EBT BARREN,139,,7461,,7600,,49,,3384,,3433,,889726
2101101 KY EBT BATH,53,,2956,,3009,,19,,1345,,1364,,335539
2101301 KY EBT BELL,423,,9681,,10104,,147,,4971,,5118,,1234521
2101501 KY EBT BOONE,61,,9027,,9088,,22,,3829,,3851,,1110855
2101701 KY EBT BOURBON,79,,3401,,3480,,25,,1646,,1671,,428621
2101901 KY EBT BOYD,242,,9033,,9275,,91,,4523,,4614,,1144593
2102101 KY EBT BOYLE,63,,4374,,4437,,24,,2122,,2146,,507249
2102301 KY EBT BRACKEN,52,,1547,,1599,,18,,674,,692,,192716
2102501 KY EBT BREATHITT,121,,5306,,5427,,58,,2788,,2846,,650837
2102701 KY EBT BRECKINRIDGE,12,,3590,,3602,,5,,1627,,1632,,403837
2102901 KY EBT BULLITT,78,,8137,,8215,,33,,3625,,3658,,999897
2103101 KY EBT BUTLER,34,,2468,,2502,,13,,1107,,1120,,281236
2103301 KY EBT CALDWELL,22,,1922,,1944,,9,,888,,897,,219347
2103501 KY EBT CALLOWAY,63,,3762,,3825,,26,,1725,,1751,,451344
2103701 KY EBT CAMPBELL,189,,9435,,9624,,61,,4535,,4596,,1203755
2103901 KY EBT CARLISLE,5,,752,,757,,2,,332,,334,,87844
2104101 KY EBT CARROLL,22,,2138,,2160,,7,,976,,983,,269446
2104301 KY EBT CARTER,124,,6100,,6224,,39,,2898,,2937,,741226
2104501 KY EBT CASEY,45,,3621,,3666,,15,,1709,,1724,,409514
2104701 KY EBT CHRISTIAN,328,,10571,,10899,,123,,4904,,5027,,1315455
2104901 KY EBT CLARK,81,,5903,,5984,,31,,3023,,3054,,752542
2105101 KY EBT CLAY,9,,8328,,8337,,4,,4225,,4229,,961042
2105301 KY EBT CLINTON,25,,2739,,2764,,11,,1344,,1355,,294786
2105501 KY EBT CRITTENDEN,25,,1162,,1187,,9,,500,,509,,128878
2105701 KY EBT CUMBERLAND,11,,1610,,1621,,4,,774,,778,,173187
2105901 KY EBT DAVIESS,250,,13924,,14174,,92,,6443,,6535,,1639783
2106101 KY EBT EDMONSON,18,,2153,,2171,,6,,1002,,1008,,244756
2106301 KY EBT ELLIOTT,47,,2043,,2090,,16,,1002,,1018,,240690
2106501 KY EBT ESTILL,83,,4207,,4290,,30,,2184,,2214,,511554
2106703 KY EBT FAYETTE,1045,,34605,,35650,,380,,17255,,17635,,4494780
2106901 KY EBT FLEMING,26,,2811,,2837,,12,,1315,,1327,,317823
2107101 KY EBT FLOYD,263,,12855,,13118,,99,,6466,,6565,,1585385
2107301 KY EBT FRANKLIN,148,,7243,,7391,,58,,3460,,3518,,932069
2107501 KY EBT FULTON,52,,1707,,1759,,20,,926,,946,,203786
2107701 KY EBT GALLATIN,5,,1410,,1415,,2,,587,,589,,181461
2107901 KY EBT GARRARD,80,,2691,,2771,,28,,1294,,1322,,334839
2108101 KY EBT GRANT,60,,4163,,4223,,23,,1745,,1768,,497454
2108301 KY EBT GRAVES,51,,6027,,6078,,19,,2715,,2734,,703746
2108501 KY EBT GRAYSON,32,,4818,,4850,,13,,2290,,2303,,539140
2108701 KY EBT GREEN,34,,1951,,1985,,10,,961,,971,,208601
2108901 KY EBT GREENUP,73,,5956,,6029,,28,,2700,,2728,,704469
2109101 KY EBT HANCOCK,25,,989,,1014,,8,,411,,419,,110493
2109301 KY EBT HARDIN,150,,12737,,12887,,56,,5679,,5735,,1533256
2109501 KY EBT HARLAN,396,,10532,,10928,,148,,5365,,5513,,1374657
2109701 KY EBT HARRISON,32,,2820,,2852,,13,,1299,,1312,,335657
2109901 KY EBT HART,55,,3443,,3498,,19,,1571,,1590,,382866
2110101 KY EBT HENDERSON,193,,7369,,7562,,68,,3477,,3545,,917223
2110301 KY EBT HENRY,25,,2455,,2480,,8,,1061,,1069,,302953
2110501 KY EBT HICKMAN,7,,765,,772,,3,,382,,385,,86540
2110701 KY EBT HOPKINS,174,,7791,,7965,,64,,3670,,3734,,933933
2110901 KY EBT JACKSON,6,,4138,,4144,,4,,2038,,2042,,465486
2111103 KY EBT JEFFERSON,2836,,117053,,119889,,1023,,58764,,59787,,15142296
2111301 KY EBT JESSAMINE,167,,7396,,7563,,54,,3233,,3287,,949089
2111501 KY EBT JOHNSON,84,,6516,,6600,,30,,3210,,3240,,797746
2111703 KY EBT KENTON,423,,19120,,19543,,143,,8901,,9044,,2488387
2111901 KY EBT KNOTT,143,,5212,,5355,,53,,2700,,2753,,654378
2112101 KY EBT KNOX,177,,11390,,11567,,65,,5492,,5557,,1335416
2112301 KY EBT LARUE,37,,2210,,2247,,12,,1037,,1049,,250529
2112501 KY EBT LAUREL,135,,13660,,13795,,46,,6162,,6208,,1608693
