NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:47 AM,,,,,
Jan 2009,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1802901 IN EBT DEARBORN CO DFC,756,,2415,,3171,,367,,928,,1295,,400474
1803101 IN EBT DECATUR CO DPW,677,,1949,,2626,,303,,736,,1039,,273314
1803301 IN EBT DEKALB CO DPW,631,,3188,,3819,,323,,1146,,1469,,448644
1803501 IN EBT DELAWARE CO DPW,4702,,9272,,13974,,2400,,4110,,6510,,1696761
1803701 IN EBT DUBOIS CO DPW,364,,1227,,1591,,197,,538,,735,,182682
1803901 IN EBT ELKHART CO DPW,6603,,20338,,26941,,2763,,7735,,10498,,3125813
1804101 IN EBT FAYETTE CO DPW,1374,,3139,,4513,,659,,1194,,1853,,470285
1804301 IN EBT FLOYD CO DPW,2997,,4462,,7459,,1358,,1947,,3305,,941648
1804501 IN EBT FOUNTAIN CO DPW,394,,1093,,1487,,188,,440,,628,,165861
1804701 IN EBT FRANKLIN CO DPW,569,,1583,,2152,,248,,569,,817,,218150
1804901 IN EBT FULTON CO DPW,592,,1960,,2552,,264,,725,,989,,266833
1805101 IN EBT GIBSON CO DPW,573,,1937,,2510,,297,,735,,1032,,264401
1805301 IN EBT GRANT CO DFC,2883,,6584,,9467,,1478,,2672,,4150,,1139638
1805501 IN EBT GREENE CO DPW,711,,2353,,3064,,414,,913,,1327,,341275
1805701 IN EBT HAMILTON CO DPW,1018,,4123,,5141,,501,,1551,,2052,,573349
1805901 IN EBT HANCOCK CO DPW,950,,3176,,4126,,428,,1247,,1675,,448539
1806101 IN EBT HARRISON CO DPW,763,,2187,,2950,,382,,878,,1260,,342099
1806301 IN EBT HENDRICKS CO DPW,688,,3602,,4290,,380,,1365,,1745,,457858
1806501 IN EBT HENRY CO DPW,2090,,4153,,6243,,988,,1739,,2727,,699727
1806701 IN EBT HOWARD CO DPW,2879,,7103,,9982,,1486,,2919,,4405,,1200406
1806901 IN EBT HUNTINGTON CO DPW,624,,2434,,3058,,308,,938,,1246,,361143
1807101 IN EBT JACKSON CO DPW,921,,2881,,3802,,483,,1153,,1636,,447734
1807301 IN EBT JASPER CO DPW,733,,1936,,2669,,334,,738,,1072,,288873
1807501 IN EBT JAY CO DPW,452,,1435,,1887,,236,,553,,789,,202515
1807701 IN EBT JEFFERSON CO DPW,872,,2383,,3255,,453,,976,,1429,,375020
1807901 IN EBT JENNINGS CO DPW,754,,2905,,3659,,397,,1116,,1513,,409458
1808101 IN EBT JOHNSON CO DPW,2260,,7285,,9545,,1012,,2776,,3788,,1082732
1808301 IN EBT KNOX CO DPW,1614,,2939,,4553,,840,,1268,,2108,,526393
1808501 IN EBT KOSCIUSKO CO DPW,728,,4068,,4796,,367,,1467,,1834,,603741
1808701 IN EBT LAGRANGE CO DPW,178,,1603,,1781,,101,,510,,611,,172893
1808901 IN EBT LAKE CO DPW,34261,,46234,,80495,,14880,,20044,,34924,,9631649
1809101 IN EBT LA PORTE CO DPW,4712,,10536,,15248,,2108,,4433,,6541,,1708502
1809301 IN EBT LAWRENCE CO DPW,1119,,3405,,4524,,588,,1315,,1903,,500748
1809501 IN EBT MADISON CO DPW,4711,,10738,,15449,,2438,,4453,,6891,,1824455
1809701 IN EBT MARION CO DPW,51862,,83022,,134884,,23400,,36522,,59922,,15948415
1809901 IN EBT MARSHALL CO DPW,850,,3220,,4070,,374,,1174,,1548,,437034
1810101 IN EBT MARTIN CO DPW,299,,641,,940,,151,,273,,424,,102396
1810301 IN EBT MIAMI CO DPW,988,,2948,,3936,,453,,1095,,1548,,442495
1810501 IN EBT MONROE COUNTY DPW,2035,,5333,,7368,,1138,,2391,,3529,,859915
1810701 IN EBT MONTGOMERY COUNTY DFC,908,,2674,,3582,,421,,1076,,1497,,397094
1810901 IN EBT MORGAN CO DPW,2264,,5020,,7284,,960,,1937,,2897,,812000
1811101 IN EBT NEWTON CO DPW,409,,998,,1407,,181,,392,,573,,145773
1811301 IN EBT NOBLE CO DPW,610,,3066,,3676,,296,,1098,,1394,,472380
1811501 IN EBT OHIO CO DPW,69,,236,,305,,38,,96,,134,,35052
1811701 IN EBT ORANGE CO DPW,651,,1844,,2495,,348,,719,,1067,,274340
1811901 IN EBT OWEN CO DPW,613,,1823,,2436,,291,,735,,1026,,265175
1812101 IN EBT PARKE CO DPW,467,,1076,,1543,,182,,430,,612,,174910
1812301 IN EBT PERRY CO DPW,358,,1002,,1360,,186,,401,,587,,149300
1812501 IN EBT PIKE CO DPW,285,,728,,1013,,158,,302,,460,,108647
1812701 IN EBT PORTER CO DPW,2627,,8189,,10816,,1318,,3292,,4610,,1185558
1812901 IN EBT POSEY CO DPW,606,,1078,,1684,,293,,445,,738,,196072
1813101 IN EBT PULASKI CO DFC,360,,1049,,1409,,176,,412,,588,,145964
1813301 IN EBT PUTNAM CO DPW,509,,2193,,2702,,254,,826,,1080,,312436
1813501 IN EBT RANDOLPH CO DPW,806,,2151,,2957,,379,,815,,1194,,333646
1813701 IN EBT RIPLEY CO DPW,441,,1700,,2141,,222,,630,,852,,248758
1813901 IN EBT RUSH CO DPW,503,,1439,,1942,,232,,565,,797,,205547
1814101 IN EBT ST JOSEPH CO DPW,10427,,21641,,32068,,4874,,8929,,13803,,3579797
1814301 IN EBT SCOTT CO DPW,1220,,2719,,3939,,634,,1083,,1717,,443525
1814501 IN EBT SHELBY CO DPW,973,,3427,,4400,,467,,1370,,1837,,490065
1814701 IN EBT SPENCER CO DPW,458,,931,,1389,,198,,359,,557,,163040
1814901 IN EBT STARKE CO DPW,1023,,2925,,3948,,492,,1112,,1604,,405347
1815101 IN EBT STEUBEN CO DPW,487,,2234,,2721,,256,,821,,1077,,313834
1815301 IN EBT SULLIVAN CO DPW,669,,1487,,2156,,332,,599,,931,,229188
1815501 IN EBT SWITZERLAND CO DPW,249,,687,,936,,123,,261,,384,,108843
1815701 IN EBT TIPPECANOE CO DPW,3784,,9247,,13031,,1753,,3837,,5590,,1503126
1815901 IN EBT TIPTON CO DPW,308,,973,,1281,,141,,361,,502,,143450
1816101 IN EBT UNION CO DPW,274,,636,,910,,111,,242,,353,,99452
1816301 IN EBT VANDERBURGH CO DPW,6173,,13476,,19649,,3190,,5658,,8848,,2298117
1816501 IN EBT VERMILLION CO DPW,362,,1156,,1518,,174,,439,,613,,162154
1816701 IN EBT VIGO CO DPW,4268,,9081,,13349,,2022,,3725,,5747,,1524724
1816901 IN EBT WABASH CO DPW,628,,2196,,2824,,321,,877,,1198,,309820
1817101 IN EBT WARREN CO DPW,119,,342,,461,,61,,130,,191,,48254
1817301 IN EBT WARRICK CO DPW,583,,2158,,2741,,287,,786,,1073,,312757
1817501 IN EBT WASHINGTON CO DPW,684,,2507,,3191,,374,,986,,1360,,357202
1817701 IN EBT WAYNE CO DPW,2908,,6537,,9445,,1411,,2692,,4103,,1013735
1817901 IN EBT WELLS CO DPW,313,,1259,,1572,,160,,505,,665,,188230
1818101 IN EBT WHITE CO DPW,416,,1679,,2095,,213,,661,,874,,242571
1818301 IN EBT WHITLEY CO DPW,324,,1701,,2025,,162,,655,,817,,233209
1900101 IA EBT ADAIR CO DHS,90,,499,,589,,51,,199,,250,,58559
1900301 IA EBT ADAMS CO DHS,63,,243,,306,,29,,95,,124,,34049
1900501 IA EBT ALLAMAKEE CO DHS,289,,1150,,1439,,128,,503,,631,,154416
1900701 IA EBT APPANOOSE CO DHS,579,,1475,,2054,,307,,742,,1049,,209387
1900901 IA EBT AUDUBON CO DHS,33,,279,,312,,24,,121,,145,,30605
1901101 IA EBT BENTON CO DHS,336,,1564,,1900,,182,,635,,817,,206286
1901301 IA EBT BLACK HAWK CO DHS,4037,,10543,,14580,,2110,,4916,,7026,,1541940
1901501 IA EBT BOONE CO DHS,536,,1548,,2084,,259,,716,,975,,238189
1901701 IA EBT BREMER CO DHS,176,,768,,944,,93,,303,,396,,89395
1901901 IA EBT BUCHANAN CO DHS,288,,1045,,1333,,148,,417,,565,,126978
1902101 IA EBT BUENA VISTA CO DHS,415,,1321,,1736,,169,,529,,698,,171110
1902301 IA EBT BUTLER CO DHS,183,,756,,939,,84,,293,,377,,85186
1902501 IA EBT CALHOUN CO DHS,123,,599,,722,,61,,247,,308,,65343
1902701 IA EBT CARROLL CO DHS,170,,1021,,1191,,112,,430,,542,,119260
1902901 IA EBT CASS CO DHS,268,,1192,,1460,,158,,485,,643,,139254
1903101 IA EBT CEDAR CO DHS,169,,792,,961,,85,,317,,402,,93921
1903301 IA EBT CERRO GORDO CO DHS,839,,3896,,4735,,484,,1865,,2349,,501712
1903501 IA EBT CHEROKEE CO DHS,168,,524,,692,,80,,208,,288,,62247
1903701 IA EBT CHICKASAW CO DHS,119,,514,,633,,57,,205,,262,,58891
1903901 IA EBT CLARKE CO DHS,212,,924,,1136,,109,,373,,482,,112644
1904101 IA EBT CLAY CO DHS,347,,1063,,1410,,181,,485,,666,,143071
1904301 IA EBT CLAYTON CO DHS,190,,778,,968,,101,,323,,424,,90844
1904501 IA EBT CLINTON CO DHS,1694,,4724,,6418,,861,,2284,,3145,,680253
1904701 IA EBT CRAWFORD CO DHS,332,,1207,,1539,,163,,462,,625,,162394
1904901 IA EBT DALLAS CO DHS,561,,2348,,2909,,269,,944,,1213,,314308
1905101 IA EBT DAVIS CO DHS,188,,387,,575,,82,,173,,255,,58640
1905301 IA EBT DECATUR CO DHS,265,,1027,,1292,,146,,424,,570,,133177
1905501 IA EBT DELAWARE CO DHS,330,,822,,1152,,162,,357,,519,,114923
1905701 IA EBT DES MOINES CO DHS,1507,,5047,,6554,,694,,2187,,2881,,716091
1905901 IA EBT DICKINSON CO DHS,197,,646,,843,,112,,299,,411,,88254
1906101 IA EBT DUBUQUE CO DHS,2059,,5700,,7759,,961,,2596,,3557,,823578
1906301 IA EBT EMMET CO DHS,171,,705,,876,,76,,267,,343,,86793
1906501 IA EBT FAYETTE CO DHS,480,,1584,,2064,,254,,701,,955,,203246
1906701 IA EBT FLOYD CO DHS,335,,1218,,1553,,169,,472,,641,,148439
1906901 IA EBT FRANKLIN CO DHS,104,,679,,783,,55,,244,,299,,70346
1907101 IA EBT FREMONT CO DHS,150,,615,,765,,80,,236,,316,,75154
1907301 IA EBT GREENE CO DHS,179,,647,,826,,85,,227,,312,,80104
1907501 IA EBT GRUNDY CO DHS,63,,440,,503,,32,,175,,207,,46097
1907701 IA EBT GUTHRIE CO DHS,138,,520,,658,,61,,196,,257,,67016
1907901 IA EBT HAMILTON CO DHS,226,,961,,1187,,123,,390,,513,,113152
1908101 IA EBT HANCOCK CO DHS,149,,560,,709,,61,,212,,273,,67280
1908301 IA EBT HARDIN CO DHS,289,,1171,,1460,,141,,471,,612,,134312
1908501 IA EBT HARRISON CO DHS,287,,1137,,1424,,152,,459,,611,,132776
1908701 IA EBT HENRY CO DHS,421,,1764,,2185,,216,,772,,988,,228257
1908901 IA EBT HOWARD CO DHS,138,,575,,713,,67,,227,,294,,71809
1909101 IA EBT HUMBOLDT CO DHS,246,,491,,737,,121,,230,,351,,67872
1909301 IA EBT IDA CO DHS,60,,373,,433,,38,,154,,192,,42978
1909501 IA EBT IOWA CO DHS,186,,692,,878,,92,,293,,385,,90971
1909701 IA EBT JACKSON CO DHS,448,,1380,,1828,,252,,576,,828,,173347
1909901 IA EBT JASPER CO DHS,874,,2524,,3398,,416,,1118,,1534,,358175
1910101 IA EBT JEFFERSON CO DHS,424,,1452,,1876,,246,,760,,1006,,205568
1910301 IA EBT JOHNSON CO DHS,2120,,6441,,8561,,1024,,3303,,4327,,1010222
1910501 IA EBT JONES CO DHS,250,,1031,,1281,,130,,442,,572,,128617
1910701 IA EBT KEOKUK CO DHS,242,,839,,1081,,123,,338,,461,,107156
1910901 IA EBT KOSSUTH CO DHS,225,,680,,905,,108,,283,,391,,84691
1911102 IA EBT LEE CO DHS,1276,,3628,,4904,,639,,1588,,2227,,518567
1911301 IA EBT LINN CO DHS,4224,,15551,,19775,,2193,,7756,,9949,,2259448
1911501 IA EBT LOUISA CO DHS,250,,862,,1112,,113,,334,,447,,114629
1911701 IA EBT LUCAS CO DHS,167,,975,,1142,,96,,377,,473,,116658
1911901 IA EBT LYON CO DHS,102,,366,,468,,51,,127,,178,,43428
1912101 IA EBT MADISON CO DHS,155,,772,,927,,83,,299,,382,,92631
1912301 IA EBT MAHASKA CO DHS,980,,1854,,2834,,409,,950,,1359,,310427
1912501 IA EBT MARION CO DHS,527,,1827,,2354,,250,,784,,1034,,244547
1912701 IA EBT MARSHALL CO DHS,906,,4013,,4919,,434,,1808,,2242,,514703
1912901 IA EBT MILLS CO DHS,222,,904,,1126,,99,,350,,449,,110502
1913101 IA EBT MITCHELL CO DHS,59,,372,,431,,37,,137,,174,,38532
1913301 IA EBT MONONA CO DHS,114,,698,,812,,78,,278,,356,,76825
1913501 IA EBT MONROE CO DHS,200,,568,,768,,113,,251,,364,,79746
1913701 IA EBT MONTGOMERY CO DHS,288,,1247,,1535,,141,,491,,632,,153964
1913901 IA EBT MUSCATINE CO DHS,1119,,3930,,5049,,505,,1691,,2196,,534411
1914101 IA EBT O BRIEN CO DHS,192,,661,,853,,94,,255,,349,,82608
1914301 IA EBT OSCEOLA CO DHS,47,,210,,257,,28,,86,,114,,22488
1914501 IA EBT PAGE CO DHS,303,,1439,,1742,,168,,596,,764,,169351
1914701 IA EBT PALO ALTO CO DHS,132,,477,,609,,79,,196,,275,,55646
1914901 IA EBT PLYMOUTH CO DHS,157,,952,,1109,,81,,357,,438,,106224
1915101 IA EBT POCAHONTAS CO DHS,93,,560,,653,,46,,227,,273,,59121
1915301 IA EBT POLK CO DHS,10391,,34644,,45035,,5158,,16593,,21751,,5301236
1915501 IA EBT POTTAWATTAMIE CO DHS,2670,,8700,,11370,,1279,,3684,,4963,,1224828
1915701 IA EBT POWESHIEK CO DHS,371,,953,,1324,,167,,434,,601,,136649
1915901 IA EBT RINGGOLD CO DHS,94,,402,,496,,53,,163,,216,,40746
1916101 IA EBT SAC CO DHS,102,,452,,554,,62,,180,,242,,47735
1916301 IA EBT SCOTT CO DHS,5578,,17663,,23241,,2629,,8321,,10950,,2681422
1916501 IA EBT SHELBY CO DHS,181,,769,,950,,95,,344,,439,,93580
1916701 IA EBT SIOUX CO DHS,111,,747,,858,,58,,270,,328,,75681
1916901 IA EBT STORY CO DHS,1023,,3706,,4729,,482,,1787,,2269,,552309
1917101 IA EBT TAMA CO DHS,309,,1145,,1454,,132,,460,,592,,140467
1917301 IA EBT TAYLOR CO DHS,113,,465,,578,,65,,169,,234,,51396
1917501 IA EBT UNION CO DHS,307,,1193,,1500,,184,,492,,676,,145335
1917701 IA EBT VAN BUREN CO DHS,193,,529,,722,,85,,234,,319,,75271
1917901 IA EBT WAPELLO CO DHS,1618,,4405,,6023,,813,,2250,,3063,,658107
1918101 IA EBT WARREN CO DHS,390,,2060,,2450,,204,,815,,1019,,259327
1918301 IA EBT WASHINGTON CO DHS,388,,1253,,1641,,190,,549,,739,,165380
1918501 IA EBT WAYNE CO DHS,157,,471,,628,,79,,201,,280,,61428
1918701 IA EBT WEBSTER CO DHS,1153,,3510,,4663,,562,,1497,,2059,,474875
1918901 IA EBT WINNEBAGO CO DHS,142,,681,,823,,72,,266,,338,,80236
1919101 IA EBT WINNESHIEK CO DHS,217,,772,,989,,109,,345,,454,,103770
1919301 IA EBT WOODBURY CO DHS,2262,,10314,,12576,,1156,,4202,,5358,,1309308
1919501 IA EBT WORTH CO DHS,70,,331,,401,,38,,150,,188,,36757
1919701 IA EBT WRIGHT CO DHS,194,,891,,1085,,97,,354,,451,,98898
2000101 KS EBT ALLEN,731,,963,,1694,,344,,402,,746,,158354
2000301 KS EBT ANDERSON,246,,468,,714,,106,,190,,296,,68735
2000501 KS EBT ATCHISON,613,,1235,,1848,,290,,545,,835,,187858
2000701 KS EBT BARBER,75,,128,,203,,56,,60,,116,,17569
2000901 KS EBT BARTON,711,,1506,,2217,,382,,665,,1047,,205753
2001101 KS EBT BOURBON,746,,1294,,2040,,355,,520,,875,,195237
2001301 KS EBT BROWN,374,,770,,1144,,189,,321,,510,,103328
2001501 KS EBT BUTLER,1053,,2716,,3769,,526,,1053,,1579,,367137
2001701 KS EBT CHASE,38,,152,,190,,23,,55,,78,,15568
2001901 KS EBT CHAUTAUQUA,108,,196,,304,,61,,88,,149,,25132
2002101 KS EBT CHEROKEE,983,,1871,,2854,,535,,755,,1290,,266633
2002301 KS EBT CHEYENNE,36,,49,,85,,19,,24,,43,,8220
2002501 KS EBT CLARK,33,,88,,121,,16,,26,,42,,10431
2002701 KS EBT CLAY,141,,307,,448,,71,,127,,198,,40094
2002901 KS EBT CLOUD,274,,415,,689,,136,,169,,305,,59728
2003101 KS EBT COFFEY,205,,447,,652,,99,,181,,280,,62037
2003301 KS EBT COMANCHE,11,,46,,57,,10,,20,,30,,3561
2003501 KS EBT COWLEY,1167,,2776,,3943,,623,,1095,,1718,,376186
2003701 KS EBT CRAWFORD,1598,,3389,,4987,,872,,1475,,2347,,486769
2003901 KS EBT DECATUR,37,,70,,107,,17,,37,,54,,10411
2004101 KS EBT DICKINSON,270,,644,,914,,162,,283,,445,,84046
2004301 KS EBT DONIPHAN,144,,403,,547,,82,,153,,235,,51035
2004501 KS EBT DOUGLAS,1905,,4040,,5945,,1004,,1876,,2880,,622644
2004701 KS EBT EDWARDS,21,,140,,161,,17,,51,,68,,13174
2004901 KS EBT ELK,91,,185,,276,,41,,77,,118,,22986
2005101 KS EBT ELLIS,351,,870,,1221,,203,,426,,629,,112228
2005301 KS EBT ELLSWORTH,83,,155,,238,,39,,63,,102,,19458
2005501 KS EBT FINNEY,922,,2169,,3091,,377,,773,,1150,,298130
2005701 KS EBT FORD,713,,1670,,2383,,339,,688,,1027,,234259
2005901 KS EBT FRANKLIN,714,,1604,,2318,,380,,651,,1031,,228084
2006101 KS EBT GEARY,642,,1573,,2215,,345,,622,,967,,212778
2006301 KS EBT GOVE,8,,57,,65,,7,,25,,32,,3460
2006501 KS EBT GRAHAM,50,,81,,131,,31,,42,,73,,10114
2006701 KS EBT GRANT,126,,271,,397,,52,,87,,139,,37177
2006901 KS EBT GRAY,47,,121,,168,,21,,49,,70,,15430
2007101 KS EBT GREELEY,9,,11,,20,,3,,4,,7,,1423
2007301 KS EBT GREENWOOD,178,,473,,651,,109,,204,,313,,54576
2007501 KS EBT HAMILTON,38,,58,,96,,21,,21,,42,,8288
2007701 KS EBT HARPER,94,,334,,428,,54,,120,,174,,33796
2007901 KS EBT HARVEY,492,,1550,,2042,,293,,661,,954,,198655
2008101 KS EBT HASKELL,27,,136,,163,,16,,42,,58,,15983
2008301 KS EBT HODGEMAN,25,,60,,85,,9,,19,,28,,7253
2008501 KS EBT JACKSON,259,,541,,800,,118,,208,,326,,77184
2008701 KS EBT JEFFERSON,261,,683,,944,,130,,248,,378,,90604
2008901 KS EBT JEWELL,41,,90,,131,,24,,38,,62,,10145
2009101 KS EBT JOHNSON,4197,,9874,,14071,,2214,,4020,,6234,,1439586
2009301 KS EBT KEARNY,57,,123,,180,,24,,45,,69,,16302
2009501 KS EBT KINGMAN,96,,232,,328,,62,,99,,161,,31387
2009701 KS EBT KIOWA,23,,102,,125,,18,,36,,54,,11966
2009901 KS EBT LABETTE,932,,1557,,2489,,508,,682,,1190,,228522
2010101 KS EBT LANE,23,,42,,65,,9,,17,,26,,4321
2010301 KS EBT LEAVENWORTH,1383,,2930,,4313,,660,,1251,,1911,,435988
2010501 KS EBT LINCOLN,42,,91,,133,,24,,37,,61,,12056
2010701 KS EBT LINN,304,,496,,800,,154,,191,,345,,75171
2010901 KS EBT LOGAN,48,,57,,105,,23,,28,,51,,9867
2011101 KS EBT LYON,807,,2615,,3422,,455,,1084,,1539,,348528
2011301 KS EBT MCPHERSON,281,,944,,1225,,186,,390,,576,,111254
2011501 KS EBT MARION,117,,290,,407,,61,,118,,179,,36805
2011701 KS EBT MARSHALL,166,,491,,657,,91,,193,,284,,58728
2011901 KS EBT MEADE,63,,159,,222,,27,,52,,79,,20127
2012101 KS EBT MIAMI,579,,1383,,1962,,302,,517,,819,,190082
2012301 KS EBT MITCHELL,76,,176,,252,,46,,78,,124,,18996
2012501 KS EBT MONTGOMERY,1405,,2561,,3966,,759,,1099,,1858,,373898
2012701 KS EBT MORRIS,79,,221,,300,,46,,98,,144,,26278
2012901 KS EBT MORTON,60,,121,,181,,25,,46,,71,,16581
2013101 KS EBT NEMAHA,106,,262,,368,,54,,108,,162,,31671
2013301 KS EBT NEOSHO,603,,1150,,1753,,326,,474,,800,,167565
2013501 KS EBT NESS,29,,70,,99,,16,,30,,46,,9552
2013701 KS EBT NORTON,78,,155,,233,,36,,69,,105,,19754
2013901 KS EBT OSAGE,332,,971,,1303,,175,,364,,539,,120164
2014101 KS EBT OSBORNE,43,,209,,252,,24,,71,,95,,21483
2014301 KS EBT OTTAWA,64,,165,,229,,40,,66,,106,,18074
2014501 KS EBT PAWNEE,67,,250,,317,,36,,99,,135,,27175
2014701 KS EBT PHILLIPS,89,,141,,230,,44,,60,,104,,18793
2014901 KS EBT POTTAWATOMIE,228,,655,,883,,107,,230,,337,,77666
2015101 KS EBT PRATT,143,,471,,614,,84,,200,,284,,51773
2015301 KS EBT RAWLINS,17,,66,,83,,17,,26,,43,,6289
2015501 KS EBT RENO,1877,,4201,,6078,,1007,,1790,,2797,,584416
2015701 KS EBT REPUBLIC,79,,127,,206,,45,,54,,99,,17549
2015901 KS EBT RICE,204,,362,,566,,91,,147,,238,,51949
2016101 KS EBT RILEY,661,,1503,,2164,,350,,669,,1019,,216277
2016301 KS EBT ROOKS,99,,175,,274,,51,,76,,127,,24559
2016501 KS EBT RUSH,62,,132,,194,,40,,52,,92,,18072
2016701 KS EBT RUSSELL,166,,307,,473,,84,,142,,226,,42043
2016901 KS EBT SALINE,1302,,3136,,4438,,686,,1277,,1963,,429143
2017101 KS EBT SCOTT,58,,135,,193,,28,,50,,78,,19783
2017301 KS EBT Sedgwick County,16414,,33710,,50124,,8358,,15060,,23418,,5267660
2017501 KS EBT SEWARD,571,,1345,,1916,,285,,517,,802,,184416
2017701 KS EBT SHAWNEE,6795,,11391,,18186,,3438,,5408,,8846,,1876620
2017901 KS EBT SHERIDAN,9,,24,,33,,5,,10,,15,,3356
2018101 KS EBT SHERMAN,207,,312,,519,,93,,131,,224,,49169
2018301 KS EBT SMITH,42,,117,,159,,23,,50,,73,,11610
2018501 KS EBT STAFFORD,56,,213,,269,,31,,85,,116,,24119
2018701 KS EBT STANTON,15,,93,,108,,6,,38,,44,,10541
2018901 KS EBT STEVENS,53,,203,,256,,25,,81,,106,,26130
2019101 KS EBT SUMNER,439,,1263,,1702,,241,,482,,723,,151844
2019301 KS EBT THOMAS,115,,257,,372,,58,,105,,163,,33684
2019501 KS EBT TREGO,39,,79,,118,,20,,31,,51,,10647
2019701 KS EBT WABAUNSEE,43,,255,,298,,27,,86,,113,,25188
2019901 KS EBT WALLACE,14,,35,,49,,6,,16,,22,,3692
2020101 KS EBT WASHINGTON,58,,136,,194,,29,,59,,88,,16462
2020301 KS EBT WICHITA,32,,61,,93,,13,,26,,39,,8410
2020501 KS EBT WILSON,373,,581,,954,,192,,232,,424,,84488
2020701 KS EBT WOODSON,126,,155,,281,,68,,84,,152,,26903
2020901 KS EBT WyandotteCounty,8752,,13185,,21937,,3986,,5918,,9904,,2405969
2100101 KY EBT ADAIR,49,,3062,,3111,,15,,1350,,1365,,293186
2100301 KY EBT ALLEN,33,,3199,,3232,,12,,1277,,1289,,327915
2100501 KY EBT ANDERSON,6,,2294,,2300,,2,,914,,916,,255163
2100701 KY EBT BALLARD,24,,932,,956,,11,,394,,405,,90424
2100901 KY EBT BARREN,195,,6980,,7175,,68,,3037,,3105,,716566
2101101 KY EBT BATH,46,,3032,,3078,,18,,1257,,1275,,310939
2101301 KY EBT BELL,131,,9422,,9553,,47,,4377,,4424,,997214
2101501 KY EBT BOONE,317,,7115,,7432,,115,,2944,,3059,,821693
2101701 KY EBT BOURBON,92,,2809,,2901,,32,,1197,,1229,,310519
2101901 KY EBT BOYD,386,,8271,,8657,,140,,3862,,4002,,951101
2102101 KY EBT BOYLE,109,,3692,,3801,,41,,1721,,1762,,398709
2102301 KY EBT BRACKEN,48,,1506,,1554,,18,,598,,616,,165083
2102501 KY EBT BREATHITT,157,,4932,,5089,,103,,2380,,2483,,501154
2102701 KY EBT BRECKINRIDGE,49,,3525,,3574,,16,,1516,,1532,,356518
2102901 KY EBT BULLITT,154,,6936,,7090,,54,,2797,,2851,,740216
2103101 KY EBT BUTLER,66,,2486,,2552,,21,,1092,,1113,,250817
2103301 KY EBT CALDWELL,47,,1847,,1894,,16,,804,,820,,192606
2103501 KY EBT CALLOWAY,69,,3222,,3291,,25,,1491,,1516,,343004
2103701 KY EBT CAMPBELL,251,,8010,,8261,,97,,3588,,3685,,924031
2103901 KY EBT CARLISLE,6,,682,,688,,2,,292,,294,,63959
2104101 KY EBT CARROLL,11,,1968,,1979,,5,,835,,840,,219585
2104301 KY EBT CARTER,160,,6663,,6823,,55,,2830,,2885,,697728
2104501 KY EBT CASEY,25,,3525,,3550,,10,,1575,,1585,,343195
2104701 KY EBT CHRISTIAN,368,,11540,,11908,,129,,5015,,5144,,1247890
2104901 KY EBT CLARK,188,,6248,,6436,,67,,2895,,2962,,727029
2105101 KY EBT CLAY,64,,8678,,8742,,29,,4151,,4180,,877268
2105301 KY EBT CLINTON,17,,2670,,2687,,13,,1277,,1290,,258808
2105501 KY EBT CRITTENDEN,28,,1212,,1240,,9,,517,,526,,111212
2105701 KY EBT CUMBERLAND,27,,1543,,1570,,11,,717,,728,,142678
2105901 KY EBT DAVIESS,541,,11900,,12441,,197,,5324,,5521,,1265897
2106101 KY EBT EDMONSON,42,,2071,,2113,,16,,960,,976,,206351
2106301 KY EBT ELLIOTT,86,,2018,,2104,,30,,892,,922,,213571
2106501 KY EBT ESTILL,67,,4637,,4704,,22,,2123,,2145,,518706
2106703 KY EBT FAYETTE,944,,25929,,26873,,350,,12346,,12696,,3043287
2106901 KY EBT FLEMING,30,,2726,,2756,,12,,1173,,1185,,273519
2107101 KY EBT FLOYD,250,,11771,,12021,,98,,5588,,5686,,1248773
2107301 KY EBT FRANKLIN,229,,6175,,6404,,84,,2901,,2985,,743377
2107501 KY EBT FULTON,96,,1661,,1757,,35,,883,,918,,181217
2107701 KY EBT GALLATIN,30,,1454,,1484,,11,,564,,575,,158983
2107901 KY EBT GARRARD,52,,2696,,2748,,19,,1188,,1207,,307223
2108101 KY EBT GRANT,69,,4893,,4962,,25,,1842,,1867,,554467
2108301 KY EBT GRAVES,80,,5510,,5590,,30,,2456,,2486,,582051
2108501 KY EBT GRAYSON,24,,5147,,5171,,10,,2276,,2286,,520136
2108701 KY EBT GREEN,42,,1963,,2005,,13,,855,,868,,189740
2108901 KY EBT GREENUP,21,,5709,,5730,,8,,2438,,2446,,600873
2109101 KY EBT HANCOCK,13,,992,,1005,,5,,379,,384,,100738
2109301 KY EBT HARDIN,197,,11716,,11913,,80,,4761,,4841,,1225925
2109501 KY EBT HARLAN,231,,9102,,9333,,83,,4355,,4438,,994560
2109701 KY EBT HARRISON,41,,2937,,2978,,15,,1233,,1248,,319305
