NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,11:55 AM,,,,,
Jan 2005,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1806301 IN EBT HENDRICKS CO DPW,632,,2308,,2940,,341,,940,,1281,,259069
1806501 IN EBT HENRY CO DPW,1688,,3241,,4929,,820,,1391,,2211,,457035
1806701 IN EBT HOWARD CO DPW,3573,,5977,,9550,,1623,,2440,,4063,,883616
1806901 IN EBT HUNTINGTON CO DPW,560,,1874,,2434,,275,,697,,972,,198023
1807101 IN EBT JACKSON CO DPW,742,,1750,,2492,,400,,743,,1143,,216451
1807301 IN EBT JASPER CO DPW,540,,1211,,1751,,265,,503,,768,,156560
1807501 IN EBT JAY CO DPW,424,,1126,,1550,,203,,452,,655,,160645
1807701 IN EBT JEFFERSON CO DPW,814,,1757,,2571,,402,,744,,1146,,237082
1807901 IN EBT JENNINGS CO DPW,565,,1678,,2243,,283,,636,,919,,194850
1808101 IN EBT JOHNSON CO DPW,2226,,4682,,6908,,968,,1892,,2860,,644985
1808301 IN EBT KNOX CO DPW,1959,,2770,,4729,,910,,1176,,2086,,413883
1808501 IN EBT KOSCIUSKO CO DPW,697,,2595,,3292,,337,,985,,1322,,289062
1808701 IN EBT LAGRANGE CO DPW,144,,694,,838,,82,,265,,347,,72348
1808901 IN EBT LAKE CO DPW,39258,,33118,,72376,,15491,,15558,,31049,,7076657
1809101 IN EBT LA PORTE CO DPW,3981,,6943,,10924,,1745,,2927,,4672,,1025891
1809301 IN EBT LAWRENCE CO DPW,961,,2658,,3619,,497,,1070,,1567,,315074
1809501 IN EBT MADISON CO DPW,5416,,8859,,14275,,2510,,3723,,6233,,1356038
1809701 IN EBT MARION CO DPW,51462,,61917,,113379,,21444,,28271,,49715,,11214064
1809901 IN EBT MARSHALL CO DPW,661,,1988,,2649,,310,,765,,1075,,230560
1810101 IN EBT MARTIN CO DPW,347,,642,,989,,164,,288,,452,,86852
1810301 IN EBT MIAMI CO DPW,1169,,2488,,3657,,508,,940,,1448,,333770
1810501 IN EBT MONROE COUNTY DPW,2052,,4634,,6686,,1109,,2107,,3216,,594635
1810701 IN EBT MONTGOMERY COUNTY DFC,925,,2389,,3314,,417,,959,,1376,,308494
1810901 IN EBT MORGAN CO DPW,1763,,4039,,5802,,785,,1599,,2384,,535613
1811101 IN EBT NEWTON CO DPW,287,,752,,1039,,138,,302,,440,,93166
1811301 IN EBT NOBLE CO DPW,448,,1713,,2161,,225,,676,,901,,192107
1811501 IN EBT OHIO CO DPW,67,,193,,260,,38,,81,,119,,22192
1811701 IN EBT ORANGE CO DPW,724,,1705,,2429,,346,,660,,1006,,209350
1811901 IN EBT OWEN CO DPW,604,,1598,,2202,,271,,651,,922,,206907
1812101 IN EBT PARKE CO DPW,437,,962,,1399,,169,,365,,534,,123923
1812301 IN EBT PERRY CO DPW,384,,819,,1203,,192,,351,,543,,98549
1812501 IN EBT PIKE CO DPW,315,,689,,1004,,138,,286,,424,,87381
1812701 IN EBT PORTER CO DPW,2297,,5824,,8121,,1079,,2479,,3558,,760418
1812901 IN EBT POSEY CO DPW,705,,942,,1647,,330,,398,,728,,153365
1813101 IN EBT PULASKI CO DFC,321,,744,,1065,,137,,287,,424,,88184
1813301 IN EBT PUTNAM CO DPW,301,,1259,,1560,,171,,488,,659,,137451
1813501 IN EBT RANDOLPH CO DPW,743,,1729,,2472,,337,,670,,1007,,219266
1813701 IN EBT RIPLEY CO DPW,315,,1408,,1723,,184,,502,,686,,148471
1813901 IN EBT RUSH CO DPW,310,,962,,1272,,155,,383,,538,,119332
1814101 IN EBT ST JOSEPH CO DPW,11898,,14897,,26795,,4882,,6490,,11372,,2559504
1814301 IN EBT SCOTT CO DPW,1313,,1977,,3290,,621,,797,,1418,,310013
1814501 IN EBT SHELBY CO DPW,765,,2321,,3086,,370,,933,,1303,,281886
1814701 IN EBT SPENCER CO DPW,321,,805,,1126,,157,,328,,485,,97267
1814901 IN EBT STARKE CO DPW,722,,1961,,2683,,341,,758,,1099,,236860
1815101 IN EBT STEUBEN CO DPW,569,,1521,,2090,,258,,583,,841,,189515
1815301 IN EBT SULLIVAN CO DPW,627,,1567,,2194,,289,,642,,931,,188086
1815501 IN EBT SWITZERLAND CO DPW,205,,585,,790,,109,,224,,333,,71502
1815701 IN EBT TIPPECANOE CO DPW,3114,,7134,,10248,,1445,,3067,,4512,,966817
1815901 IN EBT TIPTON CO DPW,250,,533,,783,,104,,209,,313,,66464
1816101 IN EBT UNION CO DPW,161,,433,,594,,70,,164,,234,,48509
1816301 IN EBT VANDERBURGH CO DPW,7939,,11292,,19231,,3620,,5026,,8646,,1726860
1816501 IN EBT VERMILLION CO DPW,296,,939,,1235,,153,,359,,512,,93162
1816701 IN EBT VIGO CO DPW,4389,,7702,,12091,,1976,,3105,,5081,,1057848
1816901 IN EBT WABASH CO DPW,498,,1619,,2117,,262,,680,,942,,176887
1817101 IN EBT WARREN CO DPW,116,,303,,419,,51,,106,,157,,34515
1817301 IN EBT WARRICK CO DPW,527,,1725,,2252,,266,,633,,899,,181613
1817501 IN EBT WASHINGTON CO DPW,634,,1836,,2470,,326,,704,,1030,,211167
1817701 IN EBT WAYNE CO DPW,2635,,5033,,7668,,1261,,2121,,3382,,691354
1817901 IN EBT WELLS CO DPW,309,,1063,,1372,,148,,407,,555,,117769
1818101 IN EBT WHITE CO DPW,431,,1291,,1722,,197,,551,,748,,154178
1818301 IN EBT WHITLEY CO DPW,436,,1076,,1512,,192,,432,,624,,135364
1900101 IA EBT ADAIR CO DHS,97,,358,,455,,52,,155,,207,,40874
1900301 IA EBT ADAMS CO DHS,60,,190,,250,,28,,73,,101,,19171
1900501 IA EBT ALLAMAKEE CO DHS,255,,520,,775,,105,,207,,312,,64119
1900701 IA EBT APPANOOSE CO DHS,667,,1076,,1743,,299,,506,,805,,150101
1900901 IA EBT AUDUBON CO DHS,83,,179,,262,,40,,74,,114,,19807
1901101 IA EBT BENTON CO DHS,472,,871,,1343,,189,,351,,540,,114237
1901301 IA EBT BLACK HAWK CO DHS,4942,,7116,,12058,,2234,,3210,,5444,,1067057
1901501 IA EBT BOONE CO DHS,503,,853,,1356,,246,,388,,634,,122538
1901701 IA EBT BREMER CO DHS,272,,496,,768,,126,,213,,339,,63073
1901901 IA EBT BUCHANAN CO DHS,378,,777,,1155,,162,,271,,433,,89883
1902101 IA EBT BUENA VISTA CO DHS,387,,726,,1113,,151,,266,,417,,87636
1902301 IA EBT BUTLER CO DHS,250,,491,,741,,99,,185,,284,,51291
1902501 IA EBT CALHOUN CO DHS,152,,416,,568,,76,,159,,235,,43306
1902701 IA EBT CARROLL CO DHS,313,,770,,1083,,137,,316,,453,,84442
1902901 IA EBT CASS CO DHS,326,,718,,1044,,150,,263,,413,,79603
1903101 IA EBT CEDAR CO DHS,182,,469,,651,,77,,181,,258,,54194
1903301 IA EBT CERRO GORDO CO DHS,810,,2377,,3187,,437,,1047,,1484,,274007
1903501 IA EBT CHEROKEE CO DHS,208,,441,,649,,98,,171,,269,,52139
1903701 IA EBT CHICKASAW CO DHS,127,,370,,497,,57,,155,,212,,38817
1903901 IA EBT CLARKE CO DHS,209,,549,,758,,104,,219,,323,,65089
1904101 IA EBT CLAY CO DHS,365,,624,,989,,168,,277,,445,,82488
1904301 IA EBT CLAYTON CO DHS,290,,514,,804,,119,,209,,328,,64352
1904501 IA EBT CLINTON CO DHS,2000,,2984,,4984,,878,,1319,,2197,,441385
1904701 IA EBT CRAWFORD CO DHS,380,,809,,1189,,164,,319,,483,,101375
1904901 IA EBT DALLAS CO DHS,569,,1022,,1591,,255,,406,,661,,138392
1905101 IA EBT DAVIS CO DHS,188,,289,,477,,76,,115,,191,,39789
1905301 IA EBT DECATUR CO DHS,368,,578,,946,,155,,288,,443,,85697
1905501 IA EBT DELAWARE CO DHS,534,,354,,888,,209,,172,,381,,69822
1905701 IA EBT DES MOINES CO DHS,1513,,3440,,4953,,679,,1427,,2106,,435062
1905901 IA EBT DICKINSON CO DHS,197,,497,,694,,96,,215,,311,,61204
1906101 IA EBT DUBUQUE CO DHS,2216,,3243,,5459,,933,,1325,,2258,,467225
1906301 IA EBT EMMET CO DHS,156,,377,,533,,74,,144,,218,,41778
1906501 IA EBT FAYETTE CO DHS,725,,1139,,1864,,308,,479,,787,,151927
1906701 IA EBT FLOYD CO DHS,432,,803,,1235,,189,,322,,511,,103577
1906901 IA EBT FRANKLIN CO DHS,180,,386,,566,,78,,143,,221,,44756
1907101 IA EBT FREMONT CO DHS,220,,433,,653,,87,,168,,255,,53106
1907301 IA EBT GREENE CO DHS,201,,378,,579,,83,,141,,224,,45811
1907501 IA EBT GRUNDY CO DHS,128,,251,,379,,48,,106,,154,,31422
1907701 IA EBT GUTHRIE CO DHS,134,,440,,574,,60,,160,,220,,48646
1907901 IA EBT HAMILTON CO DHS,309,,580,,889,,136,,251,,387,,73012
1908101 IA EBT HANCOCK CO DHS,100,,280,,380,,51,,110,,161,,32190
1908301 IA EBT HARDIN CO DHS,342,,755,,1097,,147,,316,,463,,93428
1908501 IA EBT HARRISON CO DHS,357,,932,,1289,,166,,346,,512,,104002
1908701 IA EBT HENRY CO DHS,399,,818,,1217,,191,,332,,523,,100358
1908901 IA EBT HOWARD CO DHS,128,,298,,426,,63,,119,,182,,32387
1909101 IA EBT HUMBOLDT CO DHS,169,,344,,513,,85,,150,,235,,42563
1909301 IA EBT IDA CO DHS,92,,290,,382,,38,,89,,127,,29477
1909501 IA EBT IOWA CO DHS,147,,441,,588,,70,,180,,250,,52910
1909701 IA EBT JACKSON CO DHS,445,,979,,1424,,217,,360,,577,,107282
1909901 IA EBT JASPER CO DHS,722,,1200,,1922,,309,,498,,807,,164285
1910101 IA EBT JEFFERSON CO DHS,595,,871,,1466,,278,,390,,668,,130182
1910301 IA EBT JOHNSON CO DHS,2087,,3244,,5331,,950,,1608,,2558,,508285
1910501 IA EBT JONES CO DHS,209,,683,,892,,115,,267,,382,,76791
1910701 IA EBT KEOKUK CO DHS,334,,488,,822,,147,,203,,350,,66658
1910901 IA EBT KOSSUTH CO DHS,227,,558,,785,,105,,229,,334,,59649
1911102 IA EBT LEE CO DHS,1214,,2528,,3742,,544,,1037,,1581,,321161
1911301 IA EBT LINN CO DHS,5421,,9122,,14543,,2330,,4328,,6658,,1376877
1911501 IA EBT LOUISA CO DHS,232,,662,,894,,99,,236,,335,,74350
1911701 IA EBT LUCAS CO DHS,380,,569,,949,,155,,231,,386,,79779
1911901 IA EBT LYON CO DHS,137,,273,,410,,53,,97,,150,,29311
1912101 IA EBT MADISON CO DHS,152,,471,,623,,83,,183,,266,,51397
1912301 IA EBT MAHASKA CO DHS,816,,1032,,1848,,347,,471,,818,,157664
1912501 IA EBT MARION CO DHS,469,,1060,,1529,,216,,435,,651,,125945
1912701 IA EBT MARSHALL CO DHS,1115,,2718,,3833,,468,,1226,,1694,,334294
1912901 IA EBT MILLS CO DHS,371,,595,,966,,130,,226,,356,,81012
1913101 IA EBT MITCHELL CO DHS,94,,271,,365,,45,,106,,151,,30805
1913301 IA EBT MONONA CO DHS,196,,484,,680,,95,,194,,289,,55506
1913501 IA EBT MONROE CO DHS,247,,460,,707,,109,,192,,301,,58096
1913701 IA EBT MONTGOMERY CO DHS,385,,756,,1141,,168,,281,,449,,97391
1913901 IA EBT MUSCATINE CO DHS,1382,,2354,,3736,,554,,1019,,1573,,334569
1914101 IA EBT O BRIEN CO DHS,214,,420,,634,,97,,156,,253,,47897
1914301 IA EBT OSCEOLA CO DHS,58,,139,,197,,26,,57,,83,,15960
1914501 IA EBT PAGE CO DHS,448,,825,,1273,,198,,348,,546,,105187
1914701 IA EBT PALO ALTO CO DHS,118,,253,,371,,75,,106,,181,,27410
1914901 IA EBT PLYMOUTH CO DHS,263,,579,,842,,113,,207,,320,,68481
1915101 IA EBT POCAHONTAS CO DHS,128,,400,,528,,59,,160,,219,,40282
1915301 IA EBT POLK CO DHS,9651,,17489,,27140,,4393,,7858,,12251,,2544238
1915501 IA EBT POTTAWATTAMIE CO DHS,3525,,4940,,8465,,1445,,1917,,3362,,730973
1915701 IA EBT POWESHIEK CO DHS,402,,595,,997,,153,,252,,405,,82860
1915901 IA EBT RINGGOLD CO DHS,121,,222,,343,,57,,99,,156,,25740
1916101 IA EBT SAC CO DHS,136,,323,,459,,60,,125,,185,,34586
1916301 IA EBT SCOTT CO DHS,6000,,10406,,16406,,2518,,4544,,7062,,1548264
1916501 IA EBT SHELBY CO DHS,236,,468,,704,,97,,198,,295,,54973
1916701 IA EBT SIOUX CO DHS,205,,420,,625,,92,,153,,245,,48814
1916901 IA EBT STORY CO DHS,1129,,1737,,2866,,502,,811,,1313,,264613
1917101 IA EBT TAMA CO DHS,285,,636,,921,,121,,234,,355,,73448
1917301 IA EBT TAYLOR CO DHS,98,,322,,420,,54,,116,,170,,33741
1917501 IA EBT UNION CO DHS,365,,741,,1106,,192,,304,,496,,91793
1917701 IA EBT VAN BUREN CO DHS,163,,372,,535,,81,,151,,232,,42627
1917901 IA EBT WAPELLO CO DHS,1855,,2744,,4599,,855,,1264,,2119,,397895
1918101 IA EBT WARREN CO DHS,522,,1124,,1646,,232,,429,,661,,146457
1918301 IA EBT WASHINGTON CO DHS,357,,699,,1056,,162,,261,,423,,88129
1918501 IA EBT WAYNE CO DHS,240,,333,,573,,106,,128,,234,,45374
1918701 IA EBT WEBSTER CO DHS,1230,,2345,,3575,,575,,1025,,1600,,311455
1918901 IA EBT WINNEBAGO CO DHS,155,,453,,608,,71,,162,,233,,49071
1919101 IA EBT WINNESHIEK CO DHS,233,,350,,583,,105,,155,,260,,44912
1919301 IA EBT WOODBURY CO DHS,3263,,6479,,9742,,1381,,2534,,3915,,865548
1919501 IA EBT WORTH CO DHS,63,,200,,263,,35,,85,,120,,21389
1919701 IA EBT WRIGHT CO DHS,283,,562,,845,,120,,222,,342,,65300
2000101 KS EBT ALLEN,632,,913,,1545,,321,,377,,698,,121034
2000301 KS EBT ANDERSON,291,,363,,654,,131,,134,,265,,49539
2000501 KS EBT ATCHISON,536,,791,,1327,,259,,350,,609,,107827
2000701 KS EBT BARBER,100,,195,,295,,64,,71,,135,,20324
2000901 KS EBT BARTON,707,,1300,,2007,,368,,535,,903,,150796
2001101 KS EBT BOURBON,668,,1012,,1680,,320,,399,,719,,131589
2001301 KS EBT BROWN,398,,600,,998,,189,,253,,442,,73520
2001501 KS EBT BUTLER,1319,,2267,,3586,,602,,869,,1471,,294689
2001701 KS EBT CHASE,35,,148,,183,,23,,53,,76,,13512
2001901 KS EBT CHAUTAUQUA,155,,244,,399,,82,,108,,190,,27120
2002101 KS EBT CHEROKEE,1319,,1434,,2753,,622,,579,,1201,,217981
2002301 KS EBT CHEYENNE,25,,68,,93,,15,,27,,42,,7054
2002501 KS EBT CLARK,35,,87,,122,,16,,32,,48,,8352
2002701 KS EBT CLAY,152,,231,,383,,79,,91,,170,,26733
2002901 KS EBT CLOUD,254,,339,,593,,119,,134,,253,,44140
2003101 KS EBT COFFEY,152,,350,,502,,93,,146,,239,,37878
2003301 KS EBT COMANCHE,13,,53,,66,,9,,22,,31,,4855
2003501 KS EBT COWLEY,1333,,2377,,3710,,685,,910,,1595,,292683
2003701 KS EBT CRAWFORD,2051,,2498,,4549,,964,,1041,,2005,,369421
2003901 KS EBT DECATUR,29,,56,,85,,17,,25,,42,,7099
2004101 KS EBT DICKINSON,284,,613,,897,,159,,272,,431,,65728
2004301 KS EBT DONIPHAN,218,,354,,572,,107,,145,,252,,44889
2004501 KS EBT DOUGLAS,1580,,2415,,3995,,835,,1032,,1867,,343984
2004701 KS EBT EDWARDS,85,,81,,166,,37,,33,,70,,12488
2004901 KS EBT ELK,148,,176,,324,,62,,67,,129,,23155
2005101 KS EBT ELLIS,442,,850,,1292,,265,,386,,651,,97181
2005301 KS EBT ELLSWORTH,84,,169,,253,,41,,55,,96,,17199
2005501 KS EBT FINNEY,1256,,1910,,3166,,492,,638,,1130,,253469
2005701 KS EBT FORD,923,,1333,,2256,,413,,538,,951,,188883
2005901 KS EBT FRANKLIN,740,,1153,,1893,,346,,437,,783,,148871
2006101 KS EBT GEARY,603,,1755,,2358,,296,,603,,899,,161495
2006301 KS EBT GOVE,27,,44,,71,,14,,17,,31,,3977
2006501 KS EBT GRAHAM,52,,56,,108,,34,,34,,68,,6287
2006701 KS EBT GRANT,160,,298,,458,,60,,97,,157,,37394
2006901 KS EBT GRAY,62,,122,,184,,27,,43,,70,,13505
2007101 KS EBT GREELEY,8,,18,,26,,4,,6,,10,,1660
2007301 KS EBT GREENWOOD,229,,403,,632,,132,,164,,296,,43535
2007501 KS EBT HAMILTON,36,,40,,76,,19,,18,,37,,7072
2007701 KS EBT HARPER,130,,233,,363,,73,,92,,165,,24186
2007901 KS EBT HARVEY,622,,1013,,1635,,330,,465,,795,,128458
2008101 KS EBT HASKELL,92,,126,,218,,34,,39,,73,,16690
2008301 KS EBT HODGEMAN,21,,43,,64,,7,,17,,24,,5313
2008501 KS EBT JACKSON,319,,526,,845,,139,,189,,328,,69161
2008701 KS EBT JEFFERSON,251,,544,,795,,118,,190,,308,,65783
2008901 KS EBT JEWELL,62,,93,,155,,32,,43,,75,,11726
2009101 KS EBT JOHNSON,3406,,5055,,8461,,1759,,2124,,3883,,710413
2009301 KS EBT KEARNY,87,,129,,216,,37,,43,,80,,17446
2009501 KS EBT KINGMAN,134,,260,,394,,71,,96,,167,,30928
2009701 KS EBT KIOWA,60,,121,,181,,41,,45,,86,,14696
2009901 KS EBT LABETTE,1103,,1399,,2502,,542,,601,,1143,,181119
2010101 KS EBT LANE,43,,34,,77,,20,,13,,33,,5587
2010301 KS EBT LEAVENWORTH,1424,,2124,,3548,,661,,862,,1523,,301987
2010501 KS EBT LINCOLN,58,,99,,157,,33,,37,,70,,11538
2010701 KS EBT LINN,275,,507,,782,,130,,193,,323,,63358
2010901 KS EBT LOGAN,42,,85,,127,,24,,32,,56,,8670
2011101 KS EBT LYON,894,,1787,,2681,,462,,712,,1174,,220798
2011301 KS EBT MCPHERSON,115,,305,,420,,62,,120,,182,,30728
2011501 KS EBT MARION,187,,293,,480,,103,,120,,223,,33252
2011701 KS EBT MARSHALL,419,,824,,1243,,214,,342,,556,,91799
2011901 KS EBT MEADE,70,,126,,196,,31,,43,,74,,14288
2012101 KS EBT MIAMI,513,,875,,1388,,250,,325,,575,,108924
2012301 KS EBT MITCHELL,56,,157,,213,,36,,63,,99,,16228
2012501 KS EBT MONTGOMERY,1805,,1804,,3609,,884,,793,,1677,,278832
2012701 KS EBT MORRIS,121,,239,,360,,59,,93,,152,,25314
2012901 KS EBT MORTON,69,,94,,163,,31,,37,,68,,11376
2013101 KS EBT NEMAHA,95,,194,,289,,48,,77,,125,,19668
2013301 KS EBT NEOSHO,671,,953,,1624,,315,,382,,697,,126325
2013501 KS EBT NESS,22,,71,,93,,12,,30,,42,,8220
2013701 KS EBT NORTON,72,,143,,215,,38,,58,,96,,16393
2013901 KS EBT OSAGE,440,,641,,1081,,203,,237,,440,,86927
2014101 KS EBT OSBORNE,64,,139,,203,,30,,52,,82,,15010
2014301 KS EBT OTTAWA,58,,126,,184,,30,,52,,82,,12635
2014501 KS EBT PAWNEE,74,,214,,288,,44,,84,,128,,19449
2014701 KS EBT PHILLIPS,111,,167,,278,,54,,72,,126,,19148
2014901 KS EBT POTTAWATOMIE,236,,618,,854,,99,,207,,306,,60093
2015101 KS EBT PRATT,166,,422,,588,,91,,166,,257,,45331
2015301 KS EBT RAWLINS,27,,61,,88,,19,,27,,46,,5845
2015501 KS EBT RENO,2323,,3336,,5659,,1116,,1359,,2475,,478132
2015701 KS EBT REPUBLIC,76,,162,,238,,35,,63,,98,,15252
2015901 KS EBT RICE,233,,430,,663,,111,,156,,267,,49685
2016101 KS EBT RILEY,695,,1194,,1889,,364,,519,,883,,151948
2016301 KS EBT ROOKS,109,,177,,286,,58,,71,,129,,19142
2016501 KS EBT RUSH,79,,97,,176,,46,,43,,89,,15003
2016701 KS EBT RUSSELL,179,,309,,488,,93,,131,,224,,35512
2016901 KS EBT SALINE,1528,,2102,,3630,,732,,906,,1638,,283670
2017101 KS EBT SCOTT,59,,107,,166,,27,,40,,67,,13146
2017301 KS EBT Sedgwick County,22357,,22395,,44752,,10086,,9738,,19824,,4063446
2017501 KS EBT SEWARD,747,,883,,1630,,343,,378,,721,,133811
2017701 KS EBT SHAWNEE,6533,,7366,,13899,,3091,,3327,,6418,,1190408
2017901 KS EBT SHERIDAN,5,,66,,71,,5,,20,,25,,5319
2018101 KS EBT SHERMAN,157,,329,,486,,79,,110,,189,,36547
2018301 KS EBT SMITH,59,,109,,168,,29,,45,,74,,12272
2018501 KS EBT STAFFORD,90,,267,,357,,44,,94,,138,,25759
2018701 KS EBT STANTON,39,,59,,98,,18,,22,,40,,7895
2018901 KS EBT STEVENS,98,,232,,330,,46,,80,,126,,24475
2019101 KS EBT SUMNER,596,,1091,,1687,,278,,425,,703,,134978
2019301 KS EBT THOMAS,112,,258,,370,,57,,100,,157,,27359
2019501 KS EBT TREGO,40,,91,,131,,24,,42,,66,,9471
2019701 KS EBT WABAUNSEE,50,,159,,209,,29,,57,,86,,14762
2019901 KS EBT WALLACE,28,,36,,64,,10,,13,,23,,4959
2020101 KS EBT WASHINGTON,77,,131,,208,,32,,53,,85,,12664
2020301 KS EBT WICHITA,38,,73,,111,,11,,22,,33,,7425
2020501 KS EBT WILSON,401,,553,,954,,212,,228,,440,,70180
2020701 KS EBT WOODSON,181,,182,,363,,92,,73,,165,,27985
2020901 KS EBT WyandotteCounty,8833,,7570,,16403,,3792,,3222,,7014,,1419899
2100101 KY EBT ADAIR,48,,2345,,2393,,15,,971,,986,,187988
2100301 KY EBT ALLEN,14,,2366,,2380,,6,,924,,930,,201850
2100501 KY EBT ANDERSON,92,,1310,,1402,,32,,524,,556,,131063
2100701 KY EBT BALLARD,49,,907,,956,,16,,389,,405,,80761
2100901 KY EBT BARREN,418,,5038,,5456,,146,,2232,,2378,,469630
2101101 KY EBT BATH,67,,2241,,2308,,25,,935,,960,,197067
2101301 KY EBT BELL,267,,8387,,8654,,97,,3610,,3707,,761527
2101501 KY EBT BOONE,235,,4366,,4601,,84,,1770,,1854,,432848
2101701 KY EBT BOURBON,103,,1859,,1962,,38,,786,,824,,174301
2101901 KY EBT BOYD,453,,6979,,7432,,164,,3065,,3229,,670397
2102101 KY EBT BOYLE,119,,2962,,3081,,46,,1320,,1366,,270703
2102301 KY EBT BRACKEN,44,,1092,,1136,,17,,425,,442,,99107
2102501 KY EBT BREATHITT,195,,5094,,5289,,58,,2420,,2478,,451453
2102701 KY EBT BRECKINRIDGE,109,,2659,,2768,,36,,1074,,1110,,235953
2102901 KY EBT BULLITT,140,,5399,,5539,,45,,2081,,2126,,503054
2103101 KY EBT BUTLER,132,,2059,,2191,,44,,867,,911,,188711
2103301 KY EBT CALDWELL,84,,1688,,1772,,31,,704,,735,,156672
2103501 KY EBT CALLOWAY,106,,2645,,2751,,38,,1177,,1215,,239808
2103701 KY EBT CAMPBELL,690,,6356,,7046,,245,,2730,,2975,,663959
2103901 KY EBT CARLISLE,11,,513,,524,,5,,212,,217,,38579
2104101 KY EBT CARROLL,31,,1263,,1294,,11,,515,,526,,107068
2104301 KY EBT CARTER,193,,5948,,6141,,70,,2304,,2374,,554803
2104501 KY EBT CASEY,63,,3109,,3172,,21,,1312,,1333,,264192
2104701 KY EBT CHRISTIAN,557,,9039,,9596,,196,,3754,,3950,,870809
2104901 KY EBT CLARK,272,,4285,,4557,,96,,1925,,2021,,417476
2105101 KY EBT CLAY,196,,8259,,8455,,76,,3608,,3684,,712645
2105301 KY EBT CLINTON,38,,2340,,2378,,22,,1045,,1067,,189736
2105501 KY EBT CRITTENDEN,88,,1036,,1124,,35,,476,,511,,95358
2105701 KY EBT CUMBERLAND,111,,1255,,1366,,40,,568,,608,,105611
2105901 KY EBT DAVIESS,703,,10113,,10816,,252,,4408,,4660,,962750
2106101 KY EBT EDMONSON,54,,1860,,1914,,17,,814,,831,,155406
2106301 KY EBT ELLIOTT,132,,2203,,2335,,44,,942,,986,,193720
2106501 KY EBT ESTILL,148,,3645,,3793,,54,,1550,,1604,,340217
2106703 KY EBT FAYETTE,1863,,18943,,20806,,695,,8652,,9347,,1930928
2106901 KY EBT FLEMING,94,,2137,,2231,,31,,880,,911,,185413
2107101 KY EBT FLOYD,515,,11051,,11566,,189,,4838,,5027,,1022013
2107301 KY EBT FRANKLIN,146,,4321,,4467,,59,,1954,,2013,,424569
2107501 KY EBT FULTON,186,,1599,,1785,,72,,832,,904,,160370
2107701 KY EBT GALLATIN,31,,917,,948,,10,,356,,366,,85184
2107901 KY EBT GARRARD,50,,1978,,2028,,19,,811,,830,,183745
2108101 KY EBT GRANT,147,,3229,,3376,,55,,1213,,1268,,321134
2108301 KY EBT GRAVES,304,,4500,,4804,,108,,1968,,2076,,429515
2108501 KY EBT GRAYSON,84,,4063,,4147,,30,,1732,,1762,,358914
2108701 KY EBT GREEN,23,,1492,,1515,,7,,660,,667,,115951
2108901 KY EBT GREENUP,101,,5251,,5352,,35,,2080,,2115,,467612
2109101 KY EBT HANCOCK,62,,824,,886,,23,,335,,358,,78920
2109301 KY EBT HARDIN,296,,8694,,8990,,104,,3346,,3450,,780795
2109501 KY EBT HARLAN,441,,9123,,9564,,154,,4040,,4194,,858533
2109701 KY EBT HARRISON,70,,1974,,2044,,25,,787,,812,,170566
2109901 KY EBT HART,92,,3047,,3139,,35,,1293,,1328,,264370
2110101 KY EBT HENDERSON,416,,5008,,5424,,155,,2279,,2434,,489804
2110301 KY EBT HENRY,75,,1727,,1802,,27,,713,,740,,155666
2110501 KY EBT HICKMAN,40,,581,,621,,12,,271,,283,,52823
2110701 KY EBT HOPKINS,530,,5912,,6442,,184,,2486,,2670,,563546
2110901 KY EBT JACKSON,24,,3482,,3506,,9,,1486,,1495,,295720
2111103 KY EBT JEFFERSON,8951,,72469,,81420,,3144,,32958,,36102,,7698099
2111301 KY EBT JESSAMINE,253,,4403,,4656,,92,,1734,,1826,,436334
2111501 KY EBT JOHNSON,265,,5481,,5746,,96,,2316,,2412,,510012
2111703 KY EBT KENTON,1026,,13065,,14091,,371,,5830,,6201,,1360022
2111901 KY EBT KNOTT,279,,4988,,5267,,105,,2235,,2340,,459517
2112101 KY EBT KNOX,464,,9065,,9529,,156,,3926,,4082,,828705
2112301 KY EBT LARUE,83,,1636,,1719,,29,,715,,744,,147949
2112501 KY EBT LAUREL,236,,10103,,10339,,80,,4084,,4164,,908912
2112701 KY EBT LAWRENCE,66,,4391,,4457,,33,,1907,,1940,,383281
2112901 KY EBT LEE,97,,2329,,2426,,36,,1135,,1171,,204569
2113101 KY EBT LESLIE,285,,3843,,4128,,102,,1868,,1970,,382649
2113301 KY EBT LETCHER,396,,6472,,6868,,140,,2985,,3125,,612879
2113501 KY EBT LEWIS,144,,3562,,3706,,47,,1366,,1413,,334869
2113701 KY EBT LINCOLN,153,,3593,,3746,,54,,1464,,1518,,308112
2113901 KY EBT LIVINGSTON,40,,1015,,1055,,15,,429,,444,,83780
2114101 KY EBT LOGAN,124,,3205,,3329,,45,,1398,,1443,,295912
2114301 KY EBT LYON,17,,551,,568,,6,,279,,285,,49480
