NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:31 PM,,,,,
Jan 1991,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1805101 IN FSP GIBSON CO DPW,355,,1311,,1666,,127,,478,,605,,98800
1805301 IN FSP GRANT CO DFC,1765,,4782,,6547,,571,,1680,,2251,,415097
1805501 IN FSP GREENE CO DPW,447,,1708,,2155,,149,,590,,739,,130486
1805701 IN FSP HAMILTON CO DPW,524,,1544,,2068,,164,,531,,695,,124209
1805901 IN FSP HANCOCK CO DPW,255,,969,,1224,,86,,339,,425,,74287
1806101 IN FSP HARRISON CO DPW,259,,1820,,2079,,83,,576,,659,,119730
1806301 IN FSP HENDRICKS CO DPW,301,,912,,1213,,92,,343,,435,,75510
1806501 IN FSP HENRY CO DPW,831,,2436,,3267,,283,,873,,1156,,204420
1806701 IN FSP HOWARD CO DPW,2177,,3425,,5602,,709,,1303,,2012,,358164
1806901 IN FSP HUNTINGTON CO DPW,301,,1191,,1492,,92,,400,,492,,89332
1807101 IN FSP JACKSON CO DPW,472,,1872,,2344,,158,,642,,800,,134652
1807301 IN FSP JASPER CO DPW,343,,1137,,1480,,112,,398,,510,,92559
1807501 IN FSP JAY CO DPW,207,,1408,,1615,,77,,460,,537,,92152
1807701 IN FSP JEFFERSON CO DPW,448,,1668,,2116,,150,,592,,742,,126746
1807901 IN FSP JENNINGS CO DPW,221,,1586,,1807,,70,,510,,580,,111620
1808101 IN FSP JOHNSON CO DPW,644,,2268,,2912,,222,,828,,1050,,180169
1808301 IN FSP KNOX CO DPW,856,,2744,,3600,,290,,1055,,1345,,209732
1808501 IN FSP KOSCIUSKO CO DPW,286,,2417,,2703,,94,,761,,855,,157292
1808701 IN FSP LAGRANGE CO DPW,111,,784,,895,,38,,251,,289,,58654
1808901 IN FSP LAKE CO DPW,27810,,25741,,53551,,8471,,10785,,19256,,3764836
1809101 IN FSP LA PORTE CO DPW,2289,,4971,,7260,,738,,1816,,2554,,476547
1809301 IN FSP LAWRENCE CO DPW,433,,2344,,2777,,139,,804,,943,,160868
1809501 IN FSP MADISON CO DPW,4142,,5341,,9483,,1285,,1983,,3268,,606679
1809701 IN FSP MARION CO DPW,26182,,38677,,64859,,7751,,14883,,22634,,4480328
1809901 IN FSP MARSHALL CO DPW,180,,1224,,1404,,56,,380,,436,,86963
1810101 IN FSP MARTIN CO DPW,185,,709,,894,,57,,264,,321,,57604
1810301 IN FSP MIAMI CO DPW,578,,2201,,2779,,185,,725,,910,,166578
1810501 IN FSP MONROE COUNTY DPW,1497,,3330,,4827,,518,,1379,,1897,,298291
1810701 IN FSP MONTGOMERY COUNTY DFC,373,,1102,,1475,,131,,404,,535,,91952
1810901 IN FSP MORGAN CO DPW,464,,2659,,3123,,154,,908,,1062,,187305
1811101 IN FSP NEWTON CO DPW,158,,489,,647,,46,,168,,214,,40034
1811301 IN FSP NOBLE CO DPW,261,,1021,,1282,,87,,329,,416,,88619
1811501 IN FSP OHIO CO DPW,78,,214,,292,,24,,83,,107,,17608
1811701 IN FSP ORANGE CO DPW,321,,1442,,1763,,95,,506,,601,,102962
1811901 IN FSP OWEN CO DPW,217,,913,,1130,,68,,290,,358,,69849
1812101 IN FSP PARKE CO DPW,239,,776,,1015,,78,,264,,342,,61145
1812301 IN FSP PERRY CO DPW,169,,1030,,1199,,55,,339,,394,,67527
1812501 IN FSP PIKE CO DPW,172,,849,,1021,,58,,312,,370,,60052
1812701 IN FSP PORTER CO DPW,1052,,2451,,3503,,355,,887,,1242,,235500
1812901 IN FSP POSEY CO DPW,396,,1077,,1473,,130,,384,,514,,85015
1813101 IN FSP PULASKI CO DFC,47,,792,,839,,15,,232,,247,,50592
1813301 IN FSP PUTNAM CO DPW,171,,1148,,1319,,56,,369,,425,,77157
1813501 IN FSP RANDOLPH CO DPW,451,,1792,,2243,,135,,604,,739,,142554
1813701 IN FSP RIPLEY CO DPW,223,,1125,,1348,,68,,359,,427,,79186
1813901 IN FSP RUSH CO DPW,162,,813,,975,,46,,242,,288,,55166
1814101 IN FSP ST JOSEPH CO DPW,7766,,9253,,17019,,2520,,3358,,5878,,1147025
1814301 IN FSP SCOTT CO DPW,689,,2131,,2820,,217,,712,,929,,174988
1814501 IN FSP SHELBY CO DPW,386,,1570,,1956,,127,,508,,635,,119134
1814701 IN FSP SPENCER CO DPW,142,,858,,1000,,48,,284,,332,,58631
1814901 IN FSP STARKE CO DPW,379,,1382,,1761,,108,,435,,543,,112496
1815101 IN FSP STEUBEN CO DPW,182,,1126,,1308,,58,,363,,421,,83805
1815301 IN FSP SULLIVAN CO DPW,161,,1234,,1395,,49,,407,,456,,77468
1815501 IN FSP SWITZERLAND CO DPW,31,,582,,613,,10,,174,,184,,36172
1815701 IN FSP TIPPECANOE CO DPW,1172,,3599,,4771,,387,,1293,,1680,,292766
1815901 IN FSP TIPTON CO DPW,141,,469,,610,,48,,180,,228,,35193
1816101 IN FSP UNION CO DPW,163,,447,,610,,48,,150,,198,,35682
1816301 IN FSP VANDERBURGH CO DPW,3859,,10070,,13929,,1218,,4042,,5260,,914339
1816501 IN FSP VERMILLION CO DPW,248,,944,,1192,,78,,347,,425,,69617
1816701 IN FSP VIGO CO DPW,1928,,5640,,7568,,608,,1985,,2593,,449389
1816901 IN FSP WABASH CO DPW,278,,1072,,1350,,88,,391,,479,,83271
1817101 IN FSP WARREN CO DPW,61,,425,,486,,17,,120,,137,,25428
1817301 IN FSP WARRICK CO DPW,400,,1169,,1569,,133,,362,,495,,94355
1817501 IN FSP WASHINGTON CO DPW,327,,1571,,1898,,105,,508,,613,,112763
1817701 IN FSP WAYNE CO DPW,2171,,5882,,8053,,736,,2556,,3292,,498396
1817901 IN FSP WELLS CO DPW,113,,646,,759,,42,,222,,264,,47681
1818101 IN FSP WHITE CO DPW,254,,587,,841,,74,,220,,294,,54743
1818301 IN FSP WHITLEY CO DPW,81,,542,,623,,31,,188,,219,,40755
1900101 IA FSP ADAIR CO DHS,163,,295,,458,,67,,112,,179,,23821
1900301 IA FSP ADAMS CO DHS,156,,213,,369,,58,,84,,142,,19729
1900501 IA FSP ALLAMAKEE CO DHS,250,,359,,609,,105,,133,,238,,30074
1900701 IA FSP APPANOOSE CO DHS,950,,802,,1752,,341,,338,,679,,96490
1900901 IA FSP AUDUBON CO DHS,160,,169,,329,,52,,68,,120,,17084
1901101 IA FSP BENTON CO DHS,695,,593,,1288,,247,,243,,490,,70863
1901301 IA FSP BLACK HAWK CO DHS,7670,,3969,,11639,,2831,,2051,,4882,,652407
1901501 IA FSP BOONE CO DHS,703,,639,,1342,,262,,277,,539,,75123
1901701 IA FSP BREMER CO DHS,418,,423,,841,,164,,166,,330,,43625
1901901 IA FSP BUCHANAN CO DHS,785,,689,,1474,,275,,272,,547,,81406
1902101 IA FSP BUENA VISTA CO DHS,353,,486,,839,,124,,196,,320,,45024
1902301 IA FSP BUTLER CO DHS,435,,375,,810,,159,,146,,305,,43455
1902501 IA FSP CALHOUN CO DHS,300,,317,,617,,112,,135,,247,,31329
1902701 IA FSP CARROLL CO DHS,424,,385,,809,,160,,161,,321,,42377
1902901 IA FSP CASS CO DHS,444,,416,,860,,170,,151,,321,,46600
1903101 IA FSP CEDAR CO DHS,462,,331,,793,,153,,155,,308,,43960
1903301 IA FSP CERRO GORDO CO DHS,1716,,1227,,2943,,677,,585,,1262,,167792
1903501 IA FSP CHEROKEE CO DHS,248,,298,,546,,95,,119,,214,,28326
1903701 IA FSP CHICKASAW CO DHS,221,,338,,559,,81,,137,,218,,28187
1903901 IA FSP CLARKE CO DHS,342,,323,,665,,129,,123,,252,,38166
1904101 IA FSP CLAY CO DHS,517,,483,,1000,,221,,199,,420,,50921
1904301 IA FSP CLAYTON CO DHS,338,,464,,802,,136,,164,,300,,43025
1904501 IA FSP CLINTON CO DHS,2714,,1427,,4141,,1030,,684,,1714,,245078
1904701 IA FSP CRAWFORD CO DHS,544,,514,,1058,,200,,202,,402,,55316
1904901 IA FSP DALLAS CO DHS,851,,598,,1449,,309,,256,,565,,82259
1905101 IA FSP DAVIS CO DHS,286,,262,,548,,111,,111,,222,,30128
1905301 IA FSP DECATUR CO DHS,356,,516,,872,,167,,207,,374,,43678
1905501 IA FSP DELAWARE CO DHS,482,,442,,924,,165,,195,,360,,46555
1905701 IA FSP DES MOINES CO DHS,1993,,1299,,3292,,732,,594,,1326,,190541
1905901 IA FSP DICKINSON CO DHS,272,,287,,559,,118,,120,,238,,28417
1906101 IA FSP DUBUQUE CO DHS,2726,,1714,,4440,,1052,,795,,1847,,245332
1906301 IA FSP EMMET CO DHS,356,,508,,864,,120,,261,,381,,49566
1906501 IA FSP FAYETTE CO DHS,755,,736,,1491,,299,,278,,577,,75334
1906701 IA FSP FLOYD CO DHS,545,,645,,1190,,199,,243,,442,,60049
1906901 IA FSP FRANKLIN CO DHS,273,,336,,609,,100,,133,,233,,32626
1907101 IA FSP FREMONT CO DHS,217,,382,,599,,73,,154,,227,,29139
1907301 IA FSP GREENE CO DHS,290,,282,,572,,114,,100,,214,,30353
1907501 IA FSP GRUNDY CO DHS,263,,194,,457,,91,,85,,176,,26542
1907701 IA FSP GUTHRIE CO DHS,226,,415,,641,,86,,163,,249,,31448
1907901 IA FSP HAMILTON CO DHS,445,,467,,912,,173,,198,,371,,50874
1908101 IA FSP HANCOCK CO DHS,229,,431,,660,,74,,154,,228,,31660
1908301 IA FSP HARDIN CO DHS,417,,578,,995,,172,,224,,396,,50549
1908501 IA FSP HARRISON CO DHS,555,,589,,1144,,208,,217,,425,,58587
1908701 IA FSP HENRY CO DHS,585,,498,,1083,,209,,204,,413,,58134
1908901 IA FSP HOWARD CO DHS,186,,301,,487,,85,,116,,201,,24274
1909101 IA FSP HUMBOLDT CO DHS,232,,258,,490,,101,,116,,217,,25034
1909301 IA FSP IDA CO DHS,73,,230,,303,,32,,84,,116,,13559
1909501 IA FSP IOWA CO DHS,175,,247,,422,,67,,87,,154,,23146
1909701 IA FSP JACKSON CO DHS,762,,682,,1444,,287,,251,,538,,78118
1909901 IA FSP JASPER CO DHS,858,,803,,1661,,359,,353,,712,,91675
1910101 IA FSP JEFFERSON CO DHS,576,,558,,1134,,221,,284,,505,,68406
1910301 IA FSP JOHNSON CO DHS,1406,,1007,,2413,,576,,485,,1061,,138810
1910501 IA FSP JONES CO DHS,445,,440,,885,,171,,161,,332,,47536
1910701 IA FSP KEOKUK CO DHS,517,,473,,990,,173,,179,,352,,54063
1910901 IA FSP KOSSUTH CO DHS,391,,448,,839,,136,,177,,313,,45095
1911102 IA FSP LEE CO DHS,2114,,1142,,3256,,798,,522,,1320,,188531
1911301 IA FSP LINN CO DHS,6052,,3812,,9864,,2269,,1925,,4194,,578282
1911501 IA FSP LOUISA CO DHS,477,,275,,752,,164,,120,,284,,42525
1911701 IA FSP LUCAS CO DHS,447,,330,,777,,189,,140,,329,,41313
1911901 IA FSP LYON CO DHS,121,,263,,384,,46,,81,,127,,18370
1912101 IA FSP MADISON CO DHS,295,,294,,589,,115,,108,,223,,32418
1912301 IA FSP MAHASKA CO DHS,912,,832,,1744,,338,,365,,703,,94419
1912501 IA FSP MARION CO DHS,779,,636,,1415,,303,,242,,545,,78487
1912701 IA FSP MARSHALL CO DHS,1523,,1055,,2578,,601,,504,,1105,,148123
1912901 IA FSP MILLS CO DHS,415,,449,,864,,147,,167,,314,,47781
1913101 IA FSP MITCHELL CO DHS,133,,274,,407,,45,,117,,162,,18358
1913301 IA FSP MONONA CO DHS,430,,455,,885,,167,,159,,326,,46207
1913501 IA FSP MONROE CO DHS,364,,405,,769,,130,,169,,299,,42548
1913701 IA FSP MONTGOMERY CO DHS,414,,249,,663,,168,,99,,267,,36205
1913901 IA FSP MUSCATINE CO DHS,2167,,1152,,3319,,728,,466,,1194,,185965
1914101 IA FSP O BRIEN CO DHS,196,,313,,509,,63,,127,,190,,26601
1914301 IA FSP OSCEOLA CO DHS,91,,148,,239,,35,,58,,93,,12710
1914501 IA FSP PAGE CO DHS,655,,713,,1368,,264,,277,,541,,67447
1914701 IA FSP PALO ALTO CO DHS,246,,393,,639,,103,,171,,274,,31350
1914901 IA FSP PLYMOUTH CO DHS,265,,467,,732,,102,,162,,264,,33560
1915101 IA FSP POCAHONTAS CO DHS,156,,327,,483,,66,,133,,199,,24058
1915301 IA FSP POLK CO DHS,15873,,7035,,22908,,6012,,3363,,9375,,1400463
1915501 IA FSP POTTAWATTAMIE CO DHS,4549,,2730,,7279,,1651,,1067,,2718,,431943
1915701 IA FSP POWESHIEK CO DHS,488,,352,,840,,181,,157,,338,,47086
1915901 IA FSP RINGGOLD CO DHS,156,,315,,471,,67,,113,,180,,25268
1916101 IA FSP SAC CO DHS,196,,360,,556,,85,,119,,204,,28432
1916301 IA FSP SCOTT CO DHS,10377,,4197,,14574,,3652,,1950,,5602,,892512
1916501 IA FSP SHELBY CO DHS,246,,300,,546,,91,,100,,191,,28159
1916701 IA FSP SIOUX CO DHS,250,,476,,726,,104,,143,,247,,33025
1916901 IA FSP STORY CO DHS,1100,,891,,1991,,443,,475,,918,,117612
1917101 IA FSP TAMA CO DHS,467,,460,,927,,171,,174,,345,,49951
1917301 IA FSP TAYLOR CO DHS,282,,277,,559,,92,,100,,192,,27188
1917501 IA FSP UNION CO DHS,645,,488,,1133,,249,,196,,445,,59988
1917701 IA FSP VAN BUREN CO DHS,265,,317,,582,,95,,115,,210,,32457
1917901 IA FSP WAPELLO CO DHS,2347,,1783,,4130,,929,,801,,1730,,230199
1918101 IA FSP WARREN CO DHS,879,,680,,1559,,339,,292,,631,,88026
1918301 IA FSP WASHINGTON CO DHS,561,,397,,958,,199,,166,,365,,54131
1918501 IA FSP WAYNE CO DHS,248,,363,,611,,98,,122,,220,,30461
1918701 IA FSP WEBSTER CO DHS,2221,,1392,,3613,,824,,709,,1533,,199784
1918901 IA FSP WINNEBAGO CO DHS,228,,283,,511,,95,,106,,201,,25893
1919101 IA FSP WINNESHIEK CO DHS,309,,428,,737,,130,,158,,288,,37055
1919301 IA FSP WOODBURY CO DHS,4959,,3082,,8041,,1815,,1174,,2989,,439211
1919501 IA FSP WORTH CO DHS,172,,232,,404,,74,,102,,176,,21163
1919701 IA FSP WRIGHT CO DHS,430,,356,,786,,162,,149,,311,,43464
2000101 KS FSP ALLEN,823,,611,,1434,,288,,205,,493,,74635
2000301 KS FSP ANDERSON,231,,193,,424,,91,,63,,154,,22233
2000501 KS FSP ATCHISON,884,,415,,1299,,331,,175,,506,,73539
2000701 KS FSP BARBER,30,,46,,76,,17,,19,,36,,3709
2000901 KS FSP BARTON,1278,,995,,2273,,474,,394,,868,,124490
2001101 KS FSP BOURBON,900,,568,,1468,,333,,229,,562,,83149
2001301 KS FSP BROWN,615,,535,,1150,,240,,185,,425,,61696
2001501 KS FSP BUTLER,1465,,918,,2383,,516,,369,,885,,140865
2001701 KS FSP CHASE,103,,91,,194,,46,,35,,81,,12078
2001901 KS FSP CHAUTAUQUA,247,,239,,486,,85,,92,,177,,26566
2002101 KS FSP CHEROKEE,2034,,943,,2977,,755,,363,,1118,,184112
2002301 KS FSP CHEYENNE,33,,50,,83,,18,,18,,36,,4423
2002501 KS FSP CLARK,47,,71,,118,,14,,26,,40,,5699
2002701 KS FSP CLAY,233,,306,,539,,97,,94,,191,,29254
2002901 KS FSP CLOUD,194,,245,,439,,86,,87,,173,,24414
2003101 KS FSP COFFEY,306,,229,,535,,110,,82,,192,,27883
2003301 KS FSP COMANCHE,17,,61,,78,,9,,19,,28,,3496
2003501 KS FSP COWLEY,1846,,1145,,2991,,731,,468,,1199,,179106
2003701 KS FSP CRAWFORD,2191,,1358,,3549,,856,,530,,1386,,206719
2003901 KS FSP DECATUR,70,,55,,125,,27,,26,,53,,6188
2004101 KS FSP DICKINSON,523,,556,,1079,,204,,223,,427,,58507
2004301 KS FSP DONIPHAN,474,,315,,789,,169,,136,,305,,45120
2004501 KS FSP DOUGLAS,2139,,1013,,3152,,847,,435,,1282,,185541
2004701 KS FSP EDWARDS,77,,104,,181,,35,,37,,72,,9688
2004901 KS FSP ELK,140,,120,,260,,62,,45,,107,,13980
2005101 KS FSP ELLIS,622,,464,,1086,,295,,213,,508,,59583
2005301 KS FSP ELLSWORTH,87,,105,,192,,38,,45,,83,,10142
2005501 KS FSP FINNEY,1171,,1213,,2384,,429,,372,,801,,130787
2005701 KS FSP FORD,1043,,844,,1887,,373,,329,,702,,102357
2005901 KS FSP FRANKLIN,1062,,714,,1776,,397,,266,,663,,101115
2006101 KS FSP GEARY,1609,,1665,,3274,,602,,526,,1128,,189667
2006301 KS FSP GOVE,4,,32,,36,,3,,8,,11,,935
2006501 KS FSP GRAHAM,117,,53,,170,,48,,24,,72,,9698
2006701 KS FSP GRANT,240,,166,,406,,70,,50,,120,,23113
2006901 KS FSP GRAY,48,,100,,148,,24,,29,,53,,6731
2007101 KS FSP GREELEY,22,,76,,98,,7,,21,,28,,3990
2007301 KS FSP GREENWOOD,382,,208,,590,,148,,100,,248,,34299
2007501 KS FSP HAMILTON,45,,44,,89,,23,,14,,37,,5143
2007701 KS FSP HARPER,223,,230,,453,,92,,84,,176,,24149
2007901 KS FSP HARVEY,801,,594,,1395,,341,,236,,577,,79946
2008101 KS FSP HASKELL,85,,69,,154,,30,,18,,48,,8046
2008301 KS FSP HODGEMAN,43,,26,,69,,17,,11,,28,,3770
2008501 KS FSP JACKSON,380,,403,,783,,132,,132,,264,,43454
2008701 KS FSP JEFFERSON,312,,298,,610,,120,,99,,219,,33024
2008901 KS FSP JEWELL,50,,101,,151,,27,,34,,61,,8476
2009101 KS FSP JOHNSON,3416,,1833,,5249,,1358,,730,,2088,,319628
2009301 KS FSP KEARNY,157,,102,,259,,38,,28,,66,,12920
2009501 KS FSP KINGMAN,191,,179,,370,,76,,65,,141,,21851
2009701 KS FSP KIOWA,52,,67,,119,,22,,26,,48,,6894
2009901 KS FSP LABETTE,1401,,836,,2237,,550,,323,,873,,126659
2010101 KS FSP LANE,58,,40,,98,,20,,15,,35,,5853
2010301 KS FSP LEAVENWORTH,2241,,1233,,3474,,845,,473,,1318,,216054
2010501 KS FSP LINCOLN,41,,76,,117,,24,,28,,52,,5569
2010701 KS FSP LINN,298,,305,,603,,114,,105,,219,,32668
2010901 KS FSP LOGAN,39,,63,,102,,17,,24,,41,,5851
2011101 KS FSP LYON,1373,,857,,2230,,533,,343,,876,,135973
2011301 KS FSP MCPHERSON,579,,382,,961,,213,,149,,362,,58414
2011501 KS FSP MARION,216,,198,,414,,85,,74,,159,,22850
2011701 KS FSP MARSHALL,284,,258,,542,,102,,98,,200,,29337
2011901 KS FSP MEADE,43,,66,,109,,18,,30,,48,,5213
2012101 KS FSP MIAMI,696,,532,,1228,,265,,192,,457,,70660
2012301 KS FSP MITCHELL,91,,197,,288,,43,,64,,107,,13328
2012501 KS FSP MONTGOMERY,2784,,1364,,4148,,1037,,579,,1616,,244815
2012701 KS FSP MORRIS,264,,274,,538,,92,,106,,198,,28919
2012901 KS FSP MORTON,114,,44,,158,,44,,17,,61,,9507
2013101 KS FSP NEMAHA,140,,180,,320,,67,,58,,125,,15160
2013301 KS FSP NEOSHO,843,,654,,1497,,314,,249,,563,,75242
2013501 KS FSP NESS,41,,37,,78,,16,,13,,29,,4019
2013701 KS FSP NORTON,104,,123,,227,,42,,51,,93,,11353
2013901 KS FSP OSAGE,466,,390,,856,,159,,131,,290,,48208
2014101 KS FSP OSBORNE,94,,89,,183,,44,,37,,81,,9261
2014301 KS FSP OTTAWA,129,,94,,223,,53,,34,,87,,11005
2014501 KS FSP PAWNEE,157,,144,,301,,74,,62,,136,,16871
2014701 KS FSP PHILLIPS,93,,85,,178,,47,,34,,81,,9457
2014901 KS FSP POTTAWATOMIE,342,,388,,730,,126,,129,,255,,41883
2015101 KS FSP PRATT,235,,153,,388,,95,,76,,171,,23026
2015301 KS FSP RAWLINS,47,,70,,117,,23,,27,,50,,5183
2015501 KS FSP RENO,3003,,1523,,4526,,1172,,620,,1792,,271253
2015701 KS FSP REPUBLIC,94,,188,,282,,37,,56,,93,,12605
2015901 KS FSP RICE,524,,320,,844,,184,,108,,292,,50995
2016101 KS FSP RILEY,1110,,997,,2107,,454,,407,,861,,120339
2016301 KS FSP ROOKS,132,,122,,254,,54,,46,,100,,11995
2016501 KS FSP RUSH,62,,69,,131,,28,,28,,56,,7783
2016701 KS FSP RUSSELL,201,,180,,381,,83,,72,,155,,20446
2016901 KS FSP SALINE,1656,,1118,,2774,,657,,443,,1100,,153828
2017101 KS FSP SCOTT,81,,106,,187,,35,,40,,75,,9854
2017301 KS FSP Sedgwick County,22258,,8799,,31057,,8450,,3793,,12243,,1973708
2017501 KS FSP SEWARD,1237,,655,,1892,,432,,265,,697,,113625
2017701 KS FSP SHAWNEE,8667,,3703,,12370,,3408,,1550,,4958,,768205
2017901 KS FSP SHERIDAN,15,,31,,46,,7,,15,,22,,2000
2018101 KS FSP SHERMAN,294,,255,,549,,94,,79,,173,,29896
2018301 KS FSP SMITH,74,,95,,169,,45,,36,,81,,8543
2018501 KS FSP STAFFORD,168,,158,,326,,59,,57,,116,,18947
2018701 KS FSP STANTON,62,,69,,131,,20,,21,,41,,7289
2018901 KS FSP STEVENS,114,,88,,202,,39,,29,,68,,11756
2019101 KS FSP SUMNER,818,,480,,1298,,320,,191,,511,,72206
2019301 KS FSP THOMAS,167,,220,,387,,66,,71,,137,,21775
2019501 KS FSP TREGO,19,,40,,59,,14,,20,,34,,2586
2019701 KS FSP WABAUNSEE,120,,171,,291,,44,,45,,89,,15554
2019901 KS FSP WALLACE,37,,9,,46,,18,,4,,22,,2614
2020101 KS FSP WASHINGTON,114,,157,,271,,56,,59,,115,,12299
2020301 KS FSP WICHITA,83,,63,,146,,30,,21,,51,,7921
2020501 KS FSP WILSON,551,,391,,942,,197,,145,,342,,52623
2020701 KS FSP WOODSON,147,,85,,232,,54,,36,,90,,13642
2020902 KS FSP WYANDOTTE,13854,,4292,,18146,,4945,,1702,,6647,,1109501
2100101 KY FSP ADAIR,275,,1915,,2190,,93,,732,,825,,124319
2100301 KY FSP ALLEN,212,,1652,,1864,,107,,585,,692,,105377
2100501 KY FSP ANDERSON,121,,688,,809,,40,,285,,325,,51997
2100701 KY FSP BALLARD,130,,725,,855,,46,,315,,361,,51857
2100901 KY FSP BARREN,662,,2905,,3567,,221,,1147,,1368,,200591
2101101 KY FSP BATH,358,,1921,,2279,,109,,699,,808,,136250
2101301 KY FSP BELL,1656,,6304,,7960,,549,,2186,,2735,,509353
2101501 KY FSP BOONE,678,,2308,,2986,,237,,867,,1104,,197706
2101701 KY FSP BOURBON,425,,1568,,1993,,149,,564,,713,,126629
2101901 KY FSP BOYD,1495,,4351,,5846,,531,,1727,,2258,,386663
2102101 KY FSP BOYLE,575,,1921,,2496,,200,,763,,963,,158715
2102301 KY FSP BRACKEN,175,,907,,1082,,54,,319,,373,,68843
2102501 KY FSP BREATHITT,1282,,4821,,6103,,441,,1814,,2255,,383179
2102701 KY FSP BRECKINRIDGE,600,,2481,,3081,,236,,887,,1123,,190732
2102901 KY FSP BULLITT,823,,3223,,4046,,306,,1136,,1442,,260891
2103101 KY FSP BUTLER,219,,1614,,1833,,74,,592,,666,,108102
2103301 KY FSP CALDWELL,339,,1271,,1610,,104,,526,,630,,97515
2103501 KY FSP CALLOWAY,405,,2065,,2470,,149,,861,,1010,,162434
2103701 KY FSP CAMPBELL,2066,,4326,,6392,,697,,1700,,2397,,444518
2103901 KY FSP CARLISLE,86,,425,,511,,32,,190,,222,,27750
2104101 KY FSP CARROLL,382,,1566,,1948,,128,,617,,745,,125476
2104301 KY FSP CARTER,805,,4320,,5125,,249,,1468,,1717,,314497
2104501 KY FSP CASEY,356,,1916,,2272,,113,,751,,864,,125451
2104701 KY FSP CHRISTIAN,2134,,5722,,7856,,673,,2145,,2818,,490712
2104901 KY FSP CLARK,985,,2635,,3620,,337,,1040,,1377,,231542
2105101 KY FSP CLAY,1392,,7686,,9078,,417,,2566,,2983,,529929
2105301 KY FSP CLINTON,343,,2139,,2482,,116,,811,,927,,141241
2105501 KY FSP CRITTENDEN,132,,1028,,1160,,44,,407,,451,,71683
2105701 KY FSP CUMBERLAND,211,,1330,,1541,,79,,518,,597,,87101
2105901 KY FSP DAVIESS,2416,,6726,,9142,,858,,2745,,3603,,616440
2106101 KY FSP EDMONSON,308,,1717,,2025,,107,,659,,766,,121780
2106301 KY FSP ELLIOTT,422,,1663,,2085,,135,,584,,719,,120861
2106501 KY FSP ESTILL,740,,3271,,4011,,247,,1220,,1467,,256686
2106703 KY FSP FAYETTE,6101,,10072,,16173,,2003,,4375,,6378,,1137855
2106901 KY FSP FLEMING,274,,1433,,1707,,85,,521,,606,,96081
2107101 KY FSP FLOYD,2666,,7340,,10006,,844,,2553,,3397,,653202
2107301 KY FSP FRANKLIN,784,,2005,,2789,,280,,846,,1126,,193079
2107501 KY FSP FULTON,461,,1510,,1971,,157,,659,,816,,120584
2107701 KY FSP GALLATIN,173,,549,,722,,56,,211,,267,,47668
2107901 KY FSP GARRARD,314,,1129,,1443,,101,,420,,521,,92226
2108101 KY FSP GRANT,271,,1638,,1909,,89,,592,,681,,120454
2108301 KY FSP GRAVES,816,,2444,,3260,,278,,1039,,1317,,197973
2108501 KY FSP GRAYSON,409,,2865,,3274,,137,,1108,,1245,,201627
2108701 KY FSP GREEN,164,,1033,,1197,,60,,427,,487,,65316
2108901 KY FSP GREENUP,804,,3292,,4096,,279,,1147,,1426,,263145
2109101 KY FSP HANCOCK,122,,804,,926,,40,,281,,321,,58340
2109301 KY FSP HARDIN,1128,,5467,,6595,,388,,1864,,2252,,411485
2109501 KY FSP HARLAN,1922,,7458,,9380,,629,,2646,,3275,,614827
2109701 KY FSP HARRISON,387,,1411,,1798,,134,,555,,689,,111465
2109901 KY FSP HART,542,,2496,,3038,,192,,928,,1120,,185041
2110101 KY FSP HENDERSON,1172,,4043,,5215,,420,,1652,,2072,,336621
2110301 KY FSP HENRY,342,,1395,,1737,,110,,505,,615,,109597
2110501 KY FSP HICKMAN,144,,669,,813,,53,,278,,331,,46819
2110701 KY FSP HOPKINS,1299,,4575,,5874,,437,,1711,,2148,,375447
2110901 KY FSP JACKSON,736,,3285,,4021,,229,,1184,,1413,,249132
2111103 KY FSP JEFFERSON,25636,,40537,,66173,,8504,,17955,,26459,,4575404
2111301 KY FSP JESSAMINE,533,,1818,,2351,,183,,689,,872,,156445
2111501 KY FSP JOHNSON,921,,5012,,5933,,305,,1722,,2027,,376651
2111703 KY FSP KENTON,3618,,6782,,10400,,1239,,2762,,4001,,749697
2111901 KY FSP KNOTT,1505,,4359,,5864,,451,,1529,,1980,,377889
2112101 KY FSP KNOX,2541,,7786,,10327,,821,,2885,,3706,,687614
2112301 KY FSP LARUE,274,,1174,,1448,,95,,501,,596,,91914
2112501 KY FSP LAUREL,1709,,6886,,8595,,558,,2340,,2898,,553513
2112701 KY FSP LAWRENCE,750,,3519,,4269,,238,,1221,,1459,,276192
2112901 KY FSP LEE,429,,2287,,2716,,149,,834,,983,,171170
2113101 KY FSP LESLIE,1030,,3719,,4749,,355,,1441,,1796,,320695
2113301 KY FSP LETCHER,1219,,5963,,7182,,397,,2060,,2457,,469101
