NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:36 PM,,,,,
Jul 1989,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1808101 IN FSP JOHNSON CO DPW,411,,1875,,2286,,147,,711,,858,,112542
1808301 IN FSP KNOX CO DPW,749,,2421,,3170,,256,,914,,1170,,146104
1808501 IN FSP KOSCIUSKO CO DPW,160,,1112,,1272,,50,,360,,410,,60020
1808701 IN FSP LAGRANGE CO DPW,46,,344,,390,,15,,108,,123,,19016
1808901 IN FSP LAKE CO DPW,25569,,22668,,48237,,7754,,9274,,17028,,2841104
1809101 IN FSP LA PORTE CO DPW,1964,,4038,,6002,,622,,1479,,2101,,322544
1809301 IN FSP LAWRENCE CO DPW,287,,1646,,1933,,91,,583,,674,,91325
1809501 IN FSP MADISON CO DPW,2886,,4690,,7576,,943,,1740,,2683,,408300
1809701 IN FSP MARION CO DPW,17798,,26955,,44753,,5314,,10008,,15322,,2550509
1809901 IN FSP MARSHALL CO DPW,169,,633,,802,,50,,211,,261,,42804
1810101 IN FSP MARTIN CO DPW,173,,483,,656,,51,,199,,250,,30691
1810301 IN FSP MIAMI CO DPW,334,,1523,,1857,,107,,498,,605,,90776
1810501 IN FSP MONROE COUNTY DPW,1140,,3025,,4165,,401,,1239,,1640,,210240
1810701 IN FSP MONTGOMERY COUNTY DFC,216,,847,,1063,,74,,321,,395,,54712
1810901 IN FSP MORGAN CO DPW,134,,2041,,2175,,45,,739,,784,,107348
1811101 IN FSP NEWTON CO DPW,126,,301,,427,,37,,109,,146,,23397
1811301 IN FSP NOBLE CO DPW,165,,531,,696,,53,,201,,254,,32736
1811501 IN FSP OHIO CO DPW,32,,160,,192,,9,,65,,74,,8229
1811701 IN FSP ORANGE CO DPW,249,,998,,1247,,77,,364,,441,,63800
1811901 IN FSP OWEN CO DPW,16,,832,,848,,5,,265,,270,,44042
1812101 IN FSP PARKE CO DPW,183,,771,,954,,56,,257,,313,,44371
1812301 IN FSP PERRY CO DPW,167,,853,,1020,,55,,270,,325,,45392
1812501 IN FSP PIKE CO DPW,152,,832,,984,,51,,310,,361,,48380
1812701 IN FSP PORTER CO DPW,975,,2007,,2982,,331,,730,,1061,,166118
1812901 IN FSP POSEY CO DPW,336,,936,,1272,,107,,342,,449,,63945
1813101 IN FSP PULASKI CO DFC,53,,402,,455,,15,,130,,145,,23685
1813301 IN FSP PUTNAM CO DPW,24,,959,,983,,8,,319,,327,,46180
1813501 IN FSP RANDOLPH CO DPW,279,,1181,,1460,,87,,416,,503,,77026
1813701 IN FSP RIPLEY CO DPW,160,,1035,,1195,,47,,344,,391,,56607
1813901 IN FSP RUSH CO DPW,179,,534,,713,,54,,170,,224,,32788
1814101 IN FSP ST JOSEPH CO DPW,6273,,5808,,12081,,1993,,2155,,4148,,656323
1814301 IN FSP SCOTT CO DPW,479,,1999,,2478,,157,,622,,779,,123519
1814501 IN FSP SHELBY CO DPW,272,,1049,,1321,,78,,367,,445,,63400
1814701 IN FSP SPENCER CO DPW,145,,655,,800,,48,,214,,262,,36946
1814901 IN FSP STARKE CO DPW,306,,1058,,1364,,93,,340,,433,,69410
1815101 IN FSP STEUBEN CO DPW,60,,621,,681,,18,,205,,223,,34468
1815301 IN FSP SULLIVAN CO DPW,160,,1167,,1327,,48,,379,,427,,64083
1815501 IN FSP SWITZERLAND CO DPW,,,532,,532,,,,169,,169,,25190
1815701 IN FSP TIPPECANOE CO DPW,920,,2806,,3726,,306,,1043,,1349,,197173
1815901 IN FSP TIPTON CO DPW,101,,455,,556,,33,,171,,204,,23783
1816101 IN FSP UNION CO DPW,132,,335,,467,,46,,113,,159,,23372
1816301 IN FSP VANDERBURGH CO DPW,3625,,6670,,10295,,1160,,2730,,3890,,542602
1816501 IN FSP VERMILLION CO DPW,265,,756,,1021,,83,,277,,360,,50129
1816701 IN FSP VIGO CO DPW,1677,,4594,,6271,,544,,1668,,2212,,318085
1816901 IN FSP WABASH CO DPW,214,,718,,932,,69,,263,,332,,45953
1817101 IN FSP WARREN CO DPW,52,,287,,339,,16,,85,,101,,15266
1817301 IN FSP WARRICK CO DPW,387,,959,,1346,,121,,305,,426,,67413
1817501 IN FSP WASHINGTON CO DPW,253,,1251,,1504,,83,,388,,471,,71248
1817701 IN FSP WAYNE CO DPW,1755,,4168,,5923,,594,,1579,,2173,,311645
1817901 IN FSP WELLS CO DPW,100,,427,,527,,31,,145,,176,,26005
1818101 IN FSP WHITE CO DPW,108,,305,,413,,32,,107,,139,,21572
1818301 IN FSP WHITLEY CO DPW,26,,185,,211,,9,,76,,85,,9032
1900101 IA FSP ADAIR CO DHS,113,,259,,372,,33,,120,,153,,15881
1900301 IA FSP ADAMS CO DHS,132,,223,,355,,39,,99,,138,,16033
1900501 IA FSP ALLAMAKEE CO DHS,199,,340,,539,,62,,150,,212,,22343
1900701 IA FSP APPANOOSE CO DHS,913,,772,,1685,,302,,374,,676,,77311
1900901 IA FSP AUDUBON CO DHS,96,,214,,310,,30,,82,,112,,13953
1901101 IA FSP BENTON CO DHS,594,,536,,1130,,181,,258,,439,,50301
1901301 IA FSP BLACK HAWK CO DHS,7646,,4668,,12314,,2482,,2656,,5138,,587220
1901501 IA FSP BOONE CO DHS,624,,591,,1215,,208,,288,,496,,54791
1901701 IA FSP BREMER CO DHS,333,,362,,695,,107,,176,,283,,30521
1901901 IA FSP BUCHANAN CO DHS,710,,740,,1450,,219,,315,,534,,66959
1902101 IA FSP BUENA VISTA CO DHS,308,,432,,740,,101,,164,,265,,33340
1902301 IA FSP BUTLER CO DHS,351,,405,,756,,103,,171,,274,,32162
1902501 IA FSP CALHOUN CO DHS,248,,334,,582,,74,,152,,226,,26085
1902701 IA FSP CARROLL CO DHS,378,,597,,975,,119,,255,,374,,42433
1902901 IA FSP CASS CO DHS,292,,467,,759,,95,,193,,288,,33563
1903101 IA FSP CEDAR CO DHS,400,,329,,729,,124,,158,,282,,34043
1903301 IA FSP CERRO GORDO CO DHS,1572,,1044,,2616,,537,,614,,1151,,122799
1903501 IA FSP CHEROKEE CO DHS,246,,293,,539,,80,,133,,213,,22798
1903701 IA FSP CHICKASAW CO DHS,208,,392,,600,,68,,153,,221,,24377
1903901 IA FSP CLARKE CO DHS,323,,271,,594,,99,,117,,216,,26291
1904101 IA FSP CLAY CO DHS,375,,537,,912,,128,,253,,381,,38126
1904301 IA FSP CLAYTON CO DHS,280,,639,,919,,86,,253,,339,,38396
1904501 IA FSP CLINTON CO DHS,2352,,1474,,3826,,762,,776,,1538,,193674
1904701 IA FSP CRAWFORD CO DHS,407,,536,,943,,136,,243,,379,,41784
1904901 IA FSP DALLAS CO DHS,784,,536,,1320,,258,,268,,526,,62836
1905101 IA FSP DAVIS CO DHS,276,,373,,649,,96,,165,,261,,29814
1905301 IA FSP DECATUR CO DHS,245,,545,,790,,81,,244,,325,,33017
1905501 IA FSP DELAWARE CO DHS,476,,548,,1024,,146,,237,,383,,43920
1905701 IA FSP DES MOINES CO DHS,1910,,1286,,3196,,610,,653,,1263,,151923
1905901 IA FSP DICKINSON CO DHS,273,,355,,628,,85,,145,,230,,26473
1906101 IA FSP DUBUQUE CO DHS,2729,,1876,,4605,,893,,1001,,1894,,214964
1906301 IA FSP EMMET CO DHS,360,,353,,713,,107,,153,,260,,30516
1906501 IA FSP FAYETTE CO DHS,554,,920,,1474,,160,,394,,554,,62171
1906701 IA FSP FLOYD CO DHS,536,,611,,1147,,177,,258,,435,,46215
1906901 IA FSP FRANKLIN CO DHS,187,,383,,570,,63,,148,,211,,23902
1907101 IA FSP FREMONT CO DHS,192,,347,,539,,58,,154,,212,,21545
1907301 IA FSP GREENE CO DHS,221,,241,,462,,70,,118,,188,,21107
1907501 IA FSP GRUNDY CO DHS,164,,258,,422,,58,,103,,161,,20715
1907701 IA FSP GUTHRIE CO DHS,265,,351,,616,,80,,159,,239,,27958
1907901 IA FSP HAMILTON CO DHS,321,,446,,767,,105,,209,,314,,33362
1908101 IA FSP HANCOCK CO DHS,204,,332,,536,,62,,133,,195,,22958
1908301 IA FSP HARDIN CO DHS,373,,560,,933,,123,,253,,376,,39697
1908501 IA FSP HARRISON CO DHS,500,,638,,1138,,158,,256,,414,,47560
1908701 IA FSP HENRY CO DHS,493,,402,,895,,156,,192,,348,,40131
1908901 IA FSP HOWARD CO DHS,181,,317,,498,,61,,150,,211,,19640
1909101 IA FSP HUMBOLDT CO DHS,194,,260,,454,,72,,132,,204,,18006
1909301 IA FSP IDA CO DHS,70,,113,,183,,22,,58,,80,,6956
1909501 IA FSP IOWA CO DHS,130,,194,,324,,44,,84,,128,,15650
1909701 IA FSP JACKSON CO DHS,692,,704,,1396,,215,,307,,522,,63647
1909901 IA FSP JASPER CO DHS,805,,653,,1458,,267,,344,,611,,65325
1910101 IA FSP JEFFERSON CO DHS,534,,503,,1037,,170,,288,,458,,50609
1910301 IA FSP JOHNSON CO DHS,1234,,933,,2167,,430,,521,,951,,104279
1910501 IA FSP JONES CO DHS,435,,407,,842,,136,,187,,323,,37291
1910701 IA FSP KEOKUK CO DHS,465,,394,,859,,142,,160,,302,,38248
1910901 IA FSP KOSSUTH CO DHS,251,,515,,766,,85,,208,,293,,31712
1911102 IA FSP LEE CO DHS,1757,,1356,,3113,,579,,664,,1243,,150493
1911301 IA FSP LINN CO DHS,5167,,3858,,9025,,1738,,2132,,3870,,445254
1911501 IA FSP LOUISA CO DHS,360,,351,,711,,114,,138,,252,,32711
1911701 IA FSP LUCAS CO DHS,350,,350,,700,,118,,194,,312,,33431
1911901 IA FSP LYON CO DHS,111,,268,,379,,32,,94,,126,,14501
1912101 IA FSP MADISON CO DHS,295,,281,,576,,90,,126,,216,,26883
1912301 IA FSP MAHASKA CO DHS,743,,731,,1474,,255,,337,,592,,66611
1912501 IA FSP MARION CO DHS,586,,657,,1243,,194,,289,,483,,56934
1912701 IA FSP MARSHALL CO DHS,1443,,923,,2366,,482,,522,,1004,,113980
1912901 IA FSP MILLS CO DHS,378,,274,,652,,113,,128,,241,,30333
1913101 IA FSP MITCHELL CO DHS,94,,308,,402,,36,,128,,164,,16399
1913301 IA FSP MONONA CO DHS,371,,550,,921,,142,,182,,324,,40585
1913501 IA FSP MONROE CO DHS,391,,380,,771,,127,,187,,314,,34797
1913701 IA FSP MONTGOMERY CO DHS,315,,301,,616,,101,,149,,250,,27140
1913901 IA FSP MUSCATINE CO DHS,1754,,1531,,3285,,533,,625,,1158,,160826
1914101 IA FSP O BRIEN CO DHS,131,,231,,362,,45,,115,,160,,13307
1914301 IA FSP OSCEOLA CO DHS,62,,153,,215,,22,,60,,82,,8222
1914501 IA FSP PAGE CO DHS,627,,613,,1240,,193,,273,,466,,51918
1914701 IA FSP PALO ALTO CO DHS,195,,372,,567,,61,,170,,231,,22948
1914901 IA FSP PLYMOUTH CO DHS,345,,383,,728,,108,,158,,266,,30851
1915101 IA FSP POCAHONTAS CO DHS,133,,230,,363,,40,,102,,142,,15136
1915301 IA FSP POLK CO DHS,12234,,8541,,20775,,4059,,4504,,8563,,1034955
1915501 IA FSP POTTAWATTAMIE CO DHS,3830,,2184,,6014,,1277,,997,,2274,,292892
1915701 IA FSP POWESHIEK CO DHS,303,,341,,644,,93,,162,,255,,30409
1915901 IA FSP RINGGOLD CO DHS,192,,268,,460,,56,,117,,173,,19738
1916101 IA FSP SAC CO DHS,202,,311,,513,,64,,131,,195,,19794
1916301 IA FSP SCOTT CO DHS,8822,,4281,,13103,,2825,,2184,,5009,,670655
1916501 IA FSP SHELBY CO DHS,216,,233,,449,,70,,93,,163,,19647
1916701 IA FSP SIOUX CO DHS,287,,496,,783,,88,,177,,265,,28240
1916901 IA FSP STORY CO DHS,862,,948,,1810,,306,,486,,792,,90155
1917101 IA FSP TAMA CO DHS,378,,436,,814,,128,,186,,314,,37137
1917301 IA FSP TAYLOR CO DHS,202,,323,,525,,59,,117,,176,,20154
1917501 IA FSP UNION CO DHS,536,,510,,1046,,178,,230,,408,,45122
1917701 IA FSP VAN BUREN CO DHS,209,,293,,502,,63,,121,,184,,22786
1917901 IA FSP WAPELLO CO DHS,2139,,1740,,3879,,694,,953,,1647,,187275
1918101 IA FSP WARREN CO DHS,761,,612,,1373,,289,,254,,543,,66185
1918301 IA FSP WASHINGTON CO DHS,392,,483,,875,,119,,192,,311,,40200
1918501 IA FSP WAYNE CO DHS,216,,332,,548,,66,,146,,212,,22586
1918701 IA FSP WEBSTER CO DHS,1717,,1830,,3547,,572,,919,,1491,,165211
1918901 IA FSP WINNEBAGO CO DHS,158,,266,,424,,52,,118,,170,,19168
1919101 IA FSP WINNESHIEK CO DHS,264,,469,,733,,79,,199,,278,,31339
1919301 IA FSP WOODBURY CO DHS,4414,,2640,,7054,,1380,,1293,,2673,,316963
1919501 IA FSP WORTH CO DHS,126,,190,,316,,41,,107,,148,,13040
1919701 IA FSP WRIGHT CO DHS,316,,333,,649,,108,,167,,275,,29580
2000101 KS FSP ALLEN,789,,497,,1286,,278,,192,,470,,62509
2000301 KS FSP ANDERSON,233,,152,,385,,83,,59,,142,,19099
2000501 KS FSP ATCHISON,807,,435,,1242,,287,,168,,455,,61160
2000701 KS FSP BARBER,51,,51,,102,,21,,22,,43,,4725
2000901 KS FSP BARTON,1294,,824,,2118,,473,,328,,801,,105775
2001101 KS FSP BOURBON,744,,586,,1330,,285,,231,,516,,65648
2001301 KS FSP BROWN,599,,428,,1027,,213,,162,,375,,49198
2001501 KS FSP BUTLER,1374,,885,,2259,,528,,346,,874,,114630
2001701 KS FSP CHASE,76,,86,,162,,35,,36,,71,,8084
2001901 KS FSP CHAUTAUQUA,297,,220,,517,,100,,85,,185,,23866
2002101 KS FSP CHEROKEE,1859,,740,,2599,,660,,291,,951,,131681
2002301 KS FSP CHEYENNE,32,,27,,59,,14,,11,,25,,2487
2002501 KS FSP CLARK,34,,50,,84,,14,,21,,35,,4021
2002701 KS FSP CLAY,228,,250,,478,,98,,85,,183,,19689
2002901 KS FSP CLOUD,214,,140,,354,,95,,65,,160,,17458
2003101 KS FSP COFFEY,198,,183,,381,,76,,70,,146,,17543
2003301 KS FSP COMANCHE,26,,44,,70,,10,,13,,23,,2418
2003501 KS FSP COWLEY,1698,,934,,2632,,653,,376,,1029,,138534
2003701 KS FSP CRAWFORD,2076,,1085,,3161,,817,,429,,1246,,159128
2003901 KS FSP DECATUR,35,,66,,101,,23,,28,,51,,4847
2004101 KS FSP DICKINSON,495,,489,,984,,192,,189,,381,,45267
2004301 KS FSP DONIPHAN,415,,221,,636,,147,,86,,233,,31232
2004501 KS FSP DOUGLAS,1716,,791,,2507,,677,,355,,1032,,127536
2004701 KS FSP EDWARDS,74,,94,,168,,34,,23,,57,,8013
2004901 KS FSP ELK,113,,99,,212,,53,,37,,90,,10003
2005101 KS FSP ELLIS,516,,445,,961,,252,,176,,428,,40666
2005301 KS FSP ELLSWORTH,94,,96,,190,,41,,41,,82,,9101
2005501 KS FSP FINNEY,1082,,837,,1919,,362,,251,,613,,92246
2005701 KS FSP FORD,1082,,757,,1839,,383,,304,,687,,88308
2005901 KS FSP FRANKLIN,1029,,574,,1603,,385,,207,,592,,79915
2006101 KS FSP GEARY,1445,,1305,,2750,,535,,392,,927,,130917
2006301 KS FSP GOVE,11,,10,,21,,6,,6,,12,,1127
2006501 KS FSP GRAHAM,95,,101,,196,,43,,37,,80,,8654
2006701 KS FSP GRANT,240,,243,,483,,62,,74,,136,,21049
2006901 KS FSP GRAY,45,,74,,119,,17,,21,,38,,5181
2007101 KS FSP GREELEY,23,,30,,53,,9,,12,,21,,2441
2007301 KS FSP GREENWOOD,348,,174,,522,,149,,88,,237,,26392
2007501 KS FSP HAMILTON,38,,44,,82,,18,,21,,39,,4317
2007701 KS FSP HARPER,203,,179,,382,,81,,67,,148,,17508
2007901 KS FSP HARVEY,716,,424,,1140,,314,,166,,480,,56782
2008101 KS FSP HASKELL,67,,56,,123,,23,,18,,41,,6132
2008301 KS FSP HODGEMAN,29,,21,,50,,10,,8,,18,,2400
2008501 KS FSP JACKSON,268,,291,,559,,98,,95,,193,,26081
2008701 KS FSP JEFFERSON,325,,253,,578,,116,,82,,198,,26278
2008901 KS FSP JEWELL,67,,95,,162,,29,,27,,56,,6661
2009101 KS FSP JOHNSON,2328,,1132,,3460,,964,,464,,1428,,174075
2009301 KS FSP KEARNY,79,,159,,238,,28,,40,,68,,10624
2009501 KS FSP KINGMAN,204,,159,,363,,73,,57,,130,,17624
2009701 KS FSP KIOWA,57,,57,,114,,27,,20,,47,,5718
2009901 KS FSP LABETTE,1250,,733,,1983,,477,,301,,778,,93764
2010101 KS FSP LANE,41,,29,,70,,19,,11,,30,,3302
2010301 KS FSP LEAVENWORTH,1897,,895,,2792,,704,,361,,1065,,143959
2010501 KS FSP LINCOLN,52,,78,,130,,23,,26,,49,,5240
2010701 KS FSP LINN,359,,245,,604,,131,,81,,212,,26772
2010901 KS FSP LOGAN,45,,35,,80,,19,,13,,32,,4082
2011101 KS FSP LYON,1214,,737,,1951,,461,,286,,747,,98044
2011301 KS FSP MCPHERSON,363,,274,,637,,137,,104,,241,,32603
2011501 KS FSP MARION,187,,179,,366,,70,,66,,136,,16334
2011701 KS FSP MARSHALL,208,,282,,490,,82,,98,,180,,19211
2011901 KS FSP MEADE,54,,50,,104,,22,,20,,42,,4032
2012101 KS FSP MIAMI,545,,347,,892,,228,,134,,362,,46519
2012301 KS FSP MITCHELL,75,,191,,266,,37,,61,,98,,11147
2012501 KS FSP MONTGOMERY,2443,,1079,,3522,,925,,484,,1409,,171654
2012701 KS FSP MORRIS,228,,175,,403,,88,,63,,151,,20296
2012901 KS FSP MORTON,94,,77,,171,,36,,24,,60,,7710
2013101 KS FSP NEMAHA,152,,116,,268,,79,,41,,120,,10720
2013301 KS FSP NEOSHO,669,,572,,1241,,258,,227,,485,,58186
2013501 KS FSP NESS,36,,20,,56,,12,,6,,18,,2765
2013701 KS FSP NORTON,92,,69,,161,,36,,29,,65,,6772
2013901 KS FSP OSAGE,362,,304,,666,,134,,102,,236,,31370
2014101 KS FSP OSBORNE,89,,76,,165,,39,,39,,78,,7603
2014301 KS FSP OTTAWA,173,,127,,300,,72,,39,,111,,13757
2014501 KS FSP PAWNEE,171,,165,,336,,76,,67,,143,,16679
2014701 KS FSP PHILLIPS,85,,47,,132,,39,,21,,60,,6171
2014901 KS FSP POTTAWATOMIE,293,,306,,599,,105,,108,,213,,26921
2015101 KS FSP PRATT,176,,122,,298,,73,,61,,134,,15603
2015301 KS FSP RAWLINS,39,,24,,63,,27,,13,,40,,2328
2015501 KS FSP RENO,2418,,1295,,3713,,943,,536,,1479,,192837
2015701 KS FSP REPUBLIC,65,,119,,184,,33,,42,,75,,7558
2015901 KS FSP RICE,517,,185,,702,,181,,80,,261,,38315
2016101 KS FSP RILEY,1117,,772,,1889,,457,,302,,759,,92853
2016301 KS FSP ROOKS,129,,133,,262,,52,,45,,97,,11374
2016501 KS FSP RUSH,78,,72,,150,,32,,31,,63,,6793
2016701 KS FSP RUSSELL,178,,158,,336,,82,,67,,149,,15728
2016901 KS FSP SALINE,1417,,1009,,2426,,576,,406,,982,,118497
2017101 KS FSP SCOTT,68,,130,,198,,26,,37,,63,,8728
2017301 KS FSP Sedgwick County,20494,,6120,,26614,,7642,,2696,,10338,,1412190
2017501 KS FSP SEWARD,1132,,552,,1684,,384,,210,,594,,84611
2017701 KS FSP SHAWNEE,7939,,2849,,10788,,3075,,1254,,4329,,559275
2017901 KS FSP SHERIDAN,11,,65,,76,,5,,23,,28,,2968
2018101 KS FSP SHERMAN,279,,257,,536,,90,,81,,171,,24606
2018301 KS FSP SMITH,73,,78,,151,,38,,33,,71,,6573
2018501 KS FSP STAFFORD,134,,128,,262,,48,,44,,92,,13865
2018701 KS FSP STANTON,47,,59,,106,,16,,19,,35,,5246
2018901 KS FSP STEVENS,82,,97,,179,,33,,27,,60,,8151
2019101 KS FSP SUMNER,652,,497,,1149,,259,,202,,461,,54924
2019301 KS FSP THOMAS,180,,157,,337,,61,,49,,110,,16465
2019501 KS FSP TREGO,38,,58,,96,,16,,22,,38,,3489
2019701 KS FSP WABAUNSEE,95,,76,,171,,31,,23,,54,,8609
2019901 KS FSP WALLACE,29,,15,,44,,15,,7,,22,,2380
2020101 KS FSP WASHINGTON,73,,163,,236,,44,,60,,104,,9180
2020301 KS FSP WICHITA,47,,34,,81,,18,,11,,29,,3375
2020501 KS FSP WILSON,576,,296,,872,,210,,109,,319,,43784
2020701 KS FSP WOODSON,123,,95,,218,,43,,36,,79,,10729
2020902 KS FSP WYANDOTTE,12238,,3532,,15770,,4262,,1352,,5614,,797220
2100101 KY FSP ADAIR,225,,1677,,1902,,79,,645,,724,,89863
2100301 KY FSP ALLEN,244,,1466,,1710,,127,,510,,637,,78740
2100501 KY FSP ANDERSON,117,,621,,738,,40,,241,,281,,38837
2100701 KY FSP BALLARD,123,,626,,749,,46,,268,,314,,37263
2100901 KY FSP BARREN,595,,2972,,3567,,208,,1113,,1321,,162986
2101101 KY FSP BATH,159,,1781,,1940,,52,,632,,684,,97677
2101301 KY FSP BELL,1206,,6748,,7954,,407,,2172,,2579,,420513
2101501 KY FSP BOONE,424,,1787,,2211,,160,,694,,854,,114997
2101701 KY FSP BOURBON,416,,1219,,1635,,138,,457,,595,,84391
2101901 KY FSP BOYD,1173,,4193,,5366,,423,,1606,,2029,,288439
2102101 KY FSP BOYLE,500,,1910,,2410,,167,,733,,900,,126094
2102301 KY FSP BRACKEN,143,,739,,882,,51,,271,,322,,46118
2102501 KY FSP BREATHITT,955,,4853,,5808,,347,,1730,,2077,,316993
2102701 KY FSP BRECKINRIDGE,447,,2381,,2828,,189,,857,,1046,,147761
2102901 KY FSP BULLITT,611,,2891,,3502,,233,,1012,,1245,,183521
2103101 KY FSP BUTLER,119,,1595,,1714,,43,,584,,627,,80184
2103301 KY FSP CALDWELL,241,,1302,,1543,,76,,507,,583,,76341
2103501 KY FSP CALLOWAY,314,,1451,,1765,,115,,613,,728,,92362
2103701 KY FSP CAMPBELL,1574,,3955,,5529,,529,,1516,,2045,,309470
2103901 KY FSP CARLISLE,95,,471,,566,,32,,203,,235,,26027
2104101 KY FSP CARROLL,300,,1485,,1785,,103,,573,,676,,97649
2104301 KY FSP CARTER,531,,4482,,5013,,172,,1465,,1637,,257147
2104501 KY FSP CASEY,267,,2023,,2290,,90,,763,,853,,108189
2104701 KY FSP CHRISTIAN,1818,,5092,,6910,,560,,1835,,2395,,348263
2104901 KY FSP CLARK,676,,2365,,3041,,237,,929,,1166,,157268
2105101 KY FSP CLAY,676,,7961,,8637,,229,,2521,,2750,,435621
2105301 KY FSP CLINTON,175,,2225,,2400,,66,,810,,876,,112051
2105501 KY FSP CRITTENDEN,92,,907,,999,,34,,345,,379,,49011
2105701 KY FSP CUMBERLAND,144,,1253,,1397,,58,,478,,536,,66518
2105901 KY FSP DAVIESS,1861,,6612,,8473,,660,,2586,,3246,,443198
2106101 KY FSP EDMONSON,207,,1590,,1797,,78,,576,,654,,87047
2106301 KY FSP ELLIOTT,257,,1703,,1960,,88,,563,,651,,99883
2106501 KY FSP ESTILL,456,,3104,,3560,,164,,1107,,1271,,189835
2106703 KY FSP FAYETTE,4428,,9380,,13808,,1455,,3888,,5343,,787907
2106901 KY FSP FLEMING,172,,1465,,1637,,56,,520,,576,,77624
2107101 KY FSP FLOYD,1709,,8158,,9867,,566,,2656,,3222,,544061
2107301 KY FSP FRANKLIN,642,,1975,,2617,,236,,768,,1004,,142018
2107501 KY FSP FULTON,294,,1297,,1591,,105,,539,,644,,72552
2107701 KY FSP GALLATIN,71,,451,,522,,24,,165,,189,,27672
2107901 KY FSP GARRARD,161,,1074,,1235,,60,,382,,442,,60224
2108101 KY FSP GRANT,144,,1346,,1490,,52,,463,,515,,75105
2108301 KY FSP GRAVES,648,,2289,,2937,,217,,946,,1163,,146659
2108501 KY FSP GRAYSON,320,,2564,,2884,,112,,979,,1091,,141909
2108701 KY FSP GREEN,125,,993,,1118,,44,,401,,445,,53977
2108901 KY FSP GREENUP,424,,2843,,3267,,155,,968,,1123,,174819
2109101 KY FSP HANCOCK,67,,699,,766,,27,,244,,271,,41669
2109301 KY FSP HARDIN,1113,,4602,,5715,,373,,1604,,1977,,286762
2109501 KY FSP HARLAN,1346,,7976,,9322,,463,,2684,,3147,,523920
2109701 KY FSP HARRISON,290,,1252,,1542,,97,,485,,582,,77056
2109901 KY FSP HART,353,,2518,,2871,,144,,898,,1042,,141420
2110101 KY FSP HENDERSON,925,,3562,,4487,,326,,1431,,1757,,233728
2110301 KY FSP HENRY,279,,1239,,1518,,94,,451,,545,,77884
2110501 KY FSP HICKMAN,120,,580,,700,,45,,232,,277,,33571
2110701 KY FSP HOPKINS,881,,4174,,5055,,297,,1525,,1822,,264202
2110901 KY FSP JACKSON,482,,3195,,3677,,165,,1115,,1280,,186747
2111103 KY FSP JEFFERSON,19983,,38320,,58303,,6578,,16246,,22824,,3316636
2111301 KY FSP JESSAMINE,342,,1634,,1976,,116,,619,,735,,102341
2111501 KY FSP JOHNSON,616,,4934,,5550,,210,,1617,,1827,,294142
2111703 KY FSP KENTON,2989,,6335,,9324,,1020,,2538,,3558,,543807
2111901 KY FSP KNOTT,913,,4929,,5842,,308,,1603,,1911,,319424
2112101 KY FSP KNOX,1784,,8072,,9856,,588,,2787,,3375,,551635
2112301 KY FSP LARUE,201,,1026,,1227,,73,,432,,505,,62219
2112501 KY FSP LAUREL,1187,,6504,,7691,,396,,2117,,2513,,406807
2112701 KY FSP LAWRENCE,363,,3579,,3942,,120,,1156,,1276,,217101
2112901 KY FSP LEE,358,,2177,,2535,,128,,771,,899,,133071
2113101 KY FSP LESLIE,679,,4022,,4701,,263,,1457,,1720,,271068
2113301 KY FSP LETCHER,922,,5811,,6733,,324,,1932,,2256,,386857
2113501 KY FSP LEWIS,245,,2239,,2484,,85,,719,,804,,120377
2113701 KY FSP LINCOLN,327,,2804,,3131,,117,,988,,1105,,159291
2113901 KY FSP LIVINGSTON,95,,714,,809,,27,,293,,320,,39816
2114101 KY FSP LOGAN,417,,1770,,2187,,142,,738,,880,,106356
2114301 KY FSP LYON,59,,391,,450,,23,,171,,194,,23017
2114501 KY FSP MCCRACKEN,1879,,4592,,6471,,661,,2079,,2740,,339614
2114701 KY FSP MCCREARY,794,,5401,,6195,,265,,1758,,2023,,327672
2114901 KY FSP MCLEAN,77,,807,,884,,27,,310,,337,,43050
2115101 KY FSP MADISON,1009,,4237,,5246,,361,,1603,,1964,,268809
2115301 KY FSP MAGOFFIN,555,,4140,,4695,,194,,1346,,1540,,256542
2115501 KY FSP MARION,494,,2090,,2584,,175,,739,,914,,129134
2115701 KY FSP MARSHALL,379,,1556,,1935,,136,,654,,790,,99946
2115901 KY FSP MARTIN,627,,3268,,3895,,218,,1132,,1350,,223530
2116101 KY FSP MASON,344,,1800,,2144,,115,,734,,849,,107249
2116301 KY FSP MEADE,359,,1441,,1800,,136,,488,,624,,96892
2116501 KY FSP MENIFEE,94,,1078,,1172,,33,,383,,416,,58889
2116701 KY FSP MERCER,210,,1149,,1359,,71,,427,,498,,69394
2116901 KY FSP METCALFE,126,,1385,,1511,,42,,495,,537,,74134
2117101 KY FSP MONROE,207,,1663,,1870,,75,,693,,768,,89701
