NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,02/27/2018,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,, , ,,,,,
Jul 2017,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1806101 IN EBT HARRISON CO DPW,375,,2372,,2747,,262,,952,,1214,,308063
1806301 IN EBT HENDRICKS CO DPW,568,,4855,,5423,,429,,1915,,2344,,635040
1806501 IN EBT HENRY CO DPW,979,,4277,,5256,,716,,1813,,2529,,613375
1806701 IN EBT HOWARD CO DPW,1818,,8723,,10541,,1281,,3452,,4733,,1241480
1806901 IN EBT HUNTINGTON CO DPW,391,,2594,,2985,,299,,1078,,1377,,332888
1807101 IN EBT JACKSON CO DPW,520,,3229,,3749,,412,,1292,,1704,,432004
1807301 IN EBT JASPER CO DPW,344,,2323,,2667,,245,,892,,1137,,320956
1807501 IN EBT JAY CO DPW,278,,1549,,1827,,206,,624,,830,,194806
1807701 IN EBT JEFFERSON CO DPW,510,,2659,,3169,,379,,1112,,1491,,378862
1807901 IN EBT JENNINGS CO DPW,411,,2267,,2678,,327,,871,,1198,,292101
1808101 IN EBT JOHNSON CO DPW,1011,,7683,,8694,,725,,2969,,3694,,1026113
1808301 IN EBT KNOX CO DPW,828,,3486,,4314,,580,,1439,,2019,,489779
1808501 IN EBT KOSCIUSKO CO DPW,529,,4474,,5003,,386,,1685,,2071,,560446
1808701 IN EBT LAGRANGE CO DPW,165,,1127,,1292,,124,,468,,592,,144041
1808901 IN EBT LAKE CO DPW,11315,,57252,,68567,,8159,,22264,,30423,,8687561
1809101 IN EBT LA PORTE CO DPW,2022,,12449,,14471,,1432,,4778,,6210,,1765265
1809301 IN EBT LAWRENCE CO DPW,571,,3386,,3957,,439,,1341,,1780,,412481
1809501 IN EBT MADISON CO DPW,2758,,13955,,16713,,2061,,5759,,7820,,1982022
1809701 IN EBT MARION CO DPW,22867,,123374,,146241,,16272,,47659,,63931,,18308700
1809901 IN EBT MARSHALL CO DPW,400,,2672,,3072,,296,,1028,,1324,,343106
1810101 IN EBT MARTIN CO DPW,125,,657,,782,,105,,253,,358,,82463
1810301 IN EBT MIAMI CO DPW,578,,3400,,3978,,414,,1301,,1715,,456859
1810501 IN EBT MONROE COUNTY DPW,1385,,6658,,8043,,1064,,2945,,4009,,953561
1810701 IN EBT MONTGOMERY COUNTY DFC,473,,2821,,3294,,338,,1135,,1473,,375557
1810901 IN EBT MORGAN CO DPW,842,,4828,,5670,,601,,1911,,2512,,663466
1811101 IN EBT NEWTON CO DPW,239,,1252,,1491,,155,,471,,626,,171483
1811301 IN EBT NOBLE CO DPW,375,,2791,,3166,,282,,1108,,1390,,352838
1811501 IN EBT OHIO CO DPW,43,,263,,306,,35,,119,,154,,32382
1811701 IN EBT ORANGE CO DPW,367,,1675,,2042,,267,,698,,965,,212248
1811901 IN EBT OWEN CO DPW,334,,1804,,2138,,240,,716,,956,,247254
1812101 IN EBT PARKE CO DPW,221,,1411,,1632,,150,,522,,672,,178406
1812301 IN EBT PERRY CO DPW,232,,1343,,1575,,167,,549,,716,,181941
1812501 IN EBT PIKE CO DPW,187,,796,,983,,128,,346,,474,,108286
1812701 IN EBT PORTER CO DPW,1555,,8894,,10449,,1112,,3689,,4801,,1269899
1812901 IN EBT POSEY CO DPW,289,,1648,,1937,,216,,654,,870,,227583
1813101 IN EBT PULASKI CO DFC,191,,974,,1165,,131,,401,,532,,128363
1813301 IN EBT PUTNAM CO DPW,324,,2370,,2694,,253,,945,,1198,,317820
1813501 IN EBT RANDOLPH CO DPW,350,,2524,,2874,,260,,897,,1157,,329438
1813701 IN EBT RIPLEY CO DPW,281,,1827,,2108,,208,,704,,912,,235869
1813901 IN EBT RUSH CO DPW,243,,1278,,1521,,186,,509,,695,,167061
1814101 IN EBT ST JOSEPH CO DPW,4777,,26171,,30948,,3429,,10001,,13430,,3750783
1814301 IN EBT SCOTT CO DPW,537,,2566,,3103,,416,,1051,,1467,,350872
1814501 IN EBT SHELBY CO DPW,473,,3300,,3773,,362,,1350,,1712,,437833
1814701 IN EBT SPENCER CO DPW,175,,1076,,1251,,126,,468,,594,,138776
1814901 IN EBT STARKE CO DPW,479,,2465,,2944,,338,,990,,1328,,334850
1815101 IN EBT STEUBEN CO DPW,252,,1969,,2221,,208,,776,,984,,241912
1815301 IN EBT SULLIVAN CO DPW,327,,1909,,2236,,231,,750,,981,,239675
1815501 IN EBT SWITZERLAND CO DPW,154,,913,,1067,,108,,338,,446,,123888
1815701 IN EBT TIPPECANOE CO DPW,1651,,11515,,13166,,1228,,4471,,5699,,1583228
1815901 IN EBT TIPTON CO DPW,113,,657,,770,,82,,268,,350,,86338
1816101 IN EBT UNION CO DPW,99,,518,,617,,67,,209,,276,,64257
1816301 IN EBT VANDERBURGH CO DPW,3584,,16114,,19698,,2618,,6790,,9408,,2336817
1816501 IN EBT VERMILLION CO DPW,286,,1628,,1914,,198,,637,,835,,220188
1816701 IN EBT VIGO CO DPW,2396,,11497,,13893,,1701,,4599,,6300,,1613375
1816901 IN EBT WABASH CO DPW,342,,2157,,2499,,242,,902,,1144,,277923
1817101 IN EBT WARREN CO DPW,60,,492,,552,,51,,199,,250,,60946
1817301 IN EBT WARRICK CO DPW,333,,2392,,2725,,245,,912,,1157,,298179
1817501 IN EBT WASHINGTON CO DPW,431,,2347,,2778,,327,,980,,1307,,312770
1817701 IN EBT WAYNE CO DPW,1628,,6918,,8546,,1193,,2881,,4074,,987316
1817901 IN EBT WELLS CO DPW,194,,1291,,1485,,156,,500,,656,,154820
1818101 IN EBT WHITE CO DPW,188,,1510,,1698,,140,,587,,727,,185792
1818301 IN EBT WHITLEY CO DPW,205,,1334,,1539,,156,,559,,715,,166839
1900101 IA EBT ADAIR CO DHS,65,,674,,739,,46,,291,,337,,69662
1900301 IA EBT ADAMS CO DHS,49,,314,,363,,34,,134,,168,,39050
1900501 IA EBT ALLAMAKEE CO DHS,158,,1230,,1388,,92,,487,,579,,140411
1900701 IA EBT APPANOOSE CO DHS,322,,1541,,1863,,238,,759,,997,,200840
1900901 IA EBT AUDUBON CO DHS,39,,438,,477,,27,,196,,223,,49370
1901101 IA EBT BENTON CO DHS,281,,1656,,1937,,180,,757,,937,,207205
1901301 IA EBT BLACK HAWK CO DHS,3404,,15184,,18588,,2095,,7216,,9311,,2048942
1901501 IA EBT BOONE CO DHS,225,,1972,,2197,,161,,877,,1038,,245304
1901701 IA EBT BREMER CO DHS,161,,1084,,1245,,111,,467,,578,,123620
1901901 IA EBT BUCHANAN CO DHS,241,,1350,,1591,,167,,603,,770,,162309
1902101 IA EBT BUENA VISTA CO DHS,227,,2183,,2410,,141,,805,,946,,237162
1902301 IA EBT BUTLER CO DHS,120,,1143,,1263,,88,,465,,553,,119511
1902501 IA EBT CALHOUN CO DHS,65,,775,,840,,50,,334,,384,,81472
1902701 IA EBT CARROLL CO DHS,222,,1546,,1768,,138,,688,,826,,180933
1902901 IA EBT CASS CO DHS,215,,1520,,1735,,152,,664,,816,,175853
1903101 IA EBT CEDAR CO DHS,80,,1154,,1234,,63,,478,,541,,131915
1903301 IA EBT CERRO GORDO CO DHS,666,,4367,,5033,,467,,2171,,2638,,543120
1903501 IA EBT CHEROKEE CO DHS,93,,843,,936,,69,,400,,469,,91258
1903701 IA EBT CHICKASAW CO DHS,67,,814,,881,,54,,328,,382,,86288
1903901 IA EBT CLARKE CO DHS,131,,1239,,1370,,101,,512,,613,,144137
1904101 IA EBT CLAY CO DHS,178,,1493,,1671,,132,,682,,814,,168392
1904301 IA EBT CLAYTON CO DHS,125,,1113,,1238,,101,,486,,587,,113702
1904501 IA EBT CLINTON CO DHS,1088,,6445,,7533,,730,,2993,,3723,,852346
1904701 IA EBT CRAWFORD CO DHS,221,,1750,,1971,,126,,701,,827,,213179
1904901 IA EBT DALLAS CO DHS,367,,3106,,3473,,255,,1274,,1529,,374795
1905101 IA EBT DAVIS CO DHS,69,,543,,612,,51,,232,,283,,65788
1905301 IA EBT DECATUR CO DHS,145,,1074,,1219,,95,,475,,570,,133988
1905501 IA EBT DELAWARE CO DHS,198,,990,,1188,,135,,426,,561,,125359
1905701 IA EBT DES MOINES CO DHS,1008,,5999,,7007,,608,,2712,,3320,,795015
1905901 IA EBT DICKINSON CO DHS,119,,1044,,1163,,97,,490,,587,,116202
1906101 IA EBT DUBUQUE CO DHS,1622,,8695,,10317,,960,,3871,,4831,,1159861
1906301 IA EBT EMMET CO DHS,122,,915,,1037,,76,,396,,472,,107018
1906501 IA EBT FAYETTE CO DHS,346,,2200,,2546,,241,,935,,1176,,256177
1906701 IA EBT FLOYD CO DHS,266,,1677,,1943,,170,,733,,903,,203220
1906901 IA EBT FRANKLIN CO DHS,100,,968,,1068,,57,,389,,446,,109538
1907101 IA EBT FREMONT CO DHS,103,,814,,917,,80,,341,,421,,95613
1907301 IA EBT GREENE CO DHS,127,,1100,,1227,,75,,460,,535,,125003
1907501 IA EBT GRUNDY CO DHS,68,,624,,692,,44,,250,,294,,63442
1907701 IA EBT GUTHRIE CO DHS,84,,892,,976,,54,,380,,434,,103197
1907901 IA EBT HAMILTON CO DHS,148,,1080,,1228,,104,,492,,596,,133457
1908101 IA EBT HANCOCK CO DHS,69,,690,,759,,44,,278,,322,,77440
1908301 IA EBT HARDIN CO DHS,229,,1568,,1797,,132,,671,,803,,176260
1908501 IA EBT HARRISON CO DHS,178,,1349,,1527,,127,,601,,728,,160941
1908701 IA EBT HENRY CO DHS,303,,2063,,2366,,186,,866,,1052,,256861
1908901 IA EBT HOWARD CO DHS,101,,540,,641,,56,,268,,324,,61643
1909101 IA EBT HUMBOLDT CO DHS,85,,728,,813,,70,,316,,386,,84865
1909301 IA EBT IDA CO DHS,38,,491,,529,,28,,229,,257,,52913
1909501 IA EBT IOWA CO DHS,108,,872,,980,,81,,379,,460,,111177
1909701 IA EBT JACKSON CO DHS,285,,1808,,2093,,189,,771,,960,,218841
1909901 IA EBT JASPER CO DHS,501,,3539,,4040,,345,,1638,,1983,,443350
1910101 IA EBT JEFFERSON CO DHS,268,,1770,,2038,,212,,918,,1130,,220026
1910301 IA EBT JOHNSON CO DHS,1723,,8984,,10707,,1004,,4040,,5044,,1215237
1910501 IA EBT JONES CO DHS,209,,1422,,1631,,138,,586,,724,,174171
1910701 IA EBT KEOKUK CO DHS,138,,950,,1088,,96,,396,,492,,109131
1910901 IA EBT KOSSUTH CO DHS,138,,973,,1111,,88,,434,,522,,111545
1911102 IA EBT LEE CO DHS,843,,4897,,5740,,556,,2176,,2732,,642159
1911301 IA EBT LINN CO DHS,4109,,22727,,26836,,2459,,10489,,12948,,3065746
1911501 IA EBT LOUISA CO DHS,152,,810,,962,,95,,361,,456,,102337
1911701 IA EBT LUCAS CO DHS,138,,1058,,1196,,106,,425,,531,,120479
1911901 IA EBT LYON CO DHS,41,,527,,568,,25,,207,,232,,52767
1912101 IA EBT MADISON CO DHS,87,,1008,,1095,,68,,410,,478,,116916
1912301 IA EBT MAHASKA CO DHS,334,,2489,,2823,,229,,1145,,1374,,313498
1912501 IA EBT MARION CO DHS,290,,2543,,2833,,212,,1079,,1291,,304989
1912701 IA EBT MARSHALL CO DHS,577,,4840,,5417,,370,,2032,,2402,,572629
1912901 IA EBT MILLS CO DHS,144,,1265,,1409,,85,,548,,633,,156674
1913101 IA EBT MITCHELL CO DHS,89,,537,,626,,59,,244,,303,,64663
1913301 IA EBT MONONA CO DHS,106,,1083,,1189,,74,,494,,568,,130221
1913501 IA EBT MONROE CO DHS,110,,688,,798,,65,,303,,368,,84397
1913701 IA EBT MONTGOMERY CO DHS,195,,1447,,1642,,126,,648,,774,,180919
1913901 IA EBT MUSCATINE CO DHS,791,,5493,,6284,,514,,2350,,2864,,693362
1914101 IA EBT O BRIEN CO DHS,112,,975,,1087,,80,,393,,473,,107018
1914301 IA EBT OSCEOLA CO DHS,48,,381,,429,,29,,164,,193,,41462
1914501 IA EBT PAGE CO DHS,231,,1764,,1995,,163,,771,,934,,205693
1914701 IA EBT PALO ALTO CO DHS,87,,691,,778,,59,,304,,363,,78697
1914901 IA EBT PLYMOUTH CO DHS,104,,1439,,1543,,71,,588,,659,,156576
1915101 IA EBT POCAHONTAS CO DHS,103,,712,,815,,56,,291,,347,,81035
1915301 IA EBT POLK CO DHS,8230,,58790,,67020,,5171,,26485,,31656,,7799436
1915501 IA EBT POTTAWATTAMIE CO DHS,2141,,12847,,14988,,1378,,6043,,7421,,1668491
1915701 IA EBT POWESHIEK CO DHS,152,,1170,,1322,,99,,556,,655,,134090
1915901 IA EBT RINGGOLD CO DHS,68,,435,,503,,56,,178,,234,,54430
1916101 IA EBT SAC CO DHS,53,,749,,802,,38,,304,,342,,73676
1916301 IA EBT SCOTT CO DHS,4206,,23514,,27720,,2601,,10728,,13329,,3319651
1916501 IA EBT SHELBY CO DHS,144,,872,,1016,,96,,375,,471,,96995
1916701 IA EBT SIOUX CO DHS,109,,1324,,1433,,76,,535,,611,,141306
1916901 IA EBT STORY CO DHS,488,,4758,,5246,,328,,2373,,2701,,609168
1917101 IA EBT TAMA CO DHS,142,,1575,,1717,,104,,632,,736,,173494
1917301 IA EBT TAYLOR CO DHS,87,,537,,624,,61,,236,,297,,66243
1917501 IA EBT UNION CO DHS,239,,1637,,1876,,167,,722,,889,,208590
1917701 IA EBT VAN BUREN CO DHS,86,,678,,764,,66,,289,,355,,77993
1917901 IA EBT WAPELLO CO DHS,1058,,4984,,6042,,674,,2373,,3047,,678743
1918101 IA EBT WARREN CO DHS,273,,2878,,3151,,186,,1211,,1397,,339400
1918301 IA EBT WASHINGTON CO DHS,203,,1693,,1896,,139,,700,,839,,191954
1918501 IA EBT WAYNE CO DHS,99,,698,,797,,65,,296,,361,,82397
1918701 IA EBT WEBSTER CO DHS,856,,5078,,5934,,519,,2418,,2937,,658529
1918901 IA EBT WINNEBAGO CO DHS,94,,774,,868,,62,,336,,398,,94658
1919101 IA EBT WINNESHIEK CO DHS,139,,783,,922,,91,,375,,466,,90399
1919301 IA EBT WOODBURY CO DHS,1924,,14856,,16780,,1151,,6359,,7510,,1864568
1919501 IA EBT WORTH CO DHS,71,,504,,575,,40,,220,,260,,60511
1919701 IA EBT WRIGHT CO DHS,151,,1422,,1573,,92,,593,,685,,174110
2000101 KS EBT ALLEN,376,,1174,,1550,,228,,543,,771,,162223
2000301 KS EBT ANDERSON,139,,454,,593,,80,,207,,287,,64620
2000501 KS EBT ATCHISON,423,,1445,,1868,,219,,638,,857,,211985
2000701 KS EBT BARBER,52,,154,,206,,39,,78,,117,,23566
2000901 KS EBT BARTON,675,,1793,,2468,,398,,841,,1239,,261324
2001101 KS EBT BOURBON,471,,1435,,1906,,259,,606,,865,,201687
2001301 KS EBT BROWN,270,,802,,1072,,157,,337,,494,,107070
2001501 KS EBT BUTLER,1031,,3398,,4429,,543,,1520,,2063,,508956
2001701 KS EBT CHASE,29,,98,,127,,19,,53,,72,,13863
2001901 KS EBT CHAUTAUQUA,109,,307,,416,,53,,132,,185,,37900
2002101 KS EBT CHEROKEE,734,,1954,,2688,,411,,813,,1224,,287156
2002301 KS EBT CHEYENNE,20,,84,,104,,15,,41,,56,,10971
2002501 KS EBT CLARK,26,,98,,124,,12,,34,,46,,12200
2002701 KS EBT CLAY,119,,353,,472,,62,,146,,208,,50019
2002901 KS EBT CLOUD,171,,488,,659,,99,,215,,314,,67872
2003101 KS EBT COFFEY,135,,458,,593,,73,,188,,261,,60761
2003301 KS EBT COMANCHE,23,,75,,98,,15,,26,,41,,8981
2003501 KS EBT COWLEY,1107,,3749,,4856,,585,,1604,,2189,,544689
2003701 KS EBT CRAWFORD,1245,,3817,,5062,,727,,1775,,2502,,552146
2003901 KS EBT DECATUR,37,,142,,179,,24,,56,,80,,17200
2004101 KS EBT DICKINSON,260,,1015,,1275,,144,,411,,555,,133528
2004301 KS EBT DONIPHAN,102,,519,,621,,52,,212,,264,,67369
2004501 KS EBT DOUGLAS,1497,,4592,,6089,,853,,2166,,3019,,701239
2004701 KS EBT EDWARDS,43,,159,,202,,25,,68,,93,,22214
2004901 KS EBT ELK,51,,213,,264,,31,,89,,120,,26686
2005101 KS EBT ELLIS,347,,1094,,1441,,193,,517,,710,,154446
2005301 KS EBT ELLSWORTH,56,,182,,238,,27,,82,,109,,25820
2005501 KS EBT FINNEY,746,,2558,,3304,,357,,964,,1321,,358656
2005701 KS EBT FORD,513,,2445,,2958,,272,,1019,,1291,,354441
2005901 KS EBT FRANKLIN,521,,1635,,2156,,317,,733,,1050,,228729
2006101 KS EBT GEARY,764,,2259,,3023,,362,,944,,1306,,351495
2006301 KS EBT GOVE,20,,36,,56,,9,,12,,21,,5622
2006501 KS EBT GRAHAM,35,,124,,159,,20,,56,,76,,15953
2006701 KS EBT GRANT,88,,326,,414,,43,,116,,159,,43161
2006901 KS EBT GRAY,33,,151,,184,,15,,52,,67,,18302
2007101 KS EBT GREELEY,19,,41,,60,,4,,15,,19,,5556
2007301 KS EBT GREENWOOD,171,,478,,649,,105,,217,,322,,63654
2007501 KS EBT HAMILTON,53,,116,,169,,25,,49,,74,,20756
2007701 KS EBT HARPER,105,,381,,486,,55,,168,,223,,51285
2007901 KS EBT HARVEY,514,,2115,,2629,,308,,1004,,1312,,293415
2008101 KS EBT HASKELL,20,,161,,181,,13,,55,,68,,19559
2008301 KS EBT HODGEMAN,25,,67,,92,,9,,28,,37,,10403
2008501 KS EBT JACKSON,204,,602,,806,,103,,243,,346,,86147
2008701 KS EBT JEFFERSON,208,,623,,831,,112,,259,,371,,87453
2008901 KS EBT JEWELL,47,,106,,153,,23,,44,,67,,15794
2009101 KS EBT JOHNSON,3319,,11459,,14778,,1957,,5089,,7046,,1706891
2009301 KS EBT KEARNY,55,,192,,247,,22,,74,,96,,26207
2009501 KS EBT KINGMAN,72,,278,,350,,44,,118,,162,,38058
2009701 KS EBT KIOWA,38,,109,,147,,27,,50,,77,,15551
2009901 KS EBT LABETTE,822,,1879,,2701,,489,,839,,1328,,286058
2010101 KS EBT LANE,9,,72,,81,,4,,30,,34,,8870
2010301 KS EBT LEAVENWORTH,975,,3102,,4077,,510,,1334,,1844,,453622
2010501 KS EBT LINCOLN,47,,157,,204,,29,,61,,90,,21381
2010701 KS EBT LINN,247,,672,,919,,134,,296,,430,,104148
2010901 KS EBT LOGAN,30,,105,,135,,17,,46,,63,,14046
2011101 KS EBT LYON,668,,1913,,2581,,404,,901,,1305,,281271
2011301 KS EBT MCPHERSON,325,,1151,,1476,,198,,517,,715,,164256
2011501 KS EBT MARION,140,,467,,607,,77,,197,,274,,63800
2011701 KS EBT MARSHALL,120,,504,,624,,70,,211,,281,,62112
2011901 KS EBT MEADE,44,,108,,152,,14,,47,,61,,16499
2012101 KS EBT MIAMI,432,,1749,,2181,,264,,754,,1018,,234780
2012301 KS EBT MITCHELL,51,,246,,297,,35,,98,,133,,26804
2012501 KS EBT MONTGOMERY,1443,,3473,,4916,,820,,1502,,2322,,545555
2012701 KS EBT MORRIS,68,,266,,334,,38,,103,,141,,34362
2012901 KS EBT MORTON,54,,100,,154,,24,,48,,72,,17319
2013101 KS EBT NEMAHA,63,,330,,393,,32,,130,,162,,40943
2013301 KS EBT NEOSHO,410,,1464,,1874,,243,,638,,881,,200190
2013501 KS EBT NESS,21,,97,,118,,11,,38,,49,,12917
2013701 KS EBT NORTON,62,,215,,277,,28,,88,,116,,28549
2013901 KS EBT OSAGE,307,,899,,1206,,172,,386,,558,,131994
2014101 KS EBT OSBORNE,33,,169,,202,,23,,72,,95,,21302
2014301 KS EBT OTTAWA,105,,223,,328,,53,,107,,160,,35588
2014501 KS EBT PAWNEE,79,,390,,469,,43,,162,,205,,50038
2014701 KS EBT PHILLIPS,88,,246,,334,,34,,112,,146,,35077
2014901 KS EBT POTTAWATOMIE,179,,861,,1040,,101,,303,,404,,113875
2015101 KS EBT PRATT,120,,407,,527,,76,,189,,265,,53185
2015301 KS EBT RAWLINS,20,,108,,128,,14,,40,,54,,10836
2015501 KS EBT RENO,1695,,4700,,6395,,944,,2161,,3105,,724208
2015701 KS EBT REPUBLIC,72,,151,,223,,33,,68,,101,,20973
2015901 KS EBT RICE,223,,550,,773,,99,,228,,327,,87382
2016101 KS EBT RILEY,666,,2206,,2872,,333,,989,,1322,,333835
2016301 KS EBT ROOKS,66,,256,,322,,42,,105,,147,,33881
2016501 KS EBT RUSH,67,,186,,253,,39,,74,,113,,27419
2016701 KS EBT RUSSELL,155,,532,,687,,85,,219,,304,,72741
2016901 KS EBT SALINE,1301,,4242,,5543,,704,,1926,,2630,,627214
2017101 KS EBT SCOTT,40,,201,,241,,25,,83,,108,,23367
2017301 KS EBT Sedgwick County,14959,,44870,,59829,,7778,,19581,,27359,,7166176
2017501 KS EBT SEWARD,357,,1275,,1632,,201,,561,,762,,180677
2017701 KS EBT SHAWNEE,5643,,14822,,20465,,3075,,6782,,9857,,2368971
2017901 KS EBT SHERIDAN,17,,52,,69,,10,,20,,30,,6982
2018101 KS EBT SHERMAN,128,,362,,490,,78,,157,,235,,51191
2018301 KS EBT SMITH,51,,143,,194,,30,,65,,95,,18400
2018501 KS EBT STAFFORD,71,,248,,319,,36,,101,,137,,34180
2018701 KS EBT STANTON,13,,63,,76,,4,,27,,31,,7736
2018901 KS EBT STEVENS,26,,162,,188,,15,,65,,80,,20985
2019101 KS EBT SUMNER,416,,1614,,2030,,230,,643,,873,,217990
2019301 KS EBT THOMAS,62,,273,,335,,38,,119,,157,,34006
2019501 KS EBT TREGO,23,,104,,127,,16,,51,,67,,13763
2019701 KS EBT WABAUNSEE,51,,223,,274,,25,,95,,120,,27847
2019901 KS EBT WALLACE,28,,55,,83,,13,,19,,32,,8751
2020101 KS EBT WASHINGTON,50,,183,,233,,28,,72,,100,,22483
2020301 KS EBT WICHITA,14,,86,,100,,11,,39,,50,,10154
2020501 KS EBT WILSON,273,,819,,1092,,160,,347,,507,,114425
2020701 KS EBT WOODSON,102,,256,,358,,51,,108,,159,,38540
2020901 KS EBT WyandotteCounty,6313,,17961,,24274,,3311,,7484,,10795,,2791134
2100101 KY EBT ADAIR,19,,3314,,3333,,9,,1499,,1508,,357396
2100301 KY EBT ALLEN,14,,2806,,2820,,5,,1241,,1246,,337507
2100501 KY EBT ANDERSON,4,,2109,,2113,,1,,899,,900,,256615
2100701 KY EBT BALLARD,5,,1046,,1051,,2,,467,,469,,123238
2100901 KY EBT BARREN,84,,6809,,6893,,32,,3155,,3187,,805136
2101101 KY EBT BATH,35,,2713,,2748,,13,,1241,,1254,,315730
2101301 KY EBT BELL,321,,8612,,8933,,110,,4303,,4413,,1085437
2101501 KY EBT BOONE,88,,7680,,7768,,33,,3248,,3281,,950623
2101701 KY EBT BOURBON,44,,3024,,3068,,16,,1474,,1490,,382292
2101901 KY EBT BOYD,213,,8480,,8693,,78,,4256,,4334,,1078696
2102101 KY EBT BOYLE,61,,3733,,3794,,21,,1813,,1834,,431540
2102301 KY EBT BRACKEN,54,,1302,,1356,,18,,576,,594,,164279
2102501 KY EBT BREATHITT,122,,4971,,5093,,44,,2654,,2698,,589689
2102701 KY EBT BRECKINRIDGE,23,,3453,,3476,,9,,1550,,1559,,395974
2102901 KY EBT BULLITT,74,,6206,,6280,,35,,2726,,2761,,758471
2103101 KY EBT BUTLER,17,,2140,,2157,,6,,992,,998,,250261
2103301 KY EBT CALDWELL,39,,1780,,1819,,12,,795,,807,,199773
2103501 KY EBT CALLOWAY,53,,3203,,3256,,20,,1445,,1465,,376168
2103701 KY EBT CAMPBELL,133,,7290,,7423,,53,,3344,,3397,,890880
2103901 KY EBT CARLISLE,2,,685,,687,,1,,296,,297,,75801
2104101 KY EBT CARROLL,4,,1915,,1919,,2,,820,,822,,241436
2104301 KY EBT CARTER,82,,5580,,5662,,30,,2695,,2725,,659448
2104501 KY EBT CASEY,26,,3366,,3392,,8,,1605,,1613,,383354
2104701 KY EBT CHRISTIAN,212,,10022,,10234,,76,,4593,,4669,,1258802
2104901 KY EBT CLARK,76,,5369,,5445,,27,,2705,,2732,,662414
2105101 KY EBT CLAY,16,,7650,,7666,,6,,3830,,3836,,901578
2105301 KY EBT CLINTON,25,,2545,,2570,,10,,1213,,1223,,281800
2105501 KY EBT CRITTENDEN,4,,1057,,1061,,2,,448,,450,,116759
2105701 KY EBT CUMBERLAND,6,,1423,,1429,,2,,682,,684,,153016
2105901 KY EBT DAVIESS,156,,11380,,11536,,64,,5047,,5111,,1325458
2106101 KY EBT EDMONSON,22,,1907,,1929,,8,,887,,895,,215918
2106301 KY EBT ELLIOTT,23,,1911,,1934,,7,,888,,895,,214602
2106501 KY EBT ESTILL,43,,3981,,4024,,17,,2077,,2094,,472804
2106703 KY EBT FAYETTE,815,,28497,,29312,,268,,13373,,13641,,3562652
2106901 KY EBT FLEMING,10,,2567,,2577,,4,,1212,,1216,,289570
2107101 KY EBT FLOYD,315,,11771,,12086,,113,,5943,,6056,,1461334
2107301 KY EBT FRANKLIN,53,,5965,,6018,,23,,2710,,2733,,734947
2107501 KY EBT FULTON,48,,1640,,1688,,17,,878,,895,,203011
2107701 KY EBT GALLATIN,2,,1068,,1070,,1,,441,,442,,128312
2107901 KY EBT GARRARD,67,,2621,,2688,,24,,1213,,1237,,322984
2108101 KY EBT GRANT,32,,3506,,3538,,9,,1475,,1484,,420640
2108301 KY EBT GRAVES,39,,5556,,5595,,14,,2500,,2514,,648544
2108501 KY EBT GRAYSON,34,,4515,,4549,,13,,2168,,2181,,517003
2108701 KY EBT GREEN,31,,1723,,1754,,12,,862,,874,,188315
2108901 KY EBT GREENUP,89,,5374,,5463,,28,,2429,,2457,,624597
2109101 KY EBT HANCOCK,5,,895,,900,,3,,392,,395,,109990
2109301 KY EBT HARDIN,82,,11085,,11167,,32,,4883,,4915,,1305956
2109501 KY EBT HARLAN,324,,9467,,9791,,115,,4808,,4923,,1225938
2109701 KY EBT HARRISON,34,,2580,,2614,,11,,1187,,1198,,310421
2109901 KY EBT HART,22,,3009,,3031,,8,,1426,,1434,,346306
2110101 KY EBT HENDERSON,108,,6172,,6280,,37,,2813,,2850,,755651
2110301 KY EBT HENRY,12,,1990,,2002,,4,,861,,865,,235862
2110501 KY EBT HICKMAN,0,,780,,780,,0,,374,,374,,91296
2110701 KY EBT HOPKINS,121,,6902,,7023,,43,,3149,,3192,,844496
2110901 KY EBT JACKSON,26,,3915,,3941,,8,,1909,,1917,,451435
2111103 KY EBT JEFFERSON,2624,,91628,,94252,,893,,42700,,43593,,11402779
2111301 KY EBT JESSAMINE,90,,6164,,6254,,26,,2644,,2670,,769098
2111501 KY EBT JOHNSON,94,,5841,,5935,,33,,2896,,2929,,708438
2111703 KY EBT KENTON,326,,16691,,17017,,114,,7680,,7794,,2149135
2111901 KY EBT KNOTT,145,,4997,,5142,,48,,2555,,2603,,622543
2112101 KY EBT KNOX,148,,10459,,10607,,49,,4998,,5047,,1249947
2112301 KY EBT LARUE,17,,1999,,2016,,6,,942,,948,,226058
2112501 KY EBT LAUREL,141,,12740,,12881,,46,,5716,,5762,,1520090
2112701 KY EBT LAWRENCE,46,,4328,,4374,,14,,2144,,2158,,513257
2112901 KY EBT LEE,67,,2428,,2495,,21,,1353,,1374,,301146
2113101 KY EBT LESLIE,73,,3350,,3423,,22,,1690,,1712,,408247
2113301 KY EBT LETCHER,259,,6848,,7107,,85,,3521,,3606,,863528
