NATIONAL DATA BANK VERSION 8.2 - PUBLIC USE,,,,,,,,06/21/2012,,,,,
SS7 - CHOOSE UP TO 99 VARIABLES - SUBSTATES ASCENDING ,,,,,,,,12:23 PM,,,,,
Jan 1994,,,,,,,,,,,,,
Substate/Region,SNAP All Persons Public Assistance Participation,,SNAP All Persons Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA People,,SNAP All Households Public Assistance Participation,,SNAP All Households Non-Public Assistance Participation,,Calc: SNAP Total PA and Non-PA Households,,SNAP All Total Actual PA & Non-PA Issuance
1811501 IN FSP OHIO CO DPW,124,,243,,367,,50,,84,,134,,20011
1811701 IN FSP ORANGE CO DPW,553,,1491,,2044,,218,,509,,727,,113807
1811901 IN FSP OWEN CO DPW,567,,1444,,2011,,198,,469,,667,,124371
1812101 IN FSP PARKE CO DPW,436,,823,,1259,,152,,277,,429,,75523
1812301 IN FSP PERRY CO DPW,406,,967,,1373,,182,,308,,490,,73244
1812501 IN FSP PIKE CO DPW,461,,1004,,1465,,193,,324,,517,,83049
1812701 IN FSP PORTER CO DPW,2110,,3678,,5788,,871,,1312,,2183,,385129
1812901 IN FSP POSEY CO DPW,767,,1183,,1950,,305,,413,,718,,115170
1813101 IN FSP PULASKI CO DFC,284,,781,,1065,,92,,225,,317,,59139
1813301 IN FSP PUTNAM CO DPW,560,,1194,,1754,,215,,378,,593,,98388
1813501 IN FSP RANDOLPH CO DPW,1063,,2218,,3281,,403,,761,,1164,,197722
1813701 IN FSP RIPLEY CO DPW,622,,1290,,1912,,229,,404,,633,,112654
1813901 IN FSP RUSH CO DPW,294,,916,,1210,,105,,290,,395,,64571
1814101 IN FSP ST JOSEPH CO DPW,12203,,12916,,25119,,4549,,4895,,9444,,1711673
1814301 IN FSP SCOTT CO DPW,1262,,2026,,3288,,460,,652,,1112,,198285
1814501 IN FSP SHELBY CO DPW,778,,2080,,2858,,304,,698,,1002,,171656
1814701 IN FSP SPENCER CO DPW,502,,888,,1390,,184,,290,,474,,86066
1814901 IN FSP STARKE CO DPW,688,,1884,,2572,,266,,543,,809,,151594
1815101 IN FSP STEUBEN CO DPW,527,,1294,,1821,,230,,451,,681,,110754
1815301 IN FSP SULLIVAN CO DPW,626,,1488,,2114,,254,,496,,750,,123767
1815501 IN FSP SWITZERLAND CO DPW,283,,503,,786,,93,,154,,247,,48316
1815701 IN FSP TIPPECANOE CO DPW,2831,,4847,,7678,,1150,,1773,,2923,,498007
1815901 IN FSP TIPTON CO DPW,284,,596,,880,,130,,214,,344,,50732
1816101 IN FSP UNION CO DPW,258,,432,,690,,99,,136,,235,,37224
1816301 IN FSP VANDERBURGH CO DPW,10167,,10478,,20645,,4139,,4123,,8262,,1329964
1816501 IN FSP VERMILLION CO DPW,373,,1052,,1425,,152,,356,,508,,82611
1816701 IN FSP VIGO CO DPW,4308,,6519,,10827,,1720,,2221,,3941,,647497
1816901 IN FSP WABASH CO DPW,676,,1384,,2060,,279,,471,,750,,118283
1817101 IN FSP WARREN CO DPW,153,,319,,472,,54,,91,,145,,24410
1817301 IN FSP WARRICK CO DPW,742,,1850,,2592,,283,,578,,861,,146393
1817501 IN FSP WASHINGTON CO DPW,798,,1968,,2766,,296,,618,,914,,153217
1817701 IN FSP WAYNE CO DPW,5290,,4900,,10190,,2086,,1858,,3944,,647229
1817901 IN FSP WELLS CO DPW,327,,846,,1173,,128,,275,,403,,65930
1818101 IN FSP WHITE CO DPW,484,,1047,,1531,,184,,351,,535,,90435
1818301 IN FSP WHITLEY CO DPW,363,,627,,990,,132,,219,,351,,57418
1900101 IA FSP ADAIR CO DHS,177,,335,,512,,73,,128,,201,,28828
1900301 IA FSP ADAMS CO DHS,228,,181,,409,,76,,77,,153,,22465
1900501 IA FSP ALLAMAKEE CO DHS,332,,341,,673,,136,,123,,259,,41165
1900701 IA FSP APPANOOSE CO DHS,1007,,804,,1811,,365,,369,,734,,110674
1900901 IA FSP AUDUBON CO DHS,147,,191,,338,,50,,71,,121,,17774
1901101 IA FSP BENTON CO DHS,703,,553,,1256,,255,,204,,459,,75008
1901301 IA FSP BLACK HAWK CO DHS,8352,,4276,,12628,,3109,,2110,,5219,,776550
1901501 IA FSP BOONE CO DHS,942,,606,,1548,,353,,304,,657,,101269
1901701 IA FSP BREMER CO DHS,530,,498,,1028,,206,,179,,385,,57324
1901901 IA FSP BUCHANAN CO DHS,838,,642,,1480,,280,,216,,496,,83816
1902101 IA FSP BUENA VISTA CO DHS,456,,439,,895,,181,,176,,357,,50609
1902301 IA FSP BUTLER CO DHS,380,,436,,816,,135,,175,,310,,41905
1902501 IA FSP CALHOUN CO DHS,318,,342,,660,,132,,148,,280,,38118
1902701 IA FSP CARROLL CO DHS,522,,425,,947,,203,,168,,371,,54086
1902901 IA FSP CASS CO DHS,650,,491,,1141,,229,,188,,417,,63001
1903101 IA FSP CEDAR CO DHS,501,,445,,946,,186,,175,,361,,58128
1903301 IA FSP CERRO GORDO CO DHS,1830,,1445,,3275,,755,,667,,1422,,194149
1903501 IA FSP CHEROKEE CO DHS,313,,303,,616,,123,,118,,241,,36112
1903701 IA FSP CHICKASAW CO DHS,305,,313,,618,,112,,118,,230,,34934
1903901 IA FSP CLARKE CO DHS,412,,462,,874,,161,,157,,318,,52911
1904101 IA FSP CLAY CO DHS,510,,512,,1022,,215,,213,,428,,55601
1904301 IA FSP CLAYTON CO DHS,255,,478,,733,,110,,152,,262,,41279
1904501 IA FSP CLINTON CO DHS,3049,,1589,,4638,,1189,,741,,1930,,299799
1904701 IA FSP CRAWFORD CO DHS,630,,488,,1118,,233,,201,,434,,66404
1904901 IA FSP DALLAS CO DHS,967,,576,,1543,,352,,232,,584,,99775
1905101 IA FSP DAVIS CO DHS,328,,281,,609,,128,,117,,245,,38376
1905301 IA FSP DECATUR CO DHS,531,,636,,1167,,228,,278,,506,,68645
1905501 IA FSP DELAWARE CO DHS,511,,501,,1012,,190,,181,,371,,53558
1905701 IA FSP DES MOINES CO DHS,2308,,1645,,3953,,867,,729,,1596,,252473
1905901 IA FSP DICKINSON CO DHS,283,,343,,626,,116,,161,,277,,37733
1906101 IA FSP DUBUQUE CO DHS,2738,,1792,,4530,,1064,,783,,1847,,272395
1906301 IA FSP EMMET CO DHS,349,,467,,816,,123,,218,,341,,48304
1906501 IA FSP FAYETTE CO DHS,885,,829,,1714,,336,,310,,646,,96345
1906701 IA FSP FLOYD CO DHS,748,,669,,1417,,265,,264,,529,,78374
1906901 IA FSP FRANKLIN CO DHS,214,,396,,610,,81,,153,,234,,36240
1907101 IA FSP FREMONT CO DHS,381,,355,,736,,143,,131,,274,,38724
1907301 IA FSP GREENE CO DHS,375,,308,,683,,135,,115,,250,,36825
1907501 IA FSP GRUNDY CO DHS,173,,164,,337,,52,,63,,115,,20086
1907701 IA FSP GUTHRIE CO DHS,416,,397,,813,,148,,158,,306,,46139
1907901 IA FSP HAMILTON CO DHS,511,,491,,1002,,204,,200,,404,,58805
1908101 IA FSP HANCOCK CO DHS,242,,370,,612,,83,,140,,223,,34776
1908301 IA FSP HARDIN CO DHS,724,,688,,1412,,268,,298,,566,,83323
1908501 IA FSP HARRISON CO DHS,593,,609,,1202,,234,,227,,461,,66031
1908701 IA FSP HENRY CO DHS,713,,520,,1233,,283,,207,,490,,73165
1908901 IA FSP HOWARD CO DHS,217,,402,,619,,94,,133,,227,,35353
1909101 IA FSP HUMBOLDT CO DHS,315,,261,,576,,127,,119,,246,,31228
1909301 IA FSP IDA CO DHS,77,,260,,337,,31,,92,,123,,17348
1909501 IA FSP IOWA CO DHS,271,,236,,507,,107,,90,,197,,30574
1909701 IA FSP JACKSON CO DHS,752,,756,,1508,,296,,282,,578,,88896
1909901 IA FSP JASPER CO DHS,1007,,744,,1751,,411,,323,,734,,108409
1910101 IA FSP JEFFERSON CO DHS,838,,484,,1322,,306,,278,,584,,85159
1910301 IA FSP JOHNSON CO DHS,1849,,1166,,3015,,728,,589,,1317,,201118
1910501 IA FSP JONES CO DHS,525,,481,,1006,,201,,187,,388,,59846
1910701 IA FSP KEOKUK CO DHS,529,,463,,992,,195,,178,,373,,57026
1910901 IA FSP KOSSUTH CO DHS,511,,499,,1010,,183,,180,,363,,54209
1911102 IA FSP LEE CO DHS,2271,,1327,,3598,,836,,573,,1409,,221564
1911301 IA EBT LINN CO DHS,1055,,513,,1568,,398,,227,,625,,105196
1911301 IA FSP LINN CO DHS,5438,,3836,,9274,,2127,,1923,,4050,,593528
1911501 IA FSP LOUISA CO DHS,588,,368,,956,,206,,147,,353,,55788
1911701 IA FSP LUCAS CO DHS,578,,352,,930,,237,,165,,402,,54849
1911901 IA FSP LYON CO DHS,163,,316,,479,,71,,89,,160,,23294
1912101 IA FSP MADISON CO DHS,378,,322,,700,,133,,121,,254,,41188
1912301 IA FSP MAHASKA CO DHS,844,,812,,1656,,344,,344,,688,,98123
1912501 IA FSP MARION CO DHS,1061,,601,,1662,,400,,258,,658,,101207
1912701 IA FSP MARSHALL CO DHS,1854,,1210,,3064,,688,,601,,1289,,189895
1912901 IA FSP MILLS CO DHS,550,,393,,943,,184,,162,,346,,58044
1913101 IA FSP MITCHELL CO DHS,181,,250,,431,,77,,98,,175,,23798
1913301 IA FSP MONONA CO DHS,334,,538,,872,,141,,192,,333,,47560
1913501 IA FSP MONROE CO DHS,461,,408,,869,,164,,160,,324,,51566
1913701 IA FSP MONTGOMERY CO DHS,535,,333,,868,,203,,138,,341,,48260
1913901 IA FSP MUSCATINE CO DHS,2154,,1324,,3478,,751,,522,,1273,,221202
1914101 IA FSP O BRIEN CO DHS,261,,313,,574,,112,,104,,216,,27017
1914301 IA FSP OSCEOLA CO DHS,132,,165,,297,,51,,58,,109,,16957
1914501 IA FSP PAGE CO DHS,814,,528,,1342,,325,,245,,570,,74324
1914701 IA FSP PALO ALTO CO DHS,325,,322,,647,,156,,149,,305,,36748
1914901 IA FSP PLYMOUTH CO DHS,306,,371,,677,,143,,140,,283,,35637
1915101 IA FSP POCAHONTAS CO DHS,198,,327,,525,,82,,130,,212,,30179
1915301 IA FSP POLK CO DHS,18066,,9335,,27401,,6774,,4384,,11158,,1888552
1915501 IA FSP POTTAWATTAMIE CO DHS,5450,,3024,,8474,,1983,,1224,,3207,,542850
1915701 IA FSP POWESHIEK CO DHS,650,,288,,938,,245,,126,,371,,58809
1915901 IA FSP RINGGOLD CO DHS,194,,323,,517,,76,,120,,196,,28602
1916101 IA FSP SAC CO DHS,247,,370,,617,,98,,130,,228,,32528
1916301 IA FSP SCOTT CO DHS,11609,,5187,,16796,,192,,2495,,2687,,1141622
1916501 IA FSP SHELBY CO DHS,231,,370,,601,,97,,130,,227,,34249
1916701 IA FSP SIOUX CO DHS,259,,352,,611,,110,,115,,225,,30486
1916901 IA FSP STORY CO DHS,1406,,1077,,2483,,531,,541,,1072,,173880
1917101 IA FSP TAMA CO DHS,494,,417,,911,,183,,146,,329,,54092
1917301 IA FSP TAYLOR CO DHS,299,,264,,563,,114,,97,,211,,30705
1917501 IA FSP UNION CO DHS,674,,533,,1207,,264,,222,,486,,70951
1917701 IA FSP VAN BUREN CO DHS,278,,261,,539,,103,,91,,194,,31158
1917901 IA FSP WAPELLO CO DHS,2672,,1684,,4356,,1058,,808,,1866,,263830
1918101 IA FSP WARREN CO DHS,1079,,776,,1855,,434,,308,,742,,116763
1918301 IA FSP WASHINGTON CO DHS,582,,416,,998,,220,,163,,383,,58389
1918501 IA FSP WAYNE CO DHS,300,,361,,661,,109,,131,,240,,35222
1918701 IA FSP WEBSTER CO DHS,2392,,1523,,3915,,927,,721,,1648,,240379
1918901 IA FSP WINNEBAGO CO DHS,308,,227,,535,,128,,100,,228,,30396
1919101 IA FSP WINNESHIEK CO DHS,364,,484,,848,,162,,163,,325,,44809
1919301 IA FSP WOODBURY CO DHS,4536,,3210,,7746,,1738,,1226,,2964,,466486
1919501 IA FSP WORTH CO DHS,226,,193,,419,,93,,77,,170,,25622
1919701 IA FSP WRIGHT CO DHS,413,,473,,886,,161,,191,,352,,48964
2000101 KS FSP ALLEN,775,,756,,1531,,308,,284,,592,,93130
2000301 KS FSP ANDERSON,312,,307,,619,,124,,110,,234,,35119
2000501 KS FSP ATCHISON,1007,,669,,1676,,390,,286,,676,,107630
2000701 KS FSP BARBER,77,,87,,164,,37,,38,,75,,9387
2000901 KS FSP BARTON,1344,,1362,,2706,,532,,557,,1089,,163414
2001101 KS FSP BOURBON,1008,,862,,1870,,386,,331,,717,,109914
2001301 KS FSP BROWN,711,,559,,1270,,265,,221,,486,,74209
2001501 KS FSP BUTLER,1814,,1408,,3222,,672,,543,,1215,,198537
2001701 KS FSP CHASE,117,,142,,259,,47,,56,,103,,15285
2001901 KS FSP CHAUTAUQUA,319,,248,,567,,115,,103,,218,,33551
2002101 KS FSP CHEROKEE,1922,,1377,,3299,,750,,501,,1251,,210136
2002301 KS FSP CHEYENNE,40,,78,,118,,19,,25,,44,,7261
2002501 KS FSP CLARK,46,,54,,100,,21,,23,,44,,5690
2002701 KS FSP CLAY,253,,326,,579,,106,,103,,209,,31363
2002901 KS FSP CLOUD,245,,336,,581,,111,,124,,235,,34110
2003101 KS FSP COFFEY,267,,381,,648,,108,,151,,259,,36360
2003301 KS FSP COMANCHE,36,,32,,68,,13,,14,,27,,3840
2003501 KS FSP COWLEY,2107,,1576,,3683,,829,,632,,1461,,227824
2003701 KS FSP CRAWFORD,2533,,1641,,4174,,996,,665,,1661,,262125
2003901 KS FSP DECATUR,54,,88,,142,,29,,32,,61,,7737
2004101 KS FSP DICKINSON,625,,627,,1252,,245,,247,,492,,74033
2004301 KS FSP DONIPHAN,454,,379,,833,,168,,156,,324,,52154
2004501 KS FSP DOUGLAS,2675,,1654,,4329,,1105,,734,,1839,,283949
2004701 KS FSP EDWARDS,123,,122,,245,,37,,50,,87,,14498
2004901 KS FSP ELK,163,,188,,351,,63,,72,,135,,19048
2005101 KS FSP ELLIS,709,,609,,1318,,328,,276,,604,,81063
2005301 KS FSP ELLSWORTH,103,,156,,259,,44,,57,,101,,17272
2005501 KS FSP FINNEY,1170,,1376,,2546,,433,,160,,593,,150962
2005701 KS FSP FORD,1286,,1271,,2557,,460,,474,,934,,146415
2005901 KS FSP FRANKLIN,1246,,869,,2115,,496,,337,,833,,131307
2006101 KS FSP GEARY,2100,,2289,,4389,,768,,768,,1536,,258647
2006301 KS FSP GOVE,9,,54,,63,,6,,17,,23,,3129
2006501 KS FSP GRAHAM,115,,100,,215,,50,,40,,90,,12678
2006701 KS FSP GRANT,291,,263,,554,,91,,89,,180,,32783
2006901 KS FSP GRAY,92,,125,,217,,35,,43,,78,,11928
2007101 KS FSP GREELEY,22,,33,,55,,10,,14,,24,,2596
2007301 KS FSP GREENWOOD,458,,319,,777,,177,,134,,311,,45092
2007501 KS FSP HAMILTON,73,,48,,121,,29,,21,,50,,8577
2007701 KS FSP HARPER,272,,287,,559,,109,,116,,225,,31170
2007901 KS FSP HARVEY,1006,,903,,1909,,389,,366,,755,,117324
2008101 KS FSP HASKELL,125,,209,,334,,45,,58,,103,,17602
2008301 KS FSP HODGEMAN,34,,44,,78,,13,,19,,32,,5408
2008501 KS FSP JACKSON,447,,501,,948,,157,,173,,330,,58308
2008701 KS FSP JEFFERSON,463,,479,,942,,164,,169,,333,,56499
2008901 KS FSP JEWELL,80,,107,,187,,33,,42,,75,,10309
2009101 KS FSP JOHNSON,4522,,3053,,7575,,1894,,1242,,3136,,488860
2009301 KS FSP KEARNY,108,,176,,284,,36,,48,,84,,15441
2009501 KS FSP KINGMAN,283,,269,,552,,105,,101,,206,,36774
2009701 KS FSP KIOWA,76,,89,,165,,33,,33,,66,,9188
2009901 KS FSP LABETTE,1598,,1126,,2724,,627,,482,,1109,,169237
2010101 KS FSP LANE,27,,72,,99,,12,,23,,35,,5220
2010301 KS FSP LEAVENWORTH,2513,,1619,,4132,,957,,667,,1624,,266065
2010501 KS FSP LINCOLN,64,,97,,161,,29,,46,,75,,8846
2010701 KS FSP LINN,388,,372,,760,,156,,125,,281,,47877
2010901 KS FSP LOGAN,38,,67,,105,,17,,28,,45,,5956
2011101 KS FSP LYON,1665,,1260,,2925,,632,,524,,1156,,189457
2011301 KS FSP MCPHERSON,552,,611,,1163,,228,,235,,463,,67147
2011501 KS FSP MARION,211,,260,,471,,92,,95,,187,,27700
2011701 KS FSP MARSHALL,348,,211,,559,,133,,90,,223,,29882
2011901 KS FSP MEADE,51,,97,,148,,26,,38,,64,,7023
2012101 KS FSP MIAMI,858,,610,,1468,,330,,219,,549,,92306
2012301 KS FSP MITCHELL,111,,158,,269,,48,,60,,108,,14001
2012501 KS FSP MONTGOMERY,2852,,1867,,4719,,1147,,796,,1943,,283666
2012701 KS FSP MORRIS,296,,267,,563,,122,,104,,226,,32662
2012901 KS FSP MORTON,87,,68,,155,,38,,21,,59,,9878
2013101 KS FSP NEMAHA,158,,191,,349,,74,,70,,144,,18117
2013301 KS FSP NEOSHO,1023,,956,,1979,,388,,338,,726,,113268
2013501 KS FSP NESS,28,,81,,109,,13,,24,,37,,4963
2013701 KS FSP NORTON,99,,167,,266,,37,,61,,98,,14333
2013901 KS FSP OSAGE,528,,550,,1078,,201,,201,,402,,63620
2014101 KS FSP OSBORNE,88,,128,,216,,42,,46,,88,,11600
2014301 KS FSP OTTAWA,157,,216,,373,,67,,72,,139,,20310
2014501 KS FSP PAWNEE,150,,203,,353,,61,,77,,138,,20987
2014701 KS FSP PHILLIPS,122,,91,,213,,49,,39,,88,,11822
2014901 KS FSP POTTAWATOMIE,374,,550,,924,,147,,188,,335,,51558
2015101 KS FSP PRATT,312,,271,,583,,128,,119,,247,,35668
2015301 KS FSP RAWLINS,43,,39,,82,,22,,22,,44,,4102
2015501 KS FSP RENO,3793,,2223,,6016,,1463,,949,,2412,,394761
2015701 KS FSP REPUBLIC,95,,172,,267,,39,,59,,98,,13512
2015901 KS FSP RICE,492,,361,,853,,176,,139,,315,,51653
2016101 KS FSP RILEY,1317,,1209,,2526,,542,,509,,1051,,168372
2016301 KS FSP ROOKS,104,,175,,279,,43,,60,,103,,14901
2016501 KS FSP RUSH,110,,120,,230,,48,,53,,101,,13669
2016701 KS FSP RUSSELL,267,,273,,540,,109,,106,,215,,32391
2016901 KS FSP SALINE,1936,,1582,,3518,,804,,635,,1439,,212731
2017101 KS FSP SCOTT,64,,129,,193,,28,,45,,73,,11219
2017301 KS FSP Sedgwick County,25792,,14696,,40488,,10092,,6376,,16468,,2748806
2017501 KS FSP SEWARD,1350,,1039,,2389,,469,,339,,808,,157045
2017701 KS FSP SHAWNEE,9695,,5524,,15219,,3980,,2573,,6553,,985930
2017901 KS FSP SHERIDAN,31,,41,,72,,14,,20,,34,,3829
2018101 KS FSP SHERMAN,228,,252,,480,,73,,81,,154,,29325
2018301 KS FSP SMITH,84,,154,,238,,41,,46,,87,,12398
2018501 KS FSP STAFFORD,172,,207,,379,,67,,73,,140,,21822
2018701 KS FSP STANTON,53,,63,,116,,18,,23,,41,,6664
2018901 KS FSP STEVENS,131,,115,,246,,51,,32,,83,,14666
2019101 KS FSP SUMNER,1005,,828,,1833,,366,,305,,671,,108959
2019301 KS FSP THOMAS,189,,245,,434,,69,,87,,156,,24968
2019501 KS FSP TREGO,57,,74,,131,,25,,35,,60,,7717
2019701 KS FSP WABAUNSEE,158,,186,,344,,57,,53,,110,,19808
2019901 KS FSP WALLACE,18,,24,,42,,10,,9,,19,,2271
2020101 KS FSP WASHINGTON,126,,147,,273,,58,,58,,116,,14456
2020301 KS FSP WICHITA,72,,94,,166,,29,,27,,56,,9986
2020501 KS FSP WILSON,547,,504,,1051,,204,,192,,396,,58368
2020701 KS FSP WOODSON,161,,178,,339,,70,,61,,131,,18337
2020902 KS FSP WYANDOTTE,16048,,7692,,23740,,5807,,3088,,8895,,1566539
2100101 KY FSP ADAIR,298,,1926,,2224,,95,,758,,853,,127447
2100301 KY FSP ALLEN,164,,1568,,1732,,56,,598,,654,,98252
2100501 KY FSP ANDERSON,119,,775,,894,,36,,303,,339,,60546
2100701 KY FSP BALLARD,120,,789,,909,,42,,342,,384,,58264
2100901 KY FSP BARREN,507,,2818,,3325,,166,,1172,,1338,,194646
2101101 KY FSP BATH,415,,2164,,2579,,133,,792,,925,,164955
2101301 KY FSP BELL,1629,,6611,,8240,,534,,2386,,2920,,527234
2101501 KY FSP BOONE,549,,2877,,3426,,206,,1118,,1324,,232642
2101701 KY FSP BOURBON,364,,1708,,2072,,121,,641,,762,,136262
2101901 KY FSP BOYD,1626,,5300,,6926,,573,,2133,,2706,,487433
2102101 KY FSP BOYLE,450,,1926,,2376,,159,,774,,933,,150256
2102301 KY FSP BRACKEN,203,,868,,1071,,57,,303,,360,,67929
2102501 KY FSP BREATHITT,1251,,4818,,6069,,436,,1927,,2363,,387789
2102701 KY FSP BRECKINRIDGE,528,,2503,,3031,,206,,918,,1124,,194804
2102901 KY FSP BULLITT,1005,,3504,,4509,,380,,1245,,1625,,311730
2103101 KY FSP BUTLER,229,,1717,,1946,,70,,633,,703,,117161
2103301 KY FSP CALDWELL,294,,1340,,1634,,87,,542,,629,,98663
2103501 KY FSP CALLOWAY,435,,2046,,2481,,152,,863,,1015,,170092
2103701 KY FSP CAMPBELL,2566,,4852,,7418,,860,,1986,,2846,,537393
2103901 KY FSP CARLISLE,83,,380,,463,,28,,169,,197,,23893
2104101 KY FSP CARROLL,300,,1325,,1625,,97,,540,,637,,108675
2104301 KY FSP CARTER,938,,5112,,6050,,297,,1766,,2063,,390520
2104501 KY FSP CASEY,338,,2258,,2596,,108,,862,,970,,155823
2104701 KY FSP CHRISTIAN,1921,,6627,,8548,,633,,2483,,3116,,552871
2104901 KY FSP CLARK,899,,2713,,3612,,317,,1105,,1422,,248994
2105101 KY FSP CLAY,1313,,7937,,9250,,406,,2810,,3216,,551166
2105301 KY FSP CLINTON,284,,2312,,2596,,99,,906,,1005,,156962
2105501 KY FSP CRITTENDEN,206,,950,,1156,,64,,390,,454,,73734
2105701 KY FSP CUMBERLAND,294,,1320,,1614,,99,,568,,667,,92714
2105901 KY FSP DAVIESS,2624,,7759,,10383,,926,,3279,,4205,,714724
2106101 KY FSP EDMONSON,253,,1643,,1896,,85,,688,,773,,115505
2106301 KY FSP ELLIOTT,379,,1755,,2134,,122,,638,,760,,136535
2106501 KY FSP ESTILL,662,,3261,,3923,,224,,1235,,1459,,254697
2106703 KY FSP FAYETTE,5383,,11872,,17255,,1803,,5081,,6884,,1249040
2106901 KY FSP FLEMING,320,,1711,,2031,,91,,636,,727,,125572
2107101 KY FSP FLOYD,2821,,8615,,11436,,899,,3213,,4112,,796360
2107301 KY FSP FRANKLIN,840,,2509,,3349,,305,,1074,,1379,,242950
2107501 KY FSP FULTON,460,,1480,,1940,,146,,696,,842,,117136
2107701 KY FSP GALLATIN,149,,784,,933,,50,,286,,336,,64809
2107901 KY FSP GARRARD,171,,1348,,1519,,60,,524,,584,,96810
2108101 KY FSP GRANT,440,,1909,,2349,,139,,678,,817,,157730
2108301 KY FSP GRAVES,645,,2688,,3333,,229,,1122,,1351,,200982
2108501 KY FSP GRAYSON,468,,3188,,3656,,153,,1279,,1432,,239213
2108701 KY FSP GREEN,143,,1079,,1222,,45,,447,,492,,72178
2108901 KY FSP GREENUP,1000,,3844,,4844,,325,,1340,,1665,,326171
2109101 KY FSP HANCOCK,137,,660,,797,,41,,247,,288,,52722
2109301 KY FSP HARDIN,1624,,6259,,7883,,537,,2148,,2685,,516305
2109501 KY FSP HARLAN,2201,,8400,,10601,,730,,3140,,3870,,713624
2109701 KY FSP HARRISON,390,,1362,,1752,,131,,551,,682,,112436
2109901 KY FSP HART,502,,2468,,2970,,206,,914,,1120,,186284
2110101 KY FSP HENDERSON,897,,3904,,4801,,319,,1657,,1976,,313495
2110301 KY FSP HENRY,342,,1658,,2000,,122,,603,,725,,133357
2110501 KY FSP HICKMAN,87,,587,,674,,33,,259,,292,,37749
2110701 KY FSP HOPKINS,1464,,4847,,6311,,480,,1909,,2389,,409200
2110901 KY FSP JACKSON,632,,3488,,4120,,191,,1280,,1471,,259487
2111103 KY FSP JEFFERSON,23582,,45790,,69372,,7831,,20393,,28224,,5072044
2111301 KY FSP JESSAMINE,693,,2588,,3281,,236,,987,,1223,,233047
2111501 KY FSP JOHNSON,1078,,5404,,6482,,349,,1909,,2258,,445701
2111703 KY FSP KENTON,3723,,8599,,12322,,1283,,3590,,4873,,902278
2111901 KY FSP KNOTT,1367,,4907,,6274,,422,,1847,,2269,,421392
2112101 KY FSP KNOX,2296,,8630,,10926,,758,,3366,,4124,,741707
2112301 KY FSP LARUE,310,,1385,,1695,,99,,552,,651,,112834
2112501 KY FSP LAUREL,1823,,7551,,9374,,604,,2691,,3295,,615952
2112701 KY FSP LAWRENCE,889,,3727,,4616,,278,,1410,,1688,,315202
2112901 KY FSP LEE,499,,2500,,2999,,185,,948,,1133,,190003
2113101 KY FSP LESLIE,819,,3812,,4631,,291,,1544,,1835,,311994
2113301 KY FSP LETCHER,1584,,6331,,7915,,494,,2288,,2782,,532084
2113501 KY FSP LEWIS,393,,2425,,2818,,119,,782,,901,,178400
2113701 KY FSP LINCOLN,606,,3047,,3653,,191,,1115,,1306,,230032
2113901 KY FSP LIVINGSTON,184,,928,,1112,,63,,377,,440,,67952
2114101 KY FSP LOGAN,427,,2348,,2775,,146,,962,,1108,,170332
2114301 KY FSP LYON,90,,395,,485,,31,,175,,206,,31052
2114501 KY FSP MCCRACKEN,1768,,5437,,7205,,631,,2532,,3163,,487679
2114701 KY FSP MCCREARY,1085,,5563,,6648,,338,,1949,,2287,,416785
2114901 KY FSP MCLEAN,189,,879,,1068,,63,,342,,405,,68153
2115101 KY FSP MADISON,1578,,5609,,7187,,574,,2251,,2825,,504774
2115301 KY FSP MAGOFFIN,972,,4058,,5030,,315,,1465,,1780,,333791
2115501 KY FSP MARION,454,,2027,,2481,,153,,785,,938,,156081
2115701 KY FSP MARSHALL,385,,2194,,2579,,135,,885,,1020,,166670
2115901 KY FSP MARTIN,1095,,3457,,4552,,333,,1286,,1619,,306673
2116101 KY FSP MASON,528,,1964,,2492,,169,,800,,969,,165115
2116301 KY FSP MEADE,493,,1770,,2263,,169,,592,,761,,147254
2116501 KY FSP MENIFEE,125,,1332,,1457,,38,,506,,544,,92272
2116701 KY FSP MERCER,255,,1704,,1959,,88,,634,,722,,130627
2116901 KY FSP METCALFE,248,,1212,,1460,,76,,468,,544,,86813
2117101 KY FSP MONROE,246,,1726,,1972,,76,,741,,817,,117984
2117301 KY FSP MONTGOMERY,631,,3055,,3686,,213,,1178,,1391,,237061
2117501 KY FSP MORGAN,682,,3150,,3832,,227,,1180,,1407,,238117
2117701 KY FSP MUHLENBERG,661,,4209,,4870,,229,,1479,,1708,,307081
2117901 KY FSP NELSON,811,,2698,,3509,,278,,1103,,1381,,230829
2118101 KY FSP NICHOLAS,161,,1000,,1161,,48,,368,,416,,72824
2118301 KY FSP OHIO,662,,3432,,4094,,221,,1296,,1517,,266977
2118501 KY FSP OLDHAM,208,,1202,,1410,,70,,416,,486,,86837
2118701 KY FSP OWEN,228,,1398,,1626,,71,,479,,550,,105705
2118901 KY FSP OWSLEY,502,,2103,,2605,,168,,838,,1006,,164310
2119101 KY FSP PENDLETON,304,,1624,,1928,,93,,571,,664,,128963
2119301 KY FSP PERRY,1904,,7929,,9833,,624,,2941,,3565,,665121
2119501 KY FSP PIKE,2624,,11355,,13979,,938,,4454,,5392,,955698
2119701 KY FSP POWELL,398,,2857,,3255,,132,,1053,,1185,,204984
2119901 KY FSP PULASKI,1093,,7036,,8129,,391,,2605,,2996,,497354
2120101 KY FSP ROBERTSON,39,,317,,356,,14,,115,,129,,20219
